county_name,contest_name,choice,votes
Douglas,District Attorney--18th Judicial District - REP,John Kellner,44398
Douglas,Douglas County Commissioner - District 2 - DEM,Lisa Neal-Graves,41785
Douglas,Douglas County Commissioner - District 2 - REP,George Teal,24482
Douglas,Douglas County Commissioner - District 2 - REP,Clint Dorris,21241
Douglas,Douglas County Commissioner - District 3 - DEM,Darien Wilson,41353
Douglas,Douglas County Commissioner - District 3 - REP,Lora Thomas,43869
Eagle,United States Senator - DEM,John W. Hickenlooper,6116
Eagle,United States Senator - DEM,Andrew Romanoff,3040
Eagle,Representative to the 117th United States Congress-District 2 - DEM,Joe Neguse,1954
Eagle,Representative to the 117th United States Congress-District 3 - DEM,Diane E. Mitsch Bush,4468
Eagle,Representative to the 117th United States Congress-District 3 - DEM,James Iacino,1984
Eagle,State Board of Education Member - Congressional District 3 - DEM,Mayling Simpson,5098
Eagle,Regent of the University of Colorado - Congressional District 2 - DEM,Callie Rennison,997
Eagle,Regent of the University of Colorado - Congressional District 2 - DEM,Dave Gross,410
Eagle,Regent of the University of Colorado - Congressional District 2 - DEM,Aaron Harber,358
Eagle,State Representative - District 26 - DEM,Dylan Roberts,7227
Eagle,District Attorney - 5th Judicial District - DEM - Eagle County,Heidi McCollum,5607
Eagle,District Attorney - 5th Judicial District - DEM - Eagle County,Braden Christopher Angel,2802
Eagle,Eagle County Commissioner - District 1 - DEM,Matt Scherr,7152
Eagle,Eagle County Commissioner - District 2 - DEM,Kathy Chandler-Henry,7361
Eagle,United States Senator - LBR,Raymon Anthony Doane,27
Eagle,United States Senator - LBR,Gaylon Kent,22
Eagle,United States Senator - REP,Cory Gardner,3242
Eagle,Representative to the 117th United States Congress-District 2 - REP,Charlie Winn,538
Eagle,Representative to the 117th United States Congress-District 3 - REP - Eagle County,Scott R. Tipton,1658
Eagle,Representative to the 117th United States Congress-District 3 - REP - Eagle County,Lauren Boebert,1190
Eagle,State Board of Education Member - Congressional District 3 - REP,Joyce Rankin,2491
Eagle,Regent of the University of Colorado - Congressional District 2 - REP,Dick R. Murphy,540
Eagle,Eagle County Commissioner - District 1 - REP,Jennifer Woolley,2998
Eagle,Eagle County Commissioner - District 2 - REP,Thomas Crisofulli,3010
Elbert,United States Senator - DEM,John W. Hickenlooper,1616
Elbert,United States Senator - DEM,Andrew Romanoff,1021
Elbert,Representative to the 117th United States Congress-District 4 - DEM,Ike McCorkle,2059
Elbert,State Representative - District 64 - DEM,Dean Ormiston,2016
Elbert,District Attorney--18th Judicial District - DEM - Elbert County,Amy L. Padden,1741
Elbert,District Attorney--18th Judicial District - DEM - Elbert County,Matt Maillaro,611
Elbert,Elbert County Commissioner District 3 - DEM,Kathleen J. Conway,2077
Elbert,United States Senator - LBR,Gaylon Kent,21
Elbert,United States Senator - LBR,Raymon Anthony Doane,18
Elbert,United States Senator - REP,Cory Gardner,5757
Elbert,Representative to the 117th United States Congress-District 4 - REP,Ken Buck,5621
Elbert,State Representative - District 64 - REP,Richard Holtorf,5569
Elbert,District Attorney--18th Judicial District - REP,John Kellner,5563
Elbert,Elbert County Commissioner District 1 - REP,Christopher A. Richardson,5427
Elbert,Elbert County Commissioner District 3 - REP,Grant E. Thayer,5431
El Paso,United States Senator - DEM,John W. Hickenlooper,47670
El Paso,United States Senator - DEM,Andrew Romanoff,28408
El Paso,Representative to the 117th United States Congress-District 5 - DEM,Jillian Freeland,65478
El Paso,State Senator - District 10 - DEM,Randi McCallian,14785
El Paso,State Senator - District 12 - DEM,Electra Johnson,13296
El Paso,State Representative - District 14 - DEM,John Foley,8825
El Paso,State Representative - District 15 - DEM,John Pyne IV,7527
El Paso,State Representative - District 16 - DEM,Stephanie Vigil,8169
El Paso,State Representative - District 17 - DEM,"Thomas ""Tony"" Exum Sr.",5919
El Paso,State Representative - District 18 - DEM,Marc Snyder,12229
El Paso,State Representative - District 19 - DEM,Joe Thompson,7788
El Paso,State Representative - District 20 - DEM,Meg Fossinger,6326
El Paso,State Representative - District 20 - DEM,Susan Crutchfield,3615
El Paso,State Representative - District 21 - DEM,Liz Rosenbaum,5318
El Paso,El Paso County Commissioner - District 2 - DEM,Tracey Johnson,11067
El Paso,El Paso County Commissioner - District 3 - DEM,Ken Schauer,18597
El Paso,El Paso County Commissioner - District 4 - DEM,Andre Vigil,8715
El Paso,United States Senator - LBR,Raymon Anthony Doane,612
El Paso,United States Senator - LBR,Gaylon Kent,377
El Paso,United States Senator - REP,Cory Gardner,87271
El Paso,Representative to the 117th United States Congress-District 5 - REP,Doug Lamborn,86133
El Paso,State Senator - District 10 - REP,Larry G. Liston,20221
El Paso,State Senator - District 12 - REP,Bob Gardner,17914
El Paso,State Representative - District 14 - REP,Shane Sandridge,14322
El Paso,State Representative - District 15 - REP,Dave Williams,11155
El Paso,State Representative - District 16 - REP,Andres G. Pico,10500
El Paso,State Representative - District 17 - REP,Rob Blancken,4283
El Paso,State Representative - District 18 - REP,George M. Rapko,6935
El Paso,State Representative - District 19 - REP,Tim Geitner,19692
El Paso,State Representative - District 20 - REP,Terri Carver,11717
El Paso,State Representative - District 21 - REP,Mary Bradfield,6680
El Paso,District Attorney - 4th Judicial District - REP - El Paso County,Michael Allen,47955
El Paso,District Attorney - 4th Judicial District - REP - El Paso County,Mark Waller,40971
El Paso,El Paso County Commissioner - District 2 - REP,Carrie Geitner,19340
El Paso,El Paso County Commissioner - District 3 - REP,Stan Lee VanderWerf,17442
El Paso,El Paso County Commissioner - District 4 - REP,Longinos Gonzalez Jr,10472
Fremont,United States Senator - DEM,John W. Hickenlooper,2506
Fremont,United States Senator - DEM,Andrew Romanoff,1634
Fremont,Representative to the 117th United States Congress-District 5 - DEM,Jillian Freeland,3481
Fremont,State Representative - District 47 - DEM,Bri Buentello,456
Fremont,State Representative - District 60 - DEM,Lori Boydston,3001
Fremont,District Attorney - 11th Judicial District - DEM,Kaitlin Turner,3486
Fremont,United States Senator - LBR,Raymon Anthony Doane,21
Fremont,United States Senator - LBR,Gaylon Kent,17
Fremont,United States Senator - REP,Cory Gardner,8331
Fremont,Representative to the 117th United States Congress-District 5 - REP,Doug Lamborn,8183
Fremont,State Representative - District 47 - REP,Stephanie Luck,1012
Fremont,State Representative - District 47 - REP,Ron Parker,460
Fremont,State Representative - District 60 - REP,Ron Hanks,6660
Fremont,District Attorney - 11th Judicial District - REP,Linda Stanley,4403
Fremont,District Attorney - 11th Judicial District - REP,Thom K. LeDoux,4271
Fremont,Fremont County Commissioner - District 1 - REP,Kevin J. Grantham,4693
Fremont,Fremont County Commissioner - District 1 - REP,Jim Moore,4238
Fremont,Fremont County Commissioner - District 3 - REP,Dwayne McFall,8146
Garfield,United States Senator - DEM,John W. Hickenlooper,4861
Garfield,United States Senator - DEM,Andrew Romanoff,2768
Garfield,United States Senator - REP,Cory Gardner,6492
Garfield,United States Senator - LBR,Raymon Anthony Doane,29
Garfield,United States Senator - LBR,Gaylon Kent,22
Garfield,Representative to the 117th United States Congress-District 3 - DEM,Diane E. Mitsch Bush,4927
Garfield,Representative to the 117th United States Congress-District 3 - DEM,James Iacino,2383
Garfield,Representative to the 117th United States Congress-District 3 - REP,Lauren Boebert,3686
Garfield,Representative to the 117th United States Congress-District 3 - REP,Scott R. Tipton,3576
Garfield,State Board of Education Member - Congressional District 3 - DEM,Mayling Simpson,5659
Garfield,State Board of Education Member - Congressional District 3 - REP,Joyce Rankin,6298
Garfield,State Senator - District 8 - DEM - Garfield County,Karl Hanlon,4346
Garfield,State Senator - District 8 - DEM - Garfield County,Arn Menconi,2656
Garfield,State Senator - District 8 - REP - Garfield County,Bob Rankin,5165
Garfield,State Senator - District 8 - REP - Garfield County,Debra Irvine,1830
Garfield,State Representative - District 57 - DEM,Colin Wilhelm,5623
Garfield,State Representative - District 57 - REP,Perry Will,6448
Garfield,District Attorney--9th Judicial District - REP,Jefferson J. Cheney,6260
Garfield,Garfield County Commissioner District 2 - DEM,Katrina Byars,5903
Garfield,Garfield County Commissioner District 2 - REP,John Martin,6441
Garfield,Garfield County Commissioner District 3 - DEM,Leslie Robinson,5914
Garfield,Garfield County Commissioner District 3 - REP,Mike Samson,6388
Gilpin,United States Senator - DEM,John W. Hickenlooper,738
Gilpin,United States Senator - DEM,Andrew Romanoff,584
Gilpin,Representative to the 117th United States Congress-District 2 - DEM,Joe Neguse,1138
Gilpin,Regent of the University of Colorado - Congressional District 2 - DEM - Gilpin County,Callie Rennison,564
Gilpin,Regent of the University of Colorado - Congressional District 2 - DEM - Gilpin County,Dave Gross,306
Gilpin,Regent of the University of Colorado - Congressional District 2 - DEM - Gilpin County,Aaron Harber,223
Gilpin,State Representative - District 13 - DEM,Judy Amabile,1022
Gilpin,District Attorney--1st Judicial District - DEM,Alexis King,722
Gilpin,District Attorney--1st Judicial District - DEM,Jake Lilly,402
Gilpin,Gilpin County Commissioner District 1 - DEM,Ronald E. Engels,1062
Gilpin,Gilpin County Commissioner District 3 - DEM,Sandy Hollingsworth,1080
Gilpin,United States Senator - LBR,Raymon Anthony Doane,7
Gilpin,United States Senator - LBR,Gaylon Kent,4
Gilpin,United States Senator - REP,Cory Gardner,616
Gilpin,Representative to the 117th United States Congress-District 2 - REP,Charlie Winn,554
Gilpin,Regent of the University of Colorado - Congressional District 2 - REP,Dick R. Murphy,554
Gilpin,State Representative - District 13 - REP,Kevin Sipple,556
Gilpin,District Attorney--1st Judicial District - REP,Matthew Durkin,564
Gilpin,Gilpin County Commissioner District 1 - REP,Web Sill,561
Gilpin,Gilpin County Commissioner District 3 - REP,Doug Lupo,574
Grand,United States Senator - DEM,John W. Hickenlooper,1583
Grand,United States Senator - DEM,Andrew Romanoff,831
Grand,Representative to the 117th United States Congress-District 2 - DEM,Joe Neguse,1996
Grand,Regent of the University of Colorado - Congressional District 2 - DEM,Callie Rennison,1008
Grand,Regent of the University of Colorado - Congressional District 2 - DEM,Aaron Harber,441
Grand,Regent of the University of Colorado - Congressional District 2 - DEM,Dave Gross,433
Grand,State Senator - District 8 - DEM - Grand County,Karl Hanlon,1106
Grand,State Senator - District 8 - DEM - Grand County,Arn Menconi,916
Grand,State Representative - District 13 - DEM,Judy Amabile,1785
Grand,Grand County Commissioner - District 2 - DEM,Shanna Ganne,1873
Grand,United States Senator - LBR,Raymon Anthony Doane,9
Grand,United States Senator - LBR,Gaylon Kent,8
Grand,United States Senator - REP,Cory Gardner,2043
Grand,Representative to the 117th United States Congress-District 2 - REP,Charlie Winn,1723
Grand,Regent of the University of Colorado - Congressional District 2 - REP,Dick R. Murphy,1756
Grand,State Senator - District 8 - REP - Grand County,Bob Rankin,1227
Grand,State Senator - District 8 - REP - Grand County,Debra Irvine,930
Grand,State Representative - District 13 - REP,Kevin Sipple,1785
Grand,Grand County Commissioner - District 1 - REP,Richard D. Cimino,1858
Grand,Grand County Commissioner - District 2 - REP,Merrit Linke,1958
Gunnison,United States Senator - DEM,John W. Hickenlooper,1985
Gunnison,United States Senator - DEM,Andrew Romanoff,1482
Gunnison,Representative to the 117th United States Congress-District 3 - DEM - Gunnison County,Diane E. Mitsch Bush,2163
Gunnison,Representative to the 117th United States Congress-District 3 - DEM - Gunnison County,James Iacino,1092
Gunnison,State Board of Education Member - Congressional District 3 - DEM,Mayling Simpson,2630
Gunnison,State Representative - District 59 - DEM,Barbara McLachlan,1164
Gunnison,State Representative - District 61 - DEM,Julie McCluskie,1606
Gunnison,Gunnison County Commissioner District 1 - DEM,John Messner,2553
Gunnison,Gunnison County Commissioner District 2 - DEM,Jonathan D. Houck,2807
Gunnison,United States Senator - LBR,Raymon Anthony Doane,12
Gunnison,United States Senator - LBR,Gaylon Kent,9
Gunnison,United States Senator - REP,Cory Gardner,1636
Gunnison,Representative to the 117th United States Congress-District 3 - REP - Gunnison County,Scott R. Tipton,983
Gunnison,Representative to the 117th United States Congress-District 3 - REP - Gunnison County,Lauren Boebert,787
Gunnison,State Board of Education Member - Congressional District 3 - REP,Joyce Rankin,1473
Gunnison,State Representative - District 59 - REP,Marilyn Harris,822
Gunnison,State Representative - District 61 - REP,Kim McGahey,642
Gunnison,District Attorney - 7th Judicial District - REP,Seth D. Ryan,1458
Gunnison,Gunnison County Commissioner District 1 - REP,Dave Taylor,985
Hinsdale,United States Senator - DEM,John W. Hickenlooper,86
Hinsdale,United States Senator - DEM,Andrew Romanoff,30
Hinsdale,Representative to the 117th United States Congress-District 3 - DEM - Hinsdale County,Diane E. Mitsch Bush,72
Hinsdale,Representative to the 117th United States Congress-District 3 - DEM - Hinsdale County,James Iacino,34
Hinsdale,State Board of Education Member - Congressional District 3 - DEM,Mayling Simpson,79
Hinsdale,State Representative - District 59 - DEM,Barbara McLachlan,100
Hinsdale,Hinsdale County Commissioner District 1 - DEM,Henry E Woods,84
Hinsdale,United States Senator - LBR,Raymon Anthony Doane,0
Hinsdale,United States Senator - LBR,Gaylon Kent,0
Hinsdale,United States Senator - REP,Cory Gardner,202
Hinsdale,Representative to the 117th United States Congress-District 3 - REP,Lauren Boebert,117
Hinsdale,Representative to the 117th United States Congress-District 3 - REP,Scott R. Tipton,113
Hinsdale,State Board of Education Member - Congressional District 3 - REP,Joyce Rankin,161
Hinsdale,State Representative - District 59 - REP,Marilyn Harris,165
Hinsdale,District Attorney - 7th Judicial District - REP,Seth D. Ryan,169
Hinsdale,Hinsdale County Commissioner District 1 - REP,Daniel Scroggins,176
Hinsdale,Hinsdale County Commissioner District 3 - REP,Robert R Hurd,216
Hinsdale,Hinsdale County Sheriff - REP,Christopher Kambish,222
Huerfano,United States Senator - DEM,John W. Hickenlooper,944
Huerfano,United States Senator - DEM,Andrew Romanoff,622
Huerfano,Representative to the 117th United States Congress-District 3 - DEM,Diane E. Mitsch Bush,780
Huerfano,Representative to the 117th United States Congress-District 3 - DEM,James Iacino,714
Huerfano,State Board of Education Member - Congressional District 3 - DEM,Mayling Simpson,1130
Huerfano,State Senator - District 35 - DEM,Carlos R. Lopez,1173
Huerfano,State Representative - District 62 - DEM,Donald E. Valdez,892
Huerfano,State Representative - District 62 - DEM,Matthew Martinez,541
Huerfano,District Attorney - 3rd Judicial District - DEM,Henry L. Solano,1016
Huerfano,Huerfano County Commissioner - District 1 - DEM,Amos Mace,844
Huerfano,Huerfano County Commissioner - District 1 - DEM,Jose R. Baros,628
Huerfano,Huerfano County Commissioner - District 2 - DEM,Arica Andreatta,1114
Huerfano,Huerfano County Commissioner - District 2 - DEM,Bob Kennemer,478
Huerfano,United States Senator - LBR,Gaylon Kent,6
Huerfano,United States Senator - LBR,Raymon Anthony Doane,5
Huerfano,United States Senator - REP,Cory Gardner,977
Huerfano,Representative to the 117th United States Congress-District 3 - REP,Scott R. Tipton,611
Huerfano,Representative to the 117th United States Congress-District 3 - REP,Lauren Boebert,441
Huerfano,State Board of Education Member - Congressional District 3 - REP,Joyce Rankin,859
Huerfano,State Senator - District 35 - REP,Cleave Simpson,857
Huerfano,State Representative - District 62 - REP,Logan Taggart,676
Huerfano,State Representative - District 62 - REP,Steven Rodriguez,285
Huerfano,Huerfano County Commissioner - District 1 - REP,John Galusha,900
Huerfano,Huerfano County Commissioner - District 2 - REP,"Michael ""Sandy"" White",755
Huerfano,Huerfano County Commissioner - District 2 - REP,David Tesitor,316
Jackson,United States Senator - DEM,John W. Hickenlooper,53
Jackson,United States Senator - DEM,Andrew Romanoff,28
Jackson,Representative to the 117th United States Congress-District 3 - DEM,Diane E. Mitsch Bush,55
Jackson,Representative to the 117th United States Congress-District 3 - DEM,James Iacino,23
Jackson,State Board of Education Member - Congressional District 3 - DEM,Mayling Simpson,65
Jackson,State Senator - District 8 - DEM - Jackson County,Karl Hanlon,54
Jackson,State Senator - District 8 - DEM - Jackson County,Arn Menconi,18
Jackson,State Representative - District 13 - DEM,Judy Amabile,63
Jackson,District Attorney - 8th Judicial District - DEM,Gordon McLaughlin,65
Jackson,United States Senator - LBR,Gaylon Kent,1
Jackson,United States Senator - LBR,Raymon Anthony Doane,1
Jackson,United States Senator - REP,Cory Gardner,390
Jackson,Representative to the 117th United States Congress-District 3 - REP - Jackson County,Scott R. Tipton,248
Jackson,Representative to the 117th United States Congress-District 3 - REP - Jackson County,Lauren Boebert,192
Jackson,State Board of Education Member - Congressional District 3 - REP,Joyce Rankin,299
Jackson,State Senator - District 8 - REP,Debra Irvine,213
Jackson,State Senator - District 8 - REP,Bob Rankin,198
Jackson,State Representative - District 13 - REP,Kevin Sipple,305
Jackson,District Attorney - 8th Judicial District - REP,Mitch Murray,315
Jackson,Jackson County Commissioner Dist 2 - REP,Daniel E. Manville,362
Jackson,Jackson County Commissioner Dist 3 - REP,Jeff Benson,367
Jefferson,United States Senator - DEM,John W. Hickenlooper,77236
Jefferson,United States Senator - DEM,Andrew Romanoff,52472
Jefferson,Representative to the 117th United States Congress-District 1 - DEM,Diana DeGette,11772
Jefferson,Representative to the 117th United States Congress-District 2 - DEM,Joe Neguse,16657
Jefferson,Representative to the 117th United States Congress-District 7 - DEM,Ed Perlmutter,83944
Jefferson,State Board of Education Member - Congressional District 1 - DEM,Lisa Escárcega,8112
Jefferson,State Board of Education Member - Congressional District 1 - DEM,Donna Morganstern,3770
Jefferson,State Board of Education Member - Congressional District 7 - DEM,Karla Esser,78209
Jefferson,Regent of the University of Colorado - Congressional District 2 - DEM,Callie Rennison,8563
Jefferson,Regent of the University of Colorado - Congressional District 2 - DEM,Dave Gross,4074
Jefferson,Regent of the University of Colorado - Congressional District 2 - DEM,Aaron Harber,3388
Jefferson,Regent of the University of Colorado - Congressional District 7 - DEM,Nolbert Chavez,77583
Jefferson,State Senator - District 19 - DEM,Rachel Zenzinger,27597
Jefferson,State Representative - District 1 - DEM,Susan Lontine,54
Jefferson,State Representative - District 22 - DEM,Mary Parker,12458
Jefferson,State Representative - District 23 - DEM,Chris Kennedy,15348
Jefferson,State Representative - District 24 - DEM,Monica Duran,16211
Jefferson,State Representative - District 25 - DEM,Lisa A. Cutter,15705
Jefferson,State Representative - District 27 - DEM,Brianna Titone,17468
Jefferson,State Representative - District 28 - DEM,Kerry Tipper,13842
Jefferson,State Representative - District 29 - DEM,Lindsey N. Daugherty,13527
Jefferson,District Attorney--1st Judicial District - DEM - Jefferson County,Alexis King,78250
Jefferson,District Attorney--1st Judicial District - DEM - Jefferson County,Jake Lilly,37472
Jefferson,Jefferson County Commissioner - District 1 - DEM,Tracy Kraft-Tharp,104796
Jefferson,Jefferson County Commissioner - District 2 - DEM,Andy Kerr,104715
Jefferson,United States Senator - LBR,Raymon Anthony Doane,599
Jefferson,United States Senator - LBR,Gaylon Kent,288
Jefferson,United States Senator - REP,Cory Gardner,59459
Jefferson,Representative to the 117th United States Congress-District 1 - REP,Shane Bolling,9263
Jefferson,Representative to the 117th United States Congress-District 2 - REP,Charlie Winn,9359
Jefferson,Representative to the 117th United States Congress-District 7 - REP,"Charles ""Casper"" Stockham",34509
Jefferson,State Board of Education Member - Congressional District 1 - REP,Sydnnia Wulff,9515
Jefferson,State Board of Education Member - Congressional District 7 - REP,Nancy Pallozzi,34631
Jefferson,Regent of the University of Colorado - Congressional District 2 - REP,Dick R. Murphy,9619
Jefferson,State Senator - District 19 - REP,Lynn Gerber,13924
Jefferson,State Representative - District 1 - REP,Samantha Koch,35
Jefferson,State Representative - District 22 - REP,Colin Larson,6759
Jefferson,State Representative - District 22 - REP,Justin Everett,5266
Jefferson,State Representative - District 23 - REP,Fred Clifford,6290
Jefferson,State Representative - District 24 - REP,Laurel Imer,6197
Jefferson,State Representative - District 25 - REP,Donald Rosier,9460
Jefferson,State Representative - District 27 - REP,Vicki Pyne,10199
Jefferson,State Representative - District 28 - REP,Marijane Paulsen,6025
Jefferson,State Representative - District 29 - REP,Vanessa DeMott,6292
Jefferson,District Attorney--1st Judicial District - REP,Matthew Durkin,55557
Jefferson,Jefferson County Commissioner - District 1 - REP,Libby Szabo,55818
Jefferson,Jefferson County Commissioner - District 2 - REP,Joni Inman,55326
Kiowa,United States Senator - DEM,John W. Hickenlooper,51
Kiowa,United States Senator - DEM,Andrew Romanoff,34
Kiowa,Representative to the 117th United States Congress-District 4 - DEM,Ike McCorkle,55
Kiowa,State Senator - District 35 - DEM,Carlos R. Lopez,57
Kiowa,State Representative - District 64 - DEM,Dean Ormiston,54
Kiowa,United States Senator - LBR,Gaylon Kent,1
Kiowa,United States Senator - LBR,Raymon Anthony Doane,0
Kiowa,United States Senator - REP,Cory Gardner,289
Kiowa,Representative to the 117th United States Congress-District 4 - REP,Ken Buck,287
Kiowa,State Senator - District 35 - REP,Cleave Simpson,262
Kiowa,State Representative - District 64 - REP,Richard Holtorf,263
Kiowa,District Attorney - 15th Judicial District - REP,Joshua Vogel,247
Kiowa,Kiowa County Commissioner - District 1 - REP,Richard E. Scott,225
Kiowa,Kiowa County Commissioner - District 3 - REP,Donald E. Oswald,235
Kit Carson,United States Senator - DEM,John W. Hickenlooper,219
Kit Carson,United States Senator - DEM,Andrew Romanoff,126
Kit Carson,Representative to the 117th United States Congress-District 4 - DEM,Ike McCorkle,258
Kit Carson,Kit Carson County Commissioner - District 3 - DEM,Carlin Stratton,268
Kit Carson,United States Senator - LBR,Raymon Anthony Doane,6
Kit Carson,United States Senator - LBR,Gaylon Kent,1
Kit Carson,United States Senator - REP,Cory Gardner,1721
Kit Carson,Representative to the 117th United States Congress-District 4 - REP,Ken Buck,1620
Kit Carson,State Representative - District 65 - REP,Rod Pelton,1682
Kit Carson,District Attorney - 13th Judicial District - REP,Travis Sides,1497
Kit Carson,Kit Carson County Commissioner - District 1 - REP,Stan Hitchcock,1697
Kit Carson,Kit Carson County Commissioner - District 3 - REP,David L. Hornung,969
Kit Carson,Kit Carson County Commissioner - District 3 - REP,Chris Michal,858
Lake,United States Senator - DEM,John W. Hickenlooper,678
Lake,United States Senator - DEM,Andrew Romanoff,560
Lake,Representative to the 117th United States Congress-District 3 - DEM,Diane E. Mitsch Bush,673
Lake,Representative to the 117th United States Congress-District 3 - DEM,James Iacino,452
Lake,State Board of Education Member - Congressional District 3 - DEM,Mayling Simpson,898
Lake,State Representative - District 61 - DEM,Julie McCluskie,962
Lake,District Attorney - 5th Judicial District - DEM - Lake County,Heidi McCollum,735
Lake,District Attorney - 5th Judicial District - DEM - Lake County,Braden Christopher Angel,384
Lake,Lake County Commissioner District 2 - DEM,Sarah Mudge,907
Lake,Lake County Commissioner District 3 - DEM,Jeff Fiedler,969
Lake,United States Senator - LBR,Raymon Anthony Doane,5
Lake,United States Senator - LBR,Gaylon Kent,1
Lake,United States Senator - REP,Cory Gardner,424
Lake,Representative to the 117th United States Congress-District 3 - REP - Lake County,Scott R. Tipton,258
Lake,Representative to the 117th United States Congress-District 3 - REP - Lake County,Lauren Boebert,192
Lake,State Board of Education Member - Congressional District 3 - REP,Joyce Rankin,384
Lake,State Representative - District 61 - REP,Kim McGahey,380
Lake,Lake County Commissioner District 2 - REP,Ezekiah Lujan,393
La Plata,United States Senator - DEM,John W. Hickenlooper,6937
La Plata,United States Senator - DEM,Andrew Romanoff,3633
La Plata,Representative to the 117th United States Congress-District 3 - DEM - La Plata County,Diane E. Mitsch Bush,6266
La Plata,Representative to the 117th United States Congress-District 3 - DEM - La Plata County,James Iacino,3940
La Plata,State Board of Education Member - Congressional District 3 - DEM,Mayling Simpson,8407
La Plata,State Representative - District 59 - DEM,Barbara McLachlan,9270
La Plata,District Attorney--6th Judicial District - DEM,Christian Champagne,8676
La Plata,La Plata County Commissioner District 2 - DEM,Marsha Porter-Norton,8762
La Plata,La Plata County Commissioner District 3 - DEM,Matthew Salka,8503
La Plata,United States Senator - LBR,Raymon Anthony Doane,43
La Plata,United States Senator - LBR,Gaylon Kent,25
La Plata,United States Senator - REP,Cory Gardner,5383
La Plata,Representative to the 117th United States Congress-District 3 - REP - La Plata County,Scott R. Tipton,3216
La Plata,Representative to the 117th United States Congress-District 3 - REP - La Plata County,Lauren Boebert,2672
La Plata,State Board of Education Member - Congressional District 3 - REP,Joyce Rankin,4962
La Plata,State Representative - District 59 - REP,Marilyn Harris,4963
Larimer,United States Senator - DEM,John W. Hickenlooper,39417
Larimer,United States Senator - DEM,Andrew Romanoff,27681
Larimer,Representative to the 117th United States Congress-District 2 - DEM,Joe Neguse,57068
Larimer,Regent of the University of Colorado - Congressional District 2 - DEM,Callie Rennison,31917
Larimer,Regent of the University of Colorado - Congressional District 2 - DEM,Dave Gross,13179
Larimer,Regent of the University of Colorado - Congressional District 2 - DEM,Aaron Harber,10283
Larimer,State Senator - District 14 - DEM,Joann Ginal,29452
Larimer,State Senator - District 23 - DEM,Sally Boccella,1728
Larimer,State Senator - District 23 - DEM,Galina Nicoll,1197
Larimer,State Representative - District 49 - DEM,Yara Hanlin Zokaie,11306
Larimer,State Representative - District 52 - DEM,Cathy Kipp,17276
Larimer,State Representative - District 53 - DEM,Jeni Arndt,13943
Larimer,District Attorney - 8th Judicial District - DEM,Gordon McLaughlin,52530
Larimer,Larimer County Commissioner - District 2 - DEM,Kristin Stephens,53582
Larimer,Larimer County Commissioner - District 3 - DEM,Jody Shadduck-McNally,44724
Larimer,Larimer County Commissioner - District 3 - DEM,Myles G. Baker,13672
Larimer,United States Senator - LBR,Raymon Anthony Doane,326
Larimer,United States Senator - LBR,Gaylon Kent,197
Larimer,United States Senator - REP,Cory Gardner,39030
Larimer,Representative to the 117th United States Congress-District 2 - REP,Charlie Winn,35397
Larimer,Regent of the University of Colorado - Congressional District 2 - REP,Dick R. Murphy,35659
Larimer,State Senator - District 14 - REP,Hans D. Hochheimer,10555
Larimer,State Senator - District 23 - REP,Barbara Kirkmeyer,2157
Larimer,State Senator - District 23 - REP,Rupert Parchment,1925
Larimer,State Representative - District 49 - REP,Mike Lynch,9490
Larimer,State Representative - District 49 - REP,Vicki Marble,4561
Larimer,State Representative - District 51 - REP,Hugh McKean,12050
Larimer,State Representative - District 52 - REP,Donna Walter,7083
Larimer,District Attorney - 8th Judicial District - REP,Mitch Murray,36219
Larimer,Larimer County Commissioner - District 2 - REP,Bob McCluskey,22984
Larimer,Larimer County Commissioner - District 2 - REP,Jeff Jensen,16097
Larimer,Larimer County Commissioner - District 3 - REP,Ben Aste,24494
Larimer,Larimer County Commissioner - District 3 - REP,Aislinn Kottwitz,15295
Las Animas,United States Senator - DEM,John W. Hickenlooper,1507
Las Animas,United States Senator - DEM,Andrew Romanoff,913
Las Animas,Representative to the 117th United States Congress-District 4 - DEM,Ike McCorkle,1829
Las Animas,State Senator - District 35 - DEM,Carlos R. Lopez,2043
Las Animas,State Representative - District 64 - DEM,Dean Ormiston,1819
Las Animas,District Attorney - 3rd Judicial District - DEM,Henry L. Solano,1864
Las Animas,Las Animas County Commissioner District 2 - DEM,Luis A. Lopez II,2124
Las Animas,United States Senator - LBR,Raymon Anthony Doane,10
Las Animas,United States Senator - LBR,Gaylon Kent,7
Las Animas,United States Senator - REP,Cory Gardner,1456
Las Animas,Representative to the 117th United States Congress-District 4 - REP,Ken Buck,1407
Las Animas,State Senator - District 35 - REP,Cleave Simpson,1384
Las Animas,State Representative - District 64 - REP,Richard Holtorf,1380
Las Animas,Las Animas County Commissioner District 1 - REP,Felix M. Lopez,1452
Lincoln,United States Senator - DEM,John W. Hickenlooper,174
Lincoln,United States Senator - DEM,Andrew Romanoff,98
Lincoln,Representative to the 117th United States Congress-District 4 - DEM,Ike McCorkle,208
Lincoln,State Representative - District 64 - DEM,Dean Ormiston,207
Lincoln,District Attorney--18th Judicial District - DEM - Lincoln County,Amy L. Padden,162
Lincoln,District Attorney--18th Judicial District - DEM - Lincoln County,Matt Maillaro,80
Lincoln,United States Senator - LBR,Raymon Anthony Doane,5
Lincoln,United States Senator - LBR,Gaylon Kent,3
Lincoln,United States Senator - REP,Cory Gardner,1027
