"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
1,175,80,"1-175-80","31 (31)","TC-113",73997,"Yes"
1,197,33,"1-197-33","27 (27)","TC-130",88331,"Yes"
1,202,87,"1-202-87","12 (12)","TC-130",89283,"Yes"
1,208,22,"1-208-22","3 (3)","TC-133",91110,"Yes"
1,209,83,"1-209-83","27 (27)","TC-133",91471,"Yes"
1,228,4,"1-228-4","21 (21)","TC-148",101176,"Yes"
1,228,59,"1-228-59","13 (13)","TC-148",101230,"Yes"
1,233,32,"1-233-32","31 (31)","TC-153",102904,"Yes"
1,239,47,"1-239-47","33 (33)","TC-154",104918,"Yes"
1,242,78,"1-242-78","11 (11)","TC-154",105449,"Yes"
1,243,89,"1-243-89","11 (11)","TC-154",105660,"Yes"
1,252,16,"1-252-16","11 (11)","TC-156",107985,"Yes"
1,269,44,"1-269-44","14 (14)","TC-167",113709,"Yes"
1,273,84,"1-273-84","21 (21)","TC-167",114447,"Yes"
1,287,76,"1-287-76","11 (11)","TC-187",128943,"Yes"
1,289,78,"1-289-78","25 (25)","TC-191",130343,"Yes"
1,301,31,"1-301-31","3 (3)","TC-195",133418,"Yes"
1,307,93,"1-307-93","5 (5)","TC-198",136179,"Yes"
1,309,29,"1-309-29","32 (32)","TC-201",137220,"Yes"
1,320,10,"1-320-10","17 (17)","TC-202",139598,"Yes"
1,322,13,"1-322-13","13 (13)","TC-202",140035,"Yes"
1,328,6,"1-328-6","13 (13)","TC-205",141624,"Yes"
1,328,98,"1-328-98","12 (12)","TC-205",141715,"Yes"
1,332,23,"1-332-23","21 (21)","TC-212",143948,"Yes"
2,8,41,"2-8-41","32 (32)","TC-022",9132,"Yes"
2,9,23,"2-9-23","13 (13)","TC-022",9314,"Yes"
2,10,67,"2-10-67","27 (27)","TC-022",9656,"Yes"
2,14,55,"2-14-55","31 (31)","TC-022",10444,"Yes"
2,28,56,"2-28-56","27 (27)","TC-023",13744,"Yes"
2,41,46,"2-41-46","6 (6)","TC-017",16833,"Yes"
2,42,74,"2-42-74","9 (9)","TC-017",17061,"Yes"
2,43,100,"2-43-100","13 (13)","TC-016",18384,"Yes"
2,49,17,"2-49-17","31 (31)","TC-016",19603,"Yes"
2,49,96,"2-49-96","27 (27)","TC-016",19681,"Yes"
2,50,57,"2-50-57","21 (21)","TC-008",20043,"Yes"
2,51,10,"2-51-10","27 (27)","TC-008",20196,"Yes"
2,53,62,"2-53-62","5 (5)","TC-008",20545,"Yes"
2,63,48,"2-63-48","11 (11)","TC-030",25932,"Yes"
2,93,54,"2-93-54","15 (15)","TC-062",32831,"Yes"
2,112,87,"2-112-87","4 (4)","TC-074",53942,"Yes"
2,115,43,"2-115-43","31 (31)","TC-084",56394,"Yes"
2,139,95,"2-139-95","3 (3)","TC-093",63702,"Yes"
2,141,95,"2-141-95","31 (31)","TC-087",64301,"Yes"
2,163,62,"2-163-62","11 (11)","TC-106",76474,"Yes"
2,166,2,"2-166-2","13 (13)","TC-106",78012,"Yes"
2,170,35,"2-170-35","5 (5)","TC-123",81937,"Yes"
2,180,80,"2-180-80","25 (25)","TC-121",85680,"Yes"
2,197,45,"2-197-45","24 (24)","TC-140",94530,"Yes"
2,203,32,"2-203-32","13 (13)","TC-140",96719,"Yes"
2,205,21,"2-205-21","6 (6)","TC-142",97308,"Yes"
2,206,81,"2-206-81","27 (27)","TC-142",97668,"Yes"
2,207,92,"2-207-92","31 (31)","TC-142",97777,"Yes"
2,218,78,"2-218-78","25 (25)","TC-155",104847,"Yes"
2,219,17,"2-219-17","32 (32)","TC-155",105087,"Yes"
2,222,88,"2-222-88","15 (15)","TC-155",105758,"Yes"
2,225,25,"2-225-25","23 (23)","TC-158",106495,"Yes"
2,235,5,"2-235-5","27 (27)","TC-161",110573,"Yes"
2,261,95,"2-261-95","7 (7)","TC-178",116158,"Yes"
2,265,82,"2-265-82","15 (15)","TC-178",119862,"Yes"
2,267,19,"2-267-19","21 (21)","TC-178",120396,"Yes"
2,282,83,"2-282-83","11 (11)","TC-184",125455,"Yes"
2,296,71,"2-296-71","21 (21)","TC-207",142893,"Yes"
2,302,35,"2-302-35","27 (27)","TC-207",145374,"Yes"
3,3,25,"3-3-25","27 (27)","TC-050",22310,"Yes"
3,5,39,"3-5-39","23 (23)","TC-050",29022,"Yes"
3,18,30,"3-18-30","15 (15)","TC-038",30310,"Yes"
3,26,43,"3-26-43","25 (25)","TC-047",32920,"Yes"
3,27,66,"3-27-66","12 (12)","TC-047",34843,"Yes"
3,30,66,"3-30-66","27 (27)","TC-066",45934,"Yes"
3,33,37,"3-33-37","34 (34)","TC-066",47005,"Yes"
3,37,3,"3-37-3","31 (31)","TC-109",69922,"Yes"
3,42,27,"3-42-27","27 (27)","TC-109",74145,"Yes"
4,4,70,"4-4-70","21 (21)","TC-011",7961,"Yes"
4,11,56,"4-11-56","25 (25)","TC-048",31535,"Yes"
4,21,41,"4-21-41","25 (25)","TC-056",32519,"Yes"
4,22,44,"4-22-44","28 (28)","TC-108",69050,"Yes"
4,32,50,"4-32-50","32 (32)","TC-114",75066,"Yes"
4,33,13,"4-33-13","25 (25)","TC-114",75727,"Yes"
4,40,5,"4-40-5","25 (25)","TC-119",80608,"Yes"
5,1,88,"5-1-88","11 (11)","TC-009",4882,"Yes"
5,15,17,"5-15-17","13 (13)","TC-040",33595,"Yes"
5,18,83,"5-18-83","11 (11)","TC-040",33960,"Yes"
5,27,20,"5-27-20","21 (21)","TC-036",34997,"Yes"
5,28,28,"5-28-28","27 (27)","TC-036",35105,"Yes"
5,46,29,"5-46-29","28 (28)","TC-078",51492,"Yes"
5,49,68,"5-49-68","15 (15)","TC-078",52626,"Yes"
5,64,21,"5-64-21","24 (24)","TC-090",63927,"Yes"
5,76,30,"5-76-30","11 (11)","TC-103",74348,"Yes"
5,77,8,"5-77-8","23 (23)","TC-103",74623,"Yes"
5,82,88,"5-82-88","23 (23)","TC-115",80291,"Yes"
5,93,16,"5-93-16","21 (21)","TC-127",86715,"Yes"
5,106,46,"5-106-46","21 (21)","TC-132",92034,"Yes"
5,110,2,"5-110-2","27 (27)","TC-137",93789,"Yes"
5,110,24,"5-110-24","27 (27)","TC-137",93810,"Yes"
5,117,39,"5-117-39","11 (11)","TC-145",99310,"Yes"
5,130,60,"5-130-60","25 (25)","TC-160",108728,"Yes"
5,141,66,"5-141-66","32 (32)","TC-166",114531,"Yes"
5,143,30,"5-143-30","31 (31)","TC-168",116293,"Yes"
5,153,22,"5-153-22","31 (31)","TC-179",120101,"Yes"
5,164,41,"5-164-41","27 (27)","TC-182",125713,"Yes"
5,180,80,"5-180-80","25 (25)","TC-192",131246,"Yes"
5,187,95,"5-187-95","26 (26)","TC-196",134184,"Yes"
5,189,97,"5-189-97","13 (13)","TC-196",134689,"Yes"
5,199,48,"5-199-48","13 (13)","TC-203",140370,"Yes"
5,205,47,"5-205-47","11 (11)","TC-203",144171,"Yes"
6,5,91,"6-5-91","5 (5)","TC-007",591,"Yes"
6,6,19,"6-6-19","21 (21)","TC-007",619,"Yes"
6,9,23,"6-9-23","27 (27)","TC-005",1621,"Yes"
6,26,5,"6-26-5","21 (21)","TC-006",7597,"Yes"
6,28,2,"6-28-2","5 (5)","TC-006",8093,"Yes"
6,39,49,"6-39-49","19 (19)","TC-045",36624,"Yes"
6,39,98,"6-39-98","19 (19)","TC-045",36672,"Yes"
6,44,89,"6-44-89","11 (11)","TC-044",37263,"Yes"
6,67,77,"6-67-77","31 (31)","TC-070",48541,"Yes"
6,67,78,"6-67-78","28 (28)","TC-070",48542,"Yes"
6,73,42,"6-73-42","6 (6)","TC-071",49706,"Yes"
6,75,57,"6-75-57","33 (33)","TC-071",50222,"Yes"
6,81,32,"6-81-32","13 (13)","TC-079",52395,"Yes"
6,84,25,"6-84-25","25 (25)","TC-079",53683,"Yes"
6,84,98,"6-84-98","27 (27)","TC-079",53756,"Yes"
6,95,8,"6-95-8","21 (21)","TC-092",62617,"Yes"
6,96,1,"6-96-1","27 (27)","TC-092",62909,"Yes"
6,115,73,"6-115-73","3 (3)","TC-116",77885,"Yes"
6,116,74,"6-116-74","13 (13)","TC-116",78579,"Yes"
6,118,10,"6-118-10","15 (15)","TC-116",79713,"Yes"
6,119,38,"6-119-38","14 (14)","TC-116",84037,"Yes"
6,124,45,"6-124-45","24 (24)","TC-120",87543,"Yes"
6,128,52,"6-128-52","25 (25)","TC-131",90342,"Yes"
6,129,83,"6-129-83","27 (27)","TC-131",90571,"Yes"
6,134,85,"6-134-85","33 (33)","TC-134",93771,"Yes"
6,148,32,"6-148-32","11 (11)","TC-146",98601,"Yes"
6,148,36,"6-148-36","11 (11)","TC-146",98605,"Yes"
6,158,55,"6-158-55","11 (11)","TC-152",103926,"Yes"
6,166,80,"6-166-80","24 (24)","TC-157",107449,"Yes"
6,166,91,"6-166-91","25 (25)","TC-157",107460,"Yes"
6,180,5,"6-180-5","27 (27)","TC-175",121382,"Yes"
6,201,39,"6-201-39","15 (15)","TC-194",132535,"Yes"
6,211,42,"6-211-42","25 (25)","TC-200",136533,"Yes"
6,217,97,"6-217-97","11 (11)","TC-200",138087,"Yes"
6,221,33,"6-221-33","31 (31)","TC-204",138822,"Yes"
6,223,34,"6-223-34","25 (25)","TC-204",139223,"Yes"
6,226,64,"6-226-64","21 (21)","TC-206",139886,"Yes"
6,234,92,"6-234-92","4 (4)","TC-213",143417,"Yes"
7,3,81,"7-3-81","27 (27)","TC-010",979,"Yes"
7,3,95,"7-3-95","13 (13)","TC-010",993,"Yes"
7,25,80,"7-25-80","32 (32)","TC-059",39053,"Yes"
7,43,10,"7-43-10","25 (25)","TC-064",41183,"Yes"
7,43,16,"7-43-16","12 (12)","TC-064",41189,"Yes"
7,57,87,"7-57-87","31 (31)","TC-101",68992,"Yes"
7,69,85,"7-69-85","32 (32)","TC-104",77497,"Yes"
7,73,84,"7-73-84","25 (25)","TC-122",81387,"Yes"
7,74,17,"7-74-17","27 (27)","TC-122",81720,"Yes"
7,81,15,"7-81-15","27 (27)","TC-125",85015,"Yes"
7,84,65,"7-84-65","23 (23)","TC-125",86265,"Yes"
7,86,88,"7-86-88","11 (11)","TC-128",87187,"Yes"
7,87,41,"7-87-41","33 (33)","TC-128",87439,"Yes"
7,108,97,"7-108-97","27 (27)","TC-150",102568,"Yes"
7,118,17,"7-118-17","13 (13)","TC-159",109085,"Yes"
7,130,1,"7-130-1","5 (5)","TC-174",118259,"Yes"
7,135,63,"7-135-63","15 (15)","TC-180",120340,"Yes"
7,144,48,"7-144-48","9 (9)","TC-181",123722,"Yes"
7,148,28,"7-148-28","25 (25)","TC-209",140847,"Yes"
7,149,46,"7-149-46","21 (21)","TC-209",141164,"Yes"
7,157,36,"7-157-36","27 (27)","TC-216",146258,"Yes"
7,157,44,"7-157-44","27 (27)","TC-216",146183,"Yes"
8,4,77,"8-4-77","21 (21)","TC-002",3271,"Yes"
8,4,82,"8-4-82","5 (5)","TC-002",3276,"Yes"
8,8,48,"8-8-48","25 (25)","TC-013",4643,"Yes"
8,9,7,"8-9-7","11 (11)","TC-013",5500,"Yes"
8,9,73,"8-9-73","25 (25)","TC-013",5566,"Yes"
8,10,1,"8-10-1","3 (3)","TC-013",5894,"Yes"
8,18,45,"8-18-45","5 (5)","TC-015",12234,"Yes"
8,31,88,"8-31-88","11 (11)","TC-027",17173,"Yes"
8,43,31,"8-43-31","27 (27)","TC-026",21516,"Yes"
8,49,6,"8-49-6","33 (33)","TC-026",41779,"Yes"
8,59,21,"8-59-21","11 (11)","TC-060",42994,"Yes"
8,75,5,"8-75-5","21 (21)","TC-067",45774,"Yes"
8,80,31,"8-80-31","31 (31)","TC-111",71249,"Yes"
8,85,92,"8-85-92","12 (12)","TC-100",75206,"Yes"
8,94,49,"8-94-49","11 (11)","TC-118",80451,"Yes"
8,97,6,"8-97-6","26 (26)","TC-118",82008,"Yes"
8,98,85,"8-98-85","15 (15)","TC-118",82685,"Yes"
8,104,56,"8-104-56","27 (27)","TC-211",145498,"Yes"
21,6,93,"21-6-93","32 (32)","TC-169",118957,"Yes"
21,10,98,"21-10-98","27 (27)","TC-193",131863,"Yes"
21,20,12,"21-20-12","21 (21)","TC-188",134204,"Yes"
21,23,33,"21-23-33","3 (3)","TC-188",135025,"Yes"
