contest_name,choice,votes
District Court Judge - 2nd Judicial District Moses,Yes,199610
District Court Judge - 2nd Judicial District Moses,No,56737
District Court Judge - 2nd Judicial District Myers,Yes,196297
District Court Judge - 2nd Judicial District Myers,No,58341
District Court Judge - 2nd Judicial District Schutte,Yes,201313
District Court Judge - 2nd Judicial District Schutte,No,54238
District Court Judge - 2nd Judicial District Scoville,Yes,193166
District Court Judge - 2nd Judicial District Scoville,No,54958
District Court Judge - 2nd Judicial District Trujillo,Yes,194500
District Court Judge - 2nd Judicial District Trujillo,No,53180
District Court Judge - 4th Judicial District - Bentley,Yes,187128
District Court Judge - 4th Judicial District - Bentley,No,117716
District Court Judge - 4th Judicial District - Billings-Vela,Yes,185535
District Court Judge - 4th Judicial District - Billings-Vela,No,118434
District Court Judge - 4th Judicial District - Brady,Yes,194244
District Court Judge - 4th Judicial District - Brady,No,109374
District Court Judge - 4th Judicial District - Evig,Yes,183503
District Court Judge - 4th Judicial District - Evig,No,119652
District Court Judge - 4th Judicial District - Findorff,Yes,180190
District Court Judge - 4th Judicial District - Findorff,No,122798
District Court Judge - 4th Judicial District - May,Yes,189522
District Court Judge - 4th Judicial District - May,No,114029
District Court Judge - 4th Judicial District - Moller,Yes,186863
District Court Judge - 4th Judicial District - Moller,No,116258
District Court Judge - 4th Judicial District - Shakes,Yes,199699
District Court Judge - 4th Judicial District - Shakes,No,103741
District Court Judge - 5th Judicial District - Olguin-Fresquez,Yes,28226
District Court Judge - 5th Judicial District - Olguin-Fresquez,No,10225
District Court Judge - 6th Judicial District - Shropshire,Yes,23233
District Court Judge - 6th Judicial District - Shropshire,No,9551
District Court Judge - 7th Judicial District - Schultz,Yes,31522
District Court Judge - 7th Judicial District - Schultz,No,17955
District Court Judge - 7th Judicial District - Yoder,Yes,32194
District Court Judge - 7th Judicial District - Yoder,No,17611
District Court Judge - 8th Judicial District - Cure,Yes,115985
District Court Judge - 8th Judicial District - Cure,No,54483
District Court Judge - 8th Judicial District - Findley,Yes,115674
District Court Judge - 8th Judicial District - Findley,No,53795
District Court Judge - 9th Judicial District - Norrdin,Yes,25020
District Court Judge - 9th Judicial District - Norrdin,No,8901
Dolores County Commissioner District 2,Eric Stiasny,835
Dolores County Commissioner District 2,Steve Garchar,536
Dolores County Commissioner District 3,Phyllis Davis,934
Dolores County Commissioner District 3,Paula Stewart,418
Dolores School District RE-4A Ballot Issue 4-A,Yes/For,1766
Dolores School District RE-4A Ballot Issue 4-A,No/Against,824
Douglas County Commissioner - District 2,George Teal,129301
Douglas County Commissioner - District 2,Angela Thomas,99541
Douglas County Commissioner - District 3,Kevin Van Winkle,131287
Douglas County Commissioner - District 3,Josh Smith,96228
Douglas County Court - Waidler,Yes,123543
Douglas County Court - Waidler,No,56654
Douglas County School District RE-1 Ballot Issue 5A,Yes/For,139182
Douglas County School District RE-1 Ballot Issue 5A,No/Against,95089
Dove Creek Ambulance District Ballot Issue 6A,Yes/For,668
Dove Creek Ambulance District Ballot Issue 6A,No/Against,473
Durango School District 9-R Ballot Issue 4A,Yes/For,15220
Durango School District 9-R Ballot Issue 4A,No/Against,9598
Eagle County Commissioner - District 1,Matt Scherr,15261
Eagle County Commissioner - District 1,Gregg M. Cooper,10626
Eagle County Commissioner - District 2,Tom Boyd,17266
Eagle River Fire Protection District Ballot Issue 6A,Yes/For,6695
Eagle River Fire Protection District Ballot Issue 6A,No/Against,3643
Elbert County Commissioner - District 1,Mike Buck,16440
Elbert County Commissioner - District 3,Byron P. McDaniel,15506
Elbert County Question 1A,Yes/For,14398
Elbert County Question 1A,No/Against,4960
Eldorado Springs Public Improvement District Ballot Question 6C,Yes/For,148
Eldorado Springs Public Improvement District Ballot Question 6C,No/Against,13
Elizabeth Mayor,Angela Ternus,671
Elizabeth Mayor,Tammy Payne,624
Elizabeth Trustee Ward 1,Michael Schroder,216
Elizabeth Trustee Ward 1,Tracy J. Hutchins,190
Elizabeth Trustee Ward 1,Barbara McGinn,143
Elizabeth Trustee Ward 1,Anthony Malacrida,89
Elizabeth Trustee Ward 3,Dave Conley,293
Elizabeth Trustee Ward 3,Shannon Downs,242
Elizabeth Trustee Ward 3,Joe Belongia,232
El Paso County Commissioner - District 2,Carrie Geitner,52157
El Paso County Commissioner - District 2,"Bernard ""BJ"" Byers",28007
El Paso County Commissioner - District 2,Garfield Johnson ,59
El Paso County Commissioner - District 3,Bill Wysong,46259
El Paso County Commissioner - District 3,Naomi Lopez,38997
El Paso County Commissioner - District 4,Cory Applegate,29431
El Paso County Commissioner - District 4,Detra Duncan,19553
El Paso County Commissioner - District 4,Luis Ybarra Jr.,5002
El Paso County Court - Ankeny,Yes,189982
El Paso County Court - Ankeny,No,101546
El Paso County Court - Fennick,Yes,179777
El Paso County Court - Fennick,No,110961
El Paso County Court - Gerhart,Yes,192687
El Paso County Court - Gerhart,No,97423
El Paso County Court - Katzman,Yes,170506
El Paso County Court - Katzman,No,118618
El Paso County Court - McKedy,Yes,186979
El Paso County Court - McKedy,No,102544
El Paso County School District No. 20 (Academy) Ballot Issue 4B,Yes/For,41561
El Paso County School District No. 20 (Academy) Ballot Issue 4B,No/Against,30390
Fairmount Fire Protection District Ballot Issue 6B,Yes/For,4647
Fairmount Fire Protection District Ballot Issue 6B,No/Against,1989
Fairmount Fire Protection District Ballot Question 6C,Yes/For,5096
Fairmount Fire Protection District Ballot Question 6C,No/Against,1464
Flagler Rural Fire Protection District Ballot Issue 6C,Yes/For,332
Flagler Rural Fire Protection District Ballot Issue 6C,No/Against,253
Flying Horse Metropolitan District No. 2 Ballot Question 6C,Yes/For,2240
Flying Horse Metropolitan District No. 2 Ballot Question 6C,No/Against,607
Flying Horse Metropolitan District No. 3 Ballot Question 6D,Yes/For,292
Flying Horse Metropolitan District No. 3 Ballot Question 6D,No/Against,71
Foothills Park & Recreation District Ballot Issue 6D,Yes/For,44952
Foothills Park & Recreation District Ballot Issue 6D,No/Against,14500
Fremont County Board of County Commissioners - District 1,Kevin J. Grantham,19613
Fremont County Board of County Commissioners - District 3,Dwayne McFall,17173
Fremont County Board of County Commissioners - District 3,"Liane ""Buffie"" McFadyen",7364
Fremont County Surveyor,Miles Small,320
Frenchman School District No. RE-3 Referred Ballot Issue 4D,No/Against,326
Frenchman School District No. RE-3 Referred Ballot Issue 4D,Yes/For,267
Funding Poncha Springs Law Enforcement And Parks And Recreation,No/Against,507
Funding Poncha Springs Law Enforcement And Parks And Recreation,Yes/For,467
Garfield County Court - Roff,Yes,12261
Garfield County Court - Roff,No,11857
Gilpin County Commissioner - District 1,Jeff Aiken,1867
Gilpin County Commissioner - District 1,Marie Mornis,1650
Gilpin County Commissioner - District 1,Jeremy Fey,492
Gilpin County Commissioner - District 3,Sandy Hollingsworth,2021
Gilpin County Commissioner - District 3,Corey Marshall,1914
Glenwood Springs Ballot Issue 2A  Tax increase for Streets,Yes/For,2345
Glenwood Springs Ballot Issue 2A  Tax increase for Streets,No/Against,2254
Granby Ranch Metropolitan District Ballot Issue 6A - Repeal Unused Debt Authorization,Yes/For,236
Granby Ranch Metropolitan District Ballot Issue 6A - Repeal Unused Debt Authorization,No/Against,35
Grand County Ballot Issue 1A - Lodging Tax Increase,Yes/For,5602
Grand County Ballot Issue 1A - Lodging Tax Increase,No/Against,3798
Grand County Commissioner - District 1,Ed Raegner,5518
Grand County Commissioner - District 1,Meara McQuain,4063
Grand County Commissioner - District 2,Merrit S Linke,5423
Grand County Commissioner - District 2,Shanna Ganne,4077
Gunnison County Commissioner - District 1,Liz Smith,6583
Gunnison County Commissioner - District 1,Lisa Henry,3861
Gunnison County Commissioner - District 2,Jonathan Houck,6554
Gunnison County Commissioner - District 2,Steve Bathje,3962
Gunnison County Library District Ballot Issue 6A,No/Against,6096
Gunnison County Library District Ballot Issue 6A,Yes/For,4413
Harrison School District No. 2 Ballot Issue 4A,Yes/For,13461
Harrison School District No. 2 Ballot Issue 4A,No/Against,9919
Hartsel Fire Protection District Ballot Issue 6A - Mill Levy Increase,Yes/For,1143
Hartsel Fire Protection District Ballot Issue 6A - Mill Levy Increase,No/Against,888
Hinsdale County Commissioner District 1,Greg Levine,351
Hinsdale County Commissioner District 1,Steve Ryals,247
Hinsdale County Commissioner District 3,Robert Hurd,449
Hinsdale County Coroner,Lori L Lawrence,485
Hinsdale County Sheriff,Denim Starnes,349
Hinsdale County Sheriff,Jordan Kaminski,189
Hinsdale County Sheriff,John-Thomas Stratton,42
Holyoke School District RE-1J Ballot Issue 5K - Bonds,Yes/For,782
Holyoke School District RE-1J Ballot Issue 5K - Bonds,No/Against,712
Homestead Public Improvement District of Boulder County Ballot Issue 6D,Yes/For,97
Homestead Public Improvement District of Boulder County Ballot Issue 6D,No/Against,64
Huerfano County Commissioner - District 1,Mitchell Wardell,2217
Huerfano County Commissioner - District 1,Dale Lyons,1589
Huerfano County Commissioner - District 1,Bruce Quintana,574
Huerfano County Commissioner - District 2,Jim Chamberlain,2181
Huerfano County Commissioner - District 2,Arica D. Andreatta,2141
Hyland Hills Park and Recreation District Ballot Issue No. 6B,Yes/For,26870
Hyland Hills Park and Recreation District Ballot Issue No. 6B,No/Against,18847
Increase in City Lodging Tax,Yes/For,43
Increase in City Lodging Tax,No/Against,19
Jackson County Commissioner Dist 2,"David H ""TY"" Wattenberg",668
Jackson County Commissioner Dist 3,Ronald F. Drinkwine,605
Jefferson County Ballot Issue 1A,Yes/For,197080
Jefferson County Ballot Issue 1A,No/Against,143819
Jefferson County Commissioner - District 1,Rachel Zenzinger,187135
Jefferson County Commissioner - District 1,Charlie Johnson,143569
Jefferson County Commissioner - District 1,Orion Schalhamer,7716
Jefferson County Commissioner - District 1,Eric Bodenstab,3522
Jefferson County Commissioner - District 2,Andy Kerr,188211
Jefferson County Commissioner - District 2,Natalie Menten,146801
Jefferson County Court- Burback,Yes,186407
Jefferson County Court- Burback,No,78300
Jefferson County Court-Carpenter,Yes,186496
Jefferson County Court-Carpenter,No,78149
Jefferson County Court-Goman,Yes,183088
Jefferson County Court-Goman,No,80211
Jefferson County Court-Peper,Yes,185153
Jefferson County Court-Peper,No,78722
Jefferson County Court-Wheeler,Yes,187375
Jefferson County Court-Wheeler,No,77147
Ken-Caryl Metropolitan District Ballot Issue 6F,No/Against,4661
Ken-Caryl Metropolitan District Ballot Issue 6F,Yes/For,2450
Kiowa County Ballot Issue 1A,No/Against,467
Kiowa County Ballot Issue 1A,Yes/For,367
Kiowa County Ballot Issue 1B - Lodging Tax,Yes/For,469
Kiowa County Ballot Issue 1B - Lodging Tax,No/Against,371
Kiowa County Commissioner - District 1,Michael C Lening,647
Kiowa County Commissioner - District 3,Donald E Oswald,596
Kiowa County Hospital District Ballot Question 6A,Yes/For,586
Kiowa County Hospital District Ballot Question 6A,No/Against,450
Kiowa County Public Library District Ballot Question 6B,Yes/For,633
Kiowa County Public Library District Ballot Question 6B,No/Against,213
Kiowa Mayor,Terry Howard,279
Kiowa School District C-2 Issue 4A,No/Against,1082
Kiowa School District C-2 Issue 4A,Yes/For,996
Kit Carson County Commissioner - District 1,Stan Hitchcock,3176
Kit Carson County Commissioner - District 3,Dave Hornung,3142
Lafayette Downtown Development Authority Ballot Issue 6B,Yes/For,226
Lafayette Downtown Development Authority Ballot Issue 6B,No/Against,61
Lafayette Downtown Development Authority Ballot Question 6A,Yes/For,237
Lafayette Downtown Development Authority Ballot Question 6A,No/Against,56
Lake County Assessor,Peleg Mark Wadsworth,2856
Lake County Commissioner District 1,Andrew Lee,2227
Lake County Commissioner District 1,Hal Edwards,1411
Lake County Commissioner District 2,Matt Bullock,1944
Lake County Commissioner District 2,Christian Luna-Leal,1651
Lake County Commissioner District 3,Elsa Tharp,1481
Lake County Commissioner District 3,Stephanie McBride,1201
Lake County Commissioner District 3,Tina Tekansik,1087
Lake County School District R-1 Ballot Issue 4A,Yes/For,2011
Lake County School District R-1 Ballot Issue 4A,No/Against,1760
La Plata County Ballot Issue 1A,Yes/For,15786
La Plata County Ballot Issue 1A,No/Against,6982
La Plata County Commissioner District 2,Marsha Porter-Norton ,22557
La Plata County Commissioner District 3,Matt Salka ,19130
La Plata County Commissioner District 3,Paul Richard Black,14947
La Plata County Treasurer,Moni Grushkin,21887
La Plata County Treasurer,Miles Walsh,41
Larimer County Ballot Issue 1A,No/Against,110946
Larimer County Ballot Issue 1A,Yes/For,103260
Larimer County Clerk and Recorder,Tina Harris,122241
Larimer County Clerk and Recorder,Wyatt Schwendeman-Curtis,89471
Larimer County Commissioner - District 2,Kristin Stephens,117309
Larimer County Commissioner - District 2,Erick Selgren,93412
Larimer County Commissioner - District 3,Jody Shadduck-McNally,116067
Larimer County Commissioner - District 3,"Ben ""Uncle Benny"" Aste",95680
Larimer County Court Judge - Ecton,Yes,108698
Larimer County Court Judge - Ecton,No,60784
Larimer County Court Judge - Lehman,Yes,125410
Larimer County Court Judge - Lehman,No,44755
Larimer County Fox Ridge Estates Public Improvement District No. 79 Ballot Issue 6E,Yes/For,22
Larimer County Fox Ridge Estates Public Improvement District No. 79 Ballot Issue 6E,No/Against,4
Larimer County Grayhawk Knolls Public Improvement District No. 43 Ballot Issue 6C,Yes/For,36
Larimer County Grayhawk Knolls Public Improvement District No. 43 Ballot Issue 6C,No/Against,17
Larimer County Poudre Overlook Public Improvement District No. 30 Ballot Issue 6A,Yes/For,135
Larimer County Poudre Overlook Public Improvement District No. 30 Ballot Issue 6A,No/Against,40
Larimer County Tanager Public Improvement District No. 72 Ballot Issue 6D,Yes/For,28
Larimer County Tanager Public Improvement District No. 72 Ballot Issue 6D,No/Against,5
Larimer County Vine Drive Public Improvement District No. 29 Ballot Issue 6B,Yes/For,49
Larimer County Vine Drive Public Improvement District No. 29 Ballot Issue 6B,No/Against,19
Las Animas County Commissioner District 1,Felix M. Lopez,5647
Las Animas County Commissioner District 2,"Robert ""Bob"" Lucero",4506
Las Animas County Commissioner District 2,Henry Solano,3020
Leadville Lake County Regional Housing Authority Ballot Issue 6A,Yes/For,2169
Leadville Lake County Regional Housing Authority Ballot Issue 6A,No/Against,1474
Lincoln County Commissioner - District 2,Terry Jaques,1755
Lincoln County Commissioner - District 2,Wendy A. Pottorff,745
Lincoln County Commissioner - District 3,Robert Safranek,1635
Lincoln County Commissioner - District 3,Ty Stogsdill,837
Logan County Commissioner - District 1,Michael John Brownell,8218
Logan County Commissioner - District 2,Jim Yahn,8318
Logan County Court Judge - Brammer,Yes,5054
Logan County Court Judge - Brammer,No,3854
Mesa County Ballot Issue 1A,No/Against,48999
Mesa County Ballot Issue 1A,Yes/For,37516
Mesa County Ballot Issue 1B,No/Against,49189
Mesa County Ballot Issue 1B,Yes/For,37706
Mesa County Commissioner - District 1,Cody Davis,58194
Mesa County Commissioner - District 1,Tom Acker,29773
Mesa County Commissioner - District 1,Farmer Jay Liu,43
Mesa County Commissioner - District 3,JJ Fletcher,65168
Mesa County Court Judge - Grattan III,Yes/For,50892
Mesa County Court Judge - Grattan III,No/Against,22895
Mesa County Valley School District 51 Ballot Issue 4A,Yes/For,51489
Mesa County Valley School District 51 Ballot Issue 4A,No/Against,33543
Mesa County Valley School District 51 Ballot Issue 4B,Yes/For,49722
Mesa County Valley School District 51 Ballot Issue 4B,No/Against,35072
Mineral County Commissioner - District 2,"Marvin Kirby Ward ""Zeke""",532
Mineral County Commissioner - District 3,Ramona M Weber,495
Mineral County Commissioner - District 3,Jason Trujillo,161
Moffat County Commissioner District 1,Tony Lee Bohrer,4830
Moffat County Commissioner District 1,Angela Marie Boss,1481
Moffat County Commissioner District 2,Melody Villard,5218
Montezuma Cortez RE-1 Ballot Issue 4-B,Yes/For,5018
Montezuma Cortez RE-1 Ballot Issue 4-B,No/Against,4347
Montezuma County Ballot Issue 1-A,No/Against,8237
Montezuma County Ballot Issue 1-A,Yes/For,6184
Montezuma County Commissioner District 2,J. Kent Lindsay,10116
Montezuma County Commissioner District 3,Gerald W. Koppenhafer,10414
Montrose County Commissioner - District 1,Scott F. Mijares,18157
Montrose County Commissioner - District 3,Ricki Dunlap,15008
Montrose County Commissioner - District 3,Trisha Murray,8886
Montrose County Court - Beckenhauer,Yes,13203
Montrose County Court - Beckenhauer,No,6852
Montrose County Court - Harvell,Yes,12597
Montrose County Court - Harvell,No,7514
Montrose School District RE-1J Ballot Issue 5A,No/Against,17411
Montrose School District RE-1J Ballot Issue 5A,Yes/For,6300
Morgan County Commissioner District 1,Kelvin Bernhardt,9577
Morgan County Commissioner District 1,Jodi Walker,3358
Morgan County Commissioner District 3,Tim Malone,10100
Morgan County Commissioner District 3,Scott Klinkhammer,2718
Mountain Shadows Metropolitan District Ballot Issue 6E,No/Against,646
Mountain Shadows Metropolitan District Ballot Issue 6E,Yes/For,408
Mt Crested Butte Town Council,Valeda Scribner,383
Mt Crested Butte Town Council,Nicholas Kempin,377
Mt Crested Butte Town Council,Bobbie Sferra,315
Mt Crested Butte Town Council,Bruce W. Nation,283
Mt Crested Butte Town Council,Peter Esselstyn,249
Mt Crested Butte Town Council,Dwayne Lehnertz,122
NORTH PARK SCHOOL DISTRICT R-1 BALLOT ISSUE 4A,No/Against,458
NORTH PARK SCHOOL DISTRICT R-1 BALLOT ISSUE 4A,Yes/For,352
North Range Metropolitan District No 2 Ballot Question 6I,Yes/For,1002
North Range Metropolitan District No 2 Ballot Question 6I,No/Against,335
North Range Metropolitan District No 2 Ballot Question 6J,Yes/For,984
North Range Metropolitan District No 2 Ballot Question 6J,No/Against,312
North Range Metropolitan District No 2 Ballot Question 6K,Yes/For,1017
North Range Metropolitan District No 2 Ballot Question 6K,No/Against,283
North Range Metropolitan District No 2 Ballot Question 6L,Yes/For,997
North Range Metropolitan District No 2 Ballot Question 6L,No/Against,331
Norwood Fire Protection District Ballot Issue 7A,Yes/For,891
Norwood Fire Protection District Ballot Issue 7A,No/Against,305
Norwood School District R-2J Issue 5B,No/Against,602
Norwood School District R-2J Issue 5B,Yes/For,513
Otero County Ballot Question 1A,Yes/For,6163
Otero County Ballot Question 1A,No/Against,2504
Otero County Commissioner District 1,Rob Oquist,7348
Otero County Commissioner District 3,Jim Baldwin,6877
Ouray County Commissioner - District 1,Lynn M. Padgett,2208
Ouray County Commissioner - District 1,Michael Perkovich,1797
Ouray County Commissioner - District 3,Jake Niece,2439
Ouray County Court - Thomasson,Yes,2395
Ouray County Court - Thomasson,No,682
Parachute Ballot Issue 2B Increase sales and use tax streets,No/Against,268
Parachute Ballot Issue 2B Increase sales and use tax streets,Yes/For,181
Park County Commissioner District 1,Amy Mitchell,6786
Park County Commissioner District 1,Robb Green,4970
Park County Commissioner District 2,Jason M Gemmer,6778
Park County Commissioner District 2,Jack Hansell,4900
Phillips County Commissioner - District 2,Garold Roberts,1896
Phillips County Commissioner - District 3,Tom Lee Timm,1900
Phillips County Court Judge - Killin,Yes,1814
Phillips County Court Judge - Killin,No,292
Phillips County Sheriff,Michael Beard,1641
Pitkin County Ballot Issue 1A: Affordable and Workforce Housing Mill Levy,Yes/For,6266
Pitkin County Ballot Issue 1A: Affordable and Workforce Housing Mill Levy,No/Against,4175
Pitkin County Ballot Issue 1B: County Solid Waste Center Bonds,Yes/For,8429
Pitkin County Ballot Issue 1B: County Solid Waste Center Bonds,No/Against,1698
Pitkin County Ballot Question 1C: BOCC Referred Home Rule Charter Amendment,Yes/For,7001
Pitkin County Ballot Question 1C: BOCC Referred Home Rule Charter Amendment,No/Against,3492
Pitkin County Ballot Question 200: Citizen Initiated Home Rule Charter Amendment,No/Against,6262
Pitkin County Ballot Question 200: Citizen Initiated Home Rule Charter Amendment,Yes/For,4188
Pitkin County Commissioner - District 3,Greg Poschman,7752
Pitkin County Commissioner - District 4,Jeffrey H. Woodruff,7418
Pitkin County Commissioner - District 5,Francie Jacober,6383
Pitkin County Commissioner - District 5,Toni Kronberg,2457
Pitkin County Court - Andrews,Yes,6730
Pitkin County Court - Andrews,No,1029
Polo Reserve Metropolitan District Ballot Issue 6A,No/Against,60
Polo Reserve Metropolitan District Ballot Issue 6A,Yes/For,39
Poudre School District R-1 Ballot Issue 4A,Yes/For,69844
Poudre School District R-1 Ballot Issue 4A,No/Against,52345
Presidential Electors,Kamala D. Harris / Tim Walz,1727200
Presidential Electors,Donald J. Trump / JD Vance,1376852
Presidential Electors,Robert F. Kennedy Jr. / Nicole Shanahan,35598
Presidential Electors,Chase Russell Oliver / Mike ter Maat,21426
Presidential Electors,Jill Stein / Rudolph Ware,17330
Presidential Electors,Cornel West / Melina Abdullah,5143
Presidential Electors,Randall Terry / Stephen E Broden,3522
Presidential Electors,Blake Huber / Andrea Denault,2196
Presidential Electors,Claudia De la Cruz / Karina Garcia,871
Presidential Electors,Peter Sonski / Lauren Onak,815
Presidential Electors,Chris Garrity / Cody Ballard,27
Presidential Electors,Shiva Ayyadurai / Crystal Ellis,13
Presidential Electors,Bill Frankel / Steve Jenkins,5
Presidential Electors,Brian Anthony Perry / Mark Sbani,2
Proposition 127 (STATUTORY),No/Against,1671115
Proposition 127 (STATUTORY),Yes/For,1381268
Proposition 128 (STATUTORY),Yes/For,1868470
Proposition 128 (STATUTORY),No/Against,1139745
Proposition 129 (STATUTORY),Yes/For,1571801
Proposition 129 (STATUTORY),No/Against,1407257
Proposition 130 (STATUTORY),Yes/For,1580875
Proposition 130 (STATUTORY),No/Against,1412940
Proposition 130 (STATUTORY) - Kit Carson,No/Against,1888
Proposition 130 (STATUTORY) - Kit Carson,Yes/For,1632
Proposition 131 (STATUTORY),No/Against,1594713
Proposition 131 (STATUTORY),Yes/For,1384310
Proposition JJ (STATUTORY),Yes/For,2339185
Proposition JJ (STATUTORY),No/Against,721053
Proposition KK (STATUTORY),Yes/For,1674256
Proposition KK (STATUTORY),No/Against,1405606
Prowers County Ballot Issue 1A,No/Against,3669
Prowers County Ballot Issue 1A,Yes/For,1305
Prowers County Commissioner - District 1,Ty Harmon,4202
Prowers County Commissioner - District 3,Roger Stagner,3747
Pueblo County Commissioner - District 1,Miles Lucero,34895
Pueblo County Commissioner - District 1,Steven Rodriguez,33335
Pueblo County Commissioner - District 1,"Epimenio ""Eppie"" Griego",14693
Pueblo County Commissioner - District 2,Paula McPheeters,42770
Pueblo County Commissioner - District 2,Daneya Esgar,39476
Pueblo County Court - Silva,Yes,45300
Pueblo County Court - Silva,No,29797
Pueblo County Court - Vellar,Yes,42373
Pueblo County Court - Vellar,No,30340
Pueblo County Rural 70 School District Ballot Issue 4A,No/Against,17330
Pueblo County Rural 70 School District Ballot Issue 4A,Yes/For,15541
Rangely School District RE-4 Ballot Issue 4A,Yes/For,743
Rangely School District RE-4 Ballot Issue 4A,No/Against,593
Regent of the University of Colorado - At Large,Elliott Hood,1477907
Regent of the University of Colorado - At Large,Eric Rinard,1362786
Regent of the University of Colorado - At Large,T.J. Cole,59569
Regent of the University of Colorado - At Large,Thomas Reasoner,29215
Regent of the University of Colorado - Congressional District 3,Ray Scott,213694
Regent of the University of Colorado - Congressional District 3,Robert B. Logan,160380
Regent of the University of Colorado - Congressional District 5,Ken Montera,203766
Regent of the University of Colorado - Congressional District 5,Axel Brown,142527
Regional Transportation District Ballot Issue 7A,Yes/For,1089137
Regional Transportation District Ballot Issue 7A,No/Against,440358
Regional Transportation District Ballot Question 7B,Yes/For,962
Regional Transportation District Ballot Question 7B,No/Against,895
Regional Transportation District Director - District A,Chris Nicholson,40361
Regional Transportation District Director - District A,Kiel Brunner,23849
Regional Transportation District Director - District A,Bob Dinegar,14583
Regional Transportation District Director - District D,Chris D Gutschenritter,36984
Regional Transportation District Director - District D,Barbara McManus,31064
Regional Transportation District Director - District E,Matt Larsen,44132
Regional Transportation District Director - District E,Scott Liva,12879
Regional Transportation District Director - District F,Kathleen Chandler,36200
Regional Transportation District Director - District F,Bernard P. Celestin,32330
Regional Transportation District Director - District G,Julien Bouquet,74539
Regional Transportation District Director - District H,Patrick O'Keefe,80986
Regional Transportation District Director - District I,Karen Benker,79042
Regional Transportation District Director - District M,Brett Paglieri,70895
Regional Transportation District Director - District M,"Richard ""Dick"" Shuster",589
Representative to the 119th United States Congress - District 1,Diana DeGette,264606
Representative to the 119th United States Congress - District 1,Valdamar Archuleta,74598
Representative to the 119th United States Congress - District 1,Critter Milton,4084
Representative to the 119th United States Congress - District 1,Daniel Lutz,2351
Representative to the 119th United States Congress - District 1,"Charles H ""Chuck"" Norris",88
Representative to the 119th United States Congress - District 1,John R. Johnson,8
Representative to the 119th United States Congress - District 2,Joe Neguse,284772
Representative to the 119th United States Congress - District 2,Marshall Dawson,120585
Representative to the 119th United States Congress - District 2,Gaylon Kent,5176
Representative to the 119th United States Congress - District 2,Cynthia Munhos de Aquino Sirianni,3742
Representative to the 119th United States Congress - District 2,Jan Kok,2345
Representative to the 119th United States Congress - District 2,Mike Watson,8
Representative to the 119th United States Congress - District 3,Jeff Hurd,201739
Representative to the 119th United States Congress - District 3,Adam Frisch,181756
Representative to the 119th United States Congress - District 3,James Wiley,10710
Representative to the 119th United States Congress - District 3,Adam Withrow,2713
Representative to the 119th United States Congress - District 4,Lauren Boebert,240209
Representative to the 119th United States Congress - District 4,Trisha Calvarese,188248
Representative to the 119th United States Congress - District 4,Hannah Goodman,11676
Representative to the 119th United States Congress - District 4,Frank Atwood,6233
Representative to the 119th United States Congress - District 4,Paul Noel Fiorino,1436
Representative to the 119th United States Congress - District 5,Jeff Crank,197906
Representative to the 119th United States Congress - District 5,River Gassen,147940
Representative to the 119th United States Congress - District 5,Michael Keith Vance,6455
Representative to the 119th United States Congress - District 5,Joseph Gaye,4093
Representative to the 119th United States Congress - District 5,Christopher Mitchell,4005
Representative to the 119th United States Congress - District 5,Christopher Sweat,1626
Representative to the 119th United States Congress - District 5,Marcus Murphy,4
Representative to the 119th United States Congress - District 6,Jason Crow,202657
Representative to the 119th United States Congress - District 6,John E. Fabbricatore,132156
Representative to the 119th United States Congress - District 6,John Kittleson,4826
Representative to the 119th United States Congress - District 6,Travis Nicks,4004
Representative to the 119th United States Congress - District 6,Brad Nickle,25
Representative to the 119th United States Congress - District 7,Brittany Pettersen,235679
Representative to the 119th United States Congress - District 7,Sergei Matveyuk,175270
Representative to the 119th United States Congress - District 7,Patrick Bohan,9697
Representative to the 119th United States Congress - District 7,Ron Tupa,5271
Representative to the 119th United States Congress - District 7,Patrick Flaherty,37
Representative to the 119th United States Congress - District 8,Gabe Evans,163316
Representative to the 119th United States Congress - District 8,Yadira Caraveo,160868
Representative to the 119th United States Congress - District 8,Chris Baum,5739
Representative to the 119th United States Congress - District 8,Susan Patricia Hall,3677
Representative to the 119th United States Congress - District 8,James K Treibert,7
Retain Revenue For Affordable Housing,Yes/For,7445
Retain Revenue For Affordable Housing,No/Against,5151
Rico Fire Protection District Ballot Question 6B,Yes/For,184
Rico Fire Protection District Ballot Question 6B,No/Against,16
Rio Blanco County Commissioner District 2,Jennifer O'Hearon,2736
Rio Blanco County Commissioner District 3,Callie H. Scritchfield,2993
Rio Grande County Commissioner District 1,Scott Deacon,4102
Rio Grande County Commissioner District 1,Kenny Sears,872
Rio Grande County Commissioner District 3,Gene W. Glover,4359
Rio Grande County Court - Stenger,Yes,3336
Rio Grande County Court - Stenger,No,1954
Routt County Commissioner - District 1,Angelica Salinas,8719
Routt County Commissioner - District 1,Brent A. Romick,7319
Routt County Commissioner - District 2,Tim Redmond,9675
Routt County Commissioner - District 2,Tracy Lawton,6020
Saguache County Commissioner District 1,Tom McCracken,1730
Saguache County Commissioner District 1,Marcus Weir,1522
Saguache County Commissioner District 2,Lynne Thompson,1635
Saguache County Commissioner District 2,Jason Ensz,1471
Saguache County Court - Schuenemann,Yes,1887
Saguache County Court - Schuenemann,No,776
San Miguel Authority for Regional Transportation (SMART) Ballot Issue 3A,Yes/For,2042
