County,Tabulator,Batch,# of Ballots,Location
Delta,102,136,30,4
Delta,102,137,49,4
Delta,102,138,50,5
Delta,102,139,50,5
Delta,102,140,50,5
Delta,102,141,20,5
Delta,102,142,50,5
Delta,102,143,50,5
Delta,102,144,50,5
Delta,102,145,50,5
Delta,102,146,49,5
Delta,102,147,50,5
Delta,102,148,50,5
Delta,102,149,50,5
Delta,102,150,50,5
Delta,102,151,50,5
Delta,102,152,50,5
Delta,102,153,50,5
Delta,102,154,50,5
Delta,102,155,50,5
Delta,102,156,56,5
Delta,102,157,49,5
Delta,102,158,50,5
Delta,102,159,50,5
Delta,102,160,50,5
Delta,102,161,50,5
Delta,102,162,51,5
Delta,102,163,50,5
Delta,102,164,50,5
Delta,102,165,50,5
Delta,102,166,49,5
Delta,102,167,51,5
Delta,102,168,50,5
Delta,102,169,50,6
Delta,102,170,50,6
Delta,102,171,49,6
Delta,102,172,49,6
Delta,102,173,50,6
Delta,102,174,50,6
Delta,102,175,50,6
Delta,102,176,50,6
Delta,102,177,50,6
Delta,102,178,50,6
Delta,102,179,50,6
Delta,102,180,50,6
Delta,102,181,50,6
Delta,102,182,49,6
Delta,102,183,50,6
Delta,102,184,50,6
Delta,102,185,50,6
Delta,102,186,49,6
Delta,102,187,50,6
Delta,102,188,48,6
Delta,102,189,50,6
Delta,102,190,50,6
Delta,102,191,50,6
Delta,102,192,50,6
Delta,102,193,49,6
Delta,102,194,50,6
Delta,102,195,50,6
Delta,102,196,50,6
Delta,102,197,50,6
Delta,102,198,12,6
Delta,102,199,51,6
Delta,102,200,50,6
Delta,102,201,50,6
Delta,102,202,50,7
Delta,102,203,50,7
Delta,102,204,50,7
Delta,102,205,50,7
Delta,102,206,48,7
Delta,102,207,49,7
Delta,102,208,50,7
Delta,102,209,50,7
Delta,102,210,53,7
Delta,102,211,50,7
Delta,102,212,49,7
Delta,102,213,50,7
Delta,102,214,50,7
Delta,102,215,50,7
Delta,102,216,50,7
Delta,102,217,50,7
Delta,102,218,50,7
Delta,102,219,50,7
Delta,102,220,51,7
Delta,102,221,50,7
Delta,102,222,50,7
Delta,102,223,50,7
Delta,102,224,50,7
Delta,102,225,49,7
Delta,102,226,50,7
Delta,102,227,50,7
Delta,102,228,50,7
Delta,102,229,33,8
Delta,102,230,50,8
Delta,102,231,50,8
Delta,102,232,50,8
Delta,102,233,50,8
Delta,102,234,50,8
Delta,102,235,51,8
Delta,102,236,56,8
Delta,102,237,50,8
Delta,102,238,59,8
Delta,102,239,50,8
Delta,102,240,50,8
Delta,102,241,50,8
Delta,102,242,50,8
Delta,102,243,50,8
Delta,102,244,50,8
Delta,102,245,50,8
Delta,102,246,50,8
Delta,102,247,50,8
Delta,102,248,50,8
Delta,102,249,50,8
Delta,102,250,13,8
Delta,102,251,50,8
Delta,102,252,50,8
Delta,102,253,48,8
Delta,102,254,50,8
Delta,102,255,43,8
Delta,102,256,40,8
Delta,102,257,50,8
Delta,102,258,50,8
Delta,102,259,50,9
Delta,102,260,50,9
Delta,102,261,50,9
Delta,102,262,49,9
Delta,102,263,49,9
Delta,102,264,50,9
Delta,102,265,36,9
Delta,102,266,50,9
Delta,102,267,50,9
Delta,102,268,50,9
Delta,102,269,30,9
Delta,102,270,50,9
Delta,102,271,50,9
Delta,102,272,50,9
Delta,102,273,50,9
Delta,102,274,50,9
Delta,102,275,54,9
Delta,102,276,51,9
Delta,102,277,49,9
Delta,102,278,50,9
Delta,102,279,61,9
Delta,102,280,50,9
Delta,102,281,50,9
Delta,102,282,50,9
Delta,102,283,50,9
Delta,102,284,49,9
Delta,102,285,50,9
Delta,102,286,49,9
Delta,102,287,49,9
Delta,102,288,50,9
Delta,102,289,50,9
Delta,102,290,50,9
Delta,102,291,50,9
Delta,102,292,50,10
Delta,102,293,50,10
Delta,102,294,50,10
Delta,102,295,50,10
Delta,102,296,50,10
Delta,102,297,49,10
Delta,102,298,50,10
Delta,102,299,50,10
Delta,102,300,50,10
Delta,102,301,50,10
Delta,102,302,49,10
Delta,102,303,50,10
Delta,102,304,28,10
Delta,102,305,49,10
Delta,102,306,50,10
Delta,102,307,50,10
Delta,102,308,53,10
Delta,102,309,51,10
Delta,102,310,50,10
Delta,102,311,49,10
Delta,102,312,54,10
Delta,102,313,50,10
Delta,102,314,53,10
Delta,102,315,50,10
Delta,102,316,59,10
Delta,102,317,50,10
Delta,102,318,50,10
Delta,102,319,50,10
Delta,102,320,50,11
Delta,102,321,47,11
Delta,102,322,50,11
Delta,102,323,50,11
Delta,102,324,50,11
Delta,102,325,50,11
Delta,102,326,50,11
Delta,102,327,50,11
Delta,102,328,50,11
Delta,102,329,50,11
Delta,102,330,50,11
Delta,102,331,49,11
Delta,102,332,50,11
Delta,102,333,50,11
Delta,102,334,49,11
Delta,102,335,49,11
Delta,102,336,50,11
Delta,102,337,50,11
Delta,102,338,48,11
Delta,102,339,50,11
Delta,102,340,49,11
Delta,102,341,49,11
Delta,102,342,49,11
Delta,102,343,50,11
Delta,102,344,50,11
Delta,102,345,25,11
Delta,102,346,50,11
Delta,102,347,50,11
Delta,102,348,50,11
Delta,102,349,50,11
Delta,102,350,47,11
Delta,102,351,50,11
Delta,102,352,65,12
Delta,102,353,53,12
Delta,102,354,75,12
Delta,102,355,100,12
Delta,102,356,100,12
Delta,102,357,100,12
Delta,102,358,100,12
Delta,102,359,50,12
Delta,102,360,100,12
Delta,102,361,100,12
Delta,102,362,100,12
Delta,102,363,46,12
Delta,102,364,21,12
Delta,102,365,30,12
Delta,102,366,100,12
Delta,102,367,50,12
Delta,102,368,50,12
Delta,102,369,50,12
Delta,102,370,113,12
Delta,102,371,51,12
Delta,102,372,50,12
Delta,102,373,50,12
Delta,102,374,100,12
Delta,102,375,50,12
Delta,102,376,48,12
Delta,102,377,49,13
Delta,102,378,55,13
Delta,102,379,50,13
Delta,102,380,24,13
Delta,102,381,50,13
Delta,102,382,49,13
Delta,102,383,50,13
Delta,102,384,44,13
Delta,102,385,54,13
Delta,102,386,49,13
Delta,102,387,49,13
Delta,102,388,4,13
Delta,102,389,46,13
Delta,102,390,49,13
Delta,102,391,50,13
Delta,102,392,60,13
Delta,102,393,1,13
Delta,102,394,2,13
