County,Tabulator ID,Batch,. of Ballots,Location
Douglas,1,GEN-1546,100,230
Douglas,1,GEN-1547,100,221
Douglas,1,GEN-1548,70,314
Douglas,1,GEN-1549,99,240
Douglas,1,GEN-1550,100,242
Douglas,1,GEN-1552,100,235
Douglas,1,GEN-1553,100,239
Douglas,1,GEN-1554,100,247
Douglas,1,GEN-1555,89,194
Douglas,1,GEN-1556,56,215
Douglas,1,GEN-1557,100,230
Douglas,1,GEN-1558,100,230
Douglas,1,GEN-1559,100,215
Douglas,1,GEN-1560,100,99
Douglas,1,GEN-1561,100,221
Douglas,1,GEN-1562,100,215
Douglas,1,GEN-1563,100,221
Douglas,1,GEN-1564,57,194
Douglas,1,GEN-1565,100,240
Douglas,1,GEN-1566,47,221
Douglas,1,GEN-1567,100,249
Douglas,1,GEN-1568,100,223
Douglas,1,GEN-1569,100,235
Douglas,1,GEN-1570,100,194
Douglas,1,GEN-1571,86,249
Douglas,1,GEN-1572,100,239
Douglas,1,GEN-1573,100,242
Douglas,1,GEN-1574,100,194
Douglas,1,GEN-1575,100,215
Douglas,1,GEN-1576,100,221
Douglas,1,GEN-1577,68,213
Douglas,1,GEN-1578,59,235
Douglas,1,GEN-1579,100,215
Douglas,1,GEN-1580,100,231
Douglas,1,GEN-1581,100,215
Douglas,1,GEN-1582,100,213
Douglas,1,GEN-1583,100,213
Douglas,1,GEN-1584,100,236
Douglas,1,GEN-1585,80,198
Douglas,1,GEN-1586,100,236
Douglas,1,GEN-1587,100,230
Douglas,1,GEN-1588,100,231
Douglas,1,GEN-1589,100,236
Douglas,1,GEN-1590,100,236
Douglas,1,GEN-1591,100,235
Douglas,1,GEN-1592,100,239
Douglas,1,GEN-1593,86,236
Douglas,1,GEN-1594,100,242
Douglas,1,GEN-1595,100,242
Douglas,1,GEN-1596,100,224
Douglas,1,GEN-1597,100,223
Douglas,1,GEN-1599,58,243
Douglas,1,GEN-1600,100,194
Douglas,1,GEN-1601,100,194
Douglas,1,GEN-1602,100,240
Douglas,1,GEN-1603,91,230
Douglas,1,GEN-1604,70,236
Douglas,1,GEN-1605,100,226
Douglas,1,GEN-1606,100,226
Douglas,1,GEN-1607,100,226
Douglas,1,GEN-1608,100,194
Douglas,1,GEN-1609,95,215
Douglas,1,GEN-1610,100,231
Douglas,1,GEN-1611,100,243
Douglas,1,GEN-1612,74,236
Douglas,1,GEN-1613,100,243
Douglas,1,GEN-1614,63,236
Douglas,1,GEN-1615,100,334
Douglas,1,GEN-1616,100,243
Douglas,1,GEN-1617,100,224
Douglas,1,GEN-1618,100,246
Douglas,1,GEN-1619,77,334
Douglas,1,GEN-1620,100,194
Douglas,1,GEN-1621,100,215
Douglas,1,GEN-1622,100,231
Douglas,1,GEN-1623,100,244
Douglas,1,GEN-1624,100,226
Douglas,1,GEN-1625,100,266
Douglas,1,GEN-1626,81,231
Douglas,1,GEN-1627,100,231
Douglas,1,GEN-1628,100,266
Douglas,1,GEN-1629,100,226
Douglas,1,GEN-1630,100,236
Douglas,1,GEN-1631,99,198
Douglas,1,GEN-1632,100,240
Douglas,1,GEN-1633,92,224
Douglas,1,GEN-1634,100,243
Douglas,1,GEN-1635,100,224
Douglas,1,GEN-1636,100,198
Douglas,1,GEN-1637,100,242
Douglas,1,GEN-1638,50,346
Douglas,1,GEN-1639,50,293
Douglas,1,GEN-1640,100,244
Douglas,1,GEN-1641,100,268
Douglas,1,GEN-1642,100,223
Douglas,1,GEN-1643,82,199
Douglas,1,GEN-1644,99,233
Douglas,1,GEN-1645,100,258
Douglas,1,GEN-1646,100,242
Douglas,1,GEN-1647,100,223
Douglas,1,GEN-1648,47,325
Douglas,1,GEN-1649,53,258
Douglas,1,GEN-1650,100,228
Douglas,1,GEN-1651,100,260
Douglas,1,GEN-1652,100,329
Douglas,1,GEN-1653,100,226
Douglas,1,GEN-1654,100,314
Douglas,1,GEN-1655,100,226
Douglas,1,GEN-1656,100,266
Douglas,1,GEN-1657,58,334
Douglas,1,GEN-1658,72,224
Douglas,1,GEN-1659,100,258
Douglas,1,GEN-1660,100,334
Douglas,1,GEN-1661,100,268
Douglas,1,GEN-1662,87,244
Douglas,1,GEN-1663,100,269
Douglas,1,GEN-1664,100,228
Douglas,1,GEN-1665,100,198
Douglas,1,GEN-1666,100,269
Douglas,1,GEN-1667,100,268
Douglas,1,GEN-1668,100,240
Douglas,1,GEN-1669,100,246
Douglas,1,GEN-1670,100,260
Douglas,1,GEN-1671,100,244
Douglas,1,GEN-1672,100,243
Douglas,1,GEN-1673,87,268
Douglas,1,GEN-1674,100,266
Douglas,1,GEN-1675,100,288
Douglas,1,GEN-1676,100,258
Douglas,1,GEN-1677,95,246
Douglas,1,GEN-1678,100,258
Douglas,1,GEN-1679,100,243
Douglas,1,GEN-1680,97,260
Douglas,1,GEN-1681,100,243
Douglas,1,GEN-1682,100,269
Douglas,1,GEN-1683,100,223
Douglas,1,GEN-1684,100,244
Douglas,1,GEN-1685,100,260
Douglas,1,GEN-1686,84,215
Douglas,1,GEN-1687,100,223
Douglas,1,GEN-1688,54,230
Douglas,1,GEN-1689,100,314
Douglas,1,GEN-1690,100,269
Douglas,1,GEN-1691,55,230
Douglas,1,GEN-1692,100,223
Douglas,1,GEN-1693,100,329
Douglas,1,GEN-1694,100,269
Douglas,1,GEN-1695,100,244
Douglas,1,GEN-1696,100,246
Douglas,1,GEN-1697,100,215
Douglas,1,GEN-1698,100,228
Douglas,1,GEN-1699,100,258
Douglas,1,GEN-1700,100,240
Douglas,1,GEN-1701,92,240
Douglas,1,GEN-1702,81,314
Douglas,1,GEN-1703,100,240
Douglas,1,GEN-1704,100,236
Douglas,1,GEN-1705,100,226
Douglas,1,GEN-1706,100,221
Douglas,1,GEN-1707,100,314
Douglas,1,GEN-1708,100,221
Douglas,1,GEN-1709,100,239
Douglas,1,GEN-1710,100,239
Douglas,1,GEN-1711,100,228
Douglas,1,GEN-1712,87,223
Douglas,1,GEN-1713,100,215
Douglas,1,GEN-1714,100,235
Douglas,1,GEN-1715,100,240
Douglas,1,GEN-1716,100,240
Douglas,1,GEN-1717,100,215
Douglas,1,GEN-1718,100,221
Douglas,1,GEN-1719,100,236
Douglas,1,GEN-1720,100,226
Douglas,1,GEN-1721,100,223
Douglas,1,GEN-1722,100,235
Douglas,1,GEN-1723,87,213
Douglas,1,GEN-1724,100,239
Douglas,1,GEN-1725,43,243
Douglas,1,GEN-1726,100,235
Douglas,1,GEN-1727,76,266
Douglas,1,GEN-1728,100,240
Douglas,1,GEN-1729,92,228
Douglas,1,GEN-1730,100,231
Douglas,1,GEN-1731,100,215
Douglas,1,GEN-1732,100,314
Douglas,1,GEN-1733,100,194
Douglas,1,GEN-1734,100,239
Douglas,1,GEN-1735,100,99
Douglas,1,GEN-1736,100,230
Douglas,1,GEN-1737,100,235
Douglas,1,GEN-1738,100,235
Douglas,1,GEN-1739,60,230
Douglas,1,GEN-1740,100,236
Douglas,1,GEN-1741,41,239
Douglas,1,GEN-1742,100,194
Douglas,1,GEN-1743,100,220
Douglas,1,GEN-1744,100,213
Douglas,1,GEN-1745,100,194
Douglas,1,GEN-1746,99,194
Douglas,1,GEN-1747,100,239
Douglas,1,GEN-1748,100,230
Douglas,1,GEN-1749,100,235
Douglas,1,GEN-1750,100,230
Douglas,1,GEN-1751,86,213
Douglas,1,GEN-1752,100,221
Douglas,1,GEN-1753,100,235
Douglas,1,GEN-1754,100,233
Douglas,1,GEN-1755,100,231
Douglas,1,GEN-1756,100,325
Douglas,1,GEN-1757,100,198
Douglas,1,GEN-1758,100,260
Douglas,1,GEN-1759,100,230
Douglas,1,GEN-1760,100,266
Douglas,1,GEN-1761,100,235
Douglas,1,GEN-1762,100,198
Douglas,1,GEN-1763,100,199
Douglas,1,GEN-1764,100,260
Douglas,1,GEN-1765,100,228
Douglas,1,GEN-1766,100,266
Douglas,1,GEN-1767,82,239
Douglas,1,GEN-1768,87,213
Douglas,1,GEN-1769,100,235
Douglas,1,GEN-1770,100,247
Douglas,1,GEN-1771,100,99
Douglas,1,GEN-1772,99,229
Douglas,1,GEN-1773,100,213
Douglas,1,GEN-1774,100,198
Douglas,1,GEN-1775,100,226
Douglas,1,GEN-1776,100,242
Douglas,1,GEN-1777,100,199
Douglas,1,GEN-1778,100,325
Douglas,1,GEN-1779,100,231
Douglas,1,GEN-1780,100,266
Douglas,1,GEN-1781,100,242
Douglas,1,GEN-1782,100,268
Douglas,1,GEN-1783,86,260
Douglas,1,GEN-1784,100,198
Douglas,1,GEN-1785,100,228
Douglas,1,GEN-1786,100,199
Douglas,1,GEN-1787,85,226
Douglas,1,GEN-1788,100,229
Douglas,1,GEN-1789,100,246
Douglas,1,GEN-1790,100,288
Douglas,1,GEN-1791,100,288
Douglas,1,GEN-1792,100,199
Douglas,1,GEN-1793,100,260
Douglas,1,GEN-1794,100,291
Douglas,1,GEN-1795,100,199
Douglas,1,GEN-1796,100,291
Douglas,1,GEN-1797,69,236
Douglas,1,GEN-1798,100,242
Douglas,1,GEN-1799,82,289
Douglas,1,GEN-1800,100,243
Douglas,1,GEN-1801,100,243
Douglas,1,GEN-1802,100,242
Douglas,1,GEN-1803,100,247
Douglas,1,GEN-1804,100,236
Douglas,1,GEN-1805,100,231
Douglas,1,GEN-1806,100,266
Douglas,1,GEN-1807,100,247
Douglas,1,GEN-1808,100,242
Douglas,1,GEN-1809,100,242
Douglas,1,GEN-1810,100,226
Douglas,1,GEN-1811,100,247
Douglas,1,GEN-1812,100,224
Douglas,1,GEN-1813,83,224
Douglas,1,GEN-1814,100,199
Douglas,1,GEN-1815,100,224
Douglas,1,GEN-1816,100,325
Douglas,1,GEN-1817,100,228
Douglas,1,GEN-1818,100,228
Douglas,1,GEN-1819,100,266
Douglas,1,GEN-1820,100,249
Douglas,1,GEN-1821,100,293
Douglas,1,GEN-1822,101,312
Douglas,1,GEN-1823,100,293
Douglas,1,GEN-1824,100,226
Douglas,1,GEN-1825,100,198
Douglas,1,GEN-1826,71,247
Douglas,1,GEN-1827,75,293
Douglas,1,GEN-1828,100,291
Douglas,1,GEN-1829,100,249
Douglas,1,GEN-1830,100,249
Douglas,1,GEN-1831,100,325
Douglas,1,GEN-1832,61,249
Douglas,1,GEN-1833,58,291
Douglas,1,GEN-1834,100,291
Douglas,1,GEN-1835,100,249
Douglas,1,GEN-1836,100,249
Douglas,1,GEN-1837,100,224
Douglas,1,GEN-1838,100,223
Douglas,1,GEN-1839,100,325
Douglas,1,GEN-1840,100,247
Douglas,1,GEN-1841,100,325
Douglas,1,GEN-1842,100,228
Douglas,1,GEN-1843,100,258
Douglas,1,GEN-1844,100,246
Douglas,1,GEN-1845,74,314
Douglas,1,GEN-1846,100,198
Douglas,1,GEN-1847,100,229
Douglas,1,GEN-1848,100,268
Douglas,1,GEN-1849,100,288
Douglas,1,GEN-1850,100,229
Douglas,1,GEN-1851,73,329
Douglas,1,GEN-1852,100,258
Douglas,1,GEN-1853,100,224
Douglas,1,GEN-1854,100,229
Douglas,1,GEN-1855,100,244
Douglas,1,GEN-1856,100,199
Douglas,1,GEN-1857,100,199
Douglas,1,GEN-1858,100,244
Douglas,1,GEN-1859,100,229
Douglas,1,GEN-1860,100,268
Douglas,1,GEN-1861,100,244
Douglas,1,GEN-1862,59,268
Douglas,1,GEN-1863,78,229
Douglas,1,GEN-1864,79,266
Douglas,1,GEN-1865,98,289
Douglas,1,GEN-1866,100,246
Douglas,1,GEN-1867,100,314
Douglas,1,GEN-1868,100,325
Douglas,1,GEN-1869,100,223
Douglas,1,GEN-1870,83,258
Douglas,1,GEN-1871,100,260
Douglas,1,GEN-1872,100,223
Douglas,1,GEN-1873,100,244
Douglas,1,GEN-1874,100,314
Douglas,1,GEN-1875,100,288
Douglas,1,GEN-1876,100,291
Douglas,1,GEN-1877,100,229
Douglas,1,GEN-1878,100,258
Douglas,1,GEN-1879,100,229
Douglas,1,GEN-1880,55,244
Douglas,1,GEN-1881,60,288
Douglas,1,GEN-1882,100,199
Douglas,1,GEN-1883,100,198
Douglas,1,GEN-1884,100,291
Douglas,1,GEN-1885,100,266
Douglas,1,GEN-1886,100,231
Douglas,1,GEN-1887,100,268
Douglas,1,GEN-1888,100,266
Douglas,1,GEN-1889,100,268
Douglas,1,GEN-1890,100,246
Douglas,1,GEN-1891,100,258
Douglas,1,GEN-1892,100,288
Douglas,1,GEN-1893,91,228
Douglas,1,GEN-1894,100,229
Douglas,1,GEN-1895,100,198
Douglas,1,GEN-1896,100,258
Douglas,1,GEN-1897,100,229
Douglas,1,GEN-1898,82,244
Douglas,1,GEN-1899,100,314
Douglas,1,GEN-1900,100,268
Douglas,1,GEN-1901,100,229
Douglas,1,GEN-1902,100,228
Douglas,1,GEN-1903,100,289
Douglas,1,GEN-1904,100,228
Douglas,1,GEN-1905,100,288
Douglas,1,GEN-1906,49,229
Douglas,1,GEN-1907,100,247
Douglas,1,GEN-1908,100,334
Douglas,1,GEN-1909,100,334
Douglas,1,GEN-1910,100,291
Douglas,1,GEN-1911,100,329
Douglas,1,GEN-1912,100,291
Douglas,1,GEN-1913,100,334
Douglas,1,GEN-1914,100,289
Douglas,1,GEN-1915,100,334
Douglas,1,GEN-1916,100,334
Douglas,1,GEN-1917,100,291
Douglas,1,GEN-1918,66,291
Douglas,1,GEN-1919,100,291
Douglas,1,GEN-1920,100,314
Douglas,1,GEN-1921,100,329
Douglas,1,GEN-1922,100,329
Douglas,1,GEN-1923,100,247
Douglas,1,GEN-1924,100,247
Douglas,1,GEN-1925,100,247
Douglas,1,GEN-1926,50,334
Douglas,1,GEN-1927,100,247
Douglas,1,GEN-1928,100,329
Douglas,1,GEN-1929,100,289
Douglas,1,GEN-1930,55,247
Douglas,1,GEN-1931,100,289
Douglas,1,GEN-1932,100,289
Douglas,1,GEN-1933,82,329
Douglas,1,GEN-1934,100,289
Douglas,1,GEN-1935,100,289
Douglas,1,GEN-1936,100,289
Douglas,1,GEN-1937,100,289
Douglas,1,GEN-1938,100,260
Douglas,1,GEN-1939,100,260
Douglas,1,GEN-1940,100,289
Douglas,1,GEN-1941,100,269
Douglas,1,GEN-1942,100,269
Douglas,1,GEN-1943,100,260
Douglas,1,GEN-1944,100,288
Douglas,1,GEN-1945,100,334
Douglas,1,GEN-1946,100,288
Douglas,1,GEN-1947,100,268
Douglas,1,GEN-1948,100,334
Douglas,1,GEN-1949,100,288
Douglas,1,GEN-1950,46,334
Douglas,1,GEN-1951,81,325
Douglas,1,GEN-1952,100,334
Douglas,1,GEN-1953,100,331
Douglas,1,GEN-1954,100,331
Douglas,1,GEN-1955,100,331
Douglas,1,GEN-1956,100,332
Douglas,1,GEN-1957,100,332
Douglas,1,GEN-1958,100,328
Douglas,1,GEN-1959,100,331
Douglas,1,GEN-1960,100,332
Douglas,1,GEN-1961,100,307
Douglas,1,GEN-1962,100,306
Douglas,1,GEN-1963,100,331
Douglas,1,GEN-1964,100,306
Douglas,1,GEN-1965,82,327
Douglas,1,GEN-1966,100,332
Douglas,1,GEN-1967,100,296
Douglas,1,GEN-1968,100,252
Douglas,1,GEN-1969,55,332
Douglas,1,GEN-1970,100,332
Douglas,1,GEN-1971,100,257
Douglas,1,GEN-1972,100,250
Douglas,1,GEN-1973,100,327
Douglas,1,GEN-1974,89,328
Douglas,1,GEN-1975,100,327
Douglas,1,GEN-1976,100,331
Douglas,1,GEN-1977,100,300
Douglas,1,GEN-1978,99,317
Douglas,1,GEN-1979,100,328
Douglas,1,GEN-1980,100,327
Douglas,1,GEN-1981,53,332
Douglas,1,GEN-1982,100,327
Douglas,1,GEN-1983,100,332
Douglas,1,GEN-1984,56,331
Douglas,1,GEN-1985,53,250
Douglas,1,GEN-1986,100,252
Douglas,1,GEN-1987,46,257
Douglas,1,GEN-1988,100,252
Douglas,1,GEN-1989,100,250
Douglas,1,GEN-1990,100,332
Douglas,1,GEN-1991,100,331
Douglas,1,GEN-1992,100,331
Douglas,1,GEN-1993,100,329
Douglas,1,GEN-1994,100,329
Douglas,1,GEN-1995,100,327
Douglas,1,GEN-1996,100,254
Douglas,1,GEN-1997,100,332
Douglas,1,GEN-1998,40,332
Douglas,1,GEN-1999,100,257
Douglas,1,GEN-2000,100,332
Douglas,1,GEN-2001,100,331
Douglas,1,GEN-2002,100,252
Douglas,1,GEN-2003,100,254
Douglas,1,GEN-2004,100,254
Douglas,1,GEN-2005,95,293
Douglas,1,GEN-2006,100,294
Douglas,1,GEN-2007,100,294
Douglas,1,GEN-2008,100,293
Douglas,1,GEN-2009,100,294
Douglas,1,GEN-2010,100,252
Douglas,1,GEN-2011,100,254
Douglas,1,GEN-2012,100,252
Douglas,1,GEN-2013,100,294
Douglas,1,GEN-2014,100,252
Douglas,1,GEN-2015,100,294
Douglas,1,GEN-2016,100,254
Douglas,1,GEN-2017,100,294
Douglas,1,GEN-2018,61,296
Douglas,1,GEN-2019,81,296
Douglas,1,GEN-2020,100,296
Douglas,1,GEN-2021,100,297
Douglas,1,GEN-2022,100,294
Douglas,1,GEN-2023,100,272
Douglas,1,GEN-2024,100,272
Douglas,1,GEN-2025,56,296
Douglas,1,GEN-2026,100,275
Douglas,1,GEN-2027,100,299
Douglas,1,GEN-2028,100,272
Douglas,1,GEN-2029,100,297
Douglas,1,GEN-2030,100,275
Douglas,1,GEN-2031,100,271
Douglas,1,GEN-2032,100,271
Douglas,1,GEN-2033,100,296
Douglas,1,GEN-2034,100,296
Douglas,1,GEN-2035,67,296
Douglas,1,GEN-2036,100,300
Douglas,1,GEN-2037,100,271
Douglas,1,GEN-2038,100,299
Douglas,1,GEN-2039,100,275
Douglas,1,GEN-2040,99,296
Douglas,1,GEN-2041,100,296
Douglas,1,GEN-2042,100,297
Douglas,1,GEN-2043,65,297
Douglas,1,GEN-2044,100,271
Douglas,1,GEN-2045,92,328
Douglas,1,GEN-2046,100,328
Douglas,1,GEN-2047,53,271
Douglas,1,GEN-2048,100,272
Douglas,1,GEN-2049,100,328
Douglas,1,GEN-2050,100,262
Douglas,1,GEN-2051,100,263
Douglas,1,GEN-2052,66,327
Douglas,1,GEN-2053,66,328
Douglas,1,GEN-2054,100,327
Douglas,1,GEN-2055,100,328
Douglas,1,GEN-2056,100,328
Douglas,1,GEN-2057,100,263
Douglas,1,GEN-2058,100,328
Douglas,1,GEN-2059,100,263
Douglas,1,GEN-2060,100,271
Douglas,1,GEN-2061,100,274
Douglas,1,GEN-2062,100,262
Douglas,1,GEN-2063,100,328
Douglas,1,GEN-2064,78,272
Douglas,1,GEN-2065,100,274
Douglas,1,GEN-2066,100,262
Douglas,1,GEN-2067,100,328
Douglas,1,GEN-2068,100,262
Douglas,1,GEN-2069,100,271
Douglas,1,GEN-2070,100,271
Douglas,1,GEN-2071,100,274
Douglas,1,GEN-2072,76,275
Douglas,1,GEN-2073,100,318
Douglas,1,GEN-2074,100,274
Douglas,1,GEN-2075,100,317
Douglas,1,GEN-2076,100,272
Douglas,1,GEN-2077,100,271
Douglas,1,GEN-2078,100,272
Douglas,1,GEN-2079,100,269
Douglas,1,GEN-2080,101,311
Douglas,1,GEN-2081,100,269
Douglas,1,GEN-2082,83,250
Douglas,1,GEN-2083,100,249
Douglas,1,GEN-2084,100,318
Douglas,1,GEN-2085,100,250
Douglas,1,GEN-2086,100,318
Douglas,1,GEN-2087,100,250
Douglas,1,GEN-2088,100,250
Douglas,1,GEN-2089,100,250
Douglas,1,GEN-2090,100,318
Douglas,1,GEN-2091,100,318
Douglas,1,GEN-2092,100,272
Douglas,1,GEN-2093,100,269
Douglas,1,GEN-2094,100,271
Douglas,1,GEN-2095,100,269
Douglas,1,GEN-2096,86,294
Douglas,1,GEN-2097,100,317
Douglas,1,GEN-2098,100,327
Douglas,1,GEN-2099,100,293
Douglas,1,GEN-2100,100,271
Douglas,1,GEN-2101,100,271
Douglas,1,GEN-2102,99,294
Douglas,1,GEN-2103,100,327
Douglas,1,GEN-2104,74,293
Douglas,1,GEN-2105,100,325
Douglas,1,GEN-2106,100,325
Douglas,1,GEN-2107,100,294
Douglas,1,GEN-2108,100,327
Douglas,1,GEN-2109,99,320
Douglas,1,GEN-2110,100,252
Douglas,1,GEN-2111,100,294
Douglas,1,GEN-2112,100,327
Douglas,1,GEN-2113,100,255
Douglas,1,GEN-2114,100,255
Douglas,1,GEN-2115,100,254
Douglas,1,GEN-2116,100,252
Douglas,1,GEN-2117,100,317
Douglas,1,GEN-2118,100,318
Douglas,1,GEN-2119,100,320
Douglas,1,GEN-2120,100,306
Douglas,1,GEN-2121,82,320
Douglas,1,GEN-2122,100,317
Douglas,1,GEN-2123,100,254
Douglas,1,GEN-2124,100,332
Douglas,1,GEN-2125,100,317
Douglas,1,GEN-2126,100,315
Douglas,1,GEN-2127,100,306
Douglas,1,GEN-2128,79,320
Douglas,1,GEN-2129,100,306
Douglas,1,GEN-2130,100,332
Douglas,1,GEN-2131,100,318
Douglas,1,GEN-2132,74,306
Douglas,1,GEN-2133,70,315
Douglas,1,GEN-2134,100,317
Douglas,1,GEN-2135,100,317
Douglas,1,GEN-2136,100,317
Douglas,1,GEN-2137,100,317
Douglas,1,GEN-2138,100,315
Douglas,1,GEN-2139,100,315
Douglas,1,GEN-2140,100,315
Douglas,1,GEN-2141,100,274
Douglas,1,GEN-2142,100,315
Douglas,1,GEN-2143,100,318
Douglas,1,GEN-2144,100,317
Douglas,1,GEN-2145,59,317
Douglas,1,GEN-2146,100,318
Douglas,1,GEN-2147,100,317
Douglas,1,GEN-2148,100,315
Douglas,1,GEN-2149,78,315
Douglas,1,GEN-2150,100,331
Douglas,1,GEN-2151,100,315
Douglas,1,GEN-2152,100,315
Douglas,1,GEN-2153,100,250
Douglas,1,GEN-2154,100,315
Douglas,1,GEN-2155,100,318
Douglas,1,GEN-2156,100,315
Douglas,1,GEN-2157,100,315
Douglas,1,GEN-2158,100,249
Douglas,1,GEN-2159,100,250
Douglas,1,GEN-2160,100,250
Douglas,1,GEN-2161,100,250
Douglas,1,GEN-2162,100,329
Douglas,1,GEN-2163,100,329
Douglas,1,GEN-2164,100,331
Douglas,1,GEN-2165,99,320
Douglas,1,GEN-2166,62,331
Douglas,1,GEN-2167,100,272
Douglas,1,GEN-2168,100,297
Douglas,1,GEN-2169,100,329
Douglas,1,GEN-2170,100,272
Douglas,1,GEN-2171,100,274
Douglas,1,GEN-2172,100,263
Douglas,1,GEN-2173,100,296
Douglas,1,GEN-2174,82,274
Douglas,1,GEN-2175,100,263
Douglas,1,GEN-2176,100,297
Douglas,1,GEN-2177,100,272
Douglas,1,GEN-2178,100,262
Douglas,1,GEN-2179,100,262
Douglas,1,GEN-2180,72,297
Douglas,1,GEN-2181,100,263
Douglas,1,GEN-2182,100,296
Douglas,1,GEN-2183,100,297
Douglas,1,GEN-2184,100,262
Douglas,1,GEN-2185,100,262
Douglas,1,GEN-2186,100,262
Douglas,1,GEN-2187,100,262
Douglas,1,GEN-2188,82,306
Douglas,1,GEN-2189,100,252
Douglas,1,GEN-2190,100,307
Douglas,1,GEN-2191,100,306
Douglas,1,GEN-2192,100,254
Douglas,1,GEN-2193,100,252
Douglas,1,GEN-2194,100,318
Douglas,1,GEN-2195,100,299
Douglas,1,GEN-2196,67,272
Douglas,1,GEN-2197,100,274
Douglas,1,GEN-2198,100,318
Douglas,1,GEN-2199,100,274
Douglas,1,GEN-2200,100,299
Douglas,1,GEN-2201,100,322
Douglas,1,GEN-2202,86,322
Douglas,1,GEN-2203,100,320
Douglas,1,GEN-2204,100,322
Douglas,1,GEN-2205,100,322
Douglas,1,GEN-2206,100,320
Douglas,1,GEN-2207,75,322
Douglas,1,GEN-2208,100,322
Douglas,1,GEN-2209,100,255
Douglas,1,GEN-2210,100,255
Douglas,1,GEN-2211,100,322
Douglas,1,GEN-2212,100,254
Douglas,1,GEN-2213,81,255
Douglas,1,GEN-2214,100,320
Douglas,1,GEN-2215,93,254
Douglas,1,GEN-2216,100,255
Douglas,1,GEN-2217,100,255
Douglas,1,GEN-2218,100,254
Douglas,1,GEN-2219,100,320
Douglas,1,GEN-2220,100,255
Douglas,1,GEN-2221,100,300
Douglas,1,GEN-2222,100,320
Douglas,1,GEN-2223,100,309
Douglas,1,GEN-2224,100,307
Douglas,1,GEN-2225,57,306
Douglas,1,GEN-2226,100,306
Douglas,1,GEN-2227,67,307
Douglas,1,GEN-2228,100,306
Douglas,1,GEN-2229,100,306
Douglas,1,GEN-2230,100,299
Douglas,1,GEN-2231,100,275
Douglas,1,GEN-2232,100,299
Douglas,1,GEN-2233,100,263
Douglas,1,GEN-2234,77,322
Douglas,1,GEN-2235,100,309
Douglas,1,GEN-2236,100,309
Douglas,1,GEN-2237,100,355
Douglas,1,GEN-2238,100,332
Douglas,1,GEN-2239,100,262
Douglas,1,GEN-2240,100,320
Douglas,1,GEN-2241,100,263
Douglas,1,GEN-2242,69,299
Douglas,1,GEN-2243,100,322
Douglas,1,GEN-2244,100,348
Douglas,1,GEN-2245,100,263
Douglas,1,GEN-2246,100,275
Douglas,1,GEN-2247,100,274
Douglas,1,GEN-2248,100,307
Douglas,1,GEN-2249,100,300
Douglas,1,GEN-2250,100,322
Douglas,1,GEN-2251,100,322
Douglas,1,GEN-2252,100,306
Douglas,1,GEN-2253,100,307
Douglas,1,GEN-2254,100,297
Douglas,1,GEN-2255,100,307
Douglas,1,GEN-2256,100,307
Douglas,1,GEN-2257,95,299
Douglas,1,GEN-2258,100,307
Douglas,1,GEN-2259,100,307
Douglas,1,GEN-2260,100,320
Douglas,1,GEN-2261,81,300
Douglas,1,GEN-2262,100,263
Douglas,1,GEN-2263,100,297
Douglas,1,GEN-2264,100,297
Douglas,1,GEN-2265,100,297
Douglas,1,GEN-2266,100,299
Douglas,1,GEN-2267,100,299
Douglas,1,GEN-2268,67,263
Douglas,1,GEN-2269,100,322
Douglas,1,GEN-2270,100,299
Douglas,1,GEN-2271,100,320
Douglas,1,GEN-2272,100,275
Douglas,1,GEN-2273,100,335
Douglas,1,GEN-2274,100,274
Douglas,1,GEN-2275,100,309
Douglas,1,GEN-2276,100,274
Douglas,1,GEN-2277,100,307
Douglas,1,GEN-2278,100,335
Douglas,1,GEN-2279,100,335
Douglas,1,GEN-2280,100,335
Douglas,1,GEN-2281,77,337
Douglas,1,GEN-2282,100,335
Douglas,1,GEN-2283,100,337
Douglas,1,GEN-2284,100,275
Douglas,1,GEN-2285,100,300
Douglas,1,GEN-2286,100,255
Douglas,1,GEN-2287,100,275
Douglas,1,GEN-2288,100,307
Douglas,1,GEN-2289,100,337
Douglas,1,GEN-2290,63,300
Douglas,1,GEN-2291,100,309
Douglas,1,GEN-2292,100,307
Douglas,1,GEN-2293,100,255
Douglas,1,GEN-2294,100,335
Douglas,1,GEN-2295,100,255
Douglas,1,GEN-2296,100,335
Douglas,1,GEN-2297,100,337
Douglas,1,GEN-2298,76,257
Douglas,1,GEN-2299,100,309
Douglas,1,GEN-2300,100,257
Douglas,1,GEN-2301,100,335
Douglas,1,GEN-2302,100,300
Douglas,1,GEN-2303,100,345
Douglas,1,GEN-2304,28,320
Douglas,1,GEN-2305,100,337
Douglas,1,GEN-2306,13,299
Douglas,1,GEN-2307,24,299
Douglas,1,GEN-2308,100,257
Douglas,1,GEN-2309,100,337
Douglas,1,GEN-2310,100,337
Douglas,1,GEN-2311,100,300
Douglas,1,GEN-2312,100,335
Douglas,1,GEN-2313,100,337
Douglas,1,GEN-2314,100,337
Douglas,1,GEN-2315,100,299
Douglas,1,GEN-2316,100,337
Douglas,1,GEN-2317,71,275
Douglas,1,GEN-2318,100,300
Douglas,1,GEN-2319,100,337
Douglas,1,GEN-2320,100,335
Douglas,1,GEN-2321,100,335
Douglas,1,GEN-2322,100,300
Douglas,1,GEN-2323,100,335
