contest_name,audit_reason,random_audit_status,winners_allowed,ballot_card_count,contest_ballot_card_count,winners,min_margin,risk_limit,audited_sample_count,two_vote_over_count,one_vote_over_count,zero_discrepancy_count,one_vote_under_count,two_vote_under_count,disagreement_count,gamma,overstatements,optimistic_samples_to_audit,estimated_samples_to_audit
Montrose County Commissioner - District 1,opportunistic_benefits,not_auditable,1,16790,16741,"""Kirstin Copeland""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Montrose Regional Library District Ballot Issue 6A,opportunistic_benefits,in_progress,1,16790,16493,"""No/Against""",4368,0.03000000,0,0,0,0,0,0,0,1.03905000,0,29,29
Montrose Regional Library District Ballot Issue 6B,opportunistic_benefits,in_progress,1,16790,16493,"""No/Against""",4378,0.03000000,0,0,0,0,0,0,0,1.03905000,0,28,28
Mountain Shadows Metropolitan District Ballot Issue 6B,opportunistic_benefits,in_progress,1,199921,803,"""Yes/For""",281,0.03000000,0,0,0,0,0,0,0,1.03905000,0,5185,5185
Mountain Shadows Metropolitan District Ballot Issue 6C,opportunistic_benefits,in_progress,1,199921,803,"""Yes/For""",99,0.03000000,0,0,0,0,0,0,0,1.03905000,0,14716,14716
Northern Chaffee County Library District 6A,opportunistic_benefits,in_progress,1,10433,4556,"""Yes/For""",662,0.03000000,0,0,0,0,0,0,0,1.03905000,0,115,115
North Park School District R-1 Director District 2,opportunistic_benefits,in_progress,1,578,578,"""Deborah Russell""",262,0.03000000,0,0,0,0,0,0,0,1.03905000,0,17,17
North Park School District R-1 Issue 4A,county_wide_contest,in_progress,1,578,578,"""No/Against""",158,0.03000000,0,0,0,0,0,0,0,1.03905000,0,27,27
Norwood School District R-2J Ballot Issue 5A,opportunistic_benefits,in_progress,1,19807,852,"""Yes/For""",234,0.03000000,0,0,0,0,0,0,0,1.03905000,0,617,617
Norwood School District R-2J Board of Directors,opportunistic_benefits,in_progress,2,19807,852,"""Randy L. Harris"",""Brandi Griffith""",176,0.03000000,0,0,0,0,0,0,0,1.03905000,0,821,821
Ouray County Ballot Issue 1A,county_wide_contest,in_progress,1,2633,1551,"""Yes/For""",227,0.03000000,0,0,0,0,0,0,0,1.03905000,0,85,85
Ouray Fire Protection Distict Ballot Issue 6B,opportunistic_benefits,in_progress,1,2633,83,"""Yes/For""",16,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1200,1200
Ouray School Board Director - At Large,opportunistic_benefits,in_progress,2,2633,894,"""Phylis Fagrelius"",""Andrea Calhoon Meruelo""",189,0.03000000,0,0,0,0,0,0,0,1.03905000,0,102,102
Park County Ballot Issue 1A,county_wide_contest,in_progress,1,7394,5903,"""Yes/For""",1592,0.03000000,0,0,0,0,0,0,0,1.03905000,0,34,34
Peyton 23JT School District Ballot Issue 5C,opportunistic_benefits,in_progress,1,200743,1652,"""No/Against""",613,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2387,2387
Peyton School District No. 23JT Board of Directors - 4 Year Term,opportunistic_benefits,in_progress,3,200743,1652,"""Buffi Cavanagh"",""Kelli Markus"",""Robert Christian""",117,0.03000000,0,0,0,0,0,0,0,1.03905000,0,12503,12503
Phillips - Proposition LL (Statutory),county_wide_contest,in_progress,1,1340,1340,"""No/Against""",249,0.03000000,0,0,0,0,0,0,0,1.03905000,0,40,40
Pitkin County Ballot Issue 1A,county_wide_contest,in_progress,1,6134,6093,"""Yes/For""",1519,0.03000000,0,0,0,0,0,0,0,1.03905000,0,30,30
Plateau RE-5 School District Board of Directors,opportunistic_benefits,in_progress,2,6091,239,"""Jeff A. Long"",""Shauna M. Reker""",12,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3699,3699
Plateau Valley Fire Protection District Ballot Issue 6C,opportunistic_benefits,in_progress,1,52437,1199,"""Yes/For""",160,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2389,2389
Plateau Valley Fire Protection District Ballot Issue 6D,opportunistic_benefits,in_progress,1,52437,1199,"""Yes/For""",98,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3900,3900
Plateau Valley School District 50 Director District B,opportunistic_benefits,in_progress,1,52437,978,"""Mark Lennon""",84,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4549,4549
Plateau Valley School District 50 Director District D,opportunistic_benefits,in_progress,1,52437,978,"""Tilda Evans""",36,0.03000000,0,0,0,0,0,0,0,1.03905000,0,10615,10615
Plateau Valley School District 50 Director District E,opportunistic_benefits,not_auditable,1,52437,978,"""Catherine ""Katy"" Sheffield""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Platte Canyon School District RE-1 Board of Directors - At Large,opportunistic_benefits,in_progress,3,7394,3417,"""Kathryn Puseman"",""Jillian Heisler"",""Heather Linne-Speidel""",291,0.03000000,0,0,0,0,0,0,0,1.03905000,0,186,186
Polo Reserve Metropolitan District Ballot Issue 6A,opportunistic_benefits,in_progress,1,174299,66,"""Yes/For""",22,0.03000000,0,0,0,0,0,0,0,1.03905000,0,57733,57733
Poudre School District R-1 Director District C,opportunistic_benefits,in_progress,1,191186,77309,"""Karla Baise""",21338,0.03000000,0,0,0,0,0,0,0,1.03905000,0,66,66
Poudre School District R-1 Director District D,opportunistic_benefits,in_progress,1,191186,77309,"""Coronda Ziegler""",13558,0.03000000,0,0,0,0,0,0,0,1.03905000,0,103,103
Poudre School District R-1 Director District E,opportunistic_benefits,not_auditable,1,191186,77309,"""Andrew E Spain""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Promenade at Castle Rock MetropolitanNo. 1 Ballot Issue #6B,opportunistic_benefits,in_progress,1,131608,50,"""NO/AGAINST""",19,0.03000000,0,0,0,0,0,0,0,1.03905000,0,50475,50475
Promenade at Castle Rock MetropolitanNo. 3 Ballot Issue #6C,opportunistic_benefits,in_progress,1,131608,40,"""NO/AGAINST""",21,0.03000000,0,0,0,0,0,0,0,1.03905000,0,45668,45668
Proposed Charter Amendment No.1A,opportunistic_benefits,in_progress,1,29678,29678,"""Yes/For""",22947,0.03000000,0,0,0,0,0,0,0,1.03905000,0,10,10
Proposed Charter Amendment No. 1B,opportunistic_benefits,in_progress,1,29678,29678,"""Yes/For""",24932,0.03000000,0,0,0,0,0,0,0,1.03905000,0,9,9
Proposed Charter Amendment No. 1C,opportunistic_benefits,in_progress,1,29678,29678,"""Yes/For""",17401,0.03000000,0,0,0,0,0,0,0,1.03905000,0,13,13
Proposed Charter Amendment No. 1D,opportunistic_benefits,in_progress,1,29678,29678,"""Yes/For""",22985,0.03000000,0,0,0,0,0,0,0,1.03905000,0,10,10
Proposed Charter Amendment No. 1E,opportunistic_benefits,in_progress,1,29678,29678,"""Yes/For""",8568,0.03000000,0,0,0,0,0,0,0,1.03905000,0,26,26
Proposed Charter Amendment No. 1F,opportunistic_benefits,in_progress,1,29678,29678,"""Yes/For""",5720,0.03000000,0,0,0,0,0,0,0,1.03905000,0,38,38
Proposed Glade Park Fire Protection District Ballot Issue 6A,opportunistic_benefits,in_progress,1,52437,650,"""Yes/For""",389,0.03000000,0,0,0,0,0,0,0,1.03905000,0,983,983
Proposition LL (Statutory),opportunistic_benefits,in_progress,1,1963088,1706700,"""Yes/For""",410227,0.03000000,0,0,0,0,0,0,0,1.03905000,0,35,35
Proposition MM (Statutory),state_wide_contest,in_progress,1,1972682,1716294,"""Yes/For""",239387,0.03000000,0,0,0,0,0,0,0,1.03905000,0,61,61
Prowers - Proposition LL (Statutory),county_wide_contest,in_progress,1,2665,2665,"""No/Against""",210,0.03000000,0,0,0,0,0,0,0,1.03905000,0,93,93
Pueblo City Council Member-District 1,opportunistic_benefits,in_progress,1,43583,6831,"""Dianne Danti""",71,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4474,4474
Pueblo City Council Member-District 3,opportunistic_benefits,in_progress,1,43583,9459,"""Ted Hernandez""",768,0.03000000,0,0,0,0,0,0,0,1.03905000,0,414,414
Pueblo Civil Service Commissioner,opportunistic_benefits,in_progress,1,43583,26612,"""Steven Rodriguez""",2437,0.03000000,0,0,0,0,0,0,0,1.03905000,0,131,131
Pueblo Rural Fire Protection Ballot Issue 6A,opportunistic_benefits,in_progress,1,43583,4119,"""Yes/For""",470,0.03000000,0,0,0,0,0,0,0,1.03905000,0,676,676
Pueblo School District No. 60 School Director At-Large Four Year Term,opportunistic_benefits,in_progress,2,43583,27018,"""Derion Michael Ibarra"",""Tommy Farrell""",125,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2541,2541
QUESTION NO. 2A,opportunistic_benefits,in_progress,1,43583,26612,"""No/Against""",16132,0.03000000,0,0,0,0,0,0,0,1.03905000,0,20,20
QUESTION NO. 2B,opportunistic_benefits,in_progress,1,43583,26612,"""Yes/For""",3591,0.03000000,0,0,0,0,0,0,0,1.03905000,0,89,89
Rangely School District RE-4 - Director District At Large (2 Year Term),county_wide_contest,in_progress,1,1982,793,"""Jerry LeBleu""",214,0.03000000,0,0,0,0,0,0,0,1.03905000,0,68,68
Rangely School District RE-4 - Director District At Large (4 Year Term),opportunistic_benefits,in_progress,3,1982,793,"""Brad Casto"",""Lonnie Tolley"",""Kirstie Kilduff""",26,0.03000000,0,0,0,0,0,0,0,1.03905000,0,556,556
RE-1 Valley School District Board of Directors District 1,opportunistic_benefits,in_progress,1,6091,5108,"""Cassandra Meisner""",2148,0.03000000,0,0,0,0,0,0,0,1.03905000,0,21,21
RE-1 Valley School District Board of Directors District 2,opportunistic_benefits,not_auditable,1,6091,5108,"""Ronda Monheiser""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
RE-1 Valley School District Board of Directors District 5,opportunistic_benefits,not_auditable,1,6091,5108,"""Heather Harris""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
RE-1 Valley School District Board of Directors District 6,opportunistic_benefits,not_auditable,1,6091,5108,"""Rita Sonnenberg""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
RE-1 Valley School District Board of Directors District 7,opportunistic_benefits,in_progress,1,6091,5108,"""Lyndsay Weingardt""",325,0.03000000,0,0,0,0,0,0,0,1.03905000,0,137,137
RE-1 Valley School District Referred Ballot Issue 4E,county_wide_contest,in_progress,1,6091,5108,"""Yes/For""",669,0.03000000,0,0,0,0,0,0,0,1.03905000,0,67,67
Referendum 310,county_wide_contest,in_progress,1,385029,192367,"""YES/RETAIN""",75200,0.03000000,0,0,0,0,0,0,0,1.03905000,0,38,38
Referred Question 2F,opportunistic_benefits,in_progress,1,385029,192367,"""YES/FOR""",91395,0.03000000,0,0,0,0,0,0,0,1.03905000,0,31,31
Referred Question 2G,county_wide_contest,in_progress,1,385029,192367,"""YES/FOR""",14114,0.03000000,0,0,0,0,0,0,0,1.03905000,0,199,199
Rifle City Council,opportunistic_benefits,in_progress,5,16400,1732,"""Alicia Gresley"",""Jonathan Rice"",""Michael Clancy"",""Scott Marsh"",""Clint Hostettler""",75,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1594,1594
Rio Grande County Expansion of Use of County Lodging Tax Ballot Issue 1A,county_wide_contest,in_progress,1,3302,3302,"""Yes/For""",427,0.03000000,0,0,0,0,0,0,0,1.03905000,0,57,57
River Park Metro District 6A,opportunistic_benefits,in_progress,1,16400,73,"""Yes""",24,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4980,4980
Roaring Fork School District RE-1 Board of Directors - District A,opportunistic_benefits,in_progress,1,38933,12986,"""Tamara ""Tammy"" Nimmo""",4361,0.03000000,0,0,0,0,0,0,0,1.03905000,0,66,66
Roaring Fork School District RE-1 Board of Directors - District E,opportunistic_benefits,in_progress,1,38933,12986,"""Kathryn Kuhlenberg""",4652,0.03000000,0,0,0,0,0,0,0,1.03905000,0,61,61
Rocky Ford Council Member Ward 1,opportunistic_benefits,not_auditable,1,5173,371,"""Nanette Mosby""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Rocky Ford Mayor,county_wide_contest,in_progress,1,5173,1110,"""Duane Gurule""",248,0.03000000,0,0,0,0,0,0,0,1.03905000,0,152,152
Routt County Ballot Issue 1B,opportunistic_benefits,in_progress,1,10308,4003,"""Yes/For""",450,0.03000000,0,0,0,0,0,0,0,1.03905000,0,167,167
Routt County Ballot Question 1A,opportunistic_benefits,in_progress,1,10308,3573,"""Yes/For""",1959,0.03000000,0,0,0,0,0,0,0,1.03905000,0,39,39
Saguache - Center Consolidated School District 26 JT Ballot Question 5B,county_wide_contest,in_progress,1,1723,407,"""No/Against""",198,0.03000000,0,0,0,0,0,0,0,1.03905000,0,64,64
Salida City Council Ward 1 - Four Year Term,opportunistic_benefits,in_progress,1,10433,1128,"""Joseph Rovinsky""",291,0.03000000,0,0,0,0,0,0,0,1.03905000,0,262,262
Salida City Council Ward 2 - Four Year Term,opportunistic_benefits,in_progress,1,10433,1072,"""Shelley Schreiner""",278,0.03000000,0,0,0,0,0,0,0,1.03905000,0,274,274
Salida City Council Ward 3 - Four Year Term,opportunistic_benefits,in_progress,1,10433,967,"""Wayles Martin""",128,0.03000000,0,0,0,0,0,0,0,1.03905000,0,594,594
Salida School District R-32-J Board of Directors - At Large 4 Year Term,opportunistic_benefits,in_progress,1,25262,5927,"""Tiffany L. Rhodes""",55,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3347,3347
Salida School District R-32-J Board of Directors - District 3,opportunistic_benefits,not_auditable,1,25262,5927,"""Mandy Paschall""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Salida School District R-32-J Board of Directors - District 4,opportunistic_benefits,not_auditable,1,25262,5927,"""Ben Hill""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Salida School District R-32-J Board of Directors - District 5,opportunistic_benefits,not_auditable,1,25262,5927,"""Jenn Schuchman""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Sanford School District 6J - At Large Director,opportunistic_benefits,in_progress,2,6137,458,"""Tyler G. Woods"",""Jeff Peterson""",28,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1598,1598
Sangre de Cristo School District RE-22J Director - At-Large,opportunistic_benefits,in_progress,2,5805,387,"""Lance Curtis"",""Michael Jones""",52,0.03000000,0,0,0,0,0,0,0,1.03905000,0,814,814
Sangre de Cristo School District RE-22J Director - District South,opportunistic_benefits,in_progress,1,5805,387,"""Jess Freel""",36,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1176,1176
San Miguel County Ballot Question 1A: Early Childhood Education Fund and Mental Health Services Fund,opportunistic_benefits,in_progress,1,3017,3016,"""Yes/For""",1329,0.03000000,0,0,0,0,0,0,0,1.03905000,0,17,17
San Miguel County Ballot Question 1B: Road and Bridge Fund,opportunistic_benefits,in_progress,1,3017,3016,"""Yes/For""",1048,0.03000000,0,0,0,0,0,0,0,1.03905000,0,21,21
School District 27J Board of Education Director District No. 2,opportunistic_benefits,not_auditable,1,216624,28059,"""Starr Trujillo""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
School District 27J Board of Education Director District No. 4,opportunistic_benefits,not_auditable,1,216624,28059,"""Ashley Conn""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
School District 27J Board of Education Director District No. 5,opportunistic_benefits,not_auditable,1,216624,28059,"""Ramon Alvarado""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
School District 27J Board of Education Director District No. 6,opportunistic_benefits,in_progress,1,216624,28059,"""Tracie Alvarado""",782,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2019,2019
 Sedgwick - Proposition LL (Statutory),county_wide_contest,in_progress,1,796,796,"""Yes/For""",76,0.03000000,0,0,0,0,0,0,0,1.03905000,0,77,77
SOUTH ADAMS COUNTY FIRE PROTECTION DISTRICT 6A,opportunistic_benefits,in_progress,1,106471,11760,"""Yes/For""",1818,0.03000000,0,0,0,0,0,0,0,1.03905000,0,427,427
South Metro Fire Rescue Fire Protection District Ballot Issue 7A,opportunistic_benefits,in_progress,1,505828,188252,"""Yes/For""",9634,0.03000000,0,0,0,0,0,0,0,1.03905000,0,383,383
South Routt Medical Center Health Service District Ballot Issue 6A,opportunistic_benefits,in_progress,1,10308,1557,"""Yes/For""",361,0.03000000,0,0,0,0,0,0,0,1.03905000,0,209,209
South Routt School District No. RE-3 Ballot Issue 5A,opportunistic_benefits,in_progress,1,12290,1258,"""Yes/For""",761,0.03000000,0,0,0,0,0,0,0,1.03905000,0,118,118
South Routt School District RE3 Director - District 1,opportunistic_benefits,not_auditable,1,12290,1258,"""Nikki Knoebel""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
South Routt School District RE3 Director - District 3,opportunistic_benefits,not_auditable,1,12290,1258,"""James E Hoff""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
South Routt School District RE3 Director - District 4,opportunistic_benefits,not_auditable,1,12290,1258,"""Sunshine Harmon""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
South Routt School District RE3 Director - District 6,opportunistic_benefits,not_auditable,1,12290,1258,"""Jeffery T. Clyncke""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
South Routt School District RE3 Director - District 7,opportunistic_benefits,not_auditable,1,12290,1258,"""Jason Strahl""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Springfield School District RE-4 Board of Directors - Four Year Term,opportunistic_benefits,in_progress,2,1387,809,"""Larkin Smith"",""Elle Sikes""",42,0.03000000,0,0,0,0,0,0,0,1.03905000,0,241,241
Springfield School District RE-4 Board of Directors - Two Year Term,opportunistic_benefits,in_progress,1,1387,809,"""Darrell Edward Mackey""",50,0.03000000,0,0,0,0,0,0,0,1.03905000,0,203,203
Steamboat Springs School District RE2 Director - At Large,opportunistic_benefits,in_progress,2,10308,7876,"""Kim Lemmer"",""Jane Toothaker""",2369,0.03000000,0,0,0,0,0,0,0,1.03905000,0,32,32
Strasburg School District 31J School Board Director,opportunistic_benefits,in_progress,2,280770,1905,"""Courtney Vance"",""Gema Gomez""",128,0.03000000,0,0,0,0,0,0,0,1.03905000,0,15985,15985
Stratton School District R-4 Board of Directors - 4 Year Term,opportunistic_benefits,in_progress,2,2113,365,"""Cristina Stephens"",""Phillip Jostes""",39,0.03000000,0,0,0,0,0,0,0,1.03905000,0,395,395
St. Vrain Valley School District RE-1J Board of Education Director in Director District B,opportunistic_benefits,in_progress,1,422923,65345,"""Hadley Solomon""",17189,0.03000000,0,0,0,0,0,0,0,1.03905000,0,180,180
St. Vrain Valley School District RE-1J Board of Education Director in Director District D,opportunistic_benefits,in_progress,1,422923,65345,"""Meosha Babbs""",14087,0.03000000,0,0,0,0,0,0,0,1.03905000,0,219,219
St. Vrain Valley School District RE-1J Board of Education Director in Director District E,opportunistic_benefits,not_auditable,1,422923,65345,"""Jocelyn Gilligan""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
St. Vrain Valley School District RE-1J Board of Education Director in Director District F,opportunistic_benefits,not_auditable,1,422923,65345,"""Sarah Hurianek""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Summit County Referred Measure 1A,county_wide_contest,in_progress,1,9161,4327,"""Yes/For""",3360,0.03000000,0,0,0,0,0,0,0,1.03905000,0,20,20
Summit School District RE-1 Board of Directors - At Large,opportunistic_benefits,in_progress,3,9161,9094,"""Whitney Horner"",""Kimberly Dyer"",""Jenniffer Gonzalez""",134,0.03000000,0,0,0,0,0,0,0,1.03905000,0,499,499
Sundance Hills Metropolitan District Ballot Issue 6D,opportunistic_benefits,in_progress,1,174299,542,"""Yes/For""",44,0.03000000,0,0,0,0,0,0,0,1.03905000,0,28867,28867
Sundance Hills Metropolitan District Ballot Issue 6E,opportunistic_benefits,in_progress,1,174299,542,"""Yes/For""",24,0.03000000,0,0,0,0,0,0,0,1.03905000,0,52922,52922
Sundance Hills Metropolitan District Ballot Issue 6F,opportunistic_benefits,in_progress,1,174299,542,"""No/Against""",104,0.03000000,0,0,0,0,0,0,0,1.03905000,0,12213,12213
Sunshine Fire Protection District Ballot Issue 6B,opportunistic_benefits,in_progress,1,121584,173,"""Yes/For""",80,0.03000000,0,0,0,0,0,0,0,1.03905000,0,11075,11075
Swink School Board Member At Large - Swink 33 School District 2 year term,opportunistic_benefits,not_auditable,1,5173,484,"""Andrew Grover""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Swink School Board Member At Large - Swink 33 School District 4 year term,opportunistic_benefits,in_progress,2,5173,484,"""Hannah Muth"",""Eric Hanagan""",46,0.03000000,0,0,0,0,0,0,0,1.03905000,0,820,820
Telluride School District R-1 Board of Directors,state_wide_contest,in_progress,2,3784,3129,"""Kaylie Reed"",""Jessica James McTigue""",690,0.03000000,0,0,0,0,0,0,0,1.03905000,0,40,40
Thompson School District R2-J Ballot Issue 5A,opportunistic_benefits,in_progress,1,393245,52214,"""Yes/For""",8575,0.03000000,0,0,0,0,0,0,0,1.03905000,0,335,335
Thompson School District R2-J Board of Education Director District B,opportunistic_benefits,not_auditable,1,393245,52214,"""Mike Scholl""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Thompson School District R2-J Board of Education Director District E,opportunistic_benefits,in_progress,1,393245,52214,"""Alexandra Lessem""",807,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3551,3551
Thompson School District R2-J Board of Education Director District F,opportunistic_benefits,in_progress,1,393245,52214,"""Lori Goebel""",1180,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2429,2429
Thunderbird Water and Sanitation District Ballot Issue #6A,opportunistic_benefits,in_progress,1,131608,246,"""YES/FOR""",169,0.03000000,0,0,0,0,0,0,0,1.03905000,0,5675,5675
Town of Ault Ballot Issue 2H,opportunistic_benefits,in_progress,1,80475,547,"""No/Against""",118,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4970,4970
Town of Basalt Ballot Issue 3A,opportunistic_benefits,in_progress,1,22533,1550,"""Yes/For""",565,0.03000000,0,0,0,0,0,0,0,1.03905000,0,291,291
Town of Bayfield Ballot Issue 2B,opportunistic_benefits,in_progress,1,22019,931,"""No/Against""",144,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1115,1115
Town of Bayfield Ballot Issue 2C,opportunistic_benefits,in_progress,1,22019,931,"""No/Against""",64,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2508,2508
Town of Crested Butte Mayor,county_wide_contest,in_progress,1,6393,651,"""Ian Billick""",176,0.03000000,0,0,0,0,0,0,0,1.03905000,0,265,265
Town of Eagle - Council Member,opportunistic_benefits,in_progress,4,16399,2776,"""Casey Glowacki"",""Scott Schreiner"",""Geoffrey Grimmer"",""Gina McCrackin""",268,0.03000000,0,0,0,0,0,0,0,1.03905000,0,446,446
Town of Eagle - Mayor,county_wide_contest,in_progress,1,16399,2776,"""Bryan Woods""",587,0.03000000,0,0,0,0,0,0,0,1.03905000,0,204,204
Town of Estes Park Ballot Question 300,opportunistic_benefits,in_progress,1,191186,2442,"""Yes/For""",152,0.03000000,0,0,0,0,0,0,0,1.03905000,0,9166,9166
Town of Estes Park Ballot Question 301,opportunistic_benefits,in_progress,1,191186,2442,"""No/Against""",475,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2933,2933
Town of Firestone Ballot Question 2J,opportunistic_benefits,in_progress,1,80475,4324,"""Yes/For""",1877,0.03000000,0,0,0,0,0,0,0,1.03905000,0,313,313
Town of Firestone Special Vacancy Election Board of Trustees,opportunistic_benefits,in_progress,1,80475,4324,"""John Damsma""",395,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1485,1485
Town of Hayden Ballot Question 2A,opportunistic_benefits,in_progress,1,10308,518,"""Yes/For""",219,0.03000000,0,0,0,0,0,0,0,1.03905000,0,343,343
Town of Hot Sulphur Springs Ballot Issue 2A - Use Tax,opportunistic_benefits,in_progress,1,6627,263,"""No""",132,0.03000000,0,0,0,0,0,0,0,1.03905000,0,366,366
Town of Hot Sulphur Springs Ballot Question 2B - Publication of Ordinances by Title Only,opportunistic_benefits,in_progress,1,6627,263,"""No""",74,0.03000000,0,0,0,0,0,0,0,1.03905000,0,653,653
Town of Kiowa Ballot Issue 2A,opportunistic_benefits,in_progress,1,11515,265,"""YES/FOR""",9,0.03000000,0,0,0,0,0,0,0,1.03905000,0,9324,9324
Town of Kiowa Ballot Issue 2B,opportunistic_benefits,in_progress,1,11515,265,"""NO/AGAINST""",61,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1376,1376
Town of Kiowa Ballot Issue 2C,opportunistic_benefits,in_progress,1,11515,265,"""NO/AGAINST""",92,0.03000000,0,0,0,0,0,0,0,1.03905000,0,913,913
Town of Kiowa Ballot Issue 2D,opportunistic_benefits,in_progress,1,11515,265,"""NO/AGAINST""",128,0.03000000,0,0,0,0,0,0,0,1.03905000,0,656,656
Town of Mead Ballot Issue 2B,opportunistic_benefits,in_progress,1,80475,2135,"""No/Against""",495,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1185,1185
Town of Merino Referred Ballot Issue 2X,opportunistic_benefits,in_progress,1,6091,101,"""Yes/For""",5,0.03000000,0,0,0,0,0,0,0,1.03905000,0,8877,8877
Town of Mountain View Ballot Issue 2A,opportunistic_benefits,in_progress,1,199921,241,"""Yes/For""",28,0.03000000,0,0,0,0,0,0,0,1.03905000,0,52030,52030
Town of Mountain View Council Members,opportunistic_benefits,in_progress,3,199921,241,"""Kathleen S Bailey"",""Janet Randolph"",""David ""Doc"" Davis""",5,0.03000000,0,0,0,0,0,0,0,1.03905000,0,291364,291364
Town of Mountain View Mayor,opportunistic_benefits,in_progress,1,199921,241,"""Emilie Mitcham""",43,0.03000000,0,0,0,0,0,0,0,1.03905000,0,33880,33880
Town of Mount Crested Butte Ballot Question 2A,opportunistic_benefits,in_progress,1,6393,347,"""Yes/For""",9,0.03000000,0,0,0,0,0,0,0,1.03905000,0,5177,5177
Town of Oak Creek Ballot Question 2B,opportunistic_benefits,in_progress,1,10308,277,"""Yes/For""",168,0.03000000,0,0,0,0,0,0,0,1.03905000,0,448,448
Town of Pagosa Springs Ballot Issue 2A,county_wide_contest,in_progress,1,4699,516,"""Yes/For""",270,0.03000000,0,0,0,0,0,0,0,1.03905000,0,127,127
Town of Paonia Ballot Question 2A,opportunistic_benefits,in_progress,1,11092,622,"""Yes/For""",333,0.03000000,0,0,0,0,0,0,0,1.03905000,0,243,243
Town of Parker Ballot Question 2A,opportunistic_benefits,in_progress,1,131608,16253,"""YES/FOR""",5546,0.03000000,0,0,0,0,0,0,0,1.03905000,0,173,173
Town of Parker Ballot Question 2B,opportunistic_benefits,in_progress,1,131608,16253,"""YES/FOR""",10493,0.03000000,0,0,0,0,0,0,0,1.03905000,0,92,92
Town of Parker Ballot Question 2C,opportunistic_benefits,in_progress,1,131608,16253,"""YES/FOR""",10620,0.03000000,0,0,0,0,0,0,0,1.03905000,0,91,91
Town of Parker Ballot Question 2D,opportunistic_benefits,in_progress,1,131608,16253,"""YES/FOR""",2360,0.03000000,0,0,0,0,0,0,0,1.03905000,0,407,407
Town of Parker Ballot Question 2E,opportunistic_benefits,in_progress,1,131608,16253,"""YES/FOR""",314,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3055,3055
Town of Severance Ballot Issue 2I,opportunistic_benefits,in_progress,1,80475,2751,"""No/Against""",184,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3188,3188
Town of Severance Council Members,opportunistic_benefits,in_progress,4,80475,2751,"""Stephen Gagliardi"",""Josh Ochs"",""Karen Hessler"",""Dave Bruen""",155,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3784,3784
