2025 Broomfield County Coordinated Election,5.17.17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,City and County of Broomfield - Mayor (2 Years) (Vote For=1),City and County of Broomfield - Mayor (2 Years) (Vote For=1),City and County of Broomfield Councilmember Ward 1 (4 Years) (Vote For=1),City and County of Broomfield Councilmember Ward 1 (4 Years) (Vote For=1),City and County of Broomfield Councilmember Ward 2 (4 Years) (Vote For=1),City and County of Broomfield Councilmember Ward 2 (4 Years) (Vote For=1),City and County of Broomfield Councilmember Ward 3 (4 Years) (Vote For=1),City and County of Broomfield Councilmember Ward 3 (4 Years) (Vote For=1),City and County of Broomfield Councilmember Ward 4 (4 Years) (Vote For=1),City and County of Broomfield Councilmember Ward 4 (4 Years) (Vote For=1),City and County of Broomfield Councilmember Ward 5 (4 Years) (Vote For=1),City and County of Broomfield Councilmember Ward 5 (4 Years) (Vote For=1),Adams 12 Five Star Schools School Director District No. 3 (Vote For=1),Adams 12 Five Star Schools School Director District No. 3 (Vote For=1),Adams 12 Five Star Schools School Director District No. 4 (Vote For=1),Boulder Valley School District RE-2 Director District B (4 Years) (Vote For=1),Boulder Valley School District RE-2 Director District E (4 Years) (Vote For=1),Boulder Valley School District RE-2 Director District E (4 Years) (Vote For=1),Boulder Valley School District RE-2 Director District F (4 Years) (Vote For=1),Jefferson County School District R-1 Director District 1 (Vote For=1),Jefferson County School District R-1 Director District 1 (Vote For=1),Jefferson County School District R-1 Director District 2 (Vote For=1),Jefferson County School District R-1 Director District 2 (Vote For=1),Jefferson County School District R-1 Director District 5 (Vote For=1),Jefferson County School District R-1 Director District 5 (Vote For=1),Jefferson County School District R-1 Director District 5 (Vote For=1),School District 27J Board of Education Director District No. 2 (Vote For=1),School District 27J Board of Education Director District No. 4 (Vote For=1),School District 27J Board of Education Director District No. 5 (Vote For=1),School District 27J Board of Education Director District No. 6 (Vote For=1),School District 27J Board of Education Director District No. 6 (Vote For=1),St Vrain Valley School District RE-1J Board of Education Director District B (Vote For=1),St Vrain Valley School District RE-1J Board of Education Director District B (Vote For=1),St Vrain Valley School District RE-1J Board of Education Director District D (Vote For=1),St Vrain Valley School District RE-1J Board of Education Director District D (Vote For=1),St Vrain Valley School District RE-1J Board of Education Director District E (Vote For=1),St Vrain Valley School District RE-1J Board of Education Director District F (Vote For=1),Weld RE-8 School District Director District A (Vote For=1),Weld RE-8 School District Director District F (Vote For=1),Weld RE-8 School District Director District G (Vote For=1),Weld RE-8 School District Director District G (Vote For=1),Proposition LL (Statutory) (Vote For=1),Proposition LL (Statutory) (Vote For=1),Proposition MM (Statutory) (Vote For=1),Proposition MM (Statutory) (Vote For=1),Proposed Charter Amendment No.1A (General Update) (Vote For=1),Proposed Charter Amendment No.1A (General Update) (Vote For=1),Proposed Charter Amendment No. 1B (Council Qualifications) (Vote For=1),Proposed Charter Amendment No. 1B (Council Qualifications) (Vote For=1),Proposed Charter Amendment No. 1C (Elected Official Vacancy Provision) (Vote For=1),Proposed Charter Amendment No. 1C (Elected Official Vacancy Provision) (Vote For=1),Proposed Charter Amendment No. 1D (Local Code of Ethics) (Vote For=1),Proposed Charter Amendment No. 1D (Local Code of Ethics) (Vote For=1),Proposed Charter Amendment No. 1E (Emergency Ordinances) (Vote For=1),Proposed Charter Amendment No. 1E (Emergency Ordinances) (Vote For=1),Proposed Charter Amendment No. 1F (Intergovernmental Agreements) (Vote For=1),Proposed Charter Amendment No. 1F (Intergovernmental Agreements) (Vote For=1),ADAMS 12 FIVE STAR SCHOOLS BALLOT ISSUE 5B: (Vote For=1),ADAMS 12 FIVE STAR SCHOOLS BALLOT ISSUE 5B: (Vote For=1)
12606,105,124,21,105-124-21,03 (3),03,1,0,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,
12610,105,124,32,105-124-32,03 (3),03,1,0,,,,,0,1,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12611,105,124,29,105-124-29,03 (3),03,1,0,,,,,0,1,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12614,105,124,4,105-124-4,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,,
12615,105,124,33,105-124-33,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,,
12617,105,124,1,105-124-1,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,
12620,105,124,10,105-124-10,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,,
12626,105,124,5,105-124-5,03 (3),03,1,0,,,,,0,1,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12628,105,124,22,105-124-22,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12631,105,124,25,105-124-25,03 (3),03,1,0,,,,,0,1,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,,
12632,105,124,2,105-124-2,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,,
12633,102,84,43,102-84-43,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,,
12634,102,84,42,102-84-42,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12636,102,84,38,102-84-38,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,
12638,102,84,1,102-84-1,03 (3),03,1,0,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12640,102,84,26,102-84-26,03 (3),03,0,1,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,,
12641,102,84,18,102-84-18,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,
12644,102,84,29,102-84-29,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12646,102,84,10,102-84-10,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,
12648,102,84,20,102-84-20,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12650,102,84,37,102-84-37,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12651,102,84,13,102-84-13,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12654,102,84,45,102-84-45,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,,
12656,102,84,31,102-84-31,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,,
12657,102,84,30,102-84-30,03 (3),03,1,0,,,,,0,1,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,,
12660,102,84,5,102-84-5,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,
12662,102,84,47,102-84-47,03 (3),03,1,0,,,,,0,1,,,,,,,,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12664,102,84,17,102-84-17,03 (3),03,1,0,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12665,102,84,4,102-84-4,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12667,102,84,33,102-84-33,03 (3),03,1,0,,,,,0,1,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,,
12669,102,84,3,102-84-3,03 (3),03,0,1,,,,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12671,102,84,22,102-84-22,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,,
12672,102,84,6,102-84-6,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,,
12675,102,84,15,102-84-15,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,1,0,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,0,0,1,1,0,0,1,0,1,,
12676,102,84,39,102-84-39,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0,,
12677,102,84,24,102-84-24,03 (3),03,1,0,,,,,0,1,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,,
12678,102,84,9,102-84-9,03 (3),03,1,0,,,,,0,1,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12681,102,84,12,102-84-12,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,,
12688,105,125,26,105-125-26,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,,
12690,105,125,29,105-125-29,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12696,105,125,11,105-125-11,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12697,105,125,23,105-125-23,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12701,105,125,13,105-125-13,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,,
12703,105,125,34,105-125-34,03 (3),03,0,1,,,,,1,0,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,,
12705,105,125,14,105-125-14,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12707,105,125,47,105-125-47,03 (3),03,0,1,,,,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12708,105,125,46,105-125-46,03 (3),03,0,1,,,,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12709,105,125,36,105-125-36,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,,
12710,105,125,33,105-125-33,03 (3),03,1,0,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,,
12715,105,125,15,105-125-15,03 (3),03,1,0,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,,
12716,105,125,1,105-125-1,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12717,105,125,38,105-125-38,03 (3),03,0,1,,,,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12718,105,125,16,105-125-16,03 (3),03,1,0,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,,
12720,105,125,40,105-125-40,03 (3),03,0,1,,,,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12721,105,125,18,105-125-18,03 (3),03,0,1,,,,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,
12723,105,125,41,105-125-41,03 (3),03,0,0,,,,,0,1,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,,
12726,105,125,42,105-125-42,03 (3),03,0,1,,,,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12727,105,125,27,105-125-27,03 (3),03,1,0,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,,
12729,105,125,43,105-125-43,03 (3),03,0,1,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12757,102,85,15,102-85-15,03 (3),03,1,0,,,,,1,0,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12783,105,126,8,105-126-8,03 (3),03,0,1,,,,,1,0,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,
12793,105,126,10,105-126-10,03 (3),03,1,0,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12794,105,126,2,105-126-2,03 (3),03,1,0,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,
12795,105,126,49,105-126-49,03 (3),03,1,0,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12800,105,126,36,105-126-36,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12802,105,126,12,105-126-12,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12808,105,126,31,105-126-31,03 (3),03,0,1,,,,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,1,,
12811,105,126,15,105-126-15,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,,
12814,105,126,16,105-126-16,03 (3),03,0,1,,,,,1,0,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,,
12818,105,126,4,105-126-4,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,,
12819,105,126,46,105-126-46,03 (3),03,1,0,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12821,105,126,6,105-126-6,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,1,0,1,0,0,0,1,0,1,0,,
12825,105,126,40,105-126-40,03 (3),03,1,0,,,,,0,1,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12828,105,126,45,105-126-45,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,,
12839,102,86,28,102-86-28,03 (3),03,1,0,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12842,102,86,29,102-86-29,03 (3),03,1,0,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12843,102,86,20,102-86-20,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12846,102,86,2,102-86-2,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12848,102,86,6,102-86-6,03 (3),03,0,1,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12850,102,86,26,102-86-26,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12858,102,86,34,102-86-34,03 (3),03,1,0,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
12859,102,86,33,102-86-33,03 (3),03,0,0,,,,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,,
12860,102,86,31,102-86-31,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,,
12865,102,86,5,102-86-5,03 (3),03,0,0,,,,,0,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12878,102,86,43,102-86-43,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,,
12879,102,86,32,102-86-32,03 (3),03,1,0,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,
12882,105,127,39,105-127-39,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1,,
12883,105,127,24,105-127-24,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,
12884,105,127,15,105-127-15,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12885,105,127,8,105-127-8,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12886,105,127,26,105-127-26,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,,
12887,105,127,18,105-127-18,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12888,105,127,9,105-127-9,03 (3),03,1,0,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,,
12889,105,127,3,105-127-3,03 (3),03,1,0,,,,,1,0,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12893,105,127,5,105-127-5,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,,
12899,105,127,31,105-127-31,03 (3),03,1,0,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,,
12900,105,127,30,105-127-30,03 (3),03,0,1,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12901,105,127,13,105-127-13,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12902,105,127,36,105-127-36,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,,
12906,105,127,47,105-127-47,03 (3),03,1,0,,,,,0,1,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,,
12910,105,127,20,105-127-20,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,,
12912,105,127,41,105-127-41,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12914,105,127,11,105-127-11,03 (3),03,1,0,,,,,0,1,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,,
12917,105,127,17,105-127-17,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12918,105,127,40,105-127-40,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12919,105,127,25,105-127-25,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12920,105,127,16,105-127-16,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,,
12921,105,127,44,105-127-44,03 (3),03,1,0,,,,,0,1,,,,,,,,1,0,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12922,105,127,27,105-127-27,03 (3),03,0,1,,,,,1,0,,,,,,,,0,1,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,,
12926,105,127,2,105-127-2,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,0,1,0,1,0,1,,
12927,105,127,45,105-127-45,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,0,0,1,1,0,0,1,0,1,,
12928,105,127,34,105-127-34,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12952,105,128,35,105-128-35,03 (3),03,0,1,,,,,0,1,,,,,,,,1,0,1,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12955,105,128,30,105-128-30,03 (3),03,0,1,,,,,1,0,,,,,,,,1,1,0,1,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,,
12963,105,128,42,105-128-42,03 (3),03,0,1,,,,,1,0,,,,,,,,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,,
