County,Tabulator ID,Batch,# of Ballots,Location
Douglas,1,PRES-0198,98,73
Douglas,1,PRES-0199,99,64
Douglas,1,PRES-0200,98,53
Douglas,1,PRES-0201,72,76
Douglas,1,PRES-0202,95,50
Douglas,1,PRES-0203,95,96
Douglas,1,PRES-0204,99,96
Douglas,1,PRES-0205,95,64
Douglas,1,PRES-0206,96,76
Douglas,1,PRES-0207,96,48
Douglas,1,PRES-0208,95,70
Douglas,1,PRES-0209,95,29
Douglas,1,PRES-0210,95,47
Douglas,1,PRES-0211,93,100
Douglas,1,PRES-0212,94,59
Douglas,1,PRES-0213,98,76
Douglas,1,PRES-0214,98,74
Douglas,1,PRES-0215,96,59
Douglas,1,PRES-0216,100,29
Douglas,1,PRES-0217,100,41
Douglas,1,PRES-0218,100,74
Douglas,1,PRES-0219,100,41
Douglas,1,PRES-0220,100,73
Douglas,1,PRES-0221,100,70
Douglas,1,PRES-0222,100,70
Douglas,1,PRES-0223,100,29
Douglas,1,PRES-0224,100,50
Douglas,1,PRES-0225,100,74
Douglas,1,PRES-0226,100,41
Douglas,1,PRES-0227,100,41
Douglas,1,PRES-0228,100,50
Douglas,1,PRES-0229,100,41
Douglas,1,PRES-0230,100,70
Douglas,1,PRES-0231,100,37
Douglas,1,PRES-0232,100,74
Douglas,1,PRES-0233,100,50
Douglas,1,PRES-0234,100,70
Douglas,1,PRES-0235,100,48
Douglas,1,PRES-0236,100,31
Douglas,1,PRES-0237,100,70
Douglas,1,PRES-0238,100,79
Douglas,1,PRES-0239,100,73
Douglas,1,PRES-0240,100,70
Douglas,1,PRES-0241,100,35
Douglas,1,PRES-0242,100,47
Douglas,1,PRES-0243,100,47
Douglas,1,PRES-0244,100,48
Douglas,1,PRES-0245,100,48
Douglas,1,PRES-0246,100,19
Douglas,1,PRES-0247,100,47
Douglas,1,PRES-0248,100,35
Douglas,1,PRES-0249,100,17
Douglas,1,PRES-0250,99,35
Douglas,1,PRES-0251,100,17
Douglas,1,PRES-0252,100,48
Douglas,1,PRES-0253,100,48
Douglas,1,PRES-0254,100,66
Douglas,1,PRES-0255,100,50
Douglas,1,PRES-0256,100,48
Douglas,1,PRES-0257,100,35
Douglas,1,PRES-0258,100,66
Douglas,1,PRES-0259,100,47
Douglas,1,PRES-0260,74,66
Douglas,1,PRES-0261,100,66
Douglas,1,PRES-0262,100,90
Douglas,1,PRES-0263,79,35
Douglas,1,PRES-0264,50,100
Douglas,1,PRES-0265,50,90
Douglas,1,PRES-0266,50,100
Douglas,1,PRES-0267,100,70
Douglas,1,PRES-0268,100,17
Douglas,1,PRES-0269,99,35
Douglas,1,PRES-0270,100,66
Douglas,1,PRES-0271,99,48
Douglas,1,PRES-0272,100,35
Douglas,1,PRES-0273,98,47
Douglas,1,PRES-0274,100,48
Douglas,1,PRES-0275,100,48
Douglas,1,PRES-0276,100,29
Douglas,1,PRES-0277,98,74
Douglas,1,PRES-0278,100,29
Douglas,1,PRES-0279,100,48
Douglas,1,PRES-0280,100,47
Douglas,1,PRES-0281,100,48
Douglas,1,PRES-0282,100,17
Douglas,1,PRES-0283,89,17
Douglas,1,PRES-0284,100,29
Douglas,1,PRES-0285,100,29
Douglas,1,PRES-0286,46,47
Douglas,1,PRES-0287,100,100
Douglas,1,PRES-0288,100,29
Douglas,1,PRES-0289,100,35
Douglas,1,PRES-0290,100,19
Douglas,1,PRES-0291,100,47
Douglas,1,PRES-0292,100,50
Douglas,1,PRES-0293,100,31
Douglas,1,PRES-0294,100,66
Douglas,1,PRES-0295,100,22
Douglas,1,PRES-0296,100,35
Douglas,1,PRES-0297,100,35
Douglas,1,PRES-0298,99,96
Douglas,1,PRES-0299,100,66
Douglas,1,PRES-0300,100,29
Douglas,1,PRES-0301,100,19
Douglas,1,PRES-0302,100,50
Douglas,1,PRES-0303,100,70
Douglas,1,PRES-0304,100,41
