contest_name,audit_reason,random_audit_status,winners_allowed,ballot_card_count,contest_ballot_card_count,winners,min_margin,risk_limit,audited_sample_count,two_vote_over_count,one_vote_over_count,one_vote_under_count,two_vote_under_count,disagreement_count,other_count,gamma,overstatements,optimistic_samples_to_audit,estimated_samples_to_audit
Elbert County - United States Senator - REP,county_wide_contest,in_progress,1,8492,7107,"""Joe O'Dea""",171,0.03000000,0,0,0,0,0,0,0,1.03905000,0,362,362
El Paso County Assessor - DEM,opportunistic_benefits,not_auditable,1,150157,48147,"""Renee L. Reif""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Assessor - REP,opportunistic_benefits,not_auditable,1,150157,102010,"""Mark Flutcher""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Clerk and Recorder - DEM,opportunistic_benefits,not_auditable,1,150157,48147,"""Lisa Wilkes""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Clerk and Recorder - REP,county_wide_contest,in_progress,1,150157,102010,"""Steve Schleiker""",27314,0.03000000,0,0,0,0,0,0,0,1.03905000,0,41,41
El Paso County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,150157,9449,"""Ryan Lucas""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 1 - REP,county_wide_contest,in_progress,1,150157,30115,"""Holly Williams""",6537,0.03000000,0,0,0,0,0,0,0,1.03905000,0,168,168
El Paso County Commissioner - District 5 - DEM,opportunistic_benefits,not_auditable,1,150157,9942,"""John Jarrell""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Commissioner - District 5 - REP,county_wide_contest,in_progress,1,150157,15685,"""Cami Bremer""",5438,0.03000000,0,0,0,0,0,0,0,1.03905000,0,202,202
El Paso County Coroner - DEM,opportunistic_benefits,not_auditable,1,150157,48147,"""Bridget Garner""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Coroner - REP,county_wide_contest,in_progress,1,150157,102010,"""Leon Kelly""",30596,0.03000000,0,0,0,0,0,0,0,1.03905000,0,36,36
El Paso County Sheriff - DEM,opportunistic_benefits,not_auditable,1,150157,48147,"""John K. Foley""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Sheriff - REP,county_wide_contest,in_progress,1,150157,102010,"""Joe Roybal""",31935,0.03000000,0,0,0,0,0,0,0,1.03905000,0,35,35
El Paso County Surveyor - REP,opportunistic_benefits,not_auditable,1,150157,102010,"""Richard Mariotti""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Treasurer - DEM,opportunistic_benefits,not_auditable,1,150157,48147,"""Richard Williams""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
El Paso County Treasurer - REP,county_wide_contest,in_progress,1,150157,102010,"""Chuck Broerman""",25282,0.03000000,0,0,0,0,0,0,0,1.03905000,0,44,44
Fremont County Assessor - REP,opportunistic_benefits,not_auditable,1,11215,8350,"""Stacey Seifert """,0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Fremont County Board of County Commissioners - District 2 - REP,opportunistic_benefits,not_auditable,1,11215,8350,"""Debbie Bell """,0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Fremont County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,11215,8350,"""Justin D Grantham""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Fremont County Coroner - REP,opportunistic_benefits,not_auditable,1,11215,8350,"""Randy V. Keller """,0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Fremont County Sheriff - REP,opportunistic_benefits,not_auditable,1,11215,8350,"""Allen Cooper""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Fremont County Treasurer - REP,opportunistic_benefits,not_auditable,1,11215,8350,"""Kathy Elliott """,0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Fremont County - United States Senator - REP,county_wide_contest,in_progress,1,11215,8350,"""Ron Hanks""",1180,0.03000000,0,0,0,0,0,0,0,1.03905000,0,70,70
Garfield County Assessor - REP,opportunistic_benefits,not_auditable,1,13973,9150,"""Jim Yellico""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Clerk and Recorder - DEM,opportunistic_benefits,not_auditable,1,13973,4823,"""Becky Moller""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,13973,9150,"""Jackie Harmon""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,13973,4823,"""Ryan Gordon""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,13973,9150,"""Tom Jankovsky""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Coroner - REP,opportunistic_benefits,not_auditable,1,13973,9150,"""Rob Glassmire""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Sheriff - REP,opportunistic_benefits,not_auditable,1,13973,9150,"""Lou Vallario""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County - State Representative - District 57 - DEM,county_wide_contest,in_progress,1,13973,4823,"""Elizabeth Velasco""",1376,0.03000000,0,0,0,0,0,0,0,1.03905000,0,74,74
Garfield County Surveyor - REP,opportunistic_benefits,not_auditable,1,13973,9150,"""Scott Aibner""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Treasurer - DEM,opportunistic_benefits,not_auditable,1,13973,4823,"""Aron Diaz""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County Treasurer - REP,opportunistic_benefits,not_auditable,1,13973,9150,"""Carrie Couey""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield County - United States Senator - REP,county_wide_contest,in_progress,1,13973,9150,"""Joe O'Dea""",577,0.03000000,0,0,0,0,0,0,0,1.03905000,0,177,177
Gilpin County Assessor - DEM,opportunistic_benefits,not_auditable,1,1512,681,"""Ashley Martin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Assessor - REP,opportunistic_benefits,not_auditable,1,1512,831,"""Rebecca (Becky) Shirey""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Clerk and Recorder - DEM,opportunistic_benefits,not_auditable,1,1512,681,"""Sahari McCormick""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Commissioner - District 2 - DEM,opportunistic_benefits,not_auditable,1,1512,681,"""Susan Berumen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Commissioner - District 2 - REP,county_wide_contest,in_progress,1,1512,831,"""Joe Marr""",540,0.03000000,0,0,0,0,0,0,0,1.03905000,0,21,21
Gilpin County Coroner - DEM,opportunistic_benefits,not_auditable,1,1512,681,"""Zane G. Laubhan""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Sheriff - REP,opportunistic_benefits,not_auditable,1,1512,831,"""Kevin M. Armstrong""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Surveyor - DEM,opportunistic_benefits,not_auditable,1,1512,681,"""Corey Diekman""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gilpin County Treasurer - REP,opportunistic_benefits,not_auditable,1,1512,831,"""Mary R. Lorenz""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Governor - DEM,opportunistic_benefits,not_auditable,1,1217180,548138,"""Jared Polis""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Governor - REP,state_wide_contest,in_progress,1,1217180,669016,"""Heidi Ganahl""",48962,0.03000000,0,0,0,0,0,0,0,1.03905000,0,182,182
Grand County Assessor - REP,opportunistic_benefits,not_auditable,1,3749,2373,"""Tom Weydert""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Clerk and Recorder - DEM,opportunistic_benefits,not_auditable,1,3749,1376,"""Abby Loberg""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,3749,2373,"""Jolene Stetson Linke""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Commissioner - District 3 - DEM,opportunistic_benefits,not_auditable,1,3749,1376,"""Steven (Steve) Skinner""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Commissioner - District 3 - REP,opportunistic_benefits,not_auditable,1,3749,2373,"""Randy George""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Coroner - REP,opportunistic_benefits,not_auditable,1,3749,2373,"""Tawnya Bailey""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Sheriff - REP,opportunistic_benefits,not_auditable,1,3749,2373,"""Brett Schroetlin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Surveyor - REP,opportunistic_benefits,not_auditable,1,3749,2373,"""Warren Dale Ward""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Treasurer - REP,opportunistic_benefits,not_auditable,1,3749,2373,"""Frank DeLay""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County - United States Senator - REP,county_wide_contest,in_progress,1,3749,2373,"""Joe O'Dea""",262,0.03000000,0,0,0,0,0,0,0,1.03905000,0,105,105
Gunnison County Assessor - DEM,opportunistic_benefits,not_auditable,1,4842,2011,"""Kristy McFarland""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County Clerk and Recorder - DEM,opportunistic_benefits,not_auditable,1,4842,2011,"""Kathy Simillion""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County Commissioner District 3 - DEM,opportunistic_benefits,not_auditable,1,4842,2011,"""Laura Puckett Daniels""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County Commissioner District 3 - REP,opportunistic_benefits,not_auditable,1,4842,2831,"""Rich Evans""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County Coroner - DEM,opportunistic_benefits,not_auditable,1,4842,2011,"""Michael Barnes""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County - Representative to the 118th United States Congress - District 3 - DEM,county_wide_contest,in_progress,1,4842,2011,"""Adam Frisch""",225,0.03000000,0,0,0,0,0,0,0,1.03905000,0,157,157
Gunnison County Treasurer - REP,opportunistic_benefits,not_auditable,1,4842,2831,"""Debbie Dunbar""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Gunnison County - United States Senator - REP,county_wide_contest,in_progress,1,4842,2831,"""Joe O'Dea""",258,0.03000000,0,0,0,0,0,0,0,1.03905000,0,137,137
Hinsdale County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,347,284,"""Joan Roberts""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hinsdale County Commissioner District 2 - REP,opportunistic_benefits,not_auditable,1,347,284,"""Kristine Borchers""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hinsdale County - Representative to the 118th United States Congress - District 3 - REP,county_wide_contest,in_progress,1,347,284,"""Lauren Boebert""",80,0.03000000,0,0,0,0,0,0,0,1.03905000,0,32,32
Hinsdale County Sheriff - REP,opportunistic_benefits,not_auditable,1,347,284,"""Christopher M Kambish""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hinsdale County Treasurer - REP,opportunistic_benefits,not_auditable,1,347,284,"""Lori L Lawrence""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano County Assessor - DEM,opportunistic_benefits,not_auditable,1,2358,1140,"""Elisha Meadows""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano County Commissioner - District 3 - DEM,opportunistic_benefits,not_auditable,1,2358,1140,"""Della L. Duran""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano County Commissioner - District 3 - REP,opportunistic_benefits,not_auditable,1,2358,1218,"""Karl Sporleder""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano County - Representative to the 118th United States Congress - District 3 - DEM,county_wide_contest,in_progress,1,2358,1140,"""Soledad Sandoval Tafoya""",130,0.03000000,0,0,0,0,0,0,0,1.03905000,0,133,133
Huerfano County Sheriff - DEM,opportunistic_benefits,not_auditable,1,2358,1140,"""Bruce Newman""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano County Sheriff - REP,opportunistic_benefits,not_auditable,1,2358,1218,"""James L. Chamberlain""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Huerfano County Treasurer - DEM,opportunistic_benefits,not_auditable,1,2358,1140,"""Debra ""Debbie"" J. Reynolds""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jackson County Assessor - REP,opportunistic_benefits,not_auditable,1,671,627,"""Payton R. Larsen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jackson County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,671,627,"""Hayle M. Johnson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jackson County Commissioner 1 - REP,opportunistic_benefits,not_auditable,1,671,627,"""Coby Corkle""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jackson County Coroner - REP,opportunistic_benefits,in_progress,1,671,627,"""George E. Crocket""",301,0.03000000,0,0,0,0,0,0,0,1.03905000,0,17,17
Jackson County Sheriff - REP,county_wide_contest,in_progress,1,671,627,"""Jarrod Poley""",92,0.03000000,0,0,0,0,0,0,0,1.03905000,0,54,54
Jackson County Surveyor - REP,opportunistic_benefits,not_auditable,1,671,627,"""Randall R. Miller""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jackson County Treasurer - REP,opportunistic_benefits,not_auditable,1,671,627,"""Ekho W. Wyatt""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Assessor - DEM,opportunistic_benefits,not_auditable,1,138385,64989,"""Scot Kersgaard""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Assessor - REP,opportunistic_benefits,not_auditable,1,138385,73396,"""Libby Szabo""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Clerk and Recorder - DEM,opportunistic_benefits,not_auditable,1,138385,64989,"""Amanda Gonzalez""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,138385,73396,"""Vicki Pyne""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Commissioner - District 3 - DEM,opportunistic_benefits,not_auditable,1,138385,64989,"""Lesley Dahlkemper""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Commissioner - District 3 - REP,opportunistic_benefits,not_auditable,1,138385,73396,"""Donald Rosier""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Coroner - DEM,opportunistic_benefits,not_auditable,1,138385,64989,"""Annette Cannon""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Coroner - REP,opportunistic_benefits,not_auditable,1,138385,73396,"""Matt Archuleta""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Sheriff - DEM,opportunistic_benefits,not_auditable,1,138385,64989,"""Regina ""Reggie"" Marinelli""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Sheriff - REP,opportunistic_benefits,not_auditable,1,138385,73396,"""Ed Brady""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Surveyor - REP,opportunistic_benefits,not_auditable,1,138385,73396,"""Robert J. Hennessy""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Treasurer - DEM,opportunistic_benefits,not_auditable,1,138385,64989,"""Gerald ""Jerry"" DiTullio""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Jefferson County Treasurer - REP,opportunistic_benefits,not_auditable,1,138385,73396,"""Faye Griffin""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa County Assessor - REP,opportunistic_benefits,not_auditable,1,674,634,"""Marci J Miller""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,674,634,"""Delisa L Weeks""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,674,634,"""Michael Lening""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,674,634,"""Howard (Butch) Robertson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa County Coroner - REP,opportunistic_benefits,not_auditable,1,674,634,"""Jimmy R Brown""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kiowa County Sheriff - REP,county_wide_contest,in_progress,1,674,634,"""Bryan Williams""",114,0.03000000,0,0,0,0,0,0,0,1.03905000,0,44,44
Kiowa County Treasurer - REP,opportunistic_benefits,not_auditable,1,674,634,"""Diana Flory""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kit Carson County Assessor - DEM,opportunistic_benefits,not_auditable,1,1991,224,"""Abbey Mullis""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kit Carson County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,1991,1767,"""Susan Corliss""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kit Carson County Commissioner - District 2 - REP,opportunistic_benefits,not_auditable,1,1991,1767,"""Cory Wall""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kit Carson County Coroner - REP,opportunistic_benefits,not_auditable,1,1991,1767,"""Randy B. Gorton""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kit Carson County Sheriff - REP,opportunistic_benefits,not_auditable,1,1991,1767,"""Travis Belden""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Kit Carson County Treasurer - REP,opportunistic_benefits,in_progress,1,1991,1767,"""Pamela J. Mills""",1215,0.03000000,0,0,0,0,0,0,0,1.03905000,0,12,12
Kit Carson County - United States Senator - REP,county_wide_contest,in_progress,1,1991,1767,"""Ron Hanks""",389,0.03000000,0,0,0,0,0,0,0,1.03905000,0,38,38
Lake County Assessor - DEM,opportunistic_benefits,not_auditable,1,1232,656,"""Miguel Martinez""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lake County Assessor - REP,opportunistic_benefits,not_auditable,1,1232,576,"""Stephanie McBride""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lake County Clerk and Recorder - DEM,opportunistic_benefits,not_auditable,1,1232,656,"""Tracey Lauritzen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lake County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,1232,576,"""Kristol Hewlett""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lake County Commissioner District 1 - DEM,opportunistic_benefits,not_auditable,1,1232,656,"""Kayla Marcella""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lake County Coroner - DEM,opportunistic_benefits,not_auditable,1,1232,656,"""Alexander Krieg""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lake County - Representative to the 118th United States Congress - District 7 - REP,county_wide_contest,in_progress,1,1232,576,"""Erik Aadland""",151,0.03000000,0,0,0,0,0,0,0,1.03905000,0,60,60
Lake County Sheriff - DEM,opportunistic_benefits,not_auditable,1,1232,656,"""Hal Edwards""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lake County Sheriff - REP,opportunistic_benefits,in_progress,1,1232,576,"""Heath Speckman""",416,0.03000000,0,0,0,0,0,0,0,1.03905000,0,22,22
Lake County Treasurer - DEM,opportunistic_benefits,not_auditable,1,1232,656,"""Padraic D Smith""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County Assessor - DEM,opportunistic_benefits,not_auditable,1,17201,5483,"""Carrie Woodson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County Commissioner District 1 - DEM,opportunistic_benefits,not_auditable,1,17201,5483,"""Clyde Church""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County Commissioner District 1 - REP,opportunistic_benefits,not_auditable,1,17201,11718,"""Brad Blake""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County Coroner - REP,opportunistic_benefits,not_auditable,1,17201,11718,"""Jann Smith""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County Sheriff - DEM,opportunistic_benefits,not_auditable,1,17201,5483,"""Sean Smith""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County Treasurer - DEM,opportunistic_benefits,not_auditable,1,17201,5483,"""Allison Aichele""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Plata County - United States Senator - REP,county_wide_contest,in_progress,1,17201,11718,"""Joe O'Dea""",1024,0.03000000,0,0,0,0,0,0,0,1.03905000,0,123,123
Larimer County Assessor - DEM,opportunistic_benefits,not_auditable,1,80787,34982,"""Bob Overbeck""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Assessor - REP,opportunistic_benefits,not_auditable,1,80787,45805,"""David Eisenbraun""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Clerk and Recorder - DEM,opportunistic_benefits,not_auditable,1,80787,34982,"""Toni Baker""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,80787,45805,"""Angela Myers""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Commissioner - District 1 - DEM,opportunistic_benefits,not_auditable,1,80787,34982,"""John Kefalas""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Commissioner - District 1 - REP,opportunistic_benefits,not_auditable,1,80787,45805,"""Justin Smith""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Coroner - DEM,opportunistic_benefits,not_auditable,1,80787,34982,"""Stephen Hanks""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Coroner - REP,opportunistic_benefits,not_auditable,1,80787,45805,"""Matt Canaga""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Sheriff - REP,county_wide_contest,in_progress,1,80787,45805,"""John J. Feyen""",6562,0.03000000,0,0,0,0,0,0,0,1.03905000,0,90,90
Larimer County Surveyor - REP,opportunistic_benefits,not_auditable,1,80787,45805,"""Tom Donnelly""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Treasurer - REP,opportunistic_benefits,not_auditable,1,80787,45805,"""Irene Josey""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Las Animas County Assessor - REP,opportunistic_benefits,not_auditable,1,4214,2005,"""Jodi M Amato""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Las Animas County Clerk and Recorder - DEM,county_wide_contest,in_progress,1,4214,2209,"""Henry ""Smokey"" Guzzo Jr""",285,0.03000000,0,0,0,0,0,0,0,1.03905000,0,108,108
Las Animas County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,4214,2005,"""Karrie Apple""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Las Animas County Commissioner District 3 - REP,opportunistic_benefits,not_auditable,1,4214,2005,"""Tony Calvin Hass""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Las Animas County Coroner - REP,opportunistic_benefits,not_auditable,1,4214,2005,"""Dominic ""Junie"" Verquer""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Las Animas County Sheriff - DEM,opportunistic_benefits,not_auditable,1,4214,2209,"""Derek J Navarette""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Las Animas County Sheriff - REP,opportunistic_benefits,not_auditable,1,4214,2005,"""Nicholas ""Nick"" Mattorano""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Las Animas County Treasurer - DEM,opportunistic_benefits,not_auditable,1,4214,2209,"""Donna J Leonetti""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Las Animas County - United States Senator - REP,county_wide_contest,in_progress,1,4214,2005,"""Ron Hanks""",197,0.03000000,0,0,0,0,0,0,0,1.03905000,0,156,156
Lincoln County Assessor - REP,opportunistic_benefits,not_auditable,1,1413,1243,"""Jeremiah Higgins""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lincoln County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,1413,1243,"""Corinne M. Lengel""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lincoln County Commissioner District 1 - REP,county_wide_contest,in_progress,1,1413,1243,"""Wayne E. Ewing""",448,0.03000000,0,0,0,0,0,0,0,1.03905000,0,23,23
Lincoln County Coroner - REP,opportunistic_benefits,not_auditable,1,1413,1243,"""Andrew S. Lorensen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lincoln County Sheriff - REP,opportunistic_benefits,not_auditable,1,1413,1243,"""Tom Nestor""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Lincoln County Treasurer - REP,opportunistic_benefits,not_auditable,1,1413,1243,"""James R. (Jim) Covington""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Logan County Assessor - REP,opportunistic_benefits,not_auditable,1,4919,4084,"""Peggy Michaels""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Logan County Clerk and Recorder - REP,opportunistic_benefits,not_auditable,1,4919,4084,"""Pamela M. Bacon""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Logan County Commissioner District 3 - REP,opportunistic_benefits,not_auditable,1,4919,4084,"""Jerry Sonnenberg""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Logan County Coroner - REP,opportunistic_benefits,not_auditable,1,4919,4084,"""David W. Tennant""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Logan County Sheriff - REP,opportunistic_benefits,not_auditable,1,4919,4084,"""Brett Lane Powell""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Logan County - State Representative - District 63 - REP,county_wide_contest,in_progress,1,4919,4084,"""Richard Holtorf""",2011,0.03000000,0,0,0,0,0,0,0,1.03905000,0,18,18
Logan County Treasurer - REP,opportunistic_benefits,not_auditable,1,4919,4084,"""Patricia Bartlett""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Mesa County Assessor - REP,opportunistic_benefits,not_auditable,1,45418,35803,"""Brent Goff""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
