contest_name,choice,votes
Park County Coroner - DEM,Gwendolyn Kay Morgan,1306
Park County Coroner - REP,David E Kintz Jr,2804
Park County Sheriff - DEM,Evan Cuthbert,1294
Park County Sheriff - REP,Tom McGraw,2785
Park County Surveyor - REP,Jack Kirby,2744
Park County Treasurer - DEM,Jim Stockbridge,1374
Park County Treasurer - REP,Amy Flint,2785
Phillips County Assessor - REP,Douglas D. Kamery,849
Phillips County Clerk and Recorder - REP,"Madene ""Beth"" Zilla",919
Phillips County Commissioner - District 1 - REP,Terry L. Hofmeister,893
Phillips County Sheriff - REP,Thomas C. Elliott,833
Phillips County Treasurer - REP,Steve Young,762
Phillips County - United States Senator - REP,Ron Hanks,590
Phillips County - United States Senator - REP,Joe O'Dea,389
Phillips County - United States Senator - REP,Daniel Hendricks,0
Pitkin County Sheriff,Joe DiSalvo,2912
Pitkin County Sheriff,Michael Buglione,1917
Pitkin County Sheriff,Michael J. Buysse,296
Pitkin County - United States Senator - REP,Joe O'Dea,996
Pitkin County - United States Senator - REP,Ron Hanks,505
Pitkin County - United States Senator - REP,Daniel Hendricks,1
Prowers County Assessor - REP,Andy Wyatt,1627
Prowers County Clerk and Recorder - REP,Jana Coen,1867
Prowers County Commissioner District 2 - REP,Ron Cook,1734
Prowers County Coroner - REP,Thomas Dunagan,1385
Prowers County Coroner - REP,Jacqueline Parker,829
Prowers County Sheriff - REP,Sam Zordel,1807
Prowers County Treasurer - REP,Judy L. Wittman,1842
Pueblo County Assessor - DEM,Frank R. Beltran,16510
Pueblo County Assessor - REP,J. Angel Lewis,13878
Pueblo County Clerk and Recorder - DEM,Candace Rivera,13076
Pueblo County Clerk and Recorder - DEM,"Gilbert ""Bo"" Ortiz",5518
Pueblo County Clerk and Recorder - REP,Nathan Baxter,9446
Pueblo County Clerk and Recorder - REP,Sarina Adame,6375
Pueblo County Commissioner - District 3 - DEM,Roxy Pignanelli,9507
Pueblo County Commissioner - District 3 - DEM,Michael Schuster,8184
Pueblo County Commissioner - District 3 - REP,Zach Swearingen,14207
Pueblo County Coroner - DEM,Zolanye McCulley-Bachicha,16638
Pueblo County Coroner - REP,Brian Cotter,14463
Pueblo County Sheriff - DEM,David J. Lucero,16549
Pueblo County Sheriff - REP,Joey Musso,14110
Pueblo County Surveyor - DEM,Randy Reeves,16506
Pueblo County Treasurer - DEM,Kim Archuletta,9857
Pueblo County Treasurer - DEM,Del Olivas,8361
Pueblo County Treasurer - REP,Michelle M. Gray,13984
Regent of the University of Colorado - Congressional District 1 - DEM,Wanda L. James,45617
Regent of the University of Colorado - Congressional District 1 - DEM,Johnnie Nguyen,43334
Regent of the University of Colorado - Congressional District 1 - REP,Amy Naes,19386
Regent of the University of Colorado - Congressional District 4 - DEM,Jack Barrington,43143
Regent of the University of Colorado - Congressional District 4 - REP,Frank McNulty,97031
Regent of the University of Colorado - Congressional District 5 - DEM,Ron Casados,43335
Regent of the University of Colorado - Congressional District 5 - REP,Ken Montera,78837
Regent of the University of Colorado - Congressional District 8 - DEM,Yolanda Ortega,23230
Regent of the University of Colorado - Congressional District 8 - DEM,Rosanna Reyes,18274
Regent of the University of Colorado - Congressional District 8 - REP,Mark VanDriel,25929
Regent of the University of Colorado - Congressional District 8 - REP,Eric Rinard,23393
Representative to the 118th United States Congress - District 1 - DEM,Diana DeGette,79391
Representative to the 118th United States Congress - District 1 - DEM,Neal Walia,18472
Representative to the 118th United States Congress - District 1 - REP,Jennifer Qualteri,18568
Representative to the 118th United States Congress - District 2 - DEM,Joe Neguse,91776
Representative to the 118th United States Congress - District 2 - REP,Marshall Dawson,43141
Representative to the 118th United States Congress - District 3 - DEM,Soledad Sandoval Tafoya,20250
Representative to the 118th United States Congress - District 3 - DEM,Adam Frisch,19284
Representative to the 118th United States Congress - District 3 - DEM,Alex Walker,7315
Representative to the 118th United States Congress - District 3 - REP,Lauren Boebert,85305
Representative to the 118th United States Congress - District 3 - REP,Don Coram,43369
Representative to the 118th United States Congress - District 4 - DEM,Ike McCorkle,42238
Representative to the 118th United States Congress - District 4 - REP,Ken Buck,90069
Representative to the 118th United States Congress - District 4 - REP,Robert Lewis,31585
Representative to the 118th United States Congress - District 5 - DEM,David Torres,24410
Representative to the 118th United States Congress - District 5 - DEM,Michael C Colombe,20235
Representative to the 118th United States Congress - District 5 - REP,Doug Lamborn,46178
Representative to the 118th United States Congress - District 5 - REP,Dave Williams,32669
Representative to the 118th United States Congress - District 5 - REP,Rebecca Keltie,12631
Representative to the 118th United States Congress - District 5 - REP,Andrew Heaton,6121
Representative to the 118th United States Congress - District 6 - DEM,Jason Crow,61074
Representative to the 118th United States Congress - District 6 - REP,Steven Monahan,47556
Representative to the 118th United States Congress - District 7 - DEM,Brittany Pettersen,71493
Representative to the 118th United States Congress - District 7 - REP,Erik Aadland,43175
Representative to the 118th United States Congress - District 7 - REP,Tim Reichert,32439
Representative to the 118th United States Congress - District 7 - REP,Laurel Imer,14588
Representative to the 118th United States Congress - District 8 - DEM,Yadira Caraveo,38837
Representative to the 118th United States Congress - District 8 - REP,Barbara Kirkmeyer,22724
Representative to the 118th United States Congress - District 8 - REP,Jan Kulmann,13398
Representative to the 118th United States Congress - District 8 - REP,Lori A. Saine,12357
Representative to the 118th United States Congress - District 8 - REP,Tyler Allcorn,9743
Rio Blanco County Assessor - REP,Renae Neilson,1743
Rio Blanco County Clerk and Recorder - REP,Shawn M Luce,1734
Rio Blanco County Commissioner District 1 - REP,Douglas A Overton,1137
Rio Blanco County Commissioner District 1 - REP,Virginia L Love,1020
Rio Blanco County Commissioner District 2 - REP,Jennifer O'Hearon,1449
Rio Blanco County Coroner - REP,Laura L. Smith,1650
Rio Blanco County Sheriff - REP,Anthony L Mazzola,1165
Rio Blanco County Sheriff - REP,Richard E Garner,1018
Rio Blanco County Surveyor - REP,Jonathan Leif Joy,1792
Rio Blanco County Treasurer - REP,Rhonna Waldref,1760
Rio Grande County Assessor - REP,J.J. Mondragon,1765
Rio Grande County Clerk and Recorder - REP,Cindy Hill,1816
Rio Grande County Commissioner District 2 - REP,Tyler Ratzlaff,1407
Rio Grande County Commissioner District 2 - REP,John Noffsker,609
Rio Grande County Coroner - REP,Stephen Hunzeker,1748
Rio Grande County - Representative to the 118th United States Congress - District 3 - DEM,Soledad Sandoval Tafoya,413
Rio Grande County - Representative to the 118th United States Congress - District 3 - DEM,Adam Frisch,292
Rio Grande County - Representative to the 118th United States Congress - District 3 - DEM,Alex Walker,132
Rio Grande County Sheriff - REP,Anne M. Robinson,1746
Routt County Assessor - REP,Gary Peterson,1818
Routt County Commissioner - District 3 - DEM,Sonja Macys,2550
Routt County Commissioner - District 3 - REP,Kathi Meyer,1820
Routt County Coroner - REP,Mitch Locke,1854
Routt County Sheriff - DEM,Doug Scherar,2476
Routt County Sheriff - REP,Garrett Wiggins,1913
Routt County Treasurer - REP,Lane Iacovetto,1964
Routt County - United States Senator - REP,Joe O'Dea,1429
Routt County - United States Senator - REP,Ron Hanks,1111
Routt County - United States Senator - REP,Daniel Hendricks,0
Saguache County Assessor - DEM,Peter Peterson,583
Saguache County Clerk and Recorder - REP,Trish Gilbert,646
Saguache County Commissioner District 3 - DEM,Liza Marron,596
Saguache County Commissioner District 3 - REP,Jeff Phillips,597
Saguache County Coroner - DEM,Tom Perrin,643
Saguache County Sheriff - REP,Dan Warwick,598
Saguache County Treasurer - REP,Regina Swartz,609
Saguache County - United States Senator - REP,Ron Hanks,405
Saguache County - United States Senator - REP,Joe O'Dea,306
Saguache County - United States Senator - REP,Daniel Hendricks,1
San Miguel County Clerk and Recorder - DEM,Stephannie Van Damme,741
San Miguel County Commissioner - District 2 - DEM,Lance Waring,713
San Miguel County Coroner - DEM,Emil Sante,761
San Miguel County Sheriff - DEM,William S. Masters,736
San Miguel County Surveyor - DEM,J. David Foley,750
San Miguel County Treasurer - DEM,Brandi R. Hatfield,715
San Miguel County - United States Senator - REP,Joe O'Dea,521
San Miguel County - United States Senator - REP,Ron Hanks,338
San Miguel County - United States Senator - REP,Daniel Hendricks,0
Secretary of State - DEM,Jena Griswold,510344
Secretary of State - REP,Pam Anderson,268572
Secretary of State - REP,Tina Peters,180014
Secretary of State - REP,Mike O'Donnell,175112
Sedgwick County Assessor - REP,Eva M. Contreras,462
Sedgwick County Clerk and Recorder - REP,Christy M. Beckman,468
Sedgwick County Commissioner - District 1 - REP,Dr. Ronald Berges,437
Sedgwick County Coroner - REP,Tasha Harris,461
Sedgwick County Sheriff - REP,Matthew Crowder,410
Sedgwick County - State Representative - District 63 - REP,Richard Holtorf,301
Sedgwick County - State Representative - District 63 - REP,Jessie Vance,166
Sedgwick County Treasurer - REP,Lori L. Ehmke,481
State Board of Education Member - At Large - DEM,Kathy Plomer,488869
State Board of Education Member - At Large - REP,Dan Maloit,498286
State Board of Education Member - Congressional District 5 - DEM,Joseph Shelton,43632
State Board of Education Member - Congressional District 5 - REP,Steven J. Durham,80167
State Board of Education Member - Congressional District 6 - DEM,Rebecca McClellan,58303
State Board of Education Member - Congressional District 6 - REP,Molly Lamar,48888
State Board of Education Member - Congressional District 8 - DEM,Rhonda Solis,41776
State Board of Education Member - Congressional District 8 - REP,Peggy Propst,29155
State Board of Education Member - Congressional District 8 - REP,Cody M. LeBlanc,23052
State Representative - District 10 - DEM,Edie Hooton,12451
State Representative - District 10 - REP,William B. DeOreo,1361
State Representative - District 11 - DEM,Karen McCormick,11578
State Representative - District 11 - REP,Tara Menza,5098
State Representative - District 12 - DEM,Tracey Bernett,15130
State Representative - District 12 - REP,Anya Kirvan,3876
State Representative - District 13 - DEM,Julie McCluskie,8741
State Representative - District 13 - REP,David Buckley,8820
State Representative - District 14 - DEM,Rob Rogers,6322
State Representative - District 14 - REP,Rose Pugliese,8898
State Representative - District 14 - REP,Joe Woyte,7713
State Representative - District 15 - DEM,Alvin Sexton,4623
State Representative - District 15 - REP,Scott T. Bottoms,8722
State Representative - District 16 - DEM,Stephanie Vigil,6785
State Representative - District 16 - REP,Dave Donelson,8538
State Representative - District 17 - DEM,Regina English,2387
State Representative - District 17 - DEM,Mischa Smith,2035
State Representative - District 17 - REP,Rachel Inez Stovall,3499
State Representative - District 18 - DEM,Marc Snyder,7708
State Representative - District 18 - REP,Shana Black,7329
State Representative - District 18 - REP,Summer Groubert,3498
State Representative - District 19 - DEM,Jennifer Lea Parenti,7566
State Representative - District 19 - REP,Dan Woog,7996
State Representative - District 1 - DEM,Javier Mabrey,7305
State Representative - District 1 - REP,Guillermo Diaz,3395
State Representative - District 20 - DEM,Tracey Johnson,4682
State Representative - District 20 - REP,Don Wilson,15744
State Representative - District 21 - DEM,Kolten Montgomery,3481
State Representative - District 21 - REP,Mary Bradfield,4187
State Representative - District 21 - REP,Karl O'Brian Dent Sr.,2220
State Representative - District 22 - DEM,Blake Garner,5512
State Representative - District 22 - REP,Kenneth G DeGraaf,11302
State Representative - District 23 - DEM,Monica Irasema Duran,9716
State Representative - District 23 - REP,Fred Clifford,6920
State Representative - District 24 - DEM,Lindsey N. Daugherty,9711
State Representative - District 24 - REP,Bill Patterson,9396
State Representative - District 25 - DEM,Tammy Story,9693
State Representative - District 25 - REP,Colin Larson,9193
State Representative - District 25 - REP,Dede Wagner,4416
State Representative - District 26 - DEM,Meghan Lukens,6157
State Representative - District 26 - REP,Savannah Wolfson,5999
State Representative - District 26 - REP,Glenn Lowe III,3756
State Representative - District 27 - DEM,Brianna Titone,9586
State Representative - District 27 - REP,Christina Carlino,8507
State Representative - District 28 - DEM,Leanne Emm,7950
State Representative - District 28 - REP,Dan Montoya,8739
State Representative - District 29 - DEM,Shannon Bird,8991
State Representative - District 29 - REP,Vanessa DeMott,6888
State Representative - District 2 - DEM,Steven Woodrow,14067
State Representative - District 2 - REP,Stephanie Wheeler,3953
State Representative - District 30 - DEM,Chris Kennedy,8294
State Representative - District 30 - REP,Russ Carter,5412
State Representative - District 31 - DEM,Said Sharbini,4859
State Representative - District 31 - REP,Heidi Pitchforth,3552
State Representative - District 32 - DEM,Dafna Michaelson Jenet,4051
State Representative - District 32 - REP,Justin Brown,3157
State Representative - District 33 - DEM,William Lindstedt,9968
State Representative - District 33 - REP,Stacie Dougherty,8076
State Representative - District 34 - DEM,Jenny Willford,4679
State Representative - District 34 - DEM,Sam Nizam,3294
State Representative - District 34 - REP,Kevin Allen,5719
State Representative - District 35 - DEM,Adrienne Benavidez,5476
State Representative - District 35 - REP,Craig Jones,2759
State Representative - District 36 - DEM,Mike Weissman,4620
State Representative - District 36 - REP,William Walters,3001
State Representative - District 37 - DEM,Ruby Dickson,7730
State Representative - District 37 - REP,Paul Archer,7802
State Representative - District 38 - DEM,David Ortiz,9757
State Representative - District 38 - REP,Jaylen Mosqueira,9678
State Representative - District 39 - DEM,Eric Brody,6406
State Representative - District 39 - REP,Brandi Bradley,12660
State Representative - District 3 - DEM,Meg Froelich,8028
State Representative - District 3 - REP,Marla Fernandez,4386
State Representative - District 40 - DEM,Naquetta Ricks,7124
State Representative - District 40 - REP,Le Sellers,5475
State Representative - District 41 - DEM,Iman M. Jodeh,7935
State Representative - District 41 - REP,Stephanie Hancock,4687
State Representative - District 42 - DEM,Mandy Lindsay,2980
State Representative - District 42 - DEM,Gail Pough,2118
State Representative - District 42 - REP,Cory Parella,2048
State Representative - District 43 - DEM,Robert Bob Marshall,7659
State Representative - District 43 - REP,Kurt Huffman,7423
State Representative - District 43 - REP,Robin Webb,4770
State Representative - District 44 - DEM,Bob Henry,5137
State Representative - District 44 - REP,Anthony Hartsook,7361
State Representative - District 44 - REP,Terry Dodd,4388
State Representative - District 45 - DEM,Ruby Martinez,5830
State Representative - District 45 - REP,Lisa Frizell,8498
State Representative - District 45 - REP,Bill Jack,6658
State Representative - District 46 - DEM,Tisha Lyn Mauro,6127
State Representative - District 46 - DEM,Jason A. Munoz,5042
State Representative - District 46 - REP,Jonathan Ambler,7675
State Representative - District 47 - DEM,Edwin Dean Ormiston,5934
State Representative - District 47 - REP,Ty Winter,11395
State Representative - District 48 - DEM,Spring Erickson,4079
State Representative - District 48 - REP,Gabe Evans,6394
State Representative - District 48 - REP,Terry Lee Robert DeGroot,2710
State Representative - District 49 - DEM,Judy Amabile,13667
State Representative - District 49 - REP,Kathryn Lehr,5411
State Representative - District 49 - REP,John A. Caldwell,4113
State Representative - District 4 - DEM,Serena Gonzales-Gutierrez,10207
State Representative - District 4 - REP,Jack Daus,1765
State Representative - District 50 - DEM,Mary Young,2860
State Representative - District 50 - REP,Ryan Gonzalez,3757
State Representative - District 51 - REP,Hugh McKean,7741
State Representative - District 51 - REP,Austin Hein,6089
State Representative - District 52 - DEM,Cathy Kipp,9378
State Representative - District 52 - REP,"Deborah ""Dee Dee"" Vicino",7188
State Representative - District 53 - DEM,Andrew Boesenecker,7782
State Representative - District 53 - REP,Donna Walter,3664
State Representative - District 54 - DEM,AliceMarie Slaven-Emond,4198
State Representative - District 54 - REP,Matt Soper,16400
State Representative - District 55 - DEM,Damon Davis,5215
State Representative - District 55 - REP,Rick Taggart,9789
State Representative - District 55 - REP,Trish Weber,8787
State Representative - District 56 - DEM,Kathleen J. Conway,3620
State Representative - District 56 - REP,Rod Bockenfeld,16046
State Representative - District 57 - DEM,Elizabeth Velasco,2398
State Representative - District 57 - DEM,"Colin ""Cole"" Buerger",1375
State Representative - District 57 - REP,Perry Will,8219
State Representative - District 58 - DEM,Kevin Stanley Kuns,6167
State Representative - District 58 - REP,Marc Catlin,14707
State Representative - District 59 - DEM,Barbara McLachlan,7289
State Representative - District 59 - REP,Shelli Shaw,11621
State Representative - District 5 - DEM,Alex Valdez,8040
State Representative - District 5 - REP,Johnnie Johnson,1289
State Representative - District 60 - DEM,Kathryn Green,5941
State Representative - District 60 - REP,Stephanie Luck,14815
State Representative - District 61 - DEM,Eliza Hamrick,7387
State Representative - District 61 - REP,Dave Woolever,8586
State Representative - District 62 - DEM,Matthew Martinez,8216
State Representative - District 62 - REP,Carol Riggenbach,4134
State Representative - District 62 - REP,Ryan G. Williams,2573
State Representative - District 63 - REP,Richard Holtorf,8654
State Representative - District 63 - REP,Jessie Vance,3660
State Representative - District 64 - DEM,Richard Webster,5035
State Representative - District 64 - REP,Ryan Armagost,10714
State Representative - District 65 - DEM,Lisa Chollet,5505
State Representative - District 65 - REP,Mike Lynch,12025
State Representative - District 6 - DEM,Elisabeth Epps,9201
State Representative - District 6 - DEM,Katie March,8105
State Representative - District 6 - REP,Donald D. Howell,2055
State Representative - District 7 - DEM,Jennifer Bacon,6377
State Representative - District 8 - DEM,Leslie Herod,14570
State Representative - District 8 - REP,Hilleary Waters,1494
State Representative - District 9 - DEM,Emily Sirota,10731
State Representative - District 9 - REP,Tom Cowhick,3201
State Senator - District 11 - DEM,Tony Exum,4911
State Senator - District 11 - DEM,Yolanda L. Avila,4174
State Senator - District 11 - REP,Dennis Hisey,8987
State Senator - District 15 - DEM,Janice Marchman,16731
State Senator - District 15 - REP,Rob Woodward,20107
State Senator - District 1 - REP,Byron Pelton,23392
State Senator - District 20 - DEM,Lisa A. Cutter,17479
State Senator - District 20 - REP,Tim Walsh,17706
State Senator - District 22 - DEM,Jessie Danielson,16501
State Senator - District 22 - REP,Colby Drechsel,10272
State Senator - District 24 - DEM,Kyle Mullica,11565
State Senator - District 24 - REP,Courtney Potter,9679
State Senator - District 25 - DEM,Faith Winter,16927
State Senator - District 25 - REP,Melody Peotter,12102
State Senator - District 27 - DEM,Tom Sullivan,13240
State Senator - District 27 - REP,Tom Kim,422
State Senator - District 27 - REP,JulieMarie A. Shepherd Macklin,304
State Senator - District 30 - DEM,Braeden Miguel,13350
State Senator - District 30 - REP,Kevin Van Winkle,19982
State Senator - District 32 - DEM,Robert Rodriguez,18346
State Senator - District 32 - REP,Dean Flanders,5565
State Senator - District 34 - DEM,Julie C. Gonzales,17522
State Senator - District 35 - DEM,Travis Star Nelson,8778
State Senator - District 35 - REP,Rod Pelton,29362
State Senator - District 3 - DEM,Nick Hinrichsen,16196
State Senator - District 3 - REP,Stephen A. Varela,14121
State Senator - District 4 - DEM,Jeff Ravage,13898
State Senator - District 4 - REP,Mark Baisley,27037
State Senator - District 7 - DEM,David C. Stahlke,8728
State Senator - District 7 - REP,Janice Rich,28089
State Senator - District 8 - DEM,Dylan Roberts,12838
State Senator - District 8 - REP,Matt Solomon,13724
State Senator - District 9 - DEM,Arik Dougherty,11044
State Senator - District 9 - REP,Paul Lundeen,20470
State Senator - District 9 - REP,Lynda Zamora Wilson,10378
State Treasurer - DEM,Dave Young,499118
State Treasurer - REP,Lang Sias,502083
Summit County Assessor - DEM,Lisa M. Eurich,1938
Summit County Assessor - DEM,Frank Celico,1383
Summit County Clerk and Recorder - DEM,Stacey Nell,3152
Summit County Commissioner - District 1 - DEM,Elisabeth Lawrence,3098
Summit County Commissioner - District 1 - REP,Allen Bacher,1440
Summit County Coroner - DEM,Amber Flenniken,3100
Summit County Sheriff - DEM,Jaime FitzSimons,3120
Summit County Surveyor - DEM,Richard Ferris,3073
Summit County Treasurer - DEM,Kathleen Neel,1878
Summit County Treasurer - DEM,Ryne J. Scholl,1585
Teller County Assessor - REP,Carol Kittelson,4343
Teller County Clerk and Recorder - REP,Stephanie Kees,4353
Teller County Commissioner District 2 - DEM,Dennis F. Luttrell,1692
Teller County Commissioner District 2 - REP,Bob Campbell,4382
Teller County Coroner - REP,Stephen W. Tomsky,4387
Teller County Sheriff - REP,Jason Mikesell,4517
Teller County Surveyor - REP,Eric Simonson,4374
Teller County Treasurer - REP,Mark Czelusta,4341
Teller County - United States Senator - REP,Ron Hanks,2879
Teller County - United States Senator - REP,Joe O'Dea,2370
Teller County - United States Senator - REP,Daniel Hendricks,5
United States Senator - DEM,Michael Bennet,516861
United States Senator - REP,Joe O'Dea,229438
United States Senator - REP,Ron Hanks,188293
United States Senator - REP,Certified Write-in,286
United States Senator - REP,Daniel Hendricks,238
United States Senator - REP,Unqualified Write-in,0
Washington County Assessor - REP,Hali Thompson,1402
Washington County Clerk and Recorder - REP,Annie Kuntz ,1418
Washington County Commissioner - District 1 - REP,Gisele Jefferson,1187
Washington County Commissioner - District 1 - REP,Sean Kennedy,524
Washington County Coroner - REP,Dallas E Bowin ,1519
Washington County Sheriff - REP,Robbie Furrow,1332
Washington County Sheriff - REP,Jose Pena,368
Washington County Treasurer - REP,Michelle L Swan,1419
Washington County - United States Senator - REP,Ron Hanks,870
Washington County - United States Senator - REP,Joe O'Dea,742
Washington County - United States Senator - REP,Daniel Hendricks,0
Weld County Assessor - REP,Brenda Dones,31300
Weld County Clerk and Recorder - REP,Carly S. Koppes,33070
Weld County Commissioner - At-Large - REP,Kevin Ross,22871
Weld County Commissioner - At-Large - REP,Elijah Hatch,13800
Weld County Commissioner District 2 - REP,Scott James,12191
Weld County Sheriff - REP,Steve Reams,33090
Weld County - United States Senator - REP,Joe O'Dea,19632
Weld County - United States Senator - REP,Ron Hanks,18443
Weld County - United States Senator - REP,Daniel Hendricks,25
Yuma County Assessor - REP,Cindy  Taylor ,2070
Yuma County Clerk and Recorder - REP,Beverly A Wenger ,2115
Yuma County Commissioner - District 1 - REP,Adam Gates,1668
Yuma County Commissioner - District 1 - REP,Jamie Unger,643
Yuma County Coroner - REP,Javan Jones,2109
Yuma County Sheriff - REP,Todd Combs,1602
Yuma County Sheriff - REP,Curtis Witte,796
Yuma County Treasurer - REP,Chrystal Hammond,2018
Yuma County - United States Senator - REP,Ron Hanks,1201
Yuma County - United States Senator - REP,Joe O'Dea,1037
Yuma County - United States Senator - REP,Daniel Hendricks,0
