"scanner_id","batch_id","record_id","imprinted_id","ballot_type","storage_location","cvr_number","audited"
2,256,20,"2-256-20","RE1","Box 5",6395,"Yes"
2,263,9,"2-263-9","RE1","Box 5",6559,"Yes"
2,266,7,"2-266-7","CC","Box 5",6632,"Yes"
2,270,7,"2-270-7","CC","Box 5",6732,"Yes"
2,272,1,"2-272-1","RE2","Box 5",6776,"Yes"
2,285,4,"2-285-4","CC","Box 6",7104,"Yes"
2,291,15,"2-291-15","RE1","Box 6",7265,"Yes"
2,292,4,"2-292-4","FLO1","Box 6",7279,"Yes"
2,302,6,"2-302-6","RE1","Box 6",7531,"Yes"
2,304,21,"2-304-21","CC","Box 6",7596,"Yes"
2,308,16,"2-308-16","RE1","Box 6",7691,"Yes"
2,311,14,"2-311-14","CC","Box 6",7764,"Yes"
2,312,15,"2-312-15","CC","Box 6",7790,"Yes"
2,315,25,"2-315-25","CC","Box 6",7875,"Yes"
2,319,10,"2-319-10","PPRD-PWD","Box 6",7960,"Yes"
2,320,9,"2-320-9","CC","Box 6",7984,"Yes"
2,322,7,"2-322-7","CC","Box 6",8032,"Yes"
2,325,10,"2-325-10","RE1","Box 6",8110,"Yes"
2,331,20,"2-331-20","PPRD","Box 6",8270,"Yes"
2,337,20,"2-337-20","RE3","Box 7",8420,"Yes"
2,349,4,"2-349-4","RE1","Box 7",8704,"Yes"
2,364,9,"2-364-9","RE1","Box 7",9084,"Yes"
2,372,7,"2-372-7","CC","Box 7",9282,"Yes"
2,372,9,"2-372-9","CC","Box 7",9284,"Yes"
2,378,14,"2-378-14","CC","Box 7",9438,"Yes"
2,389,1,"2-389-1","RE1","Box 7",9701,"Yes"
2,389,16,"2-389-16","RE3","Box 7",9716,"Yes"
2,392,11,"2-392-11","CC","Box 7",9786,"Yes"
2,393,7,"2-393-7","PPRD-PWD","Box 7",9807,"Yes"
2,402,6,"2-402-6","RE1","Box 8",10031,"Yes"
2,403,8,"2-403-8","CC","Box 8",10058,"Yes"
2,409,3,"2-409-3","RE1","Box 8",10203,"Yes"
2,409,8,"2-409-8","RE1","Box 8",10208,"Yes"
2,423,17,"2-423-17","RE2","Box 8",10567,"Yes"
2,427,10,"2-427-10","RE1","Box 8",10660,"Yes"
2,431,23,"2-431-23","CC","Box 8",10770,"Yes"
2,433,13,"2-433-13","FLO1","Box 8",10813,"Yes"
2,434,21,"2-434-21","RE1","Box 8",10845,"Yes"
2,444,2,"2-444-2","CC","Box 8",11077,"Yes"
2,445,9,"2-445-9","CC","Box 8",11109,"Yes"
2,445,21,"2-445-21","CC","Box 8",11121,"Yes"
2,445,24,"2-445-24","CC","Box 8",11123,"Yes"
2,448,6,"2-448-6","RE1","Box 8",11181,"Yes"
