County,Device ID,Batch,# of Ballot Cards,Location
Eagle,100,308,25,Bin 14
Eagle,100,309,25,Bin 14
Eagle,100,310,25,Bin 14
Eagle,100,311,25,Bin 14
Eagle,100,312,25,Bin 14
Eagle,100,313,23,Bin 14
Eagle,100,314,25,Bin 14
Eagle,100,315,25,Bin 14
Eagle,100,316,25,Bin 14
Eagle,100,317,25,Bin 14
Eagle,100,318,25,Bin 15
Eagle,100,319,13,Bin 15
Eagle,100,320,14,Bin 15
Eagle,100,321,25,Bin 15
Eagle,100,322,25,Bin 15
Eagle,100,323,25,Bin 15
Eagle,100,324,25,Bin 15
Eagle,100,325,25,Bin 15
Eagle,100,326,25,Bin 15
Eagle,100,327,25,Bin 15
Eagle,100,328,25,Bin 15
Eagle,100,329,25,Bin 15
Eagle,100,330,25,Bin 15
Eagle,100,331,25,Bin 15
Eagle,100,332,20,Bin 15
Eagle,100,333,25,Bin 15
Eagle,100,334,25,Bin 15
Eagle,100,335,25,Bin 15
Eagle,100,336,25,Bin 15
Eagle,100,337,25,Bin 15
Eagle,100,338,25,Bin 15
Eagle,100,339,25,Bin 15
Eagle,100,340,25,Bin 15
Eagle,100,341,25,Bin 15
Eagle,100,342,25,Bin 15
Eagle,100,343,9,Bin 15
Eagle,100,344,25,Bin 15
Eagle,100,345,25,Bin 16
Eagle,100,346,25,Bin 16
Eagle,100,347,25,Bin 16
Eagle,100,348,25,Bin 16
Eagle,100,349,25,Bin 16
Eagle,100,350,25,Bin 16
Eagle,100,351,7,Bin 16
Eagle,100,352,25,Bin 16
Eagle,100,353,25,Bin 16
Eagle,100,354,25,Bin 16
Eagle,100,355,25,Bin 16
Eagle,100,356,25,Bin 16
Eagle,100,357,25,Bin 16
Eagle,100,358,21,Bin 16
Eagle,100,359,25,Bin 16
Eagle,100,360,25,Bin 16
Eagle,100,361,25,Bin 16
Eagle,100,362,25,Bin 16
Eagle,100,363,25,Bin 16
Eagle,100,364,25,Bin 16
Eagle,100,365,25,Bin 16
Eagle,100,366,25,Bin 16
Eagle,100,367,24,Bin 16
Eagle,100,368,25,Bin 16
Eagle,100,369,25,Bin 16
Eagle,100,370,22,Bin 17
Eagle,100,371,25,Bin 17
Eagle,100,372,12,Bin 17
Eagle,100,373,25,Bin 17
Eagle,100,374,25,Bin 17
Eagle,100,375,25,Bin 17
Eagle,100,376,25,Bin 17
Eagle,100,377,25,Bin 17
Eagle,100,378,25,Bin 17
Eagle,100,379,3,Bin 17
Eagle,100,380,25,Bin 17
Eagle,100,381,25,Bin 17
Eagle,100,382,25,Bin 17
Eagle,100,383,25,Bin 17
Eagle,100,384,25,Bin 17
Eagle,100,385,25,Bin 17
Eagle,100,386,25,Bin 17
Eagle,100,387,25,Bin 17
Eagle,100,388,1,Bin 17
Eagle,100,389,25,Bin 17
Eagle,100,390,25,Bin 17
Eagle,100,391,25,Bin 17
Eagle,100,392,25,Bin 17
Eagle,100,393,12,Bin 17
Eagle,100,394,25,Bin 17
Eagle,100,395,25,Bin 17
Eagle,100,396,25,Bin 17
Eagle,100,397,25,Bin 17
Eagle,100,398,25,Bin 17
Eagle,100,399,25,Bin 17
Eagle,100,400,17,Bin 18
Eagle,100,401,25,Bin 18
Eagle,100,402,25,Bin 18
Eagle,100,403,1,Bin 18
Eagle,100,404,25,Bin 18
Eagle,100,405,25,Bin 18
Eagle,100,406,25,Bin 18
Eagle,100,407,25,Bin 18
Eagle,100,408,25,Bin 18
Eagle,100,409,1,Bin 18
Eagle,100,410,25,Bin 18
Eagle,100,411,25,Bin 18
Eagle,100,412,25,Bin 18
Eagle,100,413,9,Bin 18
Eagle,100,414,25,Bin 18
Eagle,100,415,25,Bin 18
Eagle,100,416,25,Bin 18
Eagle,100,417,25,Bin 18
Eagle,100,418,25,Bin 18
Eagle,100,419,25,Bin 18
Eagle,100,420,25,Bin 18
Eagle,100,421,3,Bin 18
Eagle,100,422,22,Bin 18
Eagle,100,423,25,Bin 18
Eagle,100,424,25,Bin 18
Eagle,100,425,25,Bin 18
Eagle,100,426,25,Bin 18
Eagle,100,427,25,Bin 18
Eagle,100,428,25,Bin 18
Eagle,100,429,25,Bin 18
Eagle,100,430,15,Bin 19
Eagle,100,431,25,Bin 19
Eagle,100,432,25,Bin 19
Eagle,100,433,25,Bin 19
Eagle,100,434,25,Bin 19
Eagle,100,435,25,Bin 19
Eagle,100,436,25,Bin 19
Eagle,100,437,25,Bin 19
Eagle,100,438,25,Bin 19
Eagle,100,439,25,Bin 19
Eagle,100,440,5,Bin 19
Eagle,100,441,25,Bin 19
Eagle,100,442,25,Bin 19
Eagle,100,443,25,Bin 19
Eagle,100,444,25,Bin 19
Eagle,100,445,17,Bin 19
Eagle,100,446,25,Bin 19
Eagle,100,447,25,Bin 19
Eagle,100,448,25,Bin 19
Eagle,100,449,25,Bin 19
Eagle,100,450,25,Bin 19
Eagle,100,451,25,Bin 19
Eagle,100,452,25,Bin 19
Eagle,100,453,20,Bin 19
Eagle,100,454,25,Bin 19
Eagle,100,455,25,Bin 19
Eagle,100,456,25,Bin 20
Eagle,100,457,25,Bin 20
Eagle,100,458,25,Bin 20
Eagle,100,459,25,Bin 20
Eagle,100,460,25,Bin 20
Eagle,100,461,25,Bin 20
Eagle,100,462,24,Bin 20
Eagle,100,463,25,Bin 20
Eagle,100,464,25,Bin 20
Eagle,100,465,19,Bin 20
Eagle,100,466,25,Bin 20
Eagle,100,467,25,Bin 20
Eagle,100,468,25,Bin 20
Eagle,100,469,25,Bin 20
Eagle,100,470,25,Bin 20
Eagle,100,471,11,Bin 20
Eagle,100,472,25,Bin 20
Eagle,100,473,25,Bin 20
Eagle,100,474,25,Bin 20
Eagle,100,475,25,Bin 20
Eagle,100,476,12,Bin 21
Eagle,100,477,25,Bin 21
