name,filename,type,approx_count,size,status,timestamp,computed_hash,submitted_hash
Arapahoe,Arapahoe_2020 General Election_ Ballot Manifest.csv,manifest,3553,103343,IMPORTED,2020-11-13 16:44:05.297,A4D2F193F272C7DA7D9248A4110875E5B87B44CF27303D5D9948B696F647D616,A4D2F193F272C7DA7D9248A4110875E5B87B44CF27303D5D9948B696F647D616
Morgan,Ballot Manifest.csv,manifest,354,8852,IMPORTED,2020-11-13 16:44:17.335,EC4DF04D246865BD8CA763DE0FE517D9BE4CF528E71907D0269A218E969FFA02,EC4DF04D246865BD8CA763DE0FE517D9BE4CF528E71907D0269A218E969FFA02
Morgan,Modified_CVR_Export_20201113161945.csv,CVRs,13864,3103534,IMPORTED,2020-11-13 16:45:04.337,2CC5C329BF912977D32DA38285FA2A9736AAFFF8552037A00828335182708613,2CC5C329BF912977D32DA38285FA2A9736AAFFF8552037A00828335182708613
Yuma,Modified_CVR_Export.csv,CVRs,5033,1187438,IMPORTED,2020-11-13 16:46:01.182,DB5B6002DF3803B15A05471280BB0208A04639646E9782BBF7B2D2544ED8CC80,DB5B6002DF3803B15A05471280BB0208A04639646E9782BBF7B2D2544ED8CC80
Larimer,Larimer_2020GeneralBallotManifest.csv,manifest,2589,62424,IMPORTED,2020-11-13 16:50:12.007,134CCD581ADF2ACD843CF5098311E118918A1B3B8250265982802E9E83CFE646,134CCD581ADF2ACD843CF5098311E118918A1B3B8250265982802E9E83CFE646
Elbert,Elbert Ballot Manifest 11.03.2020 .csv,manifest,385,8879,IMPORTED,2020-11-13 16:53:42.061,E1DC279CB432414591034C129C1CE155529C4EBF39F302384790F5179FF638F0,E1DC279CB432414591034C129C1CE155529C4EBF39F302384790F5179FF638F0
Elbert,Modified_CVR_Export_20201113161529.csv,CVRs,19154,5065640,IMPORTED,2020-11-13 16:54:27.189,E164E39064F7C82350736140494835AD93C8390A581CAA315BA8DD66AC53D0DE,E164E39064F7C82350736140494835AD93C8390A581CAA315BA8DD66AC53D0DE
Adams,2020 General Adams Manifest.csv,manifest,2450,62084,IMPORTED,2020-11-13 16:56:47.696,903C5C6C168AAF4978A167E533981B86A101FD9857B4F2DFC4CF16FE976AD08A,903C5C6C168AAF4978A167E533981B86A101FD9857B4F2DFC4CF16FE976AD08A
Adams,CVR_Export_20201113162323.csv,CVRs,239429,75909090,IMPORTED,2020-11-13 17:01:06.805,3560BDDBCFB33D974EF9FE2D7698D1F9D67BCA827D92BE0B5644208E7D139DF9,3560BDDBCFB33D974EF9FE2D7698D1F9D67BCA827D92BE0B5644208E7D139DF9
Otero,2020GeneralBallotManifest.csv,manifest,392,7100,IMPORTED,2020-11-13 17:33:36.234,8E1D70058648339C43A013A392A22EA4DA10D1EFF9433BCD632F10F87AF9A7B5,8E1D70058648339C43A013A392A22EA4DA10D1EFF9433BCD632F10F87AF9A7B5
Otero,Modified_CVR_Export_20201113143440.csv,CVRs,9708,2059383,IMPORTED,2020-11-13 17:34:42.307,8C2B0878139E4C4B483DC9F50E7BFFA522587B0D4835B92FAD992EF9596ADFA9,8C2B0878139E4C4B483DC9F50E7BFFA522587B0D4835B92FAD992EF9596ADFA9
Yuma,2020 General Election Manifest.csv,manifest,258,4299,IMPORTED,2020-11-13 17:37:37.679,864D2E576D472693A9B1971CCC3ACBD89CC3DCF7F57453AB3AA8AB14BB070C2B,864D2E576D472693A9B1971CCC3ACBD89CC3DCF7F57453AB3AA8AB14BB070C2B
Washington,Nov3manifest.csv,manifest,118,3105,IMPORTED,2020-11-13 17:43:26.651,14C2854FA20207074F814AF576A6D721B04B07F0A5AD8CB19E0026F193D27CFA,14C2854FA20207074F814AF576A6D721B04B07F0A5AD8CB19E0026F193D27CFA
Broomfield,Broomfield_2020General Ballot Manifest_11132020.csv,manifest,1886,53187,IMPORTED,2020-11-13 17:59:53.95,115A2B0555E396B2AF2BB4CF368BE2AEBA373D666DF856CC1D20D6B36ACEF978,115A2B0555E396B2AF2BB4CF368BE2AEBA373D666DF856CC1D20D6B36ACEF978
Weld,Weld Ballot Manifest.csv,manifest,1698,32524,IMPORTED,2020-11-13 18:13:41.37,38B7C6B8A522DC15B62B62E8F38DF22D6D0AC633ADC8E1005239FBC582A866E7,38B7C6B8A522DC15B62B62E8F38DF22D6D0AC633ADC8E1005239FBC582A866E7
Weld,Modified_CVR_Export_20201113175206.csv,CVRs,169084,55351457,IMPORTED,2020-11-13 18:14:02.244,8954F9ED2BA03D88D37D5C80437C761FDACFD8B7D1576F8707DA6B6C6FFB8DDA,8954F9ED2BA03D88D37D5C80437C761FDACFD8B7D1576F8707DA6B6C6FFB8DDA
Adams,2020 General Adams Manifest.csv,manifest,2450,62086,IMPORTED,2020-11-13 18:16:18.772,3B80B3388B071BEB4757EEEDCA572F416AAB479F0F4E075FC431A3903D004294,3B80B3388B071BEB4757EEEDCA572F416AAB479F0F4E075FC431A3903D004294
Larimer,Modified_CVR_Export_20201113155554.csv,CVRs,226900,64211830,IMPORTED,2020-11-13 18:49:41.801,DDA586D4704C056286F0EFCF5C927612B9425F20AB0BA4843FF55422D5B56EF2,DDA586D4704C056286F0EFCF5C927612B9425F20AB0BA4843FF55422D5B56EF2
Larimer,Modified_CVR_Export_20201113155554.csv,manifest,226900,65799908,IMPORTING,2020-11-13 16:52:17.49,845F6E2205AEC7DAE25480FA36E42410E3A18B321373DA61EB9F0EB777147F6A,845F6E2205AEC7DAE25480FA36E42410E3A18B321373DA61EB9F0EB777147F6A
