county_name,contest_name,choice,votes
Denver,United States Senator,Raymon Anthony Doane,4984
Denver,United States Senator,Stephan ''Seku'' Evans,1376
Denver,United States Senator,Daniel Doyle,963
Denver,United States Senator,Bruce Lohmiller,9
Denver,United States Senator,Danny Skelly,4
Denver,United States Senator,Michael Sanchez,1
Denver,Representative to the 117th United States Congress - District 1,Diana DeGette,290197
Denver,Representative to the 117th United States Congress - District 1,Shane Bolling,72355
Denver,Representative to the 117th United States Congress - District 1,Kyle Furey,7058
Denver,Representative to the 117th United States Congress - District 1,Paul Noel Fiorino,2195
Denver,Representative to the 117th United States Congress - District 1,Jan Kok,1182
Denver,State Board of Education Member - Congressional District 1,Lisa Escarcega,286652
Denver,State Board of Education Member - Congressional District 1,Sydnnia Wulff,71601
Denver,State Board of Education Member - Congressional District 1,Alan Hayman,10216
Denver,State Board of Education Member - Congressional District 1,Zachary Laddison,1986
Denver,State Senator - District 31,Chris Hansen,71265
Denver,State Senator - District 31,Doug Townsend,21461
Denver,State Senator - District 33,James Rashad Coleman,75702
Denver,State Senator - District 33,Jerry Burton,7482
Denver,State Representative - District 1,Susan Lontine,22483
Denver,State Representative - District 1,Samantha Koch,11347
Denver,State Representative - District 2,Alec Garnett,45369
Denver,State Representative - District 2,Victoria Partridge,10935
Denver,State Representative - District 4,Serena Gonzales-Gutierrez,34501
Denver,State Representative - District 4,Grant Price,7651
Denver,State Representative - District 5,Alex Valdez,37132
Denver,State Representative - District 5,Jonathan Woodley,9203
Denver,State Representative - District 5,Joe Richardson,633
Denver,State Representative - District 6,Steven Woodrow,36302
Denver,State Representative - District 6,Bill McAleb,12711
Denver,State Representative - District 6,Jeffrey Kennedy Crowe,1508
Denver,State Representative - District 7,Jennifer Bacon,38938
Denver,State Representative - District 8,Leslie Herod,46910
Denver,State Representative - District 9,Emily Sirota,29151
Denver,State Representative - District 9,Larry L. Braig,11389
Denver,State Representative - District 9,Wes Pinchot,1223
Denver,District Attorney - 2nd Judicial District,Beth McCann,292961
Denver,District Attorney - 2nd Judicial District,William F. Robinson III,61708
Denver,Regional Transportation District Director - District A,Kate Williams,44968
Denver,Regional Transportation District Director - District A,Tim Nelson,28613
Denver,Regional Transportation District Director - District A,Kyle Bradell,12825
Denver,Regional Transportation District Director - District D,Bobby Dishell,41735
Denver,Regional Transportation District Director - District E,Paul Rosenthal,16688
Denver,Justice of the Colorado Supreme Court - Hart,Yes,275771
Denver,Justice of the Colorado Supreme Court - Hart,No,51377
Denver,Justice of the Colorado Supreme Court - Samour,Yes,261451
Denver,Justice of the Colorado Supreme Court - Samour,No,60884
Denver,Colorado Court of Appeals Judge - Tow,Yes,241379
Denver,Colorado Court of Appeals Judge - Tow,No,75078
Denver,Colorado Court of Appeals Judge - Welling,Yes,245160
Denver,Colorado Court of Appeals Judge - Welling,No,69387
Denver,District Court Judge - 2nd Judicial District - Baumann,Yes,250433
Denver,District Court Judge - 2nd Judicial District - Baumann,No,61672
Denver,District Court Judge - 2nd Judicial District - Egelhoff,Yes,238031
Denver,District Court Judge - 2nd Judicial District - Egelhoff,No,72969
Denver,District Court Judge - 2nd Judicial District - Elliff,Yes,230301
Denver,District Court Judge - 2nd Judicial District - Elliff,No,79641
Denver,District Court Judge - 2nd Judicial District - Jones,Yes,231261
Denver,District Court Judge - 2nd Judicial District - Jones,No,78352
Denver,District Court Judge - 2nd Judicial District - Vallejos,Yes,248664
Denver,District Court Judge - 2nd Judicial District - Vallejos,No,62826
Denver,District Court Judge - 2nd Judicial District/Probate - Leith,Yes,259804
Denver,District Court Judge - 2nd Judicial District/Probate - Leith,No,52501
Denver,Denver County Court Judge - Faragher,Yes,248983
Denver,Denver County Court Judge - Faragher,No,55306
Denver,Denver County Court Judge - Pallares,Yes,218050
Denver,Denver County Court Judge - Pallares,No,85292
Denver,Denver County Court Judge - Rodarte,Yes,245737
Denver,Denver County Court Judge - Rodarte,No,57313
Denver,Denver County Court Judge - Rudolph,Yes,243860
Denver,Denver County Court Judge - Rudolph,No,58370
Denver,Denver County Court Judge - Schwartz,Yes,188695
Denver,Denver County Court Judge - Schwartz,No,112692
Denver,Denver County Court Judge - Simonet,Yes,251029
Denver,Denver County Court Judge - Simonet,No,51033
Denver,Denver County Court Judge - Spahn,Yes,245060
Denver,Denver County Court Judge - Spahn,No,57007
Denver,Amendment B (CONSTITUTIONAL),Yes/For,228735
Denver,Amendment B (CONSTITUTIONAL),No/Against,106847
Denver,Amendment C (CONSTITUTIONAL),Yes/For,223783
Denver,Amendment C (CONSTITUTIONAL),No/Against,135968
Denver,Amendment 76 (CONSTITUTIONAL),No/Against,207944
Denver,Amendment 76 (CONSTITUTIONAL),Yes/For,167889
Denver,Amendment 77 (CONSTITUTIONAL),Yes/For,248861
Denver,Amendment 77 (CONSTITUTIONAL),No/Against,115874
Denver,Proposition EE (STATUTORY),Yes/For,292400
Denver,Proposition EE (STATUTORY),No/Against,86421
Denver,Proposition 113 (STATUTORY),Yes/For,275275
Denver,Proposition 113 (STATUTORY),No/Against,101142
Denver,Proposition 114 (STATUTORY),Yes/For,249877
Denver,Proposition 114 (STATUTORY),No/Against,126774
Denver,Proposition 115 (STATUTORY),No/Against,295636
Denver,Proposition 115 (STATUTORY),Yes/For,87149
Denver,Proposition 116 (STATUTORY),No/Against,206434
Denver,Proposition 116 (STATUTORY),Yes/For,172383
Denver,Proposition 117 (STATUTORY),No/Against,210691
Denver,Proposition 117 (STATUTORY),Yes/For,151341
Denver,Proposition 118 (STATUTORY),Yes/For,283592
Denver,Proposition 118 (STATUTORY),No/Against,96006
Denver,City and County of Denver Ballot Measure 2A,Yes/For,231174
Denver,City and County of Denver Ballot Measure 2A,No/Against,139682
Denver,City and County of Denver Ballot Measure 2B,Yes/For,233300
Denver,City and County of Denver Ballot Measure 2B,No/Against,138152
Denver,City and County of Denver Ballot Measure 2C,Yes/For,190324
Denver,City and County of Denver Ballot Measure 2C,No/Against,170351
Denver,City and County of Denver Ballot Measure 2D,Yes/For,268129
Denver,City and County of Denver Ballot Measure 2D,No/Against,88378
Denver,City and County of Denver Ballot Measure 2E,Yes/For,205975
Denver,City and County of Denver Ballot Measure 2E,No/Against,148590
Denver,City and County of Denver Ballot Measure 2F,Yes/For,300304
Denver,City and County of Denver Ballot Measure 2F,No/Against,61312
Denver,City and County of Denver Ballot Measure 2G,Yes/For,188713
Denver,City and County of Denver Ballot Measure 2G,No/Against,160736
Denver,City and County of Denver Ballot Measure 2H,Yes/For,296532
Denver,City and County of Denver Ballot Measure 2H,No/Against,64862
Denver,City and County of Denver Ballot Measure 2I,No/Against,189271
Denver,City and County of Denver Ballot Measure 2I,Yes/For,156105
Denver,City and County of Denver Ballot Measure 2J,Yes/For,244005
Denver,City and County of Denver Ballot Measure 2J,No/Against,124399
Denver,Denver Public Schools (School District No. 1) Ballot Measure 4A,Yes/For,268413
Denver,Denver Public Schools (School District No. 1) Ballot Measure 4A,No/Against,102611
Denver,Denver Public Schools (School District No. 1) Ballot Measure 4B,Yes/For,288962
Denver,Denver Public Schools (School District No. 1) Ballot Measure 4B,No/Against,81183
Dolores,Presidential Electors,Donald J. Trump / Michael R. Pence,1089
Dolores,Presidential Electors,Joseph R. Biden / Kamala D. Harris,341
Dolores,Presidential Electors,Don Blankenship / William Mohr,5
Dolores,Presidential Electors,"Jo Jorgensen / Jeremy ""Spike"" Cohen",5
Dolores,Presidential Electors,Kanye West / Michelle Tidball,3
Dolores,Presidential Electors,Mark Charles / Adrian Wallace,2
Dolores,Presidential Electors,Joe McHugh / Elizabeth Storm,2
Dolores,Presidential Electors,Bill Hammons / Eric Bodenstab,1
Dolores,Presidential Electors,Howie Hawkins / Angela Nicole Walker,1
Dolores,Presidential Electors,"Roque ""Rocky"" De La Fuente / Darcy G. Richardson",0
Dolores,Presidential Electors,Todd Cella / Timothy Bryan Cella,0
Dolores,Presidential Electors,Dario Hunter / Dawn Neptune Adams,0
Dolores,Presidential Electors,Brian Carroll / Amar Patel,0
Dolores,Presidential Electors,Tom Hoefling / Andy Prior,0
Dolores,Presidential Electors,Brock Pierce / Karla Ballard,0
Dolores,Presidential Electors,Joseph Kishore / Norissa Santa Cruz,0
Dolores,Presidential Electors,"Jordan ""Cancer"" Scott / Jennifer Tepool",0
Dolores,Presidential Electors,Phil Collins / Billy Joe Parker,0
Dolores,Presidential Electors,Blake Huber / Frank Atwood,0
Dolores,Presidential Electors,Alyson Kennedy / Malcolm Jarrett,0
Dolores,Presidential Electors,Kyle Kenley Kopitke / Nathan Re Vo Sorenson,0
Dolores,Presidential Electors,Gloria La Riva / Sunil Freeman,0
Dolores,Presidential Electors,Princess Khadijah Maryam Jacob-Fambro / Khadijah Maryam Jacob Sr.,0
Dolores,Presidential Electors,Kasey Wells / Rachel Wells,0
Dolores,United States Senator,Cory Gardner,1064
Dolores,United States Senator,John W. Hickenlooper,338
Dolores,United States Senator,Raymon Anthony Doane,17
Dolores,United States Senator,Daniel Doyle,4
Dolores,United States Senator,"Stephan ""Seku"" Evans",4
Dolores,United States Senator,Danny Skelly,1
Dolores,United States Senator,Bruce Lohmiller,0
Dolores,United States Senator,Michael Sanchez,0
Dolores,Representative to the 117th United States Congress - District 3,Lauren Boebert,1063
Dolores,Representative to the 117th United States Congress - District 3,Diane E. Mitsch Bush,319
Dolores,Representative to the 117th United States Congress - District 3,Critter Milton,16
Dolores,Representative to the 117th United States Congress - District 3,John Ryan Keil,16
Dolores,State Board of Education Member - Congressional District 3,Joyce Rankin,1057
Dolores,State Board of Education Member - Congressional District 3,Mayling Simpson,316
Dolores,State Representative - District 58,Marc Catlin,1067
Dolores,State Representative - District 58,Seth Cagin,316
Dolores,District Attorney - 22nd Judicial District,Matthew Gregory Margeson,1077
Dolores,Dolores County Commissioner - District 2,Steve Garchar,1117
Dolores,Dolores County Commissioner - District 3,Floyd L. Cook,787
Dolores,Dolores County Commissioner - District 3,Kendra Cook,578
Dolores,Justice of the Colorado Supreme Court - Hart,Yes,645
Dolores,Justice of the Colorado Supreme Court - Hart,No,542
Dolores,Justice of the Colorado Supreme Court - Samour,Yes,647
Dolores,Justice of the Colorado Supreme Court - Samour,No,537
Dolores,Colorado Court of Appeals Judge - Tow,Yes,636
Dolores,Colorado Court of Appeals Judge - Tow,No,534
Dolores,Colorado Court of Appeals Judge - Welling,Yes,621
Dolores,Colorado Court of Appeals Judge - Welling,No,547
Dolores,Amendment B (CONSTITUTIONAL),No/Against,733
Dolores,Amendment B (CONSTITUTIONAL),Yes/For,633
Dolores,Amendment C (CONSTITUTIONAL),No/Against,808
Dolores,Amendment C (CONSTITUTIONAL),Yes/For,554
Dolores,Amendment 76 (CONSTITUTIONAL),Yes/For,1147
Dolores,Amendment 76 (CONSTITUTIONAL),No/Against,264
Dolores,Amendment 77 (CONSTITUTIONAL),No/Against,712
Dolores,Amendment 77 (CONSTITUTIONAL),Yes/For,631
Dolores,Proposition EE (STATUTORY),No/Against,822
Dolores,Proposition EE (STATUTORY),Yes/For,588
Dolores,Proposition 113 (STATUTORY),No/Against,1005
Dolores,Proposition 113 (STATUTORY),Yes/For,407
Dolores,Proposition 114 (STATUTORY),No/Against,1119
Dolores,Proposition 114 (STATUTORY),Yes/For,302
Dolores,Proposition 115 (STATUTORY),Yes/For,826
Dolores,Proposition 115 (STATUTORY),No/Against,568
Dolores,Proposition 116 (STATUTORY),Yes/For,960
Dolores,Proposition 116 (STATUTORY),No/Against,438
Dolores,Proposition 117 (STATUTORY),Yes/For,751
Dolores,Proposition 117 (STATUTORY),No/Against,583
Dolores,Proposition 118 (STATUTORY),No/Against,877
Dolores,Proposition 118 (STATUTORY),Yes/For,505
Dolores,Rico Fire Protection District Ballot Issue 6A,Yes/For,189
Dolores,Rico Fire Protection District Ballot Issue 6A,No/Against,39
Dolores,Rico Fire Protection District Ballot Question 6B,Yes/For,144
Dolores,Rico Fire Protection District Ballot Question 6B,No/Against,87
Dolores,West Dolores County Cemetery District Ballot Issue 6C,No/Against,576
Dolores,West Dolores County Cemetery District Ballot Issue 6C,Yes/For,340
Douglas,Presidential Electors,Donald J. Trump / Michael R. Pence,121270
Douglas,Presidential Electors,Joseph R. Biden / Kamala D. Harris,104653
Douglas,Presidential Electors,"Jo Jorgensen / Jeremy ""Spike"" Cohen",3715
Douglas,Presidential Electors,Kanye West / Michelle Tidball,476
Douglas,Presidential Electors,Howie Hawkins / Angela Nicole Walker,432
Douglas,Presidential Electors,Don Blankenship / William Mohr,303
Douglas,Presidential Electors,Bill Hammons / Eric Bodenstab,209
Douglas,Presidential Electors,Brian Carroll / Amar Patel,199
Douglas,Presidential Electors,Mark Charles / Adrian Wallace,76
Douglas,Presidential Electors,Brock Pierce / Karla Ballard,39
Douglas,Presidential Electors,Joe McHugh / Elizabeth Storm,38
Douglas,Presidential Electors,Kyle Kenley Kopitke / Nathan Re Vo Sorenson,38
Douglas,Presidential Electors,"Roque ""Rocky"" De La Fuente / Darcy G. Richardson",32
Douglas,Presidential Electors,Gloria La Riva / Sunil Freeman,30
Douglas,Presidential Electors,Phil Collins / Billy Joe Parker,21
Douglas,Presidential Electors,Princess Khadijah Maryam Jacob-Fambro / Khadijah Maryam Jacob Sr.,20
Douglas,Presidential Electors,Blake Huber / Frank Atwood,14
Douglas,Presidential Electors,Alyson Kennedy / Malcolm Jarrett,10
Douglas,Presidential Electors,Dario Hunter / Dawn Neptune Adams,10
Douglas,Presidential Electors,"Jordan ""Cancer"" Scott / Jennifer Tepool",9
Douglas,Presidential Electors,Joseph Kishore / Norissa Santa Cruz,5
Douglas,United States Senator,Cory Gardner,130045
Douglas,United States Senator,John W. Hickenlooper,97553
Douglas,United States Senator,Raymon Anthony Doane,3279
Douglas,United States Senator,"Stephan ""Seku"" Evans",350
Douglas,United States Senator,Daniel Doyle,332
Douglas,Representative to the 117th United States Congress - District 4,Ken Buck,92469
Douglas,Representative to the 117th United States Congress - District 4,Ike McCorkle,57846
Douglas,Representative to the 117th United States Congress - District 4,Bruce Griffith,3717
Douglas,Representative to the 117th United States Congress - District 4,Laura Ireland,1196
Douglas,Representative to the 117th United States Congress - District 6,Jason Crow,34646
Douglas,Representative to the 117th United States Congress - District 6,Steve House,34507
Douglas,Representative to the 117th United States Congress - District 6,Norm Olsen,1263
Douglas,Representative to the 117th United States Congress - District 6,Jaimie Lynn Kulikowski,361
Douglas,Regent of the University of Colorado - Congressional District 6,Richard Murray,36897
Douglas,Regent of the University of Colorado - Congressional District 6,Ilana Spiegel,29845
Douglas,Regent of the University of Colorado - Congressional District 6,Christopher E. Otwell,961
Douglas,State Senator - District 4,Jim Smallwood,73832
Douglas,State Senator - District 4,Elissa Flaumenhaft,41526
Douglas,State Senator - District 4,Wayne Harlos,3208
Douglas,State Representative - District 39,Mark Baisley,26509
Douglas,State Representative - District 39,Ian Chapman,15619
Douglas,State Representative - District 39,Bonnie Pyle,1163
Douglas,State Representative - District 43,Kevin Van Winkle,26758
Douglas,State Representative - District 43,Jennifer Mitkowski,23859
Douglas,State Representative - District 44,Kim Ransom,32963
Douglas,State Representative - District 44,Kyra D. Storojev,24795
Douglas,State Representative - District 44,Brian Meyer,1795
Douglas,State Representative - District 45,Patrick Neville,40418
Douglas,State Representative - District 45,Katie Barrett,24779
Douglas,State Representative - District 45,Caryn Ann Harlos,1958
Douglas,District Attorney - 18th Judicial District,John Kellner,130071
Douglas,District Attorney - 18th Judicial District,Amy L. Padden,87407
Douglas,Regional Transportation District Director - District G,Julien Bouquet,29053
Douglas,Regional Transportation District Director - District G,Ken Mihalik,26930
Douglas,Regional Transportation District Director - District H,Doug Tisdale,16028
Douglas,Regional Transportation District Director - District H,Regan Byrd,12758
Douglas,Regional Transportation District Director - District H,Roger Edwards,11259
Douglas,Douglas County Commissioner - District 2,George Teal,120650
Douglas,Douglas County Commissioner - District 2,Lisa Neal-Graves,91359
Douglas,Douglas County Commissioner - District 2,Victoria Reynolds,7951
Douglas,Douglas County Commissioner - District 3,Lora Thomas,128094
Douglas,Douglas County Commissioner - District 3,Darien Wilson,89881
Douglas,Town of Parker Mayor,Jeff Toborg,13233
Douglas,Town of Parker Mayor,Joshua Rivero,12505
Douglas,Town of Parker Mayor,Jonathan (JB) Bollefer,4977
Douglas,Town of Parker Councilmember,John Diak,8700
Douglas,Town of Parker Councilmember,Todd Hendreks,8689
Douglas,Town of Parker Councilmember,Laura Hefta,8590
Douglas,Town of Parker Councilmember,Anne Barrington,8315
Douglas,Town of Parker Councilmember,Nate Matthews,7842
Douglas,Town of Parker Councilmember,Fritz Freund,7193
Douglas,Town of Parker Councilmember,Lyndsey Quist,6500
Douglas,Town of Parker Councilmember,Kendra Sindelman,6150
Douglas,Town of Parker Councilmember,Mark Hall,5619
Douglas,Town of Parker Councilmember,Brandi Wilks,4930
Douglas,Town of Parker Councilmember,Jeeva Senthilnathan,3649
Douglas,Town of Parker Councilmember,Mike Drennan,2188
Douglas,Town of Castle Rock Councilmember - District 1,Ryan Hollingshead,3291
Douglas,Town of Castle Rock Councilmember - District 1,Robert Wade,1919
Douglas,Town of Castle Rock Councilmember - District 1,Geneva Brier,779
Douglas,Town of Castle Rock Councilmember - District 2,Laura Cavey,2882
Douglas,Town of Castle Rock Councilmember - District 2,Gary Godfrey,1778
Douglas,Town of Castle Rock Councilmember - District 2,Stephen Weaver,990
Douglas,Town of Castle Rock Councilmember - District 2,Keegan Doheney,865
Douglas,Town of Castle Rock Councilmember - District 4,Desiree LaFleur,2782
Douglas,Town of Castle Rock Councilmember - District 4,Preston Shepherd,2310
Douglas,Town of Castle Rock Councilmember - District 6,Tim Dietz,2995
Douglas,Town of Castle Rock Councilmember - District 6,Gregory K. Hernandez,2003
Douglas,Town of Castle Rock Councilmember - District 6,Matt Katona,1325
Douglas,Justice of the Colorado Supreme Court - Hart,Yes,133418
Douglas,Justice of the Colorado Supreme Court - Hart,No,58125
Douglas,Justice of the Colorado Supreme Court - Samour,Yes,137704
Douglas,Justice of the Colorado Supreme Court - Samour,No,51207
Douglas,Colorado Court of Appeals Judge - Tow,Yes,132682
Douglas,Colorado Court of Appeals Judge - Tow,No,53598
Douglas,Colorado Court of Appeals Judge - Welling,Yes,126690
Douglas,Colorado Court of Appeals Judge - Welling,No,60281
Douglas,District Court Judge - 18th Judicial District - Amico,Yes,134713
Douglas,District Court Judge - 18th Judicial District - Amico,No,51197
Douglas,District Court Judge - 18th Judicial District - Baum,Yes,117792
Douglas,District Court Judge - 18th Judicial District - Baum,No,66232
Douglas,District Court Judge - 18th Judicial District - Mares,Yes,119066
Douglas,District Court Judge - 18th Judicial District - Mares,No,65379
Douglas,District Court Judge - 18th Judicial District - Scipione,Yes,137740
Douglas,District Court Judge - 18th Judicial District - Scipione,No,44705
Douglas,District Court Judge - 18th Judicial District - Slade,Yes,145826
Douglas,District Court Judge - 18th Judicial District - Slade,No,37269
Douglas,District Court Judge - 18th Judicial District - Vahle,Yes,141676
Douglas,District Court Judge - 18th Judicial District - Vahle,No,40956
Douglas,District Court Judge - 18th Judicial District - Volz,Yes,141523
Douglas,District Court Judge - 18th Judicial District - Volz,No,41147
Douglas,Amendment B (CONSTITUTIONAL),No/Against,109129
Douglas,Amendment B (CONSTITUTIONAL),Yes/For,108900
Douglas,Amendment C (CONSTITUTIONAL),Yes/For,110389
Douglas,Amendment C (CONSTITUTIONAL),No/Against,105892
Douglas,Amendment 76 (CONSTITUTIONAL),Yes/For,160843
Douglas,Amendment 76 (CONSTITUTIONAL),No/Against,65639
Douglas,Amendment 77 (CONSTITUTIONAL),Yes/For,135197
Douglas,Amendment 77 (CONSTITUTIONAL),No/Against,83797
Douglas,Proposition EE (STATUTORY),Yes/For,159702
Douglas,Proposition EE (STATUTORY),No/Against,65693
Douglas,Proposition 113 (STATUTORY),No/Against,129443
Douglas,Proposition 113 (STATUTORY),Yes/For,94597
Douglas,Proposition 114 (STATUTORY),No/Against,121816
Douglas,Proposition 114 (STATUTORY),Yes/For,100221
Douglas,Proposition 115 (STATUTORY),No/Against,114113
Douglas,Proposition 115 (STATUTORY),Yes/For,110783
Douglas,Proposition 116 (STATUTORY),Yes/For,141082
Douglas,Proposition 116 (STATUTORY),No/Against,84280
Douglas,Proposition 117 (STATUTORY),Yes/For,126185
Douglas,Proposition 117 (STATUTORY),No/Against,87181
Douglas,Proposition 118 (STATUTORY),No/Against,117897
Douglas,Proposition 118 (STATUTORY),Yes/For,104556
Douglas,City of Castle Pines Ballot Issue 2A,No,4453
Douglas,City of Castle Pines Ballot Issue 2A,Yes,3258
Douglas,City of Littleton Ballot Question 300,Yes,268
Douglas,City of Littleton Ballot Question 300,No,98
Douglas,City of Littleton Ballot Question 3A,Yes,293
Douglas,City of Littleton Ballot Question 3A,No,56
Douglas,Franktown Fire Protection District Ballot Issue 6A,Yes,4500
Douglas,Franktown Fire Protection District Ballot Issue 6A,No,2684
Eagle,Presidential Electors,Joseph R. Biden / Kamala D. Harris,18588
Eagle,Presidential Electors,Donald J. Trump / Michael R. Pence,9891
Eagle,Presidential Electors,"Jo Jorgensen / Jeremy ""Spike"" Cohen",377
Eagle,Presidential Electors,Kanye West / Michelle Tidball,79
Eagle,Presidential Electors,Howie Hawkins / Angela Nicole Walker,78
Eagle,Presidential Electors,Don Blankenship / William Mohr,34
Eagle,Presidential Electors,Bill Hammons / Eric Bodenstab,32
Eagle,Presidential Electors,Mark Charles / Adrian Wallace,16
Eagle,Presidential Electors,Brian Carroll / Amar Patel,10
Eagle,Presidential Electors,Brock Pierce / Karla Ballard,6
Eagle,Presidential Electors,Kyle Kenley Kopitke / Nathan Re Vo Sorenson,5
Eagle,Presidential Electors,Alyson Kennedy / Malcolm Jarrett,4
Eagle,Presidential Electors,Phil Collins / Billy Joe Parker,3
Eagle,Presidential Electors,"Roque ""Rocky"" De La Fuente / Darcy G. Richardson",3
Eagle,Presidential Electors,Dario Hunter / Dawn Neptune Adams,3
Eagle,Presidential Electors,Joe McHugh / Elizabeth Storm,3
Eagle,Presidential Electors,Gloria La Riva / Sunil Freeman,3
Eagle,Presidential Electors,Blake Huber / Frank Atwood,2
Eagle,Presidential Electors,Joseph Kishore / Norissa Santa Cruz,1
Eagle,Presidential Electors,Princess Khadijah Maryam Jacob-Fambro / Khadijah Maryam Jacob Sr.,1
Eagle,Presidential Electors,"Jordan ""Cancer"" Scott / Jennifer Tepool",0
Eagle,Presidential Electors,Todd Cella / Timothy Bryan Cella,0
Eagle,Presidential Electors,Tom Hoefling / Andy Prior,0
Eagle,Presidential Electors,Kasey Wells / Rachel Wells,0
Eagle,United States Senator,John W. Hickenlooper,17902
Eagle,United States Senator,Cory Gardner,10349
Eagle,United States Senator,Raymon Anthony Doane,384
Eagle,United States Senator,"Stephan ""Seku"" Evans",59
Eagle,United States Senator,Daniel Doyle,53
Eagle,United States Senator,Bruce Lohmiller,0
Eagle,United States Senator,Danny Skelly,0
Eagle,United States Senator,Michael Sanchez,0
Eagle,Representative to the 117th United States Congress - District 2,Joe Neguse,4691
Eagle,Representative to the 117th United States Congress - District 2,Charlie Winn,2197
Eagle,Representative to the 117th United States Congress - District 2,Thom Atkinson,220
Eagle,Representative to the 117th United States Congress - District 2,Gary Swing,58
Eagle,Representative to the 117th United States Congress - District 3,Diane E. Mitsch Bush,12879
Eagle,Representative to the 117th United States Congress - District 3,Lauren Boebert,7907
Eagle,Representative to the 117th United States Congress - District 3,John Ryan Keil,426
Eagle,Representative to the 117th United States Congress - District 3,Critter Milton,142
Eagle,State Board of Education Member - Congressional District 3,Mayling Simpson,11646
Eagle,State Board of Education Member - Congressional District 3,Joyce Rankin,8742
Eagle,Regent of the University of Colorado - Congressional District 2,Callie Rennison,4353
Eagle,Regent of the University of Colorado - Congressional District 2,Dick R. Murphy,2160
Eagle,Regent of the University of Colorado - Congressional District 2,Christian Vernaza,334
Eagle,State Representative - District 26,Dylan Roberts,20168
Eagle,District Attorney - 5th Judicial District,Heidi McCollum,20202
Eagle,Eagle County Commissioner - District 1,Matt Scherr,16997
Eagle,Eagle County Commissioner - District 1,Jennifer Woolley,10986
Eagle,Eagle County Commissioner - District 2,Kathy Chandler-Henry,17518
Eagle,Eagle County Commissioner - District 2,Thomas Crisofulli,10459
Eagle,Town of Avon Town Council,Lindsay L. Hardy,944
Eagle,Town of Avon Town Council,Amy Cramer Phillips,928
Eagle,Town of Avon Town Council,"Russell ""RJ"" Andrade",835
Eagle,Town of Avon Town Council,Missy Erickson,770
Eagle,Town of Avon Town Council,Martin Golembiewski,665
Eagle,Town of Avon Town Council,Kevin Hyatt,619
Eagle,Justice of the Colorado Supreme Court - Hart,Yes,18596
Eagle,Justice of the Colorado Supreme Court - Hart,No,4283
Eagle,Justice of the Colorado Supreme Court - Samour,Yes,17994
Eagle,Justice of the Colorado Supreme Court - Samour,No,4559
Eagle,Colorado Court of Appeals Judge - Tow,Yes,17215
Eagle,Colorado Court of Appeals Judge - Tow,No,4950
Eagle,Colorado Court of Appeals Judge - Welling,Yes,17137
Eagle,Colorado Court of Appeals Judge - Welling,No,5138
Eagle,District Court Judge - 5th Judicial District - Granger,Yes,17813
Eagle,District Court Judge - 5th Judicial District - Granger,No,4425
Eagle,District Court Judge - 5th Judicial District - Thompson,Yes,18151
Eagle,District Court Judge - 5th Judicial District - Thompson,No,3823
Eagle,Eagle County Court Judge - Olguin-Fresquez,Yes,18566
Eagle,Eagle County Court Judge - Olguin-Fresquez,No,3865
Eagle,Amendment B (CONSTITUTIONAL),Yes/For,17405
Eagle,Amendment B (CONSTITUTIONAL),No/Against,9829
Eagle,Amendment C (CONSTITUTIONAL),Yes/For,14687
Eagle,Amendment C (CONSTITUTIONAL),No/Against,12045
Eagle,Amendment 76 (CONSTITUTIONAL),Yes/For,16810
Eagle,Amendment 76 (CONSTITUTIONAL),No/Against,11351
Eagle,Amendment 77 (CONSTITUTIONAL),Yes/For,18061
Eagle,Amendment 77 (CONSTITUTIONAL),No/Against,9107
Eagle,Proposition EE (STATUTORY),Yes/For,21447
Eagle,Proposition EE (STATUTORY),No/Against,6971
Eagle,Proposition 113 (STATUTORY),Yes/For,16673
Eagle,Proposition 113 (STATUTORY),No/Against,11287
Eagle,Proposition 114 (STATUTORY),No/Against,14986
Eagle,Proposition 114 (STATUTORY),Yes/For,13067
Eagle,Proposition 115 (STATUTORY),No/Against,19720
Eagle,Proposition 115 (STATUTORY),Yes/For,8400
Eagle,Proposition 116 (STATUTORY),Yes/For,15659
Eagle,Proposition 116 (STATUTORY),No/Against,12515
Eagle,Proposition 117 (STATUTORY),No/Against,13663
Eagle,Proposition 117 (STATUTORY),Yes/For,12561
Eagle,Proposition 118 (STATUTORY),Yes/For,16376
Eagle,Proposition 118 (STATUTORY),No/Against,11490
Eagle,Eagle County Ballot Issue 1A,Yes/For,16207
Eagle,Eagle County Ballot Issue 1A,No/Against,11109
Eagle,Town of Avon Ballot Issue 2E,No/Against,1135
Eagle,Town of Avon Ballot Issue 2E,Yes/For,1033
Eagle,Town of Avon Ballot Question 2F,Yes/For,1305
Eagle,Town of Avon Ballot Question 2F,No/Against,795
Eagle,Town of Eagle Ballot Issue 2A,Yes/For,2641
Eagle,Town of Eagle Ballot Issue 2A,No/Against,1376
Eagle,Town of Eagle Ballot Issue 2B,No/Against,2110
Eagle,Town of Eagle Ballot Issue 2B,Yes/For,1822
Eagle,Town of Eagle Ballot Question 2C,Yes/For,27
Eagle,Town of Eagle Ballot Question 2C,No/Against,8
Eagle,Town of Gypsum Ballot Issue 2D,Yes/For,1989
Eagle,Town of Gypsum Ballot Issue 2D,No/Against,1563
Eagle,Town of Vail Ballot Issue 2G,Yes/For,1680
Eagle,Town of Vail Ballot Issue 2G,No/Against,1380
Eagle,Eagle County School District Re50J Ballot Issue 5B,Yes/For,17048
