county_name,contest_name,imprinted_id,ballot_type,choice_per_voting_computer,audit_board_selection,consensus,record_type,audit_board_comment,timestamp,cvr_id
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-130-31,27,"""Lindley Mccrary"",""Jessica Roe""","""Lindley Mccrary"",""Jessica Roe""",YES,uploaded,"",2019-11-16 10:07:06.056,1555982
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-60-61,19,"""Jessica Roe"",""Christine Copp""","""Jessica Roe"",""Christine Copp""",YES,uploaded,"",2019-11-15 17:26:46.602,1520987
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-259-72,27,"""Lindley Mccrary"",""Jessica Roe""","""Lindley Mccrary"",""Jessica Roe""",YES,uploaded,"",2019-11-15 16:53:05.413,1624257
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-141-18,27,"""Lindley Mccrary"",""Christine Copp""","""Lindley Mccrary"",""Christine Copp""",YES,uploaded,"",2019-11-16 10:14:20.36,1561983
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-114-50,28,"""Jessica Roe"",""Christine Copp""","""Jessica Roe"",""Christine Copp""",YES,uploaded,"",2019-11-15 17:08:24.091,1581488
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-309-22,21,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:32:42.867,1633755
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-89-2,27,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:53:33.893,1536184
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-133-40,29,"""Lindley Mccrary"",""Jessica Roe""","""Lindley Mccrary"",""Jessica Roe""",YES,uploaded,"",2019-11-15 17:20:39.631,1590951
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-316-25,28,"""Lindley Mccrary""","""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:40:22.695,1636070
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-325-100,19,"""Robert Reichardt""","""Robert Reichardt""",YES,uploaded,"",2019-11-15 16:52:12.433,1643831
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-122-31,25,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:48:16.246,1586134
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-259-32,27,"""Lindley Mccrary""","""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:51:34.104,1624277
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-196-63,20,"""Jessica Roe"",""Christine Copp""","""Jessica Roe"",""Christine Copp""",YES,uploaded,"",2019-11-15 17:05:52.613,1645132
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-224-93,28,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-16 09:39:38.53,1664029
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-43-76,20,"","",YES,uploaded,"",2019-11-16 10:41:05.052,1518466
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-169-14,28,"""Jessica Roe"",""Christine Copp""","""Jessica Roe"",""Christine Copp""",YES,uploaded,"",2019-11-16 09:56:33.71,1567220
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-282-23,27,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 17:27:11.137,1642517
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-41-52,28,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 10:39:40.965,1517740
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-219-98,28,"""Jessica Roe""","""Jessica Roe""",YES,uploaded,"",2019-11-15 16:49:30.621,1595316
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-122-11,25,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:46:28.32,1586098
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-337-23,26,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-15 17:05:04.404,1646920
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-1-8,28,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-16 09:40:25.757,1503123
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-97-87,27,"","",YES,uploaded,"",2019-11-15 17:01:37.631,1538950
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-34-1,20,"","",YES,uploaded,"",2019-11-15 17:15:18.683,1521449
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-12-28,29,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-16 09:33:45.202,1506325
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-212-34,20,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:41:50.411,1592740
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-74-11,28,"""Robert Reichardt""","""Robert Reichardt""",YES,uploaded,"",2019-11-15 16:42:40.045,1530230
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-71-39,24,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-16 10:10:07.684,1554455
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-113-9,25,"""Robert Reichardt""","""Robert Reichardt""",YES,uploaded,"",2019-11-15 17:06:52.62,1580807
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,11-5-10,27,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-15 17:34:56.691,1633931
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-35-56,28,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 10:34:10.963,1515597
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-3-2,29,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 10:31:47.432,1501358
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-203-28,30,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:29:50.205,1587809
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-74-21,20,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:38:30.703,1553458
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-113-33,30,"""Lindley Mccrary""","""Lindley Mccrary""",YES,uploaded,"",2019-11-15 17:22:35.101,1544438
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-221-81,27,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-16 10:24:17.187,1663501
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-245-5,28,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-16 09:50:30.466,1616295
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-85-96,19,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 09:47:28.514,1565768
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-189-51,26,"""Lindley Mccrary"",""Christine Copp""","""Lindley Mccrary"",""Christine Copp""",YES,uploaded,"",2019-11-16 10:23:35.832,1617548
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-25-37,28,"","",YES,uploaded,"",2019-11-15 17:05:58.93,1515042
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-134-9,20,"""Lindley Mccrary"",""Christine Copp""","""Lindley Mccrary"",""Christine Copp""",YES,uploaded,"",2019-11-15 17:22:57.971,1591398
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-56-43,18,"""Jessica Roe"",""Christine Copp""","""Jessica Roe"",""Christine Copp""",YES,uploaded,"",2019-11-16 10:00:23.21,1547140
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-28-80,30,"""Lindley Mccrary""","""Lindley Mccrary""",YES,uploaded,"",2019-11-16 09:46:35.396,1517080
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-21-58,27,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 17:12:04.872,1538113
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-134-56,30,"""Robert Reichardt""","""Robert Reichardt""",YES,uploaded,"",2019-11-15 17:01:43.302,1592550
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-219-22,28,"""Lindley Mccrary"",""Jessica Roe""","""Lindley Mccrary"",""Jessica Roe""",YES,uploaded,"",2019-11-15 16:47:34.892,1595270
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-198-42,28,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-15 17:07:25.177,1645910
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-163-53,27,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:45:16.36,1626129
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-203-42,20,"","",YES,uploaded,"",2019-11-15 16:30:42.701,1587807
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-192-5,20,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 10:27:41.663,1619920
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-266-42,27,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 09:37:04.251,1615072
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-143-82,27,"""Jessica Roe"",""Christine Copp""","""Jessica Roe"",""Christine Copp""",YES,uploaded,"",2019-11-15 17:35:57.839,1595056
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-230-47,20,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 09:42:36.699,1608952
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-113-46,20,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-15 17:23:27.934,1544437
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-60-66,20,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 17:27:17.046,1520942
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-144-11,27,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 17:16:49.279,1610509
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-194-7,18,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-16 10:01:48.454,1641338
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-30-37,30,"","",YES,uploaded,"",2019-11-15 17:10:47.768,1518210
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-156-47,20,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-15 16:43:50.054,1621949
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-194-43,26,"""Lindley Mccrary"",""Jessica Roe""","""Lindley Mccrary"",""Jessica Roe""",YES,uploaded,"",2019-11-15 17:20:58.746,1590075
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-188-85,20,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 17:15:26.064,1587140
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-124-83,29,"","",YES,uploaded,"",2019-11-15 17:09:06.861,1585960
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-209-57,28,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:36:35.491,1590773
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-178-27,27,"","",YES,uploaded,"",2019-11-15 17:06:49.949,1634383
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-338-16,27,"","",YES,uploaded,"",2019-11-15 17:09:35.697,1647135
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-72-52,28,"""Robert Reichardt""","""Robert Reichardt""",YES,uploaded,"",2019-11-16 10:01:44.484,1561042
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-321-27,20,"","",YES,uploaded,"",2019-11-15 16:48:24.864,1641836
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-200-38,27,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-16 10:41:07.739,1624749
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-124-22,28,"""Lindley Mccrary""","""Lindley Mccrary""",YES,uploaded,"",2019-11-15 17:15:24.94,1586917
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-60-100,20,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 09:54:44.906,1555462
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-73-71,20,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-15 16:41:58.098,1530097
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-220-11,20,"","",YES,uploaded,"",2019-11-15 16:51:21.176,1595817
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-154-63,29,"""Lindley Mccrary""","""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:42:46.741,1621513
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,11-11-176,27,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 17:39:42.26,1635873
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-137-83,20,"","",YES,uploaded,"",2019-11-15 17:26:59.124,1593200
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-83-46,22,"","",YES,uploaded,"",2019-11-16 09:36:37.318,1528143
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-15-23,27,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:50:36.772,1532081
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-190-74,28,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 10:26:50.171,1618012
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-127-80,27,"""Jessica Roe""","""Jessica Roe""",YES,uploaded,"",2019-11-15 17:18:03.926,1588728
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-38-27,20,"""Lindley Mccrary"",""Christine Copp""","""Lindley Mccrary"",""Christine Copp""",YES,uploaded,"",2019-11-16 10:37:30.346,1516667
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-66-32,27,"","",YES,uploaded,"",2019-11-15 16:33:19.208,1529379
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-114-45,28,"","",YES,uploaded,"",2019-11-16 09:57:29.451,1544009
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-20-42,28,"""Robert Reichardt""","""Robert Reichardt""",YES,uploaded,"",2019-11-16 09:41:42.525,1510135
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-16-72,18,"","",YES,uploaded,"",2019-11-16 10:07:28.041,1508724
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-121-72,27,"""Robert Reichardt""","""Robert Reichardt""",YES,uploaded,"",2019-11-16 09:24:23.902,1548118
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-152-27,27,"""Jessica Roe"",""Christine Copp""","""Jessica Roe"",""Christine Copp""",YES,uploaded,"",2019-11-15 16:42:13.081,1620933
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-57-58,28,"","",YES,uploaded,"",2019-11-15 16:29:30.113,1542445
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-256-96,30,"","",YES,uploaded,"",2019-11-15 16:49:04.047,1622391
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-15-38,28,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 10:40:58.973,1508071
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-162-40,29,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-16 09:37:41.606,1620072
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-41-95,20,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-16 10:40:26.432,1517731
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-166-3,30,"","",YES,uploaded,"",2019-11-16 09:56:00.031,1564968
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-185-71,20,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 17:09:08.375,1585143
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-92-27,28,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 09:51:42.007,1568714
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-113-51,30,"""Jessica Roe""","""Jessica Roe""",YES,uploaded,"",2019-11-15 17:24:05.197,1544366
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-190-20,20,"","",YES,uploaded,"",2019-11-15 17:15:57.006,1588045
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-112-58,30,"","",YES,uploaded,"",2019-11-16 09:56:28.543,1543339
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-31-42,20,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-16 09:48:56.481,1521660
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-86-46,20,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-16 09:43:57.402,1528392
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-303-71,28,"""Jessica Roe"",""Christine Copp""","""Jessica Roe"",""Christine Copp""",YES,uploaded,"",2019-11-15 16:28:32.463,1632103
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-236-71,28,"","",YES,uploaded,"",2019-11-15 17:18:28.239,1600498
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-5-44,29,"","",YES,uploaded,"",2019-11-16 09:46:59.351,1503518
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-46-52,25,"","",YES,uploaded,"",2019-11-15 16:58:44.629,1519179
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-182-6,30,"""Jessica Roe"",""Christine Copp""","""Jessica Roe"",""Christine Copp""",YES,uploaded,"",2019-11-16 09:52:05.623,1632933
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-132-39,27,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-15 17:19:33.568,1589590
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-176-19,26,"","",YES,uploaded,"",2019-11-15 17:01:43.439,1579444
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-168-98,19,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:49:42.687,1576819
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-133-43,29,"","",YES,uploaded,"",2019-11-15 16:59:26.624,1592173
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-105-57,30,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-16 10:05:46.658,1585354
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-47-9,25,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 09:54:54.608,1535581
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-181-38,28,"""Lindley Mccrary""","""Lindley Mccrary""",YES,uploaded,"",2019-11-15 17:11:28.608,1635960
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-87-15,27,"""Robert Reichardt"",""Christine Copp""","""Robert Reichardt"",""Christine Copp""",YES,uploaded,"",2019-11-16 09:49:03.747,1565951
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,3-142-4,30,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-16 10:14:56.629,1562119
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-58-59,28,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:30:05.599,1544232
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-178-60,20,"""Lindley Mccrary"",""Jessica Roe""","""Lindley Mccrary"",""Jessica Roe""",YES,uploaded,"",2019-11-15 17:08:58.456,1634420
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-218-98,27,"""Jessica Roe""","""Jessica Roe""",YES,uploaded,"",2019-11-16 09:30:52.933,1661287
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-140-90,28,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-16 09:38:15.89,1554366
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-306-89,29,"""Jessica Roe""","""Jessica Roe""",YES,uploaded,"",2019-11-15 16:31:53.087,1633202
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-38-83,20,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 10:38:14.607,1516689
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-126-20,21,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-15 17:11:52.849,1586637
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-309-56,21,"","",YES,uploaded,"",2019-11-15 16:33:27.414,1633750
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,7-73-24,27,"""Lindley Mccrary""","""Lindley Mccrary""",YES,uploaded,"",2019-11-16 09:37:02.87,1550214
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-93-70,20,"","",YES,uploaded,"",2019-11-16 10:28:55.494,1572899
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-58-12,27,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-16 09:53:23.346,1554988
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-133-19,20,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:58:33.329,1592204
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,5-272-71,18,"","",YES,uploaded,"",2019-11-16 09:43:08.096,1618046
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-70-94,27,"""Robert Reichardt"",""Lindley Mccrary""","""Robert Reichardt"",""Lindley Mccrary""",YES,uploaded,"",2019-11-15 16:35:18.062,1551567
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-222-68,19,"","",YES,uploaded,"",2019-11-16 09:37:26.802,1663803
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-204-37,30,"","",YES,uploaded,"",2019-11-16 10:16:11.867,1649326
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,2-202-69,28,"""Robert Reichardt""","""Robert Reichardt""",YES,uploaded,"",2019-11-15 16:38:27.132,1625533
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,6-146-84,20,"""Robert Reichardt"",""Jessica Roe""","""Robert Reichardt"",""Jessica Roe""",YES,uploaded,"",2019-11-16 09:22:04.59,1606763
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-169-39,30,"""Lindley Mccrary""","""Lindley Mccrary""",YES,uploaded,"",2019-11-16 10:07:10.953,1624377
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,4-122-37,28,"""Robert Reichardt""","""Robert Reichardt""",YES,uploaded,"",2019-11-15 16:49:03.691,1586052
