contest_name,choice,votes
La Junta City Utilities Commission,Michael Robert Bourget,1378
La Junta Mayor at Large,Joseph Ayala,712
La Junta Mayor at Large,Jeffri Pruyn,690
La Junta Mayor at Large,James Goodwin,415
Lake County School District R1 Director,Felicia Federico,1146
Lake County School District R1 Director,John David Baker,925
Lake County School District R1 Director,Stephanie McElhinney,671
Larimer County Eagle Crest Public Improvement District No. 74 Ballot Issue 6C,Yes/For,46
Larimer County Eagle Crest Public Improvement District No. 74 Ballot Issue 6C,No/Against,5
Larimer County Harvest Heights Public Improvement District No. 72 Ballot Issue 6B,Yes/For,15
Larimer County Harvest Heights Public Improvement District No. 72 Ballot Issue 6B,No/Against,15
Larimer County Prairie Trails Public Improvement District No. 33 Ballot Issue 6A,Yes/For,44
Larimer County Prairie Trails Public Improvement District No. 33 Ballot Issue 6A,No/Against,40
Las Animas County Referred Measure 1A,Yes/For,2574
Las Animas County Referred Measure 1A,No/Against,1485
La Veta RE-2 School District School Board Director (2 year term),Annalee O. Hickey,484
La Veta RE-2 School District School Board Director (4 year term),Anthony Wayne Masinton,356
La Veta RE-2 School District School Board Director (4 year term),Peggy Arnold-Hoobler,352
La Veta RE-2 School District School Board Director (4 year term),Kelli Bjorum,258
La Veta RE-2 School District School Board Director (4 year term),Brandon R. Falk,199
La Veta RE-2 School District School Board Director (4 year term),James V. Montalbano,189
La Veta RE-2 School District School Board Director (4 year term),Larry E. Morgan,162
La Veta RE-2 School District School Board Director (4 year term),Cheryl J. Willburn,160
La Veta RE-2 School District School Board Director (4 year term),Lori A. Utley,158
La Veta RE-2 School District School Board Director (4 year term),Tiffany Lard,83
La Veta RE-2 School District School Board Director (4 year term),Aaron R. Walters,73
La Veta RE-2 School District School Board Director (4 year term),Frances Kass Mason,47
La Veta Regional Library District Ballot Issue 6A,Yes/For,572
La Veta Regional Library District Ballot Issue 6A,No/Against,157
Limon RE-4J School District Director - 2 year term,Ryan Frasier,418
Limon RE-4J School District Director - 2 year term,Erin Mellott,341
Limon RE-4J School District Director - 4 year term,Jacob Herrera,506
Limon RE-4J School District Director - 4 year term,Amy Perry,490
Limon RE-4J School District Director - 4 year term,Aaron Head,482
Limon RE-4J School District Director - 4 year term,Stephanie Denne,367
Limon RE-4J School District Director - 4 year term,Joy Johnson,166
Lincoln - Proposition 120 (STATUTORY),No/Against,835
Lincoln - Proposition 120 (STATUTORY),Yes/For,700
LJC2 La Junta City Ward 2,Elaine McIntyre,503
LJC2 La Junta City Ward 2,Chandra Ochoa,402
LJC3 La Junta City Ward 3,Lisa Pantoya,416
LJC3 La Junta City Ward 3,Cayle Hines,320
Logan - Proposition 120 (STATUTORY),No/Against,3237
Logan - Proposition 120 (STATUTORY),Yes/For,2537
Lone Cone Library District Ballot Issue 6A,No/Against,236
Lone Cone Library District Ballot Issue 6A,Yes/For,201
Mancos Fire Protection District Ballot Issue 6A,Yes/For,805
Mancos Fire Protection District Ballot Issue 6A,No/Against,439
Mancos Fire Protection District Ballot Issue 6B,Yes/For,688
Mancos Fire Protection District Ballot Issue 6B,No/Against,551
Manitou Springs School District 14 Director - 4 Year Term,Natalie Johnson,1906
Manitou Springs School District 14 Director - 4 Year Term,Christina Vidovich,1710
Manitou Springs School District No. 14 Ballot Issue 4C,No/Against,1871
Manitou Springs School District No. 14 Ballot Issue 4C,Yes/For,1496
Mayor - At Large,Phil Rico,1113
Mayor - At Large,Rusty Goodall,555
Mayor - At Large,Pat Howlett,484
Meeker School District RE1 - Director District At Large,Ann Franklin,851
Meeker School District RE1 - Director District At Large,Bill de Vergie,666
Meeker School District RE1 - Director District At Large,Anthony R. Theos,655
Meeker School District RE1 - Director District At Large,Hanna Borchard,622
Meeker School District RE1 - Director District At Large,Laura Whiteman-Kendall,567
Meeker School District RE1 - Director District At Large,Heather Sauls,291
Meeker School District RE1 - Director District At Large,Sarah Grimes,250
Meeker School District RE1 - Director District At Large,Nicholas A. Smith,235
Meeker School District RE1 - Director District At Large,Tonya Merz,196
Meeker School District RE1 - Director District At Large,Janae Sanders,143
Meeker School District RE1 - Director District At Large,Rachel Eden Rust,108
Meeker School District RE1 - Director District At Large,Sabrina Lynn Fichter,103
Member Pueblo Board of Water Works (6 Year Term),Thomas V. Autobee,15551
Member Pueblo Board of Water Works (6 Year Term),Sam J. Krage,13319
Mesa County Ballot Issue - 1A,Yes/For,26623
Mesa County Ballot Issue - 1A,No/Against,24146
Mesa County Ballot Question - 1B,Yes/For,36115
Mesa County Ballot Question - 1B,No/Against,13921
Mesa County Ballot Question - 1C,Yes/For,27076
Mesa County Ballot Question - 1C,No/Against,23916
Mesa County Valley School District 51 Ballot Issue - 4B,Yes/For,32977
Mesa County Valley School District 51 Ballot Issue - 4B,No/Against,17787
Mesa County Valley School District 51 - Director District C,Andrea Haitz,22377
Mesa County Valley School District 51 - Director District C,Trish Mahre,21036
Mesa County Valley School District 51 - Director District C,Austin DeWitt,4034
Mesa County Valley School District 51 - Director District D,Willie Jones,24521
Mesa County Valley School District 51 - Director District D,Nick Allan,22181
Mesa County Valley School District 51 - Director District E,Angela Lema,25973
Mesa County Valley School District 51 - Director District E,David Combs,20850
Moffat County Health Service District Ballot Issue 6B,No/Against,2754
Moffat County Health Service District Ballot Issue 6B,Yes/For,1312
Moffat County Health Service District Ballot Question 6A,No/Against,2027
Moffat County Health Service District Ballot Question 6A,Yes/For,1493
Moffat County Health Service District Director - 2-year term,Alicia Noland,2200
Moffat County Health Service District Director - 2-year term,Jacie Jourgensen,2088
Moffat County Health Service District Director - 4-year term,Clint J Jantz,2006
Moffat County Health Service District Director - 4-year term,Ryan Lane Hess,1901
Moffat County Health Service District Director - 4-year term,Nichole Becker,1883
Moffat County School Board Director - At Large,Krystal Fedinec,2361
Moffat County School Board Director - At Large,Cynthia Looper,2192
Moffat County School Board Director - District A,Heather Cannon,2438
Moffat County School Board Director - District B,Lynne Seely,1766
Moffat County School Board Director - District B,Jnl Linsacum,1452
Moffat County School District RE-1 Ballot Issue 4A,No/Against,2366
Moffat County School District RE-1 Ballot Issue 4A,Yes/For,1405
Monte Vista School District C-8 Board of Education Director-Four Year Term,Orlando DeHerrera D.O.,652
Monte Vista School District C-8 Board of Education Director-Four Year Term,Kurtis Holland,628
Monte Vista School District C-8 Board of Education Director-Four Year Term,Angela Waggoner,617
Monte Vista School District C-8 Board of Education Director-Four Year Term,Ruthanna Seger,563
Monte Vista School District C-8 Board of Education Director-Two Year Term,Cliff Kincannon,1088
Montezuma School District Director-District A,Cody Wells,2538
Montezuma School District Director-District B,Jeanette G. Hart,2411
Montezuma School District Director-District D,Stacey Hall,205
Montezuma School District Director-District E,Ed Rice,2232
Montezuma School District Director-District E,Tammy Hooten,1304
Montezuma School District Director-District F,Sheri Noyes,2540
Montezuma School District Director-District G,Layne Frazier,2506
Morgan County Re-3 School Director,Kati Jess,2089
Morgan County Re-3 School Director,Amy Grantham,1502
Morgan County Re-3 School Director,Chris Everett Brown,1486
Morgan County Re-3 School Director,Amber Canfield,1477
Morgan County Re-3 School Director,Cody M. Millar,1420
Morgan County Re-3 School Director,Aline Hansen-Guzman,1178
Morgan County Re-3 School District Ballot Issue 4A,Yes/For,1950
Morgan County Re-3 School District Ballot Issue 4A,No/Against,1845
Mountain Recreation Metropolitan District Ballot Issue 6A: Funding for the All Access Rec Program and Other District Costs.,No/Against,3939
Mountain Recreation Metropolitan District Ballot Issue 6A: Funding for the All Access Rec Program and Other District Costs.,Yes/For,3678
Mountain Valley School District RE 1 Board of Education - Board Member,James A. Jaminet,211
Mountain Valley School District RE 1 Board of Education - Board Member,Lisa Hammel,199
Mountain Valley School District RE 1 Board of Education - Board Member,Stan Nielsen,156
Mountain Valley School District RE 1 Board of Education - Board Member,Yvette Reinsel,130
Mountain Valley School District RE 1 Board of Education - Board Member,Clinton Scott Brown,108
Mountain Valley School District RE 1 Board of Education - Board Member,David Smalley,92
Mountain Valley School District RE 1 Board of Education - Board Member,David Chavez,67
North Conejos School District RE-1J Director District C,Harman Hostetter,748
North Conejos School District RE-1J Director District C,Larry Zaragoza,569
Northern Saguache County Library District Ballot Issue 6B,Yes/For,850
Northern Saguache County Library District Ballot Issue 6B,No/Against,390
North Park School District R-1 Director District 2,Christine Redman,376
North Park School District R-1 Director District 3,Reece Hartman,369
North Park School District R-1 Director District C,Graham Crews,365
North Park School District R-1 Director District D,Sheri L Geer ,384
Otero - Proposition 120 (STATUTORY),No/Against,2880
Otero - Proposition 120 (STATUTORY),Yes/For,2416
Ouray County Ballot Issue 1A,No/Against,1484
Ouray County Ballot Issue 1A,Yes/For,1112
Ouray Library District Ballot Issue 6A,Yes/For,624
Ouray Library District Ballot Issue 6A,No/Against,256
Ouray Office of Council Member,Joshua Smith,310
Ouray Office of Council Member,Tamara Gulde,297
Ouray Office of Council Member,Jason Perkins,205
Ouray Office of Council Member,Heidi Forbes,186
Ouray Office of Council Member,Heather Toth,25
Ouray Office of Council Member,Aliyah Field,16
Ouray Office of Mayor,Ethan Funk,292
Ouray Office of Mayor,Greg Nelson,250
PAN-ARK ESTATES METROPOLITAN DISTRICT BALLOT ISSUE 6B,Yes/For,196
PAN-ARK ESTATES METROPOLITAN DISTRICT BALLOT ISSUE 6B,No/Against,125
PARK COUNTY BALLOT ISSUE 1A,No/Against,3684
PARK COUNTY BALLOT ISSUE 1A,Yes/For,2912
PARK COUNTY SCHOOL DISTRICT RE-2 BALLOT ISSUE 4B,Yes/For,1485
PARK COUNTY SCHOOL DISTRICT RE-2 BALLOT ISSUE 4B,No/Against,1423
Plateau RE-5 School District Board of Directors,Shauna Reker,126
Plateau RE-5 School District Board of Directors,Jeff Long,116
Plateau RE-5 School District Board of Directors,Daniel Wood,92
Plateau RE-5 School District Board of Directors,Gregory Nienhuser,90
Plateau RE-5 School District Board of Directors,Ashley Fehringer,78
Plateau RE-5 School District General Obligation Bonds Referred Ballot Issue 4B,No/Against,141
Plateau RE-5 School District General Obligation Bonds Referred Ballot Issue 4B,Yes/For,121
Plateau Valley School District 50 Ballot Issue - 4A,No/Against,537
Plateau Valley School District 50 Ballot Issue - 4A,Yes/For,477
Plateau Valley School District 50 - Director District B,Dane Hilgenfeld,677
Plateau Valley School District 50 - Director District C,Bruce W. Michaelsen,443
Plateau Valley School District 50 - Director District C,Joshua P. Shepardson,387
Plateau Valley School District 50 - Director District D,Kori S. Satterfield,691
PLATTE CANYON SCHOOL DISTRICT RE-1 GENERAL OBLIGATION BONDS BALLOT ISSUE 4A,No/Against,2198
PLATTE CANYON SCHOOL DISTRICT RE-1 GENERAL OBLIGATION BONDS BALLOT ISSUE 4A,Yes/For,1495
Pleasant View Metropolitan District Ballot Issue 6A,Yes/For,881
Pleasant View Metropolitan District Ballot Issue 6A,No/Against,445
Poudre School District R-1 Director District C,Kristen Draper,35525
Poudre School District R-1 Director District C,Eric W. Dobbs,20714
Poudre School District R-1 Director District D,Jim Brokish,25026
Poudre School District R-1 Director District D,Brady Beall,19129
Poudre School District R-1 Director District D,Tom Griggs,11760
Poudre School District R-1 Director District E,Carolyn Reed,34236
Poudre School District R-1 Director District E,Jeannette Gaiter,21589
Poudre School District R-1 Director District G,Jessica Zamora,35265
Poudre School District R-1 Director District G,Brandi Aspinall,20466
Prairie School District RE-11J Office of School Director 2 Year,Danielle Mertens,122
Prairie School District RE-11J Office of School Director 2 Year,Steve Kugler,70
Prairie School District RE-11J Office of School Director 4 Year,John R. Ford,138
Prairie School District RE-11J Office of School Director 4 Year,Janie L Shoemaker,126
Prairie School District RE-11J Office of School Director 4 Year,Susie Kester,111
Prairie School District RE-11J Office of School Director 4 Year,Kristie R. Jaeger,98
Proposed Colorado Springs Briargate General Improvement District 2021 Ballot Issue 6B,Yes/For,5871
Proposed Colorado Springs Briargate General Improvement District 2021 Ballot Issue 6B,No/Against,3357
Proposed Southmoor Hudson GID Ballot Issue 6C,Yes/For,21
Proposed Southmoor Hudson GID Ballot Issue 6C,No/Against,0
Proposed Southmoor Hudson GID Ballot Question 6B,Yes/For,21
Proposed Southmoor Hudson GID Ballot Question 6B,No/Against,0
Proposition 119 (STATUTORY),No/Against,831165
Proposition 119 (STATUTORY),Yes/For,701025
Proposition 120 (STATUTORY),No/Against,851219
Proposition 120 (STATUTORY),Yes/For,640836
Prowers County Hospital District Ballot Question 7A,No/Against,2582
Prowers County Hospital District Ballot Question 7A,Yes/For,908
Pueblo City Council Member-At Large,Heather Graham,10644
Pueblo City Council Member-At Large,Dennis Flores,10531
Pueblo City Council Member-At Large,Mark Aliff,9930
Pueblo City Council Member-At Large,Duane Nava,3659
Pueblo City Council Member-District 1,Regina Maestri,2127
Pueblo City Council Member-District 1,Robert D. Schilling Jr.,1970
Pueblo City Council Member-District 1,Elvis Martinez,1256
Pueblo City Council Member-District 3,Sarah Martinez,3208
Pueblo City Council Member-District 3,Laura Moreschini,1749
Pueblo City Council Member-District 3,Jody Voss,1744
Pueblo City Council Member-District 3,Lucretia Robinson,558
Pueblo City Council Member-District 4,Vicente Martinez Ortega,1986
Pueblo City Council Member-District 4,Brandon Martin,1144
Pueblo City Council Member-District 4,Todd Rogers,1076
Pueblo Civil Service Commissioner,Sharon Bonner,15476
Pueblo School District 60 Board Member-At Large,Kathy L. DeNiro,9934
Pueblo School District 60 Board Member-At Large,Matthew Cranswick,9544
Pueblo School District 60 Board Member-At Large,Sarah McKenzie,8139
Pueblo School District 60 Board Member-At Large,Tammy Robinson,5761
Rangely Junior College District Director,Lisa Piering,472
Rangely Junior College District Director,Davin Boydstun,443
Rangely Junior College District Director,Jennifer Barker,359
Rangely Junior College District Director,Rodger Polley,76
Rangely School District RE-4 - Director District At Large,Jerry Lebleu,434
Rangely School District RE-4 - Director District At Large,Jason Cox,305
Rangely School District RE-4 - Director District At Large,Casey Ducey,288
Rangely School District RE-4 - Director District At Large,Brad Casto,269
Rangely School District RE-4 - Director District At Large,Cory Christian,254
Rangely School District RE-4 - Director District At Large,Ron Granger,251
Rangely School District RE-4 - Director District At Large,Jimmy Dillon,164
Rangely School District RE-4 - Director District At Large,Casey Moran,127
RE-1 Directors - (At Large),Molly Merry,4659
RE-1 Directors - (At Large),K. Todd Albrecht,4576
RE-1 Directors - (At Large),"Michael ""Sean"" Meagher",3905
RE-1 Directors - (At Large),Graceann Pittner,2849
RE-1 Valley School District Board of Education Director District 1,Steven E. Shinn,3064
RE-1 Valley School District Board of Education Director District 1,Kevin Koester,1027
RE-1 Valley School District Board of Education Director District 1,Dennis Kaan,485
RE-1 Valley School District Board of Education Director District 2,Ronda Monheiser,3895
RE-1 Valley School District Board of Education Director District 5,Heather Harris,3536
RE-1 Valley School District Board of Education Director District 5,Riste Niiler Capps,812
RE-1 Valley School District Board of Education Director District 6,Michelle Sharp,3705
Redstone Ranch Acres Road General Improvement District Ballot Issue 6A:,Yes/For,31
Redstone Ranch Acres Road General Improvement District Ballot Issue 6A:,No/Against,8
Referendum 6A,Yes/For,431
Referendum 6A,No/Against,404
Referred Question 2A,Yes/For,108302
Referred Question 2A,No/Against,54831
Referred Question 2B,Yes/For,105735
Referred Question 2B,No/Against,57335
Referred Question 2C,Yes/For,105009
Referred Question 2C,No/Against,58060
Referred Question 2D,Yes/For,105984
Referred Question 2D,No/Against,57037
Referred Question 2E,No/Against,94295
Referred Question 2E,Yes/For,68471
Referred Question 2F,No/Against,113304
Referred Question 2F,Yes/For,48758
Referred Question 2G,Yes/For,110280
Referred Question 2G,No/Against,46703
Referred Question 2H,Yes/For,120555
Referred Question 2H,No/Against,38125
Ridgway School Board Director,Jill Hepp,814
Ridgway School Board Director,Alicia Lauren Skoko,597
Ridgway School Board Director,Brian M. Patton,542
Ridgway School Board Director,Pam Foyster,430
Ridgway School Board Director,Michael Perkovich,402
Ridgway School Board Director,Tony Criscuolo,250
Ridgway School District No. R-2 General Fund Override Ballot Issue 4A,Yes/For,1013
Ridgway School District No. R-2 General Fund Override Ballot Issue 4A,No/Against,553
Ridgway School District No. R-2 General Obligation Bonds Ballot Issue 4B,Yes/For,1080
Ridgway School District No. R-2 General Obligation Bonds Ballot Issue 4B,No/Against,486
Rifle City Council,Clint Hostettler,987
Rifle City Council,Joe R. Carpenter,971
Rifle City Council,Sean Strode,736
Rifle City Council,Alicia Gresley,652
Rifle City Council,Chris Bornholdt,651
Rifle City Council,Derek H. Davis,643
Rifle City Council,Tamara Degler,602
Rifle City Council,Bud Demicell,540
Rio Grande - Proposition 120 (STATUTORY),No/Against,1796
Rio Grande - Proposition 120 (STATUTORY),Yes/For,1430
Roaring Fork School District Ballot Issue 5B: Mill Levy Override,Yes/For,7976
Roaring Fork School District Ballot Issue 5B: Mill Levy Override,No/Against,3579
Roaring Fork School District - Board of Education School Director - District A,"Kenneth ""Kenny"" Teitler",7127
Roaring Fork School District - Board of Education School Director - District A,Chase McWhorter,2420
Roaring Fork School District - Board of Education School Director - District E,Kathryn Kuhlenberg,6858
Roaring Fork School District - Board of Education School Director - District E,Steven G. Fotion,1796
Roaring Fork School District - Board of Education School Director - District E,Christopher Becker,626
Rocky Ford School District R-2: 2 Year Term-At Large Seat,Karen Encinias,1365
Rocky Ford School District R-2: 4 Year Term-At Large Seats,Dayla Pearl,1176
Rocky Ford School District R-2: 4 Year Term-At Large Seats,G Alan Frantz,1158
Rocky Ford School District R-2: 4 Year Term-At Large Seats,Sharon Moreland,1056
Rocky Ford School District R-2 General Obligation Bonds Ballot Issue 4B,Yes/For,966
Rocky Ford School District R-2 General Obligation Bonds Ballot Issue 4B,No/Against,744
Saguache County Marijuana Ballot Issue 1A,Yes/For,964
Saguache County Marijuana Ballot Issue 1A,No/Against,762
Salida City Council Ward 1 - Four Year Term,Dominique Naccarato,675
Salida City Council Ward 2 - Four Year Term,Justin Critelli,619
Salida City Council Ward 3 - Four Year Term,Harald Kasper,479
Salida City Council Ward 3 - Four Year Term,Adam Martinez,160
Salida School District Board of Education Director - At Large,Jeannie L. Peters,3009
Salida School District Board of Education Director - District 1,Carrie Coscarella-Mattix,2958
Salida School District Board of Education Director - District 2,Jodi Breckenridge Petit,2866
Salida School District Board of Education Director - District 2,Abby Jefferson,1552
Salida School District Board of Education Director - District 3,Mandy Paschall,3193
Salida School District Board of Education Director - District 3,Jennifer Adamson,498
Salida School District Board of Education Director - District 4,Joseph Smith,2856
Salida School District Board of Education Director - District 4,Catherine Rich,1457
Sangre de Cristo School District RE-22J Director - At-large,Lance D. Curtis,28
Sangre de Cristo School District RE-22J Director - At-large,Stacey Lynn Eskew,26
Sangre de Cristo School District RE-22J Director - At-large,Kristin Kerrick Lane,18
Sangre de Cristo School District RE-22J Director - At-Large,Lance D. Curtis,170
Sangre de Cristo School District RE-22J Director - At-Large,Stacey Lynn Eskew,167
Sangre de Cristo School District RE-22J Director - At-Large,Kristin Kerrick Lane,147
Sargent School District RE-33J Director-Four Year Term,Michele Peterson,305
Sargent School District RE-33J Director-Four Year Term,Lorena Price,302
Sargent School District RE-33J Director-Four Year Term,Matthew Smartt,284
Sargent School District RE-33J Director-Two Year Term,Nathan Burkhart,215
Sargent School District RE-33J Director-Two Year Term,Clayton Mitchell,170
School Board Director,Frank VanDeHey,1818
School Board Director,Sheri Bezzant,1655
School Board Director,"Melissa ""Missy"" Winefeldt",1150
School Board Director,"Cynthia ""Cyndie"" Sherriff",1045
School Board Director,Charles Guttilla,921
School Board Director,David J Poniatowski,857
School Board Director- 2 Year,Shana Bundy,1519
School Board Director- 2 Year,James Dean,1517
School Board Director- 2 Year,Larry Foster,1415
School Board Director- 4 Year,Sheila Waite,1615
School Board Director- 4 Year,Graham J Fowler,1474
School Board Director - District D,Kelly M. Bates,37227
School Board Director - District D,Jen Gibbons,24112
School Board Director - District D,Schume Navarro,10370
School Board Director - District E,Kristin Allan,35492
School Board Director - District E,Bill Leach,21678
School Board Director - District E,Jason H. Lester,14121
Security Fire Protection District Ballot Issue 6A,Yes/For,5047
Security Fire Protection District Ballot Issue 6A,No/Against,3060
Sedgwick County Ballot Issue 1A,Yes/For,753
Sedgwick County Ballot Issue 1A,No/Against,150
Shall Pan-Ark Estates Metropolitan District be organized?                                          ,Yes/For,210
Shall Pan-Ark Estates Metropolitan District be organized?                                          ,No/Against,114
Sierra Grande R-30 School District 1,Ramon Garcia,372
Sierra Grande R-30 School District 2,Walter Roybal,321
Sierra Grande R-30 School District 2,Mirella Molina,186
South Routt School District RE3 Director - District 1,Loren Lance Miles,626
South Routt School District RE3 Director - District 3,James Hoff,647
South Routt School District RE3 Director - District 4,Colette Burris,586
South Routt School District RE3 Director - District 6,Jeffery T. Clyncke,386
South Routt School District RE3 Director - District 6,Stephanie Carolus,384
Springfield RE-4 School District,Tyler Gibson,386
Springfield RE-4 School District,Larry Duncan,373
Springfield RE-4 School District,Larkin Smith,360
Steamboat Springs School District RE2 Director - District At Large,Chresta Brinkman,4228
Steamboat Springs School District RE2 Director - District At Large,"Katherine ""Katy"" Lee",4222
Steamboat Springs School District RE2 Director - District At Large,Ken Mauldin,1672
Steamboat Springs School District RE2 Director - District At Large,Christopher Wells Waters,1408
Strasburg Fire Protection District No. 8 Ballot Issue 7A,Yes/For,1047
Strasburg Fire Protection District No. 8 Ballot Issue 7A,No/Against,751
Strasburg School District 31J School Board Director,Julie Winter,796
Strasburg School District 31J School Board Director,Daymon Johnson,739
Strasburg School District 31J School Board Director,Marilyn Diedrich,696
Strasburg School District 31J School Board Director,Ruth Gonzalez-Alvarado,530
Stratton R-4 School District Director,Darren Fox,302
Stratton R-4 School District Director,Nichole Tanner,238
Stratton R-4 School District Director,Joshua Cure,146
St. Vrain Valley School District RE-1J Board of Education Director in Director District B,Karen Ragland,34147
St. Vrain Valley School District RE-1J Board of Education Director in Director District D,Meosha Brooks,27905
St. Vrain Valley School District RE-1J Board of Education Director in Director District D,Tyler Gearhart,12133
St. Vrain Valley School District RE-1J Board of Education Director in Director District F,Sarah Hurianek,24748
St. Vrain Valley School District RE-1J Board of Education Director in Director District F,Natalie Abshier,17788
Summit Combined Housing Authority Referred Measure 6B,Yes/For,6409
Summit Combined Housing Authority Referred Measure 6B,No/Against,2618
Summit Fire & EMS Fire Protection District Ballot Issue 6A,Yes/For,3857
Summit Fire & EMS Fire Protection District Ballot Issue 6A,No/Against,2772
Summit School District Director 2 Year Term,Kate Hudnut,5002
Summit School District Director 2 Year Term,Danielle Surette,2907
Summit School District Director 4 Year Term,Lisa F. Webster,4500
Summit School District Director 4 Year Term,Chris Guarino,4396
Summit School District Director 4 Year Term,Johanna Kugler,4288
Summit School District Director 4 Year Term,Kim Langley,2812
Summit School District Director 4 Year Term,Pat Moser,2611
Summit School District Director 4 Year Term,Manuela Michaels,2499
Summit School District Director 4 Year Term,Toby Babich,1252
Sylvan Lakes Metropolitan District 5A,Yes/For,38
Sylvan Lakes Metropolitan District 5A,No/Against,10
Telluride Ballot Issue 2A,Yes/For,760
Telluride Ballot Issue 2A,No/Against,405
Telluride Ballot Question 2B,Yes/For,870
Telluride Ballot Question 2B,No/Against,172
Telluride Ballot Question 2C,Yes/For,767
Telluride Ballot Question 2C,No/Against,211
Telluride Ballot Question 2D,Yes/For,668
Telluride Ballot Question 2D,No/Against,537
Telluride Ballot Question 300,No/Against,729
Telluride Ballot Question 300,Yes/For,490
Telluride Town Council,Jessie Rae Arguelles,745
Telluride Town Council,Meehan Fee,661
Telluride Town Council,Dan Enright,645
Telluride Town Council,Geneva I Shaunette,589
Telluride Town Council,Mark Hebert,462
Telluride Town Council,Kristin Joy Kuhlman,270
Telluride Town Meeting Moderator,Daniel T Zemke,825
Thompson School District R2-J Board of Education Director District B,Amy Doran,21429
Thompson School District R2-J Board of Education Director District B,Deborah (Dee Dee) Vicino,18527
Thompson School District R2-J Board of Education Director District C,Nancy Rumfelt,20272
Thompson School District R2-J Board of Education Director District C,Jarrett Roberts,19534
Thompson School District R2-J Board of Education Director District E,Alexandra Lessem,21898
Thompson School District R2-J Board of Education Director District E,"Blake ""No Mandates"" Law",18956
Thompson School District R2-J Board of Education Director District F,Barbara Kruse,20257
Thompson School District R2-J Board of Education Director District F,Lisa Winbourn,19034
Thunderbird Water and Sanitation District Ballot Issue 6A,Yes/For,225
Thunderbird Water and Sanitation District Ballot Issue 6A,No/Against,40
Town Council 4,Jason MacMillan,558
Town Council 4,Anna Fenerty,478
Town Council 4,Beth Goldstone,457
Town Council 4,Chris Haver,452
Town Council 4,Shaun Horne,369
Town Council 4,Jasmine Whelan,354
Town of Avon Ballot Issue 2C: Short-Term Rental Tax for Community Housing,Yes/For,800
Town of Avon Ballot Issue 2C: Short-Term Rental Tax for Community Housing,No/Against,328
Town of Avon Recall Election - Mayor Sarah Smith Hymes,No/Against,806
Town of Avon Recall Election - Mayor Sarah Smith Hymes,Yes/For,286
Town of Avon Recall Election - Mayor Sarah Smith Hymes - Successor Candidates,Tamra Nottingham Underwood,15
Town of Avon Recall Election - Tamra Underwood,No/Against,809
Town of Avon Recall Election - Tamra Underwood,Yes/For,286
Town of Avon Recall Election - Tamra Underwood - Sucessor Candidates,Sarah Smith Hymes ,13
Town of Basalt Ballot Issue 3A: Basalt Forward Program,Yes/For,939
Town of Basalt Ballot Issue 3A: Basalt Forward Program,No/Against,383
Town of Calhan Ballot Issue 2B,Yes/For,134
Town of Calhan Ballot Issue 2B,No/Against,93
Town of Castle Rock Ballot Issue 2A,No/Against,12713
Town of Castle Rock Ballot Issue 2A,Yes/For,11507
Town of Castle Rock Ballot Issue 2B,Yes/For,12467
Town of Castle Rock Ballot Issue 2B,No/Against,11673
Town of Castle Rock Ballot Issue 2C,No/Against,15096
Town of Castle Rock Ballot Issue 2C,Yes/For,9071
Town of Castle Rock Ballot Issue 2D,Yes/For,12735
Town of Castle Rock Ballot Issue 2D,No/Against,11396
TOWN OF CRESTED BUTTE BALLOT QUESTION 2C,No/Against,452
TOWN OF CRESTED BUTTE BALLOT QUESTION 2C,Yes/For,344
TOWN OF CRESTED BUTTE BALLOT QUESTION 2D,Yes/For,595
TOWN OF CRESTED BUTTE BALLOT QUESTION 2D,No/Against,202
Town of Crested Butte Mayor,Ian Billick,508
Town of Crested Butte Mayor,Kent Cowherd,262
Town of De Beque Ballot Issue - 2A,Yes/For,68
Town of De Beque Ballot Issue - 2A,No/Against,35
Town of Deer Trail Ballot Issue 2A,No/Against,204
Town of Deer Trail Ballot Issue 2A,Yes/For,91
Town of Eagle - Councilmember - Four-Year Term,Geoffrey Grimmer,1309
Town of Eagle - Councilmember - Four-Year Term,Weston Gleiss,896
Town of Eagle - Councilmember - Two-Year Term,Nick Sunday,1153
Town of Eagle - Councilmember - Two-Year Term,Janet Bartnik,1038
Town of Eagle - Councilmember - Two-Year Term,Sarah Parrish,965
Town of Eagle - Councilmember - Two-Year Term,Judson Haims,853
Town of Eagle - Councilmember - Two-Year Term,Shawn Bruckman,836
Town of Eagle - Councilmember - Two-Year Term,Weston Arbogast,626
Town of Eagle - Councilmember - Two-Year Term,Jamie Woodworth Foral,625
Town of Eagle Downtown Development Authority Ballot Issue 2B,Yes/For,37
Town of Eagle Downtown Development Authority Ballot Issue 2B,No/Against,10
Town of Eckley Question 2A,Yes/For,40
Town of Eckley Question 2A,No/Against,21
Town of Elizabeth Ballot Question 2A,Yes/For,258
Town of Elizabeth Ballot Question 2A,No/Against,188
Town of Haxtun Ballot Issue 2A,Yes/For,332
Town of Haxtun Ballot Issue 2A,No/Against,74
Town of Haxtun Ballot Issue 2B,Yes/For,327
Town of Haxtun Ballot Issue 2B,No/Against,79
Town of Julesburg Ballot Issue 2A,Yes/For,299
Town of Julesburg Ballot Issue 2A,No/Against,184
Town of Log Lane Village Ballot Question 2F Peoples' Ordinance No. 1-21,No/Against,73
Town of Log Lane Village Ballot Question 2F Peoples' Ordinance No. 1-21,Yes/For,45
