contest_name,choice,votes
Lake George Fire Protection District Ballot Issue 6A,No/Against,231
La Plata County Ballot Issue 1A,Yes/For,12002
La Plata County Ballot Issue 1A,No/Against,9363
Larimer County Ballot Issue 1A,No/Against,68936
Larimer County Ballot Issue 1A,Yes/For,62077
Larimer County Ballot Issue 1B,Yes/For,67610
Larimer County Ballot Issue 1B,No/Against,63892
Larimer County Nedrah Acres Public Improvement District No. 77 Ballot Issue 6B,Yes/For,76
Larimer County Nedrah Acres Public Improvement District No. 77 Ballot Issue 6B,No/Against,26
Larimer County Rolling Hills Public Improvement District No. 78 Ballot Issue 6C,No/Against,64
Larimer County Rolling Hills Public Improvement District No. 78 Ballot Issue 6C,Yes/For,33
Larimer County Thunder Mountain Public Improvement District No. 76 Ballot Issue 6A,Yes/For,30
Larimer County Thunder Mountain Public Improvement District No. 76 Ballot Issue 6A,No/Against,15
La Veta Fire Protection Issue 600,Yes/For,528
La Veta Fire Protection Issue 600,No/Against,229
La Veta RE-2 School District School Board Director (2 year term),Gerald Eugene Arnold,329
La Veta RE-2 School District School Board Director (2 year term),Kathy Jean Brown,326
La Veta RE-2 School District School Board Director (2 year term),Russell Boring,201
La Veta RE-2 School District School Board Director (4 year term),Carolyn Rominger,389
La Veta RE-2 School District School Board Director (4 year term),Charles Morris,324
Lewis-Palmer School District 38 Board of Directors -  District 1 - 4 Year Term,Tim Bennett,10931
Lewis-Palmer School District 38 Board of Directors - District 3 - 4 Year Term,Ginger Schaaf,8939
Lewis-Palmer School District 38 Board of Directors - District 3 - 4 Year Term,Jackie Burhans,5682
LINCOLN COUNTY BALLOT ISSUE 1A: LODGING TAX,No/Against,833
LINCOLN COUNTY BALLOT ISSUE 1A: LODGING TAX,Yes/For,546
Logan County Referred Ballot Issue 1F,Yes/For,3991
Logan County Referred Ballot Issue 1F,No/Against,1982
Lookout Mountain Water District Ballot Issue 6A,Yes/For,508
Lookout Mountain Water District Ballot Issue 6A,No/Against,109
Mancos School District RE-6 Ballot Issue 4A,Yes/For,919
Mancos School District RE-6 Ballot Issue 4A,No/Against,587
Mancos School District RE-6 Board of Directors  ,Kira Taylor,714
Mancos School District RE-6 Board of Directors  ,Craig McClure,679
Mancos School District RE-6 Board of Directors  ,Victor Figueroa,565
Mancos School District RE-6 Board of Directors  ,Emily Hutcheson-Brown,497
Manitou Springs School District 14 Board of Directors - 4 Year Term,Kelley Parker,1807
Manitou Springs School District 14 Board of Directors - 4 Year Term,Kimberly de La Harpe,1793
Manitou Springs School District No. 14 Ballot Issue 4C,Yes/For,1902
Manitou Springs School District No. 14 Ballot Issue 4C,No/Against,1644
Manzanola School District 3J Board of Directors,Linda Elaina Fief,177
Manzanola School District 3J Board of Directors,Harold Krieger,157
Manzanola School District 3J Board of Directors,Penni Blanchard,84
Member Pueblo Board of Water Works,Chris Woodka,12652
Member Pueblo Board of Water Works,Michael A. Cafasso,12568
Member Pueblo Board of Water Works,Philip J. Reynolds IV,8865
Member Pueblo Board of Water Works,Dave DeCenzo,8640
Mesa County Valley School District 51 Director District C,Andrea Haitz,24673
Mesa County Valley School District 51 Director District C,Mike Rathbone,22675
Mesa County Valley School District 51 Director District D,Kaci Cole,25613
Mesa County Valley School District 51 Director District D,Willie D. Jones,21758
Mesa County Valley School District 51 Director District E,Vicki Woods,27048
Mesa County Valley School District 51 Director District E,Angela Lema,20529
Miami-Yoder Joint School District No. 60 Ballot Issue 5B,Yes/For,351
Miami-Yoder Joint School District No. 60 Ballot Issue 5B,No/Against,295
Miami Yoder School District JT60 Board of Directors - 4 Year Term,Ronny Burr,33
Miami Yoder School District JT60 Board of Directors - 4 Year Term,Daniel Carneal,29
Miami Yoder School District JT60 Board of Directors - 4 Year Term,Jon Hogeboom,26
Miami Yoder School District JT60 Board of Directors - 4 Year Term,Samantha L. Berg,16
Miami-Yoder School District JT60 Board of Directors - 4 Year Term,Daniel Carneal,359
Miami-Yoder School District JT60 Board of Directors - 4 Year Term,Jon Hogeboom,273
Miami-Yoder School District JT60 Board of Directors - 4 Year Term,Ronny Burr,255
Miami-Yoder School District JT60 Board of Directors - 4 Year Term,Samantha L. Berg,244
Mineral - Proposition LL (Statutory),Yes/For,283
Mineral - Proposition LL (Statutory),No/Against,183
Moffat County Affiliated Junior College Board of Control Member - Four Year Term,Christina Oxley,2020
Moffat County Affiliated Junior College Board of Control Member - Four Year Term,Kristin Skowronski,1831
Moffat County Affiliated Junior College Board of Control Member - Two Year Term,Nicole Zulian,2255
Moffat County Local Marketing District Ballot Issue 6A,No/Against,1855
Moffat County Local Marketing District Ballot Issue 6A,Yes/For,1447
Montezuma-Cortez School District RE-1 Director - District A,Lara Maria Blair,2239
Montezuma-Cortez School District RE-1 Director - District A,Tiffany Cheney,1836
Montezuma-Cortez School District RE-1 Director - District B,Barbara Mate,2925
Montezuma-Cortez School District RE-1 Director - District D,Joshua Shumway,171
Montezuma-Cortez School District RE-1 Director - District D,Leland Collins,130
Montezuma-Cortez School District RE-1 Director - District E,Justine Bayles,1583
Montezuma-Cortez School District RE-1 Director - District E,Zane Kuenzler,1382
Montezuma-Cortez School District RE-1 Director - District E,Ed Rice,1329
Montezuma-Cortez School District RE-1 Director - District F,Laura DeWitt,2003
Montezuma-Cortez School District RE-1 Director - District F,Ricky Carver,1712
Montezuma-Cortez School District RE-1 Director - District F,Erik Quiroz,539
Montezuma County Water District No.1 Ballot Issue 6B,No/Against,104
Montezuma County Water District No.1 Ballot Issue 6B,Yes/For,42
Montrose County Commissioner - District 1,Kirstin Copeland,8003
Montrose Regional Library District Ballot Issue 6A,No/Against,9977
Montrose Regional Library District Ballot Issue 6A,Yes/For,5609
Montrose Regional Library District Ballot Issue 6B,No/Against,10095
Montrose Regional Library District Ballot Issue 6B,Yes/For,5717
Mountain Shadows Metropolitan District Ballot Issue 6B,Yes/For,534
Mountain Shadows Metropolitan District Ballot Issue 6B,No/Against,253
Mountain Shadows Metropolitan District Ballot Issue 6C,Yes/For,444
Mountain Shadows Metropolitan District Ballot Issue 6C,No/Against,345
Northern Chaffee County Library District 6A,Yes/For,2519
Northern Chaffee County Library District 6A,No/Against,1857
North Park School District R-1 Director District 2,Deborah Russell,384
North Park School District R-1 Director District 2,Michael Drakulich,122
North Park School District R-1 Issue 4A,No/Against,368
North Park School District R-1 Issue 4A,Yes/For,210
Norwood School District R-2J Ballot Issue 5A,Yes/For,539
Norwood School District R-2J Ballot Issue 5A,No/Against,305
Norwood School District R-2J Board of Directors,Randy L. Harris,509
Norwood School District R-2J Board of Directors,Brandi Griffith,419
Norwood School District R-2J Board of Directors,Jayne Samantha Jacobs,243
Ouray County Ballot Issue 1A,Yes/For,879
Ouray County Ballot Issue 1A,No/Against,652
Ouray Fire Protection Distict Ballot Issue 6B,Yes/For,49
Ouray Fire Protection Distict Ballot Issue 6B,No/Against,33
Ouray School Board Director - At Large,Andrea Calhoon Meruelo,603
Ouray School Board Director - At Large,Phylis Fagrelius,511
Ouray School Board Director - At Large,Tony Schmidt,322
Park County Ballot Issue 1A,Yes/For,3736
Park County Ballot Issue 1A,No/Against,2144
Peyton 23JT School District Ballot Issue 5C,No/Against,1115
Peyton 23JT School District Ballot Issue 5C,Yes/For,502
Peyton School District No. 23JT Board of Directors - 4 Year Term,Robert Christian,784
Peyton School District No. 23JT Board of Directors - 4 Year Term,Kelli Markus,637
Peyton School District No. 23JT Board of Directors - 4 Year Term,Buffi Cavanagh,621
Peyton School District No. 23JT Board of Directors - 4 Year Term,Carrie LaFollette,504
Phillips - Proposition LL (Statutory),No/Against,788
Phillips - Proposition LL (Statutory),Yes/For,539
Pitkin County Ballot Issue 1A,Yes/For,3682
Pitkin County Ballot Issue 1A,No/Against,2163
Plateau RE-5 School District Board of Directors,Shauna M. Reker,136
Plateau RE-5 School District Board of Directors,Jeff A. Long,119
Plateau RE-5 School District Board of Directors,Stephanie J. Barrett,107
Plateau RE-5 School District Board of Directors,Gwendolyn R. Buss,69
Plateau Valley Fire Protection District Ballot Issue 6C,Yes/For,651
Plateau Valley Fire Protection District Ballot Issue 6C,No/Against,491
Plateau Valley Fire Protection District Ballot Issue 6D,Yes/For,624
Plateau Valley Fire Protection District Ballot Issue 6D,No/Against,526
Plateau Valley School District 50 Director District B,Mark Lennon,483
Plateau Valley School District 50 Director District B,Rachel Bieser,399
Plateau Valley School District 50 Director District D,Tilda Evans,319
Plateau Valley School District 50 Director District D,Alyssa White,283
Plateau Valley School District 50 Director District D,Brandi Wiltse,262
Plateau Valley School District 50 Director District E,"Catherine ""Katy"" Sheffield",698
Platte Canyon School District RE-1 Board of Directors - At Large,Kathryn Puseman,1798
Platte Canyon School District RE-1 Board of Directors - At Large,Jillian Heisler,1650
Platte Canyon School District RE-1 Board of Directors - At Large,Heather Linne-Speidel,1563
Platte Canyon School District RE-1 Board of Directors - At Large,Ryan Cantu,1272
Polo Reserve Metropolitan District Ballot Issue 6A,Yes/For,44
Polo Reserve Metropolitan District Ballot Issue 6A,No/Against,22
Poudre School District R-1 Director District C,Karla Baise,39748
Poudre School District R-1 Director District C,Sabrina Herrick,18410
Poudre School District R-1 Director District D,Coronda Ziegler,36322
Poudre School District R-1 Director District D,Tom Griggs,22764
Poudre School District R-1 Director District E,Andrew E Spain,45317
Promenade at Castle Rock MetropolitanNo. 1 Ballot Issue #6B,NO/AGAINST,32
Promenade at Castle Rock MetropolitanNo. 1 Ballot Issue #6B,YES/FOR,13
Promenade at Castle Rock MetropolitanNo. 3 Ballot Issue #6C,NO/AGAINST,30
Promenade at Castle Rock MetropolitanNo. 3 Ballot Issue #6C,YES/FOR,9
Proposed Charter Amendment No.1A,Yes/For,25597
Proposed Charter Amendment No.1A,No/Against,2650
Proposed Charter Amendment No. 1B,Yes/For,26668
Proposed Charter Amendment No. 1B,No/Against,1736
Proposed Charter Amendment No. 1C,Yes/For,22852
Proposed Charter Amendment No. 1C,No/Against,5451
Proposed Charter Amendment No. 1D,Yes/For,25416
Proposed Charter Amendment No. 1D,No/Against,2431
Proposed Charter Amendment No. 1E,Yes/For,18090
Proposed Charter Amendment No. 1E,No/Against,9522
Proposed Charter Amendment No. 1F,Yes/For,16467
Proposed Charter Amendment No. 1F,No/Against,10747
Proposed Glade Park Fire Protection District Ballot Issue 6A,Yes/For,515
Proposed Glade Park Fire Protection District Ballot Issue 6A,No/Against,126
Proposition LL (Statutory),Yes/For,868644
Proposition LL (Statutory),No/Against,458417
Proposition LL (Statutory),YES/FOR,232150
Proposition LL (Statutory),NO/AGAINST,101044
Proposition LL (Statutory),Yes,10550
Proposition LL (Statutory),No,5397
Proposition MM (Statutory),Yes/For,788518
Proposition MM (Statutory),No/Against,549131
Proposition MM (Statutory),YES/FOR,212551
Proposition MM (Statutory),NO/AGAINST,125101
Proposition MM (Statutory),Yes,9310
Proposition MM (Statutory),No,6647
Prowers - Proposition LL (Statutory),No/Against,1421
Prowers - Proposition LL (Statutory),Yes/For,1211
Pueblo City Council Member-District 1,Dianne Danti,2014
Pueblo City Council Member-District 1,Kassidy Hall,1943
Pueblo City Council Member-District 1,Tiffany Estrada,1394
Pueblo City Council Member-District 1,Elvis R. Martinez,802
Pueblo City Council Member-District 3,Ted Hernandez,4682
Pueblo City Council Member-District 3,Joseph Perko,3914
Pueblo Civil Service Commissioner,Steven Rodriguez,12657
Pueblo Civil Service Commissioner,Erick B. Javaneau,10220
Pueblo Rural Fire Protection Ballot Issue 6A,Yes/For,2282
Pueblo Rural Fire Protection Ballot Issue 6A,No/Against,1812
Pueblo School District No. 60 School Director At-Large Four Year Term,Tommy Farrell,9248
Pueblo School District No. 60 School Director At-Large Four Year Term,Derion Michael Ibarra,7933
Pueblo School District No. 60 School Director At-Large Four Year Term,Rae Carnevale,7808
Pueblo School District No. 60 School Director At-Large Four Year Term,Kathy DeNiro,7304
Pueblo School District No. 60 School Director At-Large Four Year Term,Daniel McHenry,6122
Pueblo School District No. 60 School Director At-Large Four Year Term,Fred Galves,4870
Pueblo School District No. 60 School Director At-Large Four Year Term,Lucretia (Robbie) Robinson,3576
QUESTION NO. 2A,No/Against,21099
QUESTION NO. 2A,Yes/For,4967
QUESTION NO. 2B,Yes/For,14848
QUESTION NO. 2B,No/Against,11257
Rangely School District RE-4 - Director District At Large (2 Year Term),Jerry LeBleu,488
Rangely School District RE-4 - Director District At Large (2 Year Term),James Dillon,274
Rangely School District RE-4 - Director District At Large (4 Year Term),Brad Casto,429
Rangely School District RE-4 - Director District At Large (4 Year Term),Lonnie Tolley,391
Rangely School District RE-4 - Director District At Large (4 Year Term),Kirstie Kilduff,353
Rangely School District RE-4 - Director District At Large (4 Year Term),Elise Fernandez,327
Rangely School District RE-4 - Director District At Large (4 Year Term),Jessica Dillon,256
Rangely School District RE-4 - Director District At Large (4 Year Term),Maryanne McCoy,167
Rangely School District RE-4 - Director District At Large (4 Year Term),Jeannie Caldwell,94
RE-1 Valley School District Board of Directors District 1,Cassandra Meisner,3180
RE-1 Valley School District Board of Directors District 1,Hillary Hykin,1032
RE-1 Valley School District Board of Directors District 2,Ronda Monheiser,3704
RE-1 Valley School District Board of Directors District 5,Heather Harris,3651
RE-1 Valley School District Board of Directors District 6,Rita Sonnenberg,3823
RE-1 Valley School District Board of Directors District 7,Lyndsay Weingardt,2056
RE-1 Valley School District Board of Directors District 7,Thomas Hessler,1731
RE-1 Valley School District Board of Directors District 7,Robert Fernandez,659
RE-1 Valley School District Referred Ballot Issue 4E,Yes/For,2844
RE-1 Valley School District Referred Ballot Issue 4E,No/Against,2175
Referendum 310,YES/RETAIN,131354
Referendum 310,NO/REPEAL,56154
Referred Question 2F,YES/FOR,135801
Referred Question 2F,NO/AGAINST,44406
Referred Question 2G,YES/FOR,95601
Referred Question 2G,NO/AGAINST,81487
Rifle City Council,Jonathan Rice,819
Rifle City Council,Clint Hostettler,816
Rifle City Council,Alicia Gresley,720
Rifle City Council,Scott Marsh,696
Rifle City Council,Michael Clancy,656
Rifle City Council,Rick Steffen,581
Rifle City Council,Ryan Fideldy,579
Rifle City Council,Aaron Cumming,470
Rio Grande County Expansion of Use of County Lodging Tax Ballot Issue 1A,Yes/For,1839
Rio Grande County Expansion of Use of County Lodging Tax Ballot Issue 1A,No/Against,1412
River Park Metro District 6A,Yes,43
River Park Metro District 6A,No,19
Roaring Fork School District RE-1 Board of Directors - District A,"Tamara ""Tammy"" Nimmo",7632
Roaring Fork School District RE-1 Board of Directors - District A,Jodi Barr,3271
Roaring Fork School District RE-1 Board of Directors - District E,Kathryn Kuhlenberg,7637
Roaring Fork School District RE-1 Board of Directors - District E,Elizabeth Taylor,2985
Rocky Ford Council Member Ward 1,Nanette Mosby,50
Rocky Ford Mayor,Duane Gurule,664
Rocky Ford Mayor,Johnny McMurray,416
Routt County Ballot Issue 1B,Yes/For,2162
Routt County Ballot Issue 1B,No/Against,1712
Routt County Ballot Question 1A,Yes/For,2715
Routt County Ballot Question 1A,No/Against,756
Saguache - Center Consolidated School District 26 JT Ballot Question 5B,No/Against,289
Saguache - Center Consolidated School District 26 JT Ballot Question 5B,Yes/For,91
Salida City Council Ward 1 - Four Year Term,Joseph Rovinsky,620
Salida City Council Ward 1 - Four Year Term,Sage Kitson,329
Salida City Council Ward 2 - Four Year Term,Shelley Schreiner,611
Salida City Council Ward 2 - Four Year Term,Daniel Bush,333
Salida City Council Ward 3 - Four Year Term,Wayles Martin,471
Salida City Council Ward 3 - Four Year Term,Salty Riggs,343
Salida City Council Ward 3 - Four Year Term,Adam Martinez,90
Salida School District R-32-J Board of Directors - At Large 4 Year Term,Tiffany L. Rhodes,2472
Salida School District R-32-J Board of Directors - At Large 4 Year Term,Joe Smith,2417
Salida School District R-32-J Board of Directors - District 3,Mandy Paschall,3370
Salida School District R-32-J Board of Directors - District 4,Ben Hill,3506
Salida School District R-32-J Board of Directors - District 5,Jenn Schuchman,3365
Sanford School District 6J - At Large Director,Jeff Peterson,257
Sanford School District 6J - At Large Director,Tyler G. Woods,246
Sanford School District 6J - At Large Director,Monica Edgar,218
Sangre de Cristo School District RE-22J Director - At-Large,Lance Curtis,196
Sangre de Cristo School District RE-22J Director - At-Large,Michael Jones,191
Sangre de Cristo School District RE-22J Director - At-Large,William Squires,139
Sangre de Cristo School District RE-22J Director - District South,Jess Freel,188
Sangre de Cristo School District RE-22J Director - District South,Jason Tillman,152
San Miguel County Ballot Question 1A: Early Childhood Education Fund and Mental Health Services Fund,Yes/For,2129
San Miguel County Ballot Question 1A: Early Childhood Education Fund and Mental Health Services Fund,No/Against,800
San Miguel County Ballot Question 1B: Road and Bridge Fund,Yes/For,1967
San Miguel County Ballot Question 1B: Road and Bridge Fund,No/Against,919
School District 27J Board of Education Director District No. 2,Starr Trujillo,16902
School District 27J Board of Education Director District No. 4,Ashley Conn,17239
School District 27J Board of Education Director District No. 5,Ramon Alvarado,16847
School District 27J Board of Education Director District No. 6,Tracie Alvarado,11212
School District 27J Board of Education Director District No. 6,Amy Gomez,10430
 Sedgwick - Proposition LL (Statutory),Yes/For,426
 Sedgwick - Proposition LL (Statutory),No/Against,350
SOUTH ADAMS COUNTY FIRE PROTECTION DISTRICT 6A,Yes/For,6558
SOUTH ADAMS COUNTY FIRE PROTECTION DISTRICT 6A,No/Against,4740
South Metro Fire Rescue Fire Protection District Ballot Issue 7A,Yes/For,56043
South Metro Fire Rescue Fire Protection District Ballot Issue 7A,YES/FOR,46409
South Metro Fire Rescue Fire Protection District Ballot Issue 7A,No/Against,40665
South Metro Fire Rescue Fire Protection District Ballot Issue 7A,NO/AGAINST,39484
South Routt Medical Center Health Service District Ballot Issue 6A,Yes/For,951
South Routt Medical Center Health Service District Ballot Issue 6A,No/Against,590
South Routt School District No. RE-3 Ballot Issue 5A,Yes/For,1007
South Routt School District No. RE-3 Ballot Issue 5A,No/Against,246
South Routt School District RE3 Director - District 1,Nikki Knoebel,767
South Routt School District RE3 Director - District 3,James E Hoff,750
South Routt School District RE3 Director - District 4,Sunshine Harmon,751
South Routt School District RE3 Director - District 6,Jeffery T. Clyncke,772
South Routt School District RE3 Director - District 7,Jason Strahl,667
Springfield School District RE-4 Board of Directors - Four Year Term,Larkin Smith,460
Springfield School District RE-4 Board of Directors - Four Year Term,Elle Sikes,324
Springfield School District RE-4 Board of Directors - Four Year Term,Allison McVey,282
Springfield School District RE-4 Board of Directors - Four Year Term,Tawni Coast,252
Springfield School District RE-4 Board of Directors - Two Year Term,Darrell Edward Mackey,334
Springfield School District RE-4 Board of Directors - Two Year Term,Joel W. Moffett,284
Springfield School District RE-4 Board of Directors - Two Year Term,John Overhauser,132
Steamboat Springs School District RE2 Director - At Large,Jane Toothaker,4461
Steamboat Springs School District RE2 Director - At Large,Kim Lemmer,4099
Steamboat Springs School District RE2 Director - At Large,AJ Summers,1730
Steamboat Springs School District RE2 Director - At Large,Lauren Rennolds,1164
Strasburg School District 31J School Board Director,Courtney Vance,1175
Strasburg School District 31J School Board Director,Gema Gomez,656
Strasburg School District 31J School Board Director,Vennessia Marie Jimenez,528
Stratton School District R-4 Board of Directors - 4 Year Term,Phillip Jostes,249
Stratton School District R-4 Board of Directors - 4 Year Term,Cristina Stephens,198
Stratton School District R-4 Board of Directors - 4 Year Term,Joshua Cure,159
St. Vrain Valley School District RE-1J Board of Education Director in Director District B,Hadley Solomon,35382
St. Vrain Valley School District RE-1J Board of Education Director in Director District B,Peggy A. Kelly,18193
St. Vrain Valley School District RE-1J Board of Education Director in Director District D,Meosha Babbs,32559
St. Vrain Valley School District RE-1J Board of Education Director in Director District D,John Ahrens,18472
St. Vrain Valley School District RE-1J Board of Education Director in Director District E,Jocelyn Gilligan,39176
St. Vrain Valley School District RE-1J Board of Education Director in Director District F,Sarah Hurianek,36792
Summit County Referred Measure 1A,Yes/For,3797
Summit County Referred Measure 1A,No/Against,437
Summit School District RE-1 Board of Directors - At Large,Kimberly Dyer,4951
Summit School District RE-1 Board of Directors - At Large,Whitney Horner,4604
Summit School District RE-1 Board of Directors - At Large,Jenniffer Gonzalez,3095
Summit School District RE-1 Board of Directors - At Large,Jacqueline Zheleznyak,2961
Summit School District RE-1 Board of Directors - At Large,Tom Day,2875
Sundance Hills Metropolitan District Ballot Issue 6D,Yes/For,289
Sundance Hills Metropolitan District Ballot Issue 6D,No/Against,245
Sundance Hills Metropolitan District Ballot Issue 6E,Yes/For,278
Sundance Hills Metropolitan District Ballot Issue 6E,No/Against,254
Sundance Hills Metropolitan District Ballot Issue 6F,No/Against,318
Sundance Hills Metropolitan District Ballot Issue 6F,Yes/For,214
Sunshine Fire Protection District Ballot Issue 6B,Yes/For,126
Sunshine Fire Protection District Ballot Issue 6B,No/Against,46
Swink School Board Member At Large - Swink 33 School District 2 year term,Andrew Grover,365
Swink School Board Member At Large - Swink 33 School District 4 year term,Eric Hanagan,294
Swink School Board Member At Large - Swink 33 School District 4 year term,Hannah Muth,267
Swink School Board Member At Large - Swink 33 School District 4 year term,Brad Davidson,221
Telluride School District R-1 Board of Directors,Jessica James McTigue,1626
Telluride School District R-1 Board of Directors,Kaylie Reed,1439
Telluride School District R-1 Board of Directors,Dave Smith,749
Thompson School District R2-J Ballot Issue 5A,Yes/For,29247
Thompson School District R2-J Ballot Issue 5A,No/Against,20672
Thompson School District R2-J Board of Education Director District B,Mike Scholl,32608
Thompson School District R2-J Board of Education Director District E,Alexandra Lessem,22574
Thompson School District R2-J Board of Education Director District E,Mary Buchanan,21767
Thompson School District R2-J Board of Education Director District F,Lori Goebel,23015
Thompson School District R2-J Board of Education Director District F,Dmitri Atrash,21835
Thunderbird Water and Sanitation District Ballot Issue #6A,YES/FOR,207
Thunderbird Water and Sanitation District Ballot Issue #6A,NO/AGAINST,38
Town of Ault Ballot Issue 2H,No/Against,332
Town of Ault Ballot Issue 2H,Yes/For,214
Town of Basalt Ballot Issue 3A,Yes/For,1030
Town of Basalt Ballot Issue 3A,No/Against,465
Town of Bayfield Ballot Issue 2B,No/Against,530
Town of Bayfield Ballot Issue 2B,Yes/For,386
Town of Bayfield Ballot Issue 2C,No/Against,493
Town of Bayfield Ballot Issue 2C,Yes/For,429
Town of Crested Butte Mayor,Ian Billick,406
Town of Crested Butte Mayor,Anna Fenerty,230
Town of Eagle - Council Member,Gina McCrackin,1430
Town of Eagle - Council Member,Scott Schreiner,1234
Town of Eagle - Council Member,Geoffrey Grimmer,1201
Town of Eagle - Council Member,Casey Glowacki,1103
Town of Eagle - Council Member,Mark Bergman,835
Town of Eagle - Council Member,Brian Kunkel,809
Town of Eagle - Council Member,Robert Dagostino,667
Town of Eagle - Council Member,Todd Morrison,646
Town of Eagle - Council Member,Tania Jordet,582
Town of Eagle - Council Member,Scott Davison,544
Town of Eagle - Council Member,Timothy Haley,149
Town of Eagle - Mayor,Bryan Woods,1522
Town of Eagle - Mayor,Tom Olden,935
Town of Eagle - Mayor,Jason Cole,118
Town of Estes Park Ballot Question 300,Yes/For,1278
Town of Estes Park Ballot Question 300,No/Against,1126
Town of Estes Park Ballot Question 301,No/Against,1441
Town of Estes Park Ballot Question 301,Yes/For,966
Town of Firestone Ballot Question 2J,Yes/For,3030
Town of Firestone Ballot Question 2J,No/Against,1153
Town of Firestone Special Vacancy Election Board of Trustees,John Damsma,1712
Town of Firestone Special Vacancy Election Board of Trustees,Samantha Meiring,1317
Town of Firestone Special Vacancy Election Board of Trustees,Michael Malek,608
Town of Hayden Ballot Question 2A,Yes/For,364
Town of Hayden Ballot Question 2A,No/Against,145
Town of Hot Sulphur Springs Ballot Issue 2A - Use Tax,No,196
Town of Hot Sulphur Springs Ballot Issue 2A - Use Tax,Yes,64
Town of Hot Sulphur Springs Ballot Question 2B - Publication of Ordinances by Title Only,No,166
Town of Hot Sulphur Springs Ballot Question 2B - Publication of Ordinances by Title Only,Yes,92
Town of Kiowa Ballot Issue 2A,YES/FOR,134
Town of Kiowa Ballot Issue 2A,NO/AGAINST,125
Town of Kiowa Ballot Issue 2B,NO/AGAINST,160
Town of Kiowa Ballot Issue 2B,YES/FOR,99
Town of Kiowa Ballot Issue 2C,NO/AGAINST,176
Town of Kiowa Ballot Issue 2C,YES/FOR,84
Town of Kiowa Ballot Issue 2D,NO/AGAINST,187
Town of Kiowa Ballot Issue 2D,YES/FOR,59
Town of Mead Ballot Issue 2B,No/Against,1303
Town of Mead Ballot Issue 2B,Yes/For,808
Town of Merino Referred Ballot Issue 2X,Yes/For,53
Town of Merino Referred Ballot Issue 2X,No/Against,48
Town of Mountain View Ballot Issue 2A,Yes/For,132
Town of Mountain View Ballot Issue 2A,No/Against,104
Town of Mountain View Council Members,"David ""Doc"" Davis",130
Town of Mountain View Council Members,Kathleen S Bailey,102
Town of Mountain View Council Members,Janet Randolph,99
Town of Mountain View Council Members,Tyler Shepherd,94
Town of Mountain View Council Members,Laura Dennis,81
Town of Mountain View Council Members,Nancy B Unger,77
Town of Mountain View Council Members,Tim Samp,59
Town of Mountain View Council Members,Nancy Bucci,8
Town of Mountain View Mayor,Emilie Mitcham,136
Town of Mountain View Mayor,Jeff Kiddie,93
Town of Mount Crested Butte Ballot Question 2A,Yes/For,175
Town of Mount Crested Butte Ballot Question 2A,No/Against,166
Town of Oak Creek Ballot Question 2B,Yes/For,217
Town of Oak Creek Ballot Question 2B,No/Against,49
Town of Pagosa Springs Ballot Issue 2A,Yes/For,391
Town of Pagosa Springs Ballot Issue 2A,No/Against,121
Town of Paonia Ballot Question 2A,Yes/For,465
Town of Paonia Ballot Question 2A,No/Against,132
Town of Parker Ballot Question 2A,YES/FOR,10080
Town of Parker Ballot Question 2A,NO/AGAINST,4534
Town of Parker Ballot Question 2B,YES/FOR,12725
Town of Parker Ballot Question 2B,NO/AGAINST,2232
Town of Parker Ballot Question 2C,YES/FOR,12834
Town of Parker Ballot Question 2C,NO/AGAINST,2214
Town of Parker Ballot Question 2D,YES/FOR,8070
Town of Parker Ballot Question 2D,NO/AGAINST,5710
Town of Parker Ballot Question 2E,YES/FOR,7055
Town of Parker Ballot Question 2E,NO/AGAINST,6741
Town of Severance Ballot Issue 2I,No/Against,1426
Town of Severance Ballot Issue 2I,Yes/For,1242
Town of Severance Council Members,Karen Hessler,1424
Town of Severance Council Members,Dave Bruen,1414
Town of Severance Council Members,Stephen Gagliardi,1256
Town of Severance Council Members,Josh Ochs,1200
Town of Severance Council Members,Tad Borrett,1045
Town of Severance Council Members,Jeff Logue,808
Town of Silt Board of Trustees,Kim Ingelhart,370
Town of Silt Board of Trustees,Justin Brintnall,335
Town of Silt Board of Trustees,Derek Hanrahan,323
Town of Silt Board of Trustees,Alex Sanchez,301
Town of Silt Board of Trustees,Andreia Poston,264
Town of Silt Issue 2A,Yes,369
Town of Silt Issue 2A,No,347
Town of Snowmass Village Ballot Issue 2D,Yes/For,530
Town of Snowmass Village Ballot Issue 2D,No/Against,411
Town of Springfield Ballot Issue 2A,NO/AGAINST,297
Town of Springfield Ballot Issue 2A,YES/IN FAVOR OF,243
Town of Springfield Ballot Question 2B,NO/AGAINST,339
Town of Springfield Ballot Question 2B,YES/IN FAVOR OF,193
Town of Springfield Ballot Question 2C,NO/AGAINST,355
Town of Springfield Ballot Question 2C,YES/IN FAVOR OF,191
Town of Telluride Ballot Issue 2A,No/Against,519
Town of Telluride Ballot Issue 2A,Yes/For,500
Town of Telluride Ballot Issue 2B,No/Against,571
Town of Telluride Ballot Issue 2B,Yes/For,455
Town of Telluride Ballot Question 2C,Yes/For,866
Town of Telluride Ballot Question 2C,No/Against,83
Town of Telluride Ballot Question 300,No/Against,649
Town of Telluride Ballot Question 300,Yes/For,383
Town of Telluride Town Council,Meehan Fee,522
Town of Telluride Town Council,Kristen Permakoff,519
Town of Telluride Town Council,Dan Enright,509
Town of Telluride Town Council,Mindy J. Smith,224
