county_name,contest_name,choice,votes
Adams,City of Arvada Council Member At-Large,Michael P. Griffith,347
Adams,City of Arvada Council Member At-Large,Denise Vargas,285
Adams,City of Aurora Council Member - At Large,Alli Jackson,3533
Adams,City of Aurora Council Member - At Large,Rob Andrews,3269
Adams,City of Aurora Council Member - At Large,Danielle Jurinsky,1846
Adams,City of Aurora Council Member - At Large,Amsalu Kassaw,1426
Adams,City of Aurora Council Member - At Large,Watson Gomes,962
Adams,City of Aurora Council Member Ward I,Gianina Horton,2141
Adams,City of Aurora Council Member Ward I,Stephen Elkins,871
Adams,City of Aurora Council Member Ward I,Reid Hettich,427
Adams,City of Aurora Council Member Ward II,Amy Wiles,1764
Adams,City of Aurora Council Member Ward II,Steve Sundberg,1080
Adams,City of Brighton Mayor,Gregory Mills,5333
Adams,City of Brighton Councilmember - Ward 1,Rhianon Collins,1146
Adams,City of Brighton Councilmember - Ward 1,Jessie Williams,948
Adams,City of Brighton Councilmember - Ward 2,Ann Taddeo,951
Adams,City of Brighton Councilmember - Ward 3,Melinda Carbajal,830
Adams,City of Brighton Councilmember - Ward 3,Kevin W. Forsyth,722
Adams,City of Brighton Councilmember - Ward 4,Peter Padilla,1403
Adams,City of Commerce City Councilmember - Ward 1,Jose Guardiola,823
Adams,City of Commerce City Councilmember - Ward 1,Lucy Molina,529
Adams,City of Commerce City Councilmember - Ward 1,"Alexander ""Jake"" Jacobson",492
Adams,City of Commerce City Councilmember - Ward 3,Joanna Sandoval,1097
Adams,City of Commerce City Councilmember - Ward 3,Renee M. Chacon,894
Adams,City of Commerce City Councilmember - Ward 3,Jacob Wilson,653
Adams,City of Commerce City Councilmember - At Large,Stefanie Trujillo,3646
Adams,City of Commerce City Councilmember - At Large,Lori Young,3138
Adams,City of Commerce City Councilmember - At Large,Ryan Keefer,2821
Adams,City of Commerce City Councilmember - At Large,Jennifer Allen-Thomas,2090
Adams,City of Commerce City Councilmember - At Large,Kristi Douglas,2003
Adams,City of Commerce City Councilmember - At Large,Alejandro De Leon,1412
Adams,City of Commerce City Councilmember - At Large,Michelle Deon Lee,1102
Adams,City of Federal Heights Council Member - Ward 1,Mike Vallero,268
Adams,City of Federal Heights Council Member - Ward 2,Doris Peterson,384
Adams,City of Federal Heights Council Member - Ward 3,Sonia Jensen,180
Adams,City of Federal Heights Council Member - Ward 3,Kyle Hester,111
Adams,City of Federal Heights Council Member - Ward 3,"Theodore ""Ted"" F. May",90
Adams,City of Northglenn Council Member - Ward 1,Madison Leighty,1000
Adams,City of Northglenn Council Member - Ward 1,Nicholas Walker,891
Adams,City of Northglenn Council Member - Ward 2,Joshua D. Sievers,1226
Adams,City of Northglenn Council Member - Ward 2,Jordan Stransky,201
Adams,City of Northglenn Council Member - Ward 3,Richard Atsuhiko Kondo,742
Adams,City of Northglenn Council Member - Ward 3,Mark Bromley,331
Adams,City of Northglenn Council Member - Ward 3,Ryan Easterling-Babin,321
Adams,City of Northglenn Council Member - Ward 4,Jody Roper,1257
Adams,City of Northglenn Council Member - Ward 4,Ann Nevares,696
Adams,City of Thornton Council Member - Ward 1,Cherish Salazar,2778
Adams,City of Thornton Council Member - Ward 2,John Alge,2942
Adams,City of Thornton Council Member - Ward 2,Eric Montoya,1815
Adams,City of Thornton Council Member - Ward 2,Rebecca Berner,1249
Adams,City of Thornton Council Member - Ward 3,Devin Byrd,4183
Adams,City of Thornton Council Member - Ward 3,Sam Nizam,3872
Adams,City of Thornton Council Member - Ward 3,Mark Gormley,2954
Adams,City of Thornton Council Member - Ward 4,Drew Morris,4424
Adams,City of Thornton Council Member - Ward 4,Jason Anaya-Ledeboer,4415
Adams,City of Thornton Council Member - Ward 4,Amanda Pedrianes,1584
Adams,City of Westminster Mayor,Claire Carmelia,9468
Adams,City of Westminster Mayor,Bruce Baker,4865
Adams,City of Westminster Mayor,David DeMott,3770
Adams,City of Westminster Council Members,Obi Ezeadi,8933
Adams,City of Westminster Council Members,Jack Johnson,7637
Adams,City of Westminster Council Members,Sarah Nurmela,7582
Adams,City of Westminster Council Members,Kathy Stroud,6342
Adams,City of Westminster Council Members,Jeremy Nuanes,5673
Adams,City of Westminster Council Members,Phillip Romero,4404
Adams,City of Westminster Council Members,Karen F. Kalavity,3425
Adams,City of Westminster Council Members,Kara Hucke,2820
Adams,Adams 12 Five Star School District Director - District No 3,Ike Anyanwu-Ebo,20956
Adams,Adams 12 Five Star School District Director - District No 3,Juan Evans,17620
Adams,Adams 12 Five Star School District Director - District No 4,Amira Assad-Lucas,28873
Adams,Adams County School District 14 Board Of Education,Janet Estrada,1554
Adams,Adams County School District 14 Board Of Education,Maria D. Zubia,1300
Adams,Adams County School District 14 Board Of Education,Brandi Valdez,1080
Adams,Adams County School District 14 Board Of Education,Leona Pacheco,1035
Adams,School District 27J Board of Education Director District No. 2,Starr Trujillo,16791
Adams,School District 27J Board of Education Director District No. 4,Ashley Conn,17123
Adams,School District 27J Board of Education Director District No. 5,Ramon Alvarado,16735
Adams,School District 27J Board of Education Director District No. 6,Tracie Alvarado,11155
Adams,School District 27J Board of Education Director District No. 6,Amy Gomez,10340
Adams,Adams-Arapahoe School District 28J Board of Directors,Anne R. Keke,3424
Adams,Adams-Arapahoe School District 28J Board of Directors,"Kristin Mallory ""Westerberg""",3144
Adams,Adams-Arapahoe School District 28J Board of Directors,Tramaine M. Duncan,3068
Adams,Adams-Arapahoe School District 28J Board of Directors,Gayla Charrier,2492
Adams,Adams-Arapahoe School District 28J Board of Directors,"Tapsuru ""Ousman"" Ba",1954
Adams,Adams-Arapahoe School District 28J Board of Directors,Nino Pepper,1487
Adams,Adams-Arapahoe School District 28J Board of Directors,Hendrix Percival Lewis,1269
Adams,Strasburg School District 31J School Board Director,Courtney Vance,850
Adams,Strasburg School District 31J School Board Director,Gema Gomez,480
Adams,Strasburg School District 31J School Board Director,Vennessia Marie Jimenez,417
Adams,Byers School District 32J School Board Director,Kres Ebert,100
Adams,Byers School District 32J School Board Director,Logan MacLennan,83
Adams,Byers School District 32J School Board Director,Jennifer Borders,82
Adams,Byers School District 32J School Board Director,Jerry Sauer,63
Adams,Wiggins School District RE-50J Board Of Education,Jessica Musgrave,7
Adams,Wiggins School District RE-50J Board Of Education,Derek Pope,7
Adams,Wiggins School District RE-50J Board Of Education,Nathan Schroeder,2
Adams,Wiggins School District RE-50J Board Of Education,Craig Lippitt,1
Adams,Proposition LL (Statutory),Yes/For,72652
Adams,Proposition LL (Statutory),No/Against,31346
Adams,Proposition MM (Statutory),Yes/For,64874
Adams,Proposition MM (Statutory),No/Against,39283
Adams,City of Arvada Ballot Question 3G,No/Against,422
Adams,City of Arvada Ballot Question 3G,Yes/For,246
Adams,City of Aurora Question 3B,Yes/For,3862
Adams,City of Aurora Question 3B,No/Against,2632
Adams,City of Aurora Question 3C,Yes/For,4987
Adams,City of Aurora Question 3C,No/Against,1387
Adams,City of Aurora Question 3D,No/Against,5343
Adams,City of Aurora Question 3D,Yes/For,1129
Adams,City of Aurora Question 3E,No/Against,5174
Adams,City of Aurora Question 3E,Yes/For,1258
Adams,City of Aurora Question 3F,Yes/For,3365
Adams,City of Aurora Question 3F,No/Against,2955
Adams,City of Thornton Ballot Question 2A,Yes/For,16915
Adams,City of Thornton Ballot Question 2A,No/Against,14766
Adams,City of Thornton Ballot Question 2B,Yes/For,25903
Adams,City of Thornton Ballot Question 2B,No/Against,5756
Adams,City of Thornton Ballot Question 2C,Yes/For,19489
Adams,City of Thornton Ballot Question 2C,No/Against,11833
Adams,City of Thornton Ballot Question 2D,Yes/For,24397
Adams,City of Thornton Ballot Question 2D,No/Against,7349
Adams,City of Westminster Ballot Issue 3H,Yes/For,9711
Adams,City of Westminster Ballot Issue 3H,No/Against,8580
Adams,ADAMS 12 FIVE STAR SCHOOLS BALLOT ISSUE 5B,Yes/For,24492
Adams,ADAMS 12 FIVE STAR SCHOOLS BALLOT ISSUE 5B,No/Against,21125
Adams,Byers School District No. 32J Ballot Issue 5A,Yes/For,85
Adams,Byers School District No. 32J Ballot Issue 5A,No/Against,63
Adams,Deer Trail Rural Fire Protection District Ballot Issue 7B,No/Against,5
Adams,Deer Trail Rural Fire Protection District Ballot Issue 7B,Yes/For,4
Adams,SOUTH ADAMS COUNTY FIRE PROTECTION DISTRICT 6A,Yes/For,6558
Adams,SOUTH ADAMS COUNTY FIRE PROTECTION DISTRICT 6A,No/Against,4740
Alamosa,City of Alamosa Mayor,Ty Coleman,1589
Alamosa,City of Alamosa Councilor at Large,Jan Vigil,1344
Alamosa,City of Alamosa Councilor at Large,Zachary Reaves,479
Alamosa,City of Alamosa Councilor Ward 2,Dawn Krebs,420
Alamosa,City of Alamosa Councilor Ward 4,Mark T. Martinez,12
Alamosa,City of Alamosa Councilor Ward 4,Alex Brown,6
Alamosa,Alamosa School District RE-11J Director District 3,Thomas Wisniewski,2217
Alamosa,Alamosa School District RE-11J Director District 6,Heidi Richardson,2327
Alamosa,Center Consolidated School District 26 JT Director - District A,William Eddie Wilson,2
Alamosa,Center Consolidated School District 26 JT Director - District A,Sonya Flores,0
Alamosa,Center Consolidated School District 26 JT Director - District B,Amanda Garcia,2
Alamosa,Center Consolidated School District 26 JT Director - District B,Eidy Guaderrama,0
Alamosa,Sanford School District 6J - At Large Director,Monica Edgar,6
Alamosa,Sanford School District 6J - At Large Director,Tyler G. Woods,4
Alamosa,Sanford School District 6J - At Large Director,Jeff Peterson,2
Alamosa,Sangre de Cristo School District RE-22J Director - At-Large,Lance Curtis,174
Alamosa,Sangre de Cristo School District RE-22J Director - At-Large,Michael Jones,169
Alamosa,Sangre de Cristo School District RE-22J Director - At-Large,William Squires,124
Alamosa,Sangre de Cristo School District RE-22J Director - District South,Jess Freel,164
Alamosa,Sangre de Cristo School District RE-22J Director - District South,Jason Tillman,134
Alamosa,Proposition LL (Statutory),Yes/For,2420
Alamosa,Proposition LL (Statutory),No/Against,1464
Alamosa,Proposition MM (Statutory),Yes/For,2118
Alamosa,Proposition MM (Statutory),No/Against,1844
Alamosa,Alamosa School District RE-11J Ballot Issue 5A,No/Against,1865
Alamosa,Alamosa School District RE-11J Ballot Issue 5A,Yes/For,1702
Alamosa,Center Consolidated School District 26 JT Ballot Question 5B,No/Against,2
Alamosa,Center Consolidated School District 26 JT Ballot Question 5B,Yes/For,0
Arapahoe,City of Aurora Council Member - At Large,Rob Andrews,32690
Arapahoe,City of Aurora Council Member - At Large,Alli Jackson,32498
Arapahoe,City of Aurora Council Member - At Large,Danielle Jurinsky,26510
Arapahoe,City of Aurora Council Member - At Large,Amsalu Kassaw,21760
Arapahoe,City of Aurora Council Member - At Large,Watson Gomes,10402
Arapahoe,City of Centennial Mayor,Christine Sweetland,21541
Arapahoe,City of Centennial Mayor,Don Sheehan,15535
Arapahoe,City of Centennial Mayor,Bennett Rutledge,1482
Arapahoe,City of Englewood Office of Mayor At-Large,Othoniel Sierra,6349
Arapahoe,City of Englewood Office of Mayor At-Large,Rita Russell,3025
Arapahoe,City of Englewood Office of Municipal Judge,Joe Jefferson,6934
Arapahoe,City of Littleton Mayor,Kyle Schlachter,9254
Arapahoe,City of Littleton Mayor,Patrick Driscoll,6700
Arapahoe,City of Littleton Council Member At-Large,Joel Zink,8799
Arapahoe,City of Littleton Council Member At-Large,David Carlton,6731
Arapahoe,City of Sheridan Mayor,Sally Daigle,509
Arapahoe,City of Sheridan Mayor,Terrance Kelly,416
Arapahoe,City of Aurora Council Member Ward I,Gianina Horton,1879
Arapahoe,City of Aurora Council Member Ward I,Stephen Elkins,826
Arapahoe,City of Aurora Council Member Ward I,Reid Hettich,383
Arapahoe,City of Aurora Council Member Ward II,Amy Wiles,5159
Arapahoe,City of Aurora Council Member Ward II,Steve Sundberg,4454
Arapahoe,City of Aurora Council Member Ward III,Ruben L. Medina,6034
Arapahoe,City of Aurora Council Member Ward III,Marsha Berzins,3183
Arapahoe,City of Centennial Council Member District 1,Cindy Sandhu,5481
Arapahoe,City of Centennial Council Member District 1,Robyn Carnes,4535
Arapahoe,City of Centennial Council Member District 2,Ashish Vaidya,5016
Arapahoe,City of Centennial Council Member District 2,Carrie Penaloza,4707
Arapahoe,City of Centennial Council Member District 3,Ryan Dwiggins,5820
Arapahoe,City of Centennial Council Member District 3,Patty McKernan,3817
Arapahoe,City of Centennial Council Member District 4,Durrell Middleton,4172
Arapahoe,City of Centennial Council Member District 4,Jeffrey Gilliam,3780
Arapahoe,City of Englewood Office of Council Member District 2,Jack Bethel,1181
Arapahoe,City of Englewood Office of Council Member District 2,Rebecca Kramer,828
Arapahoe,City of Englewood Office of Council Member District 4,Steve Ward,1361
Arapahoe,City of Englewood Office of Council Member District 4,Kim Wright,914
Arapahoe,City of Greenwood Village Councilmember District 1,Paul Wiesner,1196
Arapahoe,City of Greenwood Village Councilmember District 1,Ann Nelson,968
Arapahoe,City of Greenwood Village Councilmember District 2,Jay Schneiderman,547
Arapahoe,City of Greenwood Village Councilmember District 2,Bob Doyle,506
Arapahoe,City of Greenwood Village Councilmember District 2,Rich Easton,486
Arapahoe,City of Greenwood Village Councilmember District 2,Jack Coffey,232
Arapahoe,City of Greenwood Village Councilmember District 3,Donna Johnston,956
Arapahoe,City of Greenwood Village Councilmember District 3,Libby Barnacle,938
Arapahoe,City of Greenwood Village Councilmember District 3,Daniel Zhukov,325
Arapahoe,City of Greenwood Village Councilmember District 4,Katrin Mezger,623
Arapahoe,City of Greenwood Village Councilmember District 4,Tom Stahl,621
Arapahoe,City of Greenwood Village Councilmember District 4,Gary Kleeman,566
Arapahoe,City of Littleton Council Member District I,Merrill Stillwell,2537
Arapahoe,City of Littleton Council Member District I,Darren Lemorande,1392
Arapahoe,City of Littleton Council Member District III,Amanda Henderson,2798
Arapahoe,City of Littleton Council Member District III,Curt Samuelson,2144
Arapahoe,City of Sheridan City Council Member Ward I,Anthony Lopez,132
Arapahoe,City of Sheridan City Council Member Ward I,Laura Callahan,106
Arapahoe,City of Sheridan City Council Member Ward II,Jay Whittaker,202
Arapahoe,City of Sheridan City Council Member Ward II,Michael Moreno,202
Arapahoe,City of Sheridan City Council Member Ward III,CJ Clark,236
Arapahoe,City of Sheridan City Council Member Ward III,Juanita Camacho,129
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,Anne R. Keke,18987
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,Tramaine M. Duncan,17617
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,"Kristin Mallory ""Westerberg""",17135
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,Gayla Charrier,14460
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,"Tapsuru ""Ousman"" Ba",10778
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,Nino Pepper,9568
Arapahoe,Adams-Arapahoe School District 28J Board of Directors,Hendrix Percival Lewis,7678
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,Sean O'Shea,22904
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,Joan Anderssen,20810
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,Andrew Graham,19723
Arapahoe,Arapahoe County School District #6 Littleton Public Schools School Director - At Large,Jessica Vestal,13085
Arapahoe,Byers School District 32J School Board Director,Logan MacLennan,435
Arapahoe,Byers School District 32J School Board Director,Kres Ebert,434
Arapahoe,Byers School District 32J School Board Director,Jennifer Borders,358
Arapahoe,Byers School District 32J School Board Director,Jerry Sauer,310
Arapahoe,Cherry Creek School District No. 5 School Board Director - District D,Terry Bates,45006
Arapahoe,Cherry Creek School District No. 5 School Board Director - District D,Amanda Thayer,33363
Arapahoe,Cherry Creek School District No. 5 School Board Director - District E,Mike Hamrick,48373
Arapahoe,Cherry Creek School District No. 5 School Board Director - District E,Tatyana Sturm,30054
Arapahoe,Englewood School District School Board Director,Erica Elvove,4148
Arapahoe,Englewood School District School Board Director,Anna Whistler,3954
Arapahoe,Englewood School District School Board Director,Janee McConnell,3552
Arapahoe,Englewood School District School Board Director,Tiffany Kapler,2672
Arapahoe,Englewood School District School Board Director,Steven Leflar,2575
Arapahoe,Englewood School District School Board Director,James Lowry,169
Arapahoe,Strasburg School District 31J School Board Director,Courtney Vance,325
Arapahoe,Strasburg School District 31J School Board Director,Gema Gomez,176
Arapahoe,Strasburg School District 31J School Board Director,Vennessia Marie Jimenez,111
Arapahoe,Proposition LL (Statutory),Yes/For,118186
Arapahoe,Proposition LL (Statutory),No/Against,53123
Arapahoe,Proposition MM (Statutory),Yes/For,107402
Arapahoe,Proposition MM (Statutory),No/Against,63527
Arapahoe,City of Aurora Question 3B,Yes/For,36273
Arapahoe,City of Aurora Question 3B,No/Against,33933
Arapahoe,City of Aurora Question 3C,Yes/For,51823
Arapahoe,City of Aurora Question 3C,No/Against,16991
Arapahoe,City of Aurora Question 3D,No/Against,57623
Arapahoe,City of Aurora Question 3D,Yes/For,12789
Arapahoe,City of Aurora Question 3E,No/Against,57140
Arapahoe,City of Aurora Question 3E,Yes/For,12697
Arapahoe,City of Aurora Question 3F,Yes/For,34487
Arapahoe,City of Aurora Question 3F,No/Against,33733
Arapahoe,City of Englewood Ballot Question Number 2A,Yes/For,5566
Arapahoe,City of Englewood Ballot Question Number 2A,No/Against,3616
Arapahoe,City of Littleton Ballot Question 3A,Yes/For,8784
Arapahoe,City of Littleton Ballot Question 3A,No/Against,7612
Arapahoe,Byers School District No. 32J Ballot Issue 5A,Yes/For,392
Arapahoe,Byers School District No. 32J Ballot Issue 5A,No/Against,278
Arapahoe,Deer Trail Rural Fire Protection District Ballot Issue 7B,No/Against,253
Arapahoe,Deer Trail Rural Fire Protection District Ballot Issue 7B,Yes/For,171
Arapahoe,South Metro Fire Rescue Fire Protection District Ballot Issue 7A,Yes/For,49578
Arapahoe,South Metro Fire Rescue Fire Protection District Ballot Issue 7A,No/Against,35210
Arapahoe,Cherry Park General Improvement District Ballot Question 6B,Yes/For,356
Arapahoe,Cherry Park General Improvement District Ballot Question 6B,No/Against,108
Arapahoe,Cherry Park General Improvement District Ballot Question 6C,Yes/For,337
Arapahoe,Cherry Park General Improvement District Ballot Question 6C,No/Against,125
Arapahoe,Polo Reserve Metropolitan District Ballot Issue 6A,Yes/For,44
Arapahoe,Polo Reserve Metropolitan District Ballot Issue 6A,No/Against,22
Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6D,Yes/For,289
Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6D,No/Against,245
Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6E,Yes/For,278
Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6E,No/Against,254
Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6F,No/Against,318
Arapahoe,Sundance Hills Metropolitan District Ballot Issue 6F,Yes/For,214
Arapahoe,Willow Trace Metropolitan District Ballot Issue 6G,Yes/For,477
Arapahoe,Willow Trace Metropolitan District Ballot Issue 6G,No/Against,221
Archuleta,Bayfield School District 10 Jt-R Board of Directors,Robert Coronado Jr.,5
Archuleta,Bayfield School District 10 Jt-R Board of Directors,Matt Turner,4
Archuleta,Bayfield School District 10 Jt-R Board of Directors,Rebecca Parnell,3
Archuleta,Bayfield School District 10 Jt-R Board of Directors,Gary Maestas,3
Archuleta,Ignacio School District 11JT Board of Directors,James P. Bulwan,100
Archuleta,Ignacio School District 11JT Board of Directors,Christine Sage,97
Archuleta,Ignacio School District 11JT Board of Directors,Leila C. Baker,94
Archuleta,Proposition LL (Statutory),Yes/For,2918
Archuleta,Proposition LL (Statutory),No/Against,1725
Archuleta,Proposition MM (Statutory),Yes/For,2677
Archuleta,Proposition MM (Statutory),No/Against,1982
Archuleta,Town of Pagosa Springs Ballot Issue 2A,Yes/For,391
Archuleta,Town of Pagosa Springs Ballot Issue 2A,No/Against,121
Archuleta,Upper Pine River Fire Protection District Ballot Issue 7B,Yes/For,4
Archuleta,Upper Pine River Fire Protection District Ballot Issue 7B,No/Against,1
Archuleta,Colorado's Timber Ridge Metropolitan District Ballot Question 6A,Yes/For,67
Archuleta,Colorado's Timber Ridge Metropolitan District Ballot Question 6A,No/Against,26
Baca,Walsh School District RE-1 Board of Directors - Four Year Term,Matt Tedder,246
Baca,Walsh School District RE-1 Board of Directors - Four Year Term,Jessami Graham,156
Baca,Walsh School District RE-1 Board of Directors - Four Year Term,Leslie Sharpe,130
Baca,Walsh School District RE-1 Board of Directors - Two Year Term,Joe G. Thompson,253
Baca,Walsh School District RE-1 Board of Directors - Two Year Term,Marisela Calzada,212
Baca,Walsh School District RE-1 Board of Directors - Two Year Term,Carrie Jo Packard,78
Baca,Springfield School District RE-4 Board of Directors - Four Year Term,Larkin Smith,460
Baca,Springfield School District RE-4 Board of Directors - Four Year Term,Elle Sikes,324
Baca,Springfield School District RE-4 Board of Directors - Four Year Term,Allison McVey,282
Baca,Springfield School District RE-4 Board of Directors - Four Year Term,Tawni Coast,252
Baca,Springfield School District RE-4 Board of Directors - Two Year Term,Darrell Edward Mackey,334
Baca,Springfield School District RE-4 Board of Directors - Two Year Term,Joel W. Moffett,284
Baca,Springfield School District RE-4 Board of Directors - Two Year Term,John Overhauser,132
Baca,Proposition LL (Statutory),No/Against,710
Baca,Proposition LL (Statutory),Yes/For,643
Baca,Proposition MM (Statutory),No/Against,803
Baca,Proposition MM (Statutory),Yes/For,550
Baca,Town of Springfield Ballot Issue 2A,NO/AGAINST,297
Baca,Town of Springfield Ballot Issue 2A,YES/IN FAVOR OF,243
Baca,Town of Springfield Ballot Question 2B,NO/AGAINST,339
Baca,Town of Springfield Ballot Question 2B,YES/IN FAVOR OF,193
Baca,Town of Springfield Ballot Question 2C,NO/AGAINST,355
Baca,Town of Springfield Ballot Question 2C,YES/IN FAVOR OF,191
Bent,Bent - Proposition LL (Statutory),No/Against,626
Bent,Bent - Proposition LL (Statutory),Yes/For,524
Bent,Proposition MM (Statutory),No/Against,681
Bent,Proposition MM (Statutory),Yes/For,468
Boulder,City of Boulder Council Candidates,Matt Benjamin,20276
Boulder,City of Boulder Council Candidates,Mark Wallach,17476
Boulder,City of Boulder Council Candidates,Nicole Speer,16165
Boulder,City of Boulder Council Candidates,Rob Kaplan,15867
Boulder,City of Boulder Council Candidates,Jennifer Robins,14781
Boulder,City of Boulder Council Candidates,Lauren Folkerts,14222
Boulder,City of Boulder Council Candidates,Rachel Rose Isaacson,5085
Boulder,City of Boulder Council Candidates,Montserrat Palacios,2957
Boulder,City of Boulder Council Candidates,Maxwell Lord,2853
Boulder,City of Boulder Council Candidates,Aaron Stone,2707
Boulder,City of Boulder Council Candidates,Rob Smoke,1499
Boulder,City of Lafayette City Council,Annmarie Jensen,5828
Boulder,City of Lafayette City Council,Saul Tapia Vega,5771
Boulder,City of Lafayette City Council,Adam Gianola,5275
Boulder,City of Lafayette City Council,Crystal Gallegos,4400
Boulder,City of Lafayette City Council,Kyle Beaulieu,4038
Boulder,City of Lafayette City Council,Michael Watson,3108
Boulder,City of Lafayette City Council,Josh Beryl,2915
Boulder,City of Lafayette City Council,Eric Ryant,2078
Boulder,City of Lafayette City Council,Luke Arrington,1929
Boulder,City of Lafayette City Council,Rob Glenn,1296
Boulder,City of Longmont Mayor,Susie Hidalgo-Fahring,12444
Boulder,City of Longmont Mayor,Shakeel Dalal,7757
Boulder,City of Longmont Mayor,Diane Crist,6569
Boulder,City of Longmont Mayor,Sarah Levison,5074
Boulder,City of Longmont City Council At Large,Jake Marsing,15265
Boulder,City of Longmont City Council At Large,Crystal Prieto,12895
Boulder,City of Longmont City Council At Large,Alex Kalkhofer,7612
Boulder,City of Longmont City Council At Large,Steven Altschuler,7381
Boulder,City of Longmont City Council At Large,Riegan Sage,4866
Boulder,City of Longmont City Council At Large,John Lembke,4314
Boulder,City of Longmont City Council Ward 2,Matthew Popkin,5424
Boulder,City of Longmont City Council Ward 2,Teresa Simpkins,4609
Boulder,City of Louisville City Council Ward 1 (4-year term),Joshua H. Cooperman,1525
Boulder,City of Louisville City Council Ward 1 (4-year term),Denise Montagu,1187
Boulder,City of Louisville City Council Ward 2 (4-year term),Judi Kern,2355
Boulder,City of Louisville City Council Ward 3 (4-year term),Dietrich Hoefner,2316
Boulder,Boulder Valley School District RE-2 Director District B (4 Years),Nicole Rajpal,46625
Boulder,Boulder Valley School District RE-2 Director District E (4 Years),Deann Bucher,27064
Boulder,Boulder Valley School District RE-2 Director District E (4 Years),Jeffrey Lowe Anderson,25688
Boulder,Boulder Valley School District RE-2 Director District F (4 Years),Ana Temu Otting,45488
Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,Hadley Solomon,26099
Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District B,Peggy A. Kelly,10801
Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District D,Meosha Babbs,23985
Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District D,John Ahrens,10822
Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District E,Jocelyn Gilligan,27271
Boulder,St. Vrain Valley School District RE-1J Board of Education Director in Director District F,Sarah Hurianek,24991
Boulder,Thompson School District R2-J Board of Education Director District B,Mike Scholl,41
Boulder,Thompson School District R2-J Board of Education Director District E,Mary Buchanan,30
Boulder,Thompson School District R2-J Board of Education Director District E,Alexandra Lessem,30
Boulder,Thompson School District R2-J Board of Education Director District F,Lori Goebel,34
Boulder,Thompson School District R2-J Board of Education Director District F,Dmitri Atrash,27
Boulder,City of Longmont Municipal Court Judge - Frick,Yes/For,19217
Boulder,City of Longmont Municipal Court Judge - Frick,No/Against,6822
Boulder,Proposition LL (Statutory),Yes/For,96238
Boulder,Proposition LL (Statutory),No/Against,23464
Boulder,Proposition MM (Statutory),Yes/For,88523
Boulder,Proposition MM (Statutory),No/Against,30945
Boulder,Boulder County Ballot Issue 1A,Yes/For,88594
Boulder,Boulder County Ballot Issue 1A,No/Against,30720
Boulder,Boulder County Ballot Issue 1B,Yes/For,76542
Boulder,Boulder County Ballot Issue 1B,No/Against,41939
Boulder,City of Boulder Ballot Issue 2A,For the Measure,24007
Boulder,City of Boulder Ballot Issue 2A,Against the Measure,9159
Boulder,City of Boulder Ballot Issue 2B,For the Measure,21082
Boulder,City of Boulder Ballot Issue 2B,Against the Measure,11435
Boulder,City of Lafayette Ballot Issue 2C,Yes/For,6410
Boulder,City of Lafayette Ballot Issue 2C,No/Against,5417
Boulder,City of Louisville Ballot Question 300,No/Against,7296
Boulder,City of Louisville Ballot Question 300,Yes/For,2066
Boulder,City of Louisville Ballot Question 301,No/Against,7086
Boulder,City of Louisville Ballot Question 301,Yes/For,2281
Boulder,Thompson School District R2-J Ballot Issue 5A,No/Against,46
Boulder,Thompson School District R2-J Ballot Issue 5A,Yes/For,39
Boulder,Hygiene Fire Protection District Ballot Issue 6A,Yes/For,801
Boulder,Hygiene Fire Protection District Ballot Issue 6A,No/Against,435
Boulder,Sunshine Fire Protection District Ballot Issue 6B,Yes/For,126
Boulder,Sunshine Fire Protection District Ballot Issue 6B,No/Against,46
Boulder,Coal Creek Canyon Fire Protection District Ballot Issue 7B,Yes/For,290
Boulder,Coal Creek Canyon Fire Protection District Ballot Issue 7B,No/Against,72
Broomfield,City and County of Broomfield - Mayor (2 Years),Guyleen Castriotta,16968
Broomfield,City and County of Broomfield - Mayor (2 Years),Kimberly Groom,11721
Broomfield,City and County of Broomfield Councilmember Ward 1 (4 Years),Julie Twiss,3123
Broomfield,City and County of Broomfield Councilmember Ward 1 (4 Years),Liz Law-Evans,1962
Broomfield,City and County of Broomfield Councilmember Ward 2 (4 Years),Austin Ward,2365
Broomfield,City and County of Broomfield Councilmember Ward 2 (4 Years),Colin Dielmann,1076
Broomfield,City and County of Broomfield Councilmember Ward 3 (4 Years),Sarah Braun,3903
