CountyName,ContestName,ContestChoices
Logan,City of Sterling Referred Ballot Issue 2Y,"Yes/For,No/Against"
Logan,City of Sterling Referred Ballot Question 2Z,"Yes/For,No/Against"
Adams,City of Thornton Ballot Question 2A,"Yes/For,No/Against"
Adams,City of Thornton Ballot Question 2B,"Yes/For,No/Against"
Adams,City of Thornton Ballot Question 2C,"Yes/For,No/Against"
Adams,City of Thornton Ballot Question 2D,"Yes/For,No/Against"
Adams,City of Thornton Council Member - Ward 1,Cherish Salazar
Adams,City of Thornton Council Member - Ward 2,"Eric Montoya,John Alge,Rebecca Berner"
Adams,City of Thornton Council Member - Ward 3,"Mark Gormley,Devin Byrd,Sam Nizam"
Adams,City of Thornton Council Member - Ward 4,"Jason Anaya-Ledeboer,Amanda Pedrianes,Drew Morris"
Las Animas,City of Trinidad Ballot Issue 2A,"Yes/For,No/Against"
Teller,City of Victor Ballot Question 2A,"Yes/For,No/Against"
Teller,City of Victor Mayor,Barbara Manning
Huerfano,City of Walsenburg City Council Ward 1,Veronica Maes
Huerfano,City of Walsenburg City Council Ward 2,Jennifer Novak
Huerfano,City of Walsenburg City Council Ward 3,Pamela Brietweiser
Huerfano,City of Walsenburg Issue 300,"Yes/For,No/Against"
Huerfano,City of Walsenburg Mayor,Gary Vezzani
Huerfano,City of Walsenburg Question 2A,"Yes/For,No/Against"
Adams,City of Westminster Ballot Issue 3H,"Yes/For,No/Against"
Jefferson,City of Westminster Ballot Issue 3H,"Yes/For,No/Against"
Adams,City of Westminster Council Members,"Kathy Stroud,Phillip Romero,Kara Hucke,Sarah Nurmela,Jeremy Nuanes,Obi Ezeadi,Jack Johnson,Karen F. Kalavity"
Jefferson,City of Westminster Council Members,"Kathy Stroud,Phillip Romero,Kara Hucke,Sarah Nurmela,Jeremy Nuanes,Obi Ezeadi,Jack Johnson,Karen F. Kalavity"
Adams,City of Westminster Mayor,"David DeMott,Claire Carmelia,Bruce Baker"
Jefferson,City of Westminster Mayor,"David DeMott,Claire Carmelia,Bruce Baker"
Jefferson,City of Wheat Ridge Ballot Question 2B,"Yes/For,No/Against"
Jefferson,City of Wheat Ridge Council Member District I,Kathleen Martell
Jefferson,City of Wheat Ridge Council Member District II,"Alex Gouldsmith,Scott Ohm"
Jefferson,City of Wheat Ridge Council Member District III,"Justin Slocum,Pat Quinn "
Jefferson,City of Wheat Ridge Council Member District IV,Mike Okada
Jefferson,City of Wheat Ridge Mayor,Korey Stites
Teller,City of Woodland Park Ballot Question 2C,"Yes/For,No/Against"
Teller,City of Woodland Park Ballot Question 2D,"Yes/For,No/Against"
Teller,City of Woodland Park Ballot Question 2E,"Yes/For,No/Against"
Yuma,City of Yuma Ballot Issue 2A,"Yes/For,No/Against"
Yuma,City of Yuma Ballot Question 2B,"Yes/For,No/Against"
Yuma,City of Yuma City Council,"Nathan O'Neal,Jerry Thompson,Michael R Aagesen,Jeff Denney,Michael Fitzsimmons"
Yuma,City of Yuma Mayor,"Ryan Saffer,Tim McClung"
Clear Creek,CLEAR CREEK COUNTY EMERGENCY SERVICES GENERAL IMPROVEMENT DISTRICT QUESTION 1A,"Yes/For,No/Against"
Mesa,Clifton Fire Protection District Ballot Issue 6B,"Yes/For,No/Against"
Boulder,Coal Creek Canyon Fire Protection District Ballot Issue 7B,"Yes/For,No/Against"
Gilpin,Coal Creek Canyon Fire Protection District Ballot Issue 7B,"Yes/For,No/Against"
Jefferson,Coal Creek Canyon Fire Protection District Ballot Issue 7B,"Yes/For,No/Against"
Chaffee,Colorado Mountain College Ballot Issue 7C,"Yes/For,No/Against"
Eagle,Colorado Mountain College Ballot Issue 7C,"Yes/For,No/Against"
Fremont,Colorado Mountain College Ballot Issue 7C,"Yes/For,No/Against"
Garfield,Colorado Mountain College Ballot Issue 7C,"Yes/For,No/Against"
Lake,Colorado Mountain College Ballot Issue 7C,"Yes/For,No/Against"
Pitkin,Colorado Mountain College Ballot issue 7C,"Yes/For,No/Against"
Routt,Colorado Mountain College Ballot Issue 7C,"Yes/For,No/Against"
Summit,Colorado Mountain College Ballot Issue 7C,"Yes/For,No/Against"
Chaffee,Colorado Mountain College Board of Trustees - At Large,"Beth Helmke,Magda King"
Eagle,Colorado Mountain College Board of Trustees - At Large,"Beth Helmke,Magda King"
Fremont,Colorado Mountain College Board of Trustees - At Large,"Beth Helmke,Magda King"
Garfield,Colorado Mountain College Board of Trustees - At Large,"Beth Helmke,Magda King"
Lake,Colorado Mountain College Board of Trustees - At Large,"Beth Helmke,Magda King"
Pitkin,Colorado Mountain College Board of Trustees - At Large,"Beth Helmke,Magda King"
Routt,Colorado Mountain College Board of Trustees - At Large,"Beth Helmke,Magda King"
Summit,Colorado Mountain College Board of Trustees - At Large,"Beth Helmke,Magda King"
Chaffee,Colorado Mountain College Board of Trustees - District 1,Markey Butler
Eagle,Colorado Mountain College Board of Trustees - District 1,Markey Butler
Fremont,Colorado Mountain College Board of Trustees - District 1,Markey Butler
Garfield,Colorado Mountain College Board of Trustees - District 1,Markey Butler
Lake,Colorado Mountain College Board of Trustees - District 1,Markey Butler
Pitkin,Colorado Mountain College Board of Trustees - District 1,Markey Butler
Routt,Colorado Mountain College Board of Trustees - District 1,Markey Butler
Summit,Colorado Mountain College Board of Trustees - District 1,Markey Butler
Chaffee,Colorado Mountain College Board of Trustees - District 3,Elizabeth Sass
Eagle,Colorado Mountain College Board of Trustees - District 3,Elizabeth Sass
Fremont,Colorado Mountain College Board of Trustees - District 3,Elizabeth Sass
Garfield,Colorado Mountain College Board of Trustees - District 3,Elizabeth Sass
Lake,Colorado Mountain College Board of Trustees - District 3,Elizabeth Sass
Pitkin,Colorado Mountain College Board of Trustees - District 3,Elizabeth Sass
Routt,Colorado Mountain College Board of Trustees - District 3,Elizabeth Sass
Summit,Colorado Mountain College Board of Trustees - District 3,Elizabeth Sass
Chaffee,Colorado Mountain College Board of Trustees - District 7,Nico Brown
Eagle,Colorado Mountain College Board of Trustees - District 7,Nico Brown
Fremont,Colorado Mountain College Board of Trustees - District 7,Nico Brown
Garfield,Colorado Mountain College Board of Trustees - District 7,Nico Brown
Lake,Colorado Mountain College Board of Trustees - District 7,Nico Brown
Pitkin,Colorado Mountain College Board of Trustees - District 7,Nico Brown
Routt,Colorado Mountain College Board of Trustees - District 7,Nico Brown
Summit,Colorado Mountain College Board of Trustees - District 7,Nico Brown
El Paso,Colorado Springs School District 11 Board of Directors - 4 Year Term,"Michelle Ruehl,John Gustafson,Jeremiah Johnson,Bruce Cole,LeAnn Baca Bartlett,Michael Carsten,Charles Johnson"
Archuleta,Colorado's Timber Ridge Metropolitan District Ballot Question 6A,"Yes/For,No/Against"
Garfield,Confluence Early Childhood Development Service District Board of Directors - District 1,"Amy Shipley,Claudia Flores Cruz"
Garfield,Confluence Early Childhood Development Service District Board of Directors - District 2,"Paul Stanley,Jennifer R. Cook,Jasmin Ramirez"
Garfield,Confluence Early Childhood Development Service District Board of Directors - District 3,Adley Larimer
Eagle,Confluence Early Childhood Development Service District Ballot Issue 7A,"Yes/For,No/Against"
Garfield,Confluence Early Childhood Development Service District Ballot Issue 7A,"Yes/For,No/Against"
Pitkin,Confluence Early Childhood Development Service District Ballot Issue 7A,"Yes/For,No/Against"
Eagle,Confluence Early Childhood Development Service District Board of Directors - District 4,"Jason Schraub,Carolynne Kraemer"
Garfield,Confluence Early Childhood Development Service District Board of Directors - District 4,"Jason Schraub,Carolynne Kraemer"
Pitkin,Confluence Early Childhood Development Service District Board of Directors - District 4,"Jason Schraub,Carolynne Kraemer"
Pitkin,Confluence Early Childhood Development Service District Board of Directors - District 5,Stefan Reveal
Montezuma,Cortez Cemetery District Ballot Issue 6A,"Yes/For,No/Against"
Costilla,Costilla County Ambulance District Ballot Issue 5A,"Yes/For,No/Against"
Costilla,Costilla County Ambulance District Ballot Issue 5B,"Yes/For,No/Against"
Costilla,Costilla County Referred Measure 1A,"Yes/For,No/Against"
Las Animas,Council Member - At Large,"Eric Treider,Dan Ruscetti,Linda Velasquez,Tim Peters,Carmela Vanore,Michael M. Yocom,Thomas A. Kosovich, Jr."
Douglas,Country Club Drive 6D,"YES/FOR,NO/AGAINST"
Montrose,County Commissioner District 1 - Recall Scott Mijares,"Yes/For,No/Against"
Teller,Cripple Creek-Victor School District RE-1 Ballot Issue 4A,"Yes/For,No/Against"
Teller,Cripple Creek-Victor School District RE-1 Board of Directors - At-large,"Kasie Hilfers,Amanda Marie Young,Donna Brazill"
Crowley,Crowley - CROWLEY COUNTY SCHOOL DISTRICT RE 1-J BALLOT ISSUE 5A :  BONDS,"Yes/For,No/Against"
Lincoln,CROWLEY COUNTY SCHOOL DISTRICT RE 1-J BALLOT ISSUE 5A :  BONDS,"Yes/For,No/Against"
Crowley,Crowley County School District RE 1-J Board of Directors - 4 Year Term,"Jordan King,James C. Watkins,Martin M. Martinez Jr,Kaci L. Mason"
Lincoln,Crowley County School District RE 1-J Board of Directors - 4 Year Term,"Jordan King,James C. Watkins,Martin M. Martinez Jr,Kaci L. Mason"
Custer,Custer County Ballot Issue 1A,"Yes/For,No/Against"
Fremont,DEER MOUNTAIN FIRE PROTECTION DISTRICT ISSUE 6A: MILL LEVY INCREASE,"YES/FOR,NO/AGAINST"
Adams,Deer Trail Rural Fire Protection District Ballot Issue 7B,"Yes/For,No/Against"
Arapahoe,Deer Trail Rural Fire Protection District Ballot Issue 7B,"Yes/For,No/Against"
Elbert,Deer Trail Rural Fire Protection District Ballot Issue 7B,"Yes/For,No/Against"
Denver,Denver Public Schools Director At-Large,"Alex Magana,Amy Klein Molk,Deborah ""Ms. Deb"" Sims Fard"
Denver,Denver Public Schools Director District 2,"Mariana del Hierro,Xochitl Gaytan"
Denver,Denver Public Schools Director District 3,"Caron Blanke,Donald ""DJ"" Torres,Scott Esserman"
Denver,Denver Public Schools Director District 4,"Michelle Quattlebaum,Jeremy Harris,Monica Hunter,Timiya Jackson"
Gunnison,Director for Montrose County Board of Education - District A,"Darren Sofka,Neisha Balleck"
Montrose,Director for Montrose County Board of Education - District A,"Darren Sofka,Neisha Balleck"
Ouray,Director for Montrose County Board of Education - District A,"Darren Sofka,Neisha Balleck"
Gunnison,Director for Montrose County Board of Education - District C,"Scott Scarborough,Alice Murphy"
Montrose,Director for Montrose County Board of Education - District C,"Scott Scarborough,Alice Murphy"
Ouray,Director for Montrose County Board of Education - District C,"Scott Scarborough,Alice Murphy"
Gunnison,Director for Montrose County Board of Education - District E,"Kris Besler,Tiffany Vincent,Hollee Mundell"
Montrose,Director for Montrose County Board of Education - District E,"Kris Besler,Tiffany Vincent,Hollee Mundell"
Ouray,Director for Montrose County Board of Education - District E,"Kris Besler,Tiffany Vincent,Hollee Mundell"
Gunnison,Director for Montrose County Board of Education - District G,"Shane Daly,Jessica Corrigan"
Montrose,Director for Montrose County Board of Education - District G,"Shane Daly,Jessica Corrigan"
Ouray,Director for Montrose County Board of Education - District G,"Shane Daly,Jessica Corrigan"
Delta,Director for the Delta County Board of Education - District 1,"Sheldon Kier,Kristina Hines"
Gunnison,Director for the Delta County Board of Education - District 1,"Sheldon Kier,Kristina Hines"
Montrose,Director for the Delta County Board of Education - District 1,"Sheldon Kier,Kristina Hines"
Delta,Director for the Delta County Board of Education - District 5,"Adena Kreutz,Autumn Wynn,Jennifer McGavin"
Gunnison,Director for the Delta County Board of Education - District 5,"Adena Kreutz,Autumn Wynn,Jennifer McGavin"
Montrose,Director for the Delta County Board of Education - District 5,"Adena Kreutz,Autumn Wynn,Jennifer McGavin"
Dolores,Dolores County School District RE-2J Board of Directors - District A,Jason Gray
San Miguel,Dolores County School District RE-2J Board of Directors - District A,Jason Gray
Dolores, Dolores - Dolores County School District RE-2J Board of Directors - District B,"Donella Fury,Preston Gardner"
San Miguel,Dolores County School District RE-2J Board of Directors - District B,"Donella Fury,Preston Gardner"
Dolores,Dolores County School District RE-2J Board of Directors - District E,Denny Beanland
San Miguel,Dolores County School District RE-2J Board of Directors - District E,Denny Beanland
Douglas,"Douglas - Douglas County School Board Director, District B","Kyrzia Parker,Matthew Smith"
Elbert,"Douglas County School Board Director, District B","Kyrzia Parker,Matthew Smith"
Douglas,"Douglas - Douglas County School Board Director, District D","Keaton Gambill,Tony Ryan"
Elbert,"Douglas County School Board Director, District D","Keaton Gambill,Tony Ryan"
Douglas,"Douglas - Douglas County School Board Director, District E","Deborah Kramer,Clark Callahan"
Elbert,"Douglas County School Board Director, District E","Deborah Kramer,Clark Callahan"
Douglas,"Douglas - Douglas County School Board Director, District G","Kelly Denzler,Stephen Vail"
Elbert,"Douglas County School Board Director, District G","Kelly Denzler,Stephen Vail"
La Plata,Durango Fire Protection District Ballot Issue 7A,"Yes/For,No/Against"
La Plata,Durango Hills Road Improvement District No. 1 Ballot Issue 6A,"Yes/For,No/Against"
La Plata,"Durango School District 9-R Board of Director, District A","Jody Trampp,Erika Brown"
La Plata,"Durango School District 9-R Board of Director, District C","Pearl Stegner,Rick Petersen"
La Plata,"Durango School District 9-R Board of Director, District E","Tamra Fenberg,Andrea Parmenter"
Eagle,Eagle County Ballot Issue 1A,"Yes/For,No/Against"
Eagle,Eagle River Water And Sanitation District Ballot Issue 6A,"Yes/For,No/Against"
Grand,East Grand School District No. 2 Director - District 1,Thomas Schnellinger
Grand,East Grand School District No. 2 Director - District 2,Christopher Raines
Grand,East Grand School District No. 2 Director - District 3,"Karissa Gagnon,Christian Hornbaker"
Grand,East Grand School District No. 2 Director - District 6,David Hickam
Otero,East Otero School District R-1 School Board Member At Large,"Cameron J. Salzbrenner,Gregory Kolomitz,Rodney Bickel,Tiffany M. Rizo-Morales"
El Paso,El Paso County Colorado School District 49 Director District 1 - 4 Year Term,"Jamilynn D'Avola,Ivy Liu,Holly Withers"
El Paso,El Paso County Colorado School District 49 Director District 4 - 4 Year Term,"Chris Harrell,Lori Thompson"
El Paso,El Paso County Commissioner - District 5 - REP,"Lauren Nelson,Vickie Tonkins"
Elbert,Elbert County Ballot Question 1A,"YES/FOR,NO/AGAINST"
Elbert,Elbert County Ballot Question 1B,"YES/FOR,NO/AGAINST"
Elbert,Elizabeth School Board Education Director - 4 Year Term,"Crisy Howell,Mary Powell,Nicole Hunt,David Fletcher,Michelle Guzinski"
El Paso,Ellicott School District 22 Board of Directors - 4 Year Term,"Amy Bautista,Ryan Boone,Michael Ferguson,Amanda Kobilan,Clinton Schubert,Alice Trulson"
Arapahoe,Englewood School District School Board Director,"Janee McConnell,Erica Elvove,Tiffany Kapler,Anna Whistler,Steven Leflar,James Lowry"
Weld,Evans Fire Protection District Ballot Issue 6A,"Yes/For,No/Against"
Teller,Florissant Fire Protection District Ballot Issue 6A,"Yes/For,No/Against"
Logan,Frenchman RE-3 School District Board of Directors,"Kamie Lambrecht,Susanne Workman,Dave Etl,Jeffery Harms,Stephanie T. Monroe"
Garfield,Garfield School RE-2 Dist A,"Megan Heil,Darlane Evans"
Garfield,Garfield School RE-2 District E,Steven Beaulieu
Gilpin,Gilpin County RE-1 School District Director At Large (2 years),"Gary A. Duncan,Jill Peterson"
Gilpin,Gilpin County RE-1 School District Director At Large (4 years),"Brady S. Fowler,Victoria Edwards,Kirsten Goodlett"
Mesa,Glade Park Fire Protection District 4 year term,"Jeremy Edward Carns,Andy Jack Hanks"
Mesa,Glade Park Fire Protection District 2 year term,"Charles R. Novinski,David F. Brach,Lance Kramer"
Prowers,Granada School District RE-1 Director - District A - Four Year Term,Elizabeth Hainer
Prowers,Granada School District RE-1 Director - District C - Four Year Term,"Pete Hernandez,Andria W. Riddle"
Prowers,Granada School District RE-1 Director - District D - Two Year Term,Janet Alvarado Cano
Grand,Grand Lake Fire Protection District Ballot Issue 6A,"Yes/For,No/Against"
Garfield,Grand River Hospital District 7B,"Yes,No"
Gunnison,Gunnison County Fire Protection District Ballot Issue 7A,"Yes/For,No/Against"
Saguache,Gunnison County Fire Protection District Ballot Issue 7A,"Yes/For,No/Against"
El Paso,Hanover Fire Protection District Ballot Issue 7A,"Yes/For,No/Against"
Pueblo,Hanover Fire Protection District Ballot Issue 7A,"Yes/For,No/Against"
El Paso,Hanover Fire Protection District Ballot Issue 7B,"Yes/For,No/Against"
Pueblo,Hanover Fire Protection District Ballot Issue 7B,"Yes/For,No/Against"
Logan,Haxtun School District RE-2J Board of Directors,"Christi Anne Gibson,Amy Kilgour"
Phillips,Haxtun School District RE-2J Board of Directors,"Christi Anne Gibson,Amy Kilgour"
Sedgwick,Haxtun School District RE-2J Board of Directors,"Christi Anne Gibson,Amy Kilgour"
Yuma,Haxtun School District RE-2J Board of Directors,"Christi Anne Gibson,Amy Kilgour"
Logan,Haxtun School District RE-2J Referred Ballot Issue 5A,"Yes/For,No/Against"
Phillips,Haxtun School District RE-2J Referred Ballot Issue 5A,"Yes/For,No/Against"
Sedgwick,Haxtun School District RE-2J Referred Ballot Issue 5A,"Yes/For,No/Against"
Yuma,Haxtun School District RE-2J Referred Ballot Issue 5A,"Yes/For,No/Against"
Routt,Hayden School District RE1 Director - At Large,"Elizabeth Spinazzola,Tharles Da Silva,Ericka Lucas"
Hinsdale,Hinsdale County Advisory Ballot Question 1B,"Yes/For,No/Against"
Hinsdale,HINSDALE COUNTY BALLOT ISSUE 1A,"Yes/For,No/Against"
Weld,Hudson Fire Protection District Ballot Issue 6B,"Yes/For,No/Against"
Huerfano,Huerfano RE-1 School District School Board Director (4 year term),"Alyssa Sandoval,Debra Sporleder,Marcy R. Freeburg,Daniel Allen Moyer"
Boulder,Hygiene Fire Protection District Ballot Issue 6A,"Yes/For,No/Against"
Archuleta,Ignacio School District 11JT Board of Directors,"Christine Sage,Leila C. Baker,James P. Bulwan"
La Plata,Ignacio School District 11JT Board of Directors,"Christine Sage,Leila C. Baker,James P. Bulwan"
Jefferson,Jefferson County R-1 School District Director District 1,"Michael Yocum,Denine Echevarria"
Jefferson,Jefferson County R-1 School District Director District 2,"Samuel Myrant,Peter Gibbins"
Jefferson,Jefferson County R-1 School District Director District 5,"Mary Parker,Tina Moeinian,Gloria ""Terri"" Rascon"
Broomfield,Jefferson County School District R-1 Director District 1,"Michael Yocum,Denine Echevarria"
Broomfield,Jefferson County School District R-1 Director District 2,"Samuel Myrant,Peter Gibbins"
Broomfield,Jefferson County School District R-1 Director District 5,"Mary Parker,Tina Moeinian,Gloria ""Terri"" Rascon"
Park,Jefferson-Como Fire Protection District Ballot Issue 6B - Property Tax Limit Waiver,"Yes/For,No/Against"
Sedgwick,Julesburg RE-1 School District Director - 2 Year Term,"Annie Josephine Lovenburg,Krystle Dawn Magana,Kaleb Ray Lanckriet"
Sedgwick,Julesburg RE-1 School District Director - 4 Year Term,"Elyshia Renee Harris,Jeanie Boehm,Linda L Pitzer,Brenda L Carnahan,Dawn Westerbuhr,Natalie Miller,Kyla Kizer"
Kiowa,Kiowa County Ballot Issue 1A,"Yes/For,No/Against"
Elbert,Kiowa School C-2 Board Education Director - 4 Year Term,"Tanner Carpenter,Timothy Ulmer,Beverly Durant,Donald Gabehart"
Elbert,Kiowa School District C-2 Ballot Issue 4A,"YES/FOR,NO/AGAINST"
Otero,La Junta Council Member at Large (Mayor),Joseph Ayala
Otero,La Junta Council Member Ward 1,Damon R. Ramirez
Otero,La Junta Council Member Ward 2,Carly Johnson
Otero,La Junta Council Member Ward 3,"Lisa A. Pantoya,Jeremiah Stoker"
La Plata,La Plata County Ballot Issue 1A,"Yes/For,No/Against"
Huerfano,La Veta Fire Protection Issue 600,"Yes/For,No/Against"
Huerfano,La Veta RE-2 School District School Board Director (2 year term),"Kathy Jean Brown,Gerald Eugene Arnold,Russell Boring"
Huerfano,La Veta RE-2 School District School Board Director (4 year term),"Carolyn Rominger,Charles Morris"
Hinsdale,Lake City Area Fire Protection District Ballot Issue 6A,"Yes/For,No/Against"
Park,Lake George Fire Protection District Ballot Issue 6A,"Yes/For,No/Against"
Larimer,Larimer County Ballot Issue 1A,"Yes/For,No/Against"
Larimer,Larimer County Ballot Issue 1B,"Yes/For,No/Against"
Larimer,Larimer County Nedrah Acres Public Improvement District No. 77 Ballot Issue 6B,"Yes/For,No/Against"
Larimer,Larimer County Rolling Hills Public Improvement District No. 78 Ballot Issue 6C,"Yes/For,No/Against"
Larimer,Larimer County Thunder Mountain Public Improvement District No. 76 Ballot Issue 6A,"Yes/For,No/Against"
El Paso,Lewis-Palmer School District 38 Board of Directors -  District 1 - 4 Year Term,Tim Bennett
El Paso,Lewis-Palmer School District 38 Board of Directors - District 3 - 4 Year Term,"Ginger Schaaf,Jackie Burhans"
Lincoln,LINCOLN COUNTY BALLOT ISSUE 1A: LODGING TAX,"Yes/For,No/Against"
Logan,Logan County Referred Ballot Issue 1F,"Yes/For,No/Against"
Jefferson,Lookout Mountain Water District Ballot Issue 6A,"Yes/For,No/Against"
Montezuma,Mancos School District RE-6 Ballot Issue 4A,"Yes/For,No/Against"
Montezuma,Mancos School District RE-6 Board of Directors  ,"Craig McClure,Emily Hutcheson-Brown,Kira Taylor,Victor Figueroa"
El Paso,Manitou Springs School District 14 Board of Directors - 4 Year Term,"Kimberly de La Harpe,Kelley Parker"
El Paso,Manitou Springs School District No. 14 Ballot Issue 4C,"Yes/For,No/Against"
Crowley,Manzanola School District 3J Board of Directors,"Linda Elaina Fief,Penni Blanchard,Harold Krieger"
Otero,Manzanola School District 3J Board of Directors,"Linda Elaina Fief,Penni Blanchard,Harold Krieger"
Las Animas,City of Trinidad Mayor - At Large,"Cy Michaels,""Manny"" Manuel Trujillo"
Pueblo,Member Pueblo Board of Water Works,"Michael A. Cafasso,Chris Woodka,Philip J. Reynolds IV,Dave DeCenzo"
Mesa,Mesa County Valley School District 51 Director District E,"Angela Lema,Vicki Woods"
Mesa,Mesa County Valley School District 51 Director District D,"Willie D. Jones,Kaci Cole"
Mesa,Mesa County Valley School District 51 Director District C,"Mike Rathbone,Andrea Haitz"
Lincoln,Miami Yoder School District JT60 Board of Directors - 4 Year Term,"Daniel Carneal,Samantha L. Berg,Ronny Burr,Jon Hogeboom"
El Paso,Miami-Yoder Joint School District No. 60 Ballot Issue 5B,"Yes/For,No/Against"
Elbert,Miami-Yoder Joint School District No. 60 Ballot Issue 5B,"Yes/For,No/Against"
Lincoln,Miami-Yoder Joint School District No. 60 Ballot Issue 5B,"Yes/For,No/Against"
El Paso,Miami-Yoder School District JT60 Board of Directors - 4 Year Term,"Daniel Carneal,Samantha L. Berg,Ronny Burr,Jon Hogeboom"
Elbert,Miami-Yoder School District JT60 Board of Directors - 4 Year Term,"Daniel Carneal,Samantha L. Berg,Ronny Burr,Jon Hogeboom"
Moffat,Moffat County Affiliated Junior College Board of Control Member - Four Year Term,"Kristin Skowronski,Christina Oxley"
Moffat,Moffat County Affiliated Junior College Board of Control Member - Two Year Term,Nicole Zulian
Moffat,Moffat County Local Marketing District Ballot Issue 6A,"Yes/For,No/Against"
Montezuma,Montezuma County Water District No.1 Ballot Issue 6B,"Yes/For,No/Against"
Montezuma,Montezuma-Cortez School District RE-1 Director - District A,"Tiffany Cheney,Lara Maria Blair"
Montezuma,Montezuma-Cortez School District RE-1 Director - District B,Barbara Mate
Montezuma,Montezuma-Cortez School District RE-1 Director - District D,"Leland Collins,Joshua Shumway"
Montezuma,Montezuma-Cortez School District RE-1 Director - District E,"Justine Bayles,Zane Kuenzler,Ed Rice"
Montezuma,Montezuma-Cortez School District RE-1 Director - District F,"Erik Quiroz,Ricky Carver,Laura DeWitt"
Montrose,Montrose County Commissioner - District 1,Kirstin Copeland
Montrose,Montrose Regional Library District Ballot Issue 6A,"Yes/For,No/Against"
Montrose,Montrose Regional Library District Ballot Issue 6B,"Yes/For,No/Against"
Jefferson,Mountain Shadows Metropolitan District Ballot Issue 6B,"Yes/For,No/Against"
Jefferson,Mountain Shadows Metropolitan District Ballot Issue 6C,"Yes/For,No/Against"
Jackson,North Park School District R-1 Director District 2,"Deborah Russell,Michael Drakulich"
Jackson,North Park School District R-1 Issue 4A,"Yes/For,No/Against"
Chaffee,Northern Chaffee County Library District 6A,"Yes/For,No/Against"
Montrose,Norwood School District R-2J Ballot Issue 5A,"Yes/For,No/Against"
San Miguel,Norwood School District R-2J Ballot Issue 5A,"Yes/For,No/Against"
Montrose,Norwood School District R-2J Board of Directors,"Brandi Griffith,Randy L. Harris,Jayne Samantha Jacobs"
San Miguel,Norwood School District R-2J Board of Directors,"Brandi Griffith,Randy L. Harris,Jayne Samantha Jacobs"
Ouray,Ouray County Ballot Issue 1A,"Yes/For,No/Against"
Ouray,Ouray Fire Protection Distict Ballot Issue 6B,"Yes/For,No/Against"
Ouray,Ouray School Board Director - At Large,"Andrea Calhoon Meruelo,Tony Schmidt,Phylis Fagrelius"
Park,Park County Ballot Issue 1A,"Yes/For,No/Against"
El Paso,Peyton 23JT School District Ballot Issue 5C,"Yes/For,No/Against"
Elbert,Peyton 23JT School District Ballot Issue 5C,"Yes/For,No/Against"
El Paso,Peyton School District No. 23JT Board of Directors - 4 Year Term,"Robert Christian,Carrie LaFollette,Buffi Cavanagh,Kelli Markus"
Elbert,Peyton School District No. 23JT Board of Directors - 4 Year Term,"Robert Christian,Carrie LaFollette,Buffi Cavanagh,Kelli Markus"
Pitkin,Pitkin County Ballot Issue 1A,"Yes/For,No/Against"
Logan,Plateau RE-5 School District Board of Directors,"Stephanie J. Barrett,Gwendolyn R. Buss,Jeff A. Long,Shauna M. Reker"
Mesa,Plateau Valley Fire Protection District Ballot Issue 6C,"Yes/For,No/Against"
Mesa,Plateau Valley Fire Protection District Ballot Issue 6D,"Yes/For,No/Against"
Mesa,Plateau Valley School District 50 Director District B,"Mark Lennon,Rachel Bieser"
Mesa,Plateau Valley School District 50 Director District D,"Tilda Evans,Alyssa White,Brandi Wiltse"
Mesa,Plateau Valley School District 50 Director District E,"Catherine ""Katy"" Sheffield"
Park,Platte Canyon School District RE-1 Board of Directors - At Large,"Jillian Heisler,Heather Linne-Speidel,Ryan Cantu,Kathryn Puseman"
Arapahoe,Polo Reserve Metropolitan District Ballot Issue 6A,"Yes/For,No/Against"
Larimer,Poudre School District R-1 Director District C,"Sabrina Herrick,Karla Baise"
Larimer,Poudre School District R-1 Director District D,"Tom Griggs,Coronda Ziegler"
Larimer,Poudre School District R-1 Director District E,Andrew E Spain
Douglas,Promenade at Castle Rock MetropolitanNo. 1 Ballot Issue #6B,"YES/FOR,NO/AGAINST"
Douglas,Promenade at Castle Rock MetropolitanNo. 3 Ballot Issue #6C,"YES/FOR,NO/AGAINST"
Broomfield,Proposed Charter Amendment No. 1B,"Yes/For,No/Against"
Broomfield,Proposed Charter Amendment No. 1C,"Yes/For,No/Against"
Broomfield,Proposed Charter Amendment No. 1D,"Yes/For,No/Against"
Broomfield,Proposed Charter Amendment No. 1E,"Yes/For,No/Against"
Broomfield,Proposed Charter Amendment No. 1F,"Yes/For,No/Against"
Broomfield,Proposed Charter Amendment No.1A,"Yes/For,No/Against"
Mesa,Proposed Glade Park Fire Protection District Ballot Issue 6A,"Yes/For,No/Against"
Adams,Proposition LL (Statutory),"Yes/For,No/Against"
Alamosa,Proposition LL (Statutory),"Yes/For,No/Against"
Arapahoe,Proposition LL (Statutory),"Yes/For,No/Against"
Archuleta,Proposition LL (Statutory),"Yes/For,No/Against"
Baca,Proposition LL (Statutory),"Yes/For,No/Against"
Bent,Bent - Proposition LL (Statutory),"Yes/For,No/Against"
Boulder,Proposition LL (Statutory),"Yes/For,No/Against"
Broomfield,Proposition LL (Statutory),"Yes/For,No/Against"
Chaffee,Proposition LL (Statutory),"Yes/For,No/Against"
Cheyenne,Cheyenne - Proposition LL (Statutory),"Yes/For,No/Against"
Clear Creek,Proposition LL (Statutory),"Yes/For,No/Against"
Conejos,Conejos - Proposition LL (Statutory),"Yes/For,No/Against"
