County,Tabulator,Batch,# of Ballots,Location
Larimer,110,22,98,40021
Larimer,104,24,100,40021
Larimer,108,31,99,40024
Larimer,109,28,3,40021
Larimer,102,27,79,40022
Larimer,107,38,100,40022
Larimer,104,25,100,40022
Larimer,110,23,100,40022
Larimer,101,36,99,40022
Larimer,101,37,100,40024
Larimer,109,29,100,40022
Larimer,103,23,100,40022
Larimer,102,28,100,40024
Larimer,104,26,99,40019
Larimer,101,38,100,40022
Larimer,110,24,100,40019
Larimer,102,29,100,40019
Larimer,107,39,100,40020
Larimer,109,30,100,40020
Larimer,108,32,100,40021
Larimer,101,39,100,40026
Larimer,110,25,100,40020
Larimer,104,27,100,40020
Larimer,102,30,100,40020
Larimer,107,40,100,40020
Larimer,110,26,100,40021
Larimer,108,33,100,40021
Larimer,109,31,100,40021
Larimer,101,40,100,40020
Larimer,107,41,100,40020
Larimer,101,41,98,40023
Larimer,107,42,99,40027
Larimer,103,25,100,40023
Larimer,108,34,100,40027
Larimer,103,24,100,40023
Larimer,110,27,100,40023
Larimer,104,28,99,40027
Larimer,109,32,100,40023
Larimer,107,43,3,40027
Larimer,101,42,100,40027
Larimer,110,28,100,40026
Larimer,107,44,41,40027
Larimer,101,43,100,40026
Larimer,109,33,100,40026
Larimer,108,35,99,40027
Larimer,107,45,7,40024
Larimer,110,29,100,40028
Larimer,102,31,100,40028
Larimer,103,26,98,40024
Larimer,109,34,18,40022
Larimer,104,29,99,40028
Larimer,108,36,100,40024
Larimer,102,32,18,40038
Larimer,110,30,5,40022
Larimer,107,46,100,40023
Larimer,109,35,100,40023
Larimer,108,37,100,40028
Larimer,102,33,100,40023
Larimer,110,31,94,40024
Larimer,107,47,100,40026
Larimer,104,30,99,40028
Larimer,103,27,100,40026
Larimer,110,32,1,40024
Larimer,110,33,17,40033
Larimer,101,44,12,40038
Larimer,107,48,100,40026
Larimer,102,34,100,40026
Larimer,103,28,99,40028
Larimer,104,31,99,40028
Larimer,109,36,99,40024
Larimer,108,38,99,40026
Larimer,105,3,37,40038
Larimer,101,45,100,40031
Larimer,104,32,100,40030
Larimer,110,34,100,40030
Larimer,102,35,100,40030
Larimer,103,29,39,40035
Larimer,101,46,100,40037
Larimer,108,39,100,40035
Larimer,107,49,100,40030
Larimer,110,35,100,40030
Larimer,104,33,100,40030
Larimer,102,36,100,40030
Larimer,108,40,100,40030
Larimer,103,30,100,40031
Larimer,110,36,100,40031
Larimer,109,37,100,40033
Larimer,107,50,100,40033
Larimer,101,47,100,40031
Larimer,102,37,100,40031
Larimer,109,38,29,40038
Larimer,104,34,100,40035
Larimer,108,41,100,40029
Larimer,110,37,100,40031
Larimer,107,51,100,40031
Larimer,101,48,100,40035
Larimer,102,38,100,40029
Larimer,107,52,100,40029
Larimer,104,35,100,40036
Larimer,108,42,100,40029
Larimer,110,38,99,40029
Larimer,102,39,12,40031
Larimer,103,31,100,40029
Larimer,107,53,100,40033
Larimer,110,39,100,40031
Larimer,108,43,100,40037
Larimer,104,36,100,40029
Larimer,107,54,100,40030
Larimer,102,40,100,40029
Larimer,110,40,100,40029
Larimer,108,44,100,40037
Larimer,109,39,99,40029
Larimer,101,49,100,40028
Larimer,103,32,100,40031
Larimer,110,41,87,40031
Larimer,101,50,3,40028
Larimer,104,37,100,40035
Larimer,109,40,100,40035
Larimer,102,41,100,40030
Larimer,110,42,12,40033
Larimer,108,45,100,40036
Larimer,103,33,100,40033
Larimer,102,42,100,40032
Larimer,110,43,100,40032
Larimer,104,38,100,40037
Larimer,109,41,100,40035
Larimer,107,55,98,40036
Larimer,101,51,100,40032
Larimer,108,46,100,40036
Larimer,103,34,100,40039
Larimer,109,42,16,40038
Larimer,110,44,100,40036
Larimer,101,52,100,40032
Larimer,104,39,78,40033
Larimer,108,47,100,40037
Larimer,107,56,100,40032
Larimer,102,43,99,40036
Larimer,110,45,100,40039
Larimer,109,43,100,40036
Larimer,101,53,100,40033
Larimer,103,35,100,40034
Larimer,107,57,100,40036
Larimer,102,44,96,40033
Larimer,104,40,100,40034
Larimer,109,44,100,40033
Larimer,108,48,100,40039
Larimer,110,46,99,40033
Larimer,107,58,100,40034
Larimer,102,45,100,40034
Larimer,103,36,97,40032
Larimer,110,47,100,40034
Larimer,108,49,100,40034
Larimer,104,41,100,40032
Larimer,109,45,100,40034
Larimer,107,59,100,40032
Larimer,101,54,98,40034
Larimer,110,48,100,40034
Larimer,108,50,100,40032
Larimer,102,46,100,40032
Larimer,103,37,72,40035
Larimer,104,42,100,40037
Larimer,107,60,99,40035
Larimer,101,55,100,40035
Larimer,109,46,100,40036
Larimer,104,43,100,40037
Larimer,102,47,100,40035
Larimer,110,49,99,40036
Larimer,107,61,100,40033
Larimer,103,38,100,40037
Larimer,104,44,100,40037
Larimer,109,47,99,40039
Larimer,101,56,100,40034
Larimer,103,39,100,40037
Larimer,107,62,100,40039
Larimer,108,51,99,40039
Larimer,104,45,100,40039
Larimer,110,50,100,40038
Larimer,102,48,100,40039
Larimer,109,48,100,40038
Larimer,101,57,100,40039
Larimer,110,51,100,40039
Larimer,103,40,100,40038
Larimer,105,5,76,40025
Larimer,105,4,15,40038
Larimer,105,7,3,40038
Larimer,105,8,19,40038
Larimer,105,9,6,40038
Larimer,102,49,100,40041
Larimer,104,46,99,40041
Larimer,103,41,100,40041
Larimer,110,52,76,40041
Larimer,101,58,43,40038
Larimer,109,49,100,40040
Larimer,102,50,100,40040
Larimer,110,53,100,40042
Larimer,109,50,29,40047
Larimer,108,52,100,40040
Larimer,101,59,100,40040
Larimer,102,51,1,40038
Larimer,103,42,100,40038
Larimer,108,53,100,40043
Larimer,110,54,100,40040
Larimer,104,47,99,40040
Larimer,101,60,100,40040
Larimer,108,54,100,40040
Larimer,110,55,100,40038
Larimer,109,51,99,40038
Larimer,102,52,100,40038
Larimer,104,48,99,40040
Larimer,108,55,99,40040
Larimer,110,56,98,40038
Larimer,103,43,100,40044
Larimer,101,61,100,40046
Larimer,107,63,100,40041
Larimer,101,62,99,40041
Larimer,109,52,99,40041
Larimer,110,57,100,40042
Larimer,108,56,100,40042
Larimer,103,44,100,40044
Larimer,102,53,99,40041
Larimer,107,64,100,40042
Larimer,104,49,99,40041
Larimer,101,63,100,40041
Larimer,108,57,100,40042
Larimer,110,58,100,40047
Larimer,102,54,100,40042
Larimer,103,45,100,40044
Larimer,109,53,98,40043
Larimer,104,50,100,40044
Larimer,101,64,100,40044
Larimer,110,59,100,40043
Larimer,101,65,2,40041
Larimer,107,65,99,40044
Larimer,102,55,100,40042
Larimer,110,60,13,40041
Larimer,108,58,99,40044
Larimer,101,66,100,40042
Larimer,109,54,29,40047
Larimer,110,61,6,40045
Larimer,104,51,100,40043
Larimer,108,59,19,40047
Larimer,109,55,8,40045
Larimer,107,66,99,40046
Larimer,102,56,97,40043
Larimer,109,56,4,40044
Larimer,104,52,100,40043
Larimer,108,60,4,40046
Larimer,103,46,99,40044
Larimer,110,62,99,40042
Larimer,110,63,4,40047
Larimer,109,57,3,40041
Larimer,107,67,96,40045
Larimer,104,53,100,40045
Larimer,108,61,99,40042
Larimer,102,57,96,40046
Larimer,103,47,100,40043
Larimer,110,64,100,40043
Larimer,109,58,100,40043
Larimer,110,65,100,40045
Larimer,108,62,100,40046
Larimer,109,59,100,40045
Larimer,104,54,100,40045
Larimer,107,68,97,40045
Larimer,101,67,98,40045
Larimer,102,58,100,40043
Larimer,103,48,100,40044
Larimer,110,66,100,40045
Larimer,101,68,98,40045
Larimer,110,67,1,40046
Larimer,104,55,100,40044
Larimer,109,60,100,40046
Larimer,102,59,100,40045
Larimer,107,69,99,40047
Larimer,103,49,100,40046
Larimer,108,63,100,40046
Larimer,101,69,100,40046
Larimer,110,68,100,40046
Larimer,104,56,100,40046
Larimer,108,64,100,40048
Larimer,101,70,100,40048
Larimer,102,60,100,40049
Larimer,108,65,100,40049
Larimer,103,50,100,40049
Larimer,110,69,100,40050
Larimer,101,71,100,40049
Larimer,108,66,100,40050
Larimer,110,70,100,40049
Larimer,102,61,100,40049
Larimer,103,51,100,40049
Larimer,101,72,100,40050
Larimer,102,62,100,40048
Larimer,110,71,100,40049
Larimer,101,73,17,40050
Larimer,103,52,99,40049
Larimer,108,67,100,40049
Larimer,102,63,9,40050
Larimer,110,72,100,40047
Larimer,101,74,100,40047
Larimer,108,68,100,40047
Larimer,102,64,100,40048
Larimer,103,53,100,40048
Larimer,101,75,100,40047
Larimer,108,69,100,40047
Larimer,110,73,100,40048
Larimer,102,65,100,40048
Larimer,108,70,100,40048
Larimer,101,76,100,40048
Larimer,105,10,76,40025
Larimer,110,74,100,40047
Larimer,107,70,100,40047
Larimer,103,54,99,40047
Larimer,102,66,99,40048
Larimer,104,57,100,40050
Larimer,102,67,100,40050
Larimer,107,71,93,40051
Larimer,101,77,100,40051
Larimer,108,71,100,40052
Larimer,110,75,100,40051
Larimer,103,55,100,40051
Larimer,109,61,100,40061
Larimer,107,72,100,40054
Larimer,104,58,100,40061
Larimer,108,72,100,40054
Larimer,102,68,100,40054
Larimer,109,62,99,40050
Larimer,101,78,100,40054
Larimer,110,76,100,40053
Larimer,104,59,100,40056
Larimer,102,69,100,40051
Larimer,107,73,100,40056
Larimer,103,56,100,40052
Larimer,101,79,100,40059
Larimer,108,73,59,40060
Larimer,109,63,98,40050
Larimer,110,77,100,40057
Larimer,107,74,100,40051
Larimer,102,70,100,40051
Larimer,108,74,100,40058
Larimer,104,60,100,40057
Larimer,110,78,100,40052
Larimer,101,80,100,40053
Larimer,107,75,100,40060
Larimer,103,57,100,40052
Larimer,110,79,56,40060
Larimer,104,61,100,40060
Larimer,102,71,100,40052
Larimer,109,64,99,40060
Larimer,101,81,100,40054
Larimer,108,75,100,40052
Larimer,110,80,70,40050
Larimer,107,76,100,40054
Larimer,102,72,100,40054
Larimer,104,62,100,40053
Larimer,110,81,18,40052
Larimer,101,82,100,40057
Larimer,103,58,100,40062
Larimer,108,76,100,40055
Larimer,107,77,100,40062
Larimer,104,63,100,40062
Larimer,102,73,100,40052
Larimer,110,82,100,40052
Larimer,101,83,100,40053
Larimer,109,65,98,40061
Larimer,102,74,100,40053
Larimer,104,64,100,40052
Larimer,108,77,99,40053
Larimer,103,59,100,40054
Larimer,101,84,100,40062
Larimer,107,78,100,40053
Larimer,102,75,100,40050
Larimer,110,83,100,40055
Larimer,108,78,100,40050
Larimer,107,79,100,40051
Larimer,101,85,100,40062
Larimer,103,60,100,40060
Larimer,109,66,100,40055
Larimer,102,76,100,40050
Larimer,110,84,100,40056
Larimer,101,86,100,40051
Larimer,107,80,100,40056
Larimer,104,66,100,40056
Larimer,110,85,100,40056
Larimer,102,77,100,40051
Larimer,101,87,100,40061
Larimer,103,61,100,40056
Larimer,109,67,99,40053
Larimer,108,79,100,40062
Larimer,102,78,81,40052
Larimer,104,67,100,40062
Larimer,107,81,54,40062
Larimer,110,86,100,40058
Larimer,101,88,100,40055
Larimer,110,87,100,40062
Larimer,104,68,100,40062
Larimer,107,82,100,40061
Larimer,109,68,100,40053
Larimer,101,89,100,40053
Larimer,108,80,100,40062
Larimer,104,69,100,40054
Larimer,103,62,100,40061
Larimer,102,79,99,40054
Larimer,101,90,100,40056
Larimer,108,81,100,40061
Larimer,110,88,100,40057
Larimer,107,83,100,40061
Larimer,103,63,100,40059
Larimer,109,69,100,40059
Larimer,104,70,100,40057
Larimer,101,91,100,40056
Larimer,108,82,100,40060
Larimer,103,64,100,40058
Larimer,110,89,100,40061
Larimer,107,84,100,40056
Larimer,102,80,100,40059
Larimer,104,71,98,40059
Larimer,101,92,26,40062
Larimer,109,70,100,40055
Larimer,101,93,2,40062
Larimer,110,90,100,40059
Larimer,107,85,98,40057
Larimer,102,81,98,40057
Larimer,103,65,100,40057
Larimer,104,72,98,40059
Larimer,108,83,100,40059
Larimer,109,71,98,40060
Larimer,110,91,100,40058
Larimer,102,82,100,40057
Larimer,108,84,100,40055
Larimer,101,94,100,40057
Larimer,104,73,100,40058
Larimer,107,86,100,40060
Larimer,109,72,20,40058
Larimer,102,83,99,40058
Larimer,103,66,99,40060
Larimer,109,73,100,40058
Larimer,110,92,99,40058
Larimer,104,74,100,40055
Larimer,101,95,92,40055
Larimer,103,67,99,40061
Larimer,102,84,100,40055
Larimer,108,85,100,40059
Larimer,104,75,100,40060
Larimer,107,87,76,40058
Larimer,101,96,6,40062
Larimer,110,93,100,40058
Larimer,109,74,100,40059
Larimer,104,65,100,40055
Larimer,101,97,100,40066
Larimer,102,85,100,40065
Larimer,104,76,100,40066
Larimer,108,86,100,40066
Larimer,101,98,100,40066
Larimer,108,87,100,40066
Larimer,102,86,100,40066
Larimer,110,94,99,40065
Larimer,104,77,97,40065
Larimer,108,88,100,40065
Larimer,101,99,100,40065
Larimer,102,87,100,40065
Larimer,108,89,100,40065
Larimer,110,95,99,40065
Larimer,104,78,99,40065
Larimer,108,90,92,40065
Larimer,104,79,100,40064
Larimer,101,100,100,40064
Larimer,110,96,100,40064
Larimer,103,68,100,40064
Larimer,104,80,100,40064
Larimer,109,75,97,40064
Larimer,108,91,100,40063
Larimer,101,101,99,40063
Larimer,102,88,89,40063
Larimer,107,88,98,40063
Larimer,108,92,100,40063
Larimer,109,76,100,40063
Larimer,104,81,100,40063
Larimer,110,97,100,40063
Larimer,102,89,98,40066
Larimer,109,77,100,40063
Larimer,108,93,99,40063
Larimer,101,102,100,40066
Larimer,103,69,99,40064
Larimer,107,89,100,40066
Larimer,110,98,100,40064
Larimer,104,82,100,40069
Larimer,102,90,100,40069
Larimer,109,78,99,40066
Larimer,108,94,100,40070
Larimer,101,103,99,40069
Larimer,109,79,7,40063
Larimer,110,99,98,40069
Larimer,107,90,98,40064
Larimer,104,83,100,40069
Larimer,102,91,100,40064
Larimer,103,70,100,40067
Larimer,108,95,100,40067
Larimer,101,104,100,40070
Larimer,109,80,100,40068
Larimer,102,92,100,40070
Larimer,104,84,100,40067
Larimer,107,91,100,40068
Larimer,103,71,100,40068
Larimer,108,96,100,40068
Larimer,109,81,100,40070
Larimer,110,100,99,40067
Larimer,102,93,100,40069
Larimer,104,85,99,40069
Larimer,108,97,100,40069
Larimer,107,92,100,40069
Larimer,109,82,100,40068
Larimer,103,72,100,40067
Larimer,101,105,99,40068
Larimer,110,101,100,40069
Larimer,102,94,100,40067
Larimer,107,93,100,40067
Larimer,103,73,12,40069
Larimer,109,83,100,40068
Larimer,108,98,99,40067
Larimer,104,86,99,40068
Larimer,101,106,100,40067
Larimer,110,102,33,40069
Larimer,102,95,100,40067
Larimer,107,94,100,40068
Larimer,108,99,98,40068
Larimer,104,87,100,40071
Larimer,101,107,100,40071
Larimer,107,95,99,40070
Larimer,103,74,100,40071
Larimer,102,96,100,40071
Larimer,110,103,100,40071
Larimer,107,96,100,40070
Larimer,109,84,100,40071
Larimer,102,97,100,40071
Larimer,104,88,100,40071
Larimer,108,100,100,40072
Larimer,103,75,100,40070
Larimer,101,108,45,40072
Larimer,107,97,100,40071
Larimer,102,98,96,40070
Larimer,110,104,98,40070
Larimer,109,85,99,40072
Larimer,104,89,100,40072
Larimer,108,101,91,40072
Larimer,107,98,100,40072
Larimer,103,76,100,40071
Larimer,101,109,100,40070
Larimer,105,11,95,40025
Larimer,107,99,99,40073
Larimer,104,90,98,40073
Larimer,110,105,99,40073
Larimer,108,102,100,40073
Larimer,101,110,99,40073
Larimer,102,99,100,40073
Larimer,109,86,100,40074
Larimer,107,100,99,40073
Larimer,110,106,100,40074
Larimer,101,111,86,40073
Larimer,103,77,99,40074
Larimer,104,91,100,40074
Larimer,108,103,100,40073
Larimer,102,100,100,40073
Larimer,104,92,100,40074
Larimer,102,101,100,40074
Larimer,107,101,100,40074
Larimer,110,107,100,40074
Larimer,109,87,99,40074
Larimer,102,102,18,40073
Larimer,108,104,100,40076
Larimer,103,78,99,40076
Larimer,104,93,100,40076
Larimer,107,102,86,40072
Larimer,101,112,100,40074
Larimer,110,108,100,40077
Larimer,109,88,100,40072
Larimer,104,94,100,40077
Larimer,102,103,100,40072
Larimer,108,105,99,40076
Larimer,103,79,100,40076
Larimer,107,103,100,40077
Larimer,101,113,100,40075
Larimer,109,89,7,40073
Larimer,104,95,100,40077
Larimer,108,106,100,40072
Larimer,102,104,99,40072
Larimer,110,109,98,40076
Larimer,107,104,100,40075
Larimer,109,90,100,40075
Larimer,103,80,100,40075
Larimer,108,107,100,40075
Larimer,101,114,100,40077
Larimer,104,96,100,40075
Larimer,102,105,100,40075
Larimer,107,105,100,40076
Larimer,110,110,100,40076
Larimer,109,91,98,40075
Larimer,108,108,100,40075
Larimer,102,106,100,40075
Larimer,104,97,100,40076
Larimer,101,115,100,40076
Larimer,105,12,67,40091
Larimer,101,116,100,40089
Larimer,102,107,99,40089
Larimer,103,81,98,40090
Larimer,108,109,100,40090
Larimer,101,117,100,40090
Larimer,107,106,100,40090
Larimer,110,111,100,40092
Larimer,102,108,100,40090
Larimer,109,92,100,40089
Larimer,101,118,100,40091
Larimer,103,82,100,40090
Larimer,107,107,88,40090
Larimer,102,109,100,40092
Larimer,108,110,100,40090
Larimer,109,93,100,40092
Larimer,110,112,99,40090
Larimer,108,111,100,40091
Larimer,101,119,99,40090
Larimer,103,83,100,40091
Larimer,102,110,100,40090
Larimer,107,108,99,40091
Larimer,110,113,100,40092
Larimer,109,94,99,40091
Larimer,108,112,100,40087
Larimer,101,120,100,40090
Larimer,103,84,100,40087
Larimer,102,111,100,40091
Larimer,108,113,32,40091
Larimer,109,95,100,40088
Larimer,107,109,100,40089
Larimer,110,114,100,40089
Larimer,101,121,100,40092
Larimer,103,85,100,40091
Larimer,102,112,100,40091
Larimer,110,115,100,40087
Larimer,109,96,100,40088
Larimer,101,122,100,40091
Larimer,107,110,100,40087
Larimer,108,114,99,40094
Larimer,102,113,100,40091
Larimer,110,116,99,40088
Larimer,103,86,100,40087
Larimer,109,97,100,40091
Larimer,107,111,99,40095
Larimer,102,114,100,40087
Larimer,108,115,98,40088
Larimer,110,117,100,40087
Larimer,101,123,100,40087
Larimer,110,118,100,40089
Larimer,109,98,100,40087
Larimer,107,112,99,40093
Larimer,101,124,99,40088
Larimer,108,116,99,40093
Larimer,103,87,100,40095
Larimer,110,119,100,40087
Larimer,102,115,100,40088
Larimer,107,113,78,40095
Larimer,109,99,100,40088
Larimer,108,117,100,40080
Larimer,101,125,100,40089
Larimer,110,120,100,40096
Larimer,103,88,100,40088
Larimer,102,116,100,40089
Larimer,109,100,100,40092
Larimer,101,126,100,40089
Larimer,110,121,100,40089
Larimer,102,117,100,40096
Larimer,103,89,100,40096
Larimer,107,114,100,40089
Larimer,108,118,99,40088
Larimer,101,127,100,40092
Larimer,110,122,34,40086
Larimer,102,118,100,40089
Larimer,103,90,100,40084
Larimer,101,128,85,40088
Larimer,110,123,99,40078
Larimer,109,101,99,40093
Larimer,102,119,99,40088
Larimer,108,119,99,40088
Larimer,107,115,100,40093
Larimer,103,91,100,40093
Larimer,109,102,99,40092
Larimer,101,129,100,40092
Larimer,110,124,100,40097
Larimer,108,120,99,40093
Larimer,102,120,99,40092
Larimer,107,116,100,40092
Larimer,110,125,100,40077
Larimer,101,130,99,40092
Larimer,103,92,100,40095
Larimer,109,103,100,40093
Larimer,108,121,100,40095
Larimer,102,121,100,40093
Larimer,110,126,100,40093
Larimer,101,131,100,40093
Larimer,107,117,81,40094
Larimer,102,122,100,40093
Larimer,109,104,99,40077
Larimer,108,122,100,40083
Larimer,110,127,100,40094
Larimer,101,132,100,40093
Larimer,103,93,100,40094
Larimer,107,118,100,40094
Larimer,109,105,100,40095
Larimer,108,123,100,40094
Larimer,110,128,100,40097
Larimer,102,123,99,40097
Larimer,103,94,100,40080
Larimer,107,119,100,40094
Larimer,101,133,100,40094
Larimer,102,124,100,40097
Larimer,110,129,100,40094
Larimer,109,106,100,40080
Larimer,107,120,100,40080
Larimer,108,124,100,40083
Larimer,110,130,99,40083
Larimer,101,134,100,40094
Larimer,101,135,100,40094
Larimer,109,107,100,40094
Larimer,103,95,99,40083
Larimer,107,121,99,40097
Larimer,110,131,100,40078
Larimer,108,125,100,40078
Larimer,101,136,94,40095
Larimer,107,122,50,40095
Larimer,102,125,100,40095
Larimer,108,126,100,40097
Larimer,110,132,100,40082
Larimer,101,137,100,40080
Larimer,103,96,100,40095
Larimer,109,108,100,40097
Larimer,102,126,99,40096
Larimer,108,127,100,40096
Larimer,110,133,100,40095
Larimer,103,97,100,40096
Larimer,107,123,99,40096
Larimer,101,138,100,40096
Larimer,102,127,100,40081
Larimer,109,109,99,40096
Larimer,110,134,100,40096
Larimer,101,139,100,40081
Larimer,107,124,100,40096
Larimer,103,98,100,40095
Larimer,102,128,100,40079
Larimer,108,128,100,40096
Larimer,109,110,100,40086
Larimer,110,135,98,40097
Larimer,107,125,100,40080
Larimer,101,140,100,40081
Larimer,108,129,100,40080
Larimer,109,111,100,40081
Larimer,103,99,100,40081
Larimer,102,129,97,40095
Larimer,105,13,100,40081
Larimer,105,14,100,40080
Larimer,110,136,100,40080
Larimer,101,141,100,40084
Larimer,105,15,100,40085
Larimer,107,126,100,40080
Larimer,109,112,100,40077
Larimer,103,100,100,40085
Larimer,108,130,99,40085
Larimer,102,130,100,40085
Larimer,110,137,100,40077
Larimer,101,142,100,40077
Larimer,107,127,100,40078
Larimer,110,138,100,40085
Larimer,102,131,100,40078
