County,Tabulator,Batch,# of Ballots,location
Otero,1,VBM-0116,25,4
Otero,1,VBM-0117,25,4
Otero,1,VBM-0118,25,4
Otero,1,VBM-0119,25,4
Otero,1,VBM-0120,25,4
Otero,1,VBM-0121,25,4
Otero,1,VBM-0122,25,4
Otero,1,VBM-0123,25,4
Otero,1,VBM-0124,25,4
Otero,1,VBM-0125,25,4
Otero,1,VBM-0126,25,4
Otero,1,VBM-0127,25,4
Otero,1,VBM-0128,25,4
Otero,1,VBM-0129,25,4
Otero,1,VBM-0130,25,4
Otero,1,VBM-0131,25,4
Otero,1,VBM-0132,25,4
Otero,1,VBM-0133,25,4
Otero,1,VBM-0134,25,12
Otero,1,VBM-0135,25,12
Otero,1,VBM-0136,25,12
Otero,1,VBM-0137,25,12
Otero,1,VBM-0138,25,12
Otero,1,VBM-0139,25,12
Otero,1,VBM-0140,25,12
Otero,1,VBM-0141,25,12
Otero,1,VBM-0142,25,12
Otero,1,VBM-0143,25,12
Otero,1,VBM-0144,25,12
Otero,1,VBM-0145,25,12
Otero,1,VBM-0146,25,12
Otero,1,VBM-0147,25,12
Otero,1,VBM-0148,25,12
Otero,1,VBM-0149,25,12
Otero,1,VBM-0150,25,12
Otero,1,VBM-0151,25,12
Otero,1,VBM-0152,25,12
Otero,1,VBM-0153,29,12
Otero,1,VBM-0154,25,12
Otero,1,VBM-0155,25,12
Otero,1,VBM-0156,25,12
Otero,1,VBM-0157,25,12
Otero,1,VBM-0158,27,12
Otero,1,VBM-0159,25,12
Otero,1,VBM-0160,25,12
Otero,1,VBM-0161,25,12
Otero,1,VBM-0162,25,12
Otero,1,VBM-0163,25,12
Otero,1,VBM-0164,25,12
Otero,1,VBM-0165,25,12
Otero,1,VBM-0166,19,12
Otero,1,VBM-0167,14,12
Otero,1,VBM-0168,25,15
Otero,1,VBM-0169,7,15
Otero,1,VBM-0170,7,15
Otero,1,VBM-0171,25,15
