county_name,contest_name,imprinted_id,ballot_type,choice_per_voting_computer,audit_board_selection,consensus,record_type,audit_board_comment,timestamp,cvr_id
Boulder,Boulder County Commissioner - District 2 - DEM,10-57-20,DS-28D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:45:00.731,78945
Boulder,Boulder County Commissioner - District 2 - DEM,4-76-141,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:33:21.454,96093
Boulder,Boulder County Commissioner - District 2 - DEM,4-42-29,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:35:31.182,44897
Boulder,Boulder County Commissioner - District 2 - DEM,1-15-129,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:28:52.359,9666
Boulder,Boulder County Commissioner - District 2 - DEM,4-23-68,DS-07D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:13:45.111,26271
Boulder,Boulder County Commissioner - District 2 - DEM,8-15-57,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:01:17.676,16379
Boulder,Boulder County Commissioner - District 2 - DEM,1-9-138,DS-19D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 14:56:52.763,2375
Boulder,Boulder County Commissioner - District 2 - DEM,8-28-53,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:16:23.363,24008
Boulder,Boulder County Commissioner - District 2 - DEM,4-74-64,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 11:10:55.405,93885
Boulder,Boulder County Commissioner - District 2 - DEM,10-3-76,DS-13D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:15:34.483,36119
Boulder,Boulder County Commissioner - District 2 - DEM,6-41-15,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:56:38.079,91766
Boulder,Boulder County Commissioner - District 2 - DEM,6-55-21,DS-01D,"","",YES,uploaded,"",2020-07-11 16:15:33.884,104343
Boulder,Boulder County Commissioner - District 2 - DEM,8-67-59,DS-10D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:45:17.059,96627
Boulder,Boulder County Commissioner - District 2 - DEM,5-29-17,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:16:27.606,44211
Boulder,Boulder County Commissioner - District 2 - DEM,7-4-48,DS-13D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:12:50.434,8587
Boulder,Boulder County Commissioner - District 2 - DEM,3-92-2758,DS-10D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:29:23.849,117718
Boulder,Boulder County Commissioner - District 2 - DEM,6-46-82,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:58:42.694,97469
Boulder,Boulder County Commissioner - District 2 - DEM,8-9-7,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:25:47.445,14651
Boulder,Boulder County Commissioner - District 2 - DEM,10-37-28,DS-07D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 11:11:06.382,63111
Boulder,Boulder County Commissioner - District 2 - DEM,5-17-56,DS-07D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:16:42.066,14499
Boulder,Boulder County Commissioner - District 2 - DEM,10-24-8,DS-13D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:58:09.201,74267
Boulder,Boulder County Commissioner - District 2 - DEM,2-38-52,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:11:49.121,37030
Boulder,Boulder County Commissioner - District 2 - DEM,2-85-148,DS-13D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:36:25.883,97666
Boulder,Boulder County Commissioner - District 2 - DEM,4-22-137,DS-16D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:12:20.875,25471
Boulder,Boulder County Commissioner - District 2 - DEM,5-21-142,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:29:04.966,34002
Boulder,Boulder County Commissioner - District 2 - DEM,10-1-53,DS-01D,"","",YES,uploaded,"",2020-07-11 16:14:32.434,34098
Boulder,Boulder County Commissioner - District 2 - DEM,1-76-3,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:24:02.067,71431
Boulder,Boulder County Commissioner - District 2 - DEM,2-24-138,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:16:46.072,20841
Boulder,Boulder County Commissioner - District 2 - DEM,5-44-65,DS-10D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:07:37.545,57547
Boulder,Boulder County Commissioner - District 2 - DEM,1-9-105,DS-10D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 14:55:39.086,2342
Boulder,Boulder County Commissioner - District 2 - DEM,10-72-81,DS-01D,"","",YES,uploaded,"",2020-07-11 11:09:58.598,92339
Boulder,Boulder County Commissioner - District 2 - DEM,1-10-13,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 09:50:14.165,2515
Boulder,Boulder County Commissioner - District 2 - DEM,4-55-119,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:55:42.346,64702
Boulder,Boulder County Commissioner - District 2 - DEM,3-87-67,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 11:16:28.874,109268
Boulder,Boulder County Commissioner - District 2 - DEM,4-45-89,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:59:26.305,48671
Boulder,Boulder County Commissioner - District 2 - DEM,6-25-1,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:17:47.274,77286
Boulder,Boulder County Commissioner - District 2 - DEM,1-30-4,DS-16D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:12:07.025,31049
Boulder,Boulder County Commissioner - District 2 - DEM,8-60-59,DS-16D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:24:33.356,91505
Boulder,Boulder County Commissioner - District 2 - DEM,2-10-57,DS-07D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:00:49.252,14786
Boulder,Boulder County Commissioner - District 2 - DEM,8-6-148,DS-31D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 09:49:48.634,11617
Boulder,Boulder County Commissioner - District 2 - DEM,4-20-74,DS-22D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:11:48.629,23491
Boulder,Boulder County Commissioner - District 2 - DEM,7-4-54,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:21:30.873,8565
Boulder,Boulder County Commissioner - District 2 - DEM,8-30-45,DS-10D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:17:51.608,28712
Boulder,Boulder County Commissioner - District 2 - DEM,10-80-90,DS-16D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 11:11:58.934,96426
Boulder,Boulder County Commissioner - District 2 - DEM,7-1-136,DS-13D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:11:26.392,5813
Boulder,Boulder County Commissioner - District 2 - DEM,7-47-106,DS-13D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:00:11.301,66953
Boulder,Boulder County Commissioner - District 2 - DEM,2-46-73,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:55:39.225,44726
Boulder,Boulder County Commissioner - District 2 - DEM,2-85-7,DS-19D,"","",YES,uploaded,"",2020-07-11 16:35:30.825,97616
Boulder,Boulder County Commissioner - District 2 - DEM,2-83-144,DS-07D,"","",YES,uploaded,"",2020-07-11 16:45:45.79,94388
Boulder,Boulder County Commissioner - District 2 - DEM,2-28-135,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:18:36.77,22472
Boulder,Boulder County Commissioner - District 2 - DEM,6-34-10,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:44:11.279,83557
Boulder,Boulder County Commissioner - District 2 - DEM,3-12-21,DS-22D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:11:23.006,16803
Boulder,Boulder County Commissioner - District 2 - DEM,10-22-35,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:36:44.136,49728
Boulder,Boulder County Commissioner - District 2 - DEM,1-8-71,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 14:54:20.5,2231
Boulder,Boulder County Commissioner - District 2 - DEM,7-57-67,DS-22D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:37:40.443,74044
Boulder,Boulder County Commissioner - District 2 - DEM,6-7-110,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:20:13.68,10167
Boulder,Boulder County Commissioner - District 2 - DEM,3-36-142,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:18:46.019,37733
Boulder,Boulder County Commissioner - District 2 - DEM,10-36-103,DS-19D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 11:09:45.257,62189
Boulder,Boulder County Commissioner - District 2 - DEM,8-25-29,DS-19D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:07:16.342,22135
Boulder,Boulder County Commissioner - District 2 - DEM,4-42-149,DS-22D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:55:17.604,44759
Boulder,Boulder County Commissioner - District 2 - DEM,4-21-104,DS-07D,"","",YES,uploaded,"",2020-07-11 10:10:53.202,24787
Boulder,Boulder County Commissioner - District 2 - DEM,10-70-15,DS-19D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 11:16:25.064,88930
Boulder,Boulder County Commissioner - District 2 - DEM,7-51-16,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:01:17.361,69637
Boulder,Boulder County Commissioner - District 2 - DEM,6-27-88,DS-13D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:18:59.457,78299
Boulder,Boulder County Commissioner - District 2 - DEM,2-10-84,DS-25D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:02:06.238,14805
Boulder,Boulder County Commissioner - District 2 - DEM,10-85-78,DS-13D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:16:11.938,99001
Boulder,Boulder County Commissioner - District 2 - DEM,3-78-67,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 11:09:33.895,95740
Boulder,Boulder County Commissioner - District 2 - DEM,1-28-59,DS-10D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:10:29.959,30104
Boulder,Boulder County Commissioner - District 2 - DEM,10-45-27,DS-10D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 11:14:00.676,75183
Boulder,Boulder County Commissioner - District 2 - DEM,5-18-35,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:19:19.272,14916
Boulder,Boulder County Commissioner - District 2 - DEM,2-13-37,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 09:58:51.813,16648
Boulder,Boulder County Commissioner - District 2 - DEM,3-92-471,DS-01D,"","",YES,uploaded,"",2020-07-11 16:23:01.884,118813
Boulder,Boulder County Commissioner - District 2 - DEM,4-48-40,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:01:39.004,51066
Boulder,Boulder County Commissioner - District 2 - DEM,5-50-56,DS-16D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:55:09.945,62559
Boulder,Boulder County Commissioner - District 2 - DEM,6-8-116,DS-07D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:10:04.344,10762
Boulder,Boulder County Commissioner - District 2 - DEM,8-98-378,DS-19D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:48:27.166,112024
Boulder,Boulder County Commissioner - District 2 - DEM,1-34-41,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:19:26.28,32274
Boulder,Boulder County Commissioner - District 2 - DEM,8-100-496,DS-01D,"","",YES,uploaded,"",2020-07-11 16:12:49.096,112358
Boulder,Boulder County Commissioner - District 2 - DEM,10-35-102,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 11:08:36.918,61146
Boulder,Boulder County Commissioner - District 2 - DEM,1-79-54,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:25:09.898,77435
Boulder,Boulder County Commissioner - District 2 - DEM,3-60-29,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:54:28.339,71107
Boulder,Boulder County Commissioner - District 2 - DEM,2-17-30,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:09:41.067,18071
Boulder,Boulder County Commissioner - District 2 - DEM,3-24-49,DS-10D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:20:12.471,27378
Boulder,Boulder County Commissioner - District 2 - DEM,10-55-75,DS-10D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:44:07.528,77718
Boulder,Boulder County Commissioner - District 2 - DEM,1-7-11,DS-16D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 14:52:59.648,2088
Boulder,Boulder County Commissioner - District 2 - DEM,4-35-134,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:30:05.581,37205
Boulder,Boulder County Commissioner - District 2 - DEM,2-83-31,DS-07D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 11:12:01.705,94355
Boulder,Boulder County Commissioner - District 2 - DEM,1-116-144,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:14:56.52,114421
Boulder,Boulder County Commissioner - District 2 - DEM,2-16-145,DS-10D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:24:49.676,17574
Boulder,Boulder County Commissioner - District 2 - DEM,6-8-82,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:08:14.594,10801
Boulder,Boulder County Commissioner - District 2 - DEM,6-30-5,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:20:35.894,79942
Boulder,Boulder County Commissioner - District 2 - DEM,10-21-131,DS-22D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:35:29.241,49207
Boulder,Boulder County Commissioner - District 2 - DEM,4-61-106,DS-19D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:23:46.716,78229
Boulder,Boulder County Commissioner - District 2 - DEM,3-72-134,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 11:08:04.237,87941
Boulder,Boulder County Commissioner - District 2 - DEM,8-98-330,DS-10D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:46:33.207,112154
Boulder,Boulder County Commissioner - District 2 - DEM,3-1-108,DS-04D,"","",YES,uploaded,"",2020-07-11 15:03:19.787,2709
Boulder,Boulder County Commissioner - District 2 - DEM,8-42-113,DS-01D,"","",YES,uploaded,"",2020-07-11 16:02:31.504,56153
Boulder,Boulder County Commissioner - District 2 - DEM,1-15-58,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:27:24.779,9660
Boulder,Boulder County Commissioner - District 2 - DEM,3-37-12,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:20:41.291,38417
Boulder,Boulder County Commissioner - District 2 - DEM,3-16-112,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:00:46.197,20261
Boulder,Boulder County Commissioner - District 2 - DEM,5-45-54,DS-31D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:11:36.256,58095
Boulder,Boulder County Commissioner - District 2 - DEM,1-90-107,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 11:07:58.574,86599
Boulder,Boulder County Commissioner - District 2 - DEM,5-2-10,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 09:56:10.659,4144
Boulder,Boulder County Commissioner - District 2 - DEM,3-17-146,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:05:55.259,20952
Boulder,Boulder County Commissioner - District 2 - DEM,1-35-107,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:20:52.795,32542
Boulder,Boulder County Commissioner - District 2 - DEM,8-62-6,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:34:19.828,92416
Boulder,Boulder County Commissioner - District 2 - DEM,2-74-12,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 11:14:42.974,82427
Boulder,Boulder County Commissioner - District 2 - DEM,1-54-35,DS-10D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:03:30.466,48468
Boulder,Boulder County Commissioner - District 2 - DEM,5-19-30,DS-13D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 09:50:34.032,15357
Boulder,Boulder County Commissioner - District 2 - DEM,3-16-30,DS-13D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 09:55:20.551,20370
Boulder,Boulder County Commissioner - District 2 - DEM,1-72-141,DS-10D,"","",YES,uploaded,"",2020-07-11 11:12:11.98,66013
Boulder,Boulder County Commissioner - District 2 - DEM,5-18-123,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:21:16.448,14949
Boulder,Boulder County Commissioner - District 2 - DEM,2-63-129,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:22:50.792,67089
Boulder,Boulder County Commissioner - District 2 - DEM,1-48-143,DS-16D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:50:24.759,45904
Boulder,Boulder County Commissioner - District 2 - DEM,3-92-1964,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:24:25.698,118721
Boulder,Boulder County Commissioner - District 2 - DEM,1-49-92,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:53:03.509,46144
Boulder,Boulder County Commissioner - District 2 - DEM,1-28-45,DS-07D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:05:49.978,30166
Boulder,Boulder County Commissioner - District 2 - DEM,3-36-149,DS-28D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:26:05.839,37743
Boulder,Boulder County Commissioner - District 2 - DEM,3-64-50,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:50:38.471,79604
Boulder,Boulder County Commissioner - District 2 - DEM,7-23-133,DS-07D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:21:50.96,34767
Boulder,Boulder County Commissioner - District 2 - DEM,10-21-128,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:57:09.274,49251
Boulder,Boulder County Commissioner - District 2 - DEM,10-6-109,DS-10D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:16:33.877,37868
Boulder,Boulder County Commissioner - District 2 - DEM,8-128-313,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 11:07:50.66,119965
Boulder,Boulder County Commissioner - District 2 - DEM,5-33-26,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:36:59.398,49683
Boulder,Boulder County Commissioner - District 2 - DEM,3-16-72,DS-19D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 09:58:29.207,20295
Boulder,Boulder County Commissioner - District 2 - DEM,8-120-413,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:50:09.612,113621
Boulder,Boulder County Commissioner - District 2 - DEM,3-38-135,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:22:09.165,38973
Boulder,Boulder County Commissioner - District 2 - DEM,10-100-23,DS-10D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:43:40.305,108671
Boulder,Boulder County Commissioner - District 2 - DEM,5-28-34,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:38:16.869,43648
Boulder,Boulder County Commissioner - District 2 - DEM,8-128-144,DS-07D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:20:26.591,120014
Boulder,Boulder County Commissioner - District 2 - DEM,1-19-72,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:30:15.701,25383
Boulder,Boulder County Commissioner - District 2 - DEM,1-47-64,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:51:44.276,45460
Boulder,Boulder County Commissioner - District 2 - DEM,3-75-64,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:31:44.004,90156
Boulder,Boulder County Commissioner - District 2 - DEM,4-90-29,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:38:34.425,106193
Boulder,Boulder County Commissioner - District 2 - DEM,1-37-101,DS-07D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:22:19.567,33834
Boulder,Boulder County Commissioner - District 2 - DEM,10-83-30,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:49:56.316,98152
Boulder,Boulder County Commissioner - District 2 - DEM,3-92-324,DS-13D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:21:41.936,116424
Boulder,Boulder County Commissioner - District 2 - DEM,7-64-74,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:37:05.991,87207
Boulder,Boulder County Commissioner - District 2 - DEM,8-70-104,DS-10D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 11:07:20.721,103573
Boulder,Boulder County Commissioner - District 2 - DEM,3-31-133,DS-16D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:24:41.615,33697
Boulder,Boulder County Commissioner - District 2 - DEM,2-90-50,DS-07D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 11:13:56.223,101281
Boulder,Boulder County Commissioner - District 2 - DEM,3-92-2706,DS-22D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:28:17.479,117523
Boulder,Boulder County Commissioner - District 2 - DEM,7-29-110,DS-01D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:23:10.681,41369
Boulder,Boulder County Commissioner - District 2 - DEM,10-85-45,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:51:01.64,99050
Boulder,Boulder County Commissioner - District 2 - DEM,5-44-137,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 16:09:51.371,57586
Boulder,Boulder County Commissioner - District 2 - DEM,10-81-52,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:48:39.455,96686
Boulder,Boulder County Commissioner - District 2 - DEM,5-28-22,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 15:36:04.691,43663
Boulder,Boulder County Commissioner - District 2 - DEM,7-5-128,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:19:30.973,9505
Boulder,Boulder County Commissioner - District 2 - DEM,1-46-107,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:48:04.718,44585
Boulder,Boulder County Commissioner - District 2 - DEM,4-35-80,DS-25D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:23:27.173,37209
Boulder,Boulder County Commissioner - District 2 - DEM,8-53-45,DS-25D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 16:20:24.089,76806
Boulder,Boulder County Commissioner - District 2 - DEM,5-33-86,DS-22D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:38:32.587,49610
Boulder,Boulder County Commissioner - District 2 - DEM,8-100-410,DS-22D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:47:04.512,112671
Boulder,Boulder County Commissioner - District 2 - DEM,3-92-2747,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 11:20:44.411,117729
Boulder,Boulder County Commissioner - District 2 - DEM,2-80-137,DS-04D,"","",YES,uploaded,"",2020-07-11 11:06:46.544,88427
Boulder,Boulder County Commissioner - District 2 - DEM,3-7-63,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:05:35.106,3666
Boulder,Boulder County Commissioner - District 2 - DEM,3-68-106,DS-04D,"","",YES,uploaded,"",2020-07-11 10:51:49.38,83827
Boulder,Boulder County Commissioner - District 2 - DEM,2-37-6,DS-04D,"""Jonathan Singer""","""Jonathan Singer""",YES,uploaded,"",2020-07-11 10:23:50.03,33522
Boulder,Boulder County Commissioner - District 2 - DEM,2-66-127,DS-04D,"","",YES,uploaded,"",2020-07-11 10:46:48.602,71271
Boulder,Boulder County Commissioner - District 2 - DEM,8-35-124,DS-01D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 15:51:35.647,74169
Boulder,Boulder County Commissioner - District 2 - DEM,6-3-104,DS-04D,"""Marta Loachamin""","""Marta Loachamin""",YES,uploaded,"",2020-07-11 10:04:48.834,5646
