County,Tabulator ID,Batch,# of Ballot Cards,Location/Box #
Mesa,402,4444,100,423
Mesa,402,4445,100,423
Mesa,402,4446,100,423
Mesa,402,4447,99,423
Mesa,402,4448,99,423
Mesa,402,4449,100,423
Mesa,402,4450,99,423
Mesa,402,4451,100,423
Mesa,402,4452,100,423
Mesa,402,4453,100,423
Mesa,402,4454,99,423
Mesa,402,4455,100,423
Mesa,402,4456,100,423
Mesa,402,4457,98,424
Mesa,402,4458,98,424
Mesa,402,4459,100,424
Mesa,402,4460,99,424
Mesa,402,4461,100,424
Mesa,402,4462,98,424
Mesa,402,4463,100,424
Mesa,402,4464,100,424
Mesa,402,4465,100,424
Mesa,402,4466,100,424
Mesa,402,4467,100,424
Mesa,402,4468,100,424
Mesa,402,4469,100,424
Mesa,402,4470,100,424
Mesa,402,4471,98,424
Mesa,402,4472,99,424
Mesa,402,4473,100,424
Mesa,402,4474,100,424
Mesa,402,4475,21,424
Mesa,402,4476,100,424
Mesa,402,4477,100,425
Mesa,402,4478,100,425
Mesa,402,4479,100,425
Mesa,402,4480,100,425
Mesa,402,4481,99,425
Mesa,402,4482,99,425
Mesa,402,4483,100,425
Mesa,402,4484,100,425
Mesa,402,4485,100,425
Mesa,402,4486,99,425
Mesa,402,4487,98,425
Mesa,402,4488,100,425
Mesa,402,4489,100,425
Mesa,402,4490,100,425
Mesa,402,4491,12,425
Mesa,402,4492,100,425
Mesa,402,4493,99,425
Mesa,402,4494,99,425
Mesa,402,4495,99,425
Mesa,402,4496,98,426
Mesa,402,4497,100,426
Mesa,402,4498,100,426
Mesa,402,4499,99,426
Mesa,402,4500,33,426
Mesa,402,4501,99,426
Mesa,402,4502,100,426
Mesa,402,4503,99,426
Mesa,402,4504,100,426
Mesa,402,4505,99,426
Mesa,402,4506,99,426
Mesa,402,4507,98,426
Mesa,402,4508,100,426
Mesa,402,4509,98,426
Mesa,402,4510,98,426
Mesa,402,4511,98,426
Mesa,402,4512,100,426
Mesa,402,4513,100,426
Mesa,402,4514,100,426
Mesa,402,4515,100,426
Mesa,402,4516,100,427
Mesa,402,4517,100,427
Mesa,402,4518,99,427
Mesa,402,4519,99,427
Mesa,402,4520,99,427
Mesa,402,4521,99,427
Mesa,402,4522,100,427
Mesa,402,4523,100,427
Mesa,402,4524,100,427
Mesa,402,4525,100,427
Mesa,402,4526,99,427
Mesa,402,4527,100,427
Mesa,402,4528,100,427
Mesa,402,4529,100,427
Mesa,402,4530,100,427
Mesa,402,4531,100,427
Mesa,402,4532,98,427
Mesa,402,4533,99,427
Mesa,402,4534,92,427
Mesa,402,4535,100,427
Mesa,402,4536,100,428
Mesa,402,4537,94,428
Mesa,402,4538,5,428
Mesa,402,4539,17,428
Mesa,402,4540,31,428
Mesa,402,4541,25,428
Mesa,402,4542,46,428
Mesa,402,4543,20,428
Mesa,402,4544,4,428
Mesa,402,4545,100,428
Mesa,402,4546,99,428
Mesa,402,4547,14,428
