County,Tabulator ID,Batch,. of Ballots,Location
Douglas,1,COORD-0619,100,25
Douglas,1,COORD-0618,100,89
Douglas,1,COORD-0617,100,57
Douglas,1,COORD-0616,83,89
Douglas,1,COORD-0615,100,104
Douglas,1,COORD-0614,100,57
Douglas,1,COORD-0613,100,76
Douglas,1,COORD-0612,100,89
Douglas,1,COORD-0611,100,78
Douglas,1,COORD-0610,100,25
Douglas,1,COORD-0609,100,57
Douglas,1,COORD-0608,100,39
Douglas,1,COORD-0607,100,25
Douglas,1,COORD-0606,100,78
Douglas,1,COORD-0605,100,57
Douglas,1,COORD-0604,100,39
Douglas,1,COORD-0603,100,59
Douglas,1,COORD-0602,66,25
Douglas,1,COORD-0601,100,59
Douglas,1,COORD-0600,100,59
Douglas,1,COORD-0599,100,78
Douglas,1,COORD-0598,100,59
Douglas,1,COORD-0597,83,78
Douglas,1,COORD-0596,100,59
Douglas,1,COORD-0595,100,57
Douglas,1,COORD-0594,100,104
Douglas,1,COORD-0593,100,104
Douglas,1,COORD-0592,100,78
Douglas,1,COORD-0591,100,57
Douglas,1,COORD-0590,100,89
Douglas,1,COORD-0589,100,78
Douglas,1,COORD-0588,100,57
Douglas,1,COORD-0587,100,59
Douglas,1,COORD-0586,100,89
Douglas,1,COORD-0585,100,89
Douglas,1,COORD-0584,100,89
Douglas,1,COORD-0583,42,89
Douglas,1,COORD-0582,100,89
Douglas,1,COORD-0581,100,41
Douglas,1,COORD-0580,100,104
Douglas,1,COORD-0579,100,104
Douglas,1,COORD-0578,100,25
Douglas,1,COORD-0577,100,89
Douglas,1,COORD-0576,100,89
Douglas,1,COORD-0575,100,25
Douglas,1,COORD-0574,100,78
Douglas,1,COORD-0573,100,39
Douglas,1,COORD-0572,100,59
Douglas,1,COORD-0571,100,59
Douglas,1,COORD-0570,100,39
Douglas,1,COORD-0569,100,41
Douglas,1,COORD-0568,100,25
Douglas,1,COORD-0567,100,104
Douglas,1,COORD-0566,100,78
Douglas,1,COORD-0565,100,89
Douglas,1,COORD-0564,56,39
Douglas,1,COORD-0563,100,41
Douglas,1,COORD-0562,100,39
Douglas,1,COORD-0561,100,104
Douglas,1,COORD-0560,100,89
Douglas,1,COORD-0559,100,59
Douglas,1,COORD-0558,42,41
Douglas,1,COORD-0557,100,39
Douglas,1,COORD-0556,100,89
Douglas,1,COORD-0555,100,41
Douglas,1,COORD-0554,100,39
Douglas,1,COORD-0553,100,89
Douglas,1,COORD-0552,100,78
Douglas,1,COORD-0551,100,25
Douglas,1,COORD-0550,100,25
Douglas,1,COORD-0549,100,25
Douglas,1,COORD-0548,100,41
Douglas,1,COORD-0547,47,78
Douglas,1,COORD-0546,42,39
Douglas,1,COORD-0545,100,39
Douglas,1,COORD-0544,100,57
Douglas,1,COORD-0543,100,25
Douglas,1,COORD-0542,100,39
Douglas,1,COORD-0541,100,39
Douglas,1,COORD-0540,100,32
Douglas,1,COORD-0539,100,23
Douglas,1,COORD-0538,100,32
Douglas,1,COORD-0537,100,32
Douglas,1,COORD-0536,100,23
Douglas,1,COORD-0535,100,32
Douglas,1,COORD-0534,100,32
Douglas,1,COORD-0533,100,25
Douglas,1,COORD-0532,100,57
Douglas,1,COORD-0531,100,32
Douglas,1,COORD-0530,100,32
Douglas,1,COORD-0529,100,57
Douglas,1,COORD-0528,100,32
Douglas,1,COORD-0527,100,57
Douglas,1,COORD-0526,100,55
Douglas,1,COORD-0525,100,32
Douglas,1,COORD-0524,100,25
Douglas,1,COORD-0523,100,55
Douglas,1,COORD-0522,100,23
Douglas,1,COORD-0521,100,25
Douglas,1,COORD-0520,100,76
Douglas,1,COORD-0519,100,30
Douglas,1,COORD-0518,100,76
Douglas,1,COORD-0517,100,23
Douglas,1,COORD-0516,100,32
Douglas,1,COORD-0515,100,76
Douglas,1,COORD-0514,100,55
Douglas,1,COORD-0513,100,55
Douglas,1,COORD-0512,91,32
Douglas,1,COORD-0511,59,55
Douglas,1,COORD-0510,100,23
Douglas,1,COORD-0509,100,55
Douglas,1,COORD-0508,100,39
Douglas,1,COORD-0507,100,23
Douglas,1,COORD-0506,100,39
Douglas,1,COORD-0505,100,39
Douglas,1,COORD-0504,100,23
Douglas,1,COORD-0503,100,32
Douglas,1,COORD-0502,100,23
Douglas,1,COORD-0501,100,25
Douglas,1,COORD-0500,100,57
Douglas,1,COORD-0499,45,30
Douglas,1,COORD-0498,100,32
Douglas,1,COORD-0497,55,25
Douglas,1,COORD-0496,100,39
Douglas,1,COORD-0495,100,32
Douglas,1,COORD-0494,100,23
Douglas,1,COORD-0493,100,39
Douglas,1,COORD-0492,100,76
Douglas,1,COORD-0491,100,76
Douglas,1,COORD-0490,100,32
Douglas,1,COORD-0489,100,76
Douglas,1,COORD-0488,57,37
Douglas,1,COORD-0487,53,37
Douglas,1,COORD-0486,100,37
Douglas,1,COORD-0485,100,32
Douglas,1,COORD-0484,100,76
Douglas,1,COORD-0483,100,37
Douglas,1,COORD-0482,100,37
Douglas,1,COORD-0481,100,76
Douglas,1,COORD-0480,100,76
Douglas,1,COORD-0479,100,76
Douglas,1,COORD-0478,100,57
Douglas,1,COORD-0477,100,57
Douglas,1,COORD-0476,100,57
Douglas,1,COORD-0475,100,37
Douglas,1,COORD-0474,100,57
Douglas,1,COORD-0473,95,37
Douglas,1,COORD-0472,100,37
Douglas,1,COORD-0471,100,37
Douglas,1,COORD-0470,100,76
Douglas,1,COORD-0469,100,57
Douglas,1,COORD-0468,100,76
Douglas,1,COORD-0467,100,76
Douglas,1,COORD-0466,100,25
Douglas,1,COORD-0465,100,57
Douglas,1,COORD-0464,100,25
Douglas,1,COORD-0463,100,25
Douglas,1,COORD-0462,100,76
Douglas,1,COORD-0461,100,23
Douglas,1,COORD-0460,66,23
Douglas,1,COORD-0459,100,57
Douglas,1,COORD-0458,100,32
Douglas,1,COORD-0457,100,30
Douglas,1,COORD-0456,100,76
Douglas,1,COORD-0455,100,76
Douglas,1,COORD-0454,100,55
Douglas,1,COORD-0453,100,55
Douglas,1,COORD-0452,100,57
Douglas,1,COORD-0451,100,55
Douglas,1,COORD-0450,100,25
Douglas,1,COORD-0449,100,76
Douglas,1,COORD-0448,100,55
Douglas,1,COORD-0447,100,25
Douglas,1,COORD-0446,100,76
Douglas,1,COORD-0445,100,39
Douglas,1,COORD-0444,100,39
Douglas,1,COORD-0443,68,37
Douglas,1,COORD-0442,81,32
Douglas,1,COORD-0441,99,8
Douglas,1,COORD-0440,70,23
Douglas,1,COORD-0439,100,23
Douglas,1,COORD-0438,100,23
Douglas,1,COORD-0437,100,37
Douglas,1,COORD-0436,94,32
Douglas,1,COORD-0435,100,30
Douglas,1,COORD-0434,100,23
Douglas,1,COORD-0433,100,32
Douglas,1,COORD-0432,100,23
Douglas,1,COORD-0431,100,39
Douglas,1,COORD-0430,100,32
Douglas,1,COORD-0429,100,39
Douglas,1,COORD-0428,100,30
Douglas,1,COORD-0427,100,32
Douglas,1,COORD-0426,100,39
Douglas,1,COORD-0425,100,55
Douglas,1,COORD-0424,99,8
Douglas,1,COORD-0423,100,37
Douglas,1,COORD-0422,100,8
Douglas,1,COORD-0421,100,30
Douglas,1,COORD-0420,100,30
Douglas,1,COORD-0419,100,55
Douglas,1,COORD-0418,100,55
Douglas,1,COORD-0417,100,23
Douglas,1,COORD-0416,100,37
Douglas,1,COORD-0415,100,30
Douglas,1,COORD-0414,100,8
Douglas,1,COORD-0413,100,55
Douglas,1,COORD-0412,100,8
Douglas,1,COORD-0411,100,55
Douglas,1,COORD-0410,100,30
Douglas,1,COORD-0409,100,23
Douglas,1,COORD-0408,100,8
Douglas,1,COORD-0407,100,55
Douglas,1,COORD-0406,100,37
Douglas,1,COORD-0405,100,8
Douglas,1,COORD-0404,100,8
Douglas,1,COORD-0403,100,23
Douglas,1,COORD-0402,100,37
Douglas,1,COORD-0401,100,30
Douglas,1,COORD-0400,100,55
Douglas,1,COORD-0399,100,30
Douglas,1,COORD-0398,100,37
Douglas,1,COORD-0397,36,55
Douglas,1,COORD-0396,100,15
Douglas,1,COORD-0395,100,30
Douglas,1,COORD-0394,100,37
Douglas,1,COORD-0393,100,78
Douglas,1,COORD-0392,100,21
Douglas,1,COORD-0391,100,21
Douglas,1,COORD-0390,100,23
Douglas,1,COORD-0389,100,15
Douglas,1,COORD-0388,100,21
Douglas,1,COORD-0387,100,21
Douglas,1,COORD-0386,100,23
Douglas,1,COORD-0385,100,23
Douglas,1,COORD-0384,100,37
Douglas,1,COORD-0383,100,30
Douglas,1,COORD-0382,100,37
Douglas,1,COORD-0381,100,37
Douglas,1,COORD-0380,100,21
Douglas,1,COORD-0379,100,35
Douglas,1,COORD-0378,100,15
Douglas,1,COORD-0377,71,35
Douglas,1,COORD-0376,100,15
Douglas,1,COORD-0375,100,35
Douglas,1,COORD-0374,73,35
Douglas,1,COORD-0373,100,21
Douglas,1,COORD-0372,100,30
Douglas,1,COORD-0371,100,55
Douglas,1,COORD-0370,100,21
Douglas,1,COORD-0369,100,21
Douglas,1,COORD-0368,100,55
Douglas,1,COORD-0367,100,55
Douglas,1,COORD-0366,100,55
Douglas,1,COORD-0365,100,8
Douglas,1,COORD-0364,100,23
Douglas,1,COORD-0363,100,21
Douglas,1,COORD-0362,100,21
Douglas,1,COORD-0361,100,35
Douglas,1,COORD-0360,100,21
Douglas,1,COORD-0359,88,21
Douglas,1,COORD-0358,100,30
Douglas,1,COORD-0357,100,21
Douglas,1,COORD-0356,100,30
Douglas,1,COORD-0355,100,15
Douglas,1,COORD-0354,100,6
Douglas,1,COORD-0353,100,35
Douglas,1,COORD-0352,100,30
Douglas,1,COORD-0351,100,30
Douglas,1,COORD-0350,100,21
Douglas,1,COORD-0349,100,6
Douglas,1,COORD-0348,100,30
Douglas,1,COORD-0347,78,6
Douglas,1,COORD-0346,100,15
Douglas,1,COORD-0345,100,21
Douglas,1,COORD-0344,100,15
Douglas,1,COORD-0343,100,19
Douglas,1,COORD-0342,100,8
Douglas,1,COORD-0341,74,6
Douglas,1,COORD-0340,100,30
Douglas,1,COORD-0339,99,8
Douglas,1,COORD-0338,100,28
Douglas,1,COORD-0337,100,28
Douglas,1,COORD-0336,100,19
Douglas,1,COORD-0335,100,28
Douglas,1,COORD-0334,100,15
Douglas,1,COORD-0333,100,6
Douglas,1,COORD-0332,100,28
Douglas,1,COORD-0331,100,8
Douglas,1,COORD-0330,100,28
Douglas,1,COORD-0329,100,19
Douglas,1,COORD-0328,51,6
Douglas,1,COORD-0327,48,6
Douglas,1,COORD-0326,100,28
Douglas,1,COORD-0325,100,30
Douglas,1,COORD-0324,100,37
Douglas,1,COORD-0323,100,8
Douglas,1,COORD-0322,100,8
Douglas,1,COORD-0321,99,35
Douglas,1,COORD-0320,100,15
Douglas,1,COORD-0319,100,28
Douglas,1,COORD-0318,100,8
Douglas,1,COORD-0317,100,15
Douglas,1,COORD-0316,100,28
Douglas,1,COORD-0315,51,6
Douglas,1,COORD-0314,100,15
Douglas,1,COORD-0313,100,15
Douglas,1,COORD-0312,100,35
Douglas,1,COORD-0311,100,35
Douglas,1,COORD-0310,100,15
Douglas,1,COORD-0309,100,35
Douglas,1,COORD-0308,100,19
Douglas,1,COORD-0307,64,19
Douglas,1,COORD-0306,100,6
Douglas,1,COORD-0305,100,28
Douglas,1,COORD-0304,100,15
Douglas,1,COORD-0303,100,35
Douglas,1,COORD-0302,100,37
Douglas,1,COORD-0301,100,15
Douglas,1,COORD-0300,9,72
Douglas,1,COORD-0299,100,19
Douglas,1,COORD-0298,100,28
Douglas,1,COORD-0297,100,35
Douglas,1,COORD-0296,100,19
Douglas,1,COORD-0295,100,19
Douglas,1,COORD-0294,100,19
Douglas,1,COORD-0293,100,21
Douglas,1,COORD-0292,100,21
Douglas,1,COORD-0291,98,19
Douglas,1,COORD-0290,100,28
Douglas,1,COORD-0289,100,35
Douglas,1,COORD-0288,100,28
Douglas,1,COORD-0287,100,44
Douglas,1,COORD-0286,100,44
Douglas,1,COORD-0285,100,19
Douglas,1,COORD-0284,100,28
Douglas,1,COORD-0283,100,35
Douglas,1,COORD-0282,100,21
Douglas,1,COORD-0281,100,28
Douglas,1,COORD-0280,100,21
Douglas,1,COORD-0279,100,35
Douglas,1,COORD-0278,100,35
Douglas,1,COORD-0277,100,15
Douglas,1,COORD-0276,100,44
Douglas,1,COORD-0275,100,30
Douglas,1,COORD-0274,100,35
Douglas,1,COORD-0273,100,8
Douglas,1,COORD-0272,99,6
Douglas,1,COORD-0271,100,28
Douglas,1,COORD-0270,100,21
Douglas,1,COORD-0269,100,21
Douglas,1,COORD-0268,100,35
Douglas,1,COORD-0267,100,28
Douglas,1,COORD-0266,100,30
Douglas,1,COORD-0265,100,35
Douglas,1,COORD-0264,100,28
Douglas,1,COORD-0263,100,35
Douglas,1,COORD-0262,100,19
Douglas,1,COORD-0261,100,21
Douglas,1,COORD-0260,99,28
Douglas,1,COORD-0259,100,35
Douglas,1,COORD-0258,100,6
Douglas,1,COORD-0257,100,15
Douglas,1,COORD-0256,100,28
Douglas,1,COORD-0255,100,19
Douglas,1,COORD-0254,100,8
Douglas,1,COORD-0253,100,8
Douglas,1,COORD-0252,100,15
Douglas,1,COORD-0251,100,8
Douglas,1,COORD-0250,100,15
Douglas,1,COORD-0249,100,15
Douglas,1,COORD-0248,100,15
Douglas,1,COORD-0247,100,8
Douglas,1,COORD-0246,100,55
Douglas,1,COORD-0245,100,55
Douglas,1,COORD-0244,100,15
Douglas,1,COORD-0243,100,30
Douglas,1,COORD-0242,100,37
Douglas,1,COORD-0241,100,15
Douglas,1,COORD-0240,100,21
Douglas,1,COORD-0239,100,17
Douglas,1,COORD-0238,100,17
Douglas,1,COORD-0237,100,52
Douglas,1,COORD-0236,100,28
Douglas,1,COORD-0235,100,26
Douglas,1,COORD-0234,100,3
Douglas,1,COORD-0233,54,3
Douglas,1,COORD-0232,100,17
Douglas,1,COORD-0231,100,3
Douglas,1,COORD-0230,100,17
Douglas,1,COORD-0229,65,19
Douglas,1,COORD-0228,100,13
Douglas,1,COORD-0227,100,10
Douglas,1,COORD-0226,59,50
Douglas,1,COORD-0225,100,3
Douglas,1,COORD-0224,100,3
Douglas,1,COORD-0223,100,6
Douglas,1,COORD-0222,100,44
Douglas,1,COORD-0221,100,52
Douglas,1,COORD-0220,100,17
Douglas,1,COORD-0219,100,13
Douglas,1,COORD-0218,100,47
Douglas,1,COORD-0217,100,6
Douglas,1,COORD-0216,22,26
Douglas,1,COORD-0215,100,50
Douglas,1,COORD-0214,100,26
Douglas,1,COORD-0213,100,26
Douglas,1,COORD-0212,100,52
Douglas,1,COORD-0211,100,13
Douglas,1,COORD-0210,100,26
Douglas,1,COORD-0209,100,44
Douglas,1,COORD-0208,100,26
Douglas,1,COORD-0207,100,44
Douglas,1,COORD-0206,100,26
Douglas,1,COORD-0205,100,13
Douglas,1,COORD-0204,100,44
Douglas,1,COORD-0203,100,44
Douglas,1,COORD-0202,100,44
Douglas,1,COORD-0201,100,17
Douglas,1,COORD-0200,100,52
Douglas,1,COORD-0199,100,17
Douglas,1,COORD-0198,100,44
Douglas,1,COORD-0197,100,13
Douglas,1,COORD-0196,100,44
Douglas,1,COORD-0195,100,13
Douglas,1,COORD-0194,100,13
Douglas,1,COORD-0193,100,26
Douglas,1,COORD-0192,100,17
Douglas,1,COORD-0191,100,19
Douglas,1,COORD-0190,100,13
Douglas,1,COORD-0189,100,13
Douglas,1,COORD-0188,100,17
Douglas,1,COORD-0187,100,26
Douglas,1,COORD-0186,100,3
Douglas,1,COORD-0185,100,44
Douglas,1,COORD-0184,100,50
Douglas,1,COORD-0183,100,17
Douglas,1,COORD-0182,100,13
Douglas,1,COORD-0181,100,6
Douglas,1,COORD-0180,100,17
Douglas,1,COORD-0179,100,13
Douglas,1,COORD-0178,100,10
Douglas,1,COORD-0177,100,19
Douglas,1,COORD-0176,100,47
Douglas,1,COORD-0175,100,10
Douglas,1,COORD-0174,100,17
Douglas,1,COORD-0173,100,13
Douglas,1,COORD-0172,100,17
Douglas,1,COORD-0171,100,10
Douglas,1,COORD-0170,100,44
Douglas,1,COORD-0169,100,50
Douglas,1,COORD-0168,100,13
Douglas,1,COORD-0167,100,35
Douglas,1,COORD-0166,100,44
Douglas,1,COORD-0165,100,17
Douglas,1,COORD-0164,100,50
Douglas,1,COORD-0163,100,26
Douglas,1,COORD-0162,100,17
Douglas,1,COORD-0161,100,3
Douglas,1,COORD-0160,100,47
Douglas,1,COORD-0159,100,13
Douglas,1,COORD-0158,100,50
Douglas,1,COORD-0157,100,10
Douglas,1,COORD-0156,100,26
Douglas,1,COORD-0155,100,13
Douglas,1,COORD-0154,100,17
Douglas,1,COORD-0153,76,50
Douglas,1,COORD-0152,100,50
Douglas,1,COORD-0151,100,3
Douglas,1,COORD-0150,100,17
Douglas,1,COORD-0149,100,52
Douglas,1,COORD-0148,100,13
Douglas,1,COORD-0147,43,13
Douglas,1,COORD-0146,100,26
Douglas,1,COORD-0145,100,6
Douglas,1,COORD-0144,100,52
Douglas,1,COORD-0143,100,47
Douglas,1,COORD-0142,100,47
Douglas,1,COORD-0141,100,47
Douglas,1,COORD-0140,100,50
Douglas,1,COORD-0139,100,10
Douglas,1,COORD-0138,100,44
Douglas,1,COORD-0137,100,17
Douglas,1,COORD-0136,100,3
Douglas,1,COORD-0135,100,44
Douglas,1,COORD-0134,100,3
Douglas,1,COORD-0133,100,3
Douglas,1,COORD-0132,48,50
Douglas,1,COORD-0131,98,28
Douglas,1,COORD-0130,100,3
Douglas,1,COORD-0129,100,3
Douglas,1,COORD-0128,100,26
Douglas,1,COORD-0127,99,6
Douglas,1,COORD-0126,100,6
Douglas,1,COORD-0125,100,17
Douglas,1,COORD-0124,100,6
Douglas,1,COORD-0123,100,3
Douglas,1,COORD-0122,100,10
Douglas,1,COORD-0121,100,6
Douglas,1,COORD-0120,100,10
Douglas,1,COORD-0119,100,3
Douglas,1,COORD-0118,100,13
Douglas,1,COORD-0117,100,13
Douglas,1,COORD-0116,100,10
Douglas,1,COORD-0115,97,10
Douglas,1,COORD-0114,66,50
Douglas,1,COORD-0113,100,13
Douglas,1,COORD-0112,100,3
Douglas,1,COORD-0111,100,13
Douglas,1,COORD-0110,100,6
Douglas,1,COORD-0109,100,17
Douglas,1,COORD-0108,100,10
Douglas,1,COORD-0107,100,44
Douglas,1,COORD-0106,100,10
Douglas,1,COORD-0105,100,6
Douglas,1,COORD-0104,100,13
Douglas,1,COORD-0103,100,3
Douglas,1,COORD-0102,100,3
Douglas,1,COORD-0101,48,10
Douglas,1,COORD-0100,47,6
Douglas,1,COORD-0099,100,17
Douglas,1,COORD-0098,100,3
Douglas,1,COORD-0097,100,26
Douglas,1,COORD-0096,100,10
Douglas,1,COORD-0095,40,6
Douglas,1,COORD-0094,52,26
Douglas,1,COORD-0093,49,13
Douglas,1,COORD-0092,100,19
Douglas,1,COORD-0091,100,3
Douglas,1,COORD-0090,99,28
Douglas,1,COORD-0089,100,26
Douglas,1,COORD-0088,100,26
Douglas,1,COORD-0087,101,19
Douglas,1,COORD-0086,100,26
Douglas,1,COORD-0085,100,17
Douglas,1,COORD-0084,100,17
Douglas,1,COORD-0083,100,47
Douglas,1,COORD-0082,100,19
Douglas,1,COORD-0081,100,50
Douglas,1,COORD-0080,100,44
Douglas,1,COORD-0079,100,10
Douglas,1,COORD-0078,100,28
Douglas,1,COORD-0077,100,26
Douglas,1,COORD-0076,100,19
Douglas,1,COORD-0075,100,19
Douglas,1,COORD-0074,100,26
Douglas,1,COORD-0073,100,26
Douglas,1,COORD-0072,100,19
Douglas,1,COORD-0071,100,19
Douglas,1,COORD-0070,100,52
Douglas,1,COORD-0069,100,26
Douglas,1,COORD-0068,100,3
Douglas,1,COORD-0067,100,6
Douglas,1,COORD-0066,18,19
Douglas,1,COORD-0065,100,10
Douglas,1,COORD-0064,100,50
Douglas,1,COORD-0063,44,50
Douglas,1,COORD-0062,100,44
Douglas,1,COORD-0061,100,50
Douglas,1,COORD-0060,100,10
Douglas,1,COORD-0059,100,10
Douglas,1,COORD-0058,100,10
Douglas,1,COORD-0057,95,52
Douglas,1,COORD-0056,100,52
Douglas,1,COORD-0055,100,44
Douglas,1,COORD-0054,100,50
Douglas,1,COORD-0053,100,52
Douglas,1,COORD-0052,100,52
Douglas,1,COORD-0051,97,50
Douglas,1,COORD-0050,100,44
Douglas,1,COORD-0049,80,52
Douglas,1,COORD-0048,100,50
Douglas,1,COORD-0047,100,50
Douglas,1,COORD-0046,100,50
Douglas,1,COORD-0045,100,50
Douglas,1,COORD-0044,100,10
Douglas,1,COORD-0043,99,10
Douglas,1,COORD-0042,100,10
Douglas,1,COORD-0041,100,17
Douglas,1,COORD-0040,100,44
Douglas,1,COORD-0039,100,52
Douglas,1,COORD-0038,101,3
Douglas,1,COORD-0037,45,50
Douglas,1,COORD-0036,100,50
Douglas,1,COORD-0035,100,50
Douglas,1,COORD-0034,100,52
Douglas,1,COORD-0033,99,50
Douglas,1,COORD-0031,100,44
Douglas,1,COORD-0030,100,52
Douglas,1,COORD-0029,100,52
Douglas,1,COORD-0028,99,3
Douglas,1,COORD-0027,100,52
Douglas,1,COORD-0026,100,52
Douglas,1,COORD-0025,100,52
Douglas,1,COORD-0024,100,52
Douglas,1,COORD-0023,100,52
Douglas,1,COORD-0022,100,47
Douglas,1,COORD-0021,100,52
Douglas,1,COORD-0020,100,52
Douglas,1,COORD-0019,74,47
Douglas,1,COORD-0018,100,26
Douglas,1,COORD-0017,100,47
Douglas,1,COORD-0016,100,47
Douglas,1,COORD-0015,100,47
Douglas,1,COORD-0014,100,26
Douglas,1,COORD-0013,100,47
Douglas,1,COORD-0012,100,47
Douglas,1,COORD-0011,100,47
Douglas,1,COORD-0010,100,47
Douglas,1,COORD-0009,100,47
Douglas,1,COORD-0008,100,47
Douglas,1,COORD-0007,100,52
Douglas,1,COORD-0006,100,47
Douglas,1,COORD-0005,100,47
Douglas,1,COORD-0004,100,47
Douglas,1,COORD-0003,91,10
Douglas,1,COORD-0002,100,47
Douglas,1,COORD-0001,100,47
