County,Tabulator ID,Batch ID,# of Ballot Cards,Location,,,,,,,,,,,,,,,,,,
La Plata,103,387,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,388,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,389,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,390,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,391,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,392,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,393,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,394,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,395,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,396,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,397,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,398,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,399,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,400,25,Bin # 8,,,,,,,,,,,,,,,,,,
La Plata,103,401,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,402,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,403,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,404,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,405,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,406,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,407,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,408,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,409,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,410,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,411,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,412,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,413,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,414,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,415,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,416,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,417,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,418,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,419,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,420,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,421,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,422,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,423,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,424,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,425,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,426,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,427,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,428,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,429,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,430,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,431,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,432,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,433,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,434,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,435,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,436,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,437,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,438,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,439,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,440,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,441,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,442,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,443,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,444,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,445,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,446,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,447,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,448,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,449,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,450,25,Bin # 9,,,,,,,,,,,,,,,,,,
La Plata,103,451,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,452,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,453,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,454,0,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,455,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,456,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,457,25,Bin # 10,,,,,,,,,,,,,,,,,,275 in person
La Plata,103,458,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,459,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,460,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,461,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,462,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,463,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,464,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,465,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,466,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,467,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,468,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,469,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,470,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,471,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,472,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,473,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,474,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,475,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,476,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,477,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,478,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,479,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,480,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,481,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,482,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,483,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,484,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,485,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,486,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,487,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,488,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,489,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,490,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,491,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,492,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,493,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,494,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,495,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,496,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,497,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,498,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,499,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,500,25,Bin # 10,,,,,,,,,,,,,,,,,,
La Plata,103,501,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,502,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,503,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,504,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,505,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,506,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,507,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,508,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,509,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,510,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,511,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,512,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,513,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,514,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,515,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,516,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,517,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,518,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,519,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,520,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,521,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,522,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,523,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,524,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,525,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,526,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,527,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,528,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,529,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,530,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,531,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,532,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,533,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,534,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,535,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,536,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,537,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,538,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,539,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,540,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,541,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,542,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,543,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,544,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,545,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,546,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,547,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,548,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,549,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,550,25,Bin # 11,,,,,,,,,,,,,,,,,,
La Plata,103,551,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,552,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,553,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,554,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,555,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,556,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,557,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,558,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,559,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,560,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,561,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,562,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,563,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,564,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,565,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,566,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,567,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,568,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,569,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,570,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,571,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,572,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,573,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,574,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,575,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,576,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,577,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,578,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,579,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,580,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,581,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,582,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,583,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,584,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,585,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,586,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,587,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,588,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,589,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,590,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,591,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,592,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,593,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,594,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,595,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,596,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,597,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,598,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,599,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,600,25,Bin # 12,,,,,,,,,,,,,,,,,,
La Plata,103,601,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,602,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,603,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,604,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,605,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,606,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,607,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,608,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,609,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,610,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,611,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,612,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,613,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,614,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,615,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,616,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,617,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,618,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,619,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,620,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,621,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,622,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,623,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,624,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,625,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,626,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,627,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,628,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,629,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,630,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,631,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,632,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,633,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,634,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,635,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,636,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,637,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,638,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,639,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,640,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,641,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,642,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,643,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,644,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,645,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,646,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,647,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,648,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,649,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,650,25,Bin # 13,,,,,,,,,,,,,,,,,,
La Plata,103,651,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,652,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,653,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,654,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,655,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,656,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,657,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,658,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,659,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,660,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,661,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,662,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,663,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,664,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,665,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,666,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,667,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,668,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,669,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,670,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,671,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,672,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,673,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,674,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,675,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,676,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,677,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,678,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,679,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,680,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,681,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,682,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,683,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,684,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,685,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,686,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,687,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,688,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,689,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,690,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,691,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,692,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,693,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,694,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,695,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,696,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,697,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,698,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,699,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,700,25,Bin # 14,,,,,,,,,,,,,,,,,,
La Plata,103,701,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,702,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,703,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,704,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,705,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,706,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,707,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,708,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,709,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,710,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,711,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,712,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,713,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,714,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,715,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,716,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,717,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,718,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,719,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,720,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,721,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,722,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,723,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,724,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,725,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,726,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,727,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,728,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,729,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,730,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,731,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,732,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,733,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,734,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,735,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,736,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,737,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,738,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,739,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,740,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,741,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,742,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,743,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,744,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,745,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,746,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,747,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,748,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,749,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,750,25,Bin # 15,,,,,,,,,,,,,,,,,,
La Plata,103,751,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,752,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,753,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,754,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,755,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,756,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,757,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,758,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,759,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,760,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,761,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,762,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,763,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,764,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,765,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,766,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,767,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,768,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,769,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,770,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,771,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,772,25,Bin # 16,,,,,,,,,,,,,,,,,,
La Plata,103,773,25,Bin # 16,,,,,,,,,,,,,,,,,,
