county_name,contest_name,imprinted_id,ballot_type,choice_per_voting_computer,audit_board_selection,consensus,record_type,audit_board_comment,timestamp,cvr_id,audit_reason,discrepancy
Huerfano,City of Walsenburg City Clerk,0102-11-20,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:39:21.420,472093,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-14-43,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:39:57.360,472182,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-17-11,WARD2,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 12:42:32.120,472209,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-24-1,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:52:28.550,472398,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-28-32,WARD1,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 12:53:50.790,472521,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-29-5,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:54:29.090,472532,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-34-45,WARD1,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 09:41:55.760,472662,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-38-18,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 09:44:57.050,472696,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-38-6,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 09:43:40.750,472715,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-40-24,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 09:47:10.580,472769,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-50-24,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 09:54:45.340,472964,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-52-45,WARD2,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 09:58:14.830,473063,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-55-29,WARD1,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 10:01:20.500,473138,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-55-7,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:00:23.470,473159,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-57-8,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:02:45.740,473198,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-65-10,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:27:27.530,473410,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-66-27,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:34:41.500,473451,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-69-6,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:44:37.580,473526,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-73-21,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 11:02:25.800,473631,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-78-5,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 11:21:38.750,473781,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-82-16,WARD1,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 11:50:16.550,473960,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-82-45,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 11:51:28.340,473957,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-84-25,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 11:58:50.930,474018,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-88-7,WARD1,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 11:59:44.020,474173,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-91-27,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:01:36.290,474256,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-91-46,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:06:43.610,474262,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-97-36,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:07:32.130,474389,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Clerk,102-97-39,WARD1,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 12:08:11.250,474394,COUNTY_WIDE_CONTEST,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-101-9,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 12:16:04.250,474573,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-105-6,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 12:19:04.230,474630,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-107-8,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 12:21:16.150,474680,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-24-1,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 12:52:28.550,472398,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-28-32,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 12:53:50.790,472521,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-34-45,WARD1,"""Jacque Sikes""","""Jacque Sikes""",YES,uploaded,,2023-11-20 09:41:55.760,472662,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-38-6,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 09:43:40.750,472715,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-40-24,WARD1,"""Jacque Sikes""","""Jacque Sikes""",YES,uploaded,,2023-11-20 09:47:10.580,472769,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-55-29,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 10:01:20.500,473138,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-82-16,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 11:50:16.550,473960,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-88-7,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 11:59:44.020,474173,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-91-46,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 12:06:43.610,474262,,FALSE
Huerfano,City of Walsenburg City Council Ward 1,102-97-39,WARD1,"""Ronald A. Stafford""","""Ronald A. Stafford""",YES,uploaded,,2023-11-20 12:08:11.250,474394,,FALSE
Huerfano,City of Walsenburg City Council Ward 2,102-106-7,WARD2,"""Frederick T. Eccher""","""Frederick T. Eccher""",YES,uploaded,,2023-11-20 12:20:14.550,474646,,FALSE
Huerfano,City of Walsenburg City Council Ward 2,102-14-43,WARD2,"""Frederick T. Eccher""","""Frederick T. Eccher""",YES,uploaded,,2023-11-20 12:39:57.360,472182,,FALSE
Huerfano,City of Walsenburg City Council Ward 2,102-17-11,WARD2,"""Nick Vigil""","""Nick Vigil""",YES,uploaded,,2023-11-20 12:42:32.120,472209,,FALSE
Huerfano,City of Walsenburg City Council Ward 2,102-29-5,WARD2,"""Frederick T. Eccher""","""Frederick T. Eccher""",YES,uploaded,,2023-11-20 12:54:29.090,472532,,FALSE
Huerfano,City of Walsenburg City Council Ward 2,102-50-24,WARD2,"""Frederick T. Eccher""","""Frederick T. Eccher""",YES,uploaded,,2023-11-20 09:54:45.340,472964,,FALSE
Huerfano,City of Walsenburg City Council Ward 2,102-52-45,WARD2,,,YES,uploaded,,2023-11-20 09:58:14.830,473063,,FALSE
Huerfano,City of Walsenburg City Council Ward 2,102-55-7,WARD2,"""Frederick T. Eccher""","""Frederick T. Eccher""",YES,uploaded,,2023-11-20 10:00:23.470,473159,,FALSE
Huerfano,City of Walsenburg City Council Ward 2,102-57-8,WARD2,"""Frederick T. Eccher""","""Frederick T. Eccher""",YES,uploaded,,2023-11-20 10:02:45.740,473198,,FALSE
Huerfano,City of Walsenburg City Council Ward 2,102-65-10,WARD2,"""Nick Vigil""","""Nick Vigil""",YES,uploaded,,2023-11-20 10:27:27.530,473410,,FALSE
Huerfano,City of Walsenburg City Council Ward 2,102-73-21,WARD2,"""Nick Vigil""","""Nick Vigil""",YES,uploaded,,2023-11-20 11:02:25.800,473631,,FALSE
Huerfano,City of Walsenburg City Council Ward 3,102-107-29,WARD3,"""Don Martinez""","""Don Martinez""",YES,uploaded,,2023-11-20 12:21:52.870,474651,,FALSE
Huerfano,City of Walsenburg City Council Ward 3,0102-11-20,WARD3,"""Don Martinez""","""Don Martinez""",YES,uploaded,,2023-11-20 12:39:21.420,472093,,FALSE
Huerfano,City of Walsenburg City Council Ward 3,102-38-18,WARD3,"""Don Martinez""","""Don Martinez""",YES,uploaded,,2023-11-20 09:44:57.050,472696,,FALSE
Huerfano,City of Walsenburg City Council Ward 3,102-66-27,WARD3,"""Don Martinez""","""Don Martinez""",YES,uploaded,,2023-11-20 10:34:41.500,473451,,FALSE
Huerfano,City of Walsenburg City Council Ward 3,102-69-6,WARD3,"""Pam Brietweiser""","""Pam Brietweiser""",YES,uploaded,,2023-11-20 10:44:37.580,473526,,FALSE
Huerfano,City of Walsenburg City Council Ward 3,102-78-5,WARD3,"""Pam Brietweiser""","""Pam Brietweiser""",YES,uploaded,,2023-11-20 11:21:38.750,473781,,FALSE
Huerfano,City of Walsenburg City Council Ward 3,102-82-45,WARD3,"""Don Martinez""","""Don Martinez""",YES,uploaded,,2023-11-20 11:51:28.340,473957,,FALSE
Huerfano,City of Walsenburg City Council Ward 3,102-84-25,WARD3,"""Pam Brietweiser""","""Pam Brietweiser""",YES,uploaded,,2023-11-20 11:58:50.930,474018,,FALSE
Huerfano,City of Walsenburg City Council Ward 3,102-91-27,WARD3,"""Don Martinez""","""Don Martinez""",YES,uploaded,,2023-11-20 12:01:36.290,474256,,FALSE
Huerfano,City of Walsenburg City Council Ward 3,102-97-36,WARD3,"""Pam Brietweiser""","""Pam Brietweiser""",YES,uploaded,,2023-11-20 12:07:32.130,474389,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-101-9,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:16:04.250,474573,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-105-6,WARD1,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 12:19:04.230,474630,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-106-7,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:20:14.550,474646,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-107-29,WARD3,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 12:21:52.870,474651,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-107-8,WARD1,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 12:21:16.150,474680,,FALSE
Huerfano,City of Walsenburg City Treasurer,0102-11-20,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:39:21.420,472093,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-14-43,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:39:57.360,472182,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-17-11,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:42:32.120,472209,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-24-1,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:52:28.550,472398,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-28-32,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:53:50.790,472521,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-29-5,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:54:29.090,472532,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-34-45,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 09:41:55.760,472662,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-38-18,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 09:44:57.050,472696,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-38-6,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 09:43:40.750,472715,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-40-24,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 09:47:10.580,472769,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-50-24,WARD2,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 09:54:45.340,472964,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-52-45,WARD2,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 09:58:14.830,473063,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-55-29,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:01:20.500,473138,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-55-7,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:00:23.470,473159,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-57-8,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:02:45.740,473198,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-65-10,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:27:27.530,473410,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-66-27,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:34:41.500,473451,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-69-6,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 10:44:37.580,473526,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-73-21,WARD2,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 11:02:25.800,473631,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-78-5,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 11:21:38.750,473781,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-82-16,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 11:50:16.550,473960,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-82-45,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 11:51:28.340,473957,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-84-25,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 11:58:50.930,474018,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-88-7,WARD1,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 11:59:44.020,474173,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-91-27,WARD3,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:01:36.290,474256,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-91-46,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:06:43.610,474262,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-97-36,WARD3,"""Carmen J. Lara""","""Carmen J. Lara""",YES,uploaded,,2023-11-20 12:07:32.130,474389,,FALSE
Huerfano,City of Walsenburg City Treasurer,102-97-39,WARD1,"""Stephanie Barr""","""Stephanie Barr""",YES,uploaded,,2023-11-20 12:08:11.250,474394,,FALSE
Huerfano,City of Walsenburg Mayor,102-101-9,WARD1,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:16:04.250,474573,,FALSE
Huerfano,City of Walsenburg Mayor,102-105-6,WARD1,,,YES,uploaded,,2023-11-20 12:19:04.230,474630,,FALSE
Huerfano,City of Walsenburg Mayor,102-106-7,WARD2,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:20:14.550,474646,,FALSE
Huerfano,City of Walsenburg Mayor,102-107-29,WARD3,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:21:52.870,474651,,FALSE
Huerfano,City of Walsenburg Mayor,102-107-8,WARD1,,,YES,uploaded,,2023-11-20 12:21:16.150,474680,,FALSE
Huerfano,City of Walsenburg Mayor,0102-11-20,WARD3,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:39:21.420,472093,,FALSE
Huerfano,City of Walsenburg Mayor,102-14-43,WARD2,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:39:57.360,472182,,FALSE
Huerfano,City of Walsenburg Mayor,102-17-11,WARD2,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:42:32.120,472209,,FALSE
Huerfano,City of Walsenburg Mayor,102-24-1,WARD1,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:52:28.550,472398,,FALSE
Huerfano,City of Walsenburg Mayor,102-28-32,WARD1,,,YES,uploaded,,2023-11-20 12:53:50.790,472521,,FALSE
Huerfano,City of Walsenburg Mayor,102-29-5,WARD2,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:54:29.090,472532,,FALSE
Huerfano,City of Walsenburg Mayor,102-34-45,WARD1,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 09:41:55.760,472662,,FALSE
Huerfano,City of Walsenburg Mayor,102-38-18,WARD3,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 09:44:57.050,472696,,FALSE
Huerfano,City of Walsenburg Mayor,102-38-6,WARD1,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 09:43:40.750,472715,,FALSE
Huerfano,City of Walsenburg Mayor,102-40-24,WARD1,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 09:47:10.580,472769,,FALSE
Huerfano,City of Walsenburg Mayor,102-50-24,WARD2,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 09:54:45.340,472964,,FALSE
Huerfano,City of Walsenburg Mayor,102-52-45,WARD2,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 09:58:14.830,473063,,FALSE
Huerfano,City of Walsenburg Mayor,102-55-29,WARD1,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 10:01:20.500,473138,,FALSE
Huerfano,City of Walsenburg Mayor,102-55-7,WARD2,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 10:00:23.470,473159,,FALSE
Huerfano,City of Walsenburg Mayor,102-57-8,WARD2,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 10:02:45.740,473198,,FALSE
Huerfano,City of Walsenburg Mayor,102-65-10,WARD2,,,YES,uploaded,,2023-11-20 10:27:27.530,473410,,FALSE
Huerfano,City of Walsenburg Mayor,102-66-27,WARD3,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 10:34:41.500,473451,,FALSE
Huerfano,City of Walsenburg Mayor,102-69-6,WARD3,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 10:44:37.580,473526,,FALSE
Huerfano,City of Walsenburg Mayor,102-73-21,WARD2,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 11:02:25.800,473631,,FALSE
Huerfano,City of Walsenburg Mayor,102-78-5,WARD3,,,YES,uploaded,,2023-11-20 11:21:38.750,473781,,FALSE
Huerfano,City of Walsenburg Mayor,102-82-16,WARD1,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 11:50:16.550,473960,,FALSE
Huerfano,City of Walsenburg Mayor,102-82-45,WARD3,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 11:51:28.340,473957,,FALSE
Huerfano,City of Walsenburg Mayor,102-84-25,WARD3,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 11:58:50.930,474018,,FALSE
Huerfano,City of Walsenburg Mayor,102-88-7,WARD1,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 11:59:44.020,474173,,FALSE
Huerfano,City of Walsenburg Mayor,102-91-27,WARD3,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:01:36.290,474256,,FALSE
Huerfano,City of Walsenburg Mayor,102-91-46,WARD1,,,YES,uploaded,,2023-11-20 12:06:43.610,474262,,FALSE
Huerfano,City of Walsenburg Mayor,102-97-36,WARD3,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:07:32.130,474389,,FALSE
Huerfano,City of Walsenburg Mayor,102-97-39,WARD1,"""Gary M. Vezzani""","""Gary M. Vezzani""",YES,uploaded,,2023-11-20 12:08:11.250,474394,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-101-9,WARD1,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 12:16:04.250,474573,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-105-6,WARD1,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 12:19:04.230,474630,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-106-7,WARD2,"""Yes/For""","""Yes/For""",YES,uploaded,,2023-11-20 12:20:14.550,474646,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-107-29,WARD3,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 12:21:52.870,474651,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-107-8,WARD1,"""Yes/For""","""Yes/For""",YES,uploaded,,2023-11-20 12:21:16.150,474680,,FALSE
Huerfano,City of Walsenburg Trash Initiative,0102-11-20,WARD3,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 12:39:21.420,472093,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-14-43,WARD2,"""Yes/For""","""Yes/For""",YES,uploaded,,2023-11-20 12:39:57.360,472182,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-17-11,WARD2,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 12:42:32.120,472209,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-24-1,WARD1,"""Yes/For""","""Yes/For""",YES,uploaded,,2023-11-20 12:52:28.550,472398,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-28-32,WARD1,"""Yes/For""","""Yes/For""",YES,uploaded,,2023-11-20 12:53:50.790,472521,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-29-5,WARD2,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 12:54:29.090,472532,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-34-45,WARD1,"""Yes/For""","""Yes/For""",YES,uploaded,,2023-11-20 09:41:55.760,472662,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-38-18,WARD3,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 09:44:57.050,472696,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-38-6,WARD1,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 09:43:40.750,472715,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-40-24,WARD1,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 09:47:10.580,472769,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-50-24,WARD2,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 09:54:45.340,472964,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-52-45,WARD2,"""Yes/For""","""Yes/For""",YES,uploaded,,2023-11-20 09:58:14.830,473063,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-55-29,WARD1,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 10:01:20.500,473138,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-55-7,WARD2,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 10:00:23.470,473159,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-57-8,WARD2,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 10:02:45.740,473198,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-65-10,WARD2,"""Yes/For""","""Yes/For""",YES,uploaded,,2023-11-20 10:27:27.530,473410,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-66-27,WARD3,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 10:34:41.500,473451,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-69-6,WARD3,"""Yes/For""","""Yes/For""",YES,uploaded,,2023-11-20 10:44:37.580,473526,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-73-21,WARD2,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 11:02:25.800,473631,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-78-5,WARD3,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 11:21:38.750,473781,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-82-16,WARD1,"""No/Against""","""No/Against""",YES,uploaded,,2023-11-20 11:50:16.550,473960,,FALSE
Huerfano,City of Walsenburg Trash Initiative,102-82-45,WARD3,"""Yes/For""","""Yes/For""",YES,uploaded,,2023-11-20 11:51:28.340,473957,,FALSE
