contest_name,audit_reason,random_audit_status,winners_allowed,ballot_card_count,contest_ballot_card_count,winners,min_margin,risk_limit,audited_sample_count,two_vote_over_count,one_vote_over_count,one_vote_under_count,two_vote_under_count,disagreement_count,other_count,gamma,overstatements,optimistic_samples_to_audit,estimated_samples_to_audit
City of Dacono Ballot Issue 2D,opportunistic_benefits,in_progress,1,80407,1268,"""No/Against""",20,0.03000000,0,0,0,0,0,0,0,1.03905000,0,29297,29297
City of Dacono Ballot Question 2E,opportunistic_benefits,in_progress,1,80407,1268,"""Yes/For""",596,0.03000000,0,0,0,0,0,0,0,1.03905000,0,984,984
City of Dacono Ballot Question 2F,opportunistic_benefits,in_progress,1,80407,1268,"""Yes/For""",706,0.03000000,0,0,0,0,0,0,0,1.03905000,0,830,830
City of Dacono Ballot Question 2G,opportunistic_benefits,in_progress,1,80407,1268,"""Yes/For""",411,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1426,1426
City of Dacono Council Members,opportunistic_benefits,in_progress,2,80407,1268,"""Doris Crespo"",""Rick Gerk""",65,0.03000000,0,0,0,0,0,0,0,1.03905000,0,9015,9015
City of Edgewater Council Members,opportunistic_benefits,in_progress,4,207047,1225,"""Joie Iten"",""Mercedes Valdez"",""Kali Janda"",""Bill Berg""",87,0.03000000,0,0,0,0,0,0,0,1.03905000,0,17342,17342
City of Edgewater Mayor,opportunistic_benefits,in_progress,1,207047,1225,"""Steve Conklin""",935,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1614,1614
City of Englewood Ballot Question 2A,opportunistic_benefits,in_progress,1,170514,8632,"""No/Against""",611,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2034,2034
City of Englewood Ballot Question 2B,opportunistic_benefits,in_progress,1,170514,8632,"""No/Against""",386,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3219,3219
City of Englewood Ballot Question 2C,opportunistic_benefits,in_progress,1,170514,8632,"""No/Against""",917,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1355,1355
City of Englewood Ballot Question 2D,opportunistic_benefits,in_progress,1,170514,8632,"""No/Against""",1449,0.03000000,0,0,0,0,0,0,0,1.03905000,0,858,858
City of Englewood Ballot Question 2E,opportunistic_benefits,in_progress,1,170514,8632,"""No/Against""",157,0.03000000,0,0,0,0,0,0,0,1.03905000,0,7915,7915
City of Englewood Office of Council Member At-Large 2,opportunistic_benefits,in_progress,1,170514,8632,"""Kim Wright""",980,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1268,1268
City of Englewood Office of Council Member At-Large 4,opportunistic_benefits,in_progress,2,170514,8632,"""Tena Prange"",""Rita Russell""",1203,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1033,1033
City of Englewood Office of Council Member District 1,opportunistic_benefits,in_progress,1,170514,2032,"""Othoniel Sierra""",118,0.03000000,0,0,0,0,0,0,0,1.03905000,0,10530,10530
City of Englewood Office of Council Member District 3,opportunistic_benefits,in_progress,1,170514,2535,"""Joe Anderson""",416,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2987,2987
City of Evans Ballot Question 2B,opportunistic_benefits,in_progress,1,80407,3016,"""Yes/For""",746,0.03000000,0,0,0,0,0,0,0,1.03905000,0,786,786
City of Florence - City Council - Ward 1,opportunistic_benefits,in_progress,2,15077,370,"""James Vanhoutan"",""Rudl Mergelman""",42,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2616,2616
City of Florence - City Council - Ward 2,opportunistic_benefits,in_progress,2,15077,410,"""Matt Stiefel"",""Tammy Stone""",21,0.03000000,0,0,0,0,0,0,0,1.03905000,0,5232,5232
City of Florence - City Council - Ward 3,opportunistic_benefits,in_progress,2,15077,408,"""Gayle MacKinnon"",""Brenda Gardner""",103,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1067,1067
City of Florence - Mayor,opportunistic_benefits,not_auditable,1,15077,1188,"""Steve Wolfe""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Fort Collins Ballot Issue 2A,opportunistic_benefits,in_progress,1,125341,50699,"""Yes/For""",2605,0.03000000,0,0,0,0,0,0,0,1.03905000,0,351,351
City of Fort Collins Ballot Issue 2B,opportunistic_benefits,in_progress,1,125341,50699,"""No/Against""",10079,0.03000000,0,0,0,0,0,0,0,1.03905000,0,91,91
City of Fort Collins Ballot Question 2C,opportunistic_benefits,in_progress,1,125341,50699,"""Yes/For""",16664,0.03000000,0,0,0,0,0,0,0,1.03905000,0,55,55
City of Fort Collins Ballot Question 2D,opportunistic_benefits,in_progress,1,125341,50699,"""Yes/For""",29850,0.03000000,0,0,0,0,0,0,0,1.03905000,0,31,31
City of Fort Collins Ballot Question 2E,opportunistic_benefits,in_progress,1,125341,50699,"""No/Against""",2254,0.03000000,0,0,0,0,0,0,0,1.03905000,0,406,406
City of Fort Collins City Council - District 2,opportunistic_benefits,in_progress,1,125341,9185,"""Julie Pignataro""",865,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1056,1056
City of Fort Collins City Council - District 4,opportunistic_benefits,in_progress,1,125341,10698,"""Melanie Potyondy""",922,0.03000000,0,0,0,0,0,0,0,1.03905000,0,991,991
City of Fort Collins City Council - District 6,opportunistic_benefits,in_progress,1,125341,5946,"""Emily Francis""",2902,0.03000000,0,0,0,0,0,0,0,1.03905000,0,315,315
City of Fort Collins Mayor,opportunistic_benefits,in_progress,1,125341,50699,"""Jeni Arndt""",32039,0.03000000,0,0,0,0,0,0,0,1.03905000,0,29,29
City of Fort Lupton Ward 1 Councilmember,opportunistic_benefits,in_progress,1,80407,328,"""David Crespin""",6,0.03000000,0,0,0,0,0,0,0,1.03905000,0,97655,97655
City of Fort Lupton Ward 2 Councilmember,opportunistic_benefits,in_progress,1,80407,712,"""Chris Ceretto""",204,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2873,2873
City of Fort Lupton Ward 3 Councilmember,opportunistic_benefits,not_auditable,1,80407,559,"""Bruce Fitzgerald""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Fort Morgan Councilmember Ward 1,opportunistic_benefits,in_progress,1,7240,770,"""Jeff Morford""",120,0.03000000,0,0,0,0,0,0,0,1.03905000,0,440,440
City of Fort Morgan Councilmember Ward 2,opportunistic_benefits,not_auditable,1,7240,523,"""William (Bill) Garcia""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Fort Morgan Councilmember Ward 3,opportunistic_benefits,in_progress,1,7240,832,"""Loren Boyett""",186,0.03000000,0,0,0,0,0,0,0,1.03905000,0,284,284
City of Fort Morgan Mayor,opportunistic_benefits,not_auditable,1,7240,2125,"""Kevin ""Doc"" Lindell""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Fountain Ballot Issue 2B,opportunistic_benefits,in_progress,1,196391,4599,"""No/Against""",420,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3408,3408
City of Fountain City Council - Ward 2,opportunistic_benefits,not_auditable,1,196391,4599,"""Tamara Estes""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Fountain Council Member - At Large,opportunistic_benefits,in_progress,2,196391,4599,"""Detra Duncan"",""Jennifer Herzberg""",255,0.03000000,0,0,0,0,0,0,0,1.03905000,0,5613,5613
City of Golden Ballot Issue 2K,opportunistic_benefits,in_progress,1,207047,7308,"""Yes/For""",600,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2515,2515
City of Golden Ballot Issue 2L,opportunistic_benefits,in_progress,1,207047,7308,"""Yes/For""",4246,0.03000000,0,0,0,0,0,0,0,1.03905000,0,356,356
City of Golden Ballot Question 2M,opportunistic_benefits,in_progress,1,207047,7308,"""Yes/For""",3581,0.03000000,0,0,0,0,0,0,0,1.03905000,0,422,422
City of Golden Council District 1,opportunistic_benefits,in_progress,1,207047,3335,"""Lisa Vitry""",584,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2584,2584
City of Golden Council District 2,opportunistic_benefits,in_progress,1,207047,3973,"""Patty Evans""",357,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4227,4227
City of Golden Mayor,opportunistic_benefits,in_progress,1,207047,7308,"""Laura Weinberg""",754,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2001,2001
City of Grand Junction Question 2A,county_wide_contest,in_progress,1,50944,21014,"""No/Against""",2780,0.03000000,0,0,0,0,0,0,0,1.03905000,0,134,134
City of Grand Junction Question 2B,opportunistic_benefits,in_progress,1,50944,21014,"""Yes/For""",114,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3257,3257
City of Greeley Ballot Question 2I,opportunistic_benefits,in_progress,1,80407,21073,"""No/Against""",2394,0.03000000,0,0,0,0,0,0,0,1.03905000,0,245,245
City of Greeley Ballot Question 2J,opportunistic_benefits,in_progress,1,80407,21073,"""Yes/For""",5313,0.03000000,0,0,0,0,0,0,0,1.03905000,0,111,111
City of Greeley Councilmember At-Large,county_wide_contest,in_progress,1,80407,21073,"""Melissa McDonald""",3670,0.03000000,0,0,0,0,0,0,0,1.03905000,0,160,160
City of Greeley Mayor,opportunistic_benefits,in_progress,1,80407,21073,"""John Gates""",11968,0.03000000,0,0,0,0,0,0,0,1.03905000,0,49,49
City of Greeley Ward 1 Councilmember,opportunistic_benefits,not_auditable,1,80407,3714,"""Tommy Butler""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Greeley Ward 4 Councilmember,opportunistic_benefits,not_auditable,1,80407,7208,"""Dale Hall""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Greenwood Village Councilmember District 1,opportunistic_benefits,not_auditable,2,170514,1829,"""Paul Wiesner"",""Ann Nelson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Greenwood Village Councilmember District 2,opportunistic_benefits,in_progress,2,170514,1222,"""Anne Ingebretsen"",""Dave Kerber""",72,0.03000000,0,0,0,0,0,0,0,1.03905000,0,17258,17258
City of Greenwood Village Councilmember District 3,opportunistic_benefits,not_auditable,2,170514,1350,"""Donna Johnston"",""Libby Barnacle""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Greenwood Village Councilmember District 4,opportunistic_benefits,not_auditable,2,170514,1252,"""Judith Hilton"",""Tom Stahl""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Greenwood Village Mayor,opportunistic_benefits,not_auditable,1,170514,5653,"""George E. Lantz""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Gunnison Ballot Issue 2B,county_wide_contest,in_progress,1,6873,1897,"""Yes/For""",861,0.03000000,0,0,0,0,0,0,0,1.03905000,0,59,59
City of Gunnison City Council,opportunistic_benefits,not_auditable,4,6873,1897,"""Scott Frazier"",""Marisela Ballesteros"",""Matt Schwartz"",""Diego Plata""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Idaho Springs Ballot Question 2A,opportunistic_benefits,in_progress,1,3452,529,"""Yes/For""",14,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1797,1797
City of Idaho Springs Treasurer,opportunistic_benefits,not_auditable,1,3452,529,"""Diane Breece""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Lafayette City Council Candidates,opportunistic_benefits,in_progress,4,119772,11357,"""Crystal Gallegos"",""JD Mangat"",""David Fridland"",""Tim Barnes""",118,0.03000000,0,0,0,0,0,0,0,1.03905000,0,7397,7397
City of La Junta Referred Ballot Issue,county_wide_contest,in_progress,1,5770,2252,"""Yes/For""",499,0.03000000,0,0,0,0,0,0,0,1.03905000,0,85,85
City of Lakewood Council Member Ward 1,opportunistic_benefits,in_progress,1,207047,9445,"""Glenda Sinks""",2582,0.03000000,0,0,0,0,0,0,0,1.03905000,0,585,585
City of Lakewood Council Member Ward 2,opportunistic_benefits,in_progress,1,207047,6665,"""Isabel Cruz""",1434,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1053,1053
City of Lakewood Council Member Ward 3,opportunistic_benefits,not_auditable,1,207047,9080,"""Roger Low""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Lakewood Council Member Ward 4,opportunistic_benefits,not_auditable,1,207047,11873,"""Dave Rein""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Lakewood Council Member Ward 5,opportunistic_benefits,not_auditable,1,207047,10307,"""Jacob LaBure""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Lakewood Mayor,county_wide_contest,in_progress,1,207047,47370,"""Wendi Strom""",8429,0.03000000,0,0,0,0,0,0,0,1.03905000,0,179,179
City of Lakewood Retention of Municipal Judge - Eastin,opportunistic_benefits,in_progress,1,207047,47370,"""Yes""",20758,0.03000000,0,0,0,0,0,0,0,1.03905000,0,73,73
City of Lakewood Retention of Presiding Judge - Bozarth,opportunistic_benefits,in_progress,1,207047,47370,"""Yes""",20242,0.03000000,0,0,0,0,0,0,0,1.03905000,0,75,75
City of Lamar Councilman-Ward 1,opportunistic_benefits,in_progress,1,3371,896,"""Brent Bates""",10,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2457,2457
City of Lamar Councilman-Ward 2,opportunistic_benefits,in_progress,2,3371,579,"""David Zavala"",""Gerry I. Jenkins""",18,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1365,1365
City of Lamar Councilman-Ward 3,opportunistic_benefits,in_progress,1,3371,575,"""Jenaro ""Joe"" Gonzales""",33,0.03000000,0,0,0,0,0,0,0,1.03905000,0,745,745
City of Lamar Mayor-At Large,county_wide_contest,in_progress,1,3371,2050,"""Kirk Crespin""",152,0.03000000,0,0,0,0,0,0,0,1.03905000,0,162,162
City of Las Animas Appointment of City Clerk 2A,opportunistic_benefits,in_progress,1,1325,635,"""No/Against""",67,0.03000000,0,0,0,0,0,0,0,1.03905000,0,145,145
City of Las Animas Appointment of City Treasurer 2B,opportunistic_benefits,in_progress,1,1325,635,"""No/Against""",56,0.03000000,0,0,0,0,0,0,0,1.03905000,0,173,173
City of Las Animas City Council Ward 1 - Precinct 10,opportunistic_benefits,not_auditable,1,1325,208,"""Eraclio ""Rocky"" Quintanilla""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Las Animas City Council Ward 2 - Precinct 9,opportunistic_benefits,not_auditable,2,1325,201,"""Lynette Wolfe"",""Andrew Montoya""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Las Animas City Council Ward 3 - Precinct 8,opportunistic_benefits,not_auditable,2,1325,226,"""Joe Frazier"",""Jesus ""Jesse"" Garcia""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Las Animas Light & Power Board,opportunistic_benefits,not_auditable,2,1325,635,"""Steven Assmus"",""Rosa Lee ""Rose"" Prichard""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Las Animas Mayor,county_wide_contest,in_progress,1,1325,635,"""Ronald Lee Clodfelter Sr""",95,0.03000000,0,0,0,0,0,0,0,1.03905000,0,102,102
City of Littleton Ballot Question 3K,opportunistic_benefits,in_progress,1,522162,15493,"""Yes/For""",4126,0.03000000,0,0,0,0,0,0,0,1.03905000,0,923,923
City of Littleton Council Member At-Large,opportunistic_benefits,in_progress,1,522162,15493,"""Pam Grove""",3249,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1172,1172
City of Littleton Council Member District II,opportunistic_benefits,not_auditable,1,170514,2460,"""Robert Reichardt""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Littleton Council Member District IV,opportunistic_benefits,not_auditable,1,522162,4791,"""Andrea Vukovich Peters""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Longmont Ballot Issue 3C,opportunistic_benefits,in_progress,1,200179,33721,"""No/Against""",10314,0.03000000,0,0,0,0,0,0,0,1.03905000,0,142,142
City of Longmont Ballot Issue 3D,opportunistic_benefits,in_progress,1,200179,33721,"""No/Against""",11295,0.03000000,0,0,0,0,0,0,0,1.03905000,0,130,130
City of Longmont Ballot Issue 3E,opportunistic_benefits,in_progress,1,200179,33721,"""No/Against""",12304,0.03000000,0,0,0,0,0,0,0,1.03905000,0,119,119
City of Longmont - City Council Member At-Large,opportunistic_benefits,in_progress,1,200179,33721,"""Sean P. McCoy""",5652,0.03000000,0,0,0,0,0,0,0,1.03905000,0,259,259
City of Longmont - Council Member Ward 1,opportunistic_benefits,in_progress,1,200179,10587,"""Diane Crist""",854,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1709,1709
City of Longmont - Council Member Ward 3,opportunistic_benefits,in_progress,1,119772,12203,"""Susie Hidalgo-Fahring""",502,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1739,1739
City of Longmont Mayor,opportunistic_benefits,in_progress,1,200179,33721,"""Joan Peck""",10870,0.03000000,0,0,0,0,0,0,0,1.03905000,0,135,135
City of Longmont Municipal Court Judge - Frick,opportunistic_benefits,in_progress,1,200179,33721,"""Yes/For""",10250,0.03000000,0,0,0,0,0,0,0,1.03905000,0,143,143
City of Louisville Ballot Issue 2C,opportunistic_benefits,in_progress,1,119772,8871,"""Yes/For""",3346,0.03000000,0,0,0,0,0,0,0,1.03905000,0,261,261
City of Louisville City Council Ward 1 (4-year term),opportunistic_benefits,not_auditable,1,119772,2634,"""J. Caleb Dickinson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Louisville City Council Ward 2 (4-year term),opportunistic_benefits,in_progress,1,119772,2994,"""Deborah Fahey""",212,0.03000000,0,0,0,0,0,0,0,1.03905000,0,4117,4117
City of Louisville City Council Ward 3,opportunistic_benefits,not_auditable,2,119772,3243,"""Dietrich Hoefner"",""Barbara Hamlington""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Louisville Mayor At-Large (4 Year Term),opportunistic_benefits,in_progress,1,119772,8871,"""Chris Leh""",2641,0.03000000,0,0,0,0,0,0,0,1.03905000,0,331,331
City of Loveland Ballot Issue 2F,opportunistic_benefits,in_progress,1,125341,29261,"""No/Against""",918,0.03000000,0,0,0,0,0,0,0,1.03905000,0,995,995
City of Loveland Ballot Issue 2G,opportunistic_benefits,in_progress,1,125341,29261,"""No/Against""",958,0.03000000,0,0,0,0,0,0,0,1.03905000,0,954,954
City of Loveland Ballot Question 300,opportunistic_benefits,in_progress,1,125341,29261,"""Yes/For""",9079,0.03000000,0,0,0,0,0,0,0,1.03905000,0,101,101
City of Loveland Ballot Question 301,opportunistic_benefits,in_progress,1,125341,29261,"""Yes/For""",11341,0.03000000,0,0,0,0,0,0,0,1.03905000,0,81,81
City of Loveland City Council - Ward 1,opportunistic_benefits,in_progress,1,125341,7387,"""Troy Krenning""",436,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2095,2095
City of Loveland City Council - Ward 2,opportunistic_benefits,in_progress,1,125341,8943,"""Andrea Samson""",379,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2410,2410
City of Loveland City Council - Ward 3,opportunistic_benefits,in_progress,1,125341,5775,"""Erin Black""",802,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1139,1139
City of Loveland City Council - Ward 4,opportunistic_benefits,in_progress,1,125341,7156,"""Laura Light-Kovacs""",648,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1410,1410
City of Loveland Mayor,opportunistic_benefits,in_progress,1,125341,29261,"""Jacki Marsh""",5123,0.03000000,0,0,0,0,0,0,0,1.03905000,0,179,179
City of Manitou Springs City Council,opportunistic_benefits,in_progress,3,196391,2044,"""Julie Wolfe"",""Judith Chandler"",""John Shada""",123,0.03000000,0,0,0,0,0,0,0,1.03905000,0,11635,11635
City of Manitou Springs Mayor,opportunistic_benefits,in_progress,1,196391,2044,"""John Graham""",438,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3268,3268
City of Monte Vista Councilor,opportunistic_benefits,in_progress,2,3435,910,"""Bradley Watson"",""Loren Howard""",4,0.03000000,0,0,0,0,0,0,0,1.03905000,0,6258,6258
City of Northglenn Ballot Issue 3G,opportunistic_benefits,in_progress,1,183621,7303,"""Yes/For""",2290,0.03000000,0,0,0,0,0,0,0,1.03905000,0,585,585
City of Northglenn Ballot Question 3H,opportunistic_benefits,in_progress,1,183621,7303,"""Yes/For""",692,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1934,1934
City of Northglenn Council Member - Ward 1,opportunistic_benefits,not_auditable,1,103214,1994,"""Megan Burns""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Northglenn Council Member - Ward 2,opportunistic_benefits,in_progress,1,183621,1704,"""Adam Nowicki""",228,0.03000000,0,0,0,0,0,0,0,1.03905000,0,5869,5869
City of Northglenn Council Member - Ward 3 - 2 Year,opportunistic_benefits,not_auditable,1,103214,1421,"""Richard A. Kondo""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Northglenn Council Member - Ward 3 - 4 Year,opportunistic_benefits,not_auditable,1,103214,1421,"""Katherine Goff""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Northglenn Council Member - Ward 4 - 2 Year,opportunistic_benefits,in_progress,1,103214,2184,"""Jody Roper""",88,0.03000000,0,0,0,0,0,0,0,1.03905000,0,8547,8547
City of Northglenn Council Member - Ward 4 - 4 Year,opportunistic_benefits,not_auditable,1,103214,2184,"""Shannon Lukeman-Hiromasa""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Northglenn Mayor,opportunistic_benefits,in_progress,1,183621,7303,"""Meredith Leighty""",2717,0.03000000,0,0,0,0,0,0,0,1.03905000,0,493,493
City of Ouray Council Member - At Large,opportunistic_benefits,in_progress,2,2653,500,"""Peggy Lindsey"",""Michael S. Underwood""",34,0.03000000,0,0,0,0,0,0,0,1.03905000,0,569,569
City of Ouray Mayor,opportunistic_benefits,not_auditable,1,2653,500,"""Ethan Funk""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Pueblo Ballot Question 2A,county_wide_contest,in_progress,1,45938,28058,"""AGAINST THE ORDINANCE""",2362,0.03000000,0,0,0,0,0,0,0,1.03905000,0,142,142
City of Pueblo City Council - At Large,opportunistic_benefits,in_progress,1,45938,28058,"""Mark Aliff""",2091,0.03000000,0,0,0,0,0,0,0,1.03905000,0,161,161
City of Pueblo City Council - District 2,opportunistic_benefits,in_progress,1,45938,5245,"""Joe Latino""",473,0.03000000,0,0,0,0,0,0,0,1.03905000,0,708,708
City of Pueblo City Council - District 4,opportunistic_benefits,in_progress,1,45938,5758,"""Roger Gomez""",868,0.03000000,0,0,0,0,0,0,0,1.03905000,0,386,386
City of Pueblo Mayor,opportunistic_benefits,in_progress,1,45938,28058,"""Heather Graham""",486,0.03000000,0,0,0,0,0,0,0,1.03905000,0,689,689
City of Rifle Street Sales Tax,opportunistic_benefits,in_progress,1,14902,1684,"""NO""",474,0.03000000,0,0,0,0,0,0,0,1.03905000,0,230,230
City of Rocky Ford Referred Ballot Issue,opportunistic_benefits,in_progress,1,5770,938,"""Yes/For""",54,0.03000000,0,0,0,0,0,0,0,1.03905000,0,779,779
City of Salida Ballot Issue 300,opportunistic_benefits,in_progress,1,9530,2820,"""No/Against""",561,0.03000000,0,0,0,0,0,0,0,1.03905000,0,124,124
City of Salida Mayor - Two Year Term,opportunistic_benefits,not_auditable,1,9530,2820,"""Dan Shore""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Salida Treasurer - Four Year Term,opportunistic_benefits,in_progress,1,9530,2820,"""Ben Gilling""",247,0.03000000,0,0,0,0,0,0,0,1.03905000,0,282,282
City of Sheridan City Council Member Ward 1,opportunistic_benefits,not_auditable,1,170514,231,"""Desiree Stange""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Sheridan City Council Member Ward 3,opportunistic_benefits,in_progress,1,170514,394,"""Ernie Camacho""",38,0.03000000,0,0,0,0,0,0,0,1.03905000,0,32699,32699
City of Steamboat Springs Ballot Question No. 2F,opportunistic_benefits,in_progress,1,9323,5148,"""Yes/For""",3260,0.03000000,0,0,0,0,0,0,0,1.03905000,0,21,21
City of Steamboat Springs Ballot Question No. 2G,opportunistic_benefits,in_progress,1,9323,5148,"""Yes/For""",822,0.03000000,0,0,0,0,0,0,0,1.03905000,0,83,83
City of Steamboat Springs Ballot Question No. 2H,opportunistic_benefits,in_progress,1,9323,5148,"""Yes/For""",1973,0.03000000,0,0,0,0,0,0,0,1.03905000,0,35,35
City of Steamboat Springs Ballot Question No. 2I,county_wide_contest,in_progress,1,9323,5148,"""Yes/For""",488,0.03000000,0,0,0,0,0,0,0,1.03905000,0,140,140
City of Steamboat Springs City Council - At Large,opportunistic_benefits,in_progress,1,9323,5148,"""Steve Muntean""",261,0.03000000,0,0,0,0,0,0,0,1.03905000,0,261,261
City of Steamboat Springs City Council - District I,opportunistic_benefits,not_auditable,1,9323,5148,"""Bryan Swintek""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Steamboat Springs City Council - District II,opportunistic_benefits,not_auditable,1,9323,5148,"""Michael Anthony Buccino""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Steamboat Springs City Council - District III,opportunistic_benefits,in_progress,1,9323,5148,"""Amy Dickson""",2356,0.03000000,0,0,0,0,0,0,0,1.03905000,0,29,29
City of Sterling Councilmember Ward 1,opportunistic_benefits,in_progress,1,6403,1406,"""Megan Wolf""",167,0.03000000,0,0,0,0,0,0,0,1.03905000,0,280,280
City of Sterling Councilmember Ward 2,opportunistic_benefits,in_progress,1,6403,931,"""Kellan E Raffaeli""",48,0.03000000,0,0,0,0,0,0,0,1.03905000,0,973,973
City of Sterling Councilmember Ward 3,opportunistic_benefits,not_auditable,1,6403,744,"""Dean Haynes""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
City of Sterling Mayor,county_wide_contest,in_progress,1,6403,3081,"""Matthew Foos""",260,0.03000000,0,0,0,0,0,0,0,1.03905000,0,180,180
City of Sterling Referred Ballot Issue 2Q,opportunistic_benefits,in_progress,1,6403,3081,"""No/Against""",231,0.03000000,0,0,0,0,0,0,0,1.03905000,0,202,202
City of Sterling Referred Ballot Question 2R,opportunistic_benefits,in_progress,1,6403,3081,"""Yes/For""",120,0.03000000,0,0,0,0,0,0,0,1.03905000,0,389,389
City of Sterling Referred Ballot Question 2S,opportunistic_benefits,in_progress,1,6403,3081,"""Yes/For""",172,0.03000000,0,0,0,0,0,0,0,1.03905000,0,272,272
City of Thornton Council Member - Ward 1,opportunistic_benefits,in_progress,1,103214,4061,"""Justin Martinez""",403,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1867,1867
City of Thornton Council Member - Ward 2,opportunistic_benefits,in_progress,1,103214,6858,"""Roberta Ayala""",42,0.03000000,0,0,0,0,0,0,0,1.03905000,0,17908,17908
City of Thornton Council Member - Ward 3,opportunistic_benefits,in_progress,1,103214,11928,"""David Acunto""",957,0.03000000,0,0,0,0,0,0,0,1.03905000,0,786,786
City of Thornton Council Member - Ward 4,opportunistic_benefits,in_progress,1,103214,10547,"""Chris Russell""",1163,0.03000000,0,0,0,0,0,0,0,1.03905000,0,647,647
City of Thornton Mayor,county_wide_contest,in_progress,1,103214,33394,"""Janifer ""Jan"" Kulmann""",2141,0.03000000,0,0,0,0,0,0,0,1.03905000,0,352,352
City of Trinidad Ballot Issue,opportunistic_benefits,in_progress,1,5072,2769,"""No/Against""",417,0.03000000,0,0,0,0,0,0,0,1.03905000,0,89,89
City of Trinidad Ballot Question 2B,opportunistic_benefits,in_progress,1,5072,2769,"""No/Against""",377,0.03000000,0,0,0,0,0,0,0,1.03905000,0,99,99
