County,Tabulator ID,Batch,# of Ballots,Location,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1083,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1084,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1085,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1086,16,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1087,18,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1088,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1089,24,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1090,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1091,24,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1092,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1093,23,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1094,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1095,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1096,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1097,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1098,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1099,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1100,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1101,23,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1102,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1103,24,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1104,24,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1105,24,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1106,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1107,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1108,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1109,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1110,24,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1111,25,Box 25,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1112,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1113,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1114,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1115,23,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1116,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1117,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1118,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1119,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1120,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1121,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1122,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1123,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1124,21,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1125,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1126,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1127,24,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1128,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1129,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1130,32,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1131,32,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1132,27,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1133,28,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1134,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1135,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1136,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1137,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1138,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1139,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1140,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1141,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1142,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1143,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1144,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1145,20,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1146,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1147,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1148,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1149,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1150,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1151,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1152,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1153,25,Box 26,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1154,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1155,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1156,24,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1157,24,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1158,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1159,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1160,16,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1161,20,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1162,20,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1163,23,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1164,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1165,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1166,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1167,24,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1168,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1169,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1170,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1171,19,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1172,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1173,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1174,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1175,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1176,22,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1177,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1178,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1179,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1180,23,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1181,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1182,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1183,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1184,24,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1185,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1186,27,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1187,27,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1188,30,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1189,31,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1190,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1191,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1192,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1193,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1194,24,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1195,24,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1196,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1197,25,Box 27,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1198,24,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1199,24,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1200,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1201,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1202,11,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1203,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1204,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1205,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1206,24,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1207,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1208,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1209,29,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1210,29,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1211,24,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1212,24,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1213,21,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1214,20,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1215,26,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1216,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1217,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1218,24,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1219,17,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1220,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1221,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1222,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1223,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1224,24,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1225,24,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1226,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1227,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1228,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1229,18,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1230,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1231,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1232,28,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1233,26,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1234,27,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1235,24,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1236,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1237,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1238,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1239,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1240,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1241,25,Box 28,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1242,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1243,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1244,21,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1245,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1246,24,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1247,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1248,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1249,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1250,17,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1251,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1252,23,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1253,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1254,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1255,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1256,14,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1257,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1258,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1259,24,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1260,24,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1261,24,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1262,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1263,24,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1264,24,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1265,15,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1266,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1267,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1268,24,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1269,24,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1270,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1271,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1272,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1273,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1274,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1275,26,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1276,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1277,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1278,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1279,24,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1280,26,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1281,26,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1282,29,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1283,28,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1284,25,Box 29,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1285,23,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1286,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1287,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1288,22,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1289,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1290,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1291,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1292,22,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1293,24,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1294,28,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1295,27,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1296,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1297,26,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1298,29,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1299,29,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1300,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1301,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1302,27,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1303,28,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1304,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1305,24,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1306,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1307,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1308,24,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1309,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1310,23,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1311,23,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1312,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1313,23,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1314,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1315,24,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1316,22,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1317,21,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1318,26,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1319,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1320,24,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1321,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1322,29,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1323,28,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1324,24,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1325,25,Box 30,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1326,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1327,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1328,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1329,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1330,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1331,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1332,21,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1333,21,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1334,24,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1335,24,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1336,24,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1337,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1338,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1339,24,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1340,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1341,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1342,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1343,30,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1344,24,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1345,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1346,24,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1347,24,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1348,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1349,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1350,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1351,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1352,31,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1353,31,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1354,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1355,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1356,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1357,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1358,22,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1359,26,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1360,22,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1361,27,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1362,23,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1363,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1364,24,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1365,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1366,24,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1367,25,Box 31,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1368,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1369,28,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1370,29,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1371,24,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1372,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1373,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1374,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1375,24,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1376,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1377,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1378,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1379,18,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1380,24,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1381,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1382,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1383,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1384,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1385,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1386,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1387,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1388,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1389,30,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1390,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1391,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1392,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1393,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1394,22,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1395,22,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1396,24,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1397,23,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1398,24,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1399,24,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1400,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1401,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1402,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1403,24,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1404,24,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1405,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1406,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1407,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1408,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1409,25,Box 32,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1410,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1411,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1412,30,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1413,31,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1414,24,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1415,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1416,22,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1417,22,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1418,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1419,24,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1420,31,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1421,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1422,24,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1423,24,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1424,21,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1425,24,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1426,24,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1427,23,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1428,24,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1429,23,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1430,24,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1431,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1432,24,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1433,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1434,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1435,26,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1436,20,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1437,20,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1438,25,Box 33,,,,,,,,,,,,,,,,,,,,,
Broomfield,4,1439,24,Box 33,,,,,,,,,,,,,,,,,,,,,
