County,Tabulator ID,Batch,# of Ballot Cards,Location,
Eagle,100,1,23,Bin 1,
Eagle,100,2,23,Bin 1,
Eagle,100,3,10,Bin 1,
Eagle,100,4,25,Bin 1,
Eagle,100,5,25,Bin 1,
Eagle,100,6,21,Bin 1,
Eagle,100,7,21,Bin 1,
Eagle,100,8,2,Bin 1,
Eagle,100,9,12,Bin 1,
Eagle,100,10,25,Bin 1,
Eagle,100,11,25,Bin 1,
Eagle,100,12,25,Bin 1,
Eagle,100,13,25,Bin 1,
Eagle,100,14,22,Bin 1,
Eagle,100,15,25,Bin 1,
Eagle,100,16,25,Bin 1,
Eagle,100,17,13,Bin 1,
Eagle,100,18,13,Bin 1,
Eagle,100,19,25,Bin 1,
Eagle,100,20,25,Bin 1,
Eagle,100,21,25,Bin 1,
Eagle,100,22,25,Bin 1,
Eagle,100,23,13,Bin 1,
Eagle,100,24,13,Bin 1,
Eagle,100,25,25,Bin 1,
Eagle,100,26,25,Bin 1,
Eagle,100,27,20,Bin 1,
Eagle,100,28,20,Bin 1,
Eagle,100,29,16,Bin 1,
Eagle,100,30,16,Bin 1,
Eagle,100,31,13,Bin 1,
Eagle,100,32,13,Bin 1,
Eagle,100,33,18,Bin 1,
Eagle,100,34,16,Bin 1,
Eagle,100,35,25,Bin 2,
Eagle,100,36,25,Bin 2,
Eagle,100,37,25,Bin 2,
Eagle,100,38,25,Bin 2,
Eagle,100,39,25,Bin 2,
Eagle,100,40,25,Bin 2,
Eagle,100,41,25,Bin 2,
Eagle,100,42,25,Bin 2,
Eagle,100,43,25,Bin 2,
Eagle,100,44,25,Bin 2,
Eagle,100,45,25,Bin 2,
Eagle,100,46,25,Bin 2,
Eagle,100,47,25,Bin 2,
Eagle,100,48,25,Bin 2,
Eagle,100,49,25,Bin 2,
Eagle,100,50,25,Bin 2,
Eagle,100,51,21,Bin 2,
Eagle,100,52,21,Bin 2,
Eagle,100,53,8,Bin 2,
Eagle,100,54,25,Bin 2,
Eagle,100,55,25,Bin 2,
Eagle,100,56,25,Bin 2,
Eagle,100,57,25,Bin 2,
Eagle,100,58,25,Bin 2,
Eagle,100,59,25,Bin 2,
Eagle,100,60,25,Bin 2,
Eagle,100,61,25,Bin 2,
Eagle,100,62,25,Bin 2,
Eagle,100,63,25,Bin 2,
Eagle,100,64,25,Bin 2,
Eagle,100,65,25,Bin 2,
Eagle,100,66,15,Bin 3,
Eagle,100,67,15,Bin 3,
Eagle,100,68,25,Bin 3,
Eagle,100,69,25,Bin 3,
Eagle,100,70,25,Bin 3,
Eagle,100,71,25,Bin 3,
Eagle,100,72,25,Bin 3,
Eagle,100,73,25,Bin 3,
Eagle,100,74,25,Bin 3,
Eagle,100,75,25,Bin 3,
Eagle,100,76,25,Bin 3,
Eagle,100,77,25,Bin 3,
Eagle,100,78,25,Bin 3,
Eagle,100,79,25,Bin 3,
Eagle,100,80,25,Bin 3,
Eagle,100,81,25,Bin 3,
Eagle,100,82,25,Bin 3,
Eagle,100,83,25,Bin 3,
Eagle,100,84,25,Bin 3,
Eagle,100,85,25,Bin 3,
Eagle,100,86,25,Bin 3,
Eagle,100,87,25,Bin 3,
Eagle,100,88,25,Bin 3,
Eagle,100,89,25,Bin 3,
Eagle,100,90,25,Bin 3,
Eagle,100,91,25,Bin 3,
Eagle,100,92,25,Bin 3,
Eagle,100,93,25,Bin 3,
Eagle,100,94,24,Bin 3,
Eagle,100,95,24,Bin 3,
Eagle,100,96,25,Bin 4,
Eagle,100,97,25,Bin 4,
Eagle,100,98,25,Bin 4,
Eagle,100,99,25,Bin 4,
Eagle,100,100,25,Bin 4,
Eagle,100,101,25,Bin 4,
Eagle,100,102,25,Bin 4,
Eagle,100,103,25,Bin 4,
Eagle,100,104,25,Bin 4,
Eagle,100,105,25,Bin 4,
Eagle,100,106,25,Bin 4,
Eagle,100,107,25,Bin 4,
Eagle,100,108,25,Bin 4,
Eagle,100,109,25,Bin 4,
Eagle,100,110,25,Bin 4,
Eagle,100,111,5,Bin 4,
Eagle,100,112,25,Bin 4,
Eagle,100,113,25,Bin 4,
Eagle,100,114,25,Bin 4,
Eagle,100,115,25,Bin 4,
Eagle,100,116,25,Bin 4,
Eagle,100,117,25,Bin 4,
Eagle,100,118,25,Bin 4,
Eagle,100,119,25,Bin 4,
Eagle,100,120,25,Bin 4,
Eagle,100,121,25,Bin 4,
Eagle,100,122,25,Bin 4,
Eagle,100,123,25,Bin 4,
Eagle,100,124,25,Bin 4,
Eagle,100,125,25,Bin 4,
Eagle,100,126,21,Bin 5,
Eagle,100,127,21,Bin 5,
Eagle,100,128,25,Bin 5,
Eagle,100,129,25,Bin 5,
Eagle,100,130,25,Bin 5,
Eagle,100,131,25,Bin 5,
Eagle,100,132,25,Bin 5,
Eagle,100,133,25,Bin 5,
Eagle,100,134,25,Bin 5,
Eagle,100,135,25,Bin 5,
Eagle,100,136,25,Bin 5,
Eagle,100,137,25,Bin 5,
Eagle,100,138,25,Bin 5,
Eagle,100,139,25,Bin 5,
Eagle,100,140,6,Bin 5,
Eagle,100,141,25,Bin 5,
Eagle,100,142,25,Bin 5,
Eagle,100,143,25,Bin 5,
Eagle,100,144,25,Bin 5,
Eagle,100,145,25,Bin 5,
Eagle,100,146,25,Bin 5,
Eagle,100,147,25,Bin 5,
Eagle,100,148,25,Bin 5,
Eagle,100,149,25,Bin 5,
Eagle,100,150,25,Bin 5,
Eagle,100,151,25,Bin 5,
Eagle,100,152,25,Bin 5,
Eagle,100,153,2,Bin 5,
Eagle,100,154,25,Bin 5,
Eagle,100,155,25,Bin 5,
Eagle,100,156,25,Bin 5,
Eagle,100,157,25,Bin 6,
Eagle,100,158,25,Bin 6,
Eagle,100,159,25,Bin 6,
Eagle,100,160,25,Bin 6,
Eagle,100,161,25,Bin 6,
Eagle,100,162,25,Bin 6,
Eagle,100,163,25,Bin 6,
Eagle,100,164,25,Bin 6,
Eagle,100,165,25,Bin 6,
Eagle,100,166,25,Bin 6,
Eagle,100,167,25,Bin 6,
Eagle,100,168,25,Bin 6,
Eagle,100,169,25,Bin 6,
Eagle,100,170,17,Bin 6,
Eagle,100,171,17,Bin 6,
Eagle,100,172,25,Bin 6,
Eagle,100,173,25,Bin 6,
Eagle,100,174,25,Bin 6,
Eagle,100,175,25,Bin 6,
Eagle,100,176,25,Bin 6,
Eagle,100,177,25,Bin 6,
Eagle,100,178,25,Bin 6,
Eagle,100,179,25,Bin 6,
Eagle,100,180,15,Bin 6,
Eagle,100,181,15,Bin 6,
Eagle,100,182,25,Bin 6,
Eagle,100,183,25,Bin 6,
Eagle,100,184,25,Bin 6,
Eagle,100,185,25,Bin 6,
Eagle,100,186,25,Bin 6,
Eagle,100,187,25,Bin 6,
Eagle,100,188,25,Bin 7,
Eagle,100,189,25,Bin 7,
Eagle,100,190,25,Bin 7,
Eagle,100,191,25,Bin 7,
Eagle,100,192,25,Bin 7,
Eagle,100,193,25,Bin 7,
Eagle,100,194,25,Bin 7,
Eagle,100,195,25,Bin 7,
Eagle,100,196,11,Bin 7,
Eagle,100,197,11,Bin 7,
Eagle,100,198,25,Bin 7,
Eagle,100,199,25,Bin 7,
Eagle,100,200,25,Bin 7,
Eagle,100,201,25,Bin 7,
Eagle,100,202,25,Bin 7,
Eagle,100,203,25,Bin 7,
Eagle,100,204,25,Bin 7,
Eagle,100,205,25,Bin 7,
Eagle,100,206,25,Bin 7,
Eagle,100,207,25,Bin 7,
Eagle,100,208,25,Bin 7,
Eagle,100,209,25,Bin 7,
Eagle,100,210,25,Bin 7,
Eagle,100,211,25,Bin 7,
Eagle,100,212,22,Bin 7,
Eagle,100,213,22,Bin 7,
Eagle,100,214,25,Bin 7,
Eagle,100,215,25,Bin 7,
Eagle,100,216,25,Bin 7,
Eagle,100,217,25,Bin 7,
Eagle,100,218,25,Bin 7,
Eagle,100,219,25,Bin 7,
Eagle,100,220,25,Bin 8,
Eagle,100,221,25,Bin 8,
Eagle,100,222,25,Bin 8,
Eagle,100,223,25,Bin 8,
Eagle,100,224,25,Bin 8,
Eagle,100,225,25,Bin 8,
Eagle,100,226,25,Bin 8,
Eagle,100,227,25,Bin 8,
Eagle,100,228,20,Bin 8,
Eagle,100,229,20,Bin 8,
Eagle,100,230,25,Bin 8,
Eagle,100,231,25,Bin 8,
Eagle,100,232,25,Bin 8,
Eagle,100,233,25,Bin 8,
Eagle,100,234,19,Bin 8,
Eagle,100,235,19,Bin 8,
Eagle,100,236,25,Bin 8,
Eagle,100,237,25,Bin 8,
Eagle,100,238,25,Bin 8,
Eagle,100,239,25,Bin 8,
Eagle,100,240,12,Bin 8,
Eagle,100,241,22,Bin 8,
Eagle,100,242,24,Bin 8,
Eagle,100,243,22,Bin 8,
Eagle,100,244,22,Bin 8,
Eagle,100,245,12,Bin 8,
Eagle,100,246,17,Bin 8,
Eagle,100,247,25,Bin 8,
Eagle,100,248,25,Bin 8,
Eagle,100,249,25,Bin 8,
Eagle,100,250,25,Bin 8,
Eagle,100,251,25,Bin 8,
Eagle,100,252,19,Bin 9,
Eagle,100,253,19,Bin 9,
Eagle,100,254,25,Bin 9,
Eagle,100,255,25,Bin 9,
Eagle,100,256,25,Bin 9,
Eagle,100,257,25,Bin 9,
Eagle,100,258,25,Bin 9,
Eagle,100,259,25,Bin 9,
Eagle,100,260,24,Bin 9,
Eagle,100,261,24,Bin 9,
Eagle,100,262,2,Bin 9,
Eagle,100,263,25,Bin 9,
Eagle,100,264,25,Bin 9,
Eagle,100,265,25,Bin 9,
Eagle,100,266,25,Bin 9,
Eagle,100,267,25,Bin 9,
Eagle,100,268,25,Bin 9,
Eagle,100,269,25,Bin 9,
Eagle,100,270,25,Bin 9,
Eagle,100,271,25,Bin 9,
Eagle,100,272,25,Bin 9,
Eagle,100,273,25,Bin 9,
Eagle,100,274,25,Bin 9,
Eagle,100,275,25,Bin 9,
Eagle,100,276,25,Bin 9,
Eagle,100,277,25,Bin 9,
Eagle,100,278,25,Bin 9,
Eagle,100,279,2,Bin 9,
Eagle,100,280,24,Bin 9,
Eagle,100,281,25,Bin 9,
Eagle,100,282,25,Bin 9,
Eagle,100,283,25,Bin 9,
Eagle,100,284,25,Bin 10,
Eagle,100,285,25,Bin 10,
Eagle,100,286,25,Bin 10,
Eagle,100,287,25,Bin 10,
Eagle,100,288,25,Bin 10,
Eagle,100,289,25,Bin 10,
Eagle,100,290,25,Bin 10,
Eagle,100,291,25,Bin 10,
Eagle,100,292,25,Bin 10,
Eagle,100,293,25,Bin 10,
Eagle,100,294,25,Bin 10,
Eagle,100,295,6,Bin 10,
Eagle,100,296,25,Bin 10,
Eagle,100,297,25,Bin 10,
Eagle,100,298,20,Bin 10,
Eagle,100,299,24,Bin 10,
Eagle,100,300,20,Bin 10,
Eagle,100,301,13,Bin 10,
Eagle,100,302,24,Bin 10,
Eagle,100,303,25,Bin 10,
Eagle,100,304,25,Bin 10,
Eagle,100,305,25,Bin 10,
Eagle,100,306,16,Bin 10,
Eagle,100,307,16,Bin 10,
Eagle,100,308,25,Bin 10,
Eagle,100,309,25,Bin 10,
Eagle,100,310,25,Bin 10,
Eagle,100,311,25,Bin 10,
Eagle,100,312,25,Bin 10,
Eagle,100,313,25,Bin 10,
Eagle,100,314,25,Bin 10,
Eagle,100,315,25,Bin 10,
Eagle,100,316,25,Bin 11,
Eagle,100,317,25,Bin 11,
Eagle,100,318,25,Bin 11,
Eagle,100,319,25,Bin 11,
Eagle,100,320,16,Bin 11,
Eagle,100,321,15,Bin 11,
Eagle,100,322,25,Bin 11,
Eagle,100,323,25,Bin 11,
Eagle,100,324,25,Bin 11,
Eagle,100,325,25,Bin 11,
Eagle,100,326,25,Bin 11,
Eagle,100,327,25,Bin 11,
Eagle,100,328,25,Bin 11,
Eagle,100,329,25,Bin 11,
Eagle,100,330,25,Bin 11,
Eagle,100,331,25,Bin 11,
Eagle,100,332,25,Bin 11,
Eagle,100,333,25,Bin 11,
Eagle,100,334,20,Bin 11,
Eagle,100,335,20,Bin 11,
Eagle,100,336,25,Bin 11,
Eagle,100,337,25,Bin 11,
Eagle,100,338,25,Bin 11,
Eagle,100,339,25,Bin 11,
Eagle,100,340,25,Bin 11,
Eagle,100,341,25,Bin 11,
Eagle,100,342,25,Bin 11,
Eagle,100,343,25,Bin 11,
Eagle,100,344,20,Bin 11,
Eagle,100,345,25,Bin 12,
Eagle,100,346,24,Bin 12,
Eagle,100,347,25,Bin 12,
Eagle,100,348,25,Bin 12,
Eagle,100,349,25,Bin 12,
Eagle,100,350,25,Bin 12,
Eagle,100,351,25,Bin 12,
Eagle,100,352,25,Bin 12,
Eagle,100,353,22,Bin 12,
Eagle,100,354,22,Bin 12,
Eagle,100,355,25,Bin 12,
Eagle,100,356,25,Bin 12,
Eagle,100,357,25,Bin 12,
Eagle,100,358,25,Bin 12,
Eagle,100,359,25,Bin 12,
Eagle,100,360,25,Bin 12,
Eagle,100,361,25,Bin 12,
Eagle,100,362,25,Bin 12,
Eagle,100,363,25,Bin 12,
Eagle,100,364,25,Bin 12,
Eagle,100,365,24,Bin 12,
Eagle,100,366,24,Bin 12,
Eagle,100,367,25,Bin 12,
Eagle,100,368,25,Bin 12,
Eagle,100,369,25,Bin 12,
Eagle,100,370,25,Bin 12,
Eagle,100,371,25,Bin 12,
Eagle,100,372,25,Bin 12,
Eagle,100,373,14,Bin 12,
Eagle,100,374,25,Bin 12,
Eagle,100,375,25,Bin 12,
Eagle,100,376,25,Bin 12,
Eagle,100,377,25,Bin 12,
Eagle,100,378,10,Bin 13,
Eagle,100,379,25,Bin 13,
Eagle,100,380,25,Bin 13,
Eagle,100,381,25,Bin 13,
Eagle,100,382,25,Bin 13,
Eagle,100,383,25,Bin 13,
Eagle,100,384,25,Bin 13,
Eagle,100,385,25,Bin 13,
Eagle,100,386,25,Bin 13,
Eagle,100,387,23,Bin 13,
Eagle,100,388,23,Bin 13,
Eagle,100,389,25,Bin 13,
Eagle,100,390,25,Bin 13,
Eagle,100,391,25,Bin 13,
Eagle,100,392,25,Bin 13,
Eagle,100,393,25,Bin 13,
Eagle,100,394,25,Bin 13,
Eagle,100,395,21,Bin 13,
Eagle,100,396,21,Bin 13,
Eagle,100,397,25,Bin 13,
Eagle,100,398,24,Bin 13,
Eagle,100,399,25,Bin 13,
Eagle,100,400,25,Bin 13,
Eagle,100,401,25,Bin 13,
Eagle,100,402,25,Bin 13,
Eagle,100,403,25,Bin 13,
Eagle,100,404,25,Bin 13,
Eagle,100,405,25,Bin 13,
Eagle,100,406,25,Bin 13,
Eagle,100,407,25,Bin 13,
Eagle,100,408,25,Bin 13,
Eagle,100,409,25,Bin 13,
Eagle,100,410,25,Bin 14,
Eagle,100,411,16,Bin 14,
Eagle,100,412,16,Bin 14,
Eagle,100,413,25,Bin 14,
Eagle,100,414,25,Bin 14,
Eagle,100,415,25,Bin 14,
Eagle,100,416,25,Bin 14,
Eagle,100,417,25,Bin 14,
Eagle,100,418,25,Bin 14,
Eagle,100,419,25,Bin 14,
Eagle,100,420,25,Bin 14,
Eagle,100,421,21,Bin 14,
Eagle,100,422,21,Bin 14,
Eagle,100,423,9,Bin 14,
Eagle,100,424,16,Bin 14,
Eagle,100,425,25,Bin 14,
Eagle,100,426,25,Bin 14,
Eagle,100,427,25,Bin 14,
Eagle,100,428,25,Bin 14,
Eagle,100,429,25,Bin 14,
Eagle,100,430,25,Bin 14,
Eagle,100,431,25,Bin 14,
Eagle,100,432,25,Bin 14,
Eagle,100,433,25,Bin 14,
Eagle,100,434,25,Bin 14,
Eagle,100,435,25,Bin 14,
Eagle,100,436,25,Bin 14,
Eagle,100,437,25,Bin 14,
Eagle,100,438,23,Bin 14,
Eagle,100,439,23,Bin 14,
