county_name,contest_name,choice,votes
Cheyenne,Representative to the 120th United States Congress - District 4 - DEM,Eileen Laubacher,35
Cheyenne,Representative to the 120th United States Congress - District 4 - DEM,Jenna Preston,0
Cheyenne,Governor - DEM,Michael Bennet,29
Cheyenne,Governor - DEM,Phil Weiser,18
Cheyenne,Secretary of State - DEM,Jessie Danielson,21
Cheyenne,Secretary of State - DEM,Amanda Gonzalez,19
Cheyenne,State Treasurer - DEM,Jeff Bridges,32
Cheyenne,Attorney General - DEM,Michael Dougherty,20
Cheyenne,Attorney General - DEM,Jena Griswold,18
Cheyenne,Attorney General - DEM,Hetal Doshi,5
Cheyenne,Attorney General - DEM,David Seligman,4
Cheyenne,State Senator - District 35 - DEM,Duane L Gurule,31
Cheyenne,Secretary of State - LBR,Sean Vadney,0
Cheyenne,Secretary of State - LBR,Alex Astley,0
Cheyenne,United States Senator - REP,Mark Baisley,425
Cheyenne,Representative to the 120th United States Congress - District 4 - REP,Lauren Boebert,435
Cheyenne,Governor - REP (Cheyenne),Barb Kirkmeyer,268
Cheyenne,Governor - REP (Cheyenne),Victor Marx,195
Cheyenne,Governor - REP (Cheyenne),Scott Bottoms,71
Cheyenne,Governor - REP (Cheyenne),"Kelvin ""K-Man"" Wimberly",0
Cheyenne,Secretary of State - REP,James Wiley,434
Cheyenne,State Treasurer - REP,Kevin Grantham,440
Cheyenne,Attorney General - REP,Michael J. Allen,276
Cheyenne,Attorney General - REP,David Willson,161
Cheyenne,State Senator - District 35 - REP,Rod Pelton,504
Cheyenne,State Representative - District 56 - REP,Chris Richardson,419
Cheyenne,Cheyenne County Commissioner - District 2 - REP,Ronald R Smith,378
Cheyenne,Cheyenne County Commissioner - District 2 - REP,Sam Mitchek,171
Cheyenne,Cheyenne County Clerk and Recorder - REP,Allison Brown,503
Cheyenne,Cheyenne County Treasurer - REP,Gaila Mitchek,498
Cheyenne,Cheyenne County Assessor - REP,Lacey Welsh,448
Cheyenne,Cheyenne County Sheriff - REP,Joseph Conner,447
Cheyenne,Governor - UNI,Paul Noel Fiorino,0
Cheyenne,Governor - UNI,Jeff Peckman,0
Clear Creek,United States Senator - DEM,John Hickenlooper,1029
Clear Creek,United States Senator - DEM,Julie Gonzales,732
Clear Creek,Representative to the 120th United States Congress - District 2 - DEM,Joe Neguse,1555
Clear Creek,Governor - DEM,Phil Weiser,887
Clear Creek,Governor - DEM,Michael Bennet,873
Clear Creek,Secretary of State - DEM (Clear Creek),Amanda Gonzalez,978
Clear Creek,Secretary of State - DEM (Clear Creek),Jessie Danielson,570
Clear Creek,State Treasurer - DEM,Jeff Bridges,1385
Clear Creek,Attorney General - DEM,Jena Griswold,809
Clear Creek,Attorney General - DEM,Michael Dougherty,333
Clear Creek,Attorney General - DEM,Hetal Doshi,314
Clear Creek,Attorney General - DEM,David Seligman,226
Clear Creek,Regent of the University of Colorado - Congressional District 2 - DEM,Edie Hooton,540
Clear Creek,Regent of the University of Colorado - Congressional District 2 - DEM,Murray Smith,423
Clear Creek,Regent of the University of Colorado - Congressional District 2 - DEM,Kubs Lalchandani,352
Clear Creek,State Senator - District 8 - DEM,Dylan Roberts,1386
Clear Creek,State Representative - District 49 - DEM,Lesley Smith,1377
Clear Creek,Clear Creek County Commissioner - District 1 - DEM,Chris Gould,1435
Clear Creek,Clear Creek County Clerk and Recorder - DEM,Lisa Manifold,1351
Clear Creek,Clear Creek County Treasurer - DEM,Keith Vieweg,1369
Clear Creek,Secretary of State - LBR,Sean Vadney,5
Clear Creek,Secretary of State - LBR,Alex Astley,2
Clear Creek,United States Senator - REP,Mark Baisley,719
Clear Creek,Representative to the 120th United States Congress - District 2 - REP (Clear Creek),Kelley Anne Dennison,450
Clear Creek,Representative to the 120th United States Congress - District 2 - REP (Clear Creek),Christina Blunt (Ducommun),285
Clear Creek,Governor - REP,Barb Kirkmeyer,356
Clear Creek,Governor - REP,Victor Marx,271
Clear Creek,Governor - REP,Scott Bottoms,202
Clear Creek,Governor - REP,"Kelvin ""K-Man"" Wimberly",0
Clear Creek,Secretary of State - REP,James Wiley,696
Clear Creek,State Treasurer - REP,Kevin Grantham,701
Clear Creek,Attorney General - REP,Michael J. Allen,457
Clear Creek,Attorney General - REP,David Willson,305
Clear Creek,Regent of the University of Colorado - Congressional District 2 - REP,Marty Neilson,682
Clear Creek,State Senator - District 8 - REP,Corey Marshall,690
Clear Creek,State Representative - District 49 - REP,Michael Sheperek,694
Clear Creek,Clear Creek County Assessor - REP,Donna Gee,734
Clear Creek,Clear Creek County Sheriff - REP,Ron Thornton,740
Clear Creek,Clear Creek County Coroner - REP,Chris Hegmann,726
Clear Creek,Governor - UNI,Jeff Peckman,0
Clear Creek,Governor - UNI,Paul Noel Fiorino,0
Conejos,United States Senator - DEM,John Hickenlooper,673
Conejos,United States Senator - DEM,Julie Gonzales,448
Conejos,Representative to the 120th United States Congress - District 3 - DEM,Dwayne L. Romero,708
Conejos,Representative to the 120th United States Congress - District 3 - DEM,Alex Kelloff,381
Conejos,Governor - DEM (Conejos),Michael Bennet,710
Conejos,Governor - DEM (Conejos),Phil Weiser,400
Conejos,Secretary of State - DEM,Amanda Gonzalez,893
Conejos,Secretary of State - DEM,Jessie Danielson,189
Conejos,State Treasurer - DEM,Jeff Bridges,907
Conejos,Attorney General - DEM,Jena Griswold,670
Conejos,Attorney General - DEM,Michael Dougherty,188
Conejos,Attorney General - DEM,David Seligman,117
Conejos,Attorney General - DEM,Hetal Doshi,93
Conejos,State Board of Education Member - Congressional District 3 - DEM,Barb Clementi,889
Conejos,State Representative - District 62 - DEM,Matthew Martinez,1007
Conejos,Conejos County Commissioner District 2 - DEM,Randy Perea,956
Conejos,Conejos County Clerk and Recorder - DEM,Nathan Ruybal ,981
Conejos,Conejos County Treasurer - DEM,Donald E. Valdez,591
Conejos,Conejos County Treasurer - DEM,Cathy Flores,550
Conejos,Conejos County Assessor - DEM,Naomi Martinez-Keys ,1005
Conejos,Conejos County Sheriff - DEM,Matthew Montoya ,899
Conejos,Secretary of State - LBR,Alex Astley,0
Conejos,Secretary of State - LBR,Sean Vadney,0
Conejos,United States Senator - REP,Mark Baisley,990
Conejos,Representative to the 120th United States Congress - District 3 - REP,Jeff Hurd,754
Conejos,Representative to the 120th United States Congress - District 3 - REP,Ron Hanks,449
Conejos,Governor - REP,Barb Kirkmeyer,487
Conejos,Governor - REP,Scott Bottoms,392
Conejos,Governor - REP,Victor Marx,351
Conejos,Governor - REP,"Kelvin ""K-Man"" Wimberly",0
Conejos,Secretary of State - REP,James Wiley,1007
Conejos,State Treasurer - REP,Kevin Grantham,1007
Conejos,Attorney General - REP,Michael J. Allen,657
Conejos,Attorney General - REP,David Willson,448
Conejos,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,985
Conejos,State Representative - District 62 - REP,Steven Rodriguez,1001
Conejos,State Representative - District 62 - REP,Evans Gonzalez,6
Conejos,Conejos County Commissioner District 2 - REP,Colton Sutherland,705
Conejos,Conejos County Commissioner District 2 - REP,Mitchell Jarvies,582
Conejos,Conejos County Sheriff - REP,Garth Crowther ,1091
Conejos,Conejos County Surveyor - REP,Toby Crowther ,1110
Conejos,Conejos County Coroner - REP,Ashley Crowther ,744
Conejos,Conejos County Coroner - REP,Richard A. Martin,553
Conejos,Governor - UNI,Paul Noel Fiorino,0
Conejos,Governor - UNI,Jeff Peckman,0
Costilla,United States Senator - DEM,John Hickenlooper,506
Costilla,United States Senator - DEM,Julie Gonzales,462
Costilla,Representative to the 120th United States Congress - District 3 - DEM,Dwayne L. Romero,637
Costilla,Representative to the 120th United States Congress - District 3 - DEM,Alex Kelloff,253
Costilla,Governor - DEM,Michael Bennet,596
Costilla,Governor - DEM,Phil Weiser,369
Costilla,Secretary of State - DEM,Amanda Gonzalez,746
Costilla,Secretary of State - DEM,Jessie Danielson,159
Costilla,State Treasurer - DEM,Jeff Bridges,697
Costilla,Attorney General - DEM,Jena Griswold,567
Costilla,Attorney General - DEM,Michael Dougherty,150
Costilla,Attorney General - DEM,David Seligman,83
Costilla,Attorney General - DEM,Hetal Doshi,80
Costilla,State Board of Education Member - Congressional District 3 - DEM,Barb Clementi,678
Costilla,State Representative - District 62 - DEM,Matthew Martinez,774
Costilla,Costilla County Commissioner District 2 - DEM,Patrick Roybal,410
Costilla,Costilla County Commissioner District 2 - DEM,"Lorraine A. ""Lorrie"" Quintana",354
Costilla,Costilla County Commissioner District 2 - DEM,Patrick Maestas,253
Costilla,Costilla County Clerk and Recorder - DEM,Adelia Romero,868
Costilla,Costilla County Treasurer - DEM,Michael Ray Vigil,928
Costilla,Costilla County Assessor - DEM,Pamela Vigil,555
Costilla,Costilla County Assessor - DEM,Angelina M. Espinoza,448
Costilla,Costilla County Sheriff - DEM,Jason Maestas,805
Costilla,Costilla County Sheriff - DEM,Cruz Soto,141
Costilla,Costilla County Coroner - DEM,Sherri Vigil,879
Costilla,Secretary of State - LBR,Alex Astley,1
Costilla,Secretary of State - LBR,Sean Vadney,0
Costilla,United States Senator - REP,Mark Baisley,271
Costilla,Representative to the 120th United States Congress - District 3 - REP (Costilla),Jeff Hurd,199
Costilla,Representative to the 120th United States Congress - District 3 - REP (Costilla),Ron Hanks,120
Costilla,Governor - REP,Victor Marx,122
Costilla,Governor - REP,Scott Bottoms,102
Costilla,Governor - REP,Barb Kirkmeyer,84
Costilla,Governor - REP,"Kelvin ""K-Man"" Wimberly",1
Costilla,Secretary of State - REP,James Wiley,278
Costilla,State Treasurer - REP,Kevin Grantham,270
Costilla,Attorney General - REP,Michael J. Allen,161
Costilla,Attorney General - REP,David Willson,125
Costilla,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,263
Costilla,State Representative - District 62 - REP,Steven Rodriguez,268
Costilla,State Representative - District 62 - REP,Evans Gonzalez,1
Costilla,Costilla County Assessor - REP,Gary Myco,271
Costilla,Costilla County Sheriff - REP,Kirk Taylor,252
Costilla,Costilla County Sheriff - REP,Joe Smith,71
Costilla,Governor - UNI,Jeff Peckman,0
Costilla,Governor - UNI,Paul Noel Fiorino,0
Crowley,United States Senator - DEM,John Hickenlooper,139
Crowley,United States Senator - DEM,Julie Gonzales,92
Crowley,Representative to the 120th United States Congress - District 4 - DEM,Eileen Laubacher,190
Crowley,Representative to the 120th United States Congress - District 4 - DEM,Jenna Preston,2
Crowley,Governor - DEM,Michael Bennet,147
Crowley,Governor - DEM,Phil Weiser,83
Crowley,Secretary of State - DEM,Amanda Gonzalez,154
Crowley,Secretary of State - DEM,Jessie Danielson,61
Crowley,State Treasurer - DEM,Jeff Bridges,184
Crowley,Attorney General - DEM (Crowley),Jena Griswold,161
Crowley,Attorney General - DEM (Crowley),Hetal Doshi,31
Crowley,Attorney General - DEM (Crowley),Michael Dougherty,19
Crowley,Attorney General - DEM (Crowley),David Seligman,13
Crowley,State Senator - District 35 - DEM,Duane L Gurule,193
Crowley,State Representative - District 47 - DEM,Vic Meyers,191
Crowley,Secretary of State - LBR,Alex Astley,1
Crowley,Secretary of State - LBR,Sean Vadney,0
Crowley,United States Senator - REP,Mark Baisley,525
Crowley,Representative to the 120th United States Congress - District 4 - REP,Lauren Boebert,539
Crowley,Governor - REP (Crowley),Victor Marx,353
Crowley,Governor - REP (Crowley),Barb Kirkmeyer,149
Crowley,Governor - REP (Crowley),Scott Bottoms,125
Crowley,Governor - REP (Crowley),"Kelvin ""K-Man"" Wimberly",0
Crowley,Secretary of State - REP,James Wiley,533
Crowley,State Treasurer - REP,Kevin Grantham,561
Crowley,Attorney General - REP,Michael J. Allen,370
Crowley,Attorney General - REP,David Willson,189
Crowley,State Senator - District 35 - REP,Rod Pelton,545
Crowley,State Representative - District 47 - REP,Ty Winter,576
Crowley,Crowley County Commissioner - District 1 - REP,Roy Elliott,544
Crowley,Crowley County Clerk and Recorder - REP,"Melinda ""Mindy"" Carter",590
Crowley,Crowley County Treasurer - REP,Holly McCuistion,568
Crowley,Crowley County Assessor - REP,Doug England,580
Crowley,Crowley County Sheriff - REP,Jonathan Mazzella,561
Crowley,Governor - UNI,Jeff Peckman,0
Crowley,Governor - UNI,Paul Noel Fiorino,0
Custer,United States Senator - DEM,John Hickenlooper,390
Custer,United States Senator - DEM,Julie Gonzales,267
Custer,Representative to the 120th United States Congress - District 7 - DEM,Brittany Pettersen,569
Custer,Governor - DEM,Michael Bennet,338
Custer,Governor - DEM,Phil Weiser,317
Custer,Secretary of State - DEM,Amanda Gonzalez,353
Custer,Secretary of State - DEM,Jessie Danielson,247
Custer,State Treasurer - DEM,Jeff Bridges,510
Custer,Attorney General - DEM (Custer),Jena Griswold,417
Custer,Attorney General - DEM (Custer),Michael Dougherty,95
Custer,Attorney General - DEM (Custer),Hetal Doshi,74
Custer,Attorney General - DEM (Custer),David Seligman,48
Custer,State Board of Education Member - Congressional District 7 - DEM,Karla Esser,503
Custer,Regent of the University of Colorado - Congressional District 7 - DEM,Nolbert Chavez,502
Custer,State Senator - District 4 - DEM,Justin Kurth,506
Custer,State Representative - District 60 - DEM,Kathryn Kester Green,505
Custer,Secretary of State - LBR,Sean Vadney,6
Custer,Secretary of State - LBR,Alex Astley,1
Custer,United States Senator - REP,Mark Baisley,1054
Custer,Representative to the 120th United States Congress - District 7 - REP,Tim Bennett,1028
Custer,Governor - REP,Victor Marx,509
Custer,Governor - REP,Scott Bottoms,471
Custer,Governor - REP,Barb Kirkmeyer,298
Custer,Governor - REP,"Kelvin ""K-Man"" Wimberly",1
Custer,Secretary of State - REP,James Wiley,1049
Custer,State Treasurer - REP,Kevin Grantham,1054
Custer,Attorney General - REP,Michael J. Allen,595
Custer,Attorney General - REP,David Willson,540
Custer,State Board of Education Member - Congressional District 7 - REP,Steve Barton,987
Custer,Regent of the University of Colorado - Congressional District 7 - REP (Custer),Paul Mueller,605
Custer,Regent of the University of Colorado - Congressional District 7 - REP (Custer),Joan Poston,416
Custer,State Senator - District 4 - REP,Teddy Collins,1026
Custer,State Representative - District 60 - REP,Matt Alexander,666
Custer,State Representative - District 60 - REP,Michelle Gray,581
Custer,Custer County Board of County Commissioners - District 1 - REP,Taylor LoPresti,986
Custer,Custer County Clerk and Recorder - REP,Kelley S. Camper,1085
Custer,Custer County Treasurer - REP,Virginia Trujillo,1036
Custer,Custer County Assessor - REP,J.D. Henrich,1078
Custer,Custer County Sheriff - REP,Lloyd Rich Smith,985
Custer,Custer County Coroner - REP,Brad L. Baltzly,1022
Custer,Governor - UNI,Paul Noel Fiorino,0
Custer,Governor - UNI,Jeff Peckman,0
Delta,United States Senator - DEM,John Hickenlooper,1942
Delta,United States Senator - DEM,Julie Gonzales,1376
Delta,Representative to the 120th United States Congress - District 3 - DEM,Alex Kelloff,1632
Delta,Representative to the 120th United States Congress - District 3 - DEM,Dwayne L. Romero,1411
Delta,Governor - DEM,Michael Bennet,1685
Delta,Governor - DEM,Phil Weiser,1623
Delta,Secretary of State - DEM (Delta),Amanda Gonzalez,1863
Delta,Secretary of State - DEM (Delta),Jessie Danielson,1117
Delta,State Treasurer - DEM,Jeff Bridges,2448
Delta,Attorney General - DEM,Jena Griswold,1928
Delta,Attorney General - DEM,Michael Dougherty,487
Delta,Attorney General - DEM,Hetal Doshi,418
Delta,Attorney General - DEM,David Seligman,376
Delta,State Board of Education Member - Congressional District 3 - DEM,Barb Clementi,2504
Delta,State Representative - District 54 - DEM,Mallory Martin,1451
Delta,State Representative - District 58 - DEM,Susannah Smith,1023
Delta,Delta County Commissioner - District 1 - DEM,Nathan Clay,2588
Delta,Delta County Sheriff - DEM,Demitri Stelter,2335
Delta,Delta County Coroner - DEM,Jill Deneau,2460
Delta,Secretary of State - LBR,Alex Astley,12
Delta,Secretary of State - LBR,Sean Vadney,8
Delta,United States Senator - REP,Mark Baisley,5276
Delta,Representative to the 120th United States Congress - District 3 - REP,Jeff Hurd,4227
Delta,Representative to the 120th United States Congress - District 3 - REP,Ron Hanks,2035
Delta,Governor - REP (Delta),Victor Marx,3366
Delta,Governor - REP (Delta),Barb Kirkmeyer,1690
Delta,Governor - REP (Delta),Scott Bottoms,1224
Delta,Governor - REP (Delta),"Kelvin ""K-Man"" Wimberly",1
Delta,Secretary of State - REP,James Wiley,5294
Delta,State Treasurer - REP,Kevin Grantham,5298
Delta,Attorney General - REP,Michael J. Allen,3025
Delta,Attorney General - REP,David Willson,2628
Delta,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,5245
Delta,State Senator - District 7 - REP,Janice Rich,1225
Delta,State Representative - District 54 - REP,Jason Bias,2335
Delta,State Representative - District 54 - REP,Nina Anderson,2234
Delta,State Representative - District 58 - REP,Larry Don Suckla,1308
Delta,Delta County Commissioner - District 1 - REP,Matt Soper,5486
Delta,Delta County Clerk and Recorder - REP,Rene D. Warner,5367
Delta,Delta County Treasurer - REP,Brittany Kuhn,5337
Delta,Delta County Assessor - REP,Jolene George,5336
Delta,Delta County Sheriff - REP,Quinn Archibeque,4405
Delta,Delta County Sheriff - REP,Darel Reed,1002
Delta,Delta County Coroner - REP,Lance B. Boren,5472
Delta,Governor - UNI,Jeff Peckman,1
Delta,Governor - UNI,Paul Noel Fiorino,0
Denver,United States Senator - DEM,Julie Gonzales,85897
Denver,United States Senator - DEM,John Hickenlooper,72270
Denver,United States Senator - REP,Mark Baisley,15239
Denver,Representative to the 120th United States Congress - District 1 - DEM,Melat Kiros,83188
Denver,Representative to the 120th United States Congress - District 1 - DEM,Diana DeGette,62150
Denver,Representative to the 120th United States Congress - District 1 - DEM,Wanda James,10982
Denver,Representative to the 120th United States Congress - District 1 - REP,Christy Peterson,14849
Denver,Representative to the 120th United States Congress - District 6 - DEM,Jason Crow,287
Denver,Representative to the 120th United States Congress - District 6 - REP,Mel Tewahade,46
Denver,Governor - DEM,Phil Weiser,103298
Denver,Governor - DEM,Michael Bennet,52342
Denver,Governor - REP (Denver),Barb Kirkmeyer,9085
Denver,Governor - REP (Denver),Victor Marx,5474
Denver,Governor - REP (Denver),Scott Bottoms,3323
Denver,Governor - REP (Denver),"Kelvin ""K-Man"" Wimberly",5
Denver,Governor - UNI,Jeff Peckman,29
Denver,Governor - UNI,Paul Noel Fiorino,22
Denver,Secretary of State - DEM,Amanda Gonzalez,97946
Denver,Secretary of State - DEM,Jessie Danielson,47401
Denver,Secretary of State - REP,James Wiley,14912
Denver,Secretary of State - LBR,Alex Astley,187
Denver,Secretary of State - LBR,Sean Vadney,118
Denver,State Treasurer - DEM,Jeff Bridges,123170
Denver,State Treasurer - REP,Kevin Grantham,15063
Denver,Attorney General - DEM,Jena Griswold,52156
Denver,Attorney General - DEM,David Seligman,45170
Denver,Attorney General - DEM,Hetal Doshi,30381
Denver,Attorney General - DEM,Michael Dougherty,26100
Denver,Attorney General - REP,Michael J. Allen,10352
Denver,Attorney General - REP,David Willson,5919
Denver,State Board of Education Member - Congressional District 1 - DEM,Lisa Escarcega,123415
Denver,State Board of Education Member - Congressional District 1 - REP,Frederick Espinoza,14737
Denver,Regent of the University of Colorado - Congressional District 6 - DEM,Ilana Spiegel,262
Denver,Regent of the University of Colorado - Congressional District 6 - REP,Veanessa Burbage,47
Denver,State Senator - District 31 (DEM),Matt Ball,35419
Denver,State Senator - District 31 (REP),Michael F. DiManna,3411
Denver,State Senator - District 32 - DEM,Emily Sirota,24591
Denver,State Senator - District 32 - REP,Sydnnia Wulff,4239
Denver,State Senator - District 34 (DEM),Chela Garcia Irlando,22015
Denver,State Senator - District 34 (DEM),Andres Carrera,9754
Denver,State Senator - District 34 (REP),Jack Daus,2278
Denver,State Representative - District 1 - DEM,Javier Mabrey,10908
Denver,State Representative - District 1 - REP,Joseph Montoya,2962
Denver,State Representative - District 2 (DEM),Scott Baldermann,18916
Denver,State Representative - District 2 (REP),Carey Marin,2730
Denver,State Representative - District 3 - DEM,Gena Ozols,5119
Denver,State Representative - District 3 - REP,Rebecca Winegar,1200
Denver,State Representative - District 4 (DEM),Cecelia Espenoza,15021
Denver,State Representative - District 4 (REP),Ellwood Ervin,1345
Denver,State Representative - District 5 (DEM),Justine Sandoval,11994
Denver,State Representative - District 5 (DEM),Sterling Thomas Simms,3623
Denver,State Representative - District 5 (REP),Johnnie W. Johnson,1030
Denver,State Representative - District 6 (DEM),Iris Halpern,12420
Denver,State Representative - District 6 (DEM),Sean Camacho,10123
Denver,State Representative - District 6 (REP),Kathleen Angel,1431
Denver,State Representative - District 7 (DEM),Jennifer Bacon,9888
Denver,State Representative - District 8 (DEM),Lindsay Gilchrist,20449
Denver,State Representative - District 8 (REP),Carolyn Barnes,1036
Denver,State Representative - District 9 - DEM,Monica VanBuskirk,7639
Denver,State Representative - District 9 - DEM,Neal Walia,5147
Denver,State Representative - District 9 - REP,Tom Cowhick,1925
Dolores,United States Senator - DEM,John Hickenlooper,97
Dolores,United States Senator - DEM,Julie Gonzales,53
Dolores,Representative to the 120th United States Congress - District 3 - DEM,Alex Kelloff,75
Dolores,Representative to the 120th United States Congress - District 3 - DEM,Dwayne L. Romero,59
Dolores,Governor - DEM,Michael Bennet,87
Dolores,Governor - DEM,Phil Weiser,61
Dolores,Secretary of State - DEM,Amanda Gonzalez,70
Dolores,Secretary of State - DEM,Jessie Danielson,59
Dolores,State Treasurer - DEM,Jeff Bridges,107
Dolores,Attorney General - DEM,Jena Griswold,78
Dolores,Attorney General - DEM,Michael Dougherty,34
Dolores,Attorney General - DEM,Hetal Doshi,16
Dolores,Attorney General - DEM,David Seligman,12
Dolores,State Board of Education Member - Congressional District 3 - DEM,Barb Clementi,100
Dolores,State Representative - District 58 - DEM,Susannah Smith,99
Dolores,Secretary of State - LBR,Sean Vadney,1
Dolores,Secretary of State - LBR,Alex Astley,1
Dolores,United States Senator - REP,Mark Baisley,371
Dolores,Representative to the 120th United States Congress - District 3 - REP,Jeff Hurd,252
Dolores,Representative to the 120th United States Congress - District 3 - REP,Ron Hanks,234
Dolores,Governor - REP (Dolores),Victor Marx,217
Dolores,Governor - REP (Dolores),Scott Bottoms,149
Dolores,Governor - REP (Dolores),Barb Kirkmeyer,110
Dolores,Secretary of State - REP,James Wiley,374
Dolores,State Treasurer - REP,Kevin Grantham,371
Dolores,Attorney General - REP,Michael J. Allen,209
Dolores,Attorney General - REP,David Willson,197
Dolores,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright,360
Dolores,State Representative - District 58 - REP,Larry Don Suckla,463
Dolores,Dolores County Commissioner District 1 - REP,Jerry Baxter,423
Dolores,Dolores County Treasurer - REP,Taylor L. Funk,468
Dolores,Dolores County Sheriff - REP,Krista M Schear,336
Dolores,Dolores County Coroner - REP,Aaron Hankins,446
Dolores,Governor - UNI,Jeff Peckman,0
Dolores,Governor - UNI,Paul Noel Fiorino,0
Douglas,United States Senator - DEM,John Hickenlooper,30636
Douglas,United States Senator - DEM,Julie Gonzales,21253
Douglas,Representative to the 120th United States Congress - District 4 - DEM,Eileen Laubacher,42986
Douglas,Representative to the 120th United States Congress - District 6 - DEM,Jason Crow,1043
Douglas,Governor - DEM (Douglas),Phil Weiser,27538
Douglas,Governor - DEM (Douglas),Michael Bennet,24180
Douglas,Secretary of State - DEM,Amanda Gonzalez,29239
Douglas,Secretary of State - DEM,Jessie Danielson,18428
Douglas,State Treasurer - DEM,Jeff Bridges,42563
Douglas,Attorney General - DEM,Jena Griswold,23418
Douglas,Attorney General - DEM,Michael Dougherty,10684
Douglas,Attorney General - DEM,Hetal Doshi,8927
Douglas,Attorney General - DEM,David Seligman,7627
Douglas,Regent of the University of Colorado - Congressional District 6 - DEM,Ilana Spiegel,910
Douglas,State Senator - District 4 - DEM,Justin Kurth,1977
Douglas,State Senator - District 27 - DEM,Tom Sullivan,859
Douglas,State Senator - District 30 (DEM),Kevin Leung,21989
Douglas,State Representative - District 39 (DEM),Christian Schilder,10758
Douglas,State Representative - District 43 (DEM),"Robert ""Bob"" Marshall",12041
Douglas,State Representative - District 44 (DEM),Richard Bowness,8523
Douglas,State Representative - District 45 (DEM),Michael Clarkson,9682
Douglas,State Representative - District 61 - DEM,Eliza Hamrick,940
Douglas,Douglas County Commissioner - District 1 (DEM),Irene Bonham,41828
Douglas,Douglas County Clerk and Recorder (DEM),Jim Oehler,41565
Douglas,Douglas County Treasurer (DEM),Dan Smith,41629
Douglas,Douglas County Assessor (DEM),Kara Garr,41690
Douglas,Secretary of State - LBR,Alex Astley,168
Douglas,Secretary of State - LBR,Sean Vadney,99
Douglas,United States Senator - REP,Mark Baisley,45616
Douglas,Representative to the 120th United States Congress - District 4 - REP,Lauren Boebert,42055
Douglas,Representative to the 120th United States Congress - District 6 - REP,Mel Tewahade,773
Douglas,Governor - REP,Barb Kirkmeyer,21950
Douglas,Governor - REP,Victor Marx,19315
Douglas,Governor - REP,Scott Bottoms,9999
Douglas,Secretary of State - REP,James Wiley,45027
Douglas,State Treasurer - REP,Kevin Grantham,44955
Douglas,Attorney General - REP,Michael J. Allen,28512
Douglas,Attorney General - REP,David Willson,18850
Douglas,Regent of the University of Colorado - Congressional District 6 - REP,Veanessa Burbage,770
Douglas,State Senator - District 4 - REP,Teddy Collins,4479
Douglas,State Senator - District 27 - REP,Danielle Lammon,422
Douglas,State Senator - District 27 - REP,Darryl Gibbs,321
Douglas,State Senator - District 30 (REP),John Carson,18744
Douglas,State Representative - District 39 (REP),Brandi Bradley,12338
Douglas,State Representative - District 43 (REP),Nate Marsh,9020
Douglas,State Representative - District 44 (REP),Anthony Hartsook,6081
Douglas,State Representative - District 44 (REP),Bob Davis,4541
Douglas,State Representative - District 45 (REP),Max Brooks,12578
Douglas,State Representative - District 61 - REP,Scott Shamblin,800
Douglas,Douglas County Commissioner - District 1 (REP),Jake Bockenfeld,27315
Douglas,Douglas County Commissioner - District 1 (REP),John Diak,21596
Douglas,Douglas County Clerk and Recorder (REP),Sheri Davis,44798
Douglas,Douglas County Treasurer (REP),Tim Dietz,29262
Douglas,Douglas County Treasurer (REP),Meghann Silverthorn,18539
Douglas,Douglas County Assessor (REP),Toby Damisch,44554
Douglas,Douglas County Sheriff (REP),Darren M. Weekly,45987
Douglas,Douglas County Surveyor (REP),Darrell E. Roberts,44699
Douglas,Douglas County Coroner (REP),Raeann Brown,44840
Douglas,Governor - UNI,Jeff Peckman,2
Douglas,Governor - UNI,Paul Noel Fiorino,1
Eagle,United States Senator - DEM,John Hickenlooper,4963
Eagle,United States Senator - DEM,Julie Gonzales,2453
Eagle,Representative to the 120th United States Congress - District 2 - DEM,Joe Neguse,4920
Eagle,Representative to the 120th United States Congress - District 3 - DEM,Dwayne L. Romero,987
Eagle,Representative to the 120th United States Congress - District 3 - DEM,Alex Kelloff,548
Eagle,Governor - DEM,Phil Weiser,3971
Eagle,Governor - DEM,Michael Bennet,3419
Eagle,Secretary of State - DEM,Amanda Gonzalez,3498
Eagle,Secretary of State - DEM,Jessie Danielson,2842
Eagle,State Treasurer - DEM,Jeff Bridges,5684
Eagle,Attorney General - DEM,Jena Griswold,3608
Eagle,Attorney General - DEM,Michael Dougherty,1368
Eagle,Attorney General - DEM,Hetal Doshi,1097
Eagle,Attorney General - DEM,David Seligman,949
Eagle,State Board of Education Member - Congressional District 3 - DEM,Barb Clementi,1219
Eagle,Regent of the University of Colorado - Congressional District 2 - DEM,Edie Hooton,1668
Eagle,Regent of the University of Colorado - Congressional District 2 - DEM,Murray Smith,1433
Eagle,Regent of the University of Colorado - Congressional District 2 - DEM,Kubs Lalchandani,994
Eagle,State Senator - District 8 - DEM,Dylan Roberts,4979
Eagle,State Representative - District 26 - DEM,Meghan Lukens,4946
Eagle,State Representative - District 57 - DEM,Elizabeth Velasco,1245
Eagle,Eagle County Commissioner - District 3 - DEM,Kathleen Brendza,5579
Eagle,Eagle County Treasurer - DEM,Teak Simonton,5715
