CountyName,ContestName,ContestChoices
Crowley,Representative to the 120th United States Congress - District 4 - DEM,"Jenna Preston,Eileen Laubacher,Write-in"
Crowley,Governor - DEM,"Michael Bennet,Phil Weiser"
Crowley,Secretary of State - DEM,"Jessie Danielson,Amanda Gonzalez"
Crowley,State Treasurer - DEM,Jeff Bridges
Crowley,Attorney General - DEM (Crowley),"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Crowley,State Senator - District 35 - DEM,Duane L Gurule
Crowley,State Representative - District 47 - DEM,Vic Meyers
Crowley,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Crowley,United States Senator - REP,Mark Baisley
Crowley,Representative to the 120th United States Congress - District 4 - REP,Lauren Boebert
Crowley,Governor - REP (Crowley),"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Crowley,Secretary of State - REP,James Wiley
Crowley,State Treasurer - REP,Kevin Grantham
Crowley,Attorney General - REP,"David Willson,Michael J. Allen"
Crowley,State Senator - District 35 - REP,Rod Pelton
Crowley,State Representative - District 47 - REP,Ty Winter
Crowley,Crowley County Commissioner - District 1 - REP,Roy Elliott
Crowley,Crowley County Clerk and Recorder - REP,"Melinda ""Mindy"" Carter"
Crowley,Crowley County Treasurer - REP,Holly McCuistion
Crowley,Crowley County Assessor - REP,Doug England
Crowley,Crowley County Sheriff - REP,Jonathan Mazzella
Crowley,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Custer,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Custer,Representative to the 120th United States Congress - District 7 - DEM,Brittany Pettersen
Custer,Governor - DEM,"Michael Bennet,Phil Weiser"
Custer,Secretary of State - DEM,"Jessie Danielson,Amanda Gonzalez"
Custer,State Treasurer - DEM,Jeff Bridges
Custer,Attorney General - DEM (Custer),"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Custer,State Board of Education Member - Congressional District 7 - DEM,Karla Esser
Custer,Regent of the University of Colorado - Congressional District 7 - DEM,Nolbert Chavez
Custer,State Senator - District 4 - DEM,Justin Kurth
Custer,State Representative - District 60 - DEM,Kathryn Kester Green
Custer,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Custer,United States Senator - REP,Mark Baisley
Custer,Representative to the 120th United States Congress - District 7 - REP,Tim Bennett
Custer,Governor - REP,"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Custer,Secretary of State - REP,James Wiley
Custer,State Treasurer - REP,Kevin Grantham
Custer,Attorney General - REP,"David Willson,Michael J. Allen"
Custer,State Board of Education Member - Congressional District 7 - REP,Steve Barton
Custer,Regent of the University of Colorado - Congressional District 7 - REP (Custer),"Paul Mueller,Joan Poston"
Custer,State Senator - District 4 - REP,Teddy Collins
Custer,State Representative - District 60 - REP,"Matt Alexander,Michelle Gray"
Custer,Custer County Board of County Commissioners - District 1 - REP,Taylor LoPresti
Custer,Custer County Clerk and Recorder - REP,Kelley S. Camper
Custer,Custer County Treasurer - REP,Virginia Trujillo
Custer,Custer County Assessor - REP,J.D. Henrich
Custer,Custer County Sheriff - REP,Lloyd Rich Smith
Custer,Custer County Coroner - REP,Brad L. Baltzly
Custer,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Delta,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Delta,Representative to the 120th United States Congress - District 3 - DEM,"Dwayne L. Romero,Alex Kelloff"
Delta,Governor - DEM,"Michael Bennet,Phil Weiser"
Delta,Secretary of State - DEM (Delta),"Jessie Danielson,Amanda Gonzalez"
Delta,State Treasurer - DEM,Jeff Bridges
Delta,Attorney General - DEM,"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Delta,State Board of Education Member - Congressional District 3 - DEM,Barb Clementi
Delta,State Representative - District 58 - DEM,Susannah Smith
Delta,Delta County Commissioner - District 1 - DEM,Nathan Clay
Delta,Delta County Sheriff - DEM,Demitri Stelter
Delta,Delta County Coroner - DEM,Jill Deneau
Delta,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Delta,United States Senator - REP,Mark Baisley
Delta,Representative to the 120th United States Congress - District 3 - REP,"Jeff Hurd,Ron Hanks"
Delta,Governor - REP (Delta),"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Delta,Secretary of State - REP,James Wiley
Delta,State Treasurer - REP,Kevin Grantham
Delta,Attorney General - REP,"David Willson,Michael J. Allen"
Delta,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Delta,State Representative - District 58 - REP,Larry Don Suckla
Delta,Delta County Commissioner - District 1 - REP,Matt Soper
Delta,Delta County Clerk and Recorder - REP,Rene D. Warner
Delta,Delta County Treasurer - REP,Brittany Kuhn
Delta,Delta County Assessor - REP,Jolene George
Delta,Delta County Sheriff - REP,"Darel Reed,Quinn Archibeque"
Delta,Delta County Coroner - REP,Lance B. Boren
Delta,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Delta,State Representative - District 54 - DEM,Mallory Martin
Delta,State Representative - District 54 - REP,"Nina Anderson,Jason Bias"
Delta,State Senator - District 7 - REP,Janice Rich
Denver,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Denver,United States Senator - REP,Mark Baisley
Denver,Representative to the 120th United States Congress - District 1 - DEM,"Wanda James,Diana DeGette,Melat Kiros"
Denver,Representative to the 120th United States Congress - District 1 - REP,Christy Peterson
Denver,Governor - DEM,"Michael Bennet,Phil Weiser"
Denver,Governor - REP (Denver),"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Denver,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Denver,Secretary of State - DEM,"Jessie Danielson,Amanda Gonzalez"
Denver,Secretary of State - REP,James Wiley
Denver,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Denver,State Treasurer - DEM,Jeff Bridges
Denver,State Treasurer - REP,Kevin Grantham
Denver,Attorney General - DEM,"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Denver,Attorney General - REP,"David Willson,Michael J. Allen"
Denver,State Board of Education Member - Congressional District 1 - DEM,Lisa Escarcega
Denver,State Board of Education Member - Congressional District 1 - REP,Frederick Espinoza
Denver,State Senator - District 34 (DEM),"Andres Carrera,Chela Garcia Irlando"
Denver,State Senator - District 34 (REP),Jack Daus
Denver,State Representative - District 1 - DEM,Javier Mabrey
Denver,State Representative - District 1 - REP,Joseph Montoya
Denver,State Senator - District 32 - DEM,Emily Sirota
Denver,State Senator - District 32 - REP,Sydnnia Wulff
Denver,State Senator - District 31 (DEM),Matt Ball
Denver,State Senator - District 31 (REP),Michael F. DiManna
Denver,State Representative - District 2 (DEM),Scott Baldermann
Denver,State Representative - District 2 (REP),Carey Marin
Denver,State Representative - District 3 - DEM,Gena Ozols
Denver,State Representative - District 3 - REP,Rebecca Winegar
Denver,State Representative - District 4 (DEM),Cecelia Espenoza
Denver,State Representative - District 4 (REP),Ellwood Ervin
Denver,State Representative - District 5 (DEM),"Sterling Thomas Simms,Justine Sandoval"
Denver,State Representative - District 5 (REP),Johnnie W. Johnson
Denver,State Representative - District 6 (DEM),"Iris Halpern,Sean Camacho"
Denver,State Representative - District 6 (REP),Kathleen Angel
Denver,State Representative - District 7 (DEM),Jennifer Bacon
Denver,State Representative - District 7 (REP),No Candidate
Denver,State Representative - District 8 (DEM),Lindsay Gilchrist
Denver,State Representative - District 8 (REP),Carolyn Barnes
Denver,State Representative - District 9 - DEM,"Neal Walia,Monica VanBuskirk"
Denver,State Representative - District 9 - REP,Tom Cowhick
Denver,Representative to the 120th United States Congress - District 6 - DEM,Jason Crow
Denver,Representative to the 120th United States Congress - District 6 - REP,Mel Tewahade
Denver,Regent of the University of Colorado - Congressional District 6 - DEM,Ilana Spiegel
Denver,Regent of the University of Colorado - Congressional District 6 - REP,Veanessa Burbage
Dolores,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Dolores,Representative to the 120th United States Congress - District 3 - DEM,"Dwayne L. Romero,Alex Kelloff"
Dolores,Governor - DEM,"Michael Bennet,Phil Weiser"
Dolores,Secretary of State - DEM,"Jessie Danielson,Amanda Gonzalez"
Dolores,State Treasurer - DEM,Jeff Bridges
Dolores,Attorney General - DEM,"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Dolores,State Board of Education Member - Congressional District 3 - DEM,Barb Clementi
Dolores,State Representative - District 58 - DEM,Susannah Smith
Dolores,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Dolores,United States Senator - REP,Mark Baisley
Dolores,Representative to the 120th United States Congress - District 3 - REP,"Jeff Hurd,Ron Hanks"
Dolores,Governor - REP (Dolores),"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Dolores,Secretary of State - REP,James Wiley
Dolores,State Treasurer - REP,Kevin Grantham
Dolores,Attorney General - REP,"David Willson,Michael J. Allen"
Dolores,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Dolores,State Representative - District 58 - REP,Larry Don Suckla
Dolores,Dolores County Commissioner District 1 - REP,Jerry Baxter
Dolores,Dolores County Treasurer - REP,Taylor L. Funk
Dolores,Dolores County Sheriff - REP,Krista M Schear
Dolores,Dolores County Coroner - REP,Aaron Hankins
Dolores,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Douglas,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Douglas,Representative to the 120th United States Congress - District 4 - DEM,"Jenna Preston,Eileen Laubacher,Write-in"
Douglas,Representative to the 120th United States Congress - District 6 - DEM,Jason Crow
Douglas,Governor - DEM (Douglas),"Michael Bennet,Phil Weiser"
Douglas,Secretary of State - DEM,"Jessie Danielson,Amanda Gonzalez"
Douglas,State Treasurer - DEM,Jeff Bridges
Douglas,Attorney General - DEM,"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Douglas,Regent of the University of Colorado - Congressional District 6 - DEM,Ilana Spiegel
Douglas,State Senator - District 4 - DEM,Justin Kurth
Douglas,State Senator - District 27 - DEM,Tom Sullivan
Douglas,State Senator - District 30 (DEM),Kevin Leung
Douglas,State Representative - District 39 (DEM),Christian Schilder
Douglas,State Representative - District 43 (DEM),"Robert ""Bob"" Marshall"
Douglas,State Representative - District 44 (DEM),Richard Bowness
Douglas,State Representative - District 45 (DEM),Michael Clarkson
Douglas,State Representative - District 61 - DEM,Eliza Hamrick
Douglas,Douglas County Commissioner - District 1 (DEM),Irene Bonham
Douglas,Douglas County Clerk and Recorder (DEM),Jim Oehler
Douglas,Douglas County Treasurer (DEM),Dan Smith
Douglas,Douglas County Assessor (DEM),Kara Garr
Douglas,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Douglas,United States Senator - REP,Mark Baisley
Douglas,Representative to the 120th United States Congress - District 4 - REP,Lauren Boebert
Douglas,Representative to the 120th United States Congress - District 6 - REP,Mel Tewahade
Douglas,Governor - REP,"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Douglas,Secretary of State - REP,James Wiley
Douglas,State Treasurer - REP,Kevin Grantham
Douglas,Attorney General - REP,"David Willson,Michael J. Allen"
Douglas,Regent of the University of Colorado - Congressional District 6 - REP,Veanessa Burbage
Douglas,State Senator - District 4 - REP,Teddy Collins
Douglas,State Senator - District 27 - REP,"Darryl Gibbs,Danielle Lammon"
Douglas,State Senator - District 30 (REP),John Carson
Douglas,State Representative - District 39 (REP),Brandi Bradley
Douglas,State Representative - District 43 (REP),Nate Marsh
Douglas,State Representative - District 44 (REP),"Bob Davis,Anthony Hartsook"
Douglas,State Representative - District 45 (REP),Max Brooks
Douglas,State Representative - District 61 - REP,Scott Shamblin
Douglas,Douglas County Commissioner - District 1 (REP),"John Diak,Jake Bockenfeld"
Douglas,Douglas County Clerk and Recorder (REP),Sheri Davis
Douglas,Douglas County Treasurer (REP),"Tim Dietz,Meghann Silverthorn"
Douglas,Douglas County Assessor (REP),Toby Damisch
Douglas,Douglas County Sheriff (REP),Darren M. Weekly
Douglas,Douglas County Surveyor (REP),Darrell E. Roberts
Douglas,Douglas County Coroner (REP),Raeann Brown
Douglas,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Eagle,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Eagle,Representative to the 120th United States Congress - District 2 - DEM,Joe Neguse
Eagle,Governor - DEM,"Michael Bennet,Phil Weiser"
Eagle,Secretary of State - DEM,"Jessie Danielson,Amanda Gonzalez"
Eagle,State Treasurer - DEM,Jeff Bridges
Eagle,Attorney General - DEM,"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Eagle,Regent of the University of Colorado - Congressional District 2 - DEM,"Murray Smith,Edie Hooton,Kubs Lalchandani"
Eagle,State Senator - District 8 - DEM,Dylan Roberts
Eagle,State Representative - District 57 - DEM,Elizabeth Velasco
Eagle,Eagle County Commissioner - District 3 - DEM,Kathleen Brendza
Eagle,Eagle County Treasurer - DEM,Teak Simonton
Eagle,Eagle County Assessor - DEM,Andie Noakes
Eagle,Eagle County Sheriff - DEM,"Rebecca Anderson,Jason Boston"
Eagle,Eagle County Coroner - DEM,Claire Noble
Eagle,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Eagle,United States Senator - REP,Mark Baisley
Eagle,Representative to the 120th United States Congress - District 2 - REP,"Christina Blunt (Ducommun),Kelley Anne Dennison"
Eagle,Governor - REP,"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Eagle,Secretary of State - REP,James Wiley
Eagle,State Treasurer - REP,Kevin Grantham
Eagle,Attorney General - REP (Eagle),"David Willson,Michael J. Allen"
Eagle,Regent of the University of Colorado - Congressional District 2 - REP,Marty Neilson
Eagle,State Senator - District 8 - REP,Corey Marshall
Eagle,State Representative - District 57 - REP,Russ Andrews
Eagle,Eagle County Commissioner - District 3 - REP,Wendy Sacks
Eagle,Eagle County Assessor - REP,Christopher Buono
Eagle,Eagle County Sheriff - REP,James Van Beek
Eagle,Eagle County Coroner - REP,"Christian ""Chris"" Ryan"
Eagle,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Eagle,State Representative - District 26 - DEM,Meghan Lukens
Eagle,State Representative - District 26 - REP,James Kellogg
Eagle,Representative to the 120th United States Congress - District 3 - DEM,"Dwayne L. Romero,Alex Kelloff"
Eagle,State Board of Education Member - Congressional District 3 - DEM,Barb Clementi
Eagle,Representative to the 120th United States Congress - District 3 - REP,"Jeff Hurd,Ron Hanks"
Eagle,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
El Paso,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
El Paso,Representative to the 120th United States Congress - District 4 - DEM,"Jenna Preston,Eileen Laubacher,Write-in"
El Paso,Governor - DEM,"Michael Bennet,Phil Weiser"
El Paso,Secretary of State - DEM,"Jessie Danielson,Amanda Gonzalez"
El Paso,State Treasurer - DEM,Jeff Bridges
El Paso,Attorney General - DEM,"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
El Paso,State Senator - District 35 - DEM,Duane L Gurule
El Paso,El Paso County Clerk and Recorder - DEM,Tracie Woods
El Paso,El Paso County Assessor - DEM,David 'Muka' Traenkle
El Paso,El Paso County Sheriff - DEM,Mateo Montoya-Collis
El Paso,Secretary of State - LBR,"Alex Astley,Sean Vadney"
El Paso,United States Senator - REP,Mark Baisley
El Paso,Representative to the 120th United States Congress - District 4 - REP,Lauren Boebert
El Paso,Governor - REP,"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
El Paso,Secretary of State - REP,James Wiley
El Paso,State Treasurer - REP,Kevin Grantham
El Paso,Attorney General - REP,"David Willson,Michael J. Allen"
El Paso,State Senator - District 35 - REP,Rod Pelton
El Paso,State Representative - District 56 - REP,Chris Richardson
El Paso,El Paso County Clerk and Recorder - REP,Steve Schleiker
El Paso,El Paso County Treasurer - REP,Chuck Broerman
El Paso,El Paso County Assessor - REP,"Raymond Garcia,Becky Fuller"
El Paso,El Paso County Sheriff - REP,Joe Roybal
El Paso,El Paso County Coroner - REP,Emily Russell-Kinsley
El Paso,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
El Paso,Representative to the 120th United States Congress - District 5 - DEM,"Joe Reagan,Jessica Killin"
El Paso,State Senator - District 9 - DEM,William Delano Moses III
El Paso,State Representative - District 14 - DEM,Sarah Emery
El Paso,Representative to the 120th United States Congress - District 5 - REP,Jeff Crank
El Paso,State Senator - District 9 - REP,"Terri Carver,Lynda Zamora Wilson"
El Paso,State Representative - District 14 - REP,"Troy Vanderhule,Ava Flanell"
El Paso,El Paso County Commissioner - District 1 - DEM,Gavin Rainey
El Paso,El Paso County Commissioner - District 1 - REP,"Ryan Graham,Lindsay Moore"
El Paso,State Representative - District 15 - DEM,Jeff K. Livingston
El Paso,State Representative - District 15 - REP,Pricella Tiegen
El Paso,State Representative - District 18 - DEM,Amy T Paschal
El Paso,State Representative - District 18 - REP,Adriana Cuva
El Paso,State Representative - District 20 - REP,Jarvis Caldwell
El Paso,State Representative - District 22 - DEM,Michael Pierson
El Paso,State Representative - District 22 - REP,Ken deGraaf
El Paso,State Representative - District 16 - DEM,Steph Vigil
El Paso,El Paso County Commissioner - District 5 - DEM,"Christian Seale,Yolanda L. Avila"
El Paso,State Representative - District 16 - REP,"Jamie Koch,Jill Haffley"
El Paso,El Paso County Commissioner - District 5 - REP,"Lauren Nelson,Vickie Tonkins"
El Paso,State Senator - District 11 - DEM,Tony Exum Sr
El Paso,State Senator - District 11 - REP,Levon Stilson
El Paso,State Representative - District 17 - DEM,"Regina English,Chauncy Johnson"
El Paso,State Representative - District 17 - REP,Laura Martin
El Paso,State Representative - District 21 - DEM,Michelle Tweed
El Paso,State Representative - District 21 - REP,"Alexander M. Africa,Brenda Miller"
El Paso,Representative to the 120th United States Congress - District 7 - DEM,Brittany Pettersen
El Paso,State Board of Education Member - Congressional District 7 - DEM,Karla Esser
El Paso,Regent of the University of Colorado - Congressional District 7 - DEM,Nolbert Chavez
El Paso,Representative to the 120th United States Congress - District 7 - REP,Tim Bennett
El Paso,State Board of Education Member - Congressional District 7 - REP,Steve Barton
El Paso,Regent of the University of Colorado - Congressional District 7 - REP,"Paul Mueller,Joan Poston"
Elbert,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Elbert,United States Senator - REP,Mark Baisley
Elbert,Representative to the 120th United States Congress - District 4 - DEM,"Jenna Preston,Eileen Laubacher,Write-in"
Elbert,Representative to the 120th United States Congress - District 4 - REP,Lauren Boebert
Elbert,Governor - DEM,"Michael Bennet,Phil Weiser"
Elbert,Governor - REP,"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Elbert,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Elbert,Secretary of State - DEM,"Jessie Danielson,Amanda Gonzalez"
Elbert,Secretary of State - REP,James Wiley
Elbert,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Elbert,State Treasurer - DEM,Jeff Bridges
Elbert,State Treasurer - REP,Kevin Grantham
Elbert,Attorney General - DEM (Elbert),"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Elbert,Attorney General - REP (Elbert),"David Willson,Michael J. Allen"
Elbert,State Senator - District 35 - DEM,Duane L Gurule
Elbert,State Senator - District 35 - REP,Rod Pelton
Elbert,State Representative - District 56 - REP,Chris Richardson
Elbert,Elbert County Commissioner - District 2 (REP),"Ken Madsen,Dallas Schroeder"
Elbert,Elbert County Clerk and Recorder (REP),Rhonda Braun
Elbert,Elbert County Treasurer (REP),Sheryl (Sherry) Hewlett
Elbert,Elbert County Assessor (REP),Susan Murphy
Elbert,Elbert County Sheriff (REP),Timothy D. Norton
Elbert,Elbert County Surveyor (REP),Karl Szyszkoski
Elbert,Elbert County Coroner (DEM),Edmond Charles Hauser
Elbert,Elbert County Coroner (REP),Todd Pederson
Fremont,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Fremont,Representative to the 120th United States Congress - District 7 - DEM,Brittany Pettersen
Fremont,Governor - DEM,"Michael Bennet,Phil Weiser"
Fremont,Secretary of State - DEM (Fremont),"Jessie Danielson,Amanda Gonzalez"
Fremont,State Treasurer - DEM,Jeff Bridges
Fremont,Attorney General - DEM,"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Fremont,State Board of Education Member - Congressional District 7 - DEM,Karla Esser
Fremont,Regent of the University of Colorado - Congressional District 7 - DEM,Nolbert Chavez
Fremont,State Senator - District 4 - DEM,Justin Kurth
Fremont,State Representative - District 60 - DEM,Kathryn Kester Green
Fremont,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Fremont,United States Senator - REP,Mark Baisley
Fremont,Representative to the 120th United States Congress - District 7 - REP,Tim Bennett
Fremont,Governor - REP,"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Fremont,Secretary of State - REP,James Wiley
Fremont,State Treasurer - REP,Kevin Grantham
Fremont,Attorney General - REP (Fremont),"David Willson,Michael J. Allen"
Fremont,State Board of Education Member - Congressional District 7 - REP,Steve Barton
Fremont,Regent of the University of Colorado - Congressional District 7 - REP,"Paul Mueller,Joan Poston"
Fremont,State Senator - District 4 - REP,Teddy Collins
Fremont,State Representative - District 60 - REP,"Matt Alexander,Michelle Gray"
Fremont,Fremont County Board of County Commissioners - District 2 - REP,Gregory Carlson
Fremont,Fremont County Clerk and Recorder - REP,Justin D Grantham
Fremont,Fremont County Treasurer - REP,Kathy Elliot
Fremont,Fremont County Assessor - REP,Stacey Seifert
Fremont,Fremont County Sheriff - REP,"Greg Owen,Derek Irvine"
Fremont,Fremont County Coroner - REP,Randy V. Keller
Fremont,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Garfield,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Garfield,United States Senator - REP,Mark Baisley
Garfield,Representative to the 120th United States Congress - District 3 - DEM,"Dwayne L. Romero,Alex Kelloff"
Garfield,Representative to the 120th United States Congress - District 3 - REP,"Jeff Hurd,Ron Hanks"
Garfield,Governor - DEM,"Michael Bennet,Phil Weiser"
Garfield,Governor - REP,"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Garfield,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Garfield,Secretary of State - DEM (Garfield),"Jessie Danielson,Amanda Gonzalez"
Garfield,Secretary of State - REP,James Wiley
Garfield,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Garfield,State Treasurer - DEM,Jeff Bridges
Garfield,State Treasurer - REP,Kevin Grantham
Garfield,Attorney General - DEM,"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Garfield,Attorney General - REP (Garfield),"David Willson,Michael J. Allen"
Garfield,State Board of Education Member - Congressional District 3 - DEM,Barb Clementi
Garfield,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Garfield,State Senator - District 8 - DEM,Dylan Roberts
Garfield,State Senator - District 8 - REP,Corey Marshall
Garfield,State Representative - District 57 - DEM,Elizabeth Velasco
Garfield,State Representative - District 57 - REP,Russ Andrews
Garfield,County Commissioner - District 1 (DEM),Jonathan Godes
Garfield,County Commissioner - District 1 (REP),Eric Rudd
Garfield,County Clerk & Recorder (REP),Jacklyn K. Harmon
Garfield,Garfield County Treasurer (REP),Carrie Couey
Garfield,Garfield County Assessor (REP),Jim Yellico
Garfield,Garfield County Sheriff (REP),"Dan Loya,Brent Baker"
Garfield,County Coroner (REP),Robert Glassmire
Gilpin,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Gilpin,Representative to the 120th United States Congress - District 2 - DEM,Joe Neguse
Gilpin,Governor - DEM,"Michael Bennet,Phil Weiser"
Gilpin,Secretary of State - DEM,"Jessie Danielson,Amanda Gonzalez"
Gilpin,State Treasurer - DEM,Jeff Bridges
Gilpin,Attorney General - DEM (Gilpin),"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Gilpin,Regent of the University of Colorado - Congressional District 2 - DEM,"Murray Smith,Edie Hooton,Kubs Lalchandani"
Gilpin,State Senator - District 8 - DEM,Dylan Roberts
Gilpin,State Representative - District 49 - DEM,Lesley Smith
Gilpin,County Commissioner - District 2 (DEM),Susan Berumen
Gilpin,County Clerk and Recorder (DEM),Joe Self
Gilpin,County Assessor (DEM),April Nielsen
Gilpin,County Sheriff (DEM),Greg Demo
Gilpin,County Surveyor (DEM),Corey Diekman
Gilpin,County Coroner (DEM),Zane Laubhan
Gilpin,United States Senator - REP,Mark Baisley
Gilpin,Representative to the 120th United States Congress - District 2 - REP,"Christina Blunt (Ducommun),Kelley Anne Dennison"
Gilpin,Governor - REP,"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Gilpin,Secretary of State - REP,James Wiley
Gilpin,State Treasurer - REP,Kevin Grantham
Gilpin,Attorney General - REP (Gilpin),"David Willson,Michael J. Allen"
Gilpin,Regent of the University of Colorado - Congressional District 2 - REP,Marty Neilson
Gilpin,State Senator - District 8 - REP,Corey Marshall
Gilpin,State Representative - District 49 - REP,Michael Sheperek
Gilpin,County Commissioner - District 2 (REP),Brady S. Fowler
Gilpin,County Clerk and Recorder (REP),Tara Gillivan
Gilpin,Gilpin County Treasurer (REP),Brenda Diehl
Gilpin,Gilpin County Assessor (REP),Kathleen Balfour
Gilpin,Gilpin County Sheriff (REP),Zach Meyer
Gilpin,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Gilpin,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Grand,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Grand,Representative to the 120th United States Congress - District 2 - DEM,Joe Neguse
Grand,Governor - DEM,"Michael Bennet,Phil Weiser"
Grand,Secretary of State - DEM (Grand),"Jessie Danielson,Amanda Gonzalez"
Grand,State Treasurer - DEM,Jeff Bridges
Grand,Attorney General - DEM,"Hetal Doshi,Michael Dougherty,David Seligman,Jena Griswold"
Grand,Regent of the University of Colorado - Congressional District 2 - DEM,"Murray Smith,Edie Hooton,Kubs Lalchandani"
Grand,State Senator - District 8 - DEM,Dylan Roberts
Grand,State Representative - District 13 - DEM,"Consuelo Redhorse,Chris Floyd"
Grand,Clerk and Recorder (DEM),Liz Newsom
Grand,United States Senator - REP,Mark Baisley
Grand,Representative to the 120th United States Congress - District 2 - REP,"Christina Blunt (Ducommun),Kelley Anne Dennison"
Grand,Governor - REP,"Kelvin ""K-Man"" Wimberly,Barb Kirkmeyer,Victor Marx,Scott Bottoms"
Grand,Secretary of State - REP,James Wiley
Grand,State Treasurer - REP,Kevin Grantham
Grand,Attorney General - REP (Grand),"David Willson,Michael J. Allen"
Grand,Regent of the University of Colorado - Congressional District 2 - REP,Marty Neilson
Grand,State Senator - District 8 - REP,Corey Marshall
Grand,State Representative - District 13 - REP,Miguel Martinez
Grand,Commissioner - District 3 (REP),Randy George
Grand,Clerk and Recorder (REP),Jolene Stetson Linke
Grand,Grand County Treasurer (REP),Marcy Wheatley
Grand,Grand County Assessor (REP),Christine Murphy
Grand,Grand County Sheriff (REP),Brett D. Schroetlin
Grand,Surveyor (REP),Warren Ward
Grand,Grand County Coroner (REP),Tawnya Bailey
Grand,Governor - UNI,"Jeff Peckman,Paul Noel Fiorino"
Grand,Secretary of State - LBR,"Alex Astley,Sean Vadney"
Gunnison,United States Senator - DEM,"John Hickenlooper,Julie Gonzales"
Gunnison,Representative to the 120th United States Congress - District 3 - DEM,"Dwayne L. Romero,Alex Kelloff"
Gunnison,Governor - DEM,"Michael Bennet,Phil Weiser"
