2026 Weld County Primary Election,5.17.17.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,United States Senator - DEM (Vote For=1),United States Senator - DEM (Vote For=1),Representative to the 120th United States Congress - District 2 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 4 - DEM (Vote For=1),Representative to the 120th United States Congress - District 7 - DEM (Vote For=1),Representative to the 120th United States Congress - District 8 - DEM (Vote For=1),Representative to the 120th United States Congress - District 8 - DEM (Vote For=1),Representative to the 120th United States Congress - District 8 - DEM (Vote For=1),Governor - DEM (Vote For=1),Governor - DEM (Vote For=1),Secretary of State - DEM (Vote For=1),Secretary of State - DEM (Vote For=1),State Treasurer - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),Attorney General - DEM (Vote For=1),State Board of Education Member - Congressional District 7 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 2 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 2 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 2 - DEM (Vote For=1),Regent of the University of Colorado - Congressional District 7 - DEM (Vote For=1),State Senator - District 1 - DEM (Vote For=1),State Senator - District 17 - DEM (Vote For=1),State Senator - District 25 - DEM (Vote For=1),State Representative - District 19 - DEM (Vote For=1),State Representative - District 19 - DEM (Vote For=1),State Representative - District 19 - DEM (Vote For=1),State Representative - District 33 - DEM (Vote For=1),State Representative - District 33 - DEM (Vote For=1),State Representative - District 48 - DEM (Vote For=1),State Representative - District 50 - DEM (Vote For=1),State Representative - District 64 - DEM (Vote For=1),Secretary of State - LBR (Vote For=1),Secretary of State - LBR (Vote For=1),United States Senator - REP (Vote For=1),Representative to the 120th United States Congress - District 2 - REP (Vote For=1),Representative to the 120th United States Congress - District 2 - REP (Vote For=1),Representative to the 120th United States Congress - District 4 - REP (Vote For=1),Representative to the 120th United States Congress - District 7 - REP (Vote For=1),Representative to the 120th United States Congress - District 8 - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Governor - REP (Vote For=1),Secretary of State - REP (Vote For=1),State Treasurer - REP (Vote For=1),Attorney General - REP (Vote For=1),Attorney General - REP (Vote For=1),State Board of Education Member - Congressional District 7 - REP (Vote For=1),Regent of the University of Colorado - Congressional District 2 - REP (Vote For=1),Regent of the University of Colorado - Congressional District 7 - REP (Vote For=1),Regent of the University of Colorado - Congressional District 7 - REP (Vote For=1),State Senator - District 1 - REP (Vote For=1),State Senator - District 17 - REP (Vote For=1),State Senator - District 25 - REP (Vote For=1),State Representative - District 19 - REP (Vote For=1),State Representative - District 33 - REP (Vote For=1),State Representative - District 48 - REP (Vote For=1),State Representative - District 50 - REP (Vote For=1),State Representative - District 63 - REP (Vote For=1),State Representative - District 64 - REP (Vote For=1),State Representative - District 65 - REP (Vote For=1),Weld County Commissioner - At-Large - REP (Vote For=1),Weld County Commissioner - District 2 - REP (Vote For=1),Weld County Clerk and Recorder - REP (Vote For=1),Weld County Assessor - REP (Vote For=1),Weld County Sheriff - REP (Vote For=1),Governor - UNI (Vote For=1),Governor - UNI (Vote For=1)
"=""44797""","=""101""","=""106""","=""78""","=""101-106-78""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,1,,1,1,1,1,1,,
"=""44798""","=""101""","=""106""","=""77""","=""101-106-77""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,1,,1,1,1,1,1,,
"=""44799""","=""101""","=""106""","=""50""","=""101-106-50""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,0,0,0,0,0,,
"=""44800""","=""101""","=""106""","=""28""","=""101-106-28""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44801""","=""101""","=""106""","=""13""","=""101-106-13""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44802""","=""101""","=""106""","=""74""","=""101-106-74""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44803""","=""101""","=""106""","=""73""","=""101-106-73""",Mail - Major Party,129 (129),47-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,1,0,0,0,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44804""","=""101""","=""106""","=""51""","=""101-106-51""",Mail - Major Party,111 (111),23-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,0,0,1,0,0,1,1,1,0,,1,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44805""","=""101""","=""106""","=""29""","=""101-106-29""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44806""","=""101""","=""106""","=""6""","=""101-106-6""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,1,,1,1,1,1,1,,
"=""44807""","=""101""","=""106""","=""99""","=""101-106-99""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,1,,1,1,1,1,1,,
"=""44808""","=""101""","=""106""","=""72""","=""101-106-72""",Mail - Major Party,112 (112),20-DEM,1,0,1,,,,,,,,1,0,1,0,1,0,1,0,0,,0,0,1,,,1,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44809""","=""101""","=""106""","=""71""","=""101-106-71""",Mail - Major Party,129 (129),47-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,1,0,0,0,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44810""","=""101""","=""106""","=""52""","=""101-106-52""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,1,0,0,0,0,0,1,0,,,,,,,,0,,,,,,,0,0,0,0,0,,
"=""44811""","=""101""","=""106""","=""30""","=""101-106-30""",Mail - Major Party,129 (129),47-DEM,0,1,,,,,,1,0,0,1,0,0,1,1,0,0,1,0,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44812""","=""101""","=""106""","=""9""","=""101-106-9""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,1,0,0,1,0,0,1,1,0,1,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44813""","=""101""","=""106""","=""82""","=""101-106-82""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44814""","=""101""","=""106""","=""81""","=""101-106-81""",Mail - Major Party,129 (129),47-DEM,0,1,,,,,,1,0,0,0,1,1,0,1,0,0,0,1,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44815""","=""101""","=""106""","=""54""","=""101-106-54""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44816""","=""101""","=""106""","=""31""","=""101-106-31""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44817""","=""101""","=""106""","=""16""","=""101-106-16""",Mail - Major Party,124 (124),42-DEM,0,1,,,,,,1,0,0,1,0,1,0,1,1,0,0,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44818""","=""101""","=""106""","=""76""","=""101-106-76""",Mail - Major Party,124 (124),42-DEM,1,0,,,,,,1,0,0,1,0,0,1,1,1,0,0,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44819""","=""101""","=""106""","=""75""","=""101-106-75""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,1,0,0,0,0,0,0,0,,,,,,,,0,,,,,,,0,0,0,0,0,,
"=""44820""","=""101""","=""106""","=""53""","=""101-106-53""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44821""","=""101""","=""106""","=""32""","=""101-106-32""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44822""","=""101""","=""106""","=""17""","=""101-106-17""",Mail - Major Party,112 (112),20-DEM,1,0,1,,,,,,,,1,0,1,0,1,0,0,0,1,,0,1,0,,,1,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44823""","=""101""","=""106""","=""86""","=""101-106-86""",Mail - Major Party,126 (126),55-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,0,1,,,,,,,,,,1,,,,,1,,1,1,1,,
"=""44824""","=""101""","=""106""","=""85""","=""101-106-85""",Mail - Major Party,126 (126),55-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,0,1,,,,,,,,,,1,,,,,1,,1,1,1,,
"=""44825""","=""101""","=""106""","=""55""","=""101-106-55""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44826""","=""101""","=""106""","=""35""","=""101-106-35""",Mail - Major Party,129 (129),47-DEM,1,0,,,,,,1,0,0,1,0,1,0,1,0,0,0,1,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44827""","=""101""","=""106""","=""5""","=""101-106-5""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,0,0,1,0,0,0,0,0,0,1,,,,,,,,,,,,,0,,0,1,0,0,0,,
"=""44828""","=""101""","=""106""","=""92""","=""101-106-92""",Mail - Major Party,126 (126),55-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,1,0,,,,,,,,,,1,,,,,1,,1,1,1,,
"=""44829""","=""101""","=""106""","=""91""","=""101-106-91""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44830""","=""101""","=""106""","=""57""","=""101-106-57""",Mail - Major Party,129 (129),47-DEM,0,1,,,,,,0,0,1,0,1,1,0,1,1,0,0,0,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44831""","=""101""","=""106""","=""36""","=""101-106-36""",Mail - Major Party,111 (111),23-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,0,0,1,0,0,1,1,1,0,,1,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44832""","=""101""","=""106""","=""8""","=""101-106-8""",Mail - Major Party,124 (124),42-DEM,0,1,,,,,,0,0,1,0,1,1,0,1,0,0,1,0,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44833""","=""101""","=""106""","=""90""","=""101-106-90""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44834""","=""101""","=""106""","=""89""","=""101-106-89""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44835""","=""101""","=""106""","=""56""","=""101-106-56""",Mail - Major Party,129 (129),47-DEM,0,1,,,,,,0,0,1,0,1,1,0,1,1,0,0,0,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44836""","=""101""","=""106""","=""37""","=""101-106-37""",Mail - Major Party,112 (112),24-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,,,,0,1,0,0,0,1,1,0,1,,1,,,,1,,1,,,,,,,1,1,1,1,1,,
"=""44837""","=""101""","=""106""","=""10""","=""101-106-10""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44838""","=""101""","=""106""","=""94""","=""101-106-94""",Mail - Major Party,126 (126),44-DEM,1,0,,,,,,0,1,0,0,1,0,1,1,1,0,0,0,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44839""","=""101""","=""106""","=""93""","=""101-106-93""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,1,0,0,0,0,0,1,1,0,,,,,,,,,,,,,1,,1,1,1,1,1,,
"=""44840""","=""101""","=""106""","=""60""","=""101-106-60""",Mail - Major Party,129 (129),47-DEM,1,0,,,,,,1,0,0,1,0,1,0,1,1,0,0,0,,,,,,,,,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44841""","=""101""","=""106""","=""38""","=""101-106-38""",Mail - Major Party,112 (112),20-DEM,1,0,1,,,,,,,,1,0,0,1,1,0,1,0,0,,0,0,1,,,1,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44842""","=""101""","=""106""","=""18""","=""101-106-18""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44843""","=""101""","=""106""","=""62""","=""101-106-62""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44844""","=""120""","=""6""","=""4""","=""120-6-4""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44845""","=""120""","=""6""","=""2""","=""120-6-2""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44846""","=""120""","=""6""","=""1""","=""120-6-1""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44847""","=""120""","=""6""","=""9""","=""120-6-9""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44848""","=""120""","=""6""","=""6""","=""120-6-6""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44849""","=""120""","=""6""","=""7""","=""120-6-7""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44850""","=""120""","=""6""","=""5""","=""120-6-5""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44851""","=""120""","=""6""","=""10""","=""120-6-10""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44852""","=""120""","=""6""","=""8""","=""120-6-8""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44853""","=""120""","=""6""","=""11""","=""120-6-11""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44854""","=""120""","=""6""","=""12""","=""120-6-12""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44855""","=""120""","=""6""","=""3""","=""120-6-3""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44856""","=""121""","=""1""","=""1""","=""121-1-1""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44857""","=""121""","=""1""","=""2""","=""121-1-2""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44858""","=""121""","=""1""","=""7""","=""121-1-7""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44859""","=""121""","=""1""","=""4""","=""121-1-4""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44860""","=""121""","=""1""","=""6""","=""121-1-6""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44861""","=""121""","=""1""","=""5""","=""121-1-5""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44862""","=""121""","=""1""","=""3""","=""121-1-3""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44863""","=""121""","=""2""","=""1""","=""121-2-1""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44864""","=""121""","=""2""","=""3""","=""121-2-3""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44865""","=""121""","=""2""","=""6""","=""121-2-6""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44866""","=""121""","=""2""","=""2""","=""121-2-2""",Mail - Minor Party,104 (104),60-UNI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
"=""44867""","=""121""","=""2""","=""4""","=""121-2-4""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44868""","=""121""","=""2""","=""10""","=""121-2-10""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44869""","=""121""","=""2""","=""5""","=""121-2-5""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44870""","=""121""","=""2""","=""8""","=""121-2-8""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44871""","=""121""","=""2""","=""7""","=""121-2-7""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44872""","=""121""","=""2""","=""9""","=""121-2-9""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44873""","=""121""","=""2""","=""11""","=""121-2-11""",Mail - Minor Party,104 (104),59-LBR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44874""","=""101""","=""107""","=""96""","=""101-107-96""",Mail - Major Party,129 (129),47-DEM,0,1,,,,,,1,0,0,1,0,1,0,1,0,0,0,1,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44875""","=""101""","=""107""","=""95""","=""101-107-95""",Mail - Major Party,129 (129),47-DEM,0,1,,,,,,1,0,0,0,1,0,0,1,1,0,0,0,,,,,,,,,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44876""","=""101""","=""107""","=""55""","=""101-107-55""",Mail - Major Party,112 (112),24-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,,,,1,0,0,0,0,1,1,1,0,,1,,,,1,,1,,,,,,,1,1,1,1,1,,
"=""44877""","=""101""","=""107""","=""54""","=""101-107-54""",Mail - Major Party,129 (129),47-DEM,1,0,,,,,,0,1,0,0,1,0,1,0,0,0,1,0,,,,,,,,,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44878""","=""101""","=""107""","=""28""","=""101-107-28""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44879""","=""101""","=""107""","=""27""","=""101-107-27""",Mail - Major Party,129 (129),47-DEM,0,1,,,,,,1,0,0,0,1,0,1,1,0,0,1,0,,,,,,,,,0,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"=""44880""","=""101""","=""107""","=""20""","=""101-107-20""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,1,,1,1,1,1,1,,
"=""44881""","=""101""","=""107""","=""19""","=""101-107-19""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,,,,,,1,,1,1,1,1,1,,
"=""44882""","=""101""","=""107""","=""1""","=""101-107-1""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44883""","=""101""","=""107""","=""98""","=""101-107-98""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,0,1,,,,,,,,,,,,,1,,1,1,1,1,1,,
"=""44884""","=""101""","=""107""","=""97""","=""101-107-97""",Mail - Major Party,129 (129),58-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,0,1,0,0,1,1,1,0,,,,,,,,1,,,,,,,1,1,1,1,1,,
"=""44885""","=""101""","=""107""","=""66""","=""101-107-66""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,0,1,,,,,,,,,,,,,1,,1,1,1,1,1,,
"=""44886""","=""101""","=""107""","=""65""","=""101-107-65""",Mail - Major Party,124 (124),53-REP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,1,0,1,0,0,0,1,1,1,0,,,,,,,,,,,,,1,,1,1,1,1,1,,
