county_name,contest_name,imprinted_id,ballot_type,choice_per_voting_computer,audit_board_selection,consensus,record_type,audit_board_comment,timestamp,cvr_id
Douglas,"Douglas County School Board Director, District E",1-COORD-0227-86,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:57:11.427965,1505681
Douglas,"Douglas County School Board Director, District E",1-COORD-1088-83,04,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 11:31:04.66061,1589435
Douglas,"Douglas County School Board Director, District E",1-COORD-0372-62,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:05:24.048645,1519532
Douglas,"Douglas County School Board Director, District E",1-COORD-0896-32,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:36:32.587409,1570693
Douglas,"Douglas County School Board Director, District E",1-COORD-0187-27,02,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:45:10.056591,1501737
Douglas,"Douglas County School Board Director, District E",1-COORD-0412-87,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 11:30:57.330619,1523726
Douglas,"Douglas County School Board Director, District E",1-COORD-1040-41,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:27:23.649418,1584770
Douglas,"Douglas County School Board Director, District E",1-COORD-1295-42,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:36:38.584552,1609509
Douglas,"Douglas County School Board Director, District E",1-COORD-0215-42,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:05:23.294885,1504438
Douglas,"Douglas County School Board Director, District E",1-COORD-0715-8,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:30:55.617663,1553162
Douglas,"Douglas County School Board Director, District E",1-COORD-0932-55,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:30:43.202851,1574240
Douglas,"Douglas County School Board Director, District E",1-COORD-0713-25,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:30:21.899093,1552978
Douglas,"Douglas County School Board Director, District E",1-COORD-0730-1,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:36:58.940424,1554595
Douglas,"Douglas County School Board Director, District E",1-COORD-0412-65,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:30:12.578746,1523704
Douglas,"Douglas County School Board Director, District E",1-COORD-0896-43,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:37:01.552527,1570704
Douglas,"Douglas County School Board Director, District E",1-COORD-1180-77,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:29:46.883779,1598269
Douglas,"Douglas County School Board Director, District E",1-COORD-0710-17,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 11:29:44.640649,1552670
Douglas,"Douglas County School Board Director, District E",1-COORD-0557-6,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:37:09.52049,1537805
Douglas,"Douglas County School Board Director, District E",1-COORD-0816-6,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 11:29:35.309549,1562992
Douglas,"Douglas County School Board Director, District E",1-COORD-0207-83,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:04:56.782527,1503679
Douglas,"Douglas County School Board Director, District E",1-COORD-1277-95,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:04:52.670718,1607756
Douglas,"Douglas County School Board Director, District E",1-COORD-0412-63,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 11:29:32.252229,1523702
Douglas,"Douglas County School Board Director, District E",1-COORD-1296-79,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:37:11.875165,1609646
Douglas,"Douglas County School Board Director, District E",1-COORD-1269-51,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:57:57.879807,1606911
Douglas,"Douglas County School Board Director, District E",1-COORD-0218-84,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:56:13.507501,1504780
Douglas,"Douglas County School Board Director, District E",1-COORD-0372-7,06,"","",YES,uploaded,"",2021-11-16 14:04:34.683195,1519477
Douglas,"Douglas County School Board Director, District E",1-COORD-0082-28,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:29:21.974239,1491495
Douglas,"Douglas County School Board Director, District E",1-COORD-0732-46,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:37:30.024765,1554840
Douglas,"Douglas County School Board Director, District E",1-COORD-0702-60,05,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:29:11.872915,1551967
Douglas,"Douglas County School Board Director, District E",1-COORD-0816-3,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 11:29:02.090793,1562989
Douglas,"Douglas County School Board Director, District E",1-COORD-0557-9,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:37:43.606125,1537808
Douglas,"Douglas County School Board Director, District E",1-COORD-0228-29,01,"","",YES,uploaded,"",2021-11-16 13:57:40.323091,1505724
Douglas,"Douglas County School Board Director, District E",1-COORD-1179-84,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:28:45.503033,1598176
Douglas,"Douglas County School Board Director, District E",1-COORD-0382-74,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:37:46.853427,1520714
Douglas,"Douglas County School Board Director, District E",1-COORD-0900-55,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:37:52.060629,1571116
Douglas,"Douglas County School Board Director, District E",1-COORD-0412-60,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:28:44.11306,1523699
Douglas,"Douglas County School Board Director, District E",1-COORD-0207-26,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:04:33.554118,1503622
Douglas,"Douglas County School Board Director, District E",1-COORD-0669-65,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:28:29.988494,1548783
Douglas,"Douglas County School Board Director, District E",1-COORD-0523-43,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:04:33.432391,1534553
Douglas,"Douglas County School Board Director, District E",1-COORD-1277-71,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:04:15.89909,1607732
Douglas,"Douglas County School Board Director, District E",1-COORD-0557-10,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:38:08.581444,1537809
Douglas,"Douglas County School Board Director, District E",1-COORD-1179-33,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:28:12.24938,1598125
Douglas,"Douglas County School Board Director, District E",1-COORD-0769-5,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 11:27:24.473807,1558435
Douglas,"Douglas County School Board Director, District E",1-COORD-1040-69,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 11:28:00.930392,1584798
Douglas,"Douglas County School Board Director, District E",1-COORD-0096-9,01,"","",YES,uploaded,"",2021-11-16 13:50:19.029222,1492876
Douglas,"Douglas County School Board Director, District E",1-COORD-0463-74,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:50:30.222482,1528683
Douglas,"Douglas County School Board Director, District E",1-COORD-0806-67,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:50:34.115162,1562119
Douglas,"Douglas County School Board Director, District E",1-COORD-1245-63,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:49:59.585766,1604527
Douglas,"Douglas County School Board Director, District E",1-COORD-0462-67,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:49:49.403041,1528576
Douglas,"Douglas County School Board Director, District E",1-COORD-0150-5,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:38:23.7525,1498022
Douglas,"Douglas County School Board Director, District E",1-COORD-1100-70,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:50:39.619043,1590562
Douglas,"Douglas County School Board Director, District E",1-COORD-0096-18,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:50:50.06918,1492885
Douglas,"Douglas County School Board Director, District E",1-COORD-0830-55,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:56:26.10545,1564360
Douglas,"Douglas County School Board Director, District E",1-COORD-1277-11,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:03:38.035629,1607672
Douglas,"Douglas County School Board Director, District E",1-COORD-0387-83,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:38:25.733175,1521222
Douglas,"Douglas County School Board Director, District E",1-COORD-0393-73,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:51:02.237651,1521812
Douglas,"Douglas County School Board Director, District E",1-COORD-0739-46,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:38:29.982322,1555540
Douglas,"Douglas County School Board Director, District E",1-COORD-0563-25,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:38:38.108266,1538333
Douglas,"Douglas County School Board Director, District E",1-COORD-0405-29,06,"","",YES,uploaded,"",2021-11-16 13:43:58.576674,1522968
Douglas,"Douglas County School Board Director, District E",1-COORD-0096-64,05,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:51:19.231077,1492932
Douglas,"Douglas County School Board Director, District E",1-COORD-0809-35,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:51:42.004261,1562387
Douglas,"Douglas County School Board Director, District E",1-COORD-1093-70,01,"","",YES,uploaded,"",2021-11-16 13:49:19.630122,1589922
Douglas,"Douglas County School Board Director, District E",1-COORD-0195-100,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:03:20.343109,1502565
Douglas,"Douglas County School Board Director, District E",1-COORD-0462-21,05,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:49:17.579319,1528530
Douglas,"Douglas County School Board Director, District E",1-COORD-0518-31,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:03:02.401409,1534040
Douglas,"Douglas County School Board Director, District E",1-COORD-1037-55,08,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:43:59.137913,1584484
Douglas,"Douglas County School Board Director, District E",1-COORD-0150-29,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:38:58.950406,1498046
Douglas,"Douglas County School Board Director, District E",1-COORD-1241-65,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:49:14.146713,1604158
Douglas,"Douglas County School Board Director, District E",1-COORD-0563-47,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:39:05.741978,1538355
Douglas,"Douglas County School Board Director, District E",1-COORD-0393-87,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:51:44.709125,1521826
Douglas,"Douglas County School Board Director, District E",1-COORD-0805-73,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:49:07.57308,1562025
Douglas,"Douglas County School Board Director, District E",1-COORD-0968-2,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:39:13.766611,1577714
Douglas,"Douglas County School Board Director, District E",1-COORD-0405-74,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:44:58.403976,1523013
Douglas,"Douglas County School Board Director, District E",1-COORD-0742-28,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:39:14.114138,1555822
Douglas,"Douglas County School Board Director, District E",1-COORD-0096-87,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:51:52.464557,1492955
Douglas,"Douglas County School Board Director, District E",1-COORD-0462-11,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:48:46.275475,1528520
Douglas,"Douglas County School Board Director, District E",1-COORD-1093-46,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:48:44.347642,1589898
Douglas,"Douglas County School Board Director, District E",1-COORD-0394-8,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:52:21.669768,1521847
Douglas,"Douglas County School Board Director, District E",1-COORD-0464-14,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:52:26.571156,1528723
Douglas,"Douglas County School Board Director, District E",1-COORD-0195-43,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:02:53.081012,1502508
Douglas,"Douglas County School Board Director, District E",1-COORD-0782-20,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:02:40.865081,1559716
Douglas,"Douglas County School Board Director, District E",1-COORD-0804-90,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:48:27.811652,1561942
Douglas,"Douglas County School Board Director, District E",1-COORD-0192-27,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:39:30.577729,1502192
Douglas,"Douglas County School Board Director, District E",1-COORD-1176-10,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:48:25.990965,1597803
Douglas,"Douglas County School Board Director, District E",1-COORD-0451-49,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:48:17.997487,1527529
Douglas,"Douglas County School Board Director, District E",1-COORD-0106-7,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:52:32.218405,1493874
Douglas,"Douglas County School Board Director, District E",1-COORD-0564-56,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:39:34.934057,1538464
Douglas,"Douglas County School Board Director, District E",1-COORD-0968-63,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:39:53.977629,1577775
Douglas,"Douglas County School Board Director, District E",1-COORD-0804-28,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:48:01.546688,1561880
Douglas,"Douglas County School Board Director, District E",1-COORD-0831-57,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:57:40.094138,1564462
Douglas,"Douglas County School Board Director, District E",1-COORD-0516-33,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:02:34.006762,1533838
Douglas,"Douglas County School Board Director, District E",1-COORD-0235-85,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:48:00.840438,1506480
Douglas,"Douglas County School Board Director, District E",1-COORD-0394-33,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:52:55.022429,1521872
Douglas,"Douglas County School Board Director, District E",1-COORD-0464-60,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:53:03.256021,1528769
Douglas,"Douglas County School Board Director, District E",1-COORD-0192-35,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:40:03.048843,1502200
Douglas,"Douglas County School Board Director, District E",1-COORD-0810-17,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:53:12.166532,1562469
Douglas,"Douglas County School Board Director, District E",1-COORD-0396-97,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:47:45.1606,1522136
Douglas,"Douglas County School Board Director, District E",1-COORD-1143-72,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:02:21.228824,1594616
Douglas,"Douglas County School Board Director, District E",1-COORD-1274-86,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:02:21.052565,1607447
Douglas,"Douglas County School Board Director, District E",1-COORD-0146-3,09,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:53:14.699824,1497620
Douglas,"Douglas County School Board Director, District E",1-COORD-0773-91,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:02:12.641312,1558887
Douglas,"Douglas County School Board Director, District E",1-COORD-1101-22,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:53:23.333239,1590614
Douglas,"Douglas County School Board Director, District E",1-COORD-0968-98,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:40:22.777714,1577810
Douglas,"Douglas County School Board Director, District E",1-COORD-0516-19,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:02:07.297003,1533824
Douglas,"Douglas County School Board Director, District E",1-COORD-0192-53,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:40:28.506552,1502218
Douglas,"Douglas County School Board Director, District E",1-COORD-0450-69,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:47:37.834534,1527449
Douglas,"Douglas County School Board Director, District E",1-COORD-1265-60,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:56:35.588061,1606520
Douglas,"Douglas County School Board Director, District E",1-COORD-0190-73,01,"","",YES,uploaded,"",2021-11-16 14:01:54.821077,1502038
Douglas,"Douglas County School Board Director, District E",1-COORD-0799-43,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:47:34.336557,1561433
Douglas,"Douglas County School Board Director, District E",1-COORD-0221-17,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:47:33.373558,1505013
Douglas,"Douglas County School Board Director, District E",1-COORD-0510-71,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:56:37.43881,1533320
Douglas,"Douglas County School Board Director, District E",1-COORD-1274-75,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:01:42.750637,1607436
Douglas,"Douglas County School Board Director, District E",1-COORD-0391-69,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:44:25.70862,1521608
Douglas,"Douglas County School Board Director, District E",1-COORD-0743-2,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:40:47.620315,1555896
Douglas,"Douglas County School Board Director, District E",1-COORD-1090-44,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:47:32.979005,1589596
Douglas,"Douglas County School Board Director, District E",1-COORD-0516-11,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:01:30.01827,1533816
Douglas,"Douglas County School Board Director, District E",1-COORD-0914-75,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:01:25.798472,1572469
Douglas,"Douglas County School Board Director, District E",1-COORD-0192-99,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:40:53.11585,1502264
Douglas,"Douglas County School Board Director, District E",1-COORD-0496-62,05,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:53:34.049278,1531911
Douglas,"Douglas County School Board Director, District E",1-COORD-0714-75,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:00:56.801756,1553128
Douglas,"Douglas County School Board Director, District E",1-COORD-0153-56,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:01:01.479166,1498373
Douglas,"Douglas County School Board Director, District E",1-COORD-0926-40,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:00:53.261854,1573625
Douglas,"Douglas County School Board Director, District E",1-COORD-0035-25,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 11:26:13.977437,1486864
Douglas,"Douglas County School Board Director, District E",1-COORD-0441-69,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:01:22.513425,1526541
Douglas,"Douglas County School Board Director, District E",1-COORD-1236-69,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:01:27.056209,1603662
Douglas,"Douglas County School Board Director, District E",1-COORD-0396-73,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:47:09.444796,1522112
Douglas,"Douglas County School Board Director, District E",1-COORD-0141-45,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:00:36.519284,1497162
Douglas,"Douglas County School Board Director, District E",1-COORD-0105-5,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:17:34.251923,1493772
Douglas,"Douglas County School Board Director, District E",1-COORD-1222-24,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:00:34.846709,1602219
Douglas,"Douglas County School Board Director, District E",1-COORD-0707-87,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:01:36.364556,1552493
Douglas,"Douglas County School Board Director, District E",1-COORD-0714-12,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:00:21.682033,1553065
Douglas,"Douglas County School Board Director, District E",1-COORD-0439-76,01,"","",YES,uploaded,"",2021-11-16 13:00:18.325971,1526348
Douglas,"Douglas County School Board Director, District E",1-COORD-0927-52,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:01:47.216503,1573737
Douglas,"Douglas County School Board Director, District E",1-COORD-0201-75,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:47:07.70631,1503072
Douglas,"Douglas County School Board Director, District E",1-COORD-0926-37,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:00:02.613025,1573622
Douglas,"Douglas County School Board Director, District E",1-COORD-0453-28,01,"","",YES,uploaded,"",2021-11-16 13:01:55.355729,1527633
Douglas,"Douglas County School Board Director, District E",1-COORD-1184-9,05,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:02:12.434624,1598596
Douglas,"Douglas County School Board Director, District E",1-COORD-1213-48,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 12:59:59.757485,1601339
Douglas,"Douglas County School Board Director, District E",1-COORD-0439-22,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 12:59:37.948278,1526294
Douglas,"Douglas County School Board Director, District E",1-COORD-0102-85,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:17:08.933554,1493552
Douglas,"Douglas County School Board Director, District E",1-COORD-0545-84,05,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:17:05.721573,1536736
Douglas,"Douglas County School Board Director, District E",1-COORD-1273-73,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:01:05.744,1607333
Douglas,"Douglas County School Board Director, District E",1-COORD-0930-76,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:02:30.131302,1574061
Douglas,"Douglas County School Board Director, District E",1-COORD-0105-86,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:17:58.612054,1493853
Douglas,"Douglas County School Board Director, District E",1-COORD-1127-40,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:17:02.458337,1593084
Douglas,"Douglas County School Board Director, District E",1-COORD-1200-19,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 12:59:15.838858,1600007
Douglas,"Douglas County School Board Director, District E",1-COORD-0093-65,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 12:59:05.584689,1492632
Douglas,"Douglas County School Board Director, District E",1-COORD-0721-1,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:02:39.382467,1553695
Douglas,"Douglas County School Board Director, District E",1-COORD-1184-52,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:02:56.189043,1598639
Douglas,"Douglas County School Board Director, District E",1-COORD-0458-60,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:03:11.888106,1528169
Douglas,"Douglas County School Board Director, District E",1-COORD-0391-43,06,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:41:18.588517,1521582
Douglas,"Douglas County School Board Director, District E",1-COORD-0161-5,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:03:12.651443,1499122
Douglas,"Douglas County School Board Director, District E",1-COORD-0885-73,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 12:59:04.730603,1569721
Douglas,"Douglas County School Board Director, District E",1-COORD-0432-84,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 12:59:00.826452,1525666
Douglas,"Douglas County School Board Director, District E",1-COORD-0931-67,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:03:20.355509,1574152
Douglas,"Douglas County School Board Director, District E",1-COORD-1090-28,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:47:05.769579,1589580
Douglas,"Douglas County School Board Director, District E",1-COORD-0093-34,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 12:58:36.945231,1492601
Douglas,"Douglas County School Board Director, District E",1-COORD-0552-88,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:18:30.749502,1537387
Douglas,"Douglas County School Board Director, District E",1-COORD-0110-46,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 14:18:31.625223,1494313
Douglas,"Douglas County School Board Director, District E",1-COORD-0428-78,04,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 12:58:31.082838,1525260
Douglas,"Douglas County School Board Director, District E",1-COORD-0875-96,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 12:58:27.888424,1568744
Douglas,"Douglas County School Board Director, District E",1-COORD-0721-47,04,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:03:35.767371,1553741
Douglas,"Douglas County School Board Director, District E",1-COORD-1185-68,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 13:03:36.979269,1598755
Douglas,"Douglas County School Board Director, District E",1-COORD-1194-82,05,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 12:58:20.456391,1599469
Douglas,"Douglas County School Board Director, District E",1-COORD-0458-92,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:03:42.607259,1528201
Douglas,"Douglas County School Board Director, District E",1-COORD-0165-21,06,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:03:54.448616,1499538
Douglas,"Douglas County School Board Director, District E",1-COORD-0428-21,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 12:57:44.353299,1525203
Douglas,"Douglas County School Board Director, District E",1-COORD-0101-28,01,"""Kevin Leung""","""Kevin Leung""",YES,uploaded,"",2021-11-16 14:16:43.76206,1493395
Douglas,"Douglas County School Board Director, District E",1-COORD-0799-27,01,"""Christy Williams""","""Christy Williams""",YES,uploaded,"",2021-11-16 13:47:02.259487,1561417
