"County","Tabulator ID","Batch",". of Ballots","Location"
"Douglas","1","COORD-0736",100,90
"Douglas","1","COORD-0737",100,87
"Douglas","1","COORD-0738",100,114
"Douglas","1","COORD-0739",100,99
"Douglas","1","COORD-0740",100,99
"Douglas","1","COORD-0741",100,90
"Douglas","1","COORD-0742",100,99
"Douglas","1","COORD-0743",100,99
"Douglas","1","COORD-0744",100,87
"Douglas","1","COORD-0745",100,99
"Douglas","1","COORD-0746",100,90
"Douglas","1","COORD-0747",100,87
"Douglas","1","COORD-0748",100,90
"Douglas","1","COORD-0749",100,90
"Douglas","1","COORD-0750",100,87
"Douglas","1","COORD-0751",100,90
"Douglas","1","COORD-0752",100,90
"Douglas","1","COORD-0753",100,87
"Douglas","1","COORD-0754",100,90
"Douglas","1","COORD-0755",100,103
"Douglas","1","COORD-0756",100,90
"Douglas","1","COORD-0757",100,103
"Douglas","1","COORD-0758",81,87
"Douglas","1","COORD-0759",100,87
"Douglas","1","COORD-0760",100,103
"Douglas","1","COORD-0761",100,103
"Douglas","1","COORD-0762",100,87
"Douglas","1","COORD-0763",100,103
"Douglas","1","COORD-0764",100,103
"Douglas","1","COORD-0765",100,87
"Douglas","1","COORD-0766",100,103
"Douglas","1","COORD-0767",47,103
"Douglas","1","COORD-0768",100,87
"Douglas","1","COORD-0769",100,87
"Douglas","1","COORD-0770",100,103
"Douglas","1","COORD-0771",100,103
"Douglas","1","COORD-0772",66,87
"Douglas","1","COORD-0773",100,102
"Douglas","1","COORD-0774",100,102
"Douglas","1","COORD-0775",100,103
"Douglas","1","COORD-0776",100,103
"Douglas","1","COORD-0777",100,103
"Douglas","1","COORD-0778",100,102
"Douglas","1","COORD-0779",100,103
"Douglas","1","COORD-0780",100,102
"Douglas","1","COORD-0781",100,111
"Douglas","1","COORD-0782",100,102
"Douglas","1","COORD-0783",100,103
"Douglas","1","COORD-0784",100,103
"Douglas","1","COORD-0785",100,102
"Douglas","1","COORD-0786",100,111
"Douglas","1","COORD-0787",94,102
"Douglas","1","COORD-0788",100,102
"Douglas","1","COORD-0789",100,102
"Douglas","1","COORD-0790",100,103
"Douglas","1","COORD-0791",100,102
"Douglas","1","COORD-0792",100,101
"Douglas","1","COORD-0793",100,102
"Douglas","1","COORD-0794",100,101
"Douglas","1","COORD-0795",100,111
"Douglas","1","COORD-0796",100,99
"Douglas","1","COORD-0797",100,99
"Douglas","1","COORD-0798",100,111
"Douglas","1","COORD-0799",62,101
"Douglas","1","COORD-0800",100,102
"Douglas","1","COORD-0801",100,111
"Douglas","1","COORD-0802",100,101
"Douglas","1","COORD-0803",100,111
"Douglas","1","COORD-0804",100,101
"Douglas","1","COORD-0805",100,101
"Douglas","1","COORD-0806",100,101
"Douglas","1","COORD-0807",100,99
"Douglas","1","COORD-0808",100,101
"Douglas","1","COORD-0809",100,101
"Douglas","1","COORD-0810",39,101
"Douglas","1","COORD-0811",95,118
"Douglas","1","COORD-0812",100,96
"Douglas","1","COORD-0813",100,101
"Douglas","1","COORD-0814",100,96
"Douglas","1","COORD-0815",100,101
"Douglas","1","COORD-0816",100,117
"Douglas","1","COORD-0817",100,101
"Douglas","1","COORD-0818",100,101
"Douglas","1","COORD-0819",100,101
"Douglas","1","COORD-0820",100,101
"Douglas","1","COORD-0821",15,101
"Douglas","1","COORD-0822",100,117
"Douglas","1","COORD-0823",100,117
"Douglas","1","COORD-0824",100,96
"Douglas","1","COORD-0825",100,97
"Douglas","1","COORD-0826",100,101
"Douglas","1","COORD-0827",100,96
"Douglas","1","COORD-0828",100,96
"Douglas","1","COORD-0829",100,97
"Douglas","1","COORD-0830",100,101
"Douglas","1","COORD-0831",100,101
"Douglas","1","COORD-0832",46,101
"Douglas","1","COORD-0833",100,97
"Douglas","1","COORD-0834",100,97
"Douglas","1","COORD-0835",100,113
"Douglas","1","COORD-0836",100,113
"Douglas","1","COORD-0837",100,113
"Douglas","1","COORD-0838",100,97
"Douglas","1","COORD-0839",100,97
"Douglas","1","COORD-0840",100,97
"Douglas","1","COORD-0841",30,97
"Douglas","1","COORD-0842",100,111
"Douglas","1","COORD-0843",100,111
"Douglas","1","COORD-0844",100,111
"Douglas","1","COORD-0845",100,96
"Douglas","1","COORD-0846",100,111
"Douglas","1","COORD-0847",100,111
"Douglas","1","COORD-0848",100,97
"Douglas","1","COORD-0849",100,113
"Douglas","1","COORD-0850",100,97
"Douglas","1","COORD-0851",100,108
"Douglas","1","COORD-0852",100,111
"Douglas","1","COORD-0853",89,114
"Douglas","1","COORD-0854",100,119
"Douglas","1","COORD-0855",100,108
"Douglas","1","COORD-0856",100,111
"Douglas","1","COORD-0857",100,108
"Douglas","1","COORD-0858",100,108
"Douglas","1","COORD-0859",100,108
"Douglas","1","COORD-0860",100,111
"Douglas","1","COORD-0861",100,119
"Douglas","1","COORD-0862",100,106
"Douglas","1","COORD-0863",100,108
"Douglas","1","COORD-0864",100,119
"Douglas","1","COORD-0865",100,106
"Douglas","1","COORD-0866",100,106
"Douglas","1","COORD-0867",100,111
"Douglas","1","COORD-0868",100,102
"Douglas","1","COORD-0869",100,106
"Douglas","1","COORD-0870",100,106
"Douglas","1","COORD-0871",78,119
"Douglas","1","COORD-0872",100,108
"Douglas","1","COORD-0873",100,119
"Douglas","1","COORD-0874",100,106
"Douglas","1","COORD-0875",100,119
"Douglas","1","COORD-0876",100,102
"Douglas","1","COORD-0877",100,108
"Douglas","1","COORD-0878",100,124
"Douglas","1","COORD-0879",100,106
"Douglas","1","COORD-0880",100,102
"Douglas","1","COORD-0881",100,106
"Douglas","1","COORD-0882",100,124
"Douglas","1","COORD-0883",100,106
"Douglas","1","COORD-0884",100,119
"Douglas","1","COORD-0885",100,119
"Douglas","1","COORD-0886",100,108
"Douglas","1","COORD-0887",100,96
"Douglas","1","COORD-0888",100,97
"Douglas","1","COORD-0889",100,97
"Douglas","1","COORD-0890",100,96
"Douglas","1","COORD-0891",13,97
"Douglas","1","COORD-0892",100,106
"Douglas","1","COORD-0893",100,106
"Douglas","1","COORD-0894",100,124
"Douglas","1","COORD-0895",100,124
"Douglas","1","COORD-0896",100,124
"Douglas","1","COORD-0897",100,111
"Douglas","1","COORD-0898",100,106
"Douglas","1","COORD-0899",100,124
"Douglas","1","COORD-0900",100,124
"Douglas","1","COORD-0901",100,106
"Douglas","1","COORD-0902",37,106
"Douglas","1","COORD-0903",100,102
"Douglas","1","COORD-0904",100,124
"Douglas","1","COORD-0905",100,108
"Douglas","1","COORD-0906",100,117
"Douglas","1","COORD-0907",100,108
"Douglas","1","COORD-0908",100,108
"Douglas","1","COORD-0909",88,108
"Douglas","1","COORD-0910",100,108
"Douglas","1","COORD-0911",100,97
"Douglas","1","COORD-0912",100,117
"Douglas","1","COORD-0913",100,108
"Douglas","1","COORD-0914",100,101
"Douglas","1","COORD-0915",100,97
"Douglas","1","COORD-0916",100,108
"Douglas","1","COORD-0917",100,111
"Douglas","1","COORD-0918",100,106
"Douglas","1","COORD-0919",100,106
"Douglas","1","COORD-0920",100,124
"Douglas","1","COORD-0921",100,113
"Douglas","1","COORD-0922",100,108
"Douglas","1","COORD-0923",87,113
"Douglas","1","COORD-0924",100,117
"Douglas","1","COORD-0925",100,117
"Douglas","1","COORD-0926",100,119
"Douglas","1","COORD-0927",100,119
"Douglas","1","COORD-0928",100,117
"Douglas","1","COORD-0929",100,119
"Douglas","1","COORD-0930",100,119
"Douglas","1","COORD-0931",100,119
"Douglas","1","COORD-0932",100,117
"Douglas","1","COORD-0933",100,117
"Douglas","1","COORD-0934",100,121
"Douglas","1","COORD-0935",100,119
"Douglas","1","COORD-0936",100,113
"Douglas","1","COORD-0937",92,97
"Douglas","1","COORD-0938",100,117
"Douglas","1","COORD-0939",100,117
"Douglas","1","COORD-0940",100,97
"Douglas","1","COORD-0941",100,113
"Douglas","1","COORD-0942",100,113
"Douglas","1","COORD-0943",100,113
"Douglas","1","COORD-0944",100,113
"Douglas","1","COORD-0945",100,113
"Douglas","1","COORD-0946",100,97
"Douglas","1","COORD-0947",100,113
"Douglas","1","COORD-0948",100,119
"Douglas","1","COORD-0949",92,117
"Douglas","1","COORD-0950",100,117
"Douglas","1","COORD-0951",100,113
"Douglas","1","COORD-0952",99,122
"Douglas","1","COORD-0953",100,119
"Douglas","1","COORD-0954",100,121
"Douglas","1","COORD-0955",100,117
"Douglas","1","COORD-0956",100,121
"Douglas","1","COORD-0957",100,124
"Douglas","1","COORD-0958",100,122
"Douglas","1","COORD-0959",99,122
"Douglas","1","COORD-0960",45,121
"Douglas","1","COORD-0961",100,114
"Douglas","1","COORD-0962",100,113
"Douglas","1","COORD-0963",100,121
"Douglas","1","COORD-0964",100,114
"Douglas","1","COORD-0965",100,117
"Douglas","1","COORD-0966",100,113
"Douglas","1","COORD-0967",100,117
"Douglas","1","COORD-0968",100,124
"Douglas","1","COORD-0969",100,114
"Douglas","1","COORD-0970",100,122
"Douglas","1","COORD-0971",100,124
"Douglas","1","COORD-0972",100,114
"Douglas","1","COORD-0973",100,114
"Douglas","1","COORD-0974",100,122
"Douglas","1","COORD-0975",100,124
"Douglas","1","COORD-0976",66,121
"Douglas","1","COORD-0977",100,122
"Douglas","1","COORD-0978",100,121
"Douglas","1","COORD-0979",100,121
"Douglas","1","COORD-0980",100,121
"Douglas","1","COORD-0981",100,122
"Douglas","1","COORD-0982",100,122
"Douglas","1","COORD-0983",100,122
"Douglas","1","COORD-0984",100,122
"Douglas","1","COORD-0985",100,124
"Douglas","1","COORD-0986",100,121
"Douglas","1","COORD-0987",100,114
"Douglas","1","COORD-0988",85,121
"Douglas","1","COORD-0989",100,114
"Douglas","1","COORD-0990",100,114
"Douglas","1","COORD-0991",100,122
"Douglas","1","COORD-0992",100,124
"Douglas","1","COORD-0993",100,121
"Douglas","1","COORD-0994",100,128
"Douglas","1","COORD-0995",100,121
"Douglas","1","COORD-0996",100,114
"Douglas","1","COORD-0997",100,121
"Douglas","1","COORD-0998",100,122
"Douglas","1","COORD-0999",32,122
"Douglas","1","COORD-1000",100,133
"Douglas","1","COORD-1001",100,133
"Douglas","1","COORD-1002",100,131
"Douglas","1","COORD-1003",100,133
"Douglas","1","COORD-1004",100,131
"Douglas","1","COORD-1005",100,131
"Douglas","1","COORD-1006",100,114
"Douglas","1","COORD-1007",100,121
"Douglas","1","COORD-1008",100,114
"Douglas","1","COORD-1009",100,133
"Douglas","1","COORD-1010",100,131
"Douglas","1","COORD-1011",100,133
"Douglas","1","COORD-1012",100,121
"Douglas","1","COORD-1013",90,132
"Douglas","1","COORD-1014",100,131
"Douglas","1","COORD-1015",100,121
"Douglas","1","COORD-1016",100,121
"Douglas","1","COORD-1017",100,114
"Douglas","1","COORD-1018",100,118
"Douglas","1","COORD-1019",100,118
"Douglas","1","COORD-1020",100,131
"Douglas","1","COORD-1021",100,131
"Douglas","1","COORD-1022",100,131
"Douglas","1","COORD-1023",100,131
"Douglas","1","COORD-1024",34,131
"Douglas","1","COORD-1025",100,131
"Douglas","1","COORD-1026",100,128
"Douglas","1","COORD-1027",100,133
"Douglas","1","COORD-1028",100,131
"Douglas","1","COORD-1029",100,133
"Douglas","1","COORD-1030",100,131
"Douglas","1","COORD-1031",100,131
"Douglas","1","COORD-1032",100,131
"Douglas","1","COORD-1033",100,131
"Douglas","1","COORD-1034",100,131
"Douglas","1","COORD-1035",100,131
"Douglas","1","COORD-1036",100,119
"Douglas","1","COORD-1037",100,124
"Douglas","1","COORD-1038",100,113
"Douglas","1","COORD-1039",100,124
"Douglas","1","COORD-1040",100,114
"Douglas","1","COORD-1041",99,122
"Douglas","1","COORD-1042",100,118
"Douglas","1","COORD-1043",100,118
"Douglas","1","COORD-1044",100,118
"Douglas","1","COORD-1045",100,142
"Douglas","1","COORD-1046",100,118
"Douglas","1","COORD-1047",100,118
"Douglas","1","COORD-1048",100,118
"Douglas","1","COORD-1049",100,118
"Douglas","1","COORD-1050",100,118
"Douglas","1","COORD-1051",100,118
"Douglas","1","COORD-1052",100,118
"Douglas","1","COORD-1053",100,118
"Douglas","1","COORD-1054",100,118
"Douglas","1","COORD-1055",78,118
"Douglas","1","COORD-1056",100,118
"Douglas","1","COORD-1057",100,118
"Douglas","1","COORD-1058",100,141
"Douglas","1","COORD-1059",100,118
"Douglas","1","COORD-1060",100,141
"Douglas","1","COORD-1061",100,141
"Douglas","1","COORD-1062",100,141
"Douglas","1","COORD-1063",100,141
"Douglas","1","COORD-1064",100,141
"Douglas","1","COORD-1065",100,141
"Douglas","1","COORD-1066",36,118
"Douglas","1","COORD-1067",100,141
"Douglas","1","COORD-1068",100,141
"Douglas","1","COORD-1069",100,141
"Douglas","1","COORD-1070",100,141
"Douglas","1","COORD-1071",100,141
"Douglas","1","COORD-1072",100,141
"Douglas","1","COORD-1073",100,141
"Douglas","1","COORD-1074",100,141
"Douglas","1","COORD-1075",100,141
"Douglas","1","COORD-1076",59,141
"Douglas","1","COORD-1077",100,141
"Douglas","1","COORD-1078",100,141
"Douglas","1","COORD-1079",100,142
"Douglas","1","COORD-1080",100,142
"Douglas","1","COORD-1081",100,142
"Douglas","1","COORD-1082",100,142
"Douglas","1","COORD-1083",100,142
"Douglas","1","COORD-1084",100,142
"Douglas","1","COORD-1085",100,142
"Douglas","1","COORD-1086",47,128
"Douglas","1","COORD-1087",100,143
"Douglas","1","COORD-1088",100,143
"Douglas","1","COORD-1089",100,142
"Douglas","1","COORD-1090",100,126
"Douglas","1","COORD-1091",100,126
"Douglas","1","COORD-1092",100,142
"Douglas","1","COORD-1093",100,126
"Douglas","1","COORD-1094",100,126
"Douglas","1","COORD-1095",100,122
"Douglas","1","COORD-1096",100,122
"Douglas","1","COORD-1097",100,122
"Douglas","1","COORD-1098",40,122
"Douglas","1","COORD-1099",100,126
"Douglas","1","COORD-1100",100,126
"Douglas","1","COORD-1101",100,126
"Douglas","1","COORD-1102",100,126
"Douglas","1","COORD-1103",100,126
"Douglas","1","COORD-1104",100,126
"Douglas","1","COORD-1105",100,126
"Douglas","1","COORD-1106",100,126
"Douglas","1","COORD-1107",100,126
"Douglas","1","COORD-1108",7,126
"Douglas","1","COORD-1109",100,135
"Douglas","1","COORD-1110",100,128
"Douglas","1","COORD-1111",100,128
"Douglas","1","COORD-1112",100,135
"Douglas","1","COORD-1113",100,128
"Douglas","1","COORD-1114",100,135
"Douglas","1","COORD-1115",100,135
"Douglas","1","COORD-1116",100,135
"Douglas","1","COORD-1117",100,135
"Douglas","1","COORD-1118",100,142
"Douglas","1","COORD-1119",45,142
"Douglas","1","COORD-1120",100,144
"Douglas","1","COORD-1121",100,135
"Douglas","1","COORD-1122",100,138
"Douglas","1","COORD-1123",100,138
"Douglas","1","COORD-1124",100,138
"Douglas","1","COORD-1125",100,138
"Douglas","1","COORD-1126",100,135
"Douglas","1","COORD-1127",100,128
"Douglas","1","COORD-1128",100,135
"Douglas","1","COORD-1129",44,135
"Douglas","1","COORD-1130",100,135
"Douglas","1","COORD-1131",100,135
"Douglas","1","COORD-1132",100,128
"Douglas","1","COORD-1133",100,135
"Douglas","1","COORD-1134",100,135
"Douglas","1","COORD-1135",100,128
"Douglas","1","COORD-1136",100,135
"Douglas","1","COORD-1137",100,135
"Douglas","1","COORD-1138",100,126
"Douglas","1","COORD-1139",52,126
"Douglas","1","COORD-1140",100,144
"Douglas","1","COORD-1141",100,126
"Douglas","1","COORD-1142",100,143
"Douglas","1","COORD-1143",100,126
"Douglas","1","COORD-1144",100,143
"Douglas","1","COORD-1145",100,143
"Douglas","1","COORD-1146",100,142
"Douglas","1","COORD-1147",100,135
"Douglas","1","COORD-1148",100,138
"Douglas","1","COORD-1149",100,135
"Douglas","1","COORD-1150",47,138
"Douglas","1","COORD-1151",100,144
"Douglas","1","COORD-1152",100,138
"Douglas","1","COORD-1153",100,138
"Douglas","1","COORD-1154",100,143
"Douglas","1","COORD-1155",100,142
"Douglas","1","COORD-1156",100,144
"Douglas","1","COORD-1157",100,145
"Douglas","1","COORD-1158",100,145
"Douglas","1","COORD-1159",100,145
"Douglas","1","COORD-1160",100,144
"Douglas","1","COORD-1161",100,144
"Douglas","1","COORD-1162",100,144
"Douglas","1","COORD-1163",100,144
"Douglas","1","COORD-1164",100,144
"Douglas","1","COORD-1165",100,144
"Douglas","1","COORD-1166",100,144
"Douglas","1","COORD-1167",100,144
"Douglas","1","COORD-1168",100,144
"Douglas","1","COORD-1169",100,144
"Douglas","1","COORD-1170",100,148
"Douglas","1","COORD-1171",100,144
"Douglas","1","COORD-1172",100,144
"Douglas","1","COORD-1173",100,138
"Douglas","1","COORD-1174",100,144
"Douglas","1","COORD-1175",100,138
"Douglas","1","COORD-1176",99,154
"Douglas","1","COORD-1177",100,142
"Douglas","1","COORD-1178",100,142
"Douglas","1","COORD-1179",100,142
"Douglas","1","COORD-1180",95,142
"Douglas","1","COORD-1181",100,148
"Douglas","1","COORD-1182",100,148
"Douglas","1","COORD-1183",100,148
"Douglas","1","COORD-1184",100,148
"Douglas","1","COORD-1185",100,148
"Douglas","1","COORD-1186",100,148
"Douglas","1","COORD-1187",100,138
"Douglas","1","COORD-1188",100,138
"Douglas","1","COORD-1189",99,138
"Douglas","1","COORD-1190",100,145
"Douglas","1","COORD-1191",100,138
"Douglas","1","COORD-1194",100,145
"Douglas","1","COORD-1195",100,138
"Douglas","1","COORD-1196",100,138
"Douglas","1","COORD-1197",100,138
"Douglas","1","COORD-1198",100,145
"Douglas","1","COORD-1199",100,138
"Douglas","1","COORD-1200",100,145
"Douglas","1","COORD-1201",100,148
"Douglas","1","COORD-1202",100,148
"Douglas","1","COORD-1203",100,148
"Douglas","1","COORD-1204",100,148
"Douglas","1","COORD-1205",100,148
"Douglas","1","COORD-1206",100,148
"Douglas","1","COORD-1207",100,150
"Douglas","1","COORD-1208",100,150
"Douglas","1","COORD-1209",100,150
"Douglas","1","COORD-1210",100,150
"Douglas","1","COORD-1211",99,148
"Douglas","1","COORD-1212",100,148
"Douglas","1","COORD-1213",100,145
"Douglas","1","COORD-1214",100,148
"Douglas","1","COORD-1215",100,145
"Douglas","1","COORD-1216",100,145
"Douglas","1","COORD-1217",100,150
"Douglas","1","COORD-1218",100,145
"Douglas","1","COORD-1219",100,150
"Douglas","1","COORD-1220",100,150
"Douglas","1","COORD-1221",100,150
"Douglas","1","COORD-1222",100,145
"Douglas","1","COORD-1223",100,150
"Douglas","1","COORD-1224",99,145
"Douglas","1","COORD-1225",100,150
"Douglas","1","COORD-1226",99,154
"Douglas","1","COORD-1227",100,150
"Douglas","1","COORD-1228",100,145
"Douglas","1","COORD-1229",100,145
"Douglas","1","COORD-1230",100,152
"Douglas","1","COORD-1231",100,150
"Douglas","1","COORD-1232",100,145
"Douglas","1","COORD-1233",100,145
"Douglas","1","COORD-1234",100,150
"Douglas","1","COORD-1235",100,150
"Douglas","1","COORD-1236",100,145
"Douglas","1","COORD-1237",100,152
"Douglas","1","COORD-1238",100,150
"Douglas","1","COORD-1239",100,154
"Douglas","1","COORD-1240",100,152
"Douglas","1","COORD-1241",72,154
"Douglas","1","COORD-1242",99,152
"Douglas","1","COORD-1243",100,154
"Douglas","1","COORD-1244",100,152
"Douglas","1","COORD-1245",100,154
"Douglas","1","COORD-1246",100,152
"Douglas","1","COORD-1247",100,152
"Douglas","1","COORD-1248",100,143
"Douglas","1","COORD-1249",100,143
"Douglas","1","COORD-1250",95,133
"Douglas","1","COORD-1251",100,143
"Douglas","1","COORD-1252",100,143
"Douglas","1","COORD-1253",100,133
"Douglas","1","COORD-1254",100,143
"Douglas","1","COORD-1255",100,154
"Douglas","1","COORD-1256",100,143
"Douglas","1","COORD-1257",100,143
"Douglas","1","COORD-1258",100,143
"Douglas","1","COORD-1259",100,133
"Douglas","1","COORD-1260",100,133
"Douglas","1","COORD-1261",100,133
"Douglas","1","COORD-1262",99,133
"Douglas","1","COORD-1263",100,133
"Douglas","1","COORD-1264",100,133
"Douglas","1","COORD-1265",100,155
"Douglas","1","COORD-1266",100,152
"Douglas","1","COORD-1267",100,155
"Douglas","1","COORD-1268",100,152
"Douglas","1","COORD-1269",100,155
"Douglas","1","COORD-1270",100,152
"Douglas","1","COORD-1271",100,155
"Douglas","1","COORD-1272",100,152
"Douglas","1","COORD-1273",100,155
"Douglas","1","COORD-1274",100,155
"Douglas","1","COORD-1275",100,155
"Douglas","1","COORD-1276",100,155
"Douglas","1","COORD-1277",100,155
"Douglas","1","COORD-1278",100,155
"Douglas","1","COORD-1279",100,155
"Douglas","1","COORD-1280",100,155
"Douglas","1","COORD-1281",100,155
"Douglas","1","COORD-1282",100,155
"Douglas","1","COORD-1283",100,157
"Douglas","1","COORD-1284",100,157
"Douglas","1","COORD-1285",100,157
"Douglas","1","COORD-1286",100,157
"Douglas","1","COORD-1287",100,157
"Douglas","1","COORD-1288",100,157
"Douglas","1","COORD-1289",100,157
"Douglas","1","COORD-1290",100,157
"Douglas","1","COORD-1291",100,157
"Douglas","1","COORD-1292",100,143
"Douglas","1","COORD-1293",100,157
"Douglas","1","COORD-1294",100,157
"Douglas","1","COORD-1295",100,152
"Douglas","1","COORD-1296",100,152
"Douglas","1","COORD-1297",100,157
"Douglas","1","COORD-1298",100,133
"Douglas","1","COORD-1299",30,143
"Douglas","1","COORD-1300",2,154
"Douglas","1","COORD-1301",65,157
"Douglas","1","COORD-1302",100,157
"Douglas","1","COORD-1303",21,157
"Douglas","1","COORD-1304",34,157
"Douglas","1","COORD-1305",46,157
"Douglas","1","COORD-1306",96,157
"Douglas","1","COORD-1307",54,157
