contest_name,audit_reason,random_audit_status,winners_allowed,ballot_card_count,contest_ballot_card_count,winners,min_margin,risk_limit,audited_sample_count,two_vote_over_count,one_vote_over_count,one_vote_under_count,two_vote_under_count,disagreement_count,other_count,gamma,overstatements,optimistic_samples_to_audit,estimated_samples_to_audit
Director District E 4 Year Term,opportunistic_benefits,not_auditable,1,627,504,"""Jessica R Sierra""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Director for Montrose County Board of Education - District A,opportunistic_benefits,not_auditable,1,22616,13126,"""Jeff Bachman""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Director for Montrose County Board of Education - District C,opportunistic_benefits,in_progress,1,22616,13126,"""Alice F Murphy""",588,0.03000000,0,0,0,0,0,0,0,1.03905000,0,281,281
Director for Montrose County Board of Education - District E,opportunistic_benefits,in_progress,1,22616,13126,"""Sarah Fishering""",568,0.03000000,0,0,0,0,0,0,0,1.03905000,0,291,291
Director for Montrose County Board of Education - District F,opportunistic_benefits,in_progress,1,22616,13126,"""Eric Kelley""",19,0.03000000,0,0,0,0,0,0,0,1.03905000,0,8674,8674
Director for Montrose County Board of Education - District G,opportunistic_benefits,not_auditable,1,22616,13126,"""Stephen Bush""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Director for the Delta County Board of Education - District 1,opportunistic_benefits,in_progress,1,30038,10190,"""Kristina Hines""",500,0.03000000,0,0,0,0,0,0,0,1.03905000,0,438,438
Director for the Delta County Board of Education - District 5,opportunistic_benefits,in_progress,1,19968,120,"""Jennifer McGavin""",6,0.03000000,0,0,0,0,0,0,0,1.03905000,0,24252,24252
Director for West End Public Schools RE-2 Board of Education,opportunistic_benefits,not_auditable,3,13886,695,"""Stanley Galley"",""Mary Suhr"",""Melissa Johnson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Dolores County School District RE-2J Ballot Issue 5A: General Fund Override Extension,opportunistic_benefits,in_progress,1,3672,895,"""Yes/For""",176,0.03000000,0,0,0,0,0,0,0,1.03905000,0,153,153
Dolores County School District RE-2J Ballot Issue 5B: General Obligation Bonds,opportunistic_benefits,in_progress,1,3672,895,"""No/Against""",134,0.03000000,0,0,0,0,0,0,0,1.03905000,0,200,200
Dolores County School District RE-2J Director District D,opportunistic_benefits,not_auditable,1,3672,895,"""Chase Davis""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
 Dolores - Proposition 120 (STATUTORY),county_wide_contest,in_progress,1,855,855,"""No/Against""",162,0.03000000,40,0,1,0,0,0,0,1.03905000,0,46,46
Dolores School Board of Directors,opportunistic_benefits,ended,2,7814,1642,"""Lori Raney"",""Casey McClellan""",38,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1499,1499
"Douglas County School Board Director, District B",opportunistic_benefits,in_progress,1,136343,127461,"""Mike Peterson""",15091,0.03000000,0,0,0,0,0,0,0,1.03905000,0,66,66
"Douglas County School Board Director, District D",opportunistic_benefits,in_progress,1,136343,127461,"""Becky Myers""",15164,0.03000000,0,0,0,0,0,0,0,1.03905000,0,66,66
"Douglas County School Board Director, District E",opportunistic_benefits,in_progress,1,136343,127461,"""Christy Williams""",10860,0.03000000,0,0,0,0,0,0,0,1.03905000,0,92,92
"Douglas County School Board Director, District G",opportunistic_benefits,in_progress,1,136343,127461,"""Kaylee Winegar""",11988,0.03000000,0,0,0,0,0,0,0,1.03905000,0,83,83
Durango School District 9-R Director - District A,opportunistic_benefits,ended,1,18051,13903,"""Erika Brown""",5111,0.03000000,0,0,0,0,0,0,0,1.03905000,0,26,26
Durango School District 9-R Director - District C,county_wide_contest,risk_limit_achieved,1,18051,13903,"""Rick Petersen""",4623,0.03000000,30,0,0,0,0,0,0,1.03905000,0,29,29
Durango School District 9-R Director - District E,opportunistic_benefits,ended,1,18051,13903,"""Andrea Parmenter""",5136,0.03000000,0,0,0,0,0,0,0,1.03905000,0,26,26
Eagle County Ballot Issue 1A,county_wide_contest,risk_limit_achieved,1,15664,15582,"""Yes/For""",2248,0.03000000,52,0,0,0,0,0,0,1.03905000,0,51,51
Eagle County School District - School Board Director - District A,opportunistic_benefits,in_progress,1,40671,13339,"""Kelly Alter""",3131,0.03000000,0,0,0,0,0,0,0,1.03905000,0,95,95
Eagle County School District - School Board Director - District B,opportunistic_benefits,in_progress,1,40671,13339,"""Lelia Conlin""",3855,0.03000000,0,0,0,0,0,0,0,1.03905000,0,77,77
Eagle County School District - School Board Director - District E,opportunistic_benefits,in_progress,1,40671,13339,"""Juan Pena""",3331,0.03000000,0,0,0,0,0,0,0,1.03905000,0,89,89
Eagle County School District - School Board Director - District F,opportunistic_benefits,in_progress,1,40671,13339,"""Michelle Hartel Stecher""",7088,0.03000000,0,0,0,0,0,0,0,1.03905000,0,42,42
Eagle County School District - School Board Director - District G,opportunistic_benefits,in_progress,1,40671,13339,"""Dan Reynolds""",4533,0.03000000,0,0,0,0,0,0,0,1.03905000,0,66,66
East Grand School District No. 2 Ballot Issue 4A,opportunistic_benefits,ended,1,6169,4501,"""Yes/For""",377,0.03000000,0,0,0,0,0,0,0,1.03905000,0,120,120
East Grand School District No. 2 Director - District 2,opportunistic_benefits,not_auditable,1,6169,4501,"""Chris Raines""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
East Grand School District No. 2 Director - District 3,opportunistic_benefits,ended,1,6169,4501,"""Ed Raegner""",1209,0.03000000,0,0,0,0,0,0,0,1.03905000,0,38,38
Elizabeth School District Director - 4 Year Term,county_wide_contest,risk_limit_achieved,3,9863,6239,"""Craig Blackham"",""Heather Booth"",""Cary Karcher""",1222,0.03000000,60,0,0,0,0,0,0,1.03905000,0,59,59
Ellicott School District 22 Director - 4 Year Term,opportunistic_benefits,ended,2,171356,1175,"""Matthew Amendt"",""Michael Ferguson""",650,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1922,1922
El Paso County Ballot Issue 1A,opportunistic_benefits,ended,1,171356,171061,"""No/Against""",16648,0.03000000,0,0,0,0,0,0,0,1.03905000,0,76,76
El Paso County Colorado School District 49 Ballot Issue 4A,opportunistic_benefits,ended,1,171356,23695,"""No/Against""",10876,0.03000000,0,0,0,0,0,0,0,1.03905000,0,115,115
El Paso County Colorado School District 49 Director District 1 - 4 Year Term,opportunistic_benefits,ended,1,171356,4371,"""Jamilynn D'Avola""",1122,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1113,1113
El Paso County Colorado School District 49 Director District 4 - 2 Year Term,opportunistic_benefits,ended,1,171356,3556,"""Ivy Liu""",955,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1308,1308
El Paso County Colorado School District 49 Director District 5 - 4 Year Term,opportunistic_benefits,ended,1,171356,3354,"""Lori Thompson""",802,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1557,1557
El Paso County School District No. 2 Ballot Issue 4D,opportunistic_benefits,ended,1,171356,8071,"""Yes/For""",2252,0.03000000,0,0,0,0,0,0,0,1.03905000,0,555,555
El Paso County School District No. 2 Director District 1 - 4 Year Term,opportunistic_benefits,ended,3,171356,8071,"""Michelle Wills-Hill"",""Janice ""JJ"" Frazier"",""Joyce Salazar""",903,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1383,1383
Englewood Downtown Development Authority Ballot Issue 6D,opportunistic_benefits,ended,1,157534,200,"""Yes/For""",83,0.03000000,0,0,0,0,0,0,0,1.03905000,0,13831,13831
Englewood School District School Board Director 2,opportunistic_benefits,not_auditable,1,157534,6890,"""Caty Husbands""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Englewood School District School Board Director 4,opportunistic_benefits,ended,3,157534,6890,"""Steven Leflar"",""Duane Tucker"",""Julie Hoag""",36,0.03000000,0,0,0,0,0,0,0,1.03905000,0,31888,31888
Estes Park School District R-3 School Board Director At Large,opportunistic_benefits,in_progress,3,222154,5105,"""Ava Kendall"",""Stacy Ferree"",""John Davis""",20,0.03000000,0,0,0,0,0,0,0,1.03905000,0,80942,80942
Florence Council Member - Ward 1,opportunistic_benefits,ended,1,15196,375,"""Anthony R. Esquibel""",100,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1108,1108
Florence Council Member - Ward 2,opportunistic_benefits,ended,1,15196,389,"""Melissa Hardy""",74,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1497,1497
Florence Council Member - Ward 3,opportunistic_benefits,not_auditable,1,15196,435,"""Allen Knisley""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
FLORENCE FIRE PROTECTION DISTRICT ISSUE: 6C MILL LEVY INCREASE,opportunistic_benefits,ended,1,15196,3944,"""Yes/For""",1509,0.03000000,0,0,0,0,0,0,0,1.03905000,0,74,74
Florence - Mayor,opportunistic_benefits,ended,1,15196,1199,"""Paul Villagrana""",197,0.03000000,0,0,0,0,0,0,0,1.03905000,0,563,563
Fountain-Fort Carson School District 8 Director - 2 Year Term,opportunistic_benefits,not_auditable,1,171356,3603,"""Rose A. Terrell""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Fountain-Fort Carson School District 8 Director - 4 Year Term,opportunistic_benefits,ended,2,171356,3603,"""Kenneth R. Coffee Jr."",""Shirley Martinez""",90,0.03000000,0,0,0,0,0,0,0,1.03905000,0,13875,13875
FOUR MILE FIRE PROTECTION DISTRICT BALLOT ISSUE 6A,opportunistic_benefits,ended,1,9195,904,"""Yes/For""",335,0.03000000,0,0,0,0,0,0,0,1.03905000,0,201,201
Fremont School District RE-2 At Large,opportunistic_benefits,in_progress,2,189070,4024,"""David Wood"",""Andy Franklin""",28,0.03000000,0,0,0,0,0,0,0,1.03905000,0,49206,49206
Garfield County School District 16,opportunistic_benefits,ended,3,15439,1351,"""Kimberly Sue Whelan"",""Christina Abbey"",""Staci McGruder""",75,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1501,1501
Garfield School District No. Re-2 School Board District B,opportunistic_benefits,not_auditable,1,15439,5944,"""Jason Shoup""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Garfield School No. Re-2 School Board Director A,opportunistic_benefits,ended,1,15439,5944,"""Britton Fletchall""",33,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3410,3410
Garfield School No. Re-2 School Board Director E,county_wide_contest,risk_limit_achieved,1,15439,5944,"""Tony May""",933,0.03000000,122,0,0,0,0,0,0,1.03905000,0,121,121
Gilpin County RE-1 School District Director At Large (4 Years) - vote for two,opportunistic_benefits,ended,2,1990,1135,"""Sarah Swanson"",""Kirsten L. Goodlett""",51,0.03000000,0,0,0,0,0,0,0,1.03905000,0,285,285
Gilpin - Proposition 120 (STATUTORY),county_wide_contest,risk_limit_achieved,1,1990,1990,"""No/Against""",378,0.03000000,40,0,0,0,0,0,0,1.03905000,0,39,39
Granada School District Director-District A,opportunistic_benefits,ended,1,3556,216,"""Elizabeth M. Hainer""",66,0.03000000,0,0,0,0,0,0,0,1.03905000,0,393,393
Granada School District Director-District C,opportunistic_benefits,ended,1,3556,216,"""Andria Riddle""",40,0.03000000,0,0,0,0,0,0,0,1.03905000,0,648,648
Granada School District Director-District E,opportunistic_benefits,not_auditable,1,3556,216,"""Caleb DuVall""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Grand County Ballot Issue 1A,opportunistic_benefits,ended,1,6169,5503,"""Yes/For""",168,0.03000000,0,0,0,0,0,0,0,1.03905000,0,268,268
Grand County Ballot Question 1B,opportunistic_benefits,ended,1,6169,5503,"""Yes/For""",1341,0.03000000,0,0,0,0,0,0,0,1.03905000,0,34,34
Grand County Ballot Question 1C,opportunistic_benefits,ended,1,6169,5503,"""Yes/For""",1655,0.03000000,0,0,0,0,0,0,0,1.03905000,0,28,28
Grand County Ballot Question 1D,opportunistic_benefits,ended,1,6169,5503,"""Yes/For""",1796,0.03000000,0,0,0,0,0,0,0,1.03905000,0,26,26
Grand County Ballot Question 1E,opportunistic_benefits,ended,1,6169,5503,"""Yes/For""",1228,0.03000000,0,0,0,0,0,0,0,1.03905000,0,37,37
Grand County Ballot Question 1F,opportunistic_benefits,ended,1,6169,5503,"""Yes/For""",1011,0.03000000,0,0,0,0,0,0,0,1.03905000,0,45,45
Grand County Ballot Question 1G,county_wide_contest,risk_limit_achieved,1,6169,5503,"""No/Against""",258,0.03000000,176,0,0,0,0,0,0,1.03905000,0,175,175
Grand Fire Protection District No. 1 Ballot Issue 6A,opportunistic_benefits,ended,1,6169,2390,"""Yes/For""",722,0.03000000,0,0,0,0,0,0,0,1.03905000,0,63,63
Gunnison County Fire Protection District Ballot Issue 7A,opportunistic_benefits,in_progress,1,7882,2081,"""No/Against""",25,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2298,2298
Hanover School District 28 Director - 4 Year Term,opportunistic_benefits,ended,2,171356,358,"""Edward Albert Sweazy"",""Thomas Joseph Lippert""",44,0.03000000,0,0,0,0,0,0,0,1.03905000,0,28379,28379
Haxtun School District RE-2J Board of Education Director,opportunistic_benefits,in_progress,3,11209,655,"""Audree Edwards"",""Christi Anne Gibson"",""Dean Michael""",154,0.03000000,0,0,0,0,0,0,0,1.03905000,0,531,531
Hayden School District RE1 Director - At Large,opportunistic_benefits,ended,3,9568,915,"""Kevin Kleckler"",""Ryan Wattles"",""Alicia Doolin""",54,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1292,1292
Highland Park Sanitation District Referred Ballot Question 6M,opportunistic_benefits,ended,1,5887,231,"""Yes/For""",190,0.03000000,0,0,0,0,0,0,0,1.03905000,0,226,226
Hinsdale - Proposition 120 (STATUTORY),county_wide_contest,risk_limit_achieved,1,439,439,"""No/Against""",93,0.03000000,36,0,0,0,0,0,0,1.03905000,0,35,35
Hinsdale School District RE-1 Director,opportunistic_benefits,ended,3,439,429,"""Robert Hudgeons"",""William H Reinhardt"",""Tara Lee Hardy""",21,0.03000000,0,0,0,0,0,0,0,1.03905000,0,153,153
Hoehne Reorganized School District 3 Director District 3,opportunistic_benefits,not_auditable,1,4151,468,"""Cameron J. Cummings""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Hoehne Reorganized School District 3 Director District 6,opportunistic_benefits,ended,1,4151,468,"""Jess Cannon""",12,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2521,2521
Holly School District RE-3 Director-At Large,opportunistic_benefits,ended,3,3556,426,"""Bradley J. Simon"",""Dustin (Dusty) Heck"",""Jesse Frey""",28,0.03000000,0,0,0,0,0,0,0,1.03905000,0,926,926
Huerfano RE-1 School District School Board Director (2 year term),opportunistic_benefits,ended,2,2683,1928,"""Jenna Fox"",""Raquel Lopez-Rodriguez""",42,0.03000000,0,0,0,0,0,0,0,1.03905000,0,466,466
Huerfano RE-1 School District School Board Director (4 year term),opportunistic_benefits,ended,3,2683,1928,"""Marcy R. Freeburg"",""Debi Sporleder"",""Hillary Andreatta""",17,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1151,1151
HYGIENE FIRE PROTECTION DISTRICT BALLOT ISSUE 6A,opportunistic_benefits,ended,1,109378,1311,"""Yes/For""",656,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1215,1215
Idaho Springs City Council Ward I,opportunistic_benefits,not_auditable,1,3421,341,"""Scott Pennell""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Idaho Springs City Council Ward II,opportunistic_benefits,not_auditable,1,3421,234,"""Kate Collier""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Idalia RJ-3 School District Director,opportunistic_benefits,in_progress,3,5041,221,"""Andrew Richards"",""Ross Morris"",""Amber Hardwick""",52,0.03000000,0,0,0,0,0,0,0,1.03905000,0,707,707
Ignacio School District 11JT Director - 2 Year Term,opportunistic_benefits,not_auditable,1,22465,1386,"""Jay Dee Brunson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Ignacio School District 11JT Director - 4 Year Term,opportunistic_benefits,in_progress,2,22465,1386,"""Leila C. Baker"",""James (Jim) Bulwan""",161,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1017,1017
Initiated Ordinance 300,opportunistic_benefits,ended,1,332872,166716,"""No/Against""",33118,0.03000000,0,0,0,0,0,0,0,1.03905000,0,74,74
Initiated Ordinance 301,opportunistic_benefits,ended,1,332872,166716,"""Yes/For""",43427,0.03000000,0,0,0,0,0,0,0,1.03905000,0,56,56
Initiated Ordinance 302,opportunistic_benefits,ended,1,332872,166716,"""No/Against""",39925,0.03000000,0,0,0,0,0,0,0,1.03905000,0,61,61
Initiated Ordinance 303,county_wide_contest,risk_limit_achieved,1,332872,166716,"""No/Against""",25262,0.03000000,98,0,0,0,0,0,0,1.03905000,0,97,97
Initiated Ordinance 304,opportunistic_benefits,ended,1,332872,166716,"""No/Against""",47673,0.03000000,0,0,0,0,0,0,0,1.03905000,0,51,51
Jackson County Ballot Issue 1A,county_wide_contest,risk_limit_achieved,1,544,544,"""Yes/For""",169,0.03000000,25,0,0,0,0,0,0,1.03905000,0,24,24
Jefferson County R-1 School District Director District 1,opportunistic_benefits,ended,1,24429,1807,"""Danielle Varda""",520,0.03000000,0,0,0,0,0,0,0,1.03905000,0,343,343
Jefferson County R-1 School District Director District 2,opportunistic_benefits,ended,1,24429,1807,"""Paula Reed""",409,0.03000000,0,0,0,0,0,0,0,1.03905000,0,436,436
Jefferson County R-1 School District Director District 5,opportunistic_benefits,ended,1,24429,1807,"""Mary Parker""",389,0.03000000,0,0,0,0,0,0,0,1.03905000,0,458,458
Joint School District No. 23JT Ballot Issue 5A,opportunistic_benefits,in_progress,1,181219,1469,"""Yes/For""",331,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3990,3990
Joint School District No. 23JT Director - 4 Year Term,opportunistic_benefits,not_auditable,3,181219,1469,"""Buffi Cavanagh"",""Kelli Markus"",""Julie Mannering""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Julesburg RE-1 School District Director,opportunistic_benefits,ended,3,909,603,"""Tammy Aulston"",""Kyla Kizer"",""Elyshia Harris""",41,0.03000000,0,0,0,0,0,0,0,1.03905000,0,162,162
Kiowa C-2 School District Director - 2 Year Term,opportunistic_benefits,ended,1,9863,1148,"""Donald Gabehart""",190,0.03000000,0,0,0,0,0,0,0,1.03905000,0,379,379
Kiowa C-2 School District Director - 4 Year Term,opportunistic_benefits,ended,2,9863,1148,"""Danielle Ullom"",""Beverly Durant""",57,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1261,1261
KIOWA COUNTY COLORADO BALLOT ISSUE 1A,opportunistic_benefits,ended,1,627,627,"""No/Against""",79,0.03000000,0,0,0,0,0,0,0,1.03905000,0,58,58
La Junta City Utilities Commission,opportunistic_benefits,not_auditable,1,5424,1866,"""Michael Robert Bourget""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Junta Mayor at Large,opportunistic_benefits,ended,1,5424,1866,"""Joseph Ayala""",22,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1797,1797
Lake County School District R1 Director,county_wide_contest,risk_limit_achieved,2,2299,1945,"""Felicia Federico"",""John David Baker""",254,0.03000000,67,0,0,0,0,0,0,1.03905000,0,66,66
Larimer County Eagle Crest Public Improvement District No. 74 Ballot Issue 6C,opportunistic_benefits,ended,1,112776,52,"""Yes/For""",41,0.03000000,0,0,0,0,0,0,0,1.03905000,0,20044,20044
Larimer County Harvest Heights Public Improvement District No. 72 Ballot Issue 6B,opportunistic_benefits,not_auditable,1,112776,30,"""No/Against""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Larimer County Prairie Trails Public Improvement District No. 33 Ballot Issue 6A,opportunistic_benefits,ended,1,112776,84,"""Yes/For""",4,0.03000000,0,0,0,0,0,0,0,1.03905000,0,205450,205450
Las Animas County Referred Measure 1A,opportunistic_benefits,ended,1,4151,4151,"""Yes/For""",1089,0.03000000,0,0,0,0,0,0,0,1.03905000,0,28,28
La Veta RE-2 School District School Board Director (2 year term),opportunistic_benefits,not_auditable,1,2683,755,"""Annalee O. Hickey""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
La Veta RE-2 School District School Board Director (4 year term),opportunistic_benefits,ended,3,2683,755,"""Anthony Wayne Masinton"",""Peggy Arnold-Hoobler"",""Kelli Bjorum""",59,0.03000000,0,0,0,0,0,0,0,1.03905000,0,332,332
La Veta Regional Library District Ballot Issue 6A,opportunistic_benefits,ended,1,2683,755,"""Yes/For""",415,0.03000000,0,0,0,0,0,0,0,1.03905000,0,48,48
Limon RE-4J School District Director - 2 year term,opportunistic_benefits,in_progress,1,11415,805,"""Ryan Frasier""",77,0.03000000,0,0,0,0,0,0,0,1.03905000,0,1081,1081
Limon RE-4J School District Director - 4 year term,opportunistic_benefits,in_progress,3,11415,805,"""Jacob Herrera"",""Amy Perry"",""Aaron Head""",115,0.03000000,0,0,0,0,0,0,0,1.03905000,0,724,724
Lincoln - Proposition 120 (STATUTORY),county_wide_contest,risk_limit_achieved,1,1552,1552,"""No/Against""",135,0.03000000,85,0,0,0,0,0,0,1.03905000,0,84,84
LJC2 La Junta City Ward 2,opportunistic_benefits,not_auditable,2,5424,694,"""Elaine McIntyre"",""Chandra Ochoa""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
LJC3 La Junta City Ward 3,opportunistic_benefits,ended,1,5424,766,"""Lisa Pantoya""",96,0.03000000,0,0,0,0,0,0,0,1.03905000,0,412,412
Logan - Proposition 120 (STATUTORY),county_wide_contest,risk_limit_achieved,1,5887,5883,"""No/Against""",700,0.03000000,63,0,0,0,0,0,0,1.03905000,0,62,62
Lone Cone Library District Ballot Issue 6A,opportunistic_benefits,ended,1,2817,450,"""No/Against""",35,0.03000000,0,0,0,0,0,0,0,1.03905000,0,587,587
Mancos Fire Protection District Ballot Issue 6A,opportunistic_benefits,ended,1,7814,1272,"""Yes/For""",366,0.03000000,0,0,0,0,0,0,0,1.03905000,0,156,156
Mancos Fire Protection District Ballot Issue 6B,opportunistic_benefits,ended,1,7814,1272,"""Yes/For""",137,0.03000000,0,0,0,0,0,0,0,1.03905000,0,416,416
Manitou Springs School District 14 Director - 4 Year Term,opportunistic_benefits,not_auditable,2,171356,3443,"""Christina Vidovich"",""Natalie Johnson""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Manitou Springs School District No. 14 Ballot Issue 4C,opportunistic_benefits,ended,1,171356,3443,"""No/Against""",375,0.03000000,0,0,0,0,0,0,0,1.03905000,0,3330,3330
Mayor - At Large,county_wide_contest,risk_limit_achieved,1,4151,2235,"""Phil Rico""",558,0.03000000,56,0,0,0,0,0,0,1.03905000,0,55,55
Meeker School District RE1 - Director District At Large,opportunistic_benefits,ended,4,2216,1406,"""Bill de Vergie"",""Ann Franklin"",""Anthony R. Theos"",""Hanna Borchard""",55,0.03000000,0,0,0,0,0,0,0,1.03905000,0,294,294
Member Pueblo Board of Water Works (6 Year Term),opportunistic_benefits,not_auditable,2,37677,22180,"""Sam J. Krage"",""Thomas V. Autobee""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Mesa County Ballot Issue - 1A,opportunistic_benefits,ended,1,52472,52472,"""Yes/For""",2477,0.03000000,0,0,0,0,0,0,0,1.03905000,0,155,155
Mesa County Ballot Question - 1B,opportunistic_benefits,ended,1,52472,52472,"""Yes/For""",22194,0.03000000,0,0,0,0,0,0,0,1.03905000,0,18,18
Mesa County Ballot Question - 1C,opportunistic_benefits,ended,1,52472,52472,"""Yes/For""",3160,0.03000000,0,0,0,0,0,0,0,1.03905000,0,122,122
Mesa County Valley School District 51 Ballot Issue - 4B,opportunistic_benefits,ended,1,52472,51243,"""Yes/For""",15190,0.03000000,0,0,0,0,0,0,0,1.03905000,0,26,26
Mesa County Valley School District 51 - Director District C,county_wide_contest,risk_limit_achieved,1,52472,51243,"""Andrea Haitz""",1341,0.03000000,287,0,0,0,0,0,0,1.03905000,0,286,286
Mesa County Valley School District 51 - Director District D,opportunistic_benefits,ended,1,52472,51243,"""Willie Jones""",2340,0.03000000,0,0,0,0,0,0,0,1.03905000,0,164,164
Mesa County Valley School District 51 - Director District E,opportunistic_benefits,ended,1,52472,51243,"""Angela Lema""",5123,0.03000000,0,0,0,0,0,0,0,1.03905000,0,75,75
Moffat County Health Service District Ballot Issue 6B,opportunistic_benefits,ended,1,4122,4122,"""No/Against""",1442,0.03000000,0,0,0,0,0,0,0,1.03905000,0,21,21
Moffat County Health Service District Ballot Question 6A,opportunistic_benefits,ended,1,4122,3834,"""No/Against""",534,0.03000000,0,0,0,0,0,0,0,1.03905000,0,57,57
Moffat County Health Service District Director - 2-year term,opportunistic_benefits,not_auditable,2,4122,3834,"""Alicia Noland"",""Jacie Jourgensen""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Moffat County Health Service District Director - 4-year term,opportunistic_benefits,not_auditable,3,4122,3834,"""Clint J Jantz"",""Ryan Lane Hess"",""Nichole Becker""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Moffat County School Board Director - At Large,opportunistic_benefits,not_auditable,2,4122,3834,"""Krystal Fedinec"",""Cynthia Looper""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Moffat County School Board Director - District A,opportunistic_benefits,not_auditable,1,4122,3834,"""Heather Cannon""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Moffat County School Board Director - District B,county_wide_contest,risk_limit_achieved,1,4122,3834,"""Lynne Seely""",314,0.03000000,97,0,0,0,0,0,0,1.03905000,0,96,96
Moffat County School District RE-1 Ballot Issue 4A,opportunistic_benefits,ended,1,4122,3834,"""No/Against""",961,0.03000000,0,0,0,0,0,0,0,1.03905000,0,32,32
Monte Vista School District C-8 Board of Education Director-Four Year Term,opportunistic_benefits,ended,2,3322,1536,"""Kurtis Holland"",""Orlando DeHerrera D.O.""",11,0.03000000,0,0,0,0,0,0,0,1.03905000,0,2201,2201
Monte Vista School District C-8 Board of Education Director-Two Year Term,opportunistic_benefits,not_auditable,1,3322,1536,"""Cliff Kincannon""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Montezuma School District Director-District A,opportunistic_benefits,not_auditable,1,7814,4543,"""Cody Wells""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Montezuma School District Director-District B,opportunistic_benefits,not_auditable,1,7814,4543,"""Jeanette G. Hart""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Montezuma School District Director-District D,opportunistic_benefits,not_auditable,1,7814,355,"""Stacey Hall""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Montezuma School District Director-District E,county_wide_contest,risk_limit_achieved,1,7814,4543,"""Ed Rice""",928,0.03000000,63,0,0,0,0,0,0,1.03905000,0,62,62
Montezuma School District Director-District F,opportunistic_benefits,not_auditable,1,7814,4543,"""Sheri Noyes""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Montezuma School District Director-District G,opportunistic_benefits,not_auditable,1,7814,4543,"""Layne Frazier""",0,0.03000000,0,0,0,0,0,0,0,1.03905000,0,0,0
Morgan County Re-3 School Director,opportunistic_benefits,ended,3,7356,3896,"""Kati Jess"",""Amy Grantham"",""Chris Everett Brown""",9,0.03000000,0,0,0,0,0,0,0,1.03905000,0,5956,5956
Morgan County Re-3 School District Ballot Issue 4A,opportunistic_benefits,ended,1,7356,3896,"""Yes/For""",105,0.03000000,0,0,0,0,0,0,0,1.03905000,0,511,511
Mountain Recreation Metropolitan District Ballot Issue 6A: Funding for the All Access Rec Program and Other District Costs.,opportunistic_benefits,ended,1,15664,7765,"""No/Against""",261,0.03000000,0,0,0,0,0,0,0,1.03905000,0,438,438
