CountyName,ContestName,ContestChoices
Mesa,Regent of the University of Colorado - At Large - REP,Eric Rinard
Mesa,State Representative - District 55 - REP,Rick Taggart
Mesa,District Attorney - 21st Judicial District - REP,Dan Rubinstein
Mesa,Mesa County Commissioner - District 1 - REP,Cody Davis
Mesa,State Representative - District 54 - REP,Matt Soper
Mineral,Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Mineral,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Mineral,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Mineral,Mineral County Commissioner - District 2 - REP,"Marvin Ward ""Zeke"", Jesse Albright "
Mineral,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Mineral,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Mineral,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Mineral,State Senator - District 6 - DEM,Vivian Smotherman
Mineral,State Representative - District 62 - DEM,Matthew Martinez
Mineral,Mineral County Commissioner - District 2 - DEM,Sarah Renee Wallace
Mineral,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Mineral,Regent of the University of Colorado - At Large - REP,Eric Rinard
Mineral,State Senator - District 6 - REP,Cleave Alan Simpson
Mineral,State Representative - District 62 - REP,Carol Riggenbach
Mineral,District Attorney - 12th Judicial District - REP,Anne Kelly
Mineral,Mineral County Commissioner - District 3 - REP,Ramona M Weber
Moffat,Moffat - Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Moffat,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Moffat,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Moffat,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Moffat,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Moffat,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Moffat,State Representative - District 26 - DEM,Meghan Lukens
Moffat,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Moffat,Regent of the University of Colorado - At Large - REP,Eric Rinard
Moffat,State Representative - District 26 - REP,Nathan Butler
Moffat,Moffat County Commissioner District 1 - REP,Tony Lee Bohrer
Moffat,Moffat County Commissioner District 2 - REP,Melody Villard
Montezuma,Montezuma - Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Montezuma,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Montezuma,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Montezuma,State Representative - District 58 - REP,"Larry Don Suckla, J. Mark Roeber"
Montezuma,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Montezuma,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Montezuma,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Montezuma,State Senator - District 6 - DEM,Vivian Smotherman
Montezuma,State Representative - District 59 - DEM,Katie Stewart
Montezuma,District Attorney - 22nd Judicial District - DEM,Christian A. Hatfield
Montezuma,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Montezuma,Regent of the University of Colorado - At Large - REP,Eric Rinard
Montezuma,State Senator - District 6 - REP,Cleave Alan Simpson
Montezuma,State Representative - District 59 - REP,Clark Craig
Montezuma,District Attorney - 22nd Judicial District - REP,Jeremy E. Reed
Montezuma,Montezuma County Commissioner District 2 - REP,J. Kent Lindsay
Montezuma,Montezuma County Commissioner District 3 - REP,Gerald W. Koppenhafer
Montezuma,State Representative - District 58 - DEM,Kathleen Curry
Montrose,Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Montrose,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Montrose,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Montrose,State Representative - District 58 - REP,"Larry Don Suckla, J. Mark Roeber"
Montrose,Montrose County Commissioner - District 1 - REP,"Lou Stark, Scott F. Mijares"
Montrose,Montrose County Commissioner - District 3 - REP,"Ricki Dunlap, Scott Riba"
Montrose,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Montrose,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Montrose,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Montrose,State Senator - District 5 - DEM,Cole Buerger
Montrose,State Representative - District 58 - DEM,Kathleen Curry
Montrose,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Montrose,Regent of the University of Colorado - At Large - REP,Eric Rinard
Montrose,State Senator - District 5 - REP,Marc Catlin
Montrose,District Attorney - 7th Judicial District - REP,Seth Ryan
Montrose,State Senator - District 6 - DEM,Vivian Smotherman
Montrose,State Senator - District 6 - REP,Cleave Alan Simpson
Morgan,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Morgan,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Morgan,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Morgan,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Morgan,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Morgan,State Representative - District 63 - REP,"Dusty A Johnson, Brian Urdiales"
Morgan,Morgan County Commissioner District 3 - REP,"Tim Malone, Gordon Henry Westhoff"
Morgan,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Morgan,State Representative - District 63 - DEM,Charles Alvarado
Morgan,Morgan County Commissioner District 1 - DEM,Jodi Walker
Morgan,Morgan County Commissioner District 3 - DEM,Scott Klinkhammer
Morgan,Regent of the University of Colorado - At Large - REP,Eric Rinard
Morgan,District Attorney - 13th Judicial District - REP,Travis Sides
Morgan,Morgan County Commissioner District 1 - REP,Kelvin Bernhardt
Otero,Otero - Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Otero,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Otero,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Otero,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Otero,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Otero,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Otero,State Representative - District 47 - DEM,Elizabeth Bulthuis
Otero,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Otero,Regent of the University of Colorado - At Large - REP,Eric Rinard
Otero,State Representative - District 47 - REP,Ty S. Winter
Otero,District Attorney - 16th Judicial District - REP,James R. Bullock
Otero,Otero County Commissioner District 1 - REP,Rob Oquist
Otero,Otero County Commissioner District 3 - REP,Jim Baldwin
Ouray,Ouray - Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Ouray,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Ouray,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Ouray,State Representative - District 58 - REP,"Larry Don Suckla, J. Mark Roeber"
Ouray,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Ouray,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Ouray,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Ouray,State Senator - District 6 - DEM,Vivian Smotherman
Ouray,State Representative - District 58 - DEM,Kathleen Curry
Ouray,Ouray County Commissioner - District 1 - DEM,Lynn M. Padgett 
Ouray,Ouray County Commissioner - District 3 - DEM,Jake Niece
Ouray,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Ouray,Regent of the University of Colorado - At Large - REP,Eric Rinard
Ouray,State Senator - District 6 - REP,Cleave Alan Simpson
Ouray,District Attorney - 7th Judicial District - REP,Seth Ryan
Ouray,Ouray County Commissioner - District 1 - REP,Michael Perkovich
Park,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Park,Park County Commissioner District 2 - REP,"Jason M Gemmer, Wallie Weld"
Park,Representative to the 119th United States Congress - District 7 - DEM,Brittany Pettersen
Park,State Representative - District 13 - DEM,Julie McCluskie
Park,Park County Commissioner District 1 - DEM,Robb Green
Park,Park County Commissioner District 2 - DEM,Jack Hansell
Park,Representative to the 119th United States Congress - District 7 - REP,Sergei Matveyuk
Park,Regent of the University of Colorado - At Large - REP,Eric Rinard
Park,State Representative - District 13 - REP,Dave Williams
Park,District Attorney - 11th Judicial District - REP,Jeffrey D. Lindsey
Park,Park County Commissioner District 1 - REP,Amy Mitchell 
Phillips,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Phillips,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Phillips,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Phillips,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Phillips,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Phillips,State Representative - District 63 - REP,"Dusty A Johnson, Brian Urdiales"
Phillips,Phillips County Commissioner - District 2 - REP,"Garold Roberts, Dylon Keith Daniel"
Phillips,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Phillips,State Representative - District 63 - DEM,Charles Alvarado
Phillips,Regent of the University of Colorado - At Large - REP,Eric Rinard
Phillips,District Attorney - 13th Judicial District - REP,Travis Sides
Phillips,Phillips County Commissioner - District 3 - REP,Tom Lee Timm
Phillips,Phillips County Sheriff - REP,"Michael Beard, Darrell Smith"
Pitkin,Pitkin - Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Pitkin,Pitkin County Commissioner - District 5,"Francie Jacober, Toni Kronberg, Neil C. Reilley"
Pitkin,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Pitkin,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Pitkin,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Pitkin,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Pitkin,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Pitkin,State Senator - District 5 - DEM,Cole Buerger
Pitkin,State Representative - District 57 - DEM,Elizabeth Velasco
Pitkin,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Pitkin,Regent of the University of Colorado - At Large - REP,Eric Rinard
Pitkin,State Senator - District 5 - REP,Marc Catlin
Pitkin,State Representative - District 57 - REP,Caleb Waller
Pitkin,District Attorney - 9th Judicial District - REP,Ben Sollars
Prowers,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Prowers,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Prowers,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Prowers,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Prowers,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Prowers,Prowers County Commissioner District 1 - REP,"Tom Grasmick, Ty Harmon"
Prowers,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Prowers,State Representative - District 47 - DEM,Elizabeth Bulthuis
Prowers,Regent of the University of Colorado - At Large - REP,Eric Rinard
Prowers,State Representative - District 47 - REP,Ty S. Winter
Prowers,District Attorney - 15th Judicial District - REP,Andrew J. Hayden
Prowers,Prowers County Commissioner District 3 - REP,Roger Stagner
Pueblo,Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Pueblo,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Pueblo,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Pueblo,State Representative - District 46 - REP,"Christina Rae Mascarenas, Kim Swearingen"
Pueblo,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Pueblo,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Pueblo,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Pueblo,State Representative - District 60 - DEM,Kathryn Green
Pueblo,District Attorney - 10th Judicial District - DEM,Kyle S. Aber
Pueblo,Pueblo County Commissioner - District 1 - DEM,Miles Lucero
Pueblo,Pueblo County Commissioner - District 2 - DEM,Daneya Esgar
Pueblo,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Pueblo,Regent of the University of Colorado - At Large - REP,Eric Rinard
Pueblo,State Representative - District 60 - REP,Stephanie Luck
Pueblo,District Attorney - 10th Judicial District - REP,Kala Beauvais
Pueblo,Pueblo County Commissioner - District 1 - REP,Steven Rodriguez
Pueblo,Pueblo County Commissioner - District 2 - REP,Paula McPheeters
Pueblo,State Representative - District 62 - DEM,Matthew Martinez
Pueblo,State Representative - District 62 - REP,Carol Riggenbach
Pueblo,State Representative - District 47 - DEM,Elizabeth Bulthuis
Pueblo,State Representative - District 47 - REP,Ty S. Winter
Pueblo,State Representative - District 46 - DEM,Tisha Mauro
Rio Blanco,Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Rio Blanco,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Rio Blanco,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Rio Blanco,Rio Blanco County Commissioner District 3 - REP,"Callie H. Scritchfield, Regas K Halandras"
Rio Blanco,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Rio Blanco,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Rio Blanco,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Rio Blanco,State Representative - District 26 - DEM,Meghan Lukens
Rio Blanco,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Rio Blanco,Regent of the University of Colorado - At Large - REP,Eric Rinard
Rio Blanco,State Representative - District 26 - REP,Nathan Butler
Rio Blanco,District Attorney - 9th Judicial District - REP,Ben Sollars
Rio Blanco,Rio Blanco County Commissioner District 2 - REP,Jennifer O'Hearon
Rio Grande,Rio Grande - Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Rio Grande,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Rio Grande,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Rio Grande,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Rio Grande,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Rio Grande,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Rio Grande,State Senator - District 6 - DEM,Vivian Smotherman
Rio Grande,State Representative - District 62 - DEM,Matthew Martinez
Rio Grande,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Rio Grande,Regent of the University of Colorado - At Large - REP,Eric Rinard
Rio Grande,State Senator - District 6 - REP,Cleave Alan Simpson
Rio Grande,State Representative - District 62 - REP,Carol Riggenbach
Rio Grande,District Attorney - 12th Judicial District - REP,Anne Kelly
Rio Grande,Rio Grande County Commissioner District 1 - REP,Scott Deacon
Rio Grande,Rio Grande County Commissioner District 3 - REP,Gene W Glover
Routt,Routt - State Board of Education Member - Congressional District 2 - DEM,"Kathy Gebhardt, Marisol Lynda Rodriguez"
Routt,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Routt,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse
Routt,State Representative - District 26 - DEM,Meghan Lukens
Routt,Routt County Commissioner - District 1 - DEM,Angelica Salinas
Routt,Routt County Commissioner - District 2 - DEM,Tim Redmond
Routt,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson
Routt,Regent of the University of Colorado - At Large - REP,Eric Rinard
Routt,State Representative - District 26 - REP,Nathan Butler
Routt,Routt County Commissioner - District 1 - REP,Brent A. Romick
Routt,Routt County Commissioner - District 2 - REP,Tracy Lawton
Saguache,Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
Saguache,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Saguache,Saguache County Commissioner District 1 - DEM,"Adam Kinney, Tom McCracken"
Saguache,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
Saguache,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
Saguache,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
Saguache,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
Saguache,State Senator - District 6 - DEM,Vivian Smotherman
Saguache,State Representative - District 62 - DEM,Matthew Martinez
Saguache,Saguache County Commissioner District 2 - DEM,Lynne Thompson
Saguache,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
Saguache,Regent of the University of Colorado - At Large - REP,Eric Rinard
Saguache,State Senator - District 6 - REP,Cleave Alan Simpson
Saguache,State Representative - District 62 - REP,Carol Riggenbach
Saguache,District Attorney - 12th Judicial District - REP,Anne Kelly
Saguache,Saguache County Commissioner District 1 - REP,Marcus Weir
Saguache,Saguache County Commissioner District 2 - REP,Jason Ensz
San Miguel,Representative to the 119th United States Congress - District 3 - REP,"Stephen A. Varela, Ron Hanks, Lew Webb, Russ Andrews, Curtis M. McCrackin, Jeff Hurd"
San Miguel,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
San Miguel,San Miguel County Commissioner - District 1 - DEM,"Anne Brown, Geneva Shaunette"
San Miguel,Regent of the University of Colorado - Congressional District 3 - REP,"Kristine Sposato, Ray Scott"
San Miguel,San Miguel - State Representative - District 58 - REP,"Larry Don Suckla, J. Mark Roeber"
San Miguel,Representative to the 119th United States Congress - District 3 - DEM,Adam Frisch
San Miguel,State Board of Education Member - Congressional District 3 - DEM,Ellen Angeles
San Miguel,Regent of the University of Colorado - Congressional District 3 - DEM,Robert B. Logan
San Miguel,State Senator - District 6 - DEM,Vivian Smotherman
San Miguel,State Representative - District 58 - DEM,Kathleen Curry
San Miguel,San Miguel County Commissioner - District 3 - DEM,Galena Gleason
San Miguel,San Miguel County Clerk and Recorder - DEM,Michael Wyszynski
San Miguel,State Board of Education Member - Congressional District 3 - REP,Sherri M Wright
San Miguel,Regent of the University of Colorado - At Large - REP,Eric Rinard
San Miguel,State Senator - District 6 - REP,Cleave Alan Simpson
San Miguel,District Attorney - 7th Judicial District - REP,Seth Ryan
Sedgwick,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Sedgwick,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Sedgwick,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Sedgwick,Sedgwick County Commissioner - District 2 - REP,"Donald P Schneider, Tracy Kizer, John Fryar"
Sedgwick,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Sedgwick,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Sedgwick,State Representative - District 63 - REP,"Dusty A Johnson, Brian Urdiales"
Sedgwick,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Sedgwick,State Representative - District 63 - DEM,Charles Alvarado
Sedgwick,Regent of the University of Colorado - At Large - REP,Eric Rinard
Sedgwick,District Attorney - 13th Judicial District - REP,Travis Sides
Sedgwick,Sedgwick County Commissioner - District 3 - REP,Howard McCormick
Summit,Summit - State Board of Education Member - Congressional District 2 - DEM,"Kathy Gebhardt, Marisol Lynda Rodriguez"
Summit,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Summit,Summit County Commissioner - District 2 - REP,"Bob Cottrell, Kevin Adamson"
Summit,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse
Summit,State Representative - District 13 - DEM,Julie McCluskie
Summit,District Attorney - 5th Judicial District - DEM,Heidi McCollum
Summit,Summit County Commissioner - District 1 - DEM,Eric S. Mamula
Summit,Summit County Commissioner - District 2 - DEM,Tamara Pogue
Summit,Summit County Commissioner - District 3 - DEM,Nina Waters
Summit,Summit County Clerk and Recorder - DEM,Taryn Power
Summit,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson
Summit,Regent of the University of Colorado - At Large - REP,Eric Rinard
Summit,State Representative - District 13 - REP,Dave Williams
Summit,Summit County Commissioner - District 1 - REP,Allen Bacher
Teller,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Teller,Teller - District Attorney - 4th Judicial District - REP,"David Willson, Michael J. Allen"
Teller,State Senator - District 12 - REP,"Adriana Cuva, Stan VanderWerf"
Teller,Representative to the 119th United States Congress - District 7 - DEM,Brittany Pettersen
Teller,State Representative - District 60 - DEM,Kathryn Green
Teller,District Attorney - 4th Judicial District - DEM,Jeremy Dowell
Teller,Representative to the 119th United States Congress - District 7 - REP,Sergei Matveyuk
Teller,Regent of the University of Colorado - At Large - REP,Eric Rinard
Teller,State Representative - District 60 - REP,Stephanie Luck
Teller,Teller County Commissioner District 1 - REP,Dan Williams
Teller,Teller County Commissioner District 3 - REP,Erik Stone
Teller,Teller County Treasurer - REP,Krystal Brown
Teller,State Senator - District 12 - DEM,Marc Snyder
Teller,State Representative - District 18 - DEM,Amy T. Paschal
Teller,State Representative - District 18 - REP,James R. Boelens Jr.
Washington,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Washington,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Washington,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Washington,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Washington,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Washington,State Representative - District 63 - REP,"Dusty A Johnson, Brian Urdiales"
Washington,Washington County Commissioner - District 2 - REP,"Brandy Ward, Kent R Vance"
Washington,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Washington,State Representative - District 63 - DEM,Charles Alvarado
Washington,Regent of the University of Colorado - At Large - REP,Eric Rinard
Washington,District Attorney - 13th Judicial District - REP,Travis Sides
Washington,Washington County Commissioner - District 3 - REP,Scott H. Ramey
Weld,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Weld,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Weld,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Weld,State Board of Education Member - Congressional District 2 - DEM,"Kathy Gebhardt, Marisol Lynda Rodriguez"
Weld,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Weld,Weld County Commissioner - At-Large - REP,"Lori A. Saine, Perry L. Buck"
Weld,Weld County Commissioner - District 3 - REP,"Lynette ""Kilpatrick"" Peppler, Adrienne Sandoval"
Weld,State Senator - District 23 - REP,"Barb Kirkmeyer, Natalie Abshier"
Weld,State Representative - District 65 - REP,"Lori Garcia Sander, Trent Lane Leisy"
Weld,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Weld,State Representative - District 63 - REP,"Dusty A Johnson, Brian Urdiales"
Weld,Representative to the 119th United States Congress - District 8 - REP,"Gabe Evans, Janak Joshi"
Weld,Representative to the 119th United States Congress - District 2 - DEM,Joe Neguse
Weld,State Senator - District 17 - DEM,Sonya Jaquez Lewis
Weld,State Representative - District 19 - DEM,Jennifer Lea Parenti
Weld,Representative to the 119th United States Congress - District 2 - REP,Marshall Dawson
Weld,Regent of the University of Colorado - At Large - REP,Eric Rinard
Weld,State Senator - District 17 - REP,Tom Van Lone
Weld,State Representative - District 19 - REP,Dan Woog
Weld,District Attorney - 19th Judicial District - REP,Michael J. Rourke
Weld,State Representative - District 64 - DEM,Mark K Matthews
Weld,State Representative - District 64 - REP,Ryan Armagost
Weld,State Representative - District 65 - DEM,Will Walters
Weld,Weld County Commissioner - District 1 - REP,Jason S. Maxey
Weld,State Board of Education Member - Congressional District 4 - DEM,Krista Holtzmann
Weld,State Representative - District 48 - REP,Carlos Barron
Weld,State Representative - District 63 - DEM,Charles Alvarado
Weld,Representative to the 119th United States Congress - District 7 - DEM,Brittany Pettersen
Weld,Representative to the 119th United States Congress - District 7 - REP,Sergei Matveyuk
Weld,State Representative - District 33 - DEM,William Lindstedt
Weld,State Representative - District 33 - REP,Michael Martinez
Weld,Representative to the 119th United States Congress - District 8 - DEM,Yadira Caraveo
Weld,State Board of Education Member - Congressional District 8 - DEM,Rhonda Solis
Weld,State Board of Education Member - Congressional District 8 - REP,Yazmin Navarro
Weld,State Representative - District 50 - DEM,Mary Young
Weld,State Representative - District 50 - REP,Ryan Gonzalez
Weld,State Senator - District 13 - DEM,Matt Johnston
Weld,State Senator - District 13 - REP,Scott Bright
Yuma,Representative to the 119th United States Congress - District 4 - REP,"Lauren Boebert, Richard Holtorf, Mike Lynch, Deborah Flora, Jerry Sonnenberg, Peter Yu"
Yuma,Representative to the 118th United States Congress - District 4,"Frank Atwood, Hannah Goodman, Greg Lopez, Trisha Eloise Calvarese"
Yuma,Representative to the 119th United States Congress - District 4 - DEM,"Trisha Calvarese, John Padora Jr., Ike McCorkle"
Yuma,Yuma County Commissioner - District 3 - REP,"Clint Monk, Mike Leerar, Jessie Vance"
Yuma,Regent of the University of Colorado - At Large - DEM,"Elliott Hood, Charles ""CJ"" Johnson"
Yuma,State Board of Education Member - Congressional District 4 - REP,"Kristi ""KBB"" Burton Brown, Saundra Larsen"
Yuma,State Representative - District 63 - REP,"Dusty A Johnson, Brian Urdiales"
