County,Device ID,Batch,# of Ballots,Location
Delta,1,368,25,11
Delta,1,369,26,11
Delta,1,370,25,11
Delta,1,371,23,11
Delta,1,372,25,11
Delta,1,373,17,11
Delta,1,374,23,11
Delta,1,375,24,11
Delta,1,376,25,11
Delta,1,377,25,11
Delta,1,378,18,11
Delta,1,379,27,11
Delta,1,380,26,11
Delta,1,381,27,11
Delta,1,382,27,11
Delta,1,383,20,11
Delta,1,384,22,11
Delta,1,385,27,11
Delta,1,386,25,11
Delta,1,387,25,11
Delta,1,388,23,11
Delta,1,389,25,11
Delta,1,390,25,11
Delta,1,391,25,11
Delta,1,392,24,11
Delta,1,393,25,11
Delta,1,394,24,11
Delta,1,395,35,12
Delta,1,396,69,12
Delta,1,397,25,12
Delta,1,398,13,12
Delta,1,399,12,12
Delta,1,400,17,12
Delta,1,401,26,12
Delta,1,402,17,12
Delta,1,403,25,12
Delta,1,404,23,12
Delta,1,405,24,12
Delta,1,406,19,12
Delta,1,407,18,12
Delta,1,408,17,12
Delta,1,409,16,12
Delta,1,410,12,12
Delta,1,411,5,12
Delta,1,412,25,12
Delta,1,413,28,12
Delta,1,414,20,12
Delta,1,415,23,12
Delta,1,416,15,12
Delta,1,417,29,12
Delta,1,418,23,12
Delta,1,419,30,12
Delta,1,420,26,12
Delta,1,421,22,12
Delta,1,422,24,12
Delta,1,423,25,12
Delta,1,424,25,12
Delta,1,425,24,12
Delta,1,426,11,12
Delta,1,427,26,12
Delta,1,428,18,12
Delta,1,429,25,12
Delta,1,430,28,12
Delta,1,431,7,12
Delta,1,432,23,12
Delta,1,433,25,12
Delta,1,434,19,12
Delta,1,435,17,12
Delta,1,436,1,12
Delta,1,437,29,12
Delta,1,438,34,12
