County,Tabulator ID,Batch,# of Ballot Cards,Location,,,
Pueblo,2,664,15,Tub 13,,,
Pueblo,2,665,50,Tub 13,,,
Pueblo,2,666,8,Tub 14,,,
Pueblo,2,667,50,Tub 14,,,
Pueblo,2,668,50,Tub 14,,,
Pueblo,2,669,50,Tub 14,,,
Pueblo,2,670,50,Tub 14,,,
Pueblo,2,671,50,Tub 14,,,
Pueblo,2,672,50,Tub 14,,,
Pueblo,2,673,50,Tub 14,,,
Pueblo,2,674,50,Tub 14,,,
Pueblo,2,675,50,Tub 14,,,
Pueblo,2,676,50,Tub 14,,,
Pueblo,2,677,50,Tub 14,,,
Pueblo,2,678,50,Tub 14,,,
Pueblo,2,679,50,Tub 14,,,
Pueblo,2,680,50,Tub 14,,,
Pueblo,2,681,50,Tub 14,,,
Pueblo,2,682,50,Tub 14,,,
Pueblo,2,683,50,Tub 14,,,
Pueblo,2,684,50,Tub 14,,,
Pueblo,2,685,50,Tub 14,,,
Pueblo,2,686,50,Tub 14,,,
Pueblo,2,687,50,Tub 14,,,
Pueblo,2,688,50,Tub 14,,,
Pueblo,2,689,19,Tub 14,,,
Pueblo,2,690,50,Tub 14,,,
Pueblo,2,691,13,Tub 14,,,
Pueblo,2,692,50,Tub 14,,,
Pueblo,2,693,50,Tub 14,,,
Pueblo,2,694,50,Tub 14,,,
Pueblo,2,695,50,Tub 14,,,
Pueblo,2,696,50,Tub 14,,,
Pueblo,2,697,50,Tub 14,,,
Pueblo,2,698,50,Tub 14,,,
Pueblo,2,699,50,Tub 14,,,
Pueblo,2,700,50,Tub 14,,,
Pueblo,2,701,45,Tub 14,,,
Pueblo,2,702,11,Tub 14,,,
Pueblo,2,703,49,Tub 14,,,
Pueblo,2,704,49,Tub 14,,,
Pueblo,2,705,49,Tub 14,,,
Pueblo,2,706,50,Tub 14,,,
Pueblo,2,707,48,Tub 14,,,
Pueblo,2,708,50,Tub 14,,,
Pueblo,2,709,48,Tub 14,,,
Pueblo,2,710,49,Tub 14,,,
Pueblo,2,711,50,Tub 14,,,
Pueblo,2,712,27,Tub 14,,,
Pueblo,2,713,50,Tub 14,,,
Pueblo,2,714,48,Tub 14,,,
Pueblo,2,715,48,Tub 14,,,
Pueblo,2,716,15,Tub 14,,,
Pueblo,2,717,50,Tub 15,,,
Pueblo,2,718,50,Tub 15,,,
Pueblo,2,719,50,Tub 15,,,
Pueblo,2,720,50,Tub 15,,,
Pueblo,2,721,49,Tub 15,,,
Pueblo,2,722,50,Tub 15,,,
Pueblo,2,723,50,Tub 15,,,
Pueblo,2,724,50,Tub 15,,,
Pueblo,2,725,50,Tub 15,,,
Pueblo,2,726,50,Tub 15,,,
Pueblo,2,727,50,Tub 15,,,
Pueblo,2,728,50,Tub 15,,,
Pueblo,2,729,50,Tub 15,,,
Pueblo,2,730,50,Tub 15,,,
Pueblo,2,731,50,Tub 15,,,
Pueblo,2,732,50,Tub 15,,,
Pueblo,2,733,32,Tub 15,,,
Pueblo,2,734,50,Tub 15,,,
Pueblo,2,735,50,Tub 15,,,
Pueblo,2,736,50,Tub 15,,,
Pueblo,2,737,50,Tub 15,,,
Pueblo,2,738,50,Tub 15,,,
Pueblo,2,739,50,Tub 15,,,
Pueblo,2,740,50,Tub 15,,,
Pueblo,2,741,50,Tub 15,,,
Pueblo,2,742,50,Tub 15,,,
Pueblo,2,743,50,Tub 15,,,
Pueblo,2,744,50,Tub 15,,,
Pueblo,2,745,49,Tub 15,,,
Pueblo,2,746,28,Tub 15,,,
Pueblo,2,747,50,Tub 15,,,
Pueblo,2,748,50,Tub 15,,,
Pueblo,2,749,50,Tub 15,,,
Pueblo,2,750,50,Tub 15,,,
Pueblo,2,751,48,Tub 15,,,
Pueblo,2,752,50,Tub 15,,,
Pueblo,2,753,50,Tub 15,,,
Pueblo,2,754,50,Tub 15,,,
Pueblo,2,755,48,Tub 15,,,
Pueblo,2,756,43,Tub 15,,,
Pueblo,2,757,49,Tub 15,,,
Pueblo,2,758,13,Tub 15,,,
Pueblo,2,759,48,Tub 15,,,
Pueblo,2,760,48,Tub 15,,,
Pueblo,2,761,48,Tub 15,,,
Pueblo,2,762,45,Tub 15,,,
Pueblo,2,763,50,Tub 15,,,
Pueblo,2,764,50,Tub 15,,,
Pueblo,2,765,48,Tub 15,,,
Pueblo,2,766,46,Tub 15,,,
Pueblo,2,767,50,Tub 16,,,
Pueblo,2,768,50,Tub 16,,,
Pueblo,2,769,50,Tub 16,,,
Pueblo,2,770,50,Tub 16,,,
Pueblo,2,771,50,Tub 16,,,
Pueblo,2,772,50,Tub 16,,,
Pueblo,2,773,22,Tub 16,,,
Pueblo,2,774,50,Tub 16,,,
Pueblo,2,775,50,Tub 16,,,
Pueblo,2,776,50,Tub 16,,,
Pueblo,2,777,50,Tub 16,,,
Pueblo,2,778,50,Tub 16,,,
Pueblo,2,779,29,Tub 16,,,
Pueblo,2,780,50,Tub 16,,,
Pueblo,2,781,50,Tub 16,,,
Pueblo,2,782,50,Tub 16,,,
Pueblo,2,783,49,Tub 16,,,
Pueblo,2,784,50,Tub 16,,,
Pueblo,2,785,49,Tub 16,,,
Pueblo,2,786,50,Tub 16,,,
Pueblo,2,787,50,Tub 16,,,
Pueblo,2,788,50,Tub 16,,,
Pueblo,2,789,50,Tub 16,,,
Pueblo,2,790,50,Tub 16,,,
Pueblo,2,791,50,Tub 16,,,
Pueblo,2,792,50,Tub 16,,,
Pueblo,2,793,3,Tub 16,,,
Pueblo,2,794,50,Tub 16,,,
Pueblo,2,795,50,Tub 16,,,
Pueblo,2,796,50,Tub 16,,,
Pueblo,2,797,1,Tub 16,,,
Pueblo,2,798,50,Tub 17,,,
Pueblo,2,799,50,Tub 17,,,
Pueblo,2,800,50,Tub 17,,,
Pueblo,2,801,50,Tub 17,,,
Pueblo,2,802,50,Tub 17,,,
Pueblo,2,803,50,Tub 17,,,
Pueblo,2,804,37,Tub 17,,,
Pueblo,2,805,34,Tub 17,,,
Pueblo,2,806,50,Tub 17,,,
Pueblo,2,807,50,Tub 17,,,
Pueblo,2,808,50,Tub 17,,,
Pueblo,2,809,50,Tub 17,,,
Pueblo,2,810,50,Tub 17,,,
Pueblo,2,811,50,Tub 17,,,
Pueblo,2,812,50,Tub 17,,,
Pueblo,2,813,50,Tub 17,,,
Pueblo,2,814,50,Tub 17,,,
Pueblo,2,815,50,Tub 17,,,
Pueblo,2,816,50,Tub 17,,,
Pueblo,2,817,50,Tub 17,,,
Pueblo,2,818,50,Tub 17,,,
Pueblo,2,819,50,Tub 17,,,
Pueblo,2,820,50,Tub 17,,,
Pueblo,2,821,50,Tub 17,,,
Pueblo,2,822,50,Tub 17,,,
Pueblo,2,823,50,Tub 17,,,
Pueblo,2,824,48,Tub 17,,,
Pueblo,2,825,49,Tub 17,,,
Pueblo,2,826,48,Tub 17,,,
Pueblo,2,827,48,Tub 17,,,
Pueblo,2,828,17,Tub 17,,,
Pueblo,2,829,50,Tub 17,,,
Pueblo,2,830,49,Tub 17,,,
Pueblo,2,831,47,Tub 17,,,
Pueblo,2,832,49,Tub 17,,,
Pueblo,2,833,48,Tub 17,,,
Pueblo,2,834,50,Tub 17,,,
Pueblo,2,835,40,Tub 17,,,
Pueblo,2,836,47,Tub 17,,,
Pueblo,2,837,47,Tub 17,,,
Pueblo,2,838,44,Tub 17,,,
Pueblo,2,839,48,Tub 17,,,
Pueblo,2,840,49,Tub 17,,,
Pueblo,2,841,48,Tub 17,,,
Pueblo,2,842,48,Tub 17,,,
Pueblo,2,843,49,Tub 17,,,
Pueblo,2,844,49,Tub 17,,,
Pueblo,2,845,19,Tub 17,,,
Pueblo,2,846,1,Tub 17,,,
Pueblo,2,847,31,Tub 18,,,
Pueblo,2,848,50,Tub 18,,,
Pueblo,2,849,50,Tub 18,,,
Pueblo,2,850,50,Tub 18,,,
Pueblo,2,851,50,Tub 18,,,
Pueblo,2,852,50,Tub 18,,,
Pueblo,2,853,50,Tub 18,,,
Pueblo,2,854,50,Tub 18,,,
Pueblo,2,855,50,Tub 18,,,
Pueblo,2,856,50,Tub 18,,,
Pueblo,2,857,50,Tub 18,,,
Pueblo,2,858,50,Tub 18,,,
Pueblo,2,859,50,Tub 18,,,
Pueblo,2,860,50,Tub 18,,,
Pueblo,2,861,50,Tub 18,,,
Pueblo,2,862,50,Tub 18,,,
Pueblo,2,863,50,Tub 18,,,
Pueblo,2,864,50,Tub 18,,,
Pueblo,2,865,50,Tub 18,,,
Pueblo,2,866,50,Tub 18,,,
Pueblo,2,867,50,Tub 18,,,
Pueblo,2,868,50,Tub 18,,,
Pueblo,2,869,50,Tub 18,,,
Pueblo,2,870,50,Tub 18,,,
Pueblo,2,871,50,Tub 18,,,
Pueblo,2,872,50,Tub 18,,,
Pueblo,2,873,50,Tub 18,,,
Pueblo,2,874,50,Tub 18,,,
Pueblo,2,875,50,Tub 18,,,
Pueblo,2,876,50,Tub 18,,,
Pueblo,2,877,50,Tub 18,,,
Pueblo,2,878,50,Tub 18,,,
Pueblo,2,879,50,Tub 18,,,
Pueblo,2,880,50,Tub 18,,,
Pueblo,2,881,6,Tub 18,,,
Pueblo,2,882,50,Tub 18,,,
Pueblo,2,883,50,Tub 18,,,
Pueblo,2,884,50,Tub 18,,,
Pueblo,2,885,50,Tub 18,,,
Pueblo,2,886,50,Tub 18,,,
Pueblo,2,887,26,Tub 18,,,
Pueblo,2,888,48,Tub 18,,,
Pueblo,2,889,49,Tub 18,,,
Pueblo,2,890,48,Tub 18,,,
Pueblo,2,891,50,Tub 18,,,
Pueblo,2,892,46,Tub 18,,,
Pueblo,2,893,47,Tub 18,,,
Pueblo,2,894,49,Tub 18,,,
Pueblo,2,895,34,Tub 18,,,
Pueblo,2,896,48,Tub 18,,,
Pueblo,2,897,49,Tub 19,,,
Pueblo,2,898,48,Tub 19,,,
Pueblo,2,899,48,Tub 19,,,
Pueblo,2,900,45,Tub 19,,,
Pueblo,2,901,27,Tub 19,,,
Pueblo,2,902,47,Tub 19,,,
Pueblo,2,903,50,Tub 19,,,
Pueblo,2,904,47,Tub 19,,,
Pueblo,2,905,47,Tub 19,,,
Pueblo,2,906,48,Tub 19,,,
Pueblo,2,907,49,Tub 19,,,
Pueblo,2,908,47,Tub 19,,,
Pueblo,2,909,49,Tub 19,,,
Pueblo,2,910,48,Tub 19,,,
Pueblo,2,911,49,Tub 19,,,
Pueblo,2,912,7,Tub 19,,,
Pueblo,2,913,51,Tub 20,,,
Pueblo,2,914,57,Tub 20,,,
Pueblo,2,915,13,Tub 20,,,
Pueblo,2,916,28,Tub 20,,,
Pueblo,2,917,28,Tub 20,,,
Pueblo,2,918,40,Tub 20,,,
Pueblo,2,919,25,Tub 20,,,
Pueblo,2,920,26,Tub 20,,,
Pueblo,2,921,26,Tub 20,,,
Pueblo,2,922,29,Tub 20,,,
Pueblo,2,923,36,Tub 20,,,
Pueblo,2,924,5,Tub 20,,,
Pueblo,2,925,20,Tub 20,,,
