County,Tabulator,Batch,# of Ballot Cards,Location
Teller,101,141,25,Box 3
Teller,101,142,25,Box 3
Teller,101,143,25,Box 3
Teller,101,144,25,Box 3
Teller,101,145,25,Box 3
Teller,101,146,25,Box 3
Teller,101,147,25,Box 3
Teller,101,148,25,Box 3
Teller,101,149,25,Box 3
Teller,101,150,24,Box 3
Teller,101,151,25,Box 3
Teller,101,152,25,Box 3
Teller,101,153,25,Box 3
Teller,101,154,25,Box 3
Teller,101,155,25,Box 3
Teller,101,156,25,Box 3
Teller,101,157,25,Box 3
Teller,101,158,25,Box 3
Teller,101,159,25,Box 3
Teller,101,160,25,Box 3
Teller,101,161,24,Box 3
Teller,101,162,25,Box 3
Teller,101,163,25,Box 3
Teller,101,164,24,Box 3
Teller,101,165,25,Box 3
Teller,101,166,25,Box 4
Teller,101,167,25,Box 4
Teller,101,168,25,Box 4
Teller,101,169,25,Box 4
Teller,101,170,25,Box 4
Teller,101,171,25,Box 4
Teller,101,172,25,Box 4
Teller,101,173,25,Box 4
Teller,101,174,25,Box 4
Teller,101,175,25,Box 4
Teller,101,176,25,Box 4
Teller,101,177,25,Box 4
Teller,101,178,24,Box 4
Teller,101,179,25,Box 4
Teller,101,180,25,Box 4
Teller,101,181,25,Box 4
Teller,101,182,25,Box 4
Teller,101,183,24,Box 4
Teller,101,184,25,Box 4
Teller,101,185,25,Box 4
Teller,101,186,24,Box 4
Teller,101,187,25,Box 4
Teller,101,188,25,Box 4
Teller,101,189,25,Box 4
Teller,101,190,25,Box 4
Teller,101,191,25,Box 4
Teller,101,192,25,Box 4
Teller,101,193,25,Box 4
Teller,101,194,25,Box 4
Teller,101,195,25,Box 4
Teller,101,196,24,Box 4
Teller,101,197,25,Box 4
Teller,101,198,25,Box 4
Teller,101,199,25,Box 4
Teller,101,200,24,Box 4
Teller,101,201,25,Box 4
Teller,101,202,25,Box 4
Teller,101,203,25,Box 4
Teller,101,204,25,Box 4
Teller,101,205,25,Box 4
Teller,101,206,25,Box 4
Teller,101,207,23,Box 4
Teller,101,208,25,Box 4
Teller,101,209,25,Box 4
Teller,101,210,24,Box 4
Teller,101,211,24,Box 4
Teller,101,212,25,Box 4
Teller,101,213,25,Box 4
Teller,101,214,25,Box 4
Teller,101,215,25,Box 4
Teller,101,216,25,Box 4
Teller,101,217,25,Box 4
Teller,101,218,25,Box 4
Teller,101,219,25,Box 4
Teller,101,220,24,Box 4
Teller,101,221,25,Box 5
Teller,101,222,23,Box 5
Teller,101,223,14,Box 5
Teller,101,224,25,Box 5
Teller,101,225,24,Box 5
Teller,101,226,25,Box 5
Teller,101,227,25,Box 5
Teller,101,228,25,Box 5
Teller,101,229,25,Box 5
Teller,101,230,25,Box 5
Teller,101,231,25,Box 5
Teller,101,232,25,Box 5
Teller,101,233,25,Box 5
Teller,101,234,24,Box 5
Teller,101,235,25,Box 5
Teller,101,236,25,Box 5
Teller,101,237,25,Box 5
Teller,101,238,1,Box 5
Teller,101,239,25,Box 5
Teller,101,240,25,Box 5
Teller,101,241,25,Box 5
Teller,101,242,25,Box 5
Teller,101,243,25,Box 5
Teller,101,244,25,Box 5
Teller,101,245,25,Box 5
Teller,101,246,24,Box 5
Teller,101,247,24,Box 5
Teller,101,248,25,Box 5
Teller,101,249,25,Box 5
Teller,101,250,25,Box 5
Teller,101,251,25,Box 5
Teller,101,252,23,Box 5
Teller,101,253,25,Box 5
Teller,101,254,23,Box 5
Teller,101,255,25,Box 5
Teller,101,256,24,Box 5
Teller,101,257,25,Box 5
Teller,101,258,25,Box 5
Teller,101,259,25,Box 5
Teller,101,260,24,Box 5
Teller,101,261,25,Box 5
Teller,101,262,24,Box 5
Teller,101,263,25,Box 5
Teller,101,264,24,Box 5
Teller,101,265,22,Box 5
Teller,101,266,25,Box 5
Teller,101,267,25,Box 5
Teller,101,268,25,Box 5
Teller,101,269,23,Box 5
Teller,101,270,25,Box 5
Teller,101,271,23,Box 5
Teller,101,272,25,Box 5
Teller,101,273,25,Box 5
Teller,101,274,25,Box 5
Teller,101,275,25,Box 5
Teller,101,276,25,Box 6
Teller,101,277,25,Box 6
Teller,101,278,25,Box 6
Teller,101,279,25,Box 6
Teller,101,280,25,Box 6
Teller,101,281,25,Box 6
Teller,101,282,25,Box 6
Teller,101,283,25,Box 6
Teller,101,284,25,Box 6
Teller,101,285,25,Box 6
Teller,101,286,25,Box 6
Teller,101,287,25,Box 6
Teller,101,288,25,Box 6
Teller,101,289,25,Box 6
Teller,101,290,25,Box 6
Teller,101,291,25,Box 6
Teller,101,292,25,Box 6
Teller,101,293,25,Box 6
Teller,101,294,25,Box 6
Teller,101,295,25,Box 6
Teller,101,296,25,Box 6
Teller,101,297,25,Box 6
Teller,101,298,25,Box 6
Teller,101,299,25,Box 6
Teller,101,300,25,Box 6
Teller,101,301,25,Box 6
Teller,101,302,25,Box 6
Teller,101,303,25,Box 6
Teller,101,304,25,Box 6
Teller,101,305,25,Box 6
Teller,101,306,25,Box 6
Teller,101,307,25,Box 6
Teller,101,308,25,Box 6
Teller,101,309,25,Box 6
Teller,101,310,25,Box 6
Teller,101,311,25,Box 6
Teller,101,312,25,Box 6
Teller,101,313,25,Box 6
Teller,101,314,24,Box 6
Teller,101,315,24,Box 6
Teller,101,316,25,Box 6
Teller,101,317,25,Box 6
Teller,101,318,25,Box 6
Teller,101,319,25,Box 6
Teller,101,320,25,Box 6
Teller,101,321,25,Box 6
Teller,101,322,25,Box 6
Teller,101,323,25,Box 6
Teller,101,324,23,Box 6
Teller,101,325,25,Box 6
Teller,101,326,24,Box 6
Teller,101,327,25,Box 6
Teller,101,328,25,Box 6
Teller,101,329,25,Box 6
Teller,101,330,25,Box 6
Teller,101,331,25,Box 7
Teller,101,332,25,Box 7
Teller,101,333,25,Box 7
Teller,101,334,25,Box 7
Teller,101,335,24,Box 7
Teller,101,336,25,Box 7
Teller,101,337,24,Box 7
Teller,101,338,23,Box 7
Teller,101,339,25,Box 7
Teller,101,340,25,Box 7
Teller,101,341,25,Box 7
Teller,101,342,24,Box 7
Teller,101,343,24,Box 7
Teller,101,344,25,Box 7
Teller,101,345,25,Box 7
Teller,101,346,25,Box 7
Teller,101,347,24,Box 7
Teller,101,348,25,Box 7
Teller,101,349,24,Box 7
Teller,101,350,24,Box 7
Teller,101,351,25,Box 7
Teller,101,352,25,Box 7
Teller,101,353,25,Box 7
Teller,101,354,25,Box 7
Teller,101,355,25,Box 7
Teller,101,356,25,Box 7
Teller,101,357,24,Box 7
Teller,101,358,24,Box 7
Teller,101,359,25,Box 7
Teller,101,360,25,Box 7
Teller,101,361,25,Box 7
Teller,101,362,25,Box 7
Teller,101,363,24,Box 7
Teller,101,364,23,Box 7
Teller,101,365,25,Box 7
Teller,101,366,25,Box 7
Teller,101,367,23,Box 7
Teller,101,368,25,Box 7
Teller,101,369,25,Box 7
Teller,101,370,23,Box 7
Teller,101,371,25,Box 7
Teller,101,372,25,Box 7
Teller,101,373,23,Box 7
Teller,101,374,24,Box 7
Teller,101,375,25,Box 7
Teller,101,376,25,Box 7
Teller,101,377,25,Box 7
Teller,101,378,25,Box 7
Teller,101,379,24,Box 7
Teller,101,380,25,Box 7
Teller,101,381,24,Box 7
Teller,101,382,25,Box 7
Teller,101,383,24,Box 7
Teller,101,384,24,Box 7
Teller,101,385,25,Box 7
Teller,101,386,23,Box 7
Teller,101,387,25,Box 8
Teller,101,388,25,Box 8
Teller,101,389,25,Box 8
Teller,101,390,24,Box 8
Teller,101,391,23,Box 8
Teller,101,392,25,Box 8
Teller,101,393,25,Box 8
Teller,101,394,25,Box 8
Teller,101,395,25,Box 8
Teller,101,396,25,Box 8
Teller,101,397,25,Box 8
Teller,101,398,25,Box 8
Teller,101,399,23,Box 8
Teller,101,400,24,Box 8
Teller,101,401,25,Box 8
Teller,101,402,25,Box 8
Teller,101,403,25,Box 8
Teller,101,404,23,Box 8
Teller,101,405,24,Box 8
Teller,101,406,23,Box 8
Teller,101,407,24,Box 8
Teller,101,408,25,Box 8
Teller,101,409,24,Box 8
Teller,101,410,25,Box 8
Teller,101,411,24,Box 8
Teller,101,412,25,Box 8
Teller,101,413,25,Box 8
Teller,101,414,25,Box 8
Teller,101,415,25,Box 8
Teller,101,416,24,Box 8
Teller,101,417,25,Box 8
Teller,101,418,25,Box 8
Teller,101,419,25,Box 8
Teller,101,420,25,Box 8
Teller,101,421,25,Box 8
Teller,101,422,25,Box 8
Teller,101,423,25,Box 8
Teller,101,424,25,Box 8
Teller,101,425,25,Box 8
Teller,101,426,25,Box 8
Teller,101,427,25,Box 8
Teller,101,428,24,Box 8
Teller,101,429,25,Box 8
Teller,101,430,25,Box 8
Teller,101,431,25,Box 8
Teller,101,432,25,Box 8
Teller,101,433,25,Box 8
Teller,101,434,25,Box 8
Teller,101,435,25,Box 8
Teller,101,436,25,Box 8
Teller,101,437,23,Box 8
Teller,101,438,23,Box 8
Teller,101,439,25,Box 8
Teller,101,440,24,Box 8
Teller,101,441,24,Box 8
Teller,101,442,25,Box 8
Teller,101,443,25,Box 9
Teller,101,444,25,Box 9
Teller,101,445,24,Box 9
Teller,101,446,25,Box 9
Teller,101,447,25,Box 9
Teller,101,448,25,Box 9
Teller,101,449,24,Box 9
Teller,101,450,22,Box 9
Teller,101,451,25,Box 9
Teller,101,452,25,Box 9
Teller,101,453,25,Box 9
Teller,101,454,24,Box 9
Teller,101,455,24,Box 9
Teller,101,456,24,Box 9
Teller,101,457,25,Box 9
Teller,101,458,25,Box 9
Teller,101,459,21,Box 9
Teller,101,460,25,Box 9
Teller,101,461,23,Box 9
Teller,101,462,24,Box 9
Teller,101,463,25,Box 9
Teller,101,464,25,Box 9
Teller,101,465,23,Box 9
Teller,101,466,24,Box 9
Teller,101,467,25,Box 9
Teller,101,468,25,Box 9
Teller,101,469,25,Box 9
Teller,101,470,24,Box 9
Teller,101,471,24,Box 9
Teller,101,472,25,Box 9
Teller,101,473,25,Box 9
Teller,101,474,24,Box 9
Teller,101,475,22,Box 9
Teller,101,476,25,Box 9
Teller,101,477,25,Box 9
Teller,101,478,25,Box 9
Teller,101,479,25,Box 9
Teller,101,480,25,Box 9
Teller,101,481,21,Box 9
Teller,101,482,25,Box 9
Teller,101,483,25,Box 9
Teller,101,484,24,Box 9
Teller,101,485,24,Box 9
Teller,101,486,25,Box 9
Teller,101,487,25,Box 9
Teller,101,488,25,Box 9
Teller,101,489,25,Box 9
Teller,101,490,25,Box 9
Teller,101,491,25,Box 9
Teller,101,492,25,Box 9
Teller,101,493,25,Box 9
Teller,101,494,25,Box 9
Teller,101,495,24,Box 9
Teller,101,496,35,Box 10
Teller,101,497,23,Box 10
Teller,101,498,25,Box 10
Teller,101,499,24,Box 10
Teller,101,500,25,Box 10
Teller,101,501,24,Box 10
Teller,101,502,23,Box 10
Teller,101,503,23,Box 10
Teller,101,504,24,Box 10
Teller,101,505,24,Box 10
Teller,101,506,21,Box 10
Teller,101,507,24,Box 10
Teller,101,508,25,Box 10
Teller,101,509,25,Box 10
Teller,101,510,25,Box 10
Teller,101,511,24,Box 10
Teller,101,512,25,Box 10
Teller,101,513,25,Box 10
Teller,101,514,25,Box 10
Teller,101,515,24,Box 10
Teller,101,516,6,Box 10
Teller,101,517,3,Box 10
Teller,101,518,3,Box 10
Teller,101,519,5,Box 10
Teller,101,520,8,Box 10
Teller,101,521,4,Box 10
Teller,101,522,13,Box 10
Teller,101,523,9,Box 10
Teller,101,524,10,Box 10
Teller,101,525,9,Box 10
Teller,101,526,3,Box 10
Teller,101,527,9,Box 10
Teller,101,528,10,Box 10
Teller,101,529,12,Box 10
Teller,101,530,2,Box 10
Teller,101,531,10,Box 10
Teller,101,532,13,Box 10
Teller,101,533,16,Box 10
Teller,101,534,28,Box 10
Teller,101,535,50,Box 10
Teller,101,536,57,Box 10
Teller,101,537,45,Box 10
Teller,101,538,50,Box 10
Teller,101,539,50,Box 10
Teller,101,540,50,Box 10
Teller,101,541,50,Box 10
Teller,101,542,50,Box 10
Teller,101,543,21,Box 10
Teller,101,544,50,Box 10
Teller,101,545,50,Box 10
Teller,101,546,50,Box 10
Teller,101,547,50,Box 10
Teller,101,548,50,Box 10
Teller,101,549,50,Box 10
Teller,101,550,44,Box 10
Teller,101,551,10,Box 10
Teller,101,552,25,Box 10
Teller,101,553,19,Box 10
Teller,101,554,25,Box 10
Teller,101,555,24,Box 10
Teller,101,556,3,Box 10
Teller,101,557,73,Box 10
Teller,101,558,1,Box 10
