contest_name,choice,votes
Phillips County Clerk and Recorder,Hannah Goodman,22
Phillips County Commissioner - District 1,Terry L. Hofmeister,1676
Phillips County Coroner,Dennis Jelden,1714
Phillips County - Proposition GG (Statutory),Yes/For,1027
Phillips County - Proposition GG (Statutory),No/Against,788
Phillips County Sheriff,Thomas C. Elliott,1626
Phillips County Treasurer,Steve Young,1576
Pikes Peak Rural Transportation Authority Ballot Issue 7A,Yes/For,197663
Pikes Peak Rural Transportation Authority Ballot Issue 7A,No/Against,51367
Pitkin County Assessor,Deborah J. Bamesberger,6061
Pitkin County Clerk and Recorder,Ingrid K. Grueter,7153
Pitkin County Commissioner - District 1,Patti Clapper,7210
Pitkin County Commissioner - District 2,Kelly McNicholas Kury,5721
Pitkin County Commissioner - District 2,Erin Smiddy,2642
Pitkin County Sheriff,Michael Buglione,4790
Pitkin County Sheriff,Joe DiSalvo,4365
Plateau RE-5 School District Referred Ballot Issue 4C,Yes/For,210
Plateau RE-5 School District Referred Ballot Issue 4C,No/Against,104
PLATTE CANYON SCHOOL DISTRICT NO. 1 BALLOT ISSUE 4A - BONDS,No/Against,3350
PLATTE CANYON SCHOOL DISTRICT NO. 1 BALLOT ISSUE 4A - BONDS,Yes/For,2175
Proposition 121 (Statutory),Yes/For,1578727
Proposition 121 (Statutory),No/Against,840576
Proposition 122 (Statutory),Yes/For,1296639
Proposition 122 (Statutory),No/Against,1120967
Proposition 123 (Statutory),Yes/For,1260021
Proposition 123 (Statutory),No/Against,1133163
Proposition 124 (Statutory),No/Against,1496984
Proposition 124 (Statutory),Yes/For,905418
Proposition 125 (Statutory),Yes/For,1207724
Proposition 125 (Statutory),No/Against,1175617
Proposition 126 (Statutory),No/Against,1237798
Proposition 126 (Statutory),Yes/For,1182830
Proposition FF (Statutory),Yes/For,1330824
Proposition FF (Statutory),No/Against,996459
Proposition GG (Statutory),Yes/For,1699666
Proposition GG (Statutory),No/Against,661917
Prowers County Assessor,Andy Wyatt,3190
Prowers County Clerk and Recorder,Jana Coen,3557
Prowers County Commissioner District 2,Ron Cook,3325
Prowers County Coroner,Thomas Dunagan,2870
Prowers County Coroner,"Marjorie ""Marge"" Campbell",1300
Prowers County - Proposition FF (Statutory),No/Against,2280
Prowers County - Proposition FF (Statutory),Yes/For,1858
Prowers County Sheriff,Sam Zordel,3372
Prowers County Treasurer,Judy L. Wittman,3474
Pueblo County Assessor,Frank R. Beltran,33923
Pueblo County Assessor,J. Angel Lewis,32550
Pueblo County Ballot Question 1A,Yes/For,56553
Pueblo County Ballot Question 1A,No/Against,9026
Pueblo County Ballot Question 1B,Yes/For,46170
Pueblo County Ballot Question 1B,No/Against,17856
Pueblo County Clerk and Recorder,Candace Rivera,34772
Pueblo County Clerk and Recorder,Nathan Baxter,31826
Pueblo County Commissioner - District 3,Zach Swearingen,37176
Pueblo County Commissioner - District 3,Roxy Pignanelli,29380
Pueblo County Coroner,Brian Cotter,34541
Pueblo County Coroner,Zolanye McCulley-Bachicha,31183
Pueblo County Court Judge - Fieldman,Yes,36883
Pueblo County Court Judge - Fieldman,No,20812
Pueblo County Sheriff,David J. Lucero,34940
Pueblo County Sheriff,Joey Musso,31436
Pueblo County Surveyor,Randy Reeves,48254
Pueblo County Treasurer,Kim Archuletta,33640
Pueblo County Treasurer,Michelle M. Gray,32679
PUEBLO WEST METROPOLITAN DISTRICT BALLOT ISSUE 6C,Yes/For,8491
PUEBLO WEST METROPOLITAN DISTRICT BALLOT ISSUE 6C,No/Against,7498
PUEBLO WEST METROPOLITAN DISTRICT BALLOT ISSUE 6D,Yes/For,9740
PUEBLO WEST METROPOLITAN DISTRICT BALLOT ISSUE 6D,No/Against,6215
PURGATORY METROPOLITAN DISTRICT BALLOT ISSUE 6A,Yes/For,48
PURGATORY METROPOLITAN DISTRICT BALLOT ISSUE 6A,No/Against,42
Referendum 2A,Yes/For,2459
Referendum 2A,No/Against,656
Referendum 2B,Yes/For,2571
Referendum 2B,No/Against,573
Referred Question 2I,YES/FOR,185907
Referred Question 2I,NO/AGAINST,88160
Referred Question 2J,YES/FOR,190572
Referred Question 2J,NO/AGAINST,80966
Referred Question 2K,YES/FOR,192602
Referred Question 2K,NO/AGAINST,78809
Referred Question 2L,YES/FOR,208826
Referred Question 2L,NO/AGAINST,50941
Regent of the University of Colorado - Congressional District 1,Wanda L. James,213030
Regent of the University of Colorado - Congressional District 1,Amy Naes,57953
Regent of the University of Colorado - Congressional District 1,Ben Pope,51
Regent of the University of Colorado - Congressional District 4,Frank McNulty,217975
Regent of the University of Colorado - Congressional District 4,Jack Barrington,122805
Regent of the University of Colorado - Congressional District 5,Ken Montera,160715
Regent of the University of Colorado - Congressional District 5,Ron Casados,105404
Regent of the University of Colorado - Congressional District 8,Mark VanDriel,120151
Regent of the University of Colorado - Congressional District 8,Yolanda Ortega,112328
Regional Transportation District Director - District B,JoyAnn Keener Ruscha,2235
Regional Transportation District Director - District C,Michael Guzman,2777
Regional Transportation District Director - District I,Erik Davidson,65516
Regional Transportation District Director - District J,Vince Buzek,53075
Regional Transportation District Director - District K,Troy Whitmore,35527
Regional Transportation District Director - District K,Harvest Thomas III,18002
Regional Transportation District Director - District L,Ian Harwick,2370
Regional Transportation District Director - District N,Peggy Catlin,4016
Regional Transportation District Director - District N,Pat Lawrence,235
Regional Transportation District Director - District O,Lynn Guissinger,51995
Regional Transportation District Director - District O,Richard O'Keefe,16387
Representative to the 118th United States Congress - District 1,Diana DeGette,226929
Representative to the 118th United States Congress - District 1,Jennifer Qualteri,49530
Representative to the 118th United States Congress - District 1,John C Kittleson,6157
Representative to the 118th United States Congress - District 1,Iris Boswell,70
Representative to the 118th United States Congress - District 2,Joe Neguse,244107
Representative to the 118th United States Congress - District 2,Marshall Dawson,97700
Representative to the 118th United States Congress - District 2,Steve Yurash,2876
Representative to the 118th United States Congress - District 2,Gary L. Nation,2188
Representative to the 118th United States Congress - District 2,Tim Wolf,1968
Representative to the 118th United States Congress - District 3,Lauren Boebert,163675
Representative to the 118th United States Congress - District 3,Adam Frisch,162923
Representative to the 118th United States Congress - District 3,Kristin Skowronski,67
Representative to the 118th United States Congress - District 3,Marina Zimmerman,66
Representative to the 118th United States Congress - District 3,"Richard ""Turtle"" Tetu",8
Representative to the 118th United States Congress - District 4,Ken Buck,216024
Representative to the 118th United States Congress - District 4,Ike McCorkle,129619
Representative to the 118th United States Congress - District 4,Ryan McGonigal,8870
Representative to the 118th United States Congress - District 5,Doug Lamborn,155528
Representative to the 118th United States Congress - District 5,David Torres,111978
Representative to the 118th United States Congress - District 5,Brian Flanagan,7079
Representative to the 118th United States Congress - District 5,Christopher Mitchell,3370
Representative to the 118th United States Congress - District 5,Matthew Feigenbaum,9
Representative to the 118th United States Congress - District 6,Jason Crow,170140
Representative to the 118th United States Congress - District 6,Steven Monahan,105084
Representative to the 118th United States Congress - District 6,Eric C. Mulder,5531
Representative to the 118th United States Congress - District 7,Brittany Pettersen,204984
Representative to the 118th United States Congress - District 7,Erik Aadland,150509
Representative to the 118th United States Congress - District 7,Ross Klopf,6187
Representative to the 118th United States Congress - District 7,Critter Milton,1828
Representative to the 118th United States Congress - District 7,JP Lujan,92
Representative to the 118th United States Congress - District 8,Yadira Caraveo,114377
Representative to the 118th United States Congress - District 8,Barbara Kirkmeyer,112745
Representative to the 118th United States Congress - District 8,Richard Ward,9280
Representative to the 118th United States Congress - District 8,Tim Long,99
Ridgway Fire Protection District Ballot Issue 6A,Yes/For,1172
Ridgway Fire Protection District Ballot Issue 6A,No/Against,437
Rio Blanco County - Amendment D (Constitutional),No/Against,1510
Rio Blanco County - Amendment D (Constitutional),Yes/For,1227
Rio Blanco County Assessor,Renae Neilson,2478
Rio Blanco County Clerk and Recorder,Shawn M Luce,2518
Rio Blanco County Commissioner District 1,Douglas A Overton,2362
Rio Blanco County Commissioner District 2,Jennifer O'Hearon,2232
Rio Blanco County Coroner,Laura L Smith,2461
Rio Blanco County Court Judge - Fennessy,Yes,1730
Rio Blanco County Court Judge - Fennessy,No,821
Rio Blanco County Sheriff,Anthony L Mazzola,2362
Rio Blanco County Surveyor,Jonathan Leif Joy,2530
Rio Blanco County Treasurer,Rhonna Waldref,2542
Rio Grande County Assessor,J.J. Mondragon,3891
Rio Grande County Clerk and Recorder,Cindy Hill,3907
Rio Grande County Commissioner District 2,Tyler Ratzlaff,3802
Rio Grande County Coroner,Stephen Hunzeker,3855
Rio Grande County - Proposition 123 (Statutory),No/Against,2641
Rio Grande County - Proposition 123 (Statutory),Yes/For,2091
Rio Grande County Sheriff,Anne M. Robinson,3911
Rio Grande County Treasurer,Rhonda (Simpson) Richardson,3656
Routt County Assessor,Gary Peterson,9218
Routt County Clerk and Recorder,Jenny Thomas,10089
Routt County Commissioner - District 3,Sonja Macys,7833
Routt County Commissioner - District 3,Kathi Meyer,5765
Routt County Coroner,Mitch Locke,9430
Routt County Referendum 1A,Yes/For,11366
Routt County Referendum 1A,No/Against,2019
Routt County Sheriff,Doug Scherar,8147
Routt County Sheriff,Garrett Wiggins,5298
Routt County Surveyor,Tom Effinger,9926
Routt County Treasurer,Lane Iacovetto,9578
Saguache County Assessor,Peter Peterson,1771
Saguache County Clerk and Recorder,Trish Gilbert,1972
Saguache County Commissioner District 3,Liza Marron,1452
Saguache County Commissioner District 3,Jeff Phillips,1303
Saguache County Coroner,Tom Perrin,1993
Saguache County - Proposition FF (Statutory),Yes/For,1672
Saguache County - Proposition FF (Statutory),No/Against,984
Saguache County Sheriff,Dan Warwick,1763
Saguache County Treasurer,Regina Swartz,1821
SANDHILLS GROUND WATER MANAGEMENT DISTRICT BALLOT ISSUE 6B,No,95
SANDHILLS GROUND WATER MANAGEMENT DISTRICT BALLOT ISSUE 6B,Yes,72
San Miguel County Assessor,Sarah Enders,2810
San Miguel County Clerk and Recorder,Stephannie Van Damme,3117
San Miguel County Commissioner - District 2,Lance Waring,2984
San Miguel County Coroner,Emil Sante,3227
San Miguel County - Proposition 121 (Statutory),Yes/For,2140
San Miguel County - Proposition 121 (Statutory),No/Against,1720
San Miguel County Sheriff,William S. Masters,3117
San Miguel County Surveyor,J. David Foley,3107
San Miguel County Treasurer,Brandi R. Hatfield,3006
Sargent School District RE-33J District Director Recall Question,Yes,382
Sargent School District RE-33J District Director Recall Question,No,138
Sargent School District RE-33J Successor Candidates,Eric Stephen Pfannenstiel,404
SCHOOL DISTRICT 27J 5B,Yes/For,24760
SCHOOL DISTRICT 27J 5B,No/Against,18430
School District 27J Ballot Issue 5B,No/Against,161
School District 27J Ballot Issue 5B,Yes/For,138
Secretary of State,Jena Griswold,1368696
Secretary of State,Pam Anderson,1045409
Secretary of State,Bennett Rutledge,36479
Secretary of State,Amanda Campbell,17596
Secretary of State,Gary Swing,11454
Secretary of State,Jan Kok,4589
Sedalia Water and Sanitation District Ballot Issue 6B,YES,78
Sedalia Water and Sanitation District Ballot Issue 6B,NO,15
Sedgwick County Assessor,Eva M. Contreras,1006
Sedgwick County Clerk and Recorder,Christy M. Beckman,1011
Sedgwick County Commissioner - District 1,Ronald Berges,857
Sedgwick County Commissioner - District 1,Mark F Turner,293
Sedgwick County Coroner,Tasha Harris,1004
Sedgwick County Sheriff,Matthew Crowder,683
Sedgwick County Sheriff,Michael S Woltemath,451
Sedgwick County Treasurer,Lori L. Ehmke,1036
South Routt Library District Ballot Issue 6A,Yes/For,1365
South Routt Library District Ballot Issue 6A,No/Against,330
State Board of Education Member - At Large,Kathy Plomer,1296035
State Board of Education Member - At Large,Dan Maloit,1044139
State Board of Education Member - At Large,Ryan Van Gundy,68945
State Board of Education Member - At Large,Eric Bodenstab,16500
State Board of Education Member - Congressional District 5,Steven J. Durham,157068
State Board of Education Member - Congressional District 5,Joseph Shelton,111914
State Board of Education Member - Congressional District 6,Rebecca McClellan,159191
State Board of Education Member - Congressional District 6,Molly Lamar,113955
State Board of Education Member - Congressional District 8,Rhonda Solis,117434
State Board of Education Member - Congressional District 8,Peggy Propst,115483
State Board of Education Member - Congressional District 8,James K Treibert,5367
State Representative - District 1,Javier Mabrey,17903
State Representative - District 1,Guillermo Diaz,8981
State Representative - District 1,Kyle Furey,743
State Representative - District 10,Junie Joseph,30894
State Representative - District 10,William B. DeOreo,4182
State Representative - District 11,Karen McCormick,26855
State Representative - District 11,Tara Menza,11657
State Representative - District 12,Tracey Bernett,35127
State Representative - District 12,Anya Kirvan,10356
State Representative - District 13,Julie McCluskie,25428
State Representative - District 13,David Buckley,19956
State Representative - District 14,Rose Pugliese,27250
State Representative - District 14,Rob Rogers,17665
State Representative - District 15,Scott T. Bottoms,17708
State Representative - District 15,Alvin Sexton,12200
State Representative - District 15,John Kaufman,1291
State Representative - District 16,Stephanie Vigil,16243
State Representative - District 16,Dave Donelson,15533
State Representative - District 16,John Hjersman,870
State Representative - District 17,Regina English,10313
State Representative - District 17,Rachel Inez Stovall,7693
State Representative - District 18,Marc Snyder,20057
State Representative - District 18,Shana Black,16826
State Representative - District 18,Greg Lauer,1101
State Representative - District 19,Jennifer Lea Parenti,21917
State Representative - District 19,Dan Woog,20450
State Representative - District 19,Joe Johnson,1168
State Representative - District 2,Steven Woodrow,34213
State Representative - District 2,Stephanie Wheeler,10476
State Representative - District 2,Justin Savoy,689
State Representative - District 20,Don Wilson,35500
State Representative - District 21,Mary Bradfield,11612
State Representative - District 21,Kolten Montgomery,8277
State Representative - District 22,Kenneth G DeGraaf,20763
State Representative - District 22,Blake Garner,14080
State Representative - District 22,Michael Giallombardo,1167
State Representative - District 23,Monica Irasema Duran,26962
State Representative - District 23,Fred Clifford,14723
State Representative - District 24,Lindsey N. Daugherty,26093
State Representative - District 24,Bill Patterson,19280
State Representative - District 25,Tammy Story,25678
State Representative - District 25,Colin Larson,24959
State Representative - District 25,Todd Dennison,1060
State Representative - District 26,Meghan Lukens,21212
State Representative - District 26,Savannah Wolfson,18376
State Representative - District 27,Brianna Titone,26380
State Representative - District 27,Lynn Emrick,18169
State Representative - District 27,Jacob Luria,1136
State Representative - District 28,Sheila Lieder,22064
State Representative - District 28,Dan Montoya,19821
State Representative - District 28,Brian Bakkum,898
State Representative - District 29,Shannon Bird,24632
State Representative - District 29,Vanessa DeMott,15796
State Representative - District 3,Meg Froelich,21957
State Representative - District 3,Marla Fernandez,10570
State Representative - District 3,Clayton Casciato,757
State Representative - District 30,Chris Kennedy,22504
State Representative - District 30,Russ Carter,11665
State Representative - District 31,Said Sharbini,13461
State Representative - District 31,Heidi Pitchforth,9517
State Representative - District 32,Dafna Michaelson Jenet,12637
State Representative - District 32,Justin Brown,9897
State Representative - District 33,William Lindstedt,25549
State Representative - District 33,Stacie Dougherty,17884
State Representative - District 34,Jenny Willford,17601
State Representative - District 34,Kevin Allen,14029
State Representative - District 34,Rob Stutz,908
State Representative - District 35,Adrienne Benavidez,15077
State Representative - District 35,Craig Jones,7779
State Representative - District 36,Mike Weissman,13736
State Representative - District 36,William Walters,7058
State Representative - District 36,Andrew Gibson,653
State Representative - District 37,Ruby Dickson,23307
State Representative - District 37,Paul Archer,18324
State Representative - District 38,David Ortiz,25765
State Representative - District 38,Jaylen Mosqueira,20394
State Representative - District 38,Brandon L. McDowell,1103
State Representative - District 39,Brandi Bradley,28347
State Representative - District 39,Eric Brody,20475
State Representative - District 4,Serena Gonzales-Gutierrez,27116
State Representative - District 4,Jack Daus,5687
State Representative - District 40,Naquetta Ricks,20116
State Representative - District 40,Le Sellers,12801
State Representative - District 41,Iman M. Jodeh,18544
State Representative - District 41,Stephanie Hancock,10426
State Representative - District 42,Mandy Lindsay,12441
State Representative - District 42,Cory Parella,4703
State Representative - District 43,"Robert ""Bob"" Marshall",22877
State Representative - District 43,Kurt Huffman,22472
State Representative - District 44,Anthony Hartsook,23362
State Representative - District 44,Bob Henry,16333
State Representative - District 44,John Sutton,1147
State Representative - District 45,Lisa Frizell,27884
State Representative - District 45,Ruby Martinez,17180
State Representative - District 46,Tisha Lyn Mauro,20197
State Representative - District 46,Jonathan Ambler,17214
State Representative - District 47,Ty Winter,23722
State Representative - District 47,Edwin Dean Ormiston,12874
State Representative - District 48,Gabe Evans,20011
State Representative - District 48,Spring Erickson,10730
State Representative - District 48,Eric E. Joss,866
State Representative - District 49,Judy Amabile,33326
State Representative - District 49,Kathryn Lehr,17186
State Representative - District 49,Daniel Lutz,1306
State Representative - District 5,Alex Valdez,24306
State Representative - District 5,Johnnie Johnson,4502
State Representative - District 5,Troy Brekke,539
State Representative - District 50,Mary Young,8616
State Representative - District 50,Ryan Gonzalez,8286
State Representative - District 50,Kyle Moore,615
State Representative - District 51,Hugh McKean,26542
State Representative - District 52,Cathy Kipp,28183
State Representative - District 52,"Deborah ""Dee Dee"" Vicino",15282
State Representative - District 53,Andrew Boesenecker,25934
State Representative - District 53,Donna Walter,8224
State Representative - District 54,Matt Soper,31026
State Representative - District 54,AliceMarie Slaven-Emond,11013
State Representative - District 55,Rick Taggart,25411
State Representative - District 55,Damon Davis,14536
State Representative - District 56,Rod Bockenfeld,33608
State Representative - District 56,Kathleen J. Conway,9495
State Representative - District 56,Amy Lunde,1218
State Representative - District 57,Elizabeth Velasco,19885
State Representative - District 57,Perry Will,17033
State Representative - District 58,Marc Catlin,26289
State Representative - District 58,Kevin Stanley Kuns,19996
State Representative - District 59,Barbara McLachlan,26075
State Representative - District 59,Shelli Shaw,19975
State Representative - District 6,Elisabeth Epps,32951
State Representative - District 6,Donald D. Howell,5448
State Representative - District 6,Jordan Friedman,20
State Representative - District 60,Stephanie Luck,29800
State Representative - District 60,Kathryn Green,13526
State Representative - District 61,Eliza Hamrick,20947
State Representative - District 61,Dave Woolever,19775
State Representative - District 61,Kevin Gulbranson,876
State Representative - District 62,Matthew Martinez,17304
State Representative - District 62,Carol Riggenbach,13812
State Representative - District 63,Richard Holtorf,29793
State Representative - District 64,Ryan Armagost,25216
State Representative - District 64,Richard Webster,15033
State Representative - District 65,Mike Lynch,29328
State Representative - District 65,Lisa Chollet,17664
State Representative - District 7,Jennifer Bacon,16765
State Representative - District 8,Leslie Herod,35015
State Representative - District 8,Hilleary Waters,4833
State Representative - District 9,Emily Sirota,25925
State Representative - District 9,Tom Cowhick,7802
State Senator - District 1,Byron Pelton,53199
State Senator - District 11,Tony Exum,20258
State Senator - District 11,Dennis Hisey,18042
State Senator - District 11,Daryl Kuiper,2264
State Senator - District 15,Janice Marchman,43068
State Senator - District 15,Rob Woodward,42054
State Senator - District 20,Lisa A. Cutter,49375
State Senator - District 20,Tim Walsh,39651
State Senator - District 20,BetteRose Ryan,2043
State Senator - District 22,Jessie Danielson,46508
State Senator - District 22,Colby Drechsel,22609
State Senator - District 24,Kyle Mullica,30008
State Senator - District 24,Courtney Potter,24184
State Senator - District 24,Donald Osborn,1569
State Senator - District 25,Faith Winter,43435
State Senator - District 25,Melody Peotter,27207
State Senator - District 27,Tom Sullivan,39861
State Senator - District 27,Tom Kim,32757
State Senator - District 27,Matt Snider,21
State Senator - District 3,Nick Hinrichsen,33795
State Senator - District 3,Stephen A. Varela,32090
State Senator - District 3,Alex Mugatu,90
State Senator - District 30,Kevin Van Winkle,46751
State Senator - District 30,Braeden Miguel,40122
State Senator - District 32,Robert Rodriguez,44619
State Senator - District 32,Dean Flanders,14089
State Senator - District 34,Julie C. Gonzales,48831
State Senator - District 35,Rod Pelton,58478
State Senator - District 35,Travis Star Nelson,20230
State Senator - District 4,Mark Baisley,55595
State Senator - District 4,Jeff Ravage,35789
State Senator - District 7,Janice Rich,52696
State Senator - District 7,David C. Stahlke,22520
State Senator - District 8,Dylan Roberts,40765
State Senator - District 8,Matt Solomon,32427
State Senator - District 9,Paul Lundeen,50266
State Senator - District 9,Arik Dougherty,28327
State Senator - District 9,Steve Darnell,2075
State Treasurer,Dave Young,1312370
State Treasurer,Lang Sias,1052172
State Treasurer,Anthony J. Delgado,80751
Summit County Assessor,Lisa M. Eurich,10360
Summit County Clerk and Recorder,Stacey Nell,8790
Summit County Clerk and Recorder,Kay Robinson,4563
Summit County Commissioner - District 1,Elisabeth Lawrence,9016
Summit County Commissioner - District 1,Allen Bacher,4660
Summit County Coroner,Amber Flenniken,10255
SUMMIT COUNTY REFERRED MEASURE 1A,Yes/For,10070
SUMMIT COUNTY REFERRED MEASURE 1A,No/Against,3778
SUMMIT COUNTY REFERRED MEASURE 1B,Yes/For,11662
SUMMIT COUNTY REFERRED MEASURE 1B,No/Against,2118
Summit County Sheriff,Jaime FitzSimons,8757
Summit County Sheriff,Chris Scherr,4756
Summit County Surveyor,Richard Ferris,10205
Summit County Treasurer,Kathleen Neel,11099
Tallyn's Reach Metropolitan District No. 2 Ballot Issue 6B,No/Against,408
Tallyn's Reach Metropolitan District No. 2 Ballot Issue 6B,Yes/For,227
Tallyn's Reach Metropolitan District No. 2 Ballot Question 6A,Yes/For,447
Tallyn's Reach Metropolitan District No. 2 Ballot Question 6A,No/Against,196
Tallyn's Reach Metropolitan District No. 3 Ballot Issue 6D,No/Against,1500
Tallyn's Reach Metropolitan District No. 3 Ballot Issue 6D,Yes/For,831
Tallyn's Reach Metropolitan District No. 3 Ballot Question 6C,Yes/For,1843
Tallyn's Reach Metropolitan District No. 3 Ballot Question 6C,No/Against,544
Teller County Assessor,Carol Kittelson,10049
Teller County Clerk and Recorder,Stephanie Kees,10219
Teller County Commissioner District 2,Bob Campbell,9242
Teller County Commissioner District 2,Dennis F. Luttrell,4036
Teller County Coroner,Stephen W. Tomsky,10063
Teller County - Proposition FF (Statutory),No/Against,7495
Teller County - Proposition FF (Statutory),Yes/For,5775
Teller County Sheriff,Jason Mikesell,10086
Teller County Surveyor,Eric Simonson,9972
Teller County Treasurer,Mark Czelusta,10094
Town Council,Susan Marolt,918
Town Council,Britta Gustafson,816
Town Council,Thomas S. Goode,529
Town Council,Matthew Dubé,369
Town of Ault Ballot Issue 2J,No/Against,397
Town of Ault Ballot Issue 2J,Yes/For,378
Town of Avon Ballot Issue 2G - Formation of Eagle Valley Transportation Authority,YES/FOR,1094
Town of Avon Ballot Issue 2G - Formation of Eagle Valley Transportation Authority,NO/AGAINST,648
Town of Avon - Council Member,Tamra Nottingham Underwood,943
Town of Avon - Council Member,Rich Carroll,920
Town of Avon - Council Member,Chico Thuon,894
Town of Avon - Council Member,Ruth Stanley,759
Town of Avon - Council Member,Calyn D. Rieger,605
Town of Berthoud Ballot Question 3G,Yes/For,3037
Town of Berthoud Ballot Question 3G,No/Against,2179
Town of Carbondale Ballot Issue 2A,YES/FOR,2183
Town of Carbondale Ballot Issue 2A,NO/AGAINST,858
Town of Castle Rock Councilmember District 3,Kevin Bracken,2632
Town of Castle Rock Councilmember District 3,Dean Legatski,2164
Town of Castle Rock Councilmember District 5,Max Brooks,2488
Town of Castle Rock Councilmember District 5,Caryn Johnson,1645
Town of Castle Rock Councilmember District 5,Caryn Ann Harlos,351
Town of Castle Rock Mayor,Jason E. Gray,25031
TOWN OF DILLON BALLOT ISSUE 2A,Yes/For,293
TOWN OF DILLON BALLOT ISSUE 2A,No/Against,166
TOWN OF DILLON BALLOT ISSUE 2B,Yes/For,297
TOWN OF DILLON BALLOT ISSUE 2B,No/Against,166
TOWN OF DILLON BALLOT ISSUE 2C,Yes/For,250
TOWN OF DILLON BALLOT ISSUE 2C,No/Against,205
Town of Dove Creek Ballot Issue 2A: Retail Marijuana Sales Tax,Yes/For,196
Town of Dove Creek Ballot Issue 2A: Retail Marijuana Sales Tax,No/Against,174
Town of Dove Creek Ballot Issue 2B: Unprocessed Marijuana Excise Tax,No/Against,190
Town of Dove Creek Ballot Issue 2B: Unprocessed Marijuana Excise Tax,Yes/For,180
Town of Dove Creek Ballot Issue 2C: Retail Marijuana Occupation Tax,No/Against,193
Town of Dove Creek Ballot Issue 2C: Retail Marijuana Occupation Tax,Yes/For,174
Town of Dove Creek Ballot Question 2D: Allow Marijuana Facilities,No/Against,216
Town of Dove Creek Ballot Question 2D: Allow Marijuana Facilities,Yes/For,157
Town of Eagle Ballot Issue 2C - Formation of Eagle Valley Transportation Authority,YES/FOR,1842
Town of Eagle Ballot Issue 2C - Formation of Eagle Valley Transportation Authority,NO/AGAINST,1508
Town of Eagle Ballot Issue 2D,YES/FOR,2008
Town of Eagle Ballot Issue 2D,NO/AGAINST,1318
Town of Eagle Ballot Issue 2E,YES/FOR,2527
Town of Eagle Ballot Issue 2E,NO/AGAINST,823
Town of Erie Ballot Issue 3D,Yes/For,12435
Town of Erie Ballot Issue 3D,No/Against,3445
Town of Erie Ballot Question 3E,Yes/For,7724
Town of Erie Ballot Question 3E,No/Against,7130
Town of Erie - Home Rule Charter Commission,Ashraf Shaikh,4768
Town of Erie - Home Rule Charter Commission,Sarah Kornely,4707
Town of Erie - Home Rule Charter Commission,Chelsea Campbell,4581
Town of Erie - Home Rule Charter Commission,Brian O'Connor,4493
Town of Erie - Home Rule Charter Commission,Lisa Cunningham,4400
Town of Erie - Home Rule Charter Commission,Bob Braudes,4357
Town of Erie - Home Rule Charter Commission,Adam Haid,3464
Town of Erie - Home Rule Charter Commission,Candace Whitehouse,3371
Town of Erie - Home Rule Charter Commission,Ben Hemphill,3356
Town of Erie - Home Rule Charter Commission,Ken Martin,3285
Town of Erie - Home Rule Charter Commission,Ryan Kenward,3007
Town of Erie - Home Rule Charter Commission,J.C. Moore,2857
Town of Erie - Home Rule Charter Commission,Todd T. Sargent,2727
Town of Erie - Home Rule Charter Commission,Bradley Beck,2424
Town of Erie - Home Rule Charter Commission,John Ahrens,2081
Town of Erie - Home Rule Charter Commission,Erin Cygan,1974
Town of Erie - Home Rule Charter Commission,Josh Hunt,1547
Town of Erie - Home Rule Charter Commission,Harold E. Hunt,1422
Town of Fleming Referred Ballot Question 2P,Yes/For,131
Town of Fleming Referred Ballot Question 2P,No/Against,48
Town of Fowler Ballot Question 2A,No/Against,355
Town of Fowler Ballot Question 2A,Yes/For,161
TOWN OF GEORGETOWN - BALLOT MEASURE 2A,Yes/For,318
TOWN OF GEORGETOWN - BALLOT MEASURE 2A,No/Against,250
Town of Gilcrest Ballot Question 2O,Yes/For,177
Town of Gilcrest Ballot Question 2O,No/Against,77
Town of Gilcrest Trustee,Cameron Howton,199
Town of Granby Board of Trustees,Sharon K. Silva,370
Town of Granby Board of Trustees,Mike Mahoney,362
Town of Granby Board of Trustees,Deborah J. K. Shaw,347
Town of Granby Board of Trustees,Jeffrey W. Sneddon,332
Town of Granby Board of Trustees,Seth Stern,302
Town of Granby Board of Trustees,Stefan Haberer,259
Town of Granby Board of Trustees,Jason Wilson,215
Town of Granby Board of Trustees,Nancy Healy,190
Town of Granby Board of Trustees,Daniela Gosselova,171
Town of Grand Lake Medicinal Marijuana Sales Tax Issue 2B,No/Against,122
Town of Grand Lake Medicinal Marijuana Sales Tax Issue 2B,Yes/For,117
Town of Grand Lake Retail Marijuana Sales Tax Issue 2A,Yes/For,128
Town of Grand Lake Retail Marijuana Sales Tax Issue 2A,No/Against,110
Town of Grand Lake Retail Marijuana Stores Question 2C,Yes/For,125
Town of Grand Lake Retail Marijuana Stores Question 2C,No/Against,119
Town of Gypsum Ballot Issue 2B - Formation of Eagle Valley Transportation Authority,NO/AGAINST,1615
Town of Gypsum Ballot Issue 2B - Formation of Eagle Valley Transportation Authority,YES/FOR,1086
Town of Hartman BALLOT ISSUE 2A,Yes/For,16
Town of Hartman BALLOT ISSUE 2A,No/Against,14
Town of Hotchkiss Ballot Question,Yes/For,256
Town of Hotchkiss Ballot Question,No/Against,189
Town of Hudson Ballot Issue 2G,No/Against,305
Town of Hudson Ballot Issue 2G,Yes/For,195
Town of Hudson Mayor,Joe Hammock,255
Town of Hudson Mayor,Daniel Warren,243
Town of Hudson Town Council,Matthew P. Cole,276
Town of Hudson Town Council,Zachary Reyes,268
