county,contest,record_type,cvr_number,imprinted_id,raw_vote,valid_interpretation
Larimer,City of Fort Collins Mayor,UPLOADED,170675,103-183-45,"""Emily Francis(1)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,170676,103-183-2,"""Tricia Canonico(1)"",""Jeffrey Shumway(1)"",""Emily Francis(4)"",""Tricia Canonico(7)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,170678,103-183-38,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Scotty V VanTatenhove(4)"",""Jeffrey Shumway(5)"",""Adam Eggleston(6)"",""Adam Eggleston(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"",""Scotty V VanTatenhove"",""Jeffrey Shumway"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,170679,103-183-34,"""Shirley Peel(1)"",""Shirley Peel(2)"",""Shirley Peel(3)"",""Shirley Peel(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Adam Hirschhorn(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,171275,110-201-19,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,171276,110-201-30,"""Adam Hirschhorn(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(5)"",""Adam Eggleston(6)"",""Jeffrey Shumway(7)""","""Adam Hirschhorn"",""Tricia Canonico"",""Scotty V VanTatenhove"",""Shirley Peel"",""Jeffrey Shumway"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,171277,110-201-20,"""Emily Francis(1)"",""Shirley Peel(2)"",""Tricia Canonico(3)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Shirley Peel"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,171279,110-201-52,"""Shirley Peel(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Jeffrey Shumway(7)""","""Shirley Peel"",""Emily Francis"",""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,171280,110-201-51,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Tricia Canonico(3)"",""Scotty V VanTatenhove(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Shirley Peel(7)""","""Emily Francis"",""Adam Eggleston"",""Tricia Canonico"",""Scotty V VanTatenhove"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,171281,110-201-80,"""Jeffrey Shumway(1)"",""Jeffrey Shumway(2)"",""Jeffrey Shumway(3)"",""Jeffrey Shumway(4)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,171375,104-207-60,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Jeffrey Shumway(3)"",""Scotty V VanTatenhove(4)"",""Adam Hirschhorn(5)"",""Adam Eggleston(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Jeffrey Shumway"",""Scotty V VanTatenhove"",""Adam Hirschhorn"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,171378,104-207-76,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Emily Francis"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,171380,104-207-73,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(3)"",""Tricia Canonico(4)"",""Shirley Peel(4)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Tricia Canonico"",""Scotty V VanTatenhove"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,171478,112-245-84,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(7)""","""Tricia Canonico"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,171479,112-245-100,"""Emily Francis(1)"",""Shirley Peel(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,171674,111-235-3,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Shirley Peel(3)"",""Scotty V VanTatenhove(4)"",""Jeffrey Shumway(5)"",""Adam Eggleston(6)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,171675,111-235-33,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Adam Eggleston(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,171677,111-235-16,"""Emily Francis(1)"",""Emily Francis(2)"",""Adam Hirschhorn(3)"",""Tricia Canonico(4)"",""Shirley Peel(5)"",""Adam Eggleston(6)"",""Jeffrey Shumway(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,171678,111-235-94,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Councilmember - District 3,UPLOADED,171678,111-235-94,"""Steve Yurash(1)"",""Steve Yurash(2)"",""Steve Yurash(3)""","""Steve Yurash"""
Larimer,City of Fort Collins Mayor,UPLOADED,171680,111-235-70,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Tricia Canonico(3)"",""Scotty V VanTatenhove(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Adam Eggleston"",""Tricia Canonico"",""Scotty V VanTatenhove"",""Adam Hirschhorn"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,171878,106-284-60,"""Scotty V VanTatenhove(7)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,172274,109-205-59,"""Shirley Peel(1)"",""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,172276,109-205-95,"""Scotty V VanTatenhove(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Scotty V VanTatenhove"",""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"",""Shirley Peel"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,172277,109-205-73,"""Daisy Montgomery(3)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,172278,109-205-3,"""Emily Francis(1)"",""Emily Francis(2)"",""Emily Francis(3)"",""Emily Francis(4)"",""Emily Francis(5)"",""Emily Francis(6)"",""Emily Francis(7)""","""Emily Francis"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,172278,109-205-3,"""Chris Conway(1)"",""Chris Conway(2)"",""Chris Conway(3)""","""Chris Conway"""
Larimer,City of Fort Collins Mayor,UPLOADED,172346,112-247-36,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(3)"",""Adam Eggleston(4)"",""Shirley Peel(5)"",""Jeffrey Shumway(6)"",""Shirley Peel(7)""","""Emily Francis"",""Tricia Canonico"",""Scotty V VanTatenhove"",""Adam Eggleston"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,172677,111-237-7,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,172678,111-237-11,"""Emily Francis(1)"",""Emily Francis(2)"",""Emily Francis(3)"",""Emily Francis(4)"",""Emily Francis(5)"",""Emily Francis(6)"",""Emily Francis(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,172680,111-237-85,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Tricia Canonico(3)"",""Scotty V VanTatenhove(4)"",""Shirley Peel(7)""","""Emily Francis"",""Adam Eggleston"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,172683,111-237-13,"""Adam Eggleston(1)"",""Emily Francis(2)"",""Adam Hirschhorn(3)"",""Tricia Canonico(4)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Adam Eggleston"",""Emily Francis"",""Adam Hirschhorn"",""Tricia Canonico"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,172684,111-237-86,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Tricia Canonico(3)"",""Scotty V VanTatenhove(4)"",""Shirley Peel(7)""","""Emily Francis"",""Adam Eggleston"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,172685,111-237-84,"""Tricia Canonico(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Tricia Canonico(4)"",""Emily Francis(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,172778,104-209-30,"""Tricia Canonico(1)"",""Tricia Canonico(2)"",""Tricia Canonico(3)"",""Tricia Canonico(4)"",""Tricia Canonico(5)"",""Tricia Canonico(6)"",""Tricia Canonico(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,173185,103-185-12,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Shirley Peel(3)"",""Jeffrey Shumway(4)"",""Adam Eggleston(5)"",""Scotty V VanTatenhove(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Adam Eggleston"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,173187,103-185-19,"""Jeffrey Shumway(1)"",""Jeffrey Shumway(2)"",""Jeffrey Shumway(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,173189,103-185-8,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(6)"",""Scotty V VanTatenhove(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"",""Shirley Peel"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,173190,103-185-82,"""Tricia Canonico(1)"",""Jeffrey Shumway(2)"",""Scotty V VanTatenhove(3)"",""Adam Hirschhorn(4)"",""Adam Eggleston(6)"",""Emily Francis(7)""","""Tricia Canonico"",""Jeffrey Shumway"",""Scotty V VanTatenhove"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,173384,112-249-5,"""Emily Francis(1)"",""Emily Francis(2)"",""Emily Francis(3)"",""Emily Francis(4)"",""Emily Francis(5)"",""Emily Francis(6)"",""Emily Francis(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,173385,112-249-32,"""Emily Francis(1)"",""Shirley Peel(2)"",""Jeffrey Shumway(3)"",""Adam Eggleston(4)"",""Adam Hirschhorn(5)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Shirley Peel"",""Jeffrey Shumway"",""Adam Eggleston"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,173388,112-249-56,"""Shirley Peel(1)"",""Shirley Peel(2)"",""Shirley Peel(3)"",""Shirley Peel(4)"",""Shirley Peel(5)"",""Shirley Peel(6)"",""Shirley Peel(7)""","""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,173389,112-249-46,"""Emily Francis(1)"",""Jeffrey Shumway(2)"",""Adam Hirschhorn(3)"",""Tricia Canonico(4)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Shirley Peel(7)""","""Emily Francis"",""Jeffrey Shumway"",""Adam Hirschhorn"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,173759,105-264-95,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(7)""","""Tricia Canonico"",""Emily Francis"",""Adam Eggleston"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,173760,105-264-8,"""Shirley Peel(1)"",""Emily Francis(2)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,173762,105-264-20,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Shirley Peel(3)"",""Jeffrey Shumway(4)"",""Jeffrey Shumway(5)"",""Adam Eggleston(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,174261,104-211-4,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Emily Francis(3)"",""Jeffrey Shumway(3)"",""Shirley Peel(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,174456,109-207-69,"""Scotty V VanTatenhove(1)"",""Shirley Peel(2)"",""Tricia Canonico(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Scotty V VanTatenhove"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,174457,109-207-51,"""Scotty V VanTatenhove(1)"",""Shirley Peel(2)"",""Tricia Canonico(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Scotty V VanTatenhove"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,174458,109-207-73,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Scotty V VanTatenhove(2)"",""Shirley Peel(3)"",""Adam Eggleston(4)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,174858,111-240-67,"""Tricia Canonico(1)"",""Adam Eggleston(2)"",""Shirley Peel(3)"",""Scotty V VanTatenhove(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Adam Eggleston"",""Shirley Peel"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,174859,111-240-24,"""Emily Francis(1)"",""Tricia Canonico(6)"",""Jeffrey Shumway(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,174860,111-240-37,"""Tricia Canonico(1)"",""Shirley Peel(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,175457,105-268-61,"""Adam Hirschhorn(1)"",""Emily Francis(2)"",""Tricia Canonico(3)"",""Adam Eggleston(4)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Adam Eggleston(7)""","""Adam Hirschhorn"",""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,175654,112-251-55,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Emily Francis(4)"",""Tricia Canonico(5)"",""Scotty V VanTatenhove(6)"",""Adam Eggleston(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"",""Emily Francis"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,175658,112-251-72,"""Emily Francis(1)"",""Shirley Peel(2)"",""Adam Hirschhorn(3)"",""Scotty V VanTatenhove(4)"",""Adam Hirschhorn(5)"",""Tricia Canonico(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Shirley Peel"",""Adam Hirschhorn"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,175659,112-251-49,"""Emily Francis(1)"",""Scotty V VanTatenhove(2)"",""Adam Hirschhorn(4)"",""Shirley Peel(5)"",""Tricia Canonico(7)""","""Emily Francis"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,175847,106-290-2,"""Emily Francis(1)"",""Tricia Canonico(3)"",""Adam Eggleston(4)"",""Adam Hirschhorn(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,175851,106-290-85,"""Emily Francis(1)"",""Tricia Canonico(3)"",""Adam Eggleston(4)"",""Scotty V VanTatenhove(5)"",""Adam Hirschhorn(6)"",""Shirley Peel(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,175853,106-290-16,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(3)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,175854,106-290-64,"""Emily Francis(1)"",""Scotty V VanTatenhove(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)"",""Jeffrey Shumway(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,175856,106-290-65,"""Jeffrey Shumway(1)"",""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,175856,106-290-65,"""Susan Gutowsky(3)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,175857,106-290-43,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(3)"",""Adam Eggleston(4)"",""Scotty V VanTatenhove(5)"",""Shirley Peel(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Tricia Canonico"",""Scotty V VanTatenhove"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,175858,106-290-62,"""Jeffrey Shumway(1)"",""Tricia Canonico(7)"",""Adam Eggleston(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Shirley Peel(7)"",""Jeffrey Shumway(7)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"""
Larimer,City of Fort Collins Councilmember - District 1,UPLOADED,175858,106-290-62,"""Susan Gutowsky(3)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,176054,109-209-32,"""Emily Francis(1)"",""Adam Hirschhorn(1)"",""Adam Hirschhorn(2)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,176056,109-209-48,"""Shirley Peel(1)"",""Scotty V VanTatenhove(2)"",""Emily Francis(3)"",""Tricia Canonico(4)"",""Adam Eggleston(5)"",""Jeffrey Shumway(6)"",""Emily Francis(7)""","""Shirley Peel"",""Scotty V VanTatenhove"",""Emily Francis"",""Tricia Canonico"",""Adam Eggleston"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,176153,111-242-7,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(5)"",""Jeffrey Shumway(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Shirley Peel"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,176154,111-242-5,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Scotty V VanTatenhove(3)"",""Tricia Canonico(4)"",""Shirley Peel(5)"",""Adam Eggleston(7)""","""Emily Francis"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Tricia Canonico"",""Shirley Peel"""
Larimer,City of Fort Collins Mayor,UPLOADED,176156,111-242-17,"""Adam Hirschhorn(1)"",""Shirley Peel(2)"",""Jeffrey Shumway(3)"",""Tricia Canonico(4)"",""Adam Eggleston(5)"",""Scotty V VanTatenhove(6)"",""Jeffrey Shumway(7)""","""Adam Hirschhorn"",""Shirley Peel"",""Jeffrey Shumway"",""Tricia Canonico"",""Adam Eggleston"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,176157,111-242-87,"""Shirley Peel(1)"",""Jeffrey Shumway(2)"",""Adam Eggleston(3)"",""Scotty V VanTatenhove(7)""","""Shirley Peel"",""Jeffrey Shumway"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,176159,111-242-94,"""Emily Francis(1)"",""Scotty V VanTatenhove(2)"",""Adam Eggleston(3)"",""Shirley Peel(4)"",""Adam Hirschhorn(5)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Scotty V VanTatenhove"",""Adam Eggleston"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,176350,103-188-18,"""Emily Francis(1)"",""Scotty V VanTatenhove(2)"",""Adam Eggleston(3)"",""Tricia Canonico(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Scotty V VanTatenhove"",""Adam Eggleston"",""Tricia Canonico"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,176351,103-188-38,"""Emily Francis(1)"",""Adam Eggleston(3)"",""Tricia Canonico(4)"",""Shirley Peel(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,176352,103-188-21,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Tricia Canonico(7)"",""Emily Francis(7)"",""Adam Hirschhorn(7)"",""Scotty V VanTatenhove(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,183461,109-215-25,"""Tricia Canonico(1)"",""Emily Francis(2)"",""Shirley Peel(6)"",""Jeffrey Shumway(7)""","""Tricia Canonico"",""Emily Francis"""
Larimer,City of Fort Collins Mayor,UPLOADED,176353,103-188-84,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Adam Hirschhorn(3)"",""Shirley Peel(4)"",""Tricia Canonico(5)"",""Jeffrey Shumway(6)"",""Adam Eggleston(7)""","""Emily Francis"",""Adam Eggleston"",""Adam Hirschhorn"",""Shirley Peel"",""Tricia Canonico"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,176355,103-188-83,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Adam Hirschhorn(3)"",""Scotty V VanTatenhove(4)"",""Tricia Canonico(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Emily Francis"",""Adam Eggleston"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Tricia Canonico"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,177920,106-292-65,"""Emily Francis(1)"",""Adam Hirschhorn(2)"",""Scotty V VanTatenhove(3)"",""Tricia Canonico(4)"",""Adam Eggleston(5)"",""Adam Hirschhorn(6)"",""Jeffrey Shumway(7)""","""Emily Francis"",""Adam Hirschhorn"",""Scotty V VanTatenhove"",""Tricia Canonico"",""Adam Eggleston"""
Larimer,City of Fort Collins Mayor,UPLOADED,177921,106-292-33,"""Adam Hirschhorn(1)"",""Emily Francis(5)""","""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,177922,106-292-99,"""Adam Eggleston(2)"",""Scotty V VanTatenhove(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(5)"",""Adam Hirschhorn(6)"",""Tricia Canonico(7)""",""
Larimer,City of Fort Collins Mayor,UPLOADED,177924,106-292-92,"""Emily Francis(1)"",""Tricia Canonico(2)"",""Adam Hirschhorn(3)"",""Shirley Peel(4)"",""Jeffrey Shumway(5)"",""Scotty V VanTatenhove(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Tricia Canonico"",""Adam Hirschhorn"",""Shirley Peel"",""Jeffrey Shumway"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,177925,106-292-90,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Eggleston(3)"",""Scotty V VanTatenhove(4)"",""Shirley Peel(5)"",""Adam Hirschhorn(6)"",""Emily Francis(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Eggleston"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,178515,103-192-14,"""Shirley Peel(1)"",""Tricia Canonico(2)"",""Scotty V VanTatenhove(3)"",""Tricia Canonico(4)"",""Emily Francis(5)"",""Jeffrey Shumway(6)"",""Adam Hirschhorn(7)""","""Shirley Peel"",""Tricia Canonico"",""Scotty V VanTatenhove"""
Larimer,City of Fort Collins Mayor,UPLOADED,178516,103-192-41,"""Shirley Peel(1)"",""Shirley Peel(2)"",""Scotty V VanTatenhove(2)"",""Jeffrey Shumway(3)"",""Scotty V VanTatenhove(3)""","""Shirley Peel"",""Scotty V VanTatenhove"",""Jeffrey Shumway"""
Larimer,City of Fort Collins Mayor,UPLOADED,178517,103-192-94,"""Tricia Canonico(1)"",""Emily Francis(3)"",""Adam Hirschhorn(4)"",""Shirley Peel(5)"",""Scotty V VanTatenhove(6)"",""Adam Eggleston(7)""","""Tricia Canonico"""
Larimer,City of Fort Collins Mayor,UPLOADED,178519,103-192-30,"""Emily Francis(1)"",""Adam Eggleston(2)"",""Shirley Peel(3)"",""Adam Hirschhorn(4)"",""Adam Eggleston(5)"",""Jeffrey Shumway(6)"",""Scotty V VanTatenhove(7)""","""Emily Francis"",""Adam Eggleston"",""Shirley Peel"",""Adam Hirschhorn"""
Larimer,City of Fort Collins Mayor,UPLOADED,178521,103-192-18,"""Jeffrey Shumway(1)"",""Shirley Peel(2)"",""Adam Hirschhorn(3)"",""Emily Francis(4)"",""Adam Eggleston(5)"",""Shirley Peel(6)"",""Adam Hirschhorn(7)""","""Jeffrey Shumway"",""Shirley Peel"",""Adam Hirschhorn"",""Emily Francis"",""Adam Eggleston"""
