contest_name,choice,votes
Ellicott School District 22 Ballot Issue 4B,Yes/For,255
Ellicott School District 22 Board of Directors - 4 Year Term,Robert 'Bob' Joseph McWilliams,646
Ellicott School District 22 Board of Directors - 4 Year Term,Amanda Mae Kobilan,551
Ellicott School District 22 Board of Directors - 4 Year Term,Angel Emilio Cordero Jr,470
El Paso County Colorado School District 49 Ballot Issue 4C,No/Against,17026
El Paso County Colorado School District 49 Ballot Issue 4C,Yes/For,11823
El Paso County School District 49 Board of Directors - District 2 - 4 Year Term,Debra Schmidt,3348
El Paso County School District 49 Board of Directors - District 2 - 4 Year Term,Candace Lehmann,2462
El Paso County School District 49 Board of Directors - District 3 - 4 Year Term,Marie LeVere-Wright,2388
El Paso County School District 49 Board of Directors - District 3 - 4 Year Term,Ralene Revord,1974
El Paso County School District 49 Board of Directors - District 3 - 4 Year Term,Mark Cravens,879
El Paso County School District 49 Board of Directors - District 5 - 4 Year Term,Mike Heil,3906
Englewood School District No. 1 Ballot Issue 4A,Yes/For,4094
Englewood School District No. 1 Ballot Issue 4A,No/Against,2872
Englewood School District School Board Director 4,Katie Wilberding Cross,4586
Englewood School District School Board Director 4,Davon Williams,1794
Estes Park School District R-3 School Board Director At Large,Brenda L. Wyss,3051
Estes Park School District R-3 School Board Director At Large,Brad Shochat,3028
Estes Park School District R-3 School Board Director At Large,Kyri Cox,1581
Estes Park School District R-3 School Board Director At Large,Kevin G. Morris,1543
Evergreen Park and Recreation District Ballot Issue 6C,Yes/For,7576
Evergreen Park and Recreation District Ballot Issue 6C,No/Against,2900
Expanding Term Limits for Las Animas County Board of County Commissioners,No/Against,4027
Expanding Term Limits for Las Animas County Board of County Commissioners,Yes/For,916
Florence School District RE-2 Board of Directors - At Large 2 Year Term,Brad Knifong,2668
Florence School District RE-2 Board of Directors - At Large 4 Year Term,Beth A. Roman,2102
Florence School District RE-2 Board of Directors - At Large 4 Year Term,Janelle Dodd,1998
Florence School District RE-2 Board of Directors - At Large 4 Year Term,Robin Dickey,1957
Florence School District RE-2 Board of Directors - At Large 4 Year Term,"Elias ""Lee"" Vigil Jr.",1483
Flying Horse Metropolitan Distict No. 3 Ballot Issue 6F,Yes/For,190
Flying Horse Metropolitan Distict No. 3 Ballot Issue 6F,No/Against,70
Flying Horse Metropolitan District No. 2 Ballot Issue 6C,Yes/For,1121
Flying Horse Metropolitan District No. 2 Ballot Issue 6C,No/Against,740
Flying Horse Metropolitan District No. 2 Ballot Issue 6D,Yes/For,1087
Flying Horse Metropolitan District No. 2 Ballot Issue 6D,No/Against,776
Flying Horse Metropolitan District No. 3 Ballot Issue 6E,Yes/For,199
Flying Horse Metropolitan District No. 3 Ballot Issue 6E,No/Against,60
Fountain-Fort Carson School District 8 Board of Directors - 4 Year Term,Rose A. Terrell,1886
Fountain-Fort Carson School District 8 Board of Directors - 4 Year Term,Jill E. Grubbs,1447
Fountain-Fort Carson School District 8 Board of Directors - 4 Year Term,Kimberly A. Moon,1431
Fountain-Fort Carson School District 8 Board of Directors - 4 Year Term,Justin Bowman,1350
Frenchman RE-3 School District Board of Directors-Four Year Term,Jeffrey Brekel,142
Frenchman RE-3 School District Board of Directors-Four Year Term,Carmen Vandenbark,130
Frenchman RE-3 School District Board of Directors-Four Year Term,Leo Mekelburg,109
Frenchman RE-3 School District Board of Directors-Two Year Term,Kamie Lambrecht,202
Frenchman RE-3 School District Board of Directors-Two Year Term,Jeffery Harms,199
Frenchman RE-3 School District Board of Directors-Two Year Term,Aimee Haynes,164
Garfield School RE-2  District B,Cassie Haskell,3022
Garfield School RE-2  District B,Kaylin Harju,1687
Garfield School RE-2 District C,Fathom Jensen,3271
Garfield School RE-2 District D,Chance Jenkins,2395
Garfield School RE-2 District D,Daniel Adams,1883
Garfield School RE-2 District D,Nicholas Cocina,361
Gilpin County Ballot Issue 1A,No/Against,1643
Gilpin County Ballot Issue 1A,Yes/For,925
Gilpin County RE-1 School District Director At Large (4 years),Tami Velasquez,686
Gilpin County RE-1 School District Director At Large (4 years),Joe Marr,683
Gilpin County RE-1 School District Director At Large (4 years),Joseph L. Stranaly,570
Gilpin County RE-1 School District Director At Large (4 years),Victoria Edwards,486
Gilpin County RE-1 School District Director At Large (4 years),Rana Silver,435
Gilpin County RE-1 School District Director At Large (4 years),Laura Mayer,433
Grand County Ballot Issue 1A,Yes/For,3978
Grand County Ballot Issue 1A,No/Against,1504
Gunnison Watershed School District - Board of Directors,Jody Coleman,4796
Gunnison Watershed School District - Board of Directors,Anne Brookhart,4540
Gunnison Watershed School District - Board of Directors,Mark VanderVeer,4531
Gunnison Watershed School District - Board of Directors,Greg Kruthaupt,1999
Gunnison Watershed School District - Board of Directors,Cori Leanne Dobson,1597
Gunnison Watershed School District - Board of Directors,Lisa A. Henry,1549
Hanover School District 28 Board of Directors - 4 Year Term,Kenneth Swen Burk III,208
Hanover School District 28 Board of Directors - 4 Year Term,Mary Louise Barnes,207
Hanover School District 28 Board of Directors - 4 Year Term,Mark A. McPherson,182
Hanover School District 28 Board of Directors - 4 Year Term,Robynn Diaz-Lopez,137
Hanover School District 28 Board of Directors - 4 Year Term,Dakota James Barber,116
Harrison School District No. 2 Board of Directors - 4 Year Term,Pamela L. Robinson,4284
Harrison School District No. 2 Board of Directors - 4 Year Term,Corey Williams,4025
Harrison School District No. 2 Board of Directors - 4 Year Term,Sherrea Elliott-Sterling,3126
Haxtun School District RE-2J Ballot Issue 5B: Bonds,Yes/For,457
Haxtun School District RE-2J Ballot Issue 5B: Bonds,No/Against,244
Haxtun School District RE-2J Board of Directors,Valerie Wilson,516
Haxtun School District RE-2J Board of Directors,Ross Edwards,462
Haxtun School District RE-2J Board of Directors,Lee Salyards,402
Haxtun School District RE-2J Board of Directors,Trever Fix,390
Haxtun School District RE-2J Board of Directors,Amy Kilgour,375
Haxtun School District RE-2J Board of Directors,Steven Statz,318
Haxtun School District RE-2J Board of Directors,Steven Hadeen,311
Haxtun School District RE-2J Board of Directors,Abby Henry,257
Haxtun School District RE-2J Board of Directors,Benjamin Stephenson,195
Hinsdale - Proposition II (Statutory),Yes/For,244
Hinsdale - Proposition II (Statutory),No/Against,151
Hi-Plains School District R-23 Board of Directors - 4 Year Term,Joel Tanner,197
Hi-Plains School District R-23 Board of Directors - 4 Year Term,Patrick Einspahr,153
Hi-Plains School District R-23 Board of Directors - 4 Year Term,Kendal Rueb,152
Hi-Plains School District R-23 Board of Directors - 4 Year Term,Darren A. Richards,96
Holyoke School District RE-1J Board of Directors - 2 Year Term,Arlan Scholl,24
Holyoke School District RE-1J Board of Directors - 2 Year Term,Lukas Goldenstein,17
Holyoke School District RE-1J Board of Directors - 2 Year Term,Mike Brown,11
Holyoke School District RE-1J Board of Directors - 2 Year Term,Nancy Miles,8
Holyoke School District RE-1J Board of Directors - 4 Year Term,Justin Clayton,699
Holyoke School District RE-1J Board of Directors - 4 Year Term,Aaron Schlachter,642
Holyoke School District RE-1J Board of Directors - 4 Year Term,Lucas Schlachter,616
Holyoke School District RE-1J Board of Directors - 4 Year Term,Summer Struckmeyer,501
Holyoke School District RE-1J Board of Directors - 4 Year Term,Mitchell Kleve,389
Holyoke School District RE-1J Board of Directors - 4 Year Term,Jimmie Bailey,333
Holyoke School District RE-1J Board of Directors - 4 Year Term,Jeff McCormick,327
Holyoke School District RE-1J Board of Directors - 4 Year Term,Cherrie Ann Brown,269
Holyoke School District RE-1J Board of Directors - 4 Year Term,Gary Herr,266
Holyoke School District RE-1J Board of Directors - 4 Year Term,Julie J. Kinner,258
Idledale Water and Sanitation District Ballot Issue 6J,Yes/For,80
Idledale Water and Sanitation District Ballot Issue 6J,No/Against,51
Idledale Water and Sanitation District Ballot Issue 6K,Yes/For,78
Idledale Water and Sanitation District Ballot Issue 6K,No/Against,50
Ignacio School District 11JT Board of Directors,Ross Melton,838
Ignacio School District 11JT Board of Directors,Jerry Allen McCaw,753
Ignacio School District 11JT Board of Directors,Jay Dee Brunson,695
Ignacio School District 11JT Board of Directors,Sheryle Hunter,603
Ignacio School District 11JT Board of Directors,Gina M. Schulz,524
Inter-Canyon Fire Protection District Ballot Issue 6A,Yes/For,1333
Inter-Canyon Fire Protection District Ballot Issue 6A,No/Against,839
Inter-Canyon Fire Protection District Ballot Question 6B,Yes/For,1397
Inter-Canyon Fire Protection District Ballot Question 6B,No/Against,770
Jackson County Lodging Tax Panel 1A,Yes/For,236
Jackson County Lodging Tax Panel 1A,No/Against,214
Jefferson County School District R-1 Director District 3,Michelle Applegate,105448
Jefferson County School District R-1 Director District 3,Thomas Wicke,74779
Jefferson County School District R-1 Director District 4,Erin Kenworthy,74958
Jefferson County School District R-1 Director District 4,Amara Hildebrand,60087
Jefferson County School District R-1 Director District 4,Joel Newton,42522
Joint School District No. 23JT Ballot Issue 5C,No/Against,905
Joint School District No. 23JT Ballot Issue 5C,Yes/For,739
Joint School District No. 23JT Ballot Issue 5D,No/Against,945
Joint School District No. 23JT Ballot Issue 5D,Yes/For,704
Joint School District No. 23JT Board of Directors - 4 Year Term,Katie Harms,888
Joint School District No. 23JT Board of Directors - 4 Year Term,Craig Kaiser,582
Joint School District No. 23JT Board of Directors - 4 Year Term,Jim Frohbieter,389
Joint School District No. 23JT Board of Directors - 4 Year Term,Richard Wood,389
Kiowa C-2 School District Ballot Issue 4A,No/Against,867
Kiowa C-2 School District Ballot Issue 4A,Yes/For,484
Kiowa C-2 School District Director - 4 Year Term,JR Prokop,853
Kiowa C-2 School District Director - 4 Year Term,Andrew Pruitt,775
Kiowa C-2 School District Director - 4 Year Term,Jeffrey Olson,721
Kiowa - Proposition II (Statutory),No/Against,374
Kiowa - Proposition II (Statutory),Yes/For,153
La Junta City Utilities Board,Patrick Berg,1418
La Junta City Utilities Board,Cayle Hines,687
La Junta Mayor at Large,Joseph Ayala,1309
La Junta Mayor at Large,Jeffri Pruyn,609
La Junta Mayor at Large,Edward (Ed) Vela,264
Lamar School District RE2 Director District B,Lanie Meyers-Mireles,1835
Lamar School District RE2 Director District C,Travis Hall,1830
Lamar School District RE2 Director District C,Ellen Moira Martin,509
Lamar School District RE2 Director District D,Shannon O'Bryan,1903
Lamar School District RE2 Director District F,Jacob R. Chamberlain,1929
Lamar School District RE2 Director District G,"Richard ""Rick"" Robbins",2030
La Plata - Upper Pine River Fire Protection District Ballot Issue 7A,Yes/For,2544
La Plata - Upper Pine River Fire Protection District Ballot Issue 7A,No/Against,1045
Larimer County Wyndham Hill Public Improvement District No. 78 Ballot Issue 6A,No/Against,22
Larimer County Wyndham Hill Public Improvement District No. 78 Ballot Issue 6A,Yes/For,9
Las Animas - Proposition II (Statutory),Yes/For,2725
Las Animas - Proposition II (Statutory),No/Against,2179
Leadville Lake County Regional Housing Authority Measure 6A,NO,1008
Leadville Lake County Regional Housing Authority Measure 6A,YES,990
Lewis-Palmer School District 38 Board of Directors -  District 1 - 2 Year Term,Kris Norris,9770
Lewis-Palmer School District 38 Board of Directors - District 2 - 4 Year Term,Patti Shank,6684
Lewis-Palmer School District 38 Board of Directors - District 2 - 4 Year Term,Tom Olmstead,6403
Lewis-Palmer School District 38 Board of Directors - District 4 - 4 Year Term,Ron Schwarz,9965
Lewis-Palmer School District 38 Board of Directors- District 5 - 4 Year Term,Todd Brown,9575
Lewis Pointe Metropolitan District Ballot Issue 6D,Yes/For,418
Lewis Pointe Metropolitan District Ballot Issue 6D,No/Against,40
Lewis Pointe Metropolitan District Ballot Issue 6E,Yes/For,391
Lewis Pointe Metropolitan District Ballot Issue 6E,No/Against,57
Lincoln - Proposition II (Statutory),No/Against,977
Lincoln - Proposition II (Statutory),Yes/For,535
LJ 4 School Board Member At Large,Sara Hines,1564
LJ 4 School Board Member At Large,Stacey Ayala,1282
LJ 4 School Board Member At Large,Ann Burtner,870
LJC2 Council Member,Chandra L. Ochoa,516
LJC2 Council Member,Jeremiah Stoker,476
LJC2 Council Member,Jeff Rumpf,149
LJC3 Council Member,Maureen Rikhof,393
LJC3 Council Member,Dee Leyba,245
LJC3 Council Member,Ezekiel Ayala,192
LJCW1 4 Council Member,Paul James Velasquez,454
Loveland Rural Fire Protection District Ballot Issue 6B,Yes/For,4063
Loveland Rural Fire Protection District Ballot Issue 6B,No/Against,3966
Mancos School Board of Directors,Craig Benally,790
Mancos School Board of Directors,Rachel McWhirter,713
Mancos School Board of Directors,Timothy J. Hunter,662
Mancos School Board of Directors,Adriana Stimax,596
Mancos School Board of Directors,Blake Mitchell,477
Manitou Springs School District 14 Board of Directors - 4 Year Term,Jill Bishop,1747
Manitou Springs School District 14 Board of Directors - 4 Year Term,Magdalena Santos,1634
Manitou Springs School District 14 Board of Directors - 4 Year Term,Connie Brachtenbach,1468
Manitou Springs School District 14 Board of Directors - 4 Year Term,Marianne Rommerdahl,1205
Mayor,Dana Greene,367
Mayor,Luke Finken,361
Mayor,Mike P. Bradley,144
Mayor - At Large,Karen Griego,1186
Mayor - At Large,Dan Ruscetti,754
Mayor - At Large,Carlos R. Lopez,680
Mayor - At Large,Tomasino Cosenza,72
Member Pueblo Board of Water Works,"Celeste ""Victoria"" Arellano",20270
Member Pueblo Board of Water Works,Sandy (Sandra) Gutierrez,2308
Mesa County Question 1A,No/Against,31365
Mesa County Question 1A,Yes/For,18457
Mesa County Question 1B,No/Against,32591
Mesa County Question 1B,Yes/For,16945
Mesa County Question 1C,No/Against,29893
Mesa County Question 1C,Yes/For,19520
Mesa County Question 1D,No/Against,32124
Mesa County Question 1D,Yes/For,17379
Mesa County Valley School District 51 - Director District A,Jose Luis Chavez,18993
Mesa County Valley School District 51 - Director District A,CynDee Skalla,18310
Mesa County Valley School District 51 - Director District A,Jessica Hearns,7862
Mesa County Valley School District 51 - Director District B,Barbara Evanson,23078
Mesa County Valley School District 51 - Director District B,Cindy Enos Martinez,21945
Miami Yoder School District JT60 Board of Directors - 4 Year Term,Desiree McKnight,314
Miami Yoder School District JT60 Board of Directors - 4 Year Term,Sharron Darby,292
Miami Yoder School District JT60 Board of Directors - 4 Year Term,Heather Gittings,263
Miami Yoder School District JT60 Board of Directors - 4 Year Term,Mary E. Beddoe,3
Mineral County Referred Ballot Measure 2A,Yes,380
Mineral County Referred Ballot Measure 2A,No,198
Moffat County Advisory Ballot Question 1A - Junk and Rubbish Ordinance,Yes/For,2157
Moffat County Advisory Ballot Question 1A - Junk and Rubbish Ordinance,No/Against,1447
Moffat County School District RE NO 1 Board of Directors - District B,Kacey Rae Lyons,1783
Moffat County School District RE NO 1 Board of Directors - District B,Meghan Francone,1393
Moffat County School District RE NO 1 Board of Directors - District C,Steve Martinson,1788
Moffat County School District RE NO 1 Board of Directors - District C,Valerie Bolton,1281
Moffat County School District RE NO 1 Board of Directors - District D,Paula Janette Belcher,2403
Moffat County School District RE NO 1 Board of Directors - District E,Laura Woodworth,1619
Moffat County School District RE NO 1 Board of Directors - District E,Chris Thome,1250
Montezuma School District Director-District A,Rafe M. O'Brien,2781
Montezuma School District Director-District C,Rhonda Tracy,2236
Montezuma School District Director-District C,"Jonathan James ""JJ"" Lewis",1674
Montezuma School District Director-District D,Leland Collins,238
Montezuma School District Director-District G,Mike Lynch,2769
Montrose - Proposition II (Statutory),Yes/For,7832
Montrose - Proposition II (Statutory),No/Against,6882
Morgan County Re-3 School Director,Sarah Whitney,2377
Morgan County Re-3 School Director,Mindy Smith,2034
Morgan County Re-3 School Director,John T. Prouty,1921
Morgan County Re-3 School Director,Nancy Hopper,1904
Morgan County Re-3 School Director,Robert J. Carruth,1791
Morgan County Re-3 School Director,Heath Kuntz,1478
Morgan - Proposition II (Statutory),No/Against,4025
Morgan - Proposition II (Statutory),Yes/For,3126
Mountain Water and Sanitation District Ballot Issue 6D,No/Against,232
Mountain Water and Sanitation District Ballot Issue 6D,Yes/For,175
Mountain Water and Sanitation District Ballot Issue 6E,No/Against,215
Mountain Water and Sanitation District Ballot Issue 6E,Yes/For,191
Nederland Eco Pass Public Improvement District Ballot Issue 6A,Yes/For,1249
Nederland Eco Pass Public Improvement District Ballot Issue 6A,No/Against,313
Northern Chaffee County Library District Ballot Issue 6A,Yes/For,2534
Northern Chaffee County Library District Ballot Issue 6A,No/Against,1751
North Fork Fire Protection District Ballot Issue 7B,Yes/For,216
North Fork Fire Protection District Ballot Issue 7B,No/Against,132
North Fork Fire Protection District Ballot Issue 7B,YES/FOR,46
North Fork Fire Protection District Ballot Issue 7B,NO/AGAINST,7
North Fork Fire Protection District Ballot Question 7C,Yes/For,221
North Fork Fire Protection District Ballot Question 7C,No/Against,127
North Fork Fire Protection District Ballot Question 7C,YES/FOR,48
North Fork Fire Protection District Ballot Question 7C,NO/AGAINST,7
North Metro Fire Rescue District Ballot Issue 7A,Yes/For,26484
North Metro Fire Rescue District Ballot Issue 7A,No/Against,8556
North Park R-1 School District 4A,Yes/For,282
North Park R-1 School District 4A,No/Against,161
North Range Metropolitan District No. 2 Ballot Issue 6F,Yes/For,406
North Range Metropolitan District No. 2 Ballot Issue 6F,No/Against,109
North Range Metropolitan District No. 2 Ballot Issue 6G,Yes/For,399
North Range Metropolitan District No. 2 Ballot Issue 6G,No/Against,113
North Range Metropolitan District No. 2 Ballot Issue 6H,Yes/For,414
North Range Metropolitan District No. 2 Ballot Issue 6H,No/Against,97
North Range Metropolitan District No. 2 Ballot Issue 6I,Yes/For,390
North Range Metropolitan District No. 2 Ballot Issue 6I,No/Against,129
Norwood School District R-2J Ballot Issue 5B - Bonds,No/Against,374
Norwood School District R-2J Ballot Issue 5B - Bonds,Yes/For,322
Norwood School District R-2J Board of Directors,Pamela Nichol Bray,419
Norwood School District R-2J Board of Directors,Morgan Dayne Rummel,390
Norwood School District R-2J Board of Directors,Jacklyn Hardman,382
Norwood School District R-2J Board of Directors,Brandi Griffith,338
Nucla-Naturita Fire Protection District Ballot Question 6A,No/Against,385
Nucla-Naturita Fire Protection District Ballot Question 6A,Yes/For,174
Ouray School Board Director - At Large,Aimee Vann,509
Ouray School Board Director - At Large,Jane E. Schiffer,470
Ouray School Board Director - At Large,Stephanie Wills,422
Ouray School Board Director - At Large,Eli Doose,398
Park County Ballot Issue 1A,Yes/For,3934
Park County Ballot Issue 1A,No/Against,2870
Parkside Metropolitan District Ballot Issue 6C,Yes/For,87
Parkside Metropolitan District Ballot Issue 6C,No/Against,10
Parkside Metropolitan District Ballot Issue 6D,Yes/For,89
Parkside Metropolitan District Ballot Issue 6D,No/Against,7
Phillips - Holyoke School District RE-1J Board of Directors - 2 Year Term,Arlan Scholl,711
Phillips - Holyoke School District RE-1J Board of Directors - 2 Year Term,Lukas Goldenstein,601
Phillips - Holyoke School District RE-1J Board of Directors - 2 Year Term,Nancy Miles,415
Phillips - Holyoke School District RE-1J Board of Directors - 2 Year Term,Mike Brown,331
Plateau Valley School District 50 - Director District A,Eric R. Bevan,811
Plateau Valley School District 50 - Director District C,Joshua Pete Shepardson,746
Plateau Valley School District 50 - Director District E,"Catherine ""Katy"" Sheffield",705
Plateau Valley School District 50 Question 4A,Yes/For,624
Plateau Valley School District 50 Question 4A,No/Against,435
Platte Canyon School District No 1 Ballot Issue 4A - Bonds,Yes/For,2015
Platte Canyon School District No 1 Ballot Issue 4A - Bonds,No/Against,1942
Platte Canyon School District RE-1 Board of Directors - At large,Garrison Genschorck,1680
Platte Canyon School District RE-1 Board of Directors - At large,Theresa Gilliland,1676
Platte Canyon School District RE-1 Board of Directors - At large,Troy Heineman,1635
Poudre School District R-1 Director District A,Scott Schoenbauer,40055
Poudre School District R-1 Director District B,Kevin Havelda,33848
Poudre School District R-1 Director District B,Kurt Kastein,24594
Poudre School District R-1 Director District F,Conor M. Duffy,31477
Poudre School District R-1 Director District F,Andrea Booth,26273
Poudre School District R-1 Director District G,Jessica Zamora,36574
Poudre School District R-1 Director District G,Caleb Larson,21630
Prairie School District RE-11J Office of School Director 4 year,Kendall Kieth Holzworth,123
Prairie School District RE-11J Office of School Director 4 year,James Cole Mertens,94
Prairie School District RE-11J Office of School Director 4 year,Brett Krager,93
Primero - 4-Year Term,Carey Rivera,303
Primero - 4-Year Term,Lonny Lopez,303
Primero - 4-Year Term,Jeremiah Harris,260
Primero - 4-Year Term,Dixon Schafer,190
Primero - 4-Year Term,Peter Saint,163
Pritchett School District RE-3 Board of Directors Four Year Term,Brett Wilson,94
Pritchett School District RE-3 Board of Directors Four Year Term,Jozy Stegman,77
Pritchett School District RE-3 Board of Directors Four Year Term,Mark Lyle Crane,67
Pritchett School District RE-3 Board of Directors Two Year Term,Wesley V. Fortik,67
Pritchett School District RE-3 Board of Directors Two Year Term,Sonja Kay Ladue Huffman,42
Proposition HH (Statutory),No/Against,995067
Proposition HH (Statutory),Yes/For,682456
Proposition II (Statutory),Yes/For,1106275
Proposition II (Statutory),No/Against,519927
Pueblo Civil Service Commissioner,Dan Archibeque,21026
Pueblo School District No. 60 School Director At-Large Four Year Term,Sue Pannunzio,10952
Pueblo School District No. 60 School Director At-Large Four Year Term,Dennis Maes,10585
Pueblo School District No. 60 School Director At-Large Four Year Term,Bill Thiebaut,10279
Pueblo School District No. 60 School Director At-Large Four Year Term,Sol Sandoval Tafoya,10131
Pueblo School District No. 60 School Director At-Large Four Year Term,Tommy Farrell,7052
Pueblo School District No. 60 School Director At-Large Four Year Term,Dan Comden,6823
Pueblo School District No. 60 School Director At-Large Four Year Term,Roger L. Wright,5642
Pueblo School District No. 60 School Director At-Large Two Year Term,Brian Cisneros,13825
Pueblo School District No. 60 School Director At-Large Two Year Term,Anthony P. Perko,12377
Recall Ward 5 Councilmember Todd Cohen,No/Against,2780
Recall Ward 5 Councilmember Todd Cohen,Yes/For,2370
RFCW1 Council Member,Nicole Dyck Roberts,191
RFCW1 Council Member,Sherry Cordova,187
RF Mayor,Duane Gurule,549
RF Mayor,Kelley Yutterman,223
RF Mayor,"Michael ""Scott"" Kerr",28
Richards Farm Metropolitan District Ballot Issue 6F,Yes/For,170
Richards Farm Metropolitan District Ballot Issue 6F,No/Against,2
Richards Farm Metropolitan District Ballot Issue 6G,Yes/For,169
Richards Farm Metropolitan District Ballot Issue 6G,No/Against,5
Richards Farm Metropolitan District Ballot Issue 6H,Yes/For,171
Richards Farm Metropolitan District Ballot Issue 6H,No/Against,3
Richards Farm Metropolitan District Ballot Issue 6I,Yes/For,164
Richards Farm Metropolitan District Ballot Issue 6I,No/Against,6
Rico Fire Protection District Ballot Issue 6A,Yes/For,127
Rico Fire Protection District Ballot Issue 6A,No/Against,42
Rifle City Council,Chris Bornholdt,939
Rifle City Council,Brian Condie,919
Rifle City Council,Karen Roberts,754
Rifle City Council,Tanya Perea Doose,732
Rio Blanco - Proposition II (Statutory),No/Against,1226
Rio Blanco - Proposition II (Statutory),Yes/For,747
Rio Grande - Proposition II (Statutory),Yes/For,1853
Rio Grande - Proposition II (Statutory),No/Against,1545
Roaring Fork School District RE-1 Board of Directors - District B,"Elizabeth ""Betsy"" After",7443
Roaring Fork School District RE-1 Board of Directors - District B,Alan Kokish,2212
Roaring Fork School District RE-1 Board of Directors - District C,Lindsay DeFrates,6901
Roaring Fork School District RE-1 Board of Directors - District C,Phillip Bogart,2426
Roaring Fork School District RE-1 Board of Directors - District D,Jasmin Ramirez,6726
Saguache - Proposition II (Statutory),Yes/For,1098
Saguache - Proposition II (Statutory),No/Against,676
Salida City Council Ward 1 - Four Year Term,Suzanne Fontana,716
Salida City Council Ward 2 - Four Year Term,Aaron J Stephens,457
Salida City Council Ward 2 - Four Year Term,Adriane Kuhn,434
Salida City Council Ward 3 - Four Year Term,Alisa Pappenfort,472
Salida City Council Ward 3 - Four Year Term,Jackie Berndt,307
Sanford School District 6J - At Large Director - Four Year Term,Brock Canty,289
Sanford School District 6J - At Large Director - Four Year Term,Austin Miller,218
Sanford School District 6J - At Large Director - Four Year Term,Ryan Keith Reynolds,212
Sanford School District 6J - At Large Director - Four Year Term,Micah Lanar Larson,192
Sanford School District 6J - At Large Director - Four Year Term,Joshua C. Jones,181
Sanford School District 6J - At Large Director - Two Year Term,Dylan S. Mortensen,315
Sanford School District 6J - At Large Director - Two Year Term,Thomas Dale Rogers,129
School Board,Barney Filla,615
School Board,Andrew D. Molt,576
School Board,Patrick O'Neil,392
School Board,Nathan Quick,328
School Board,Ryan Dreitz,295
School Board,Sam Hernandez,291
School Board,Luke W. Bethel,132
Sedgwick - Proposition II (Statutory),No/Against,468
Sedgwick - Proposition II (Statutory),Yes/For,356
Sheridan School District No. 2 Board of Education Director District B,Juanita Camacho,846
Sheridan School District No. 2 Board of Education Director District B,Maria Garcia,19
Sheridan School District No. 2 Board of Education Director District D,Karla Najera,31
Sheridan School District No. 2 Board of Education Director District D,Jessie Colmenero,9
Snowmass Water and Sanitation District Ballot Issue No. 6B,Yes/For,728
Snowmass Water and Sanitation District Ballot Issue No. 6B,No/Against,142
South Conejos School District RE-10 - At Large,Angela R. Velasquez,375
South Conejos School District RE-10 - At Large,Ricardo A. Romero,249
South Conejos School District RE-10 - At Large,Theresa Ann Sisneros,159
South Conejos School District RE-10 - At Large,Phillip L. Trujillo,154
South Conejos School District RE-10 - At Large,Mandi Garcia,71
South Conejos School District RE-10 - At Large,Melissa Armenta,8
Springfield School District RE-4 Board of Directors Four Year Term,Jennifer Esch,560
Springfield School District RE-4 Board of Directors Four Year Term,Heath Piper,519
Springfield School District RE-4 Board of Directors Four Year Term,Jeremy West,431
Springfield School District RE-4 Board of Directors Four Year Term,Larkin Smith,383
Springfield School District RE-4 Board of Directors Two Year Term,Darrell Mackey,383
Springfield School District RE-4 Board of Directors Two Year Term,Aaron Close,323
Starwood Metropolitan District Ballot Issue No. 6C - Water,Yes/For,42
Starwood Metropolitan District Ballot Issue No. 6C - Water,No/Against,2
Starwood Metropolitan District Ballot Issue No. 6D - Road Entryway,Yes/For,25
Starwood Metropolitan District Ballot Issue No. 6D - Road Entryway,No/Against,18
Strasburg School District 31J School Board Director,Mary O'Malley,1066
Strasburg School District 31J School Board Director,Michael A. Marrero,928
Strasburg School District 31J School Board Director,Diana Lee Elliott,818
Strasburg School District 31J School Board Director,Ashley Torgerson,731
Strasburg School District 31J School Board Director,Stephanie Bloomfield,721
Stratton School District R-4 Board of Directors- 4 Year Term,Matt May,219
Stratton School District R-4 Board of Directors- 4 Year Term,Darren Hornung,214
Stratton School District R-4 Board of Directors- 4 Year Term,Stacey Brown,188
Stratton School District R-4 Board of Directors- 4 Year Term,Kyle Einspahr,174
Stratton School District R-4 Board of Directors- 4 Year Term,Virgil George,158
Stratton School District R-4 Board of Directors- 4 Year Term,Kylee Miltenberger,113
Stratton School District R-4 Board of Directors- 4 Year Term,Jeff Shean,57
Summit School District RE-1 Board of Directors - At large,Gayle Jones Westerberg,5035
Summit School District RE-1 Board of Directors - At large,Consuelo Redhorse,4986
Summit School District RE-1 Board of Directors - At large,Julie Shapiro,4939
Summit School District RE-1 Board of Directors - At large,Vanessa Agee,4808
Summit School District RE-1 Board of Directors - At large,Jenniffer Gonzalez,3306
Summit School District RE-1 Board of Directors - At large,Michael Atkinson,3216
Summit School District RE-1 Board of Directors - At large,Danielle Surette,3110
Summit School District RE-1 Board of Directors - At large,Leigh Sargent,2987
Telluride Hospital District Ballot Issue 6A,Yes/For,1721
Telluride Hospital District Ballot Issue 6A,No/Against,923
Telluride School District R-1 Ballot Issue 4A - Bonds,Yes/For,1587
Telluride School District R-1 Ballot Issue 4A - Bonds,No/Against,909
Telluride School District R-1 Ballot Question 4B - Rico Area Annexation,Yes/For,2113
Telluride School District R-1 Ballot Question 4B - Rico Area Annexation,No/Against,320
Telluride School District R-1 Board of Directors,David Lavender,1656
Telluride School District R-1 Board of Directors,Cheryl Carstens Miller,1276
Telluride School District R-1 Board of Directors,Ryan Robinson,956
Telluride School District R-1 Board of Directors,Alexis Hodel,550
