CountyName,ContestName,ContestChoices
Boulder,City of Longmont Mayor,"Ethan Augreen, Joan Peck, Terri Goon"
Weld,City of Longmont Mayor,"Ethan Augreen, Joan Peck, Terri Goon"
Boulder,City of Longmont Ballot Issue 3C,"Yes/For, No/Against"
Weld,City of Longmont Ballot Issue 3C,"Yes/For, No/Against"
Boulder,City of Longmont Ballot Issue 3D,"Yes/For, No/Against"
Weld,City of Longmont Ballot Issue 3D,"Yes/For, No/Against"
Boulder,City of Longmont Ballot Issue 3E,"Yes/For, No/Against"
Weld,City of Longmont Ballot Issue 3E,"Yes/For, No/Against"
Boulder,City of Longmont Municipal Court Judge - Frick,"Yes/For, No/Against"
Weld,City of Longmont Municipal Court Judge - Frick,"Yes/For, No/Against"
Boulder,City of Louisville Ballot Issue 2C,"Yes/For, No/Against"
Boulder,City of Louisville City Council Ward 1 (4-year term),J. Caleb Dickinson
Boulder,City of Louisville City Council Ward 2 (4-year term),"Deborah Fahey, George Colbert"
Boulder,City of Louisville City Council Ward 3,"Dietrich Hoefner, Barbara Hamlington"
Boulder,City of Louisville Mayor At-Large (4 Year Term),"Sherry Sommer, Chris Leh, Josh Cooperman"
Larimer,City of Loveland Ballot Issue 2F,"Yes/For, No/Against"
Larimer,City of Loveland Ballot Issue 2G,"Yes/For, No/Against"
Larimer,City of Loveland Ballot Question 300,"Yes/For, No/Against"
Larimer,City of Loveland Ballot Question 301,"Yes/For, No/Against"
Larimer,City of Loveland City Council - Ward 1,"Dan Anderson, Troy Krenning, Lenard Larkin, Russell Sinnett"
Larimer,City of Loveland City Council - Ward 2,"Andrea Samson, Kat McManus"
Larimer,City of Loveland City Council - Ward 3,"John H. Fogle, Erin Black"
Larimer,City of Loveland City Council - Ward 4,"Zeke Cortez, Laura Light-Kovacs"
Larimer,City of Loveland Mayor,"Jacki Marsh, Don Overcash, Janice Ververs"
El Paso,City of Manitou Springs City Council,"Charlotte ""Susan"" Presti, Alan Delwiche, Steven Hart, John Shada, Julie Wolfe, Judith Chandler, Anthony Mogck, Carey Storm, Mark Lee, Colin McAllister"
El Paso,City of Manitou Springs Mayor,"Nancy Fortuin, Tyler Graefe, John Graham"
Rio Grande,City of Monte Vista Councilor,"Bradley Watson, Sheila Sanders, Loren Howard, Martha Lock"
Adams,City of Northglenn Ballot Issue 3G,"Yes/For, No/Against"
Weld,City of Northglenn Ballot Issue 3G,"Yes/For, No/Against"
Adams,City of Northglenn Ballot Question 3H,"Yes/For, No/Against"
Weld,City of Northglenn Ballot Question 3H,"Yes/For, No/Against"
Adams,City of Northglenn Council Member - Ward 1,Megan Burns
Adams,City of Northglenn Council Member - Ward 2,"Adam Nowicki, Spencer Yale, Laura Garcia Pascoe"
Weld,City of Northglenn Council Member - Ward 2,"Adam Nowicki, Spencer Yale, Laura Garcia Pascoe"
Adams,City of Northglenn Council Member - Ward 3 - 2 Year,Richard A. Kondo
Adams,City of Northglenn Council Member - Ward 3 - 4 Year,Katherine Goff
Adams,City of Northglenn Council Member - Ward 4 - 2 Year,"Preston Evans, Andrew Thompson, Jody Roper"
Adams,City of Northglenn Council Member - Ward 4 - 4 Year,Shannon Lukeman-Hiromasa
Adams,City of Northglenn Mayor,"Meredith Leighty, Tim Long, Mark Bromley"
Weld,City of Northglenn Mayor,"Meredith Leighty, Tim Long, Mark Bromley"
Ouray,City of Ouray Council Member - At Large,"Peggy Lindsey, Michael S. Underwood, K. John Wood"
Ouray,City of Ouray Mayor,Ethan Funk
Pueblo,City of Pueblo Ballot Question 2A,"FOR THE ORDINANCE, AGAINST THE ORDINANCE"
Pueblo,City of Pueblo City Council - At Large,"Elvis Martinez, Brandon Martin, Mark Aliff"
Pueblo,City of Pueblo City Council - District 2,"Joe Latino, Gerald Pete Madrid, Tom Carrigan, Samuel Hernandez Jr"
Pueblo,City of Pueblo City Council - District 4,"Roger Gomez, Vicente Martinez Ortega"
Pueblo,City of Pueblo Mayor,"Larry Atencio, Dennis Flores, Tom Croshal, Deryk Trujillo, Chris Nicoll, Nick Gradisar, Heather Graham, Randy Thurston, Regina Maestri"
Garfield,City of Rifle Street Sales Tax,"Yes, NO"
Otero,City of Rocky Ford Referred Ballot Issue,"Yes/For, No/Against"
Chaffee,City of Salida Ballot Issue 300,"Yes/For, No/Against"
Chaffee,City of Salida Mayor - Two Year Term,Dan Shore
Chaffee,City of Salida Treasurer - Four Year Term,"Wayles Martin, Ben Gilling"
Arapahoe,City of Sheridan City Council Member Ward 1,Desiree Stange
Arapahoe,City of Sheridan City Council Member Ward 3,"Ernie Camacho, CJ Clark"
Routt,City of Steamboat Springs Ballot Question No. 2F,"Yes/For, No/Against"
Routt,City of Steamboat Springs Ballot Question No. 2G,"Yes/For, No/Against"
Routt,City of Steamboat Springs Ballot Question No. 2H,"Yes/For, No/Against"
Routt,City of Steamboat Springs Ballot Question No. 2I,"Yes/For, No/Against"
Routt,City of Steamboat Springs City Council - At Large,"Daryl ""Dog"" Levin, Robert Galorath, Steve Muntean, John Agosta"
Routt,City of Steamboat Springs City Council - District I,Bryan Swintek
Routt,City of Steamboat Springs City Council - District II,Michael Anthony Buccino
Routt,City of Steamboat Springs City Council - District III,"Amy Dickson, Jeff Liter"
Logan,City of Sterling Councilmember Ward 1,"Jim M Trout, Megan Wolf, Frank Angell"
Logan,City of Sterling Councilmember Ward 2,"Dana Lyons, Mandy Ritter, Kellan E Raffaeli"
Logan,City of Sterling Councilmember Ward 3,Dean Haynes
Logan,City of Sterling Mayor,"Brenda Desormeaux, Matthew Foos"
Logan,City of Sterling Referred Ballot Issue 2Q,"Yes/For, No/Against"
Logan,City of Sterling Referred Ballot Question 2R,"Yes/For, No/Against"
Logan,City of Sterling Referred Ballot Question 2S,"Yes/For, No/Against"
Adams,City of Thornton Council Member - Ward 1,"Justin Martinez, Eric Garcia"
Adams,City of Thornton Council Member - Ward 2,"Roberta Ayala, Angie Bedolla"
Adams,City of Thornton Council Member - Ward 3,"David Acunto, Mark Gormley"
Adams,City of Thornton Council Member - Ward 4,"Chris Russell, Nicole Matkowsky"
Adams,City of Thornton Mayor,"Julia Marvin, Janifer ""Jan"" Kulmann"
Las Animas,City of Trinidad Ballot Issue,"Yes/For, No/Against"
Las Animas,City of Trinidad Ballot Question 2B,"Yes/For, No/Against"
Las Animas,City of Trinidad Ballot Question 2C,"Yes/For, No/Against"
Teller,City of Victor Clerk/Treasurer,Brandy Davis
Teller,City of Victor Mayor,"Autumn Wallace, Barbara Manning"
Huerfano,City of Walsenburg City Clerk,"Carmen J. Lara, Stephanie Barr"
Huerfano,City of Walsenburg City Council Ward 1,"Jacque Sikes, Ronald A. Stafford"
Huerfano,City of Walsenburg City Council Ward 2,"Nick Vigil, Frederick T. Eccher"
Huerfano,City of Walsenburg City Council Ward 3,"Don Martinez, Pam Brietweiser, Mike Snody"
Huerfano,City of Walsenburg City Treasurer,"Carmen J. Lara, Stephanie Barr"
Huerfano,City of Walsenburg Mayor,Gary M. Vezzani
Huerfano,City of Walsenburg Trash Initiative,"Yes/For, No/Against"
Adams,City of Westminster Ballot Question 3L,"Yes/For, No/Against"
Jefferson,City of Westminster Ballot Question 3L,"Yes/For, No/Against"
Adams,City of Westminster Ballot Question 3M,"Yes/For, No/Against"
Jefferson,City of Westminster Ballot Question 3M,"Yes/For, No/Against"
Adams,City of Westminster Ballot Question 3N,"Yes/For, No/Against"
Jefferson,City of Westminster Ballot Question 3N,"Yes/For, No/Against"
Adams,City of Westminster Ballot Question 3O,"Yes/For, No/Against"
Jefferson,City of Westminster Ballot Question 3O,"Yes/For, No/Against"
Adams,City of Westminster Ballot Question 3P,"Yes/For, No/Against"
Jefferson,City of Westminster Ballot Question 3P,"Yes/For, No/Against"
Adams,City of Westminster Council Members,"Kristine Ireland, Claire Carmelia, Jeff Jones, Amber Hott, Karen F. Kalavity, Bruce Baker, Scott Shilling, Paul Page, Tim Pegg, Rich Seymour"
Jefferson,City of Westminster Council Members,"Kristine Ireland, Claire Carmelia, Jeff Jones, Amber Hott, Karen F. Kalavity, Bruce Baker, Scott Shilling, Paul Page , Tim Pegg, Rich Seymour"
Jefferson,City of Wheat Ridge Ballot Issue 2J,"Yes/For, No/Against"
Jefferson,City of Wheat Ridge Clerk,"James S. ""Steve"" Kirkpatrick"
Jefferson,City of Wheat Ridge Council Member District I,"Gretchen Jennifer ""Jenny"" Snell, Clarence Fullard"
Jefferson,City of Wheat Ridge Council Member District II,Rachel Hultin
Jefferson,City of Wheat Ridge Council Member District III,Korey Stites
Jefferson,City of Wheat Ridge Council Member District IV,"Larry Mathews, Daniel ""Dan"" Larson"
Jefferson,City of Wheat Ridge Treasurer,Christopher Miller
Clear Creek,Clear Creek School District RE-1 Director District A,"Marcie King, Sandra Schuessler"
Clear Creek,Clear Creek School District RE-1 Director District E,"Kerry Ann McHugh, Anji Gallanos"
Chaffee,Colorado Mountain College Board of Trustees - District 2,"Marianne Virgili, David Use"
Eagle,Colorado Mountain College Board of Trustees - District 2,"Marianne Virgili, David Use"
Fremont,Colorado Mountain College Board of Trustees - District 2,"Marianne Virgili, David Use"
Garfield,Colorado Mountain College Board of Trustees - District 2,"Marianne Virgili, David Use"
Lake,Colorado Mountain College Board of Trustees - District 2,"Marianne Virgili, David Use"
Pitkin,Colorado Mountain College Board of Trustees - District 2,"Marianne Virgili, David Use"
Summit,Colorado Mountain College Board of Trustees - District 2,"Marianne Virgili, David Use"
Routt,Colorado Mountain College Board of Trustees - District 2,"Marianne Virgili, David Use"
Chaffee,Colorado Mountain College Board of Trustees - District 4,Kerry Buhler
Eagle,Colorado Mountain College Board of Trustees - District 4,Kerry Buhler
Fremont,Colorado Mountain College Board of Trustees - District 4,Kerry Buhler
Garfield,Colorado Mountain College Board of Trustees - District 4,Kerry Buhler
Lake,Colorado Mountain College Board of Trustees - District 4,Kerry Buhler
Pitkin,Colorado Mountain College Board of Trustees - District 4,Kerry Buhler
Summit,Colorado Mountain College Board of Trustees - District 4,Kerry Buhler
Routt,Colorado Mountain College Board of Trustees - District 4,Kerry Buhler
Chaffee,Colorado Mountain College Board of Trustees - District 5,Bob Kuusinen
Eagle,Colorado Mountain College Board of Trustees - District 5,Bob Kuusinen
Fremont,Colorado Mountain College Board of Trustees - District 5,Bob Kuusinen
Garfield,Colorado Mountain College Board of Trustees - District 5,Bob Kuusinen
Lake,Colorado Mountain College Board of Trustees - District 5,Bob Kuusinen
Pitkin,Colorado Mountain College Board of Trustees - District 5,Bob Kuusinen
Summit,Colorado Mountain College Board of Trustees - District 5,Bob Kuusinen
Routt,Colorado Mountain College Board of Trustees - District 5,Bob Kuusinen
Chaffee,Colorado Mountain College Board of Trustees - District 6,Gloria Perez
Eagle,Colorado Mountain College Board of Trustees - District 6,Gloria Perez
Fremont,Colorado Mountain College Board of Trustees - District 6,Gloria Perez
Garfield,Colorado Mountain College Board of Trustees - District 6,Gloria Perez
Lake,Colorado Mountain College Board of Trustees - District 6,Gloria Perez
Pitkin,Colorado Mountain College Board of Trustees - District 6,Gloria Perez
Summit,Colorado Mountain College Board of Trustees - District 6,Gloria Perez
Routt,Colorado Mountain College Board of Trustees - District 6,Gloria Perez
El Paso,Colorado Springs School District 11 Board of Directors - 4 Year Term,"Rachel Paul, Shay Dabney, Thomas Carey, Jill Haffley, Jason Jorgenson, Kathryn Singh, Parth Melpakam, Jeremiah Johnson, Darleen Daniels, Mary Coleman"
Douglas,Consolidated Bell MountaRanch MetropolitanBallot Issue 6A,"YES/FOR, NO/AGAINST"
Custer,Consolidated School District C-1 Board of Directors - At Large,"Jeremy Hockett, Regina ""Reggie"" Foster, Daniel Gasper, Joseph McCarthy, Jennifer Kriegh"
Montezuma,Cortez Fire Protection District Ballot Issue 6A,"Yes/For, No/Against"
Costilla,Costilla County Ballot Issue 1A,"Yes/For, No/Against"
Costilla,Costilla County Library District Ballot Issue 1B,"Yes/For, No/Against"
Las Animas,Council Member - At Large,"Sky Tallman, Sam Coker, Franklin Shew, Manuel (Manny) Trujillo, Ryan Dornan, Suzanne Magnuson, Aaron Williamson, Ray Garcia, Joe Bonato, Keely Williams"
Jackson,County of Jackson 1B,"Yes/For, No/Against"
Mineral,Creede School District Board Director Four Year Term,"Lori Heinrich, Casey Adelman, Kara Jo Brittain, Shaina Blu Wolf"
Teller,Cripple Creek-Victor School District RE-1 Board of Directors - District A City of Cripple Creek,"Mark Green, Kathrine Kaelin"
Teller,Cripple Creek-Victor School District RE-1 Board of Directors - District B City of Victor,Stephanie Stokes
Crowley,CROWLEY COUNTY SCHOOL DISTRICT RE 1-J BALLOT ISSUE 5A: BONDS,"Yes/For, No/Against"
Lincoln,CROWLEY COUNTY SCHOOL DISTRICT RE 1-J BALLOT ISSUE 5A: BONDS,"Yes/For, No/Against"
Crowley,Crowley - Crowley County School District RE1-J Board of Directors - 2 Year Term,"JEFFREY SCOTT KEYES, JAMES CHARLES WATKINS"
Lincoln,Crowley County School District RE1-J Board of Directors - 2 Year Term,"Jeffrey Scott Keyes, James Charles Watkins"
Crowley,Crowley County School District RE1-J Board of Directors - 4 Year Term,"Tyler Karney, Amber Lovato, Cheryl Salzbrenner, Christopher L. Tuma"
Lincoln,Crowley County School District RE1-J Board of Directors - 4 Year Term,"Tyler Karney, Amber Lovato, Cheryl Salzbrenner, Christopher L. Tuma"
Adams,Deer Trail School District 26J Director of the Board of Education - 2 Year,"Richard Haight, Patrick Duff, Reagan Hahn"
Arapahoe,Deer Trail School District 26J Director of the Board of Education - 2 Year,"Richard Haight, Patrick Duff, Reagan Hahn"
Adams,Deer Trail School District 26J Director of the Board of Education - 4 Year,"Steven Musser, Joyce Gale Bell, Tyler Turecek"
Arapahoe,Deer Trail School District 26J Director of the Board of Education - 4 Year,"Steven Musser, Joyce Gale Bell, Tyler Turecek"
Denver,Denargo Market District 2 BALLOT ISSUE 6A,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6B,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6C,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6D,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6E,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6F,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6G,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6H,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6I,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6J,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6K,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6L,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6M,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6N,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6O,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6P,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6Q,"Yes, No"
Denver,Denargo Market District 2 BALLOT ISSUE 6R,"Yes, No"
Denver,Denver Public Schools Director At-Large,"Brittni Johnson, John Youngquist, Kwame Spearman, Paul Ballenger"
Denver,Denver Public Schools Director District 1,"Scott Baldermann, Kimberlee Sia"
Denver,Denver Public Schools Director District 5,"Marlene DeLaRosa, Adam Slutzker, Charmaine Lindsay"
Jackson,DIRECTOR DISTRICT 1,Sam Daugherty
Jackson,DIRECTOR DISTRICT 3,Reece Hartman
Jackson,DIRECTOR DISTRICT A,Catie Olney
Jackson,DIRECTOR DISTRICT B,Curtis Utley
Jackson,DIRECTOR DISTRICT D,Debbie Russell
Gunnison,Director for Montrose County Board of Education - District A,"Neisha Balleck, Erik Westesen"
Montrose,Director for Montrose County Board of Education - District A,"Neisha Balleck, Erik Westesen"
Ouray,Director for Montrose County Board of Education - District A,"Neisha Balleck, Erik Westesen"
Gunnison,Director for Montrose County Board of Education - District B,Ted Valerio
Montrose,Director for Montrose County Board of Education - District B,Ted Valerio
Ouray,Director for Montrose County Board of Education - District B,Ted Valerio
Gunnison,Director for Montrose County Board of Education - District D,"Charli Oswald, Tom West"
Montrose,Director for Montrose County Board of Education - District D,"Charli Oswald, Tom West"
Ouray,Director for Montrose County Board of Education - District D,"Charli Oswald, Tom West"
Gunnison,Director for Montrose County Board of Education - District F,"Jody Hovde, Dawn Schieldt"
Montrose,Director for Montrose County Board of Education - District F,"Jody Hovde, Dawn Schieldt"
Ouray,Director for Montrose County Board of Education - District F,"Jody Hovde, Dawn Schieldt"
Delta,Director for the Delta County Board of Education - District 2,Tony Bohling
Gunnison,Director for the Delta County Board of Education - District 2,Tony Bohling
Montrose,Director for the Delta County Board of Education - District 2,Tony Bohling
Delta,Director for the Delta County Board of Education - District 3,Bethany Suppes
Gunnison,Director for the Delta County Board of Education - District 3,Bethany Suppes
Montrose,Director for the Delta County Board of Education - District 3,Bethany Suppes
Delta,Delta - Director for the Delta County Board of Education - District 4,"Dan Burke, Hardy Hutto"
Gunnison,Director for the Delta County Board of Education - District 4,"Dan Burke, Hardy Hutto"
Montrose,Director for the Delta County Board of Education - District 4,"Dan Burke, Hardy Hutto"
Dolores,Dolores County School District RE-2J Ballot Question 5A: Rico Area Detachment,"Yes/For, No/Against"
San Miguel,Dolores County School District RE-2J Ballot Question 5A: Rico Area Detachment,"Yes/For, No/Against"
Dolores,Dolores County School District RE-2J Board of Directors - District A,Kimberly Marie Alexander
San Miguel,Dolores County School District RE-2J Board of Directors - District A,Kimberly Marie Alexander
Dolores,Dolores County School District RE-2J Board of Directors - District B,Donella Fury
San Miguel,Dolores County School District RE-2J Board of Directors - District B,Donella Fury
Dolores,Dolores County School District RE-2J Board of Directors - District C,"Crystal G. Jarmon, Robbin Kae Laws"
San Miguel,Dolores County School District RE-2J Board of Directors - District C,"Crystal G. Jarmon, Robbin Kae Laws"
Dolores,Dolores County School District RE-2J Board of Directors - District E,There are no candidates for this office
San Miguel,Dolores County School District RE-2J Board of Directors - District E,There are no candidates for this office
Montezuma,Dolores School Board of Directors,"Maegan Crowley, Dustin Goodall, Clay Tallmadge, Julia Willson Anderson, Michael Rime, Douglas Elder"
Montezuma,Dolores School District RE-4A Ballot Issue 4A,"Yes/For, No/Against"
El Paso,Donald Wescott Fire Protection District Ballot Issue 6A,"Yes/For, No/Against"
El Paso,Donald Wescott Fire Protection District Northern Subdistrict Ballot Question 6B,"Yes/For, No/Against"
Douglas,"Douglas County School Board Director, District A","Susan Meek, Andy Jones"
Elbert,"Douglas County School Board Director, District A","Susan Meek, Andy Jones"
Douglas,"Douglas County School Board Director, District C","Brad Geiger, Jason Page, David DiCarlo"
Elbert,"Douglas County School Board Director, District C","Brad Geiger, Jason Page, David DiCarlo"
Douglas,"Douglas County School Board Director, District F","Maria Sumnicht, Valerie Thompson"
Elbert,"Douglas County School Board Director, District F","Maria Sumnicht, Valerie Thompson"
Douglas,Douglas County School District RE-1 Ballot Issue 5A,"Yes/For, No/Against"
Elbert,Douglas County School District RE-1 Ballot Issue 5A,"Yes/For, No/Against"
Douglas,Douglas County School District RE-1 Ballot Issue 5B,"Yes/For, No/Against"
Elbert,Douglas County School District RE-1 Ballot Issue 5B,"Yes/For, No/Against"
La Plata,DURANGO BUSINESS IMPROVEMENT DISTRICT BALLOT ISSUE 6A,"Yes/For, No/Against"
Eagle,Eagle County Ballot Issue 1A: Retain Excess 2023 Lodging Tax Revenue to Support Local Workforce,"Yes/For, No/Against"
Eagle,Eagle County School District RE 50J Board of Directors - District A,Kelly Alter
Garfield,Eagle County School District RE 50J Board of Directors - District A,Kelly Alter
Routt,Eagle County School District RE 50J Board of Directors - District A,Kelly Alter
Eagle,Eagle County School District RE 50J Board of Directors - District C,Harry McQueeney
Garfield,Eagle County School District RE 50J Board of Directors - District C,Harry McQueeney
Routt,Eagle County School District RE 50J Board of Directors - District C,Harry McQueeney
Eagle,Eagle County School District RE 50J Board of Directors - District D,Lucila Tvarkunas
Garfield,Eagle County School District RE 50J Board of Directors - District D,Lucila Tvarkunas
Routt,Eagle County School District RE 50J Board of Directors - District D,Lucila Tvarkunas
Eagle,Eagle County School District RE 50J Board of Directors - District E,Juan Pena
Garfield,Eagle County School District RE 50J Board of Directors - District E,Juan Pena
Routt,Eagle County School District RE 50J Board of Directors - District E,Juan Pena
Eagle,Eagle County School District RE 50J Ballot Issue No. 5A,"Yes/For, No/Against"
Garfield,Eagle County School District RE 50J Ballot Issue No. 5A,"Yes, NO"
Routt,Eagle County School District RE 50J Ballot Issue No. 5A,"Yes/For, No/Against"
Eagle,Eagle County School District RE 50J Ballot Issue No. 5B,"Yes/For, No/Against"
Garfield,Eagle County School District RE 50J Ballot Issue No. 5B,"Yes, NO"
Routt,Eagle County School District RE 50J Ballot Issue No. 5B,"Yes/For, No/Against"
El Paso,El Paso County Colorado School District 49 Ballot Issue 4C,"Yes/For, No/Against"
El Paso,El Paso County School District 49 Board of Directors - District 2 - 4 Year Term,"Debra Schmidt, Candace Lehmann"
El Paso,El Paso County School District 49 Board of Directors - District 3 - 4 Year Term,"Marie LeVere-Wright, Mark Cravens, Ralene Revord"
El Paso,El Paso County School District 49 Board of Directors - District 5 - 4 Year Term,Mike Heil
Elbert,Elizabeth School District Director - 2 Year Term,"Daniel Dahring, Jonathan Waller, Mary Powell"
Elbert,Elizabeth School District Director - 4 Year Term,"Mike Calahan, Rhonda Olsen, Roxanne Aviles"
Jefferson,Elk Creek Fire Protection District Ballot Issue 7D,"Yes/For, No/Against"
Park,Elk Creek Fire Protection District Ballot Issue 7D,"Yes/For, No/Against"
Jefferson,Elk Creek Fire Protection District Ballot Issue 7E,"Yes/For, No/Against"
Park,Elk Creek Fire Protection District Ballot Issue 7E,"Yes/For, No/Against"
Jefferson,Elk Creek Fire Protection District Ballot Question 7F,"Yes/For, No/Against"
Park,Elk Creek Fire Protection District Ballot Question 7F,"Yes/For, No/Against"
El Paso,Ellicott School District 22 Ballot Issue 4B,"Yes/For, No/Against"
El Paso,Ellicott School District 22 Board of Directors - 4 Year Term,"Amanda Mae Kobilan, Angel Emilio Cordero Jr, Robert 'Bob' Joseph McWilliams"
Arapahoe,Englewood School District No. 1 Ballot Issue 4A,"Yes/For, No/Against"
Arapahoe,Englewood School District School Board Director 4,"Katie Wilberding Cross, Davon Williams"
Larimer,Estes Park School District R-3 School Board Director At Large,"Kevin G. Morris, Kyri Cox, Brenda L. Wyss, Brad Shochat"
Boulder,Estes Park School District R-3 School Board Director At Large,"Kevin G. Morris, Kyri Cox, Brenda L. Wyss, Brad Shochat"
Jefferson,Evergreen Park and Recreation District Ballot Issue 6C,"Yes/For, No/Against"
Las Animas,Expanding Term Limits for Las Animas County Board of County Commissioners,"Yes/For, No/Against"
Custer,Florence School District RE-2 Board of Directors - At Large 2 Year Term,Brad Knifong
El Paso,Florence School District RE-2 Board of Directors - At Large 2 Year Term,Brad Knifong
Fremont,Florence School District RE-2 Board of Directors - At Large 2 Year Term,Brad Knifong
Custer,Florence School District RE-2 Board of Directors - At Large 4 Year Term,"Robin Dickey, Beth A. Roman, Janelle Dodd, Elias ""Lee"" Vigil Jr."
El Paso,Florence School District RE-2 Board of Directors - At Large 4 Year Term,"Robin Dickey, Beth A. Roman, Janelle Dodd, Elias ""Lee"" Vigil Jr."
Fremont,Florence School District RE-2 Board of Directors - At Large 4 Year Term,"Robin Dickey, Beth A. Roman, Janelle Dodd, Elias ""Lee"" Vigil Jr."
El Paso,Flying Horse Metropolitan Distict No. 3 Ballot Issue 6F,"Yes/For, No/Against"
El Paso,Flying Horse Metropolitan District No. 2 Ballot Issue 6C,"Yes/For, No/Against"
El Paso,Flying Horse Metropolitan District No. 2 Ballot Issue 6D,"Yes/For, No/Against"
El Paso,Flying Horse Metropolitan District No. 3 Ballot Issue 6E,"Yes/For, No/Against"
El Paso,Fountain-Fort Carson School District 8 Board of Directors - 4 Year Term,"Kimberly A. Moon, Justin Bowman, Rose A. Terrell, Jill E. Grubbs"
Logan,Frenchman RE-3 School District Board of Directors-Four Year Term,"Leo Mekelburg, Jeffrey Brekel, Carmen Vandenbark"
Logan,Frenchman RE-3 School District Board of Directors-Two Year Term,"Jeffery Harms, Aimee Haynes, Kamie Lambrecht"
Garfield,Garfield School RE-2  District B,"Cassie Haskell, Kaylin Harju"
Garfield,Garfield School RE-2 District C,Fathom Jensen
Garfield,Garfield School RE-2 District D,"Chance Jenkins, Daniel Adams, Nicholas Cocina"
Gilpin,Gilpin County Ballot Issue 1A,"Yes/For, No/Against"
Gilpin,Gilpin County RE-1 School District Director At Large (4 years),"Rana Silver, Victoria Edwards, Joe Marr, Tami Velasquez, Laura Mayer, Joseph L. Stranaly"
Grand,Grand County Ballot Issue 1A,"Yes/For, No/Against"
Gunnison,Gunnison Watershed School District - Board of Directors,"Cori Leanne Dobson, Jody Coleman, Greg Kruthaupt, Mark VanderVeer, Lisa A. Henry, Anne Brookhart"
Saguache,Gunnison Watershed School District - Board of Directors,"Cori Leanne Dobson, Jody Coleman, Greg Kruthaupt, Mark VanderVeer, Lisa A. Henry, Anne Brookhart"
El Paso,Hanover School District 28 Board of Directors - 4 Year Term,"Dakota James Barber, Mary Louise Barnes, Mark A. McPherson, Kenneth Swen Burk III, Robynn Diaz-Lopez"
El Paso,Harrison School District No. 2 Board of Directors - 4 Year Term,"Sherrea Elliott-Sterling, Corey Williams, Pamela L. Robinson"
Logan,Haxtun School District RE-2J Ballot Issue 5B: Bonds,"Yes/For, No/Against"
Phillips,Haxtun School District RE-2J Ballot Issue 5B: Bonds,"Yes/For, No/Against"
Sedgwick,Haxtun School District RE-2J Ballot Issue 5B: Bonds,"Yes/For, No/Against"
Yuma,Haxtun School District RE-2J Ballot Issue 5B: Bonds,"Yes/For, No/Against"
Logan,Haxtun School District RE-2J Board of Directors,"Steven Statz, Steven Hadeen, Amy Kilgour, Abby Henry, Ross Edwards, Valerie Wilson, Lee Salyards, Benjamin Stephenson, Trever Fix"
Phillips,Haxtun School District RE-2J Board of Directors,"Steven Statz, Steven Hadeen, Amy Kilgour, Abby Henry, Ross Edwards, Valerie Wilson, Lee Salyards, Benjamin Stephenson, Trever Fix"
Sedgwick,Haxtun School District RE-2J Board of Directors,"Steven Statz, Steven Hadeen, Amy Kilgour, Abby Henry, Ross Edwards, Valerie Wilson, Lee Salyards, Benjamin Stephenson, Trever Fix"
Yuma,Haxtun School District RE-2J Board of Directors,"Steven Statz, Steven Hadeen, Amy Kilgour, Abby Henry, Ross Edwards, Valerie Wilson, Lee Salyards, Benjamin Stephenson, Trever Fix"
Kit Carson,Hi-Plains School District R-23 Board of Directors - 4 Year Term,"Kendal Rueb, Joel Tanner, Darren A. Richards, Patrick Einspahr"
Phillips,Phillips - Holyoke School District RE-1J Board of Directors - 2 Year Term,"Arlan Scholl, Lukas Goldenstein, Nancy Miles, Mike Brown"
Sedgwick,Holyoke School District RE-1J Board of Directors - 2 Year Term,"Arlan Scholl, Lukas Goldenstein, Nancy Miles, Mike Brown"
Yuma,Holyoke School District RE-1J Board of Directors - 2 Year Term,"Arlan Scholl, Lukas Goldenstein, Nancy Miles, Mike Brown"
Phillips,Holyoke School District RE-1J Board of Directors - 4 Year Term,"Mitchell Kleve, Jimmie Bailey, Jeff McCormick, Cherrie Ann Brown, Julie J. Kinner, Lucas Schlachter, Gary Herr, Aaron Schlachter, Justin Clayton, Summer Struckmeyer"
Sedgwick,Holyoke School District RE-1J Board of Directors - 4 Year Term,"Mitchell Kleve, Jimmie Bailey, Jeff McCormick, Cherrie Ann Brown, Julie J. Kinner, Lucas Schlachter, Gary Herr, Aaron Schlachter, Justin Clayton, Summer Struckmeyer"
